Ticker,Name,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
3293,鈊象,58.9,58.82,63.06,56.07,23.07,20.17,98,97,96,91,91,1035.0,0.95,934.7,728.88,0.49
4576,大銀微系統,58.51,62.34,19.31,-9.81,-6.92,-19.35,98,91,55,58,11,140.0,0.94,111.31,88.68,0.18
6231,系微,58.39,63.12,68.19,87.41,11.34,51.35,98,98,98,84,97,530.0,0.92,513.35,386.76,0.37
6658,聯策,57.19,77.34,23.14,26.38,-9.4,1.87,97,92,91,52,73,93.9,0.81,80.73,63.17,1.02
6187,萬潤,56.13,54.57,78.17,24.08,37.34,59.61,97,98,91,94,98,454.5,0.91,449.65,327.48,0.13
4510,高鋒,54.34,67.32,88.09,49.95,-3.67,-6.04,97,98,96,64,51,41.65,0.75,46.31,31.22,0.19
8064,東捷,54.28,64.76,51.29,90.84,26.65,0.56,97,96,98,91,70,63.5,0.91,60.29,49.76,0.54
8249,菱光,54.04,61.66,70.58,-20.49,-16.54,-10.34,97,98,21,29,34,63.5,0.88,55.67,40.21,2.19
2070,精湛,52.65,68.24,127.66,36.29,-10.83,-3.37,97,99,94,48,59,83.6,0.64,95.7,63.12,0.16
5443,均豪,52.38,53.82,104.43,95.2,33.82,3.71,97,99,98,94,76,120.0,0.75,138.6,98.1,0.12
6739,竹陞科技,51.81,57.68,78.57,52.6,29.22,9.51,97,98,96,92,84,175.5,0.77,183.9,135.32,0.24
6854,錼創科技-KY創,51.28,52.96,-5.39,-33.68,-28.78,-17.2,97,65,3,7,14,152.5,0.95,108.31,86.51,0.36
4563,百德,48.24,58.61,69.57,-0.35,-17.57,-5.39,97,98,73,26,53,103.0,0.75,105.8,74.1,0.13
6134,萬旭,48.16,42.81,16.53,-12.19,-16.25,-13.59,97,90,49,30,23,38.15,0.92,32.43,25.49,0.85
1736,喬山,47.96,47.15,53.47,26.24,0.47,-12.89,97,97,91,73,25,151.5,0.99,139.75,111.06,0.57
8107,大億金茂,47.45,25.94,32.41,7.05,-18.97,-9.37,97,94,81,22,38,32.55,1.0,27.97,22.72,5.41
4956,光鋐,47.38,59.04,12.63,20.76,0.02,28.07,97,87,89,73,94,38.55,0.85,32.99,27.18,0.16
3363,上詮,47.36,63.42,34.89,48.35,46.67,24.91,97,94,95,96,93,209.0,0.84,199.1,164.33,0.63
1540,喬福,46.79,52.44,71.16,52.45,-2.49,-5.95,97,98,96,67,51,41.9,0.82,44.5,32.16,0.14
3498,陽程,46.64,47.08,28.38,8.67,-16.32,-16.51,97,94,83,30,15,66.2,0.92,59.06,48.01,0.37
8111,立碁,46.58,57.44,32.57,-7.12,5.76,-0.92,97,94,62,80,67,40.05,0.84,36.59,27.84,0.26
4716,大立,46.56,57.64,54.44,15.37,21.87,-7.66,97,97,87,90,46,29.55,0.87,27.44,22.29,0.56
6438,迅得,46.23,52.77,6.43,-12.64,-0.15,-9.8,97,82,47,72,36,201.0,0.91,161.35,133.83,0.54
1235,興泰,46.01,42.63,44.48,3.83,-9.24,3.8,97,96,78,52,76,156.0,1.0,143.25,109.37,0.47
3663,鑫科,44.34,54.2,61.73,48.44,6.64,1.11,96,97,95,81,71,90.6,0.83,91.28,70.33,0.81
6405,悅城,43.62,53.81,38.53,-14.01,-16.73,-4.61,96,95,43,28,56,43.65,0.86,39.35,29.45,0.37
2477,美隆電,43.26,43.26,18.02,11.95,-11.04,-9.78,96,90,85,47,36,37.6,0.97,30.68,25.79,3.91
2486,一詮,42.36,43.7,20.22,62.43,33.37,12.39,96,91,97,93,86,125.5,0.86,106.73,104.13,0.72
6791,虎門科技,42.3,32.32,-11.51,-11.75,-25.82,-15.91,96,50,50,10,17,142.0,0.96,98.12,90.14,6.22
4950,牧東,42.17,43.04,61.87,-29.79,-46.15,-55.96,96,97,5,1,1,12.15,0.33,11.69,8.34,0.23
5364,力麗店,41.14,42.0,49.41,-1.85,-38.97,-28.81,96,96,70,2,3,39.1,0.73,42.17,28.13,0.19
5386,青雲,40.79,43.08,20.81,-1.68,8.09,-0.94,96,91,71,82,67,104.5,0.96,93.73,75.97,2.08
8028,昇陽半導體,40.67,46.5,60.55,70.3,-13.62,-15.64,96,97,97,38,17,122.0,0.81,127.5,100.5,0.26
4558,寶緯,40.47,17.73,-11.64,-10.68,-6.81,-12.97,96,50,52,58,25,44.9,1.0,30.57,30.59,4.36
1528,恩德,40.1,36.34,-6.48,-10.45,-18.55,-2.06,96,63,53,23,64,21.15,1.0,15.58,13.98,2.63
5481,新華,39.54,53.2,60.66,-11.48,-12.23,-3.22,96,97,50,43,60,25.3,0.79,25.98,18.55,0.33
6246,臺龍,39.19,49.59,36.45,-8.97,-12.48,4.72,96,95,57,42,77,25.5,0.84,22.47,17.47,1.04
3466,德晉,39.17,48.66,11.45,83.57,25.92,-21.17,96,86,97,91,8,76.7,0.69,67.93,70.19,0.48
5536,聖暉*,38.82,35.8,26.15,8.97,3.21,8.25,96,93,83,77,83,356.0,1.0,322.8,266.8,1.18
5234,達興材料,37.59,45.32,52.78,-4.5,16.22,-0.78,96,97,66,87,67,226.0,0.91,220.7,174.53,0.36
6144,得利影,37.25,87.34,202.71,294.06,24.47,-14.97,96,99,99,91,19,62.1,0.46,102.32,64.28,0.12
5278,尚凡,37.13,37.64,16.42,-6.23,3.85,9.29,96,89,63,78,84,293.0,0.97,255.35,211.4,1.48
3018,隆銘綠能,37.06,38.1,45.4,35.65,-20.52,-12.9,96,96,94,18,25,29.3,0.86,29.64,22.83,0.27
3535,晶彩科,36.62,48.94,63.72,144.89,-1.28,5.49,96,97,99,70,79,55.9,0.65,60.86,50.57,0.3
2467,志聖,36.07,32.87,54.48,90.27,64.72,37.94,96,97,98,97,96,208.0,0.81,220.55,181.62,0.25
2360,致茂,35.4,34.13,24.6,-3.97,-6.39,-16.55,95,93,67,59,15,415.5,0.99,375.65,317.52,0.59
3665,貿聯-KY,35.25,32.55,36.78,20.48,-23.66,-20.7,95,95,89,12,8,471.5,1.0,448.6,362.8,0.45
4909,新復興,35.02,49.35,127.17,78.0,108.62,88.35,95,99,97,99,98,127.5,0.64,147.85,116.84,0.32
4807,日成-KY,34.99,23.83,5.94,-7.81,-16.14,-19.71,95,81,60,30,10,28.6,0.98,24.28,20.4,1.16
5345,天揚,34.44,55.4,46.69,75.23,-25.03,-37.39,95,96,97,11,1,26.5,0.71,29.24,22.74,1.53
4530,宏易,33.99,30.46,38.67,-12.69,-9.02,-10.24,95,95,47,53,34,11.95,0.96,10.76,8.76,0.34
3073,天方能源,33.82,38.74,69.38,125.99,-1.96,-20.4,95,98,99,68,9,70.1,0.58,78.96,62.89,0.16
4729,熒茂,33.81,42.43,35.3,-5.21,-10.26,3.14,95,95,65,49,74,29.7,0.87,28.68,21.86,0.26
6640,均華,33.45,39.94,99.39,164.43,122.84,41.72,95,99,99,99,96,694.0,0.68,887.6,689.62,0.69
6788,華景電,33.43,40.36,37.81,25.17,-11.58,-10.96,95,95,91,45,31,257.5,0.84,263.85,207.48,0.41
3653,健策,32.79,32.58,24.56,17.06,21.19,16.91,95,93,88,90,89,1475.0,0.97,1397.5,1183.57,0.46
4545,銘鈺,32.45,55.56,27.28,36.66,-10.27,-10.01,95,94,94,49,35,60.6,0.74,57.15,50.18,1.2
8272,全景軟體,31.85,36.22,5.89,12.54,-8.06,-6.98,95,81,85,55,48,132.5,0.89,106.85,97.34,1.73
8404,百和興業-KY,31.66,32.55,-7.89,-18.24,-14.3,-23.33,95,60,28,37,5,30.15,0.88,24.6,21.34,1.27
1307,三芳,31.49,32.95,16.04,-2.76,-1.85,-2.67,95,89,69,69,61,45.15,0.95,38.82,33.88,2.1
6807,峰源-KY,30.6,32.3,32.86,21.32,17.25,7.45,95,94,90,88,81,74.4,0.91,73.55,63.02,0.35
5202,力新,30.56,30.04,5.31,8.05,3.96,-0.41,95,81,82,78,68,30.55,0.98,24.96,22.99,3.48
4571,鈞興-KY,30.21,34.83,45.92,20.22,2.19,-0.08,95,96,89,76,68,163.5,0.86,163.4,135.09,0.18
3085,新零售,30.07,33.83,38.12,-13.31,-11.65,-41.12,95,95,45,45,1,19.9,0.81,18.71,15.7,0.27
8043,蜜望實,29.91,32.16,25.12,-12.03,-22.38,-9.15,95,93,49,14,39,44.0,0.75,42.3,32.83,0.68
8935,邦泰,29.89,26.52,25.02,39.94,-13.07,-11.72,94,93,94,40,29,20.2,1.0,18.38,16.05,1.18
3131,弘塑,29.89,30.5,56.92,71.48,69.42,29.89,94,97,97,98,94,1610.0,0.77,1777.5,1487.83,0.53
3021,鴻名,29.7,41.24,14.19,-1.38,-12.65,-9.53,94,88,71,41,37,34.85,0.79,29.05,26.05,1.18
3289,宜特,29.46,27.33,18.9,2.66,13.55,-7.16,94,91,77,86,48,188.5,1.0,172.2,149.73,0.35
6241,易通展,29.22,32.95,13.02,-13.25,-12.33,-8.98,94,87,45,43,39,21.4,0.91,18.34,15.62,0.75
6425,易發,28.92,24.46,11.33,14.0,153.86,56.32,94,86,86,99,97,84.0,0.88,73.59,73.57,0.72
6768,志強-KY,28.9,22.98,18.56,12.44,10.72,-11.36,94,90,85,84,30,119.0,1.0,101.31,93.95,0.8
6629,泰金-KY,28.86,22.63,35.46,40.58,38.11,5.49,94,95,94,94,79,133.5,0.84,134.13,119.44,1.14
3047,訊舟,28.73,23.11,47.08,92.05,-19.33,-4.66,94,96,98,21,56,34.95,0.69,37.3,31.64,0.4
2033,佳大,28.72,32.02,21.34,-17.53,-6.93,-1.96,94,92,31,58,64,24.8,0.92,21.25,17.84,0.16
6757,台灣虎航-創,28.65,23.52,28.84,38.89,-5.6,-8.54,94,94,94,61,41,63.1,0.9,60.48,53.39,0.44
8932,智通*,28.51,27.71,19.79,27.15,15.4,27.94,94,91,91,87,93,96.2,0.99,87.54,77.83,1.12
3149,正達,28.37,34.35,24.92,-11.95,-14.56,14.78,94,93,49,36,88,38.95,0.84,35.87,28.92,0.35
6877,鏵友益,28.17,29.06,53.47,29.06,-22.82,-20.85,94,97,92,14,8,64.2,0.58,69.52,55.51,0.18
6937,天虹,27.34,25.76,11.75,12.49,-9.02,-6.33,94,86,85,53,51,335.5,0.95,305.4,256.75,0.53
8114,振樺電,27.2,29.18,27.17,31.45,-11.0,-2.96,94,94,93,47,60,209.5,0.94,203.05,172.27,0.45
2365,昆盈,27.0,33.11,65.83,169.95,16.04,25.52,94,97,99,87,93,45.0,0.65,51.97,44.74,0.21
4561,健椿,26.88,35.45,49.97,15.48,-3.32,7.52,94,96,87,65,82,66.2,0.78,72.96,57.89,0.12
2495,普安,26.74,32.34,23.37,12.97,-16.86,-13.59,94,92,86,28,23,36.75,0.9,33.75,29.8,1.41
2359,所羅門,26.61,27.99,49.01,103.17,116.21,3.72,94,96,98,99,76,140.5,0.77,147.9,147.93,0.17
2236,百達-KY,26.38,32.0,19.58,4.63,-3.67,4.82,94,91,79,64,78,118.0,0.91,115.5,94.91,0.71
6515,穎崴,26.3,25.79,24.99,15.56,-1.32,1.23,93,93,87,70,71,1305.0,0.97,1255.5,1055.27,0.53
6870,騰雲,26.28,15.37,14.66,25.25,-25.11,-9.64,93,88,91,11,36,230.0,1.0,210.4,185.05,3.21
6667,信紘科,25.99,28.74,26.46,28.65,46.97,35.34,93,93,92,96,95,227.5,0.96,220.3,197.18,0.45
1213,大飲,25.7,26.44,28.52,21.11,-9.31,-5.14,93,94,90,52,54,12.0,0.92,12.09,9.77,0.45
3303,岱稜,25.67,31.05,42.96,16.83,4.76,-2.13,93,96,88,79,64,56.4,0.71,59.63,49.04,0.12
2317,鴻海,25.55,26.46,17.6,27.39,22.55,-9.72,93,90,92,90,36,211.5,0.96,193.4,185.77,0.85
6446,藥華藥,25.31,26.15,29.97,50.49,-26.06,-20.91,93,94,96,9,8,631.0,0.77,660.3,551.4,0.27
4542,科嶠,25.3,28.95,11.58,-2.42,13.5,16.43,93,86,70,86,89,98.5,0.9,93.81,79.42,0.19
1569,濱川,25.19,37.13,13.63,-1.71,-11.61,-3.71,93,88,71,45,58,37.0,0.78,33.84,28.56,0.48
3379,彬台,25.14,33.49,38.52,124.35,-11.84,8.96,93,95,98,44,83,32.85,0.64,36.04,30.8,0.24
3583,辛耘,24.85,26.01,27.91,29.92,39.12,21.8,93,94,93,95,91,452.0,0.91,442.65,397.77,0.26
6530,創威,24.82,36.5,10.55,-14.96,9.82,16.69,93,85,40,83,89,73.4,0.85,68.25,54.98,0.33
6215,和椿,24.67,27.82,43.2,57.51,44.13,-10.02,93,96,96,95,35,61.7,0.84,65.5,59.05,0.11
2399,映泰,24.21,43.4,12.29,-15.7,-23.89,0.86,93,87,37,12,70,34.3,0.76,32.16,25.22,0.59
3551,世禾,24.21,25.26,-9.79,-13.35,11.42,18.1,93,55,45,84,90,141.5,0.96,113.06,107.33,2.4
4304,勝昱,23.98,12.78,23.44,39.04,-48.65,-21.73,93,92,94,1,7,12.0,0.87,11.72,9.2,2.18
3062,建漢,23.85,20.05,14.72,12.78,-15.38,-14.18,93,88,86,33,21,36.05,0.97,34.26,29.5,0.4
3580,友威科,23.65,30.6,42.22,30.22,-17.28,-5.43,93,96,93,27,53,95.0,0.69,100.5,81.89,0.38
6859,伯特光,23.58,11.9,-1.9,-15.29,-13.39,-15.22,93,72,39,39,18,178.5,1.0,144.75,132.48,5.2
3227,原相,23.45,24.44,42.87,-4.49,1.13,17.92,93,96,66,74,90,244.0,0.85,245.6,193.98,0.26
3455,由田,23.39,25.9,23.98,16.26,1.47,-15.07,93,92,88,75,18,134.5,0.89,132.25,116.04,0.53
6830,汎銓,23.24,24.53,10.31,-18.4,-19.63,-12.48,92,85,27,20,27,203.0,0.93,179.2,150.77,0.33
2464,盟立,22.98,25.7,36.84,56.52,13.96,-11.53,92,95,96,86,29,77.4,0.76,81.19,72.2,0.13
00708L,期元大S&P黃金正2,22.86,16.03,16.33,-0.07,9.53,-8.39,92,89,73,83,42,44.98,1.0,40.91,36.84,0.98
6216,居易,22.71,5.89,12.14,8.78,-0.86,-4.81,92,87,83,70,55,53.1,1.0,46.64,44.09,2.04
3086,華義,22.7,16.67,81.7,20.41,7.77,71.53,92,98,89,82,98,187.5,0.66,212.49,160.07,0.53
6197,佳必琪,22.3,23.06,17.86,41.7,49.81,10.17,92,90,95,96,85,181.5,0.92,165.15,165.98,1.13
8467,波力-KY,21.89,28.45,37.92,27.25,45.07,96.94,92,95,92,96,99,256.0,0.93,255.65,214.42,0.1
3550,聯穎,21.79,26.0,44.49,-13.15,-16.89,-11.87,92,96,46,28,28,23.0,0.71,24.43,18.43,0.15
9105,泰金寶-DR,21.68,20.88,7.04,40.31,-1.41,21.58,92,83,94,69,91,5.96,0.77,5.51,5.25,0.83
6133,金橋,21.62,23.8,16.65,12.04,-25.91,-22.89,92,90,85,10,6,23.3,0.74,22.07,18.72,3.16
2312,金寶,21.21,22.85,8.58,21.8,-16.93,-2.97,92,84,90,28,60,24.75,0.81,23.0,20.6,0.77
9935,慶豐富,20.78,25.22,24.67,7.62,9.95,1.83,92,93,82,84,72,33.65,0.91,32.59,28.34,0.4
3597,映興,20.53,16.3,12.48,-7.71,-12.18,-13.34,92,87,60,43,24,34.0,0.86,31.74,27.14,2.22
3709,鑫聯大投控,20.51,6.1,-14.52,-19.98,-21.45,-4.87,92,39,23,16,55,36.0,0.95,28.4,26.37,5.2
3686,達能,20.33,-0.38,17.1,51.27,24.44,-13.85,92,90,96,91,22,25.6,0.68,23.78,23.61,1.97
4527,方土霖,20.14,27.98,22.95,0.15,4.33,4.75,92,92,74,78,78,58.0,0.86,53.1,47.83,1.51
2349,錸德,19.94,23.59,39.5,40.81,-20.04,-15.96,92,95,95,19,17,14.35,0.65,15.65,13.04,0.31
3491,昇達科,19.8,18.1,33.09,40.53,6.43,-9.19,92,94,94,81,39,306.5,0.8,323.6,286.63,0.27
6863,永道-KY,19.62,23.46,37.72,13.23,-17.85,-11.01,92,95,86,25,31,258.0,0.77,271.85,228.02,0.24
6449,鈺邦,19.5,24.26,38.98,49.53,66.92,4.09,92,95,95,97,77,148.5,0.85,160.8,145.81,0.6
2354,鴻準,19.4,5.5,-2.15,-4.91,-2.23,-14.68,91,72,66,67,20,80.6,1.0,68.02,66.29,4.76
2431,聯昌,19.19,19.9,-7.55,-7.41,-9.2,3.59,91,60,61,52,76,17.05,0.94,14.04,13.11,4.46
4977,眾達-KY,19.12,19.12,18.84,-13.74,-23.15,-28.66,91,91,43,13,3,107.5,0.73,101.4,84.07,0.27
8921,沈氏,19.07,13.37,40.71,9.52,-7.15,-8.1,91,95,84,58,43,23.3,0.69,22.74,20.17,0.16
3430,奇鈦科,18.92,28.29,35.25,3.98,-6.43,-8.43,91,95,78,59,42,74.6,0.76,74.86,62.89,0.29
2615,萬海,18.66,18.22,53.31,14.04,-17.65,-20.51,91,97,86,25,9,85.7,0.66,85.91,77.52,0.42
2393,億光,18.51,15.11,12.04,29.88,8.49,-0.34,91,87,92,83,68,83.8,1.0,79.77,74.97,0.98
8390,金益鼎,18.37,10.72,13.88,8.81,-2.65,0.38,91,88,83,67,69,80.5,0.9,75.36,68.78,1.35
3374,精材,18.36,17.62,20.8,32.17,-16.51,-0.43,91,91,93,29,68,213.5,0.69,228.3,189.23,0.26
5434,崇越,18.04,16.72,10.42,7.18,15.66,-5.18,91,85,82,87,54,314.5,0.99,291.6,275.28,0.73
00665L,富邦恒生國企正2,17.67,20.95,19.92,-17.57,-12.21,-37.79,91,91,30,43,1,8.41,0.62,8.04,7.13,0.68
8044,網家,17.55,-9.93,-31.18,-31.0,-40.96,-19.84,91,5,5,2,10,48.55,0.52,32.77,32.77,8.51
4549,桓達,17.54,23.95,34.36,10.13,-10.74,-2.5,91,94,84,48,62,158.5,0.7,165.79,145.58,0.15
2504,國產,17.47,13.77,18.95,29.31,39.27,-0.91,91,91,92,95,67,53.6,0.93,52.77,49.42,0.43
4160,訊聯基因,17.38,18.78,33.83,98.02,16.56,3.05,91,94,98,88,74,84.0,0.6,90.24,85.87,0.22
6913,鴻呈,17.35,16.91,17.68,33.49,-13.88,-20.62,91,90,93,37,8,128.0,0.87,121.5,114.31,1.19
6869,雲豹能源,17.04,20.63,43.01,85.35,24.98,17.68,91,96,98,91,90,206.0,0.6,220.05,200.38,0.29
4534,慶騰,17.0,22.12,43.87,63.06,-7.31,-8.07,91,96,97,57,43,20.95,0.57,23.89,20.75,0.19
3312,弘憶股,16.83,19.92,35.43,113.73,56.15,5.21,91,95,98,97,78,66.8,0.6,73.47,71.05,0.27
5310,天剛,16.77,15.54,12.85,31.34,36.43,-19.12,91,87,93,94,11,48.25,0.81,47.39,44.66,0.71
6664,群翊,16.69,19.94,33.35,28.49,4.04,1.32,91,94,92,78,71,279.5,0.79,301.2,261.78,0.23
4127,天良,16.67,20.86,18.5,37.15,81.16,-11.19,90,90,94,98,31,35.8,0.7,36.36,37.01,1.08
5452,佶優,16.6,20.68,12.5,14.85,-13.58,-4.09,90,87,87,38,57,36.75,0.79,35.62,31.54,0.37
4526,東台,16.42,21.61,31.68,15.61,7.18,-4.79,90,94,87,82,55,31.95,0.71,34.91,29.08,0.14
5484,慧友,16.41,23.05,52.26,98.4,-12.79,20.06,90,97,98,41,91,55.9,0.41,65.87,58.85,0.34
2524,京城,16.22,21.41,61.43,83.74,33.67,-8.21,90,97,97,93,43,75.2,0.48,98.08,78.68,0.13
3019,亞光,16.11,20.54,33.09,8.65,-15.64,-4.79,90,94,83,32,55,102.5,0.67,112.3,89.49,0.22
6821,聯寶,15.91,2.37,-23.53,-26.72,-17.59,-8.88,90,14,9,25,40,55.0,1.0,41.05,39.23,4.35
6104,創惟,15.86,11.32,14.19,-27.08,-26.97,-14.75,90,88,8,8,20,147.5,0.94,137.6,111.3,0.33
3605,宏致,15.82,23.02,19.27,13.18,11.46,11.21,90,91,86,85,85,55.2,0.87,55.27,49.18,0.21
8047,星雲,15.49,-3.34,0.39,-3.33,11.74,-5.67,90,75,68,85,52,18.45,1.0,15.97,15.39,3.41
9938,百和,15.2,13.36,4.91,-1.89,-0.54,-13.35,90,80,70,71,24,80.8,0.98,72.4,66.63,0.32
00910,第一金太空衛星,15.17,12.27,14.41,2.35,-10.69,-6.72,90,88,76,48,49,23.71,0.94,23.11,20.09,0.67
2330,台積電,15.13,17.03,15.22,15.31,13.08,7.54,90,89,87,85,82,1030.0,0.92,998.4,929.0,0.75
2493,揚博,15.09,12.82,-10.73,-12.5,13.87,14.46,90,53,48,86,87,115.0,1.0,96.64,93.89,1.05
1721,三晃,14.86,19.24,38.3,-14.49,-18.44,-10.91,90,95,41,23,32,20.9,0.61,21.11,16.98,0.25
8069,元太,14.81,10.54,13.15,7.24,-2.59,3.71,90,87,82,67,76,306.0,0.92,302.35,265.23,0.5
3523,迎輝,14.76,13.06,18.34,-19.99,1.0,-7.39,90,90,22,74,47,25.35,0.76,25.49,20.78,0.26
4974,亞泰,14.66,17.34,26.18,-5.16,-7.64,-9.98,90,93,66,56,35,97.1,0.64,100.27,82.51,0.34
6207,雷科,14.64,23.39,25.5,28.77,67.56,3.29,90,93,92,97,75,69.0,0.72,71.08,69.91,0.25
2882,國泰金,14.57,12.37,13.29,7.31,-6.19,-7.51,90,88,82,59,46,68.9,0.97,66.41,60.52,0.54
6895,宏碩系統,14.56,24.06,21.87,31.21,-33.47,-29.77,90,92,93,3,2,183.0,0.59,190.3,173.18,0.39
6165,浪凡,14.29,12.44,-13.08,-20.23,-0.59,4.51,89,44,21,71,77,50.0,0.99,40.28,39.51,1.54
6114,久威,14.23,12.75,5.72,-10.65,-30.14,0.35,89,81,52,5,69,41.75,0.95,39.98,33.32,1.35
6727,亞泰金屬,14.18,12.57,15.38,-14.46,-10.37,-17.64,89,89,41,49,13,82.8,0.87,80.23,70.41,0.22
6855,數泓科,13.68,18.36,12.31,5.05,15.77,-1.17,89,87,79,87,66,143.0,0.78,140.95,127.1,0.29
00650L,復華香港正2,13.61,15.46,16.98,-20.27,-17.56,-35.23,89,90,21,26,2,12.59,0.6,12.12,10.75,0.54
6021,美好證,13.52,10.22,22.75,15.8,6.69,-12.65,89,92,87,81,26,24.45,0.73,24.27,22.66,0.1
5263,智崴,13.51,16.17,15.51,19.0,-9.55,-15.66,89,89,89,51,17,179.5,0.76,179.3,161.53,0.42
3689,湧德,13.15,13.86,17.92,-1.59,-4.53,6.69,89,90,71,62,81,91.1,0.91,89.87,79.63,0.58
4566,時碩工業,13.12,13.47,23.4,35.99,-20.03,-13.77,89,92,94,19,22,86.4,0.59,89.86,81.97,0.17
3533,嘉澤,12.96,16.75,3.86,6.81,31.14,2.48,89,79,81,93,74,1675.0,0.92,1531.0,1538.17,0.83
2881,富邦金,12.62,12.04,14.68,7.07,-6.0,0.18,89,88,81,60,69,90.8,0.95,90.14,80.05,0.42
5508,永信建,12.6,12.44,25.24,89.52,78.47,16.56,89,93,98,98,89,212.0,0.65,234.65,227.58,0.33
8096,擎亞,12.46,14.9,45.7,65.83,45.38,82.88,89,96,97,96,98,39.45,0.66,45.41,41.14,0.22
3064,泰偉,12.39,13.74,19.82,59.73,-18.61,-25.84,89,91,97,23,4,75.2,0.56,78.05,79.18,0.21
8021,尖點,12.2,12.83,2.2,5.68,-11.7,-10.41,89,77,80,45,34,39.45,0.92,36.76,34.07,1.2
2008,高興昌,12.04,9.94,19.25,2.69,-6.06,-1.14,89,91,77,60,66,31.85,0.66,32.8,28.15,0.16
2724,藝舍-KY,12.03,16.79,26.4,54.1,111.6,-13.06,89,93,96,99,25,31.6,0.72,35.35,34.41,0.84
3029,零壹,11.93,9.19,1.61,28.69,-1.91,3.15,89,77,92,68,74,101.0,0.83,94.65,90.13,1.38
6805,富世達,11.86,12.33,10.41,-1.47,16.0,18.79,89,85,71,87,90,846.0,0.93,820.0,767.27,0.58
