Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
AWRE,,,,,,,,,,,,,,,,
AWX,,,,,,,,,,,,,,,,
AX,,,,,,,,,,,,,,,,
AXGN,,,,,,,,,,,,11.28,0.46,11.4,13.21,
AXIL,,,,,,,,,,,,,,,,
AXL,,,,,,,,,,,,4.55,0.24,4.33,4.63,
AXON,,,,,,,,,,,,,,,,
AXP,,,,,,,,,,,,,,,,
AXR,,,,,,,,,,,,21.75,0.25,21.94,23.43,
AXS,,,,,,,,,,,,97.11,0.82,99.61,95.78,
AXSM,,,,,,,,,,,,,,,,
AXTA,,,,,,,,,,,,,,,,
AXTI,,,,,,,,,,,,2.44,0.34,2.03,1.9,
AYI,,,,,,,,,,,,292.66,0.76,285.59,278.91,
AYRO,,,,,,,,,,,,6.68,0.0,6.89,8.53,
AYTU,,,,,,,,,,,,,,,,
AZ,,,,,,,,,,,,,,,,
AZI,,,,,,,,,,,,0.26,0.02,0.39,0.73,
AZN,,,,,,,,,,,,,,,,
AZO,,,,,,,,,,,,3713.93,0.92,3699.01,3580.02,
AZTA,,,,,,,,,,,,31.16,0.14,31.0,34.84,
AZTR,,,,,,,,,,,,0.23,0.0,0.25,0.73,
AZZ,,,,,,,,,,,,,,,,
B,,,,,,,,,,,,,,,,
BA,,,,,,,,,,,,,,,,
BABA,,,,,,,,,,,,,,,,
BAC,,,,,,,,,,,,47.32,0.94,45.92,43.6,
BACCU,,,,,,,,,,,,10.06,0.42,10.05,10.04,
BACQ,,,,,,,,,,,,,,,,
BACQU,,,,,,,,,,,,,,,,
BAER,,,,,,,,,,,,,,,,
BAFN,,,,,,,,,,,,14.55,0.58,14.67,14.91,
BAH,,,,,,,,,,,,,,,,
BAK,,,,,,,,,,,,,,,,
BALL,,,,,,,,,,,,57.85,0.57,56.19,54.72,
BALY,,,,,,,,,,,,,,,,
BAM,,,,,,,,,,,,60.76,1.0,56.59,53.84,
BANC,,,,,,,,,,,,,,,,
BAND,,,,,,,,,,,,,,,,
BANF,,,,,,,,,,,,135.3,1.0,126.63,119.27,
BANL,,,,,,,,,,,,0.81,0.14,0.84,0.93,
BANR,,,,,,,,,,,,66.09,0.77,65.1,63.61,
BANX,,,,,,,,,,,,,,,,
BAOS,,,,,,,,,,,,2.8,0.19,2.72,2.59,
BAP,,,,,,,,,,,,,,,,
BARK,,,,,,,,,,,,,,,,
BASE,,,,,,,,,,,,24.31,0.71,22.47,19.46,
BATL,,,,,,,,,,,,,,,,
BATRA,,,,,,,,,,,,49.72,0.99,47.82,45.01,
BATRK,,,,,,,,,,,,,,,,
BAX,,,,,,,,,,,,27.77,0.0,29.64,30.92,
BAYA,,,,,,,,,,,,,,,,
BAYAU,,,,,,,,,,,,,,,,
BB,,,,,,,,,,,,,,,,
BBAI,,,,,,,,,,,,,,,,
BBAR,,,,,,,,,,,,,,,,
BBCP,,,,,,,,,,,,6.84,0.57,6.53,6.37,
BBD,,,,,,,,,,,,2.81,0.77,2.88,2.57,
BBDC,,,,,,,,,,,,,,,,
BBDO,,,,,,,,,,,,2.43,0.69,2.51,2.28,
BBGI,,,,,,,,,,,,,,,,
BBIO,,,,,,,,,,,,46.51,1.0,42.52,36.92,
BBLG,,,,,,,,,,,,2.86,0.0,3.96,5.26,
BBNX,,,,,,,,,,,,13.59,0.26,14.71,16.6,
BBSI,,,,,,,,,,,,43.63,1.0,42.37,41.14,
BBU,,,,,,,,,,,,,,,,
BBUC,,,,,,,,,,,,31.05,0.93,29.92,27.56,
BBVA,,,,,,,,,,,,,,,,
BBW,,,,,,,,,,,,52.66,0.96,49.87,43.49,
BBWI,,,,,,,,,,,,,,,,
BBY,,,,,,,,,,,,67.55,0.21,69.27,72.42,
BC,,,,,,,,,,,,59.67,0.32,56.79,57.93,
BCAB,,,,,,,,,,,,,,,,
BCAL,,,,,,,,,,,,16.36,0.73,15.58,15.13,
BCAX,,,,,,,,,,,,10.93,0.13,10.31,12.72,
BCBP,,,,,,,,,,,,,,,,
BCC,,,,,,,,,,,,83.89,0.02,88.78,98.86,
BCDA,,,,,,,,,,,,2.23,0.01,2.23,2.39,
BCE,,,,,,,,,,,,23.68,0.16,22.64,23.0,
BCG,,,,,,,,,,,,,,,,
BCH,,,,,,,,,,,,28.4,0.81,29.33,27.46,
BCLI,,,,,,,,,,,,,,,,
BCML,,,,,,,,,,,,27.29,0.86,27.32,26.36,
BCO,,,,,,,,,,,,,,,,
BCPC,,,,,,,,,,,,,,,,
BCRX,,,,,,,,,,,,8.61,0.65,9.28,8.85,
BCS,,,,,,,,,,,,18.88,1.0,18.03,16.2,
BCSF,,,,,,,,,,,,,,,,
BCTX,,,,,,,,,,,,0.8,0.06,2.49,2.84,
BCYC,,,,,,,,,,,,,,,,
BDC,,,,,,,,,,,,,,,,
BDL,,,,,,,,,,,,,,,,
BDMD,,,,,,,,,,,,,,,,
BDN,,,,,,,,,,,,,,,,
BDRX,,,,,,,,,,,,,,,,
BDSX,,,,,,,,,,,,,,,,
BDTX,,,,,,,,,,,,3.13,0.31,2.55,2.41,
BDX,,,,,,,,,,,,,,,,
BE,,,,,,,,,,,,24.99,0.77,22.94,21.14,
BEAG,,,,,,,,,,,,,,,,
BEAGU,,,,,,,,,,,,10.69,0.7,10.67,10.5,
BEAM,,,,,,,,,,,,20.75,0.22,19.16,20.74,
BEAT,,,,,,,,,,,,1.27,0.02,1.42,1.76,
BEDU,,,,,,,,,,,,,,,,
BEEM,,,,,,,,,,,,2.56,0.11,1.8,2.23,
BEEP,,,,,,,,,,,,3.69,0.26,4.05,3.94,
BEKE,,,,,,,,,,,,,,,,
BELFA,,,,,,,,,,,,91.0,0.79,83.76,79.2,
BELFB,,,,,,,,,,,,,,,,
BEN,,,,,,,,,,,,24.6,0.76,23.27,21.34,
BENF,,,,,,,,,,,,0.35,0.0,0.32,1.02,
BEP,,,,,,,,,,,,,,,,
BEPC,,,,,,,,,,,,36.35,1.0,32.59,29.84,
BETR,,,,,,,,,,,,13.19,0.0,13.09,14.03,
BFAM,,,,,,,,,,,,114.88,0.62,120.16,121.67,
BFC,,,,,,,,,,,,,,,,
BFH,,,,,,,,,,,,,,,,
BFIN,,,,,,,,,,,,11.81,0.68,11.77,11.97,
BFLY,,,,,,,,,,,,1.87,0.28,2.05,2.4,
BFRG,,,,,,,,,,,,1.51,0.04,1.61,1.88,
BFRI,,,,,,,,,,,,0.88,0.03,0.74,0.84,
BFS,,,,,,,,,,,,,,,,
BFST,,,,,,,,,,,,,,,,
BG,,,,,,,,,,,,74.42,0.14,77.92,78.93,
BGC,,,,,,,,,,,,10.16,0.82,9.95,9.47,
BGFV,,,,,,,,,,,,1.42,0.07,1.29,1.35,
BGI,,,,,,,,,,,,,,,,
BGL,,,,,,,,,,,,,,,,
BGLC,,,,,,,,,,,,5.1,0.05,4.24,3.69,
BGM,,,,,,,,,,,,,,,,
BGS,,,,,,,,,,,,4.07,0.03,4.35,5.25,
BGSF,,,,,,,,,,,,6.55,0.47,5.81,5.23,
BH,,,,,,,,,,,,,,,,
BHAT,,,,,,,,,,,,,,,,
BHB,,,,,,,,,,,,,,,,
BHC,,,,,,,,,,,,6.31,0.32,6.09,6.2,
BHE,,,,,,,,,,,,,,,,
BHF,,,,,,,,,,,,50.84,0.47,53.92,54.34,
BHFAM,,,,,,,,,,,,11.76,0.03,13.28,14.16,
BHFAN,,,,,,,,,,,,,,,,
BHFAO,,,,,,,,,,,,17.75,0.01,19.23,20.24,
BHFAP,,,,,,,,,,,,,,,,
BHLB,,,,,,,,,,,,,,,,
BHM,,,,,,,,,,,,14.09,0.49,12.58,12.15,
BHP,,,,,,,,,,,,51.84,0.46,50.01,49.55,
BHR,,,,,,,,,,,,,,,,
BHRB,,,,,,,,,,,,64.31,0.84,60.53,58.62,
BHST,,,,,,,,,,,,,,,,
BHVN,,,,,,,,,,,,,,,,
BIAF,,,,,,,,,,,,0.36,0.06,0.31,0.53,
BIDU,,,,,,,,,,,,87.81,0.13,86.44,87.59,
BIGC,,,,,,,,,,,,4.95,0.02,5.02,5.48,
BIIB,,,,,,,,,,,,124.99,0.06,128.87,137.28,
BILI,,,,,,,,,,,,25.2,0.87,21.23,19.59,
BILL,,,,,,,,,,,,45.86,0.07,45.4,51.23,
BIO,,,,,,,,,,,,,,,,
BIOA,,,,,,,,,,,,,,,,
BIOX,,,,,,,,,,,,3.61,0.0,4.38,5.13,
BIP,,,,,,,,,,,,32.4,0.81,32.67,31.77,
BIPC,,,,,,,,,,,,,,,,
BIRD,,,,,,,,,,,,,,,,
BIRK,,,,,,,,,,,,,,,,
BITF,,,,,,,,,,,,1.04,0.1,0.97,1.16,
BIVI,,,,,,,,,,,,,,,,
BIYA,,,,,,,,,,,,,,,,
BJ,,,,,,,,,,,,104.71,0.75,109.59,107.35,
BJDX,,,,,,,,,,,,,,,,
BJRI,,,,,,,,,,,,,,,,
BK,,,,,,,,,,,,,,,,
BKD,,,,,,,,,,,,7.71,0.94,7.13,6.48,
BKE,,,,,,,,,,,,,,,,
BKH,,,,,,,,,,,,,,,,
BKHA,,,,,,,,,,,,,,,,
BKHAU,,,,,,,,,,,,,,,,
BKKT,,,,,,,,,,,,,,,,
BKNG,,,,,,,,,,,,,,,,
BKR,,,,,,,,,,,,39.72,0.65,39.14,39.29,
BKSY,,,,,,,,,,,,,,,,
BKTI,,,,,,,,,,,,40.99,0.71,44.59,39.84,
BKU,,,,,,,,,,,,37.99,0.83,35.88,35.05,
BKV,,,,,,,,,,,,,,,,
BKYI,,,,,,,,,,,,,,,,
BL,,,,,,,,,,,,56.56,0.54,55.16,54.03,
BLBD,,,,,,,,,,,,,,,,
BLBX,,,,,,,,,,,,7.74,0.89,6.34,4.51,
BLCO,,,,,,,,,,,,,,,,
BLD,,,,,,,,,,,,356.43,0.56,333.77,323.96,
BLDE,,,,,,,,,,,,4.27,0.81,3.93,3.6,
BLDP,,,,,,,,,,,,,,,,
BLDR,,,,,,,,,,,,,,,,
BLFS,,,,,,,,,,,,20.83,0.62,22.03,23.23,
BLFY,,,,,,,,,,,,9.11,0.39,9.32,9.46,
BLIN,,,,,,,,,,,,,,,,
BLIV,,,,,,,,,,,,,,,,
BLK,,,,,,,,,,,,,,,,
BLKB,,,,,,,,,,,,64.08,0.13,63.58,66.54,
BLMN,,,,,,,,,,,,,,,,
BLMZ,,,,,,,,,,,,,,,,
BLND,,,,,,,,,,,,3.37,0.53,3.42,3.5,
BLNE,,,,,,,,,,,,,,,,
BLNK,,,,,,,,,,,,1.05,0.07,0.93,1.07,
BLRX,,,,,,,,,,,,4.47,0.02,4.44,6.29,
BLTE,,,,,,,,,,,,,,,,
BLUWU,,,,,,,,,,,,10.03,1.0,10.01,10.0,
BLX,,,,,,,,,,,,,,,,
BLZE,,,,,,,,,,,,5.28,0.12,5.31,5.57,
BMA,,,,,,,,,,,,,,,,
BMBL,,,,,,,,,,,,7.14,0.22,6.15,6.11,
BMEA,,,,,,,,,,,,,,,,
BMGL,,,,,,,,,,,,,,,,
BMHL,,,,,,,,,,,,4.12,1.0,4.03,4.01,
BMI,,,,,,,,,,,,,,,,
BMNR,,,,,,,,,,,,,,,,
BMO,,,,,,,,,,,,,,,,
BMR,,,,,,,,,,,,,,,,
BMRA,,,,,,,,,,,,,,,,
BMRC,,,,,,,,,,,,,,,,
BMRN,,,,,,,,,,,,,,,,
BMY,,,,,,,,,,,,,,,,
BN,,,,,,,,,,,,67.27,1.0,61.73,57.4,
BNAI,,,,,,,,,,,,0.31,0.0,0.35,0.58,
BNED,,,,,,,,,,,,11.23,0.03,11.18,11.85,
BNGO,,,,,,,,,,,,3.43,0.0,3.51,7.53,
BNL,,,,,,,,,,,,15.77,0.65,15.87,15.81,
BNR,,,,,,,,,,,,,,,,
BNRG,,,,,,,,,,,,,,,,
BNS,,,,,,,,,,,,,,,,
BNT,,,,,,,,,,,,,,,,
BNTC,,,,,,,,,,,,11.04,0.62,13.07,12.87,
BNTX,,,,,,,,,,,,,,,,
BNZI,,,,,,,,,,,,3.88,0.0,6.25,34.6,
BOC,,,,,,,,,,,,13.55,0.14,14.08,14.38,
BODI,,,,,,,,,,,,4.01,0.02,4.05,5.03,
BOF,,,,,,,,,,,,2.7,0.87,2.4,2.12,
BOH,,,,,,,,,,,,67.65,0.71,67.75,67.23,
BOKF,,,,,,,,,,,,,,,,
BOLD,,,,,,,,,,,,,,,,
BOLT,,,,,,,,,,,,5.53,0.0,6.06,7.84,
BON,,,,,,,,,,,,,,,,
BOOM,,,,,,,,,,,,,,,,
BOOT,,,,,,,,,,,,170.59,1.0,159.88,143.17,
BORR,,,,,,,,,,,,1.88,0.04,1.98,2.48,
BOSC,,,,,,,,,,,,5.2,1.0,4.77,4.16,
BOTJ,,,,,,,,,,,,,,,,
BOW,,,,,,,,,,,,,,,,
BOWN,,,,,,,,,,,,,,,,
BOWNU,,,,,,,,,,,,,,,,
BOX,,,,,,,,,,,,,,,,
BOXL,,,,,,,,,,,,,,,,
BP,,,,,,,,,,,,,,,,
BPMC,,,,,,,,,,,,,,,,
BPOP,,,,,,,,,,,,115.58,1.0,109.13,100.97,
BPRN,,,,,,,,,,,,32.01,0.48,31.32,31.35,
BPYPO,,,,,,,,,,,,14.45,0.8,14.62,14.24,
BPYPP,,,,,,,,,,,,,,,,
BQ,,,,,,,,,,,,2.79,0.02,2.65,2.79,
BR,,,,,,,,,,,,,,,,
BRAG,,,,,,,,,,,,,,,,
BRBR,,,,,,,,,,,,58.2,0.52,60.04,65.15,
BRBS,,,,,,,,,,,,,,,,
BRC,,,,,,,,,,,,69.02,0.75,68.91,69.63,
BRCC,,,,,,,,,,,,,,,,
BRDG,,,,,,,,,,,,10.72,0.91,10.01,9.37,
BREA,,,,,,,,,,,,6.74,0.07,6.99,7.13,
BRFH,,,,,,,,,,,,,,,,
BRFS,,,,,,,,,,,,,,,,
BRIA,,,,,,,,,,,,2.35,0.23,2.43,2.73,
BRID,,,,,,,,,,,,7.62,0.0,7.79,8.51,
BRKL,,,,,,,,,,,,11.09,0.75,10.76,10.68,
BRKR,,,,,,,,,,,,40.55,0.09,40.61,44.44,
BRLS,,,,,,,,,,,,,,,,
BRLT,,,,,,,,,,,,1.46,0.04,1.44,1.55,
BRN,,,,,,,,,,,,,,,,
BRNS,,,,,,,,,,,,,,,,
BRO,,,,,,,,,,,,,,,,
BROS,,,,,,,,,,,,,,,,
BRSL,,,,,,,,,,,,14.43,0.18,13.75,13.9,
BRSP,,,,,,,,,,,,4.92,0.35,5.01,5.11,
BRT,,,,,,,,,,,,,,,,
BRTX,,,,,,,,,,,,1.57,0.24,1.63,1.7,
BRX,,,,,,,,,,,,25.55,0.67,25.56,25.52,
BRY,,,,,,,,,,,,,,,,
BRZE,,,,,,,,,,,,,,,,
BSAAU,,,,,,,,,,,,10.07,1.0,10.04,10.03,
BSAC,,,,,,,,,,,,,,,,
BSBK,,,,,,,,,,,,,,,,
BSBR,,,,,,,,,,,,,,,,
BSET,,,,,,,,,,,,,,,,
BSGM,,,,,,,,,,,,4.63,0.37,5.92,3.72,
BSLK,,,,,,,,,,,,3.03,0.0,3.03,12.63,
BSM,,,,,,,,,,,,12.18,0.0,13.15,13.65,
BSRR,,,,,,,,,,,,,,,,
BSVN,,,,,,,,,,,,48.51,1.0,42.77,40.25,
BSX,,,,,,,,,,,,,,,,
BSY,,,,,,,,,,,,57.81,1.0,52.9,48.65,
BTAI,,,,,,,,,,,,1.91,0.0,1.81,3.76,
BTBD,,,,,,,,,,,,,,,,
BTBT,,,,,,,,,,,,,,,,
BTCM,,,,,,,,,,,,4.06,0.54,2.78,2.36,
BTCS,,,,,,,,,,,,6.57,1.0,3.62,2.72,
BTCT,,,,,,,,,,,,3.36,0.11,3.51,4.04,
BTDR,,,,,,,,,,,,,,,,
BTE,,,,,,,,,,,,1.97,0.13,1.89,2.07,
BTG,,,,,,,,,,,,3.33,0.69,3.46,3.18,
BTI,,,,,,,,,,,,51.59,1.0,48.08,42.87,
BTM,,,,,,,,,,,,,,,,
BTMD,,,,,,,,,,,,,,,,
BTOC,,,,,,,,,,,,,,,,
BTOG,,,,,,,,,,,,0.78,0.07,0.35,0.52,
BTSG,,,,,,,,,,,,19.94,0.72,21.45,20.21,
BTSGU,,,,,,,,,,,,,,,,
BTU,,,,,,,,,,,,15.55,0.29,14.28,15.29,
BUD,,,,,,,,,,,,67.91,0.87,68.44,64.59,
BULL,,,,,,,,,,,,16.89,0.41,13.39,12.96,
BUR,,,,,,,,,,,,,,,,
BURL,,,,,,,,,,,,265.4,0.85,245.21,245.46,
BURU,,,,,,,,,,,,0.3,0.01,0.3,0.47,
BUSE,,,,,,,,,,,,,,,,
BUSEP,,,,,,,,,,,,,,,,
BV,,,,,,,,,,,,,,,,
BVFL,,,,,,,,,,,,15.76,0.76,15.39,15.29,
BVN,,,,,,,,,,,,,,,,
BVS,,,,,,,,,,,,6.26,0.32,6.78,7.85,
BW,,,,,,,,,,,,,,,,
BWA,,,,,,,,,,,,,,,,
BWAY,,,,,,,,,,,,,,,,
BWB,,,,,,,,,,,,,,,,
BWBBP,,,,,,,,,,,,,,,,
BWEN,,,,,,,,,,,,,,,,
BWFG,,,,,,,,,,,,37.88,1.0,36.26,33.22,
BWIN,,,,,,,,,,,,41.84,0.65,40.71,40.87,
BWLP,,,,,,,,,,,,,,,,
BWMN,,,,,,,,,,,,,,,,
BWMX,,,,,,,,,,,,9.17,0.13,8.97,9.88,
BWXT,,,,,,,,,,,,,,,,
BX,,,,,,,,,,,,168.72,0.75,152.36,148.57,
BXC,,,,,,,,,,,,,,,,
BXMT,,,,,,,,,,,,19.24,0.86,19.13,18.53,
BXP,,,,,,,,,,,,68.95,0.56,68.67,67.96,
BXSL,,,,,,,,,,,,,,,,
BY,,,,,,,,,,,,,,,,
BYD,,,,,,,,,,,,,,,,
BYFC,,,,,,,,,,,,,,,,
BYND,,,,,,,,,,,,,,,,
BYON,,,,,,,,,,,,8.85,0.15,7.14,6.86,
BYRN,,,,,,,,,,,,21.74,0.63,26.53,24.61,
BYSI,,,,,,,,,,,,2.18,0.51,2.23,1.96,
BZ,,,,,,,,,,,,,,,,
BZAI,,,,,,,,,,,,4.81,0.24,3.09,4.29,
BZFD,,,,,,,,,,,,,,,,
BZH,,,,,,,,,,,,,,,,
BZUN,,,,,,,,,,,,3.09,0.34,2.79,2.85,
C,,,,,,,,,,,,93.45,1.0,83.6,75.61,
CAAP,,,,,,,,,,,,19.8,0.84,19.99,19.41,
CAAS,,,,,,,,,,,,,,,,
CABA,,,,,,,,,,,,1.67,0.02,1.73,2.28,
CABO,,,,,,,,,,,,,,,,
CAC,,,,,,,,,,,,42.27,0.81,40.82,40.09,
CACC,,,,,,,,,,,,498.79,0.53,503.4,494.13,
CACI,,,,,,,,,,,,,,,,
CADE,,,,,,,,,,,,34.89,0.84,32.77,31.56,
CADL,,,,,,,,,,,,,,,,
CAE,,,,,,,,,,,,29.1,0.96,27.75,25.43,
CAEP,,,,,,,,,,,,,,,,
CAG,,,,,,,,,,,,19.07,0.0,20.89,23.39,
CAH,,,,,,,,,,,,,,,,
CAI,,,,,,,,,,,,,,,,
CAKE,,,,,,,,,,,,62.68,0.92,60.54,53.96,
CAL,,,,,,,,,,,,,,,,
CALC,,,,,,,,,,,,,,,,
CALM,,,,,,,,,,,,105.94,0.97,100.29,94.14,
CALX,,,,,,,,,,,,53.67,0.99,49.62,43.3,
CAMP,,,,,,,,,,,,1.59,0.02,1.7,3.3,
CAMT,,,,,,,,,,,,92.51,0.55,81.82,76.6,
CAN,,,,,,,,,,,,0.9,0.12,0.73,0.97,
CANF,,,,,,,,,,,,1.04,0.01,1.07,1.33,
CANG,,,,,,,,,,,,,,,,
CAPL,,,,,,,,,,,,,,,,
CAPN,,,,,,,,,,,,10.33,1.0,10.29,10.2,
CAPNU,,,,,,,,,,,,10.45,0.34,10.5,10.47,
CAPR,,,,,,,,,,,,,,,,
CAPS,,,,,,,,,,,,,,,,
CAPT,,,,,,,,,,,,,,,,
CAR,,,,,,,,,,,,,,,,
CARE,,,,,,,,,,,,,,,,
CARG,,,,,,,,,,,,33.16,0.71,32.64,31.9,
CARM,,,,,,,,,,,,0.39,0.03,0.36,0.43,
CARR,,,,,,,,,,,,76.63,0.88,73.63,70.05,
CARS,,,,,,,,,,,,12.87,0.23,11.86,12.84,
CART,,,,,,,,,,,,49.11,0.89,46.38,44.23,
CARV,,,,,,,,,,,,,,,,
CASH,,,,,,,,,,,,80.93,0.91,79.57,76.62,
CASI,,,,,,,,,,,,1.26,0.01,1.49,2.2,
CASK,,,,,,,,,,,,0.43,0.02,0.49,0.94,
CASS,,,,,,,,,,,,,,,,
CASY,,,,,,,,,,,,,,,,
CAT,,,,,,,,,,,,,,,,
CATO,,,,,,,,,,,,,,,,
CATX,,,,,,,,,,,,,,,,
CATY,,,,,,,,,,,,,,,,
CAVA,,,,,,,,,,,,87.34,0.47,85.08,92.59,
CB,,,,,,,,,,,,274.13,0.76,282.6,282.3,
CBAN,,,,,,,,,,,,17.52,1.0,16.57,15.88,
CBAT,,,,,,,,,,,,,,,,
CBFV,,,,,,,,,,,,,,,,
CBIO,,,,,,,,,,,,,,,,
CBL,,,,,,,,,,,,,,,,
CBLL,,,,,,,,,,,,15.58,0.05,17.16,19.12,
CBNA,,,,,,,,,,,,,,,,
CBNK,,,,,,,,,,,,,,,,
CBRE,,,,,,,,,,,,,,,,
CBRL,,,,,,,,,,,,65.64,0.57,60.67,53.49,
CBSH,,,,,,,,,,,,,,,,
CBT,,,,,,,,,,,,74.9,0.23,76.27,80.77,
CBU,,,,,,,,,,,,,,,,
CBUS,,,,,,,,,,,,1.68,0.01,1.74,2.55,
CBZ,,,,,,,,,,,,74.7,0.65,72.46,73.86,
CC,,,,,,,,,,,,,,,,
CCAP,,,,,,,,,,,,14.49,0.3,14.52,15.44,
CCB,,,,,,,,,,,,101.7,0.99,95.46,86.54,
CCBG,,,,,,,,,,,,,,,,
CCCC,,,,,,,,,,,,,,,,
CCCM,,,,,,,,,,,,10.36,0.0,11.71,12.55,
CCCMU,,,,,,,,,,,,11.15,0.16,11.7,10.97,
CCCS,,,,,,,,,,,,,,,,
CCCX,,,,,,,,,,,,,,,,
CCEC,,,,,,,,,,,,23.93,0.97,23.05,20.82,
CCEL,,,,,,,,,,,,,,,,
CCEP,,,,,,,,,,,,96.84,1.0,93.59,87.53,
CCG,,,,,,,,,,,,,,,,
CCI,,,,,,,,,,,,,,,,
CCIR,,,,,,,,,,,,,,,,
CCIRU,,,,,,,,,,,,,,,,
CCIX,,,,,,,,,,,,10.53,0.42,10.64,10.63,
CCIXU,,,,,,,,,,,,10.72,0.49,10.93,10.87,
CCJ,,,,,,,,,,,,,,,,
CCK,,,,,,,,,,,,,,,,
CCL,,,,,,,,,,,,29.55,0.98,26.49,23.54,
CCLD,,,,,,,,,,,,2.39,0.48,2.29,2.29,
CCM,,,,,,,,,,,,5.4,0.14,5.84,5.81,
CCNE,,,,,,,,,,,,,,,,
CCNEP,,,,,,,,,,,,,,,,
CCO,,,,,,,,,,,,1.18,0.26,1.17,1.21,
CCOI,,,,,,,,,,,,,,,,
CCRD,,,,,,,,,,,,,,,,
CCRN,,,,,,,,,,,,12.78,0.17,13.06,14.21,
CCS,,,,,,,,,,,,,,,,
CCSI,,,,,,,,,,,,,,,,
CCTG,,,,,,,,,,,,1.12,0.0,1.12,1.39,
CCU,,,,,,,,,,,,12.09,0.36,13.06,13.22,
CDE,,,,,,,,,,,,9.08,0.93,8.76,7.46,
CDIO,,,,,,,,,,,,4.3,0.01,4.7,9.09,
CDLR,,,,,,,,,,,,,,,,
CDLX,,,,,,,,,,,,,,,,
CDNA,,,,,,,,,,,,,,,,
CDNS,,,,,,,,,,,,,,,,
CDP,,,,,,,,,,,,,,,,
CDRE,,,,,,,,,,,,32.64,0.59,32.76,33.05,
CDRO,,,,,,,,,,,,8.29,0.96,8.06,7.65,
CDT,,,,,,,,,,,,,,,,
CDTG,,,,,,,,,,,,,,,,
CDTX,,,,,,,,,,,,,,,,
CDW,,,,,,,,,,,,179.59,0.33,176.89,177.82,
CDXS,,,,,,,,,,,,2.82,0.32,2.63,2.88,
CDZI,,,,,,,,,,,,,,,,
CDZIP,,,,,,,,,,,,,,,,
CE,,,,,,,,,,,,57.31,0.15,56.55,61.83,
CECO,,,,,,,,,,,,,,,,
CEG,,,,,,,,,,,,,,,,
CELC,,,,,,,,,,,,,,,,
CELH,,,,,,,,,,,,,,,,
CELU,,,,,,,,,,,,3.03,0.37,2.17,2.05,
CELZ,,,,,,,,,,,,2.77,0.19,2.59,2.71,
CENN,,,,,,,,,,,,,,,,
CENT,,,,,,,,,,,,,,,,
CENTA,,,,,,,,,,,,,,,,
CENX,,,,,,,,,,,,,,,,
CEP,,,,,,,,,,,,,,,,
CEPO,,,,,,,,,,,,12.2,0.87,11.95,11.29,
CEPT,,,,,,,,,,,,,,,,
CEPU,,,,,,,,,,,,,,,,
CERO,,,,,,,,,,,,8.73,0.0,10.12,212.95,
CERS,,,,,,,,,,,,,,,,
CERT,,,,,,,,,,,,,,,,
CETX,,,,,,,,,,,,1.3,0.0,1.28,128.05,
CETY,,,,,,,,,,,,0.23,0.01,0.27,0.42,
CEVA,,,,,,,,,,,,,,,,
CF,,,,,,,,,,,,,,,,
CFBK,,,,,,,,,,,,,,,,
CFFI,,,,,,,,,,,,67.3,0.67,64.89,65.45,
CFFN,,,,,,,,,,,,,,,,
CFG,,,,,,,,,,,,,,,,
CFLT,,,,,,,,,,,,25.38,0.4,24.35,24.77,
CFR,,,,,,,,,,,,138.74,0.95,131.56,126.83,
CFSB,,,,,,,,,,,,,,,,
CG,,,,,,,,,,,,60.17,1.0,52.46,47.74,
CGAU,,,,,,,,,,,,7.0,0.83,7.11,6.73,
CGBD,,,,,,,,,,,,,,,,
CGC,,,,,,,,,,,,,,,,
CGCT,,,,,,,,,,,,10.01,0.35,10.01,10.0,
CGCTU,,,,,,,,,,,,,,,,
CGEM,,,,,,,,,,,,,,,,
CGEN,,,,,,,,,,,,,,,,
CGNT,,,,,,,,,,,,,,,,
CGNX,,,,,,,,,,,,,,,,
CGON,,,,,,,,,,,,,,,,
CGTL,,,,,,,,,,,,1.15,0.04,1.33,2.53,
CGTX,,,,,,,,,,,,,,,,
CHA,,,,,,,,,,,,,,,,
CHAC,,,,,,,,,,,,10.04,0.82,10.01,9.96,
CHACU,,,,,,,,,,,,10.29,0.76,10.25,10.11,
CHAR,,,,,,,,,,,,,,,,
CHARU,,,,,,,,,,,,10.41,1.0,10.38,10.3,
CHCI,,,,,,,,,,,,,,,,
CHCO,,,,,,,,,,,,124.98,0.91,121.75,118.23,
CHCT,,,,,,,,,,,,,,,,
CHD,,,,,,,,,,,,,,,,
CHDN,,,,,,,,,,,,,,,,
CHE,,,,,,,,,,,,,,,,
CHEB,,,,,,,,,,,,,,,,
CHEF,,,,,,,,,,,,64.82,0.99,63.19,57.96,
CHEK,,,,,,,,,,,,0.76,0.05,0.77,0.89,
CHGG,,,,,,,,,,,,,,,,
CHH,,,,,,,,,,,,131.4,0.51,129.52,130.97,
CHKP,,,,,,,,,,,,,,,,
CHMG,,,,,,,,,,,,52.38,0.9,49.37,47.6,
CHMI,,,,,,,,,,,,2.63,0.44,2.77,2.81,
CHNR,,,,,,,,,,,,3.83,0.01,4.01,4.48,
CHPG,,,,,,,,,,,,10.03,1.0,10.01,10.0,
CHPGU,,,,,,,,,,,,10.16,0.87,10.13,10.07,
CHPT,,,,,,,,,,,,,,,,
