Ticker,Name,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
4561,健椿,41.39,25.79,42.24,18.55,-0.05,9.38,96,96,88,71,83,76.0,0.95,72.59,59.17,0.65
4716,大立,40.82,47.05,44.23,16.19,17.75,-6.4,96,96,87,88,51,29.2,0.85,27.83,22.74,0.26
3663,鑫科,40.12,45.99,50.13,65.87,4.0,1.22,96,97,97,77,70,90.6,0.83,90.52,71.79,0.3
3303,岱稜,40.09,35.24,36.57,25.62,5.43,-2.24,96,95,91,79,62,64.8,0.89,60.59,50.18,0.98
3363,上詮,39.62,46.24,50.81,40.28,43.81,35.31,96,97,94,95,94,204.5,0.81,200.45,167.48,0.34
6807,峰源-KY,38.63,36.47,31.3,41.7,16.1,5.95,96,93,94,87,78,81.4,1.0,74.5,64.29,0.96
2486,一詮,38.52,47.58,26.87,44.81,33.84,11.18,96,93,95,93,84,126.0,0.86,110.28,106.03,0.5
5481,新華,37.85,43.54,61.69,-1.29,-13.12,-3.5,96,97,70,39,59,25.65,0.81,26.19,18.98,0.12
5234,達興材料,37.47,38.13,56.77,-4.82,12.57,2.07,96,97,64,85,72,232.5,0.95,226.4,177.0,0.38
4530,宏易,37.39,35.86,40.03,-10.53,-12.52,1.11,96,95,50,41,69,12.55,1.0,11.18,8.94,0.31
1569,濱川,37.15,29.7,33.92,12.12,-12.08,-6.92,96,94,84,42,48,41.55,1.0,35.35,29.15,0.56
3665,貿聯-KY,37.05,34.79,29.7,21.85,-26.23,-20.58,96,93,90,8,8,489.5,1.0,451.75,370.78,0.45
3653,健策,36.84,28.19,32.95,11.3,14.94,29.81,96,94,84,86,92,1565.0,1.0,1413.0,1203.23,0.79
6877,鏵友益,36.34,29.56,50.77,53.72,-23.42,-24.87,96,97,96,12,4,70.1,0.69,68.36,56.81,0.44
3498,陽程,35.9,46.03,34.61,18.34,-19.25,-19.17,96,95,88,20,11,63.0,0.84,59.87,48.88,0.26
8107,大億金茂,35.68,48.14,24.47,8.19,-18.45,-10.41,96,92,82,22,34,30.7,0.89,28.24,23.22,1.1
4909,新復興,35.15,36.8,107.77,79.48,89.11,69.69,95,99,97,98,98,132.5,0.67,148.35,118.05,0.23
4729,熒茂,35.03,35.58,32.53,2.31,-10.84,9.58,95,94,76,46,83,30.75,0.92,29.04,22.28,0.53
6530,創威,34.97,28.19,36.53,-17.72,5.49,32.36,95,95,26,79,93,81.3,0.99,71.64,56.06,0.9
3018,隆銘綠能,34.68,39.12,45.17,30.74,-22.04,-16.11,95,96,93,14,16,29.55,0.87,29.94,23.36,0.34
2431,聯昌,34.6,31.0,-4.43,-6.25,-10.14,4.29,95,65,61,49,76,19.75,1.0,14.88,13.38,4.1
6788,華景電,34.48,34.17,34.13,25.44,-11.67,-9.69,95,94,91,44,37,266.5,0.89,261.7,211.56,0.38
8044,網家,34.42,17.28,-28.87,-30.13,-32.44,-21.61,95,5,5,3,7,56.3,0.71,35.31,33.6,1.39
3535,晶彩科,34.4,41.38,49.27,146.43,-4.07,15.25,95,96,99,63,87,56.8,0.66,59.49,51.76,0.32
5536,聖暉*,33.88,38.68,27.07,7.37,3.13,6.09,95,93,81,76,79,352.0,0.99,330.0,270.83,0.7
1307,三芳,33.76,36.98,18.18,-1.45,3.58,-1.4,95,90,70,77,64,47.05,1.0,40.33,34.53,1.86
9105,泰金寶-DR,33.7,23.69,9.33,38.65,-0.74,19.74,95,84,94,69,89,6.74,0.94,5.62,5.35,1.5
4956,光鋐,32.61,57.48,10.07,16.26,-1.13,19.41,95,85,87,69,89,35.75,0.76,33.98,27.8,0.71
5364,力麗店,32.51,41.38,54.23,8.18,-32.19,-36.6,95,97,82,3,2,37.4,0.68,41.31,28.82,0.32
3131,弘塑,31.77,36.81,52.0,57.23,53.54,31.67,95,97,96,96,93,1690.0,0.82,1758.0,1513.5,0.65
2312,金寶,31.69,21.66,7.18,23.48,-17.56,-5.4,95,82,90,25,54,27.55,1.0,23.38,21.02,2.0
6757,台灣虎航-創,30.7,31.86,20.11,32.5,-2.46,-6.52,95,90,93,66,50,65.9,0.97,61.59,54.5,1.13
1528,恩德,30.65,41.31,-5.35,-2.89,-18.98,19.27,95,63,68,21,89,20.2,0.91,16.16,14.23,1.03
5345,天揚,30.42,38.63,48.86,66.74,-24.59,-37.85,95,96,97,10,2,26.4,0.7,28.68,23.26,0.36
3073,天方能源,29.92,37.03,63.98,119.77,-5.51,-18.48,95,98,98,60,12,70.1,0.58,77.23,64.21,0.23
6937,天虹,29.35,24.77,11.85,3.98,-9.71,-5.84,95,86,77,50,52,349.0,1.0,309.7,260.18,0.53
3085,新零售,29.06,33.8,40.81,-16.35,-17.66,-44.87,94,96,29,25,1,20.1,0.83,19.41,16.05,0.14
8047,星雲,29.05,26.7,2.68,-4.77,4.0,-5.37,94,77,64,77,54,21.15,1.0,16.78,15.61,5.7
8935,邦泰,29.02,29.48,25.12,22.5,-9.48,-13.36,94,92,90,50,24,20.55,1.0,18.73,16.33,0.63
4545,銘鈺,29.01,30.33,21.63,31.76,-9.25,-10.33,94,91,93,51,34,60.5,0.74,57.54,51.03,0.4
6515,穎崴,28.78,26.05,26.62,5.61,-2.65,0.76,94,93,79,66,69,1365.0,1.0,1273.5,1069.57,0.44
4558,寶緯,28.14,34.3,-11.54,-7.2,11.95,-10.23,94,44,59,84,35,41.75,0.95,31.64,31.02,0.58
2365,昆盈,27.97,27.64,58.5,166.21,13.87,40.68,94,97,99,85,95,46.9,0.68,50.77,45.58,0.45
6215,和椿,27.52,26.47,34.57,61.03,38.19,-8.15,94,95,96,94,43,65.0,0.9,65.34,59.91,0.22
3047,訊舟,27.42,33.08,41.47,89.43,-19.36,-0.39,94,96,98,20,66,35.65,0.72,36.87,32.36,0.3
3455,由田,27.41,28.98,21.83,17.08,0.64,-14.07,94,91,88,72,21,142.5,1.0,133.9,118.12,0.86
2477,美隆電,27.21,42.4,14.74,7.44,-11.53,-12.46,94,88,81,44,27,34.15,0.79,31.31,26.18,0.57
8404,百和興業-KY,27.07,33.16,24.99,-17.28,-13.4,-24.61,94,92,27,38,5,29.65,0.85,25.8,21.72,0.6
4542,科嶠,26.79,25.76,20.21,-3.82,14.21,29.84,94,90,66,86,93,102.0,0.95,95.3,80.61,0.18
4571,鈞興-KY,26.74,30.43,43.73,18.83,1.7,2.14,94,96,89,74,72,163.5,0.86,165.55,137.36,0.17
2359,所羅門,26.7,29.91,41.91,97.85,82.65,1.75,94,96,98,98,71,145.5,0.8,146.95,149.45,0.51
3086,華義,26.54,27.71,82.4,37.24,19.1,49.41,94,98,94,88,96,199.5,0.72,215.6,163.38,0.43
2354,鴻準,26.42,20.91,-0.18,-2.77,-4.07,-13.91,94,73,68,63,22,87.2,1.0,69.99,67.28,3.28
2615,萬海,26.06,30.35,29.38,25.22,-15.96,-22.22,94,93,91,29,7,93.6,0.78,87.83,79.43,1.42
6870,騰雲,25.93,26.5,17.9,16.11,-25.15,-10.9,94,89,87,9,32,234.5,1.0,213.35,188.74,0.48
3149,正達,25.93,28.75,22.43,-10.35,-12.89,7.42,94,91,51,40,80,39.25,0.85,36.5,29.4,0.42
3021,鴻名,25.75,27.92,10.38,-4.37,-7.77,-13.04,94,85,65,55,25,34.5,0.78,29.98,26.42,0.43
3580,友威科,25.68,25.77,33.26,41.47,-17.87,-3.84,93,94,94,24,58,99.0,0.75,98.95,83.52,0.32
2033,佳大,25.41,29.19,23.11,-15.06,-7.85,-3.28,93,92,34,54,60,24.7,0.91,22.04,18.06,0.15
5386,青雲,25.4,35.12,23.52,-1.37,5.98,-2.82,93,92,70,80,61,95.2,0.84,92.4,76.73,1.45
2399,映泰,25.1,23.36,32.2,-15.05,-24.7,-1.07,93,94,34,10,65,35.2,0.79,33.25,25.61,0.33
2317,鴻海,23.53,23.73,21.47,25.77,21.72,-10.28,93,91,91,89,34,213.5,0.98,195.95,187.75,0.57
1213,大飲,23.51,26.43,30.93,49.1,-10.75,-4.71,93,93,95,46,56,12.05,0.93,12.07,9.94,0.14
3379,彬台,23.08,25.92,36.91,117.33,-11.32,8.63,93,95,98,44,82,33.2,0.65,35.3,31.42,0.24
6821,聯寶,22.64,13.42,-18.14,-25.3,-24.11,-4.93,93,21,10,11,55,59.2,1.0,43.55,39.69,1.27
3583,辛耘,22.21,27.23,31.81,29.29,38.32,24.74,93,94,92,94,91,455.0,0.92,445.8,401.83,0.34
8114,振樺電,22.16,27.42,34.46,30.37,-6.75,-2.61,93,94,93,57,61,206.0,0.91,205.35,175.22,0.28
8932,智通*,22.05,30.04,20.87,24.05,11.28,26.54,93,91,91,84,92,93.8,0.96,88.66,79.07,1.11
3062,建漢,21.98,22.89,17.17,6.02,-15.37,-13.98,93,89,80,31,22,36.25,0.98,34.39,29.95,0.57
6629,泰金-KY,21.16,28.61,35.83,47.15,44.08,11.24,93,95,95,95,84,129.0,0.8,132.38,120.53,0.39
4526,東台,20.93,17.52,24.7,17.18,4.45,-5.53,93,92,88,78,53,34.0,0.79,34.4,29.43,0.85
5460,同協,20.79,15.88,6.67,-12.69,-12.19,3.05,93,81,43,42,74,20.85,0.87,19.12,15.94,1.33
6561,是方,20.76,12.0,8.65,6.18,-10.34,-13.49,93,83,80,48,23,530.0,0.97,479.55,426.7,1.32
2236,百達-KY,20.65,26.07,25.55,28.61,-9.09,3.64,93,92,92,52,75,115.0,0.88,116.97,96.2,0.49
8043,蜜望實,20.65,25.95,18.68,-8.35,-20.37,-11.14,93,90,56,17,31,41.6,0.66,41.34,33.32,0.25
3227,原相,20.51,23.66,38.65,-3.73,0.44,16.7,93,95,67,72,88,243.5,0.84,249.2,196.78,0.19
9935,慶豐富,20.48,25.19,32.36,15.37,14.02,0.93,93,94,87,86,69,34.4,0.94,33.13,28.77,0.25
2464,盟立,20.44,25.06,33.21,51.75,3.47,-12.55,92,94,96,77,27,77.8,0.77,80.88,73.16,0.23
6446,藥華藥,20.15,28.04,33.17,51.43,-20.04,-21.12,92,94,96,18,8,619.0,0.74,653.6,561.78,0.68
8921,沈氏,19.8,19.53,46.41,12.06,-4.72,-10.3,92,96,84,61,34,23.95,0.73,23.05,20.46,0.05
6419,京晨科,19.57,14.47,9.82,73.88,43.07,-7.46,92,85,97,95,46,118.0,0.62,107.9,120.07,0.5
4527,方土霖,19.5,25.0,23.2,0.14,7.75,4.65,92,92,73,82,76,59.0,0.89,54.72,48.47,0.4
6133,金橋,19.28,33.55,15.01,11.57,-25.15,-23.01,92,88,84,9,6,23.3,0.74,22.4,19.1,1.43
2449,京元電子,19.12,13.42,-0.56,0.4,3.58,16.36,92,72,73,77,88,137.0,1.0,121.05,110.84,0.65
6449,鈺邦,18.98,23.25,33.21,49.83,69.35,6.51,92,94,95,98,79,152.0,0.87,159.9,147.92,0.3
6246,臺龍,18.85,36.77,62.1,-10.93,-11.78,7.08,92,98,49,44,80,22.25,0.64,23.15,17.74,0.29
6863,永道-KY,18.68,23.69,43.7,19.09,-17.59,-4.56,92,96,89,25,56,262.0,0.79,273.45,232.02,0.31
8467,波力-KY,18.52,23.49,30.17,45.8,34.21,80.65,92,93,95,93,98,256.5,0.93,259.3,216.23,0.09
3491,昇達科,18.52,20.2,30.75,38.57,6.81,-9.76,92,93,94,80,37,310.5,0.81,319.8,291.38,0.23
2495,普安,18.1,25.44,21.13,14.59,-16.35,-12.62,92,91,86,28,26,35.0,0.82,34.05,30.17,0.29
2504,國產,18.0,24.53,16.03,29.69,44.06,-1.07,92,88,93,95,65,55.3,0.95,53.14,49.93,0.5
3019,亞光,18.0,19.08,32.96,14.58,-14.66,-6.81,92,94,86,34,49,106.5,0.74,111.0,90.91,0.58
8272,全景軟體,17.73,27.7,-2.63,4.94,-6.26,-8.66,92,68,78,58,41,120.5,0.71,109.35,98.49,0.65
6425,易發,17.73,34.98,33.72,18.38,136.04,102.5,92,94,88,99,99,79.3,0.82,75.66,73.6,0.35
4549,桓達,17.66,19.92,28.89,5.28,-9.88,-2.14,92,93,79,49,63,162.5,0.73,165.43,147.98,0.14
00910,第一金太空衛星,17.65,12.84,15.44,7.1,-9.71,-6.77,92,88,81,50,49,24.72,1.0,23.3,20.34,1.67
00665L,富邦恒生國企正2,17.59,20.48,54.81,-16.62,-5.67,-40.8,92,97,29,59,1,8.55,0.64,8.23,7.23,0.56
4977,眾達-KY,17.52,19.87,19.56,-17.55,-23.69,-24.95,92,90,26,11,4,108.0,0.74,104.77,85.19,0.26
3615,安可,17.35,13.48,4.47,-9.07,-9.07,30.55,91,79,54,52,93,36.75,0.88,32.92,29.1,0.51
6104,創惟,17.31,13.37,21.04,-29.66,-25.82,-11.1,91,91,5,8,31,152.0,1.0,140.95,112.8,0.21
6727,亞泰金屬,17.16,19.37,12.27,-9.79,-9.86,-17.83,91,86,52,49,13,86.6,0.99,82.18,71.29,0.57
00708L,期元大S&P黃金正2,16.62,20.37,18.23,9.38,5.63,-5.54,91,90,82,79,53,43.59,0.98,41.42,37.06,0.8
4534,慶騰,16.44,19.66,39.52,85.63,-1.07,0.33,91,95,98,69,68,21.4,0.59,23.39,21.08,0.22
3597,映興,16.44,24.56,11.1,-6.59,-12.26,-1.5,91,85,60,42,64,33.55,0.83,32.53,27.5,0.2
6664,群翊,16.42,17.5,31.69,21.01,5.9,-1.47,91,94,89,80,64,285.0,0.81,297.2,265.2,0.15
8390,金益鼎,16.37,13.53,14.89,17.57,-4.5,-1.02,91,88,88,62,65,80.7,0.9,75.8,69.37,2.11
5202,力新,16.2,29.32,4.32,12.43,0.4,6.59,91,79,85,72,79,27.85,0.82,25.29,23.16,0.68
2349,錸德,16.09,20.96,40.21,67.3,-21.77,-16.82,91,95,97,14,15,14.2,0.64,15.41,13.25,0.17
2330,台積電,15.77,14.78,14.52,14.66,11.23,5.63,91,88,86,84,78,1060.0,0.96,1009.5,936.9,0.71
5484,慧友,15.53,16.81,39.51,122.79,-4.49,27.92,91,95,98,62,92,57.1,0.42,63.62,59.96,0.96
3550,聯穎,15.5,19.15,35.99,-14.05,-16.96,-12.05,91,95,38,27,28,22.2,0.66,24.13,18.64,0.11
3689,湧德,15.46,13.71,13.78,1.02,-6.45,4.01,91,87,74,58,75,95.0,0.97,90.25,80.52,0.77
3551,世禾,15.35,25.71,-9.39,-14.87,7.66,27.19,91,52,35,81,92,134.5,0.88,115.91,107.93,0.67
5314,世紀,15.18,19.26,15.06,8.91,147.22,357.18,91,88,82,99,99,249.5,0.58,210.55,209.13,1.78
2393,億光,15.12,20.38,11.98,13.1,13.2,-2.87,91,86,85,85,61,83.3,0.97,80.32,75.77,0.85
5452,佶優,15.04,19.44,15.33,14.37,-14.58,-5.29,91,88,86,34,54,37.05,0.79,35.8,31.94,0.14
6830,汎銓,14.99,21.67,5.54,-19.26,-19.98,-11.62,91,80,22,18,30,193.0,0.85,184.35,152.18,0.25
6873,泓德能源,14.83,15.74,28.45,36.31,23.58,11.49,91,93,94,90,84,236.0,0.78,243.5,219.14,0.41
6895,宏碩系統,14.83,14.76,16.57,50.29,-33.49,-30.77,91,89,96,3,2,187.5,0.62,189.75,176.32,0.23
6869,雲豹能源,14.77,18.91,31.82,55.67,30.77,6.46,90,94,96,92,79,207.5,0.6,217.3,202.75,0.2
3529,力旺,14.67,13.51,6.86,-23.14,-14.76,31.99,90,82,13,33,93,3360.0,1.0,2854.0,2557.17,0.59
2493,揚博,14.62,22.14,-9.06,-11.57,12.89,17.13,90,53,47,85,88,117.0,0.94,100.21,94.49,2.77
6667,信紘科,14.46,24.58,22.12,21.36,36.05,52.92,90,91,89,93,97,212.5,0.87,218.45,197.73,0.76
3374,精材,14.34,16.39,26.47,47.35,-17.22,0.74,90,92,95,26,69,210.5,0.67,222.35,191.97,0.3
3533,嘉澤,13.92,12.82,-0.16,8.03,26.66,5.54,90,73,82,91,77,1730.0,0.97,1550.5,1545.67,0.64
1785,光洋科,13.75,9.92,15.05,20.89,-5.61,-4.91,90,88,89,59,55,66.1,0.8,64.52,59.44,0.34
6241,易通展,13.53,32.69,12.64,-11.86,-11.17,-10.12,90,86,46,45,35,19.2,0.7,18.71,15.78,0.56
4160,訊聯基因,13.48,19.5,32.48,65.08,11.27,-0.61,90,94,97,84,66,83.3,0.59,88.24,87.33,0.18
4971,IET-KY,13.41,3.77,10.7,-21.31,-6.81,-9.18,90,85,16,57,39,81.0,0.87,74.48,64.6,0.49
3289,宜特,13.31,33.03,19.51,2.06,16.87,20.21,90,90,75,87,89,169.0,0.8,173.55,150.92,0.73
6913,鴻呈,13.18,16.2,0.62,29.09,-7.21,-22.88,90,74,92,56,7,126.0,0.84,121.35,115.93,0.31
2524,京城,13.06,27.74,49.58,147.83,41.7,-8.48,90,97,99,94,42,75.3,0.48,93.91,79.85,0.55
5205,中茂,12.73,5.96,5.99,27.19,-19.37,-23.32,90,81,92,19,6,41.0,0.7,38.38,35.2,0.43
2882,國泰金,12.72,14.28,13.13,9.27,-4.5,-8.45,90,87,82,62,42,69.1,0.98,66.94,61.18,0.5
00650L,復華香港正2,12.29,15.66,45.9,-19.03,-11.01,-38.64,90,96,23,46,1,12.64,0.6,12.37,10.88,0.53
6114,久威,12.19,17.91,3.25,-9.79,-31.66,0.91,90,78,52,3,69,41.65,0.93,40.62,33.91,0.17
5434,崇越,12.14,14.75,10.37,9.68,13.9,-2.96,90,85,83,85,61,305.0,0.93,292.85,276.85,0.59
1721,三晃,12.11,16.41,45.36,-12.48,-17.45,-12.4,90,96,44,25,27,20.7,0.59,21.54,17.2,0.23
3040,遠見,12.09,11.47,29.48,-6.46,-12.56,-6.11,90,93,61,41,51,43.45,0.72,44.31,37.3,0.29
8069,元太,12.08,9.86,17.27,11.81,-7.54,1.97,89,89,84,55,71,305.0,0.91,300.95,266.77,0.45
1231,聯華食,11.9,12.27,8.84,9.36,-4.65,-5.48,89,83,82,61,53,118.0,1.0,110.7,102.63,0.54
8070,長華*,11.76,14.82,21.66,3.28,11.28,-2.47,89,91,76,84,62,56.7,0.75,59.83,51.88,0.54
6207,雷科,11.41,14.35,25.89,27.97,69.57,3.95,89,92,92,98,75,68.8,0.72,70.6,70.11,0.1
5225,東科-KY,11.39,6.24,15.65,27.84,55.31,28.44,89,88,92,96,92,133.0,0.85,131.55,125.18,0.98
6021,美好證,11.37,15.31,20.48,12.24,5.9,-13.2,89,91,85,80,24,24.5,0.74,24.55,22.85,0.12
6805,富世達,11.26,13.48,19.84,8.22,22.12,46.9,89,90,82,90,96,864.0,0.95,827.4,768.87,0.37
3064,泰偉,11.25,14.05,18.17,60.52,0.79,-25.56,89,89,96,72,4,76.2,0.58,77.75,80.54,0.07
6216,居易,11.18,19.75,10.28,16.35,0.66,-3.9,89,85,87,72,58,48.95,0.9,47.11,44.44,1.29
2881,富邦金,11.17,12.33,15.47,11.82,-4.93,0.0,89,88,84,61,67,91.4,0.96,90.49,80.93,0.43
6855,數泓科,11.16,13.49,37.55,5.2,12.99,-1.67,89,95,79,85,64,143.0,0.78,142.25,128.12,0.12
3430,奇鈦科,11.16,22.86,40.8,2.68,-4.09,-6.61,89,96,76,63,50,71.2,0.68,75.91,63.72,0.14
2357,華碩,11.1,9.37,9.17,-4.49,-4.27,20.71,89,84,65,62,90,606.0,1.0,575.2,516.77,0.6
1442,名軒,11.08,16.04,18.13,30.96,42.5,-2.41,89,89,93,94,62,65.5,0.86,65.54,63.06,0.14
6409,旭隼,11.07,9.04,14.15,-1.85,-19.56,-23.64,89,87,69,19,5,2180.0,0.99,2110.0,1881.0,0.39
3049,精金,10.96,6.12,14.26,-15.06,-23.72,-13.86,89,88,34,11,22,11.75,0.91,11.06,9.48,1.14
3466,德晉,10.88,25.93,20.41,80.59,58.7,-18.05,89,90,97,97,13,62.6,0.51,66.88,70.68,1.1
4127,天良,10.73,16.71,23.51,33.42,106.85,-10.87,89,92,93,99,32,34.9,0.67,35.92,37.09,0.31
2008,高興昌,10.69,12.93,13.38,6.38,4.44,-1.53,89,87,80,78,64,32.1,0.68,32.09,28.47,0.18
3492,長盛,10.69,17.44,22.26,1.9,-13.59,-0.19,89,91,75,38,67,28.65,0.66,28.98,25.61,0.35
5310,天剛,10.59,15.9,15.24,40.24,27.86,-8.94,89,88,94,91,39,46.8,0.77,47.19,44.73,0.17
