Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
CDLX,53.69,33.76,-43.62,-36.0,-50.97,-53.43,95,6,10,8,9,2.82,0.12,1.66,1.65,
EVAX,53.62,20.4,37.35,-6.22,-77.18,-71.96,95,93,47,3,5,4.04,0.05,3.15,2.83,
IONQ,53.23,65.67,6.78,13.92,-1.9,218.14,95,72,88,55,99,67.28,0.95,55.57,46.29,
REZI,52.69,59.35,47.47,6.95,-12.35,1.59,95,95,82,35,69,41.33,0.97,38.25,29.94,
ALAB,52.65,95.96,76.37,-2.05,-23.45,87.47,95,98,63,22,96,197.78,0.77,209.18,154.42,
PRE,52.52,50.64,2.32,39.23,-18.24,2.66,95,63,96,27,71,12.57,1.0,10.07,8.66,
COGT,52.4,31.95,48.57,0.38,-23.96,-15.08,95,95,70,22,40,14.16,1.0,12.78,11.18,
GOSS,52.03,76.2,60.74,4.72,17.85,-15.34,95,97,78,91,39,2.7,0.74,2.92,2.1,
COEP,52.01,22.79,24.79,-23.2,38.6,-47.91,95,90,18,96,11,17.5,0.62,14.0,11.6,
AVTX,51.96,66.6,50.94,-27.52,-4.28,-23.79,95,96,14,50,28,10.8,0.22,10.84,8.13,
RUN,51.87,47.22,69.14,-14.39,-48.33,-36.28,95,97,29,9,18,17.67,0.75,16.89,12.77,
AQST,51.5,46.37,13.69,3.15,-14.25,-15.58,95,82,76,32,39,5.99,0.98,5.18,4.29,
LTBR,50.64,32.51,20.93,25.52,13.55,35.32,95,88,93,86,91,21.44,1.0,16.61,14.84,
TERN,50.29,52.48,61.73,-0.48,-48.33,-23.83,95,97,67,9,28,7.64,0.7,7.32,6.05,
HYPD,50.09,85.56,30.68,264.13,-95.3,-90.46,95,92,99,1,2,9.57,0.05,9.61,9.28,
ZURA,50.06,26.26,39.08,-31.0,-51.16,-39.39,95,94,12,8,16,2.41,0.25,2.13,1.69,
INSG,49.44,40.93,23.62,-13.8,-27.15,6.99,95,89,30,19,76,14.41,0.71,13.34,9.79,
QLGN,49.36,-15.92,-46.88,-7.19,-35.87,-72.02,94,5,45,13,5,5.06,0.07,2.69,2.72,
REAL,49.33,59.59,21.36,-30.36,1.05,178.16,94,88,13,62,98,10.37,0.95,9.4,7.08,
CMCM,48.57,51.01,16.53,-3.32,0.07,16.26,94,85,59,60,85,8.12,0.99,7.37,5.84,
CRDO,48.55,82.59,50.22,46.52,-17.65,107.28,94,96,97,28,97,142.93,0.83,147.67,117.53,
CLS,47.75,58.17,38.62,35.82,0.56,59.17,94,94,96,61,95,243.79,0.96,235.18,193.42,
RIOT,47.74,49.63,26.22,4.05,-24.56,-6.58,94,91,77,21,54,17.69,0.99,15.62,13.19,
NFGC,47.7,30.02,2.67,-12.62,-41.1,-46.07,94,64,32,11,12,2.46,0.44,2.08,1.73,
PRLD,47.65,-1.3,34.39,-18.92,-59.05,-65.62,94,93,23,6,7,1.5,0.16,1.21,0.99,
FLYX,46.94,54.93,14.86,-33.48,-1.79,-50.2,94,83,11,55,10,5.0,0.18,4.56,3.26,
BLNK,46.76,48.54,-0.41,-12.79,-41.51,-43.03,94,56,32,11,13,1.52,0.26,1.32,1.08,
BTU,46.67,38.08,7.8,-18.44,-28.7,-24.14,94,74,23,17,28,24.53,0.79,20.44,17.14,
SY,46.66,46.9,92.47,146.74,-2.0,-24.99,94,98,99,55,27,3.97,0.63,3.83,3.83,
KSS,46.44,58.76,40.86,-16.57,-41.03,-37.37,94,94,26,11,17,16.23,0.5,16.01,12.44,
ONCY,46.19,57.61,31.12,10.04,-29.53,-15.37,94,92,85,17,39,1.29,0.52,1.21,1.06,
W,46.17,54.56,58.33,23.42,-21.78,-25.35,94,97,92,24,26,86.82,0.96,85.59,70.57,
XNET,46.15,36.78,40.64,-0.89,83.92,9.88,94,94,66,98,80,8.42,1.0,7.72,5.87,
IPST,46.02,5.07,-19.8,-55.74,-57.27,-23.66,94,16,5,6,29,0.84,0.15,0.55,0.51,
AIIO,45.59,21.33,-5.46,65.63,-49.24,-71.55,94,43,98,8,5,2.05,0.18,1.61,1.52,
IONS,45.57,41.48,9.65,14.64,-14.13,-24.57,94,77,89,32,27,64.09,1.0,58.43,47.28,
SBSW,45.42,27.73,26.09,44.12,13.77,-31.39,94,90,97,86,21,11.16,1.0,9.12,8.48,
ETNB,45.35,49.47,-1.54,9.98,-1.2,-22.63,94,53,85,57,30,14.7,0.87,11.11,10.25,
ARCT,45.21,36.48,29.4,-9.99,-34.19,-41.93,94,91,37,14,14,22.17,0.43,18.96,15.91,
LASR,45.13,60.92,76.52,66.53,-22.34,-20.41,94,98,98,23,33,29.13,0.92,29.33,24.1,
DLTH,44.61,56.42,1.19,-17.09,-44.98,-33.31,94,60,25,10,20,3.54,0.43,3.39,2.57,
MP,44.5,58.53,74.38,28.04,39.83,-5.91,94,98,94,97,56,68.63,0.9,67.91,59.56,
AENT,44.44,50.7,24.04,-11.34,-8.65,195.27,94,90,34,41,98,6.73,0.67,6.29,5.36,
STEM,44.38,49.87,54.25,-42.82,-35.01,-61.35,94,96,8,14,7,17.86,0.15,15.97,13.11,
DGNX,44.32,38.48,-24.69,-29.67,84.44,,94,12,13,98,,14.13,0.98,10.57,7.94,
HYMC,44.06,56.55,17.6,0.61,30.43,-24.91,94,86,70,95,27,6.06,0.91,5.79,4.31,
IHRT,43.56,62.52,36.46,-2.41,-9.61,-8.14,93,93,62,40,52,2.71,0.8,2.51,2.13,
ZBIO,43.44,38.76,45.97,1.4,-22.13,-39.33,93,95,72,23,16,20.09,0.91,19.15,15.27,
PONY,43.4,43.78,5.22,-3.35,-34.71,5.42,93,69,59,14,74,21.17,0.87,16.99,14.84,
BCAB,43.38,35.39,-14.06,-14.9,-64.34,-71.84,93,22,29,5,5,0.67,0.11,0.61,0.45,
ADVM,43.2,17.61,-13.04,-40.82,-17.66,-54.69,93,24,8,28,9,4.51,0.13,3.58,2.88,
LASE,43.1,31.66,57.02,-35.57,-31.69,79.94,93,97,10,15,96,4.6,0.29,3.49,3.15,
NCSM,42.9,33.53,8.94,-6.54,48.06,22.74,93,76,46,97,88,53.08,1.0,46.42,36.82,
NIO,42.27,51.51,39.77,-19.94,-15.83,-20.38,93,94,21,31,33,7.04,0.64,6.59,5.17,
ODP,42.17,7.77,17.09,-3.94,-41.53,-48.01,93,85,57,11,11,27.98,0.34,22.4,19.96,
ELVA,42.16,67.8,34.49,14.46,3.77,-23.61,93,93,89,68,29,6.09,0.82,6.25,4.8,
KPLT,42.11,61.69,33.64,-17.47,16.31,-57.54,93,93,24,89,8,17.31,0.75,18.47,13.49,
RILYP,41.97,46.99,53.31,-45.07,-51.86,-58.19,93,96,7,7,8,6.45,0.27,6.26,5.37,
GILT,41.82,42.73,24.87,1.37,14.5,1.02,93,90,72,87,69,11.74,1.0,10.71,8.79,
HONDU,41.77,16.94,1.27,6.84,14.68,-2.29,93,60,81,87,62,19.5,1.0,14.89,13.22,
MCRB,41.73,30.91,52.62,-31.08,-12.12,-13.77,93,96,12,35,42,18.93,0.29,18.12,14.96,
PLTS,41.28,0.0,,,,,93,,,,,17.1,1.0,12.12,12.12,
MTEK,41.02,24.27,-12.81,9.26,7.11,157.97,93,24,84,76,98,4.19,0.77,3.39,3.11,
B,40.86,36.89,18.44,4.91,11.63,-17.43,93,86,79,83,36,34.48,1.0,30.31,24.88,
DRUG,40.77,43.18,24.45,-35.12,42.13,289.41,93,90,10,97,99,52.72,0.99,47.18,37.3,
PRIM,40.7,39.12,38.12,7.39,-11.98,33.54,93,94,82,36,91,133.42,1.0,123.97,103.67,
CAMP,40.45,3.15,-42.2,-58.47,-22.84,-34.18,93,6,4,23,19,2.98,0.16,2.31,1.81,
AG,40.43,24.74,14.8,20.5,17.37,-16.68,93,83,92,90,37,12.14,1.0,10.32,9.11,
RLAY,40.36,28.72,6.05,-9.88,-46.3,-46.66,93,71,37,9,12,5.17,0.33,4.31,3.75,
LIDR,40.18,63.7,115.2,-2.42,-46.28,23.41,93,99,62,9,89,2.36,0.32,2.66,2.25,
WRN,40.14,26.2,1.92,3.68,9.8,-23.14,93,62,76,81,29,1.98,1.0,1.67,1.41,
PSNYW,40.12,47.55,-8.79,-28.86,-4.75,-27.58,93,32,13,49,24,0.29,0.58,0.31,0.21,
THM,40.12,48.19,52.47,24.85,29.89,-31.27,93,96,93,95,21,1.55,0.96,1.51,1.24,
RILYL,39.93,52.21,54.24,-51.22,-55.27,-62.58,93,96,6,6,7,6.5,0.23,6.49,5.55,
EYPT,39.77,36.49,38.05,31.11,-24.98,-54.96,93,93,95,21,9,13.9,0.38,13.22,11.2,
CHRS,39.42,51.9,22.69,-32.26,-28.92,-23.42,92,89,12,17,29,1.5,0.25,1.37,1.06,
HCWC,39.21,72.04,-13.4,-40.18,-56.56,-46.99,92,23,8,6,11,0.67,0.13,0.55,0.46,
OCGN,39.21,29.79,7.86,19.95,-12.09,-35.07,92,74,91,35,18,1.46,0.71,1.18,1.08,
DSGN,39.16,29.39,18.21,-21.96,-12.27,34.99,92,86,19,35,91,6.57,0.98,6.13,4.82,
DQ,39.11,34.85,21.25,-16.1,1.69,-12.91,92,88,27,64,43,28.33,0.89,27.18,22.38,
FOSL,39.05,57.17,78.77,-1.42,-19.9,41.78,92,98,65,26,92,2.72,0.83,2.99,2.26,
TDIC,38.95,-3.63,3.02,,,,92,65,,,,5.66,1.0,4.17,3.98,
MGRM,38.84,40.05,50.89,3.61,14.89,-6.77,92,96,76,88,54,5.91,1.0,5.8,4.92,
FTCI,38.79,59.88,48.52,15.04,-32.54,5.23,92,95,89,15,74,7.21,0.47,6.98,5.8,
FBYD,38.73,82.89,-12.71,-23.69,12.7,-15.11,92,24,17,85,40,11.41,0.67,10.0,7.73,
ATXG,38.68,14.69,-33.15,-26.45,12.78,-25.08,92,8,15,85,27,1.0,0.54,0.72,0.62,
NEGG,38.47,84.12,335.12,58.73,-50.25,-51.85,92,99,97,8,10,43.18,0.41,45.64,47.76,
MBX,38.33,-19.21,21.83,-4.45,-45.83,-9.03,92,88,54,10,50,17.51,0.64,13.0,12.82,
AMPG,37.83,74.15,39.16,-3.5,-3.43,234.35,92,94,58,51,99,3.84,0.63,4.05,3.11,
INFU,37.81,35.53,42.8,-10.24,-21.31,-5.73,92,95,37,24,56,10.34,0.93,10.25,8.05,
STRL,37.69,49.25,34.06,37.53,-16.21,27.29,92,93,96,30,90,342.11,0.94,316.09,276.54,
CLNN,37.65,51.92,43.28,-9.19,-32.18,-32.78,92,95,39,15,20,5.88,0.42,5.88,4.59,
RFIL,37.59,26.09,23.71,21.97,11.54,-1.73,92,89,92,83,64,8.6,1.0,7.56,7.08,
VNET,37.58,22.88,2.0,-11.24,45.91,58.55,92,62,35,97,95,10.8,0.71,9.31,8.23,
CCG,37.15,56.68,-16.71,-13.13,10.85,-62.44,92,19,31,82,7,1.31,0.07,1.17,0.91,
TSEM,37.11,36.49,22.09,-2.52,-17.81,23.06,92,89,62,28,88,68.5,1.0,64.72,52.55,
IMAB,36.57,54.04,166.04,113.93,-19.21,-46.98,92,99,99,26,11,3.48,0.64,3.98,3.3,
RILY,36.48,48.58,26.52,-28.14,-38.07,-72.67,92,91,14,12,5,6.26,0.09,5.94,5.11,
BHST,36.43,13.59,18.62,3.49,18.86,-7.0,92,86,76,91,54,10.89,1.0,8.89,8.09,
CECO,36.43,38.08,53.16,8.55,-10.61,5.41,92,96,84,38,74,49.26,1.0,47.81,40.4,
SAVA,36.27,5.49,-1.39,-24.08,-85.53,-89.31,92,53,16,2,2,2.99,0.06,2.36,2.21,
TPC,36.24,41.73,46.52,56.73,-1.41,11.32,92,95,97,56,81,64.67,0.99,63.14,54.49,
MATV,36.23,48.9,71.81,-3.7,-44.55,-37.29,92,98,57,10,17,11.41,0.51,12.18,9.56,
HOTH,35.84,43.47,10.57,-0.34,6.66,-33.45,91,78,67,74,20,1.73,0.86,1.52,1.35,
GEVO,35.19,34.54,22.27,-17.78,-22.31,82.01,91,89,24,23,96,2.06,0.59,1.83,1.58,
NUTR,34.96,22.42,6.1,,,,91,71,,,,7.13,1.0,5.62,5.21,
SPHR,34.88,38.49,6.33,7.58,-17.17,-15.25,91,72,83,29,39,58.98,0.98,54.25,46.11,
METCB,34.72,50.31,55.3,-15.82,-23.3,-19.61,91,96,27,23,33,16.12,0.87,16.31,13.58,
RYAM,34.67,39.6,10.0,-36.39,-21.26,12.99,91,77,10,24,83,6.87,0.57,6.36,5.02,
SA,34.56,25.77,12.41,8.24,-12.0,-27.84,91,80,83,35,24,21.9,1.0,19.21,16.83,
SHLS,34.42,30.81,32.58,3.95,-30.09,-38.49,91,92,77,16,16,7.66,0.31,7.1,6.0,
EVI,34.42,33.66,29.38,13.51,-0.03,-21.2,91,91,88,59,32,31.68,1.0,29.05,25.14,
XERS,34.2,27.5,40.6,2.81,70.71,20.06,91,94,75,98,87,8.18,1.0,7.81,6.39,
WLACU,34.14,10.18,-7.7,-3.67,6.81,0.32,91,36,58,75,67,15.65,1.0,12.02,10.99,
KE,34.01,43.63,43.84,5.61,-7.76,-18.27,91,95,80,43,35,29.91,0.91,30.17,23.94,
ACMR,33.93,28.35,12.05,8.72,24.31,-35.87,91,80,84,94,18,37.77,1.0,31.83,28.98,
JOBY,33.85,41.32,44.87,20.45,-6.33,42.92,91,95,92,46,93,16.11,0.85,14.86,14.41,
ARMP,33.69,38.61,30.55,5.95,-26.43,-33.53,91,92,80,20,20,3.01,0.64,2.87,2.51,
NGL,33.66,42.92,10.78,-5.09,0.7,-15.73,91,78,51,61,38,6.22,0.89,5.96,4.95,
PARR,33.65,28.95,32.47,45.02,-17.53,-45.36,91,92,97,28,12,37.17,0.9,34.7,31.69,
IAUX,33.57,32.96,11.58,-7.32,-20.62,-59.29,91,79,44,25,8,0.96,0.42,0.9,0.73,
APM,33.44,30.88,121.48,-12.79,-47.25,-71.02,91,99,32,9,5,1.85,0.14,1.89,1.56,
SEI,33.21,27.46,1.15,5.56,10.25,118.34,91,60,80,81,97,39.71,1.0,33.2,30.97,
FIX,33.11,35.21,32.7,19.91,-14.3,17.96,91,92,91,32,86,804.36,1.0,753.09,658.49,
LAW,32.98,32.74,13.36,-4.72,-18.59,-30.29,91,81,53,27,22,6.46,0.6,5.94,4.9,
BBW,32.97,35.35,16.37,24.22,3.93,45.07,91,85,93,68,93,72.89,0.98,68.91,57.87,
CRBP,32.91,28.84,18.03,-15.06,-74.59,-66.17,91,86,28,4,6,12.11,0.15,10.47,9.23,
SLDP,32.88,53.23,115.94,43.49,-21.33,26.22,91,99,96,24,89,3.73,0.67,4.04,3.6,
