Ticker,Name,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
2399,映泰,39.79,37.43,-2.86,-22.9,-16.38,6.85,97,67,27,37,79,39.2,1.0,28.65,24.21,0.96
1235,興泰,39.04,40.55,38.25,-4.27,-11.63,6.2,96,94,72,52,78,149.0,0.96,135.94,104.08,0.21
6449,鈺邦,38.78,38.02,48.07,56.32,19.22,7.82,96,96,97,90,80,173.0,1.0,163.7,141.61,0.7
2486,一詮,38.58,39.81,16.12,78.16,34.4,24.48,96,88,98,94,92,121.5,0.83,101.39,100.01,0.88
3466,德晉,38.57,26.89,32.09,87.59,24.21,-18.69,96,93,98,92,8,75.6,0.68,66.14,66.71,1.44
6788,華景電,38.56,43.43,49.88,27.3,-9.01,-11.99,96,96,93,58,21,269.0,0.9,264.95,199.38,0.45
3018,隆銘綠能,38.52,42.43,51.01,16.25,-28.64,-6.94,96,96,89,7,39,29.75,0.88,28.95,21.77,0.31
6246,臺龍,37.31,36.9,18.44,-13.98,-18.43,2.18,96,89,54,30,70,25.2,0.83,20.07,16.65,0.17
5345,天揚,37.27,40.81,80.23,54.35,-29.34,-37.22,96,97,97,7,1,27.15,0.74,30.03,21.61,0.13
6530,創威,36.81,36.3,17.95,-6.17,7.06,35.44,96,89,69,83,95,82.0,1.0,61.8,53.4,0.86
3085,新零售,36.67,37.92,-4.8,-17.76,-45.63,-42.22,96,63,44,1,1,21.5,0.94,17.41,15.03,0.21
3086,華義,36.32,51.46,80.73,17.37,10.49,77.79,96,98,89,85,98,207.5,0.76,208.79,155.2,0.17
6807,峰源-KY,36.27,35.3,38.07,19.69,18.79,10.34,96,94,90,90,83,78.0,0.97,74.29,60.82,0.54
3073,天方能源,35.66,41.46,80.65,78.79,-13.68,-25.31,96,98,98,46,3,70.8,0.59,81.51,60.3,0.09
6438,迅得,35.39,35.78,-0.26,-11.79,4.04,-8.32,96,71,59,80,33,186.0,1.0,140.35,127.63,1.16
2365,昆盈,34.76,38.11,87.39,145.26,32.69,18.16,96,98,99,94,89,47.15,0.69,55.14,42.98,0.16
3653,健策,34.39,39.59,34.25,26.74,14.95,18.33,96,94,92,88,89,1490.0,0.99,1373.0,1146.63,0.4
3379,彬台,32.96,39.51,56.49,114.32,-12.09,11.63,96,96,99,51,84,34.8,0.7,37.25,29.39,0.18
3665,貿聯-KY,32.86,32.67,28.79,12.42,-22.0,-14.29,96,93,86,19,15,467.0,1.0,437.5,348.4,0.29
3583,辛耘,32.68,38.48,23.81,25.12,42.35,28.76,96,91,92,95,93,480.5,0.98,443.35,390.07,0.33
5536,聖暉*,32.65,31.8,40.9,6.58,13.91,11.01,96,95,83,87,83,343.0,1.0,308.55,257.08,0.95
6215,和椿,32.35,26.06,53.95,53.38,22.92,-7.88,95,96,97,91,35,65.3,0.91,65.67,57.12,0.19
6199,天品,32.27,33.96,77.62,-10.29,-6.91,34.19,95,97,62,63,95,50.8,0.76,56.82,39.67,0.26
5234,達興材料,31.56,49.91,42.58,-7.18,19.42,-7.01,95,95,68,90,38,215.0,0.86,201.65,168.6,0.56
2524,京城,29.68,38.41,116.15,33.94,22.93,-6.69,95,99,95,91,40,84.0,0.57,107.23,76.57,0.21
3663,鑫科,29.62,33.37,71.41,22.16,9.37,-1.13,95,97,91,84,61,80.8,0.71,92.47,67.02,0.07
2360,致茂,29.57,26.52,32.96,-1.22,-7.9,-9.71,95,93,76,61,28,400.0,1.0,354.45,306.17,0.53
4977,眾達-KY,29.42,27.42,10.61,-18.74,-25.1,-28.0,95,84,41,12,3,119.5,0.95,94.28,81.98,1.45
3227,原相,29.4,39.4,33.25,-5.28,0.16,15.57,95,93,70,74,87,258.0,0.93,237.95,188.23,0.24
6863,永道-KY,29.31,36.97,33.12,13.18,-19.85,-13.82,95,93,87,25,16,282.0,0.92,260.4,220.33,0.43
3535,晶彩科,29.29,32.24,83.77,153.56,-4.17,-13.63,95,98,99,68,17,52.4,0.59,63.39,48.11,0.11
8114,振樺電,29.21,29.35,31.15,32.68,-12.72,-0.88,95,93,94,48,61,214.0,1.0,198.35,166.1,0.2
4729,熒茂,29.08,19.67,25.98,-18.79,-7.89,-11.98,95,92,41,61,21,28.7,0.92,26.6,20.93,0.69
2724,藝舍-KY,28.99,29.18,52.45,33.74,58.88,-8.47,95,96,95,97,33,36.5,0.91,36.61,33.55,0.14
4542,科嶠,28.97,24.73,11.51,4.73,14.05,22.64,95,85,81,87,91,103.0,0.96,88.13,76.96,0.66
6425,易發,28.73,43.2,5.24,23.22,133.71,22.28,95,79,91,99,91,82.8,0.86,69.16,72.86,1.4
2359,所羅門,28.37,28.47,59.47,99.34,115.39,5.65,95,97,98,99,77,140.5,0.77,151.8,143.68,0.13
6830,汎銓,28.34,21.36,-2.88,-26.36,-19.35,-17.3,95,67,16,26,10,215.0,1.0,164.2,146.85,2.35
3289,宜特,28.0,23.95,27.0,4.79,14.69,-5.62,95,92,81,87,44,187.0,1.0,165.3,145.73,0.84
3047,訊舟,27.6,33.68,66.22,88.9,-18.49,-8.06,95,97,98,29,34,34.6,0.68,39.1,30.34,0.1
1213,大飲,27.3,24.81,36.42,-0.14,-13.28,-2.76,95,94,77,47,55,12.3,0.97,12.11,9.43,0.36
4576,大銀微系統,27.21,17.13,16.96,-6.95,-3.64,-15.73,95,88,68,68,13,111.5,1.0,98.81,84.06,0.38
6405,悅城,26.6,24.59,26.82,-15.51,-15.43,-6.08,94,92,50,41,42,38.65,0.89,35.14,27.95,0.29
2236,百達-KY,26.28,29.49,31.29,7.67,-1.84,1.11,94,93,84,71,67,119.0,1.0,110.72,91.37,0.57
2349,錸德,25.81,30.91,47.36,47.64,-24.01,-12.58,94,96,96,14,19,15.2,0.74,15.97,12.57,0.11
3550,聯穎,25.8,27.49,41.91,-19.34,-17.09,-9.18,94,95,39,34,30,24.15,0.8,23.08,17.85,0.18
6156,松上,25.61,11.43,3.83,-12.15,-14.12,1.64,94,78,58,45,68,37.8,1.0,31.15,26.69,2.66
3163,波若威,25.34,31.19,29.56,24.81,-2.12,11.06,94,93,92,71,84,168.0,0.96,162.2,135.77,0.72
1569,濱川,25.27,32.99,-2.45,4.66,-11.34,-5.0,94,68,81,53,47,37.4,0.92,31.33,27.55,0.67
6241,易通展,25.05,16.11,2.61,-15.11,-8.39,-12.57,94,76,51,60,19,20.9,1.0,16.94,15.17,1.47
8404,百和興業-KY,24.76,27.09,-14.87,-24.33,-23.97,-20.28,94,35,22,14,6,29.0,1.0,21.8,20.44,0.48
1595,川寶,24.73,36.27,-12.25,-17.65,-22.53,-12.7,94,44,44,18,19,55.9,0.84,44.58,39.56,3.28
5432,新門,24.63,30.99,66.15,85.23,79.12,115.63,94,97,98,98,99,256.5,0.83,273.45,233.13,0.28
6446,藥華藥,24.62,26.48,49.78,29.3,-21.03,-16.39,94,96,94,22,12,633.0,0.77,671.3,530.62,0.22
2033,佳大,24.33,4.94,-2.3,-21.4,-1.31,5.13,94,68,32,72,75,24.25,1.0,19.55,17.23,0.65
6854,錼創科技-KY創,24.31,18.29,-19.72,-38.0,-32.33,-10.48,94,21,3,4,25,126.0,1.0,89.58,80.67,2.46
6151,晉倫,24.21,18.04,15.56,-3.74,-19.05,-8.89,94,88,73,27,31,43.0,0.81,40.32,32.35,0.36
6207,雷科,24.07,27.89,19.79,33.78,59.92,1.95,94,90,95,97,69,74.8,0.82,71.87,68.24,0.43
9906,欣巴巴,24.01,28.56,88.69,44.26,10.29,6.67,94,98,96,85,79,136.5,0.55,170.15,127.22,0.13
1560,中砂,23.74,13.53,19.61,29.1,28.3,29.81,94,90,93,93,94,365.0,1.0,328.5,299.73,1.46
3374,精材,23.68,25.69,46.62,30.29,-14.08,-0.91,94,95,94,45,61,225.5,0.77,236.3,183.25,0.18
4534,慶騰,23.6,26.03,56.96,87.36,-2.03,-5.89,94,97,98,71,43,22.2,0.63,25.0,20.02,0.11
3491,昇達科,23.24,21.21,38.99,25.55,-12.28,-4.98,94,95,92,50,47,319.0,0.86,327.95,277.45,0.59
4760,勤凱,23.01,23.32,22.33,33.38,-12.31,-8.06,93,91,94,50,34,138.5,0.92,130.6,122.24,0.21
3455,由田,22.91,24.83,27.53,23.62,-7.72,-13.68,93,92,91,61,16,135.0,0.9,131.55,112.5,0.25
5484,慧友,22.82,20.58,68.97,97.9,-13.74,14.58,93,97,98,45,87,58.7,0.44,70.49,56.45,0.29
8107,大億金茂,22.81,24.31,30.49,15.83,-19.86,-9.49,93,93,88,25,28,27.3,0.91,27.13,21.74,0.45
6667,信紘科,22.62,19.75,43.71,30.78,70.89,26.11,93,95,94,98,93,219.5,0.95,214.45,192.73,0.44
2317,鴻海,22.49,21.2,14.76,34.42,16.05,-9.53,93,87,95,88,28,207.0,0.93,187.0,181.85,0.57
4571,鈞興-KY,22.49,28.44,60.83,27.05,0.08,5.82,93,97,93,74,77,153.5,0.78,154.35,130.03,0.11
6869,雲豹能源,22.22,27.12,37.32,75.98,18.18,0.58,93,94,98,89,65,215.0,0.64,224.95,195.48,0.12
2464,盟立,22.06,24.71,41.08,59.31,9.44,-11.04,93,95,97,84,23,77.1,0.75,81.44,69.92,0.18
3430,奇鈦科,21.99,27.36,9.22,-9.89,-13.47,-4.2,93,83,63,46,50,77.3,0.83,70.61,60.69,0.38
5278,尚凡,21.73,22.23,22.9,-8.52,6.97,6.09,93,91,65,83,77,260.0,1.0,241.6,203.53,0.79
6937,天虹,21.43,22.09,15.19,16.98,-0.63,-4.67,93,87,89,73,48,322.5,1.0,288.6,247.47,1.12
8096,擎亞,21.37,30.64,61.68,44.97,70.14,76.48,93,97,96,98,98,42.3,0.72,47.95,40.2,0.08
9105,泰金寶-DR,21.36,16.81,15.43,54.11,1.42,5.86,93,87,97,76,77,5.97,0.77,5.44,5.09,2.16
3303,岱稜,21.33,20.21,73.71,7.06,4.37,1.28,93,97,83,80,68,54.6,0.67,59.72,47.26,0.17
5452,佶優,21.33,12.12,9.85,27.01,-7.27,-0.54,93,84,93,62,62,38.6,0.85,34.82,30.54,2.9
3564,其陽,21.19,23.24,14.86,29.16,6.55,1.95,93,87,93,82,69,97.0,0.81,89.8,86.81,0.87
6629,泰金-KY,21.14,26.35,49.23,33.23,47.68,8.53,93,96,94,96,81,125.5,0.77,134.78,116.08,0.18
00665L,富邦恒生國企正2,21.04,26.69,-9.91,-12.33,-26.28,-35.61,93,51,58,10,1,8.86,0.69,7.6,6.94,0.6
5438,東友,20.82,12.65,14.51,-21.18,-14.91,-12.0,93,86,33,43,21,26.1,0.99,21.59,19.27,1.73
9935,慶豐富,20.8,22.01,18.05,2.36,-1.19,8.96,92,89,79,72,81,33.9,0.94,32.03,27.48,0.26
6515,穎崴,20.63,19.1,42.54,3.13,5.41,2.93,92,95,80,81,71,1255.0,0.92,1212.0,1018.73,0.42
4545,銘鈺,20.45,29.24,27.58,21.13,-6.46,-9.9,92,92,90,63,27,55.0,0.71,54.55,47.68,0.4
3062,建漢,20.19,7.25,28.72,8.94,-15.09,-12.11,92,92,85,42,21,35.55,0.94,33.74,28.73,0.94
4160,訊聯基因,19.99,21.21,38.24,90.35,-10.98,-0.93,92,94,98,54,61,86.3,0.62,93.39,82.86,0.09
3580,友威科,19.95,18.96,38.18,19.31,-19.24,-15.02,92,94,90,27,14,92.8,0.65,102.51,78.84,0.13
3312,弘憶股,19.67,25.46,58.63,131.9,76.35,5.43,92,97,99,98,76,67.8,0.61,76.12,69.15,0.2
3710,連展投控,19.24,22.38,1.17,-5.96,-16.74,-13.8,92,74,70,36,16,14.7,0.98,12.14,11.08,3.11
3605,宏致,19.07,18.08,27.65,5.97,0.04,-5.07,92,92,82,74,47,57.1,0.95,53.53,47.91,0.51
5386,青雲,18.98,23.62,35.9,-9.49,15.13,5.65,92,94,64,88,77,88.3,0.8,89.29,74.19,0.39
6664,群翊,18.95,21.39,37.36,30.61,3.21,3.46,92,94,94,79,72,288.0,0.83,301.15,254.32,0.19
5310,天剛,18.64,25.16,25.2,-1.19,35.0,-22.43,92,91,76,95,5,49.45,0.85,48.13,44.63,0.38
2330,台積電,18.61,18.53,15.83,21.22,15.57,0.43,92,88,90,88,65,1070.0,1.0,979.2,910.53,0.57
3447,展達,18.4,5.61,1.72,-30.77,-35.92,-30.6,92,75,8,3,2,50.4,0.52,41.5,35.35,2.83
8467,波力-KY,18.35,19.87,44.4,13.41,61.88,98.37,92,95,87,97,99,247.0,0.89,247.7,210.12,0.15
3040,遠見,18.29,23.57,9.06,-22.14,-18.37,-8.68,92,83,30,30,32,45.85,0.84,42.14,35.89,0.46
4561,健椿,18.22,19.78,63.98,18.34,3.95,7.68,92,97,89,79,80,61.3,0.69,70.07,55.06,0.04
8070,長華*,18.13,23.35,36.15,-4.49,3.6,-2.25,92,94,72,79,57,59.2,0.82,59.17,50.29,0.15
4530,宏易,17.9,20.42,17.28,-20.37,-11.65,-11.65,92,88,36,52,22,10.65,0.75,10.03,8.49,0.28
4527,方土霖,17.44,23.07,-3.18,-4.56,-1.44,7.8,92,66,71,72,80,57.5,0.95,50.24,46.6,1.66
6855,數泓科,17.39,22.51,9.2,-3.32,10.25,4.5,92,83,73,85,74,149.0,0.84,135.85,125.1,0.21
5508,永信建,17.3,19.57,53.48,48.0,49.22,17.5,91,96,96,96,88,221.0,0.69,247.5,222.07,0.2
3030,德律,17.09,14.35,32.77,47.54,24.8,-0.33,91,93,96,92,63,144.0,0.72,146.35,140.98,0.45
6873,泓德能源,17.01,24.88,42.16,35.25,17.34,-0.08,91,95,95,89,63,235.5,0.78,250.7,211.94,0.5
6870,騰雲,16.84,19.35,24.29,7.18,-28.19,-2.88,91,91,84,8,55,216.0,0.95,209.69,178.72,0.36
6419,京晨科,16.67,8.84,16.57,78.78,11.05,6.81,91,88,98,85,79,114.0,0.59,110.3,114.36,0.92
6228,全譜,16.63,14.89,52.12,18.63,-14.55,-2.57,91,96,89,44,56,44.9,0.47,49.12,40.49,0.11
4995,晶達,16.56,14.71,17.8,32.42,-10.95,-4.95,91,89,94,54,47,78.0,0.85,75.24,66.45,0.35
6103,合邦,15.91,16.92,24.91,-9.44,-21.68,-2.73,91,91,64,20,56,52.3,0.98,46.8,41.43,0.43
3680,家登,15.76,18.98,19.19,3.18,5.93,-3.33,91,90,80,82,53,593.0,0.99,558.1,483.92,0.19
3019,亞光,15.71,18.12,51.35,5.86,-14.71,-3.98,91,96,82,43,51,103.5,0.71,115.55,86.81,0.15
3234,光環,15.64,27.78,-2.61,6.12,7.98,-2.11,91,67,82,83,57,50.7,0.89,42.91,43.61,0.58
3413,京鼎,15.34,17.23,27.34,21.17,25.09,0.8,91,92,90,92,66,368.5,0.88,355.45,327.68,0.33
4127,天良,15.21,16.01,40.42,35.53,75.26,-8.2,91,95,95,98,34,35.35,0.69,35.9,36.64,0.14
00650L,復華香港正2,15.14,20.92,-10.16,-17.18,-29.6,-33.51,91,50,45,6,2,13.1,0.66,11.51,10.48,0.66
6757,台灣虎航-創,15.14,17.53,51.29,42.27,-13.12,-7.94,91,96,96,47,35,56.6,0.74,58.33,51.43,0.13
4971,IET-KY,14.97,21.35,-1.92,-22.57,-11.08,-10.8,91,69,29,54,24,82.5,0.91,67.54,62.99,0.93
5263,智崴,14.64,11.92,15.52,4.06,-18.4,-14.53,91,87,81,30,15,184.0,0.81,182.2,156.63,0.25
1799,易威,14.56,15.69,105.14,150.92,66.88,58.12,91,98,99,98,97,117.0,0.48,164.55,127.86,0.24
8464,億豐,14.43,16.85,21.5,-14.74,-12.78,1.49,91,90,52,48,68,503.0,0.98,483.75,406.55,0.21
6021,美好證,14.42,17.51,12.4,27.67,2.21,-11.03,91,85,93,77,23,25.0,0.77,23.68,22.16,0.09
8932,智通*,13.84,20.46,21.29,17.32,12.33,60.48,90,90,89,86,98,86.2,0.96,86.03,75.99,0.32
6224,聚鼎,13.62,15.2,3.26,-20.98,-19.37,-13.65,90,77,34,26,16,76.2,1.0,67.2,58.88,2.0
6692,進能服,13.6,17.1,4.89,-15.67,-30.49,-7.25,90,79,49,5,37,43.4,0.71,41.43,35.05,1.69
8069,元太,13.55,17.13,18.06,1.64,1.62,-8.06,90,89,78,76,34,306.0,0.97,299.3,259.75,0.33
6642,富致,13.48,3.2,4.76,1.41,5.97,-12.39,90,79,78,82,20,75.7,1.0,67.9,66.17,3.92
4974,亞泰,13.48,14.39,52.09,-13.92,-14.25,-7.47,90,96,54,44,36,97.8,0.66,96.71,80.58,0.15
3511,矽瑪,13.44,11.97,-1.69,-21.73,-29.37,-20.27,90,69,31,7,6,36.45,0.86,30.45,27.39,0.76
4513,福裕,13.36,14.31,61.37,39.22,72.98,-10.52,90,97,96,98,25,45.15,0.42,62.06,48.33,0.18
6104,創惟,13.29,15.81,7.74,-27.72,-22.89,-8.55,90,81,12,17,33,147.5,0.94,129.63,108.91,0.56
3689,湧德,13.25,9.14,16.05,-1.07,2.67,8.92,90,88,76,78,81,92.3,0.93,88.93,78.56,0.35
00753L,中信中國50正2,13.09,18.97,-16.97,-18.86,-28.92,-34.53,90,28,41,7,1,9.94,0.54,8.66,8.04,0.85
00910,第一金太空衛星,13.03,13.38,15.03,-10.74,-12.61,-2.31,90,87,61,49,57,23.63,1.0,22.87,19.62,0.63
3064,泰偉,12.87,23.04,28.31,65.31,-27.99,-21.41,90,92,97,8,6,76.0,0.57,78.61,76.72,0.93
3597,映興,12.78,24.86,14.83,-10.18,-15.26,-16.44,90,87,62,41,12,32.35,0.75,30.47,26.55,0.56
3537,堡達,12.74,14.86,7.73,28.1,-10.63,-3.48,90,81,93,55,52,60.7,0.83,58.04,54.15,0.24
6768,志強-KY,12.71,7.24,5.3,-8.31,-4.39,-8.97,90,79,66,67,31,105.0,0.95,94.28,90.87,0.92
00631L,元大台灣50正2,12.71,11.68,8.64,27.1,19.55,6.82,90,82,93,90,79,249.4,0.9,230.34,224.01,0.4
2312,金寶,12.63,18.84,10.27,33.38,-17.59,-2.87,90,84,94,32,55,23.2,0.71,22.39,19.83,1.87
2882,國泰金,12.5,13.29,11.6,6.23,-9.1,-5.42,90,85,83,58,45,68.8,1.0,64.97,59.11,0.37
2504,國產,12.47,11.58,32.44,5.23,26.73,-2.96,90,93,82,93,54,51.6,0.87,52.12,48.4,0.26
8099,大世科,12.45,17.4,8.66,28.55,10.08,-5.82,90,82,93,85,44,89.7,0.63,81.35,82.4,0.95
2881,富邦金,12.2,12.88,14.86,7.47,-8.74,1.57,89,87,84,59,68,91.9,1.0,88.99,78.3,0.28
4526,東台,12.16,16.24,47.03,25.29,6.79,-3.83,89,96,92,83,51,31.0,0.68,33.54,28.31,0.13
00685L,群益臺灣加權正2,12.12,11.07,8.17,26.09,19.01,7.44,89,82,92,90,79,88.8,0.9,82.16,79.97,0.41
2449,京元電子,11.99,11.78,8.4,13.65,19.03,13.83,89,82,87,90,86,128.0,1.0,118.2,108.31,0.65
00675L,富邦臺灣加權正2,11.92,10.9,7.82,25.88,18.83,7.17,89,81,92,90,79,99.55,0.9,92.09,89.76,0.43
3029,零壹,11.86,3.15,9.76,21.1,-1.07,2.48,89,83,90,73,70,102.5,0.85,93.32,88.21,2.73
00663L,國泰臺灣加權正2,11.85,10.88,7.89,25.63,18.95,7.16,89,82,92,90,79,227.8,0.9,211.06,205.65,0.65
4549,桓達,11.84,15.31,38.78,16.27,-13.0,0.31,89,94,89,48,65,155.0,0.64,165.5,143.52,0.07
2477,美隆電,11.59,7.74,31.45,6.6,-9.15,-2.7,89,93,83,58,56,29.45,0.8,28.36,24.73,0.21
00637L,元大滬深300正2,11.5,14.25,-19.84,-20.73,-19.97,-29.66,89,21,35,25,2,16.93,0.58,14.49,13.9,0.8
8097,常珵,11.49,-1.59,-9.9,-9.69,0.75,10.36,89,51,63,75,83,82.8,1.0,68.62,67.55,2.19
3526,凡甲,11.44,9.29,0.82,-10.44,10.01,6.85,89,73,62,84,79,283.0,1.0,246.25,239.12,1.09
3324,雙鴻,11.42,11.45,1.65,22.64,79.26,15.45,89,75,91,98,87,751.0,0.82,655.6,732.83,0.48
2615,萬海,11.31,16.4,20.27,9.37,-27.41,-15.77,89,90,85,9,13,81.1,0.59,84.26,74.56,0.22
3017,奇鋐,11.2,5.57,-0.16,21.97,54.84,34.78,89,72,91,96,95,679.0,0.87,600.3,640.47,0.7
3533,嘉澤,11.17,12.05,3.24,16.89,32.5,4.9,89,77,89,94,75,1660.0,0.91,1493.5,1521.5,0.58
3354,律勝,11.09,2.11,4.69,-6.41,33.16,0.11,89,79,69,94,64,27.95,0.84,25.11,23.78,1.14
1442,名軒,11.02,13.99,19.13,16.8,11.71,1.61,89,89,89,86,68,64.7,0.85,65.49,61.06,0.36
5434,崇越,10.88,12.29,14.29,8.3,11.71,-4.37,89,86,84,86,50,298.5,1.0,284.3,269.68,0.85
3339,泰谷,10.8,8.1,17.48,34.41,65.17,19.79,89,89,95,97,90,41.35,0.8,41.5,41.78,0.51
