Ticker,Name,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
6134,萬旭,62.73,42.81,16.53,-12.19,-16.25,-13.59,98,90,49,30,23,41.95,1.0,32.81,25.61,1.16
3293,鈊象,60.66,58.82,63.06,56.07,23.07,20.17,98,97,96,91,91,1045.0,0.96,935.7,729.22,0.69
6187,萬潤,60.24,54.57,78.17,24.08,37.34,59.61,98,98,91,94,98,466.0,0.93,450.8,327.86,0.41
4562,穎漢,59.13,66.45,86.94,127.71,4.15,-13.24,98,98,99,78,24,64.0,0.76,67.4,53.95,0.23
4576,大銀微系統,58.78,62.34,19.31,-9.81,-6.92,-19.35,97,91,55,58,11,140.0,0.94,111.31,88.68,0.22
6223,旺矽,57.93,61.95,67.91,59.18,53.41,33.52,97,98,97,96,95,789.0,0.95,778.9,609.27,0.67
4956,光鋐,57.48,59.04,12.63,20.76,0.02,28.07,97,87,89,73,94,41.2,0.94,33.26,27.27,0.22
1595,川寶,57.26,51.77,3.35,-14.52,-21.27,-14.1,97,78,41,16,21,70.4,0.9,52.7,42.41,0.88
6739,竹陞科技,56.27,57.68,78.57,52.6,29.22,9.51,97,98,96,92,84,180.5,0.8,184.4,135.49,0.31
6231,系微,56.05,63.12,68.19,87.41,11.34,51.35,97,98,98,84,97,521.0,0.9,512.45,386.46,0.5
5443,均豪,55.73,53.82,104.43,95.2,33.82,3.71,97,99,98,94,76,122.5,0.77,138.85,98.18,0.14
8111,立碁,55.01,57.44,32.57,-7.12,5.76,-0.92,97,94,62,80,67,42.35,0.92,36.82,27.91,0.45
4510,高鋒,54.79,67.32,88.09,49.95,-3.67,-6.04,97,98,96,64,51,41.7,0.75,46.32,31.22,0.21
8064,東捷,54.54,64.76,51.29,90.84,26.65,0.56,97,96,98,91,70,63.5,0.91,60.29,49.76,0.62
1736,喬山,53.91,47.15,53.47,26.24,0.47,-12.89,97,97,91,73,25,157.5,1.0,140.35,111.26,0.72
2070,精湛,53.63,68.24,127.66,36.29,-10.83,-3.37,97,99,94,48,59,84.0,0.65,95.74,63.13,0.2
8028,昇陽半導體,50.45,46.5,60.55,70.3,-13.62,-15.64,97,97,97,38,17,130.5,0.91,128.35,100.78,0.46
6854,錼創科技-KY創,50.09,52.96,-5.39,-33.68,-28.78,-17.2,97,65,3,7,14,151.0,0.93,108.16,86.46,0.46
1235,興泰,49.0,42.63,44.48,3.83,-9.24,3.8,97,96,78,52,76,159.0,1.0,143.55,109.47,0.67
4563,百德,48.49,58.61,69.57,-0.35,-17.57,-5.39,97,98,73,26,53,103.0,0.75,105.8,74.1,0.15
4807,日成-KY,48.31,23.83,5.94,-7.81,-16.14,-19.71,97,81,60,30,10,31.45,1.0,24.57,20.49,1.42
8107,大億金茂,48.14,25.94,32.41,7.05,-18.97,-9.37,97,94,81,22,38,32.65,1.0,27.98,22.72,6.32
2486,一詮,47.58,43.7,20.22,62.43,33.37,12.39,97,91,97,93,86,130.0,0.89,107.18,104.28,0.89
4716,大立,47.05,57.64,54.44,15.37,21.87,-7.66,97,97,87,90,46,29.6,0.87,27.45,22.29,0.6
6405,悅城,46.91,53.81,38.53,-14.01,-16.73,-4.61,97,95,43,28,56,44.6,0.89,39.45,29.49,0.42
3363,上詮,46.24,63.42,34.89,48.35,46.67,24.91,96,94,95,96,93,207.0,0.83,198.9,164.27,0.73
3498,陽程,46.03,47.08,28.38,8.67,-16.32,-16.51,96,94,83,30,15,65.8,0.91,59.02,48.0,0.48
3663,鑫科,45.99,54.2,61.73,48.44,6.64,1.11,96,97,95,81,71,91.5,0.84,91.37,70.36,0.96
6438,迅得,45.06,52.77,6.43,-12.64,-0.15,-9.8,96,82,47,72,36,199.0,0.9,161.15,133.77,0.63
1540,喬福,43.97,52.44,71.16,52.45,-2.49,-5.95,96,98,96,67,51,41.0,0.79,44.4,32.13,0.16
5481,新華,43.54,53.2,60.66,-11.48,-12.23,-3.22,96,97,50,43,60,26.0,0.83,26.05,18.58,0.37
4950,牧東,42.99,43.04,61.87,-29.79,-46.15,-55.96,96,97,5,1,1,12.2,0.33,11.7,8.34,0.34
2477,美隆電,42.4,43.26,18.02,11.95,-11.04,-9.78,96,90,85,47,36,37.3,0.96,30.65,25.78,4.18
6791,虎門科技,41.57,32.32,-11.51,-11.75,-25.82,-15.91,96,50,50,10,17,141.0,0.95,98.02,90.11,6.43
3535,晶彩科,41.38,48.94,63.72,144.89,-1.28,5.49,96,97,99,70,79,57.8,0.68,61.05,50.63,0.39
5364,力麗店,41.38,42.0,49.41,-1.85,-38.97,-28.81,96,96,70,2,3,39.1,0.73,42.17,28.13,0.27
1528,恩德,41.31,36.34,-6.48,-10.45,-18.55,-2.06,96,63,53,23,64,21.3,1.0,15.59,13.99,3.0
6768,志強-KY,41.26,22.98,18.56,12.44,10.72,-11.36,96,90,85,84,30,130.5,1.0,102.46,94.33,1.87
3018,隆銘綠能,39.12,38.1,45.4,35.65,-20.52,-12.9,96,96,94,18,25,29.7,0.88,29.68,22.84,0.34
2467,志聖,38.86,32.87,54.48,90.27,64.72,37.94,96,97,98,97,96,212.0,0.83,220.95,181.75,0.36
5536,聖暉*,38.68,35.8,26.15,8.97,3.21,8.25,96,93,83,77,83,355.0,1.0,322.7,266.77,1.32
2360,致茂,38.65,34.13,24.6,-3.97,-6.39,-16.55,96,93,67,59,15,425.0,1.0,376.6,317.83,0.9
5345,天揚,38.63,55.4,46.69,75.23,-25.03,-37.39,96,96,97,11,1,27.3,0.74,29.32,22.77,1.59
5234,達興材料,38.13,45.32,52.78,-4.5,16.22,-0.78,96,97,66,87,67,226.5,0.92,220.75,174.55,0.45
5278,尚凡,37.82,37.64,16.42,-6.23,3.85,9.29,96,89,63,78,84,294.0,0.98,255.45,211.43,1.49
3073,天方能源,37.03,38.74,69.38,125.99,-1.96,-20.4,96,98,99,68,9,71.7,0.61,79.12,62.94,0.21
1307,三芳,36.98,32.95,16.04,-2.76,-1.85,-2.67,95,89,69,69,61,47.0,1.0,39.0,33.94,4.56
3131,弘塑,36.81,30.5,56.92,71.48,69.42,29.89,95,97,97,98,94,1695.0,0.82,1786.0,1490.67,0.72
4909,新復興,36.8,49.35,127.17,78.0,108.62,88.35,95,99,97,99,98,129.0,0.65,148.0,116.89,0.36
6246,臺龍,36.77,49.59,36.45,-8.97,-12.48,4.72,95,95,57,42,77,25.0,0.81,22.42,17.45,1.18
6807,峰源-KY,36.47,32.3,32.86,21.32,17.25,7.45,95,94,90,88,81,77.7,0.97,73.88,63.13,0.54
4530,宏易,35.86,30.46,38.67,-12.69,-9.02,-10.24,95,95,47,53,34,12.1,0.98,10.78,8.77,0.44
4729,熒茂,35.58,42.43,35.3,-5.21,-10.26,3.14,95,95,65,49,74,30.05,0.89,28.71,21.88,0.32
3303,岱稜,35.24,31.05,42.96,16.83,4.76,-2.13,95,96,88,79,64,60.7,0.8,60.06,49.18,0.25
5386,青雲,35.12,43.08,20.81,-1.68,8.09,-0.94,95,91,71,82,67,100.0,0.91,93.28,75.82,2.22
6425,易發,34.98,24.46,11.33,14.0,153.86,56.32,95,86,86,99,97,87.9,0.93,73.98,73.7,1.07
3665,貿聯-KY,34.79,32.55,36.78,20.48,-23.66,-20.7,95,95,89,12,8,469.0,0.99,448.35,362.72,0.55
4558,寶緯,34.3,17.73,-11.64,-10.68,-6.81,-12.97,95,50,52,58,25,42.8,1.0,30.35,30.52,4.47
6788,華景電,34.17,40.36,37.81,25.17,-11.58,-10.96,95,95,91,45,31,258.5,0.85,263.95,207.51,0.48
3085,新零售,33.8,33.83,38.12,-13.31,-11.65,-41.12,95,95,45,45,1,20.45,0.86,18.77,15.72,0.35
6133,金橋,33.55,23.8,16.65,12.04,-25.91,-22.89,95,90,85,10,6,25.6,0.89,22.3,18.79,3.59
8404,百和興業-KY,33.16,32.55,-7.89,-18.24,-14.3,-23.33,95,60,28,37,5,30.45,0.9,24.63,21.35,1.44
3047,訊舟,33.08,23.11,47.08,92.05,-19.33,-4.66,95,96,98,21,56,36.1,0.73,37.41,31.68,0.67
3289,宜特,33.03,27.33,18.9,2.66,13.55,-7.16,95,91,77,86,48,193.5,1.0,172.7,149.9,0.49
6241,易通展,32.69,32.95,13.02,-13.25,-12.33,-8.98,95,87,45,43,39,21.95,0.96,18.39,15.64,0.95
6757,台灣虎航-創,31.86,23.52,28.84,38.89,-5.6,-8.54,95,94,94,61,41,64.6,0.94,60.63,53.44,0.66
2431,聯昌,31.0,19.9,-7.55,-7.41,-9.2,3.59,94,60,61,52,76,18.75,1.0,14.21,13.16,5.4
4571,鈞興-KY,30.43,34.83,45.92,20.22,2.19,-0.08,94,96,89,76,68,163.5,0.86,163.4,135.09,0.22
2615,萬海,30.35,18.22,53.31,14.04,-17.65,-20.51,94,97,86,25,9,94.2,0.79,86.76,77.81,0.93
4545,銘鈺,30.33,55.56,27.28,36.66,-10.27,-10.01,94,94,94,49,35,59.5,0.72,57.04,50.15,1.34
8932,智通*,30.04,27.71,19.79,27.15,15.4,27.94,94,91,91,87,93,97.2,1.0,87.64,77.86,1.26
2359,所羅門,29.91,27.99,49.01,103.17,116.21,3.72,94,96,98,99,76,144.0,0.79,148.25,148.05,0.22
6640,均華,29.74,39.94,99.39,164.43,122.84,41.72,94,99,99,99,96,673.0,0.66,885.5,688.92,0.81
1569,濱川,29.7,37.13,13.63,-1.71,-11.61,-3.71,94,88,71,45,58,38.3,0.85,33.97,28.6,0.64
6877,鏵友益,29.56,29.06,53.47,29.06,-22.82,-20.85,94,97,92,14,8,64.8,0.59,69.58,55.53,0.19
8935,邦泰,29.48,26.52,25.02,39.94,-13.07,-11.72,94,93,94,40,29,20.1,0.99,18.37,16.05,1.33
5202,力新,29.32,30.04,5.31,8.05,3.96,-0.41,94,81,82,78,68,30.2,0.96,24.92,22.98,3.7
2033,佳大,29.19,32.02,21.34,-17.53,-6.93,-1.96,94,92,31,58,64,24.85,0.92,21.26,17.84,0.2
3455,由田,28.98,25.9,23.98,16.26,1.47,-15.07,94,92,88,75,18,140.5,0.97,132.85,116.24,0.72
3149,正達,28.75,34.35,24.92,-11.95,-14.56,14.78,94,93,49,36,88,39.0,0.84,35.88,28.92,0.42
6629,泰金-KY,28.61,22.63,35.46,40.58,38.11,5.49,94,95,94,94,79,133.0,0.84,134.08,119.43,1.27
3653,健策,28.19,32.58,24.56,17.06,21.19,16.91,94,93,88,90,89,1420.0,0.93,1392.0,1181.73,0.68
6530,創威,28.19,36.5,10.55,-14.96,9.82,16.69,94,85,40,83,89,75.3,0.89,68.44,55.04,0.47
6446,藥華藥,28.04,26.15,29.97,50.49,-26.06,-20.91,94,94,96,9,8,644.0,0.8,661.6,551.83,0.37
3021,鴻名,27.92,41.24,14.19,-1.38,-12.65,-9.53,94,88,71,41,37,34.3,0.76,28.99,26.03,1.33
2524,京城,27.74,21.41,61.43,83.74,33.67,-8.21,94,97,97,93,43,82.7,0.56,98.83,78.93,0.35
3086,華義,27.71,16.67,81.7,20.41,7.77,71.53,94,98,89,82,98,195.0,0.69,213.24,160.32,0.69
8272,全景軟體,27.7,36.22,5.89,12.54,-8.06,-6.98,93,81,85,55,48,128.0,0.82,106.4,97.19,2.13
2365,昆盈,27.64,33.11,65.83,169.95,16.04,25.52,93,97,99,87,93,45.15,0.65,51.99,44.75,0.28
8114,振樺電,27.42,29.18,27.17,31.45,-11.0,-2.96,93,94,93,47,60,209.5,0.94,203.05,172.27,0.58
3583,辛耘,27.23,26.01,27.91,29.92,39.12,21.8,93,94,93,95,91,460.0,0.93,443.45,398.03,0.4
8047,星雲,26.7,-3.34,0.39,-3.33,11.74,-5.67,93,75,68,85,52,20.25,1.0,16.15,15.45,5.52
6870,騰雲,26.5,15.37,14.66,25.25,-25.11,-9.64,93,88,91,11,36,230.0,1.0,210.4,185.05,3.27
6215,和椿,26.47,27.82,43.2,57.51,44.13,-10.02,93,96,96,95,35,62.5,0.85,65.58,59.07,0.14
1213,大飲,26.43,26.44,28.52,21.11,-9.31,-5.14,93,94,90,52,54,12.05,0.93,12.09,9.77,0.27
2236,百達-KY,26.07,32.0,19.58,4.63,-3.67,4.82,93,91,79,64,78,117.5,0.9,115.45,94.89,0.85
6515,穎崴,26.05,25.79,24.99,15.56,-1.32,1.23,93,93,87,70,71,1300.0,0.96,1255.0,1055.1,0.66
8043,蜜望實,25.95,32.16,25.12,-12.03,-22.38,-9.15,93,93,49,14,39,42.55,0.7,42.15,32.78,0.84
3466,德晉,25.93,48.66,11.45,83.57,25.92,-21.17,93,86,97,91,8,69.1,0.6,67.17,69.93,0.88
3379,彬台,25.92,33.49,38.52,124.35,-11.84,8.96,93,95,98,44,83,33.0,0.64,36.05,30.8,0.29
4561,健椿,25.79,35.45,49.97,15.48,-3.32,7.52,93,96,87,65,82,65.5,0.77,72.89,57.87,0.14
3580,友威科,25.77,30.6,42.22,30.22,-17.28,-5.43,93,96,93,27,53,96.5,0.71,100.65,81.94,0.44
4542,科嶠,25.76,28.95,11.58,-2.42,13.5,16.43,93,86,70,86,89,98.7,0.91,93.83,79.42,0.25
3551,世禾,25.71,25.26,-9.79,-13.35,11.42,18.1,93,55,45,84,90,143.0,0.98,113.21,107.38,2.78
2495,普安,25.44,32.34,23.37,12.97,-16.86,-13.59,93,92,86,28,23,36.3,0.88,33.7,29.78,1.51
9935,慶豐富,25.19,25.22,24.67,7.62,9.95,1.83,93,93,82,84,72,34.85,0.97,32.71,28.38,0.52
2464,盟立,25.06,25.7,36.84,56.52,13.96,-11.53,93,95,96,86,29,78.6,0.78,81.31,72.24,0.16
4527,方土霖,25.0,27.98,22.95,0.15,4.33,4.75,93,92,74,78,78,60.3,0.93,53.33,47.9,1.7
6937,天虹,24.77,25.76,11.75,12.49,-9.02,-6.33,92,86,85,53,51,328.0,0.91,304.65,256.5,0.66
6667,信紘科,24.58,28.74,26.46,28.65,46.97,35.34,92,93,92,96,95,224.5,0.94,220.0,197.08,0.53
3597,映興,24.56,16.3,12.48,-7.71,-12.18,-13.34,92,87,60,43,24,35.1,0.93,31.84,27.18,2.49
2504,國產,24.53,13.77,18.95,29.31,39.27,-0.91,92,91,92,95,67,56.8,1.0,53.09,49.53,0.96
4304,勝昱,24.19,12.78,23.44,39.04,-48.65,-21.73,92,92,94,1,7,12.0,0.87,11.72,9.2,2.2
6144,得利影,24.09,87.34,202.71,294.06,24.47,-14.97,92,99,99,91,19,55.9,0.4,101.7,64.08,0.15
2317,鴻海,23.73,26.46,17.6,27.39,22.55,-9.72,92,90,92,90,36,208.0,0.93,193.05,185.65,1.12
9105,泰金寶-DR,23.69,20.88,7.04,40.31,-1.41,21.58,92,83,94,69,91,6.05,0.79,5.52,5.25,0.96
6863,永道-KY,23.69,23.46,37.72,13.23,-17.85,-11.01,92,95,86,25,31,266.5,0.82,272.7,228.3,0.29
3227,原相,23.66,24.44,42.87,-4.49,1.13,17.92,92,96,66,74,90,244.0,0.85,245.6,193.98,0.33
8467,波力-KY,23.49,28.45,37.92,27.25,45.07,96.94,92,95,92,96,99,259.0,0.94,255.95,214.52,0.13
2399,映泰,23.36,43.4,12.29,-15.7,-23.89,0.86,92,87,37,12,70,34.0,0.75,32.14,25.21,0.66
6449,鈺邦,23.25,24.26,38.98,49.53,66.92,4.09,92,95,95,97,77,153.0,0.88,161.25,145.96,0.7
3062,建漢,22.89,20.05,14.72,12.78,-15.38,-14.18,92,88,86,33,21,35.7,0.95,34.23,29.49,0.57
3430,奇鈦科,22.86,28.29,35.25,3.98,-6.43,-8.43,92,95,78,59,42,77.0,0.82,75.1,62.97,0.34
2493,揚博,22.14,12.82,-10.73,-12.5,13.87,14.46,92,53,48,86,87,122.0,1.0,97.34,94.12,2.01
6830,汎銓,21.67,24.53,10.31,-18.4,-19.63,-12.48,92,85,27,20,27,200.0,0.91,178.9,150.67,0.41
2312,金寶,21.66,22.85,8.58,21.8,-16.93,-2.97,92,84,90,28,60,24.8,0.81,23.0,20.6,0.86
2349,錸德,20.96,23.59,39.5,40.81,-20.04,-15.96,92,95,95,19,17,14.45,0.66,15.66,13.04,0.38
2354,鴻準,20.91,5.5,-2.15,-4.91,-2.23,-14.68,92,72,66,67,20,81.5,1.0,68.11,66.32,5.95
6197,佳必琪,20.54,23.06,17.86,41.7,49.81,10.17,91,90,95,96,85,178.5,0.9,164.85,165.88,1.51
00665L,富邦恒生國企正2,20.48,20.95,19.92,-17.57,-12.21,-37.79,91,91,30,43,1,8.6,0.65,8.05,7.14,0.82
2393,億光,20.38,15.11,12.04,29.88,8.49,-0.34,91,87,92,83,68,85.0,1.0,79.89,75.01,1.26
00708L,期元大S&P黃金正2,20.37,16.03,16.33,-0.07,9.53,-8.39,91,89,73,83,42,43.97,1.0,40.81,36.81,1.23
3491,昇達科,20.2,18.1,33.09,40.53,6.43,-9.19,91,94,94,81,39,307.0,0.8,323.65,286.65,0.32
4549,桓達,19.92,23.95,34.36,10.13,-10.74,-2.5,91,94,84,48,62,161.5,0.72,166.09,145.68,0.17
4977,眾達-KY,19.87,19.12,18.84,-13.74,-23.15,-28.66,91,91,43,13,3,108.0,0.74,101.45,84.09,0.32
6216,居易,19.75,5.89,12.14,8.78,-0.86,-4.81,91,87,83,70,55,51.7,1.0,46.5,44.04,3.92
4534,慶騰,19.66,22.12,43.87,63.06,-7.31,-8.07,91,96,97,57,43,21.4,0.59,23.93,20.77,0.23
8921,沈氏,19.53,13.37,40.71,9.52,-7.15,-8.1,91,95,84,58,43,23.35,0.69,22.75,20.18,0.18
4160,訊聯基因,19.5,18.78,33.83,98.02,16.56,3.05,91,94,98,88,74,85.4,0.61,90.38,85.92,0.27
5452,佶優,19.44,20.68,12.5,14.85,-13.58,-4.09,91,87,87,38,57,37.6,0.81,35.7,31.56,0.44
6727,亞泰金屬,19.37,12.57,15.38,-14.46,-10.37,-17.64,91,89,41,49,13,86.5,0.98,80.6,70.54,0.38
5314,世紀,19.26,0.18,9.19,8.35,134.67,263.57,91,84,82,99,99,249.0,0.58,202.3,213.92,1.41
3550,聯穎,19.15,26.0,44.49,-13.15,-16.89,-11.87,91,96,46,28,28,22.45,0.67,24.38,18.41,0.2
3019,亞光,19.08,20.54,33.09,8.65,-15.64,-4.79,91,94,83,32,55,105.0,0.71,112.55,89.58,0.29
6869,雲豹能源,18.91,20.63,43.01,85.35,24.98,17.68,91,96,98,91,90,209.0,0.61,220.35,200.48,0.35
3709,鑫聯大投控,18.75,6.1,-14.52,-19.98,-21.45,-4.87,91,39,23,16,55,35.4,0.91,28.34,26.35,5.48
6114,久威,17.91,12.75,5.72,-10.65,-30.14,0.35,91,81,52,5,69,43.05,1.0,40.11,33.36,1.48
4526,東台,17.52,21.61,31.68,15.61,7.18,-4.79,91,94,87,82,55,32.2,0.72,34.94,29.09,0.17
6664,群翊,17.5,19.94,33.35,28.49,4.04,1.32,91,94,92,78,71,281.0,0.79,301.35,261.83,0.29
3492,長盛,17.44,13.09,26.59,7.39,-12.83,-4.29,90,94,82,41,57,29.75,0.73,28.96,25.31,0.36
8044,網家,17.28,-9.93,-31.18,-31.0,-40.96,-19.84,90,5,5,2,10,48.35,0.51,32.75,32.76,8.59
5484,慧友,16.81,23.05,52.26,98.4,-12.79,20.06,90,97,98,41,91,56.0,0.41,65.88,58.85,0.4
4127,天良,16.71,20.86,18.5,37.15,81.16,-11.19,90,90,94,98,31,35.75,0.7,36.35,37.01,1.14
3605,宏致,16.43,23.02,19.27,13.18,11.46,11.21,90,91,86,85,85,55.4,0.87,55.29,49.19,0.25
1721,三晃,16.41,19.24,38.3,-14.49,-18.44,-10.91,90,95,41,23,32,21.15,0.62,21.14,16.99,0.36
3374,精材,16.39,17.62,20.8,32.17,-16.51,-0.43,90,91,93,29,68,209.5,0.67,227.9,189.1,0.35
9906,欣巴巴,16.37,7.96,46.42,121.27,30.24,4.35,90,96,98,92,77,127.5,0.49,153.5,130.45,0.44
6913,鴻呈,16.2,16.91,17.68,33.49,-13.88,-20.62,90,90,93,37,8,126.5,0.85,121.35,114.26,1.31
3312,弘憶股,16.18,19.92,35.43,113.73,56.15,5.21,90,95,98,97,78,66.3,0.59,73.42,71.04,0.33
1442,名軒,16.04,10.26,20.34,29.16,30.81,-1.5,90,91,92,93,65,66.8,0.9,65.47,62.48,0.38
5508,永信建,15.92,12.44,25.24,89.52,78.47,16.56,90,93,98,98,89,218.0,0.68,235.25,227.78,0.52
5310,天剛,15.9,15.54,12.85,31.34,36.43,-19.12,90,87,93,94,11,47.8,0.8,47.34,44.65,0.77
5460,同協,15.88,5.28,16.39,-14.84,-11.04,4.4,90,89,40,47,77,19.6,0.76,18.52,15.72,0.44
3066,李洲,15.81,15.1,9.7,-8.51,-9.82,28.19,90,85,58,51,94,30.0,0.89,29.18,24.47,0.21
6873,泓德能源,15.74,12.38,43.78,55.82,21.46,16.72,90,96,96,90,89,231.5,0.76,245.8,217.11,0.48
00650L,復華香港正2,15.66,15.46,16.98,-20.27,-17.56,-35.23,90,90,21,26,2,12.8,0.62,12.14,10.75,0.64
4935,茂林-KY,15.58,13.52,8.44,-9.47,0.65,-15.41,90,84,56,74,18,75.7,0.99,71.03,64.78,0.43
6021,美好證,15.31,10.22,22.75,15.8,6.69,-12.65,90,92,87,81,26,24.8,0.76,24.31,22.67,0.21
3523,迎輝,15.18,13.06,18.34,-19.99,1.0,-7.39,90,90,22,74,47,25.4,0.76,25.49,20.78,0.28
8070,長華*,14.82,16.43,32.33,1.61,11.0,-4.44,90,94,76,84,56,56.9,0.76,60.39,51.39,0.44
2330,台積電,14.78,17.03,15.22,15.31,13.08,7.54,89,89,87,85,82,1025.0,0.91,997.9,928.83,1.05
6895,宏碩系統,14.76,24.06,21.87,31.21,-33.47,-29.77,89,92,93,3,2,183.0,0.59,190.3,173.18,0.42
5434,崇越,14.75,16.72,10.42,7.18,15.66,-5.18,89,85,82,87,54,305.0,0.93,290.65,274.97,1.15
6419,京晨科,14.47,14.04,15.31,90.5,9.74,-6.55,89,89,98,83,50,110.0,0.56,107.45,118.08,0.42
9938,百和,14.42,13.36,4.91,-1.89,-0.54,-13.35,89,80,70,71,24,80.1,0.96,72.33,66.61,0.4
6207,雷科,14.35,23.39,25.5,28.77,67.56,3.29,89,93,92,97,75,68.7,0.72,71.05,69.9,0.3
2882,國泰金,14.28,12.37,13.29,7.31,-6.19,-7.51,89,88,82,59,46,68.6,0.96,66.38,60.51,0.76
1735,日勝化,14.06,13.47,18.87,-10.53,-11.32,-5.48,89,91,53,46,53,23.85,0.69,24.02,19.84,0.32
3064,泰偉,14.05,13.74,19.82,59.73,-18.61,-25.84,89,91,97,23,4,76.2,0.58,78.15,79.21,0.38
4974,亞泰,13.82,17.34,26.18,-5.16,-7.64,-9.98,89,93,66,56,35,96.2,0.62,100.18,82.48,0.38
3689,湧德,13.71,13.86,17.92,-1.59,-4.53,6.69,89,90,71,62,81,91.4,0.92,89.9,79.64,0.68
8021,尖點,13.65,12.83,2.2,5.68,-11.7,-10.41,89,77,80,45,34,39.9,0.95,36.81,34.08,1.35
4566,時碩工業,13.57,13.47,23.4,35.99,-20.03,-13.77,89,92,94,19,22,86.6,0.59,89.88,81.97,0.2
8390,金益鼎,13.53,10.72,13.88,8.81,-2.65,0.38,89,88,83,67,69,77.0,0.84,75.01,68.66,2.04
3529,力旺,13.51,9.29,-6.14,-18.46,-19.17,17.52,89,64,27,22,90,3260.0,1.0,2781.5,2527.83,1.13
6855,數泓科,13.49,18.36,12.31,5.05,15.77,-1.17,89,87,79,87,66,142.5,0.78,140.9,127.08,0.32
6805,富世達,13.48,12.33,10.41,-1.47,16.0,18.79,89,85,71,87,90,857.0,0.94,821.1,767.63,0.69
3615,安可,13.48,26.47,2.09,-9.82,-7.64,35.88,89,77,55,56,95,34.75,0.79,32.41,28.85,0.54
6821,聯寶,13.42,2.37,-23.53,-26.72,-17.59,-8.88,89,14,9,25,40,53.7,0.94,40.92,39.19,4.8
