Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
AMTM,,,,,,,,,,,,24.16,0.42,24.58,22.75,
AMTX,,,,,,,,,,,,2.71,0.23,2.93,2.14,
AMWD,,,,,,,,,,,,,,,,
AMWL,,,,,,,,,,,,,,,,
AMX,,,,,,,,,,,,,,,,
AMZE,,,,,,,,,,,,,,,,
AMZN,,,,,,,,,,,,,,,,
AN,,,,,,,,,,,,190.58,0.73,203.19,191.73,
ANAB,,,,,,,,,,,,,,,,
ANDE,,,,,,,,,,,,,,,,
ANEB,,,,,,,,,,,,,,,,
ANET,,,,,,,,,,,,117.57,0.86,110.94,97.31,
ANF,,,,,,,,,,,,,,,,
ANGH,,,,,,,,,,,,0.31,0.0,3.9,5.0,
ANGI,,,,,,,,,,,,15.86,0.17,16.32,15.47,
ANGO,,,,,,,,,,,,,,,,
ANIK,,,,,,,,,,,,,,,,
ANIP,,,,,,,,,,,,,,,,
ANIX,,,,,,,,,,,,3.01,0.29,3.21,2.97,
ANL,,,,,,,,,,,,1.45,0.0,1.5,1.67,
ANNA,,,,,,,,,,,,,,,,
ANNX,,,,,,,,,,,,2.45,0.16,2.55,2.28,
ANPA,,,,,,,,,,,,,,,,
ANRO,,,,,,,,,,,,3.05,0.07,2.77,2.57,
ANSC,,,,,,,,,,,,,,,,
ANSCU,,,,,,,,,,,,,,,,
ANTA,,,,,,,,,,,,11.67,0.38,11.84,11.91,
ANTE,,,,,,,,,,,,,,,,
ANTX,,,,,,,,,,,,1.06,0.0,1.07,1.12,
ANVS,,,,,,,,,,,,,,,,
ANY,,,,,,,,,,,,,,,,
AOMR,,,,,,,,,,,,9.19,0.53,9.5,9.28,
AON,,,,,,,,,,,,,,,,
AORT,,,,,,,,,,,,,,,,
AOS,,,,,,,,,,,,70.41,0.33,69.69,66.98,
AOSL,,,,,,,,,,,,,,,,
AOUT,,,,,,,,,,,,9.13,0.16,9.66,10.82,
AP,,,,,,,,,,,,,,,,
APA,,,,,,,,,,,,,,,,
APADU,,,,,,,,,,,,,,,,
APAM,,,,,,,,,,,,,,,,
APD,,,,,,,,,,,,281.75,0.59,291.65,279.82,
APDN,,,,,,,,,,,,,,,,
APEI,,,,,,,,,,,,29.37,0.91,30.39,28.74,
APG,,,,,,,,,,,,,,,,
APGE,,,,,,,,,,,,37.75,0.42,40.7,40.35,
APH,,,,,,,,,,,,,,,,
API,,,,,,,,,,,,3.67,0.42,3.83,3.65,
APLD,,,,,,,,,,,,,,,,
APLE,,,,,,,,,,,,,,,,
APLM,,,,,,,,,,,,,,,,
APLS,,,,,,,,,,,,22.95,0.11,19.94,18.66,
APLT,,,,,,,,,,,,0.44,0.01,0.42,0.41,
APM,,,,,,,,,,,,1.37,0.08,1.34,1.09,
APO,,,,,,,,,,,,138.29,0.61,146.61,138.72,
APOG,,,,,,,,,,,,40.4,0.05,42.33,40.4,
APP,,,,,,,,,,,,,,,,
APPF,,,,,,,,,,,,319.15,1.0,261.56,230.64,
APPN,,,,,,,,,,,,,,,,
APPS,,,,,,,,,,,,,,,,
APRE,,,,,,,,,,,,,,,,
APT,,,,,,,,,,,,,,,,
APTV,,,,,,,,,,,,65.65,0.3,69.32,66.29,
APUS,,,,,,,,,,,,1.74,0.19,1.86,1.84,
APVO,,,,,,,,,,,,,,,,
APWC,,,,,,,,,,,,,,,,
APYX,,,,,,,,,,,,,,,,
AQB,,,,,,,,,,,,,,,,
AQMS,,,,,,,,,,,,,,,,
AQN,,,,,,,,,,,,,,,,
AQST,,,,,,,,,,,,,,,,
AR,,,,,,,,,,,,33.67,0.56,35.14,37.84,
ARAI,,,,,,,,,,,,7.49,0.3,9.74,8.51,
ARAY,,,,,,,,,,,,,,,,
ARBB,,,,,,,,,,,,5.0,0.03,5.49,7.45,
ARBE,,,,,,,,,,,,,,,,
ARBK,,,,,,,,,,,,,,,,
ARCB,,,,,,,,,,,,,,,,
ARCC,,,,,,,,,,,,22.39,0.89,22.79,21.73,
ARCO,,,,,,,,,,,,,,,,
ARCT,,,,,,,,,,,,12.3,0.1,13.66,12.81,
ARDT,,,,,,,,,,,,10.22,0.0,11.99,13.29,
ARDX,,,,,,,,,,,,,,,,
ARE,,,,,,,,,,,,76.01,0.18,78.29,73.41,
AREB,,,,,,,,,,,,1.2,0.0,1.32,1.9,
AREC,,,,,,,,,,,,,,,,
AREN,,,,,,,,,,,,,,,,
ARES,,,,,,,,,,,,,,,,
ARGX,,,,,,,,,,,,673.8,1.0,586.82,582.72,
ARHS,,,,,,,,,,,,8.68,0.08,9.06,8.66,
ARI,,,,,,,,,,,,,,,,
ARIS,,,,,,,,,,,,,,,,
ARKO,,,,,,,,,,,,3.99,0.05,4.42,4.43,
ARKR,,,,,,,,,,,,8.35,0.0,8.74,9.77,
ARL,,,,,,,,,,,,12.7,0.15,13.39,13.52,
ARLO,,,,,,,,,,,,15.76,0.81,16.33,14.92,
ARLP,,,,,,,,,,,,,,,,
ARM,,,,,,,,,,,,,,,,
ARMK,,,,,,,,,,,,,,,,
ARMN,,,,,,,,,,,,7.1,0.95,7.08,6.48,
ARMP,,,,,,,,,,,,,,,,
AROC,,,,,,,,,,,,,,,,
AROW,,,,,,,,,,,,,,,,
ARQ,,,,,,,,,,,,,,,,
ARQQ,,,,,,,,,,,,32.35,0.73,36.56,28.38,
ARQT,,,,,,,,,,,,,,,,
ARR,,,,,,,,,,,,16.38,0.78,16.54,16.12,
ARRY,,,,,,,,,,,,,,,,
ARTL,,,,,,,,,,,,,,,,
ARTNA,,,,,,,,,,,,,,,,
ARTV,,,,,,,,,,,,2.83,0.09,2.49,2.17,
ARTW,,,,,,,,,,,,,,,,
ARVN,,,,,,,,,,,,,,,,
ARW,,,,,,,,,,,,,,,,
ARWR,,,,,,,,,,,,,,,,
ARX,,,,,,,,,,,,26.86,0.0,28.33,28.33,
AS,,,,,,,,,,,,,,,,
ASAN,,,,,,,,,,,,14.01,0.2,14.35,15.3,
ASB,,,,,,,,,,,,24.09,0.8,25.38,23.9,
ASBP,,,,,,,,,,,,0.36,0.01,0.37,0.35,
ASC,,,,,,,,,,,,,,,,
ASGN,,,,,,,,,,,,,,,,
ASH,,,,,,,,,,,,,,,,
ASIC,,,,,,,,,,,,,,,,
ASIX,,,,,,,,,,,,,,,,
ASLE,,,,,,,,,,,,,,,,
ASM,,,,,,,,,,,,,,,,
ASMB,,,,,,,,,,,,18.4,0.91,18.5,15.9,
ASML,,,,,,,,,,,,689.82,0.24,744.87,737.3,
ASND,,,,,,,,,,,,174.48,0.97,172.2,168.26,
ASNS,,,,,,,,,,,,,,,,
ASO,,,,,,,,,,,,49.27,0.34,51.36,45.1,
ASPC,,,,,,,,,,,,,,,,
ASPCU,,,,,,,,,,,,,,,,
ASPI,,,,,,,,,,,,,,,,
ASPN,,,,,,,,,,,,,,,,
ASPS,,,,,,,,,,,,,,,,
ASR,,,,,,,,,,,,,,,,
ASRT,,,,,,,,,,,,0.71,0.04,0.69,0.66,
ASRV,,,,,,,,,,,,2.93,0.8,3.02,2.79,
ASST,,,,,,,,,,,,,,,,
ASTC,,,,,,,,,,,,,,,,
ASTE,,,,,,,,,,,,37.91,0.37,39.72,39.51,
ASTH,,,,,,,,,,,,,,,,
ASTI,,,,,,,,,,,,,,,,
ASTL,,,,,,,,,,,,,,,,
ASTS,,,,,,,,,,,,52.46,0.9,51.19,38.04,
ASUR,,,,,,,,,,,,,,,,
ASX,,,,,,,,,,,,10.01,0.61,10.36,9.89,
ASYS,,,,,,,,,,,,,,,,
ATAI,,,,,,,,,,,,,,,,
ATAT,,,,,,,,,,,,33.46,0.88,34.87,31.25,
ATCH,,,,,,,,,,,,,,,,
ATEC,,,,,,,,,,,,13.77,0.74,11.41,11.76,
ATEN,,,,,,,,,,,,,,,,
ATER,,,,,,,,,,,,,,,,
ATEX,,,,,,,,,,,,,,,,
ATGE,,,,,,,,,,,,114.77,0.77,117.6,122.87,
ATGL,,,,,,,,,,,,20.53,0.49,21.97,24.1,
ATHA,,,,,,,,,,,,0.37,0.04,0.4,0.33,
ATHE,,,,,,,,,,,,5.01,0.72,5.06,4.47,
ATHM,,,,,,,,,,,,27.12,0.49,27.25,26.27,
ATHR,,,,,,,,,,,,,,,,
ATI,,,,,,,,,,,,,,,,
ATII,,,,,,,,,,,,,,,,
ATIIU,,,,,,,,,,,,10.45,0.63,10.4,10.35,
ATKR,,,,,,,,,,,,,,,,
ATLC,,,,,,,,,,,,48.02,0.61,52.69,52.33,
ATLN,,,,,,,,,,,,1.56,0.02,1.88,2.44,
ATLO,,,,,,,,,,,,,,,,
ATLX,,,,,,,,,,,,4.34,0.02,4.41,4.24,
ATMC,,,,,,,,,,,,12.0,1.0,11.88,11.77,
ATMCU,,,,,,,,,,,,11.99,1.0,11.93,11.78,
ATMU,,,,,,,,,,,,,,,,
ATMV,,,,,,,,,,,,11.9,1.0,11.86,11.78,
ATMVU,,,,,,,,,,,,,,,,
ATNF,,,,,,,,,,,,3.54,0.18,2.04,1.35,
ATNI,,,,,,,,,,,,16.99,0.14,17.54,16.02,
ATNM,,,,,,,,,,,,,,,,
ATO,,,,,,,,,,,,,,,,
ATOM,,,,,,,,,,,,4.66,0.16,4.95,5.49,
ATOS,,,,,,,,,,,,,,,,
ATPC,,,,,,,,,,,,1.35,0.0,1.36,1.63,
ATR,,,,,,,,,,,,141.35,0.42,155.18,153.8,
ATRA,,,,,,,,,,,,,,,,
ATRC,,,,,,,,,,,,,,,,
ATRO,,,,,,,,,,,,34.26,0.91,34.41,31.45,
ATS,,,,,,,,,,,,29.85,0.3,31.08,29.18,
ATUS,,,,,,,,,,,,,,,,
ATXG,,,,,,,,,,,,,,,,
ATXS,,,,,,,,,,,,,,,,
ATYR,,,,,,,,,,,,,,,,
AU,,,,,,,,,,,,48.76,0.94,48.08,45.43,
AUB,,,,,,,,,,,,,,,,
AUBN,,,,,,,,,,,,,,,,
AUDC,,,,,,,,,,,,,,,,
AUGO,,,,,,,,,,,,,,,,
AUID,,,,,,,,,,,,3.62,0.0,4.14,5.25,
AUNA,,,,,,,,,,,,,,,,
AUPH,,,,,,,,,,,,,,,,
AUR,,,,,,,,,,,,,,,,
AURA,,,,,,,,,,,,,,,,
AUST,,,,,,,,,,,,,,,,
AUTL,,,,,,,,,,,,,,,,
AUUD,,,,,,,,,,,,,,,,
AVA,,,,,,,,,,,,,,,,
AVAH,,,,,,,,,,,,3.74,0.54,4.07,4.8,
AVAL,,,,,,,,,,,,2.8,0.79,2.91,2.83,
AVAV,,,,,,,,,,,,,,,,
AVB,,,,,,,,,,,,,,,,
AVBP,,,,,,,,,,,,18.66,0.17,20.86,21.5,
AVD,,,,,,,,,,,,,,,,
AVDL,,,,,,,,,,,,,,,,
AVDX,,,,,,,,,,,,,,,,
AVGO,,,,,,,,,,,,,,,,
AVIR,,,,,,,,,,,,,,,,
AVNS,,,,,,,,,,,,,,,,
AVNT,,,,,,,,,,,,33.79,0.19,33.78,34.54,
AVNW,,,,,,,,,,,,20.86,0.29,23.29,21.75,
AVO,,,,,,,,,,,,12.24,0.62,12.12,11.47,
AVPT,,,,,,,,,,,,,,,,
AVR,,,,,,,,,,,,,,,,
AVT,,,,,,,,,,,,51.87,0.69,54.53,51.95,
AVTR,,,,,,,,,,,,,,,,
AVTX,,,,,,,,,,,,,,,,
AVXL,,,,,,,,,,,,,,,,
AVY,,,,,,,,,,,,,,,,
AWI,,,,,,,,,,,,188.52,1.0,171.63,159.29,
AWK,,,,,,,,,,,,,,,,
AWR,,,,,,,,,,,,,,,,
AWRE,,,,,,,,,,,,2.16,0.67,2.17,1.85,
AWX,,,,,,,,,,,,2.58,0.37,2.54,2.49,
AX,,,,,,,,,,,,,,,,
AXGN,,,,,,,,,,,,12.67,0.55,12.03,11.98,
AXIL,,,,,,,,,,,,8.84,0.5,6.71,6.2,
AXL,,,,,,,,,,,,,,,,
AXON,,,,,,,,,,,,,,,,
AXP,,,,,,,,,,,,,,,,
AXR,,,,,,,,,,,,22.0,0.26,22.57,21.98,
AXS,,,,,,,,,,,,,,,,
AXSM,,,,,,,,,,,,,,,,
AXTA,,,,,,,,,,,,,,,,
AXTI,,,,,,,,,,,,,,,,
AYI,,,,,,,,,,,,,,,,
AYRO,,,,,,,,,,,,7.17,0.01,6.91,6.98,
AYTU,,,,,,,,,,,,,,,,
AZ,,,,,,,,,,,,,,,,
AZI,,,,,,,,,,,,0.22,0.0,0.27,0.54,
AZN,,,,,,,,,,,,73.95,0.53,71.2,70.98,
AZO,,,,,,,,,,,,,,,,
AZTA,,,,,,,,,,,,,,,,
AZTR,,,,,,,,,,,,,,,,
AZZ,,,,,,,,,,,,,,,,
B,,,,,,,,,,,,21.37,0.95,21.3,20.11,
BA,,,,,,,,,,,,221.9,0.67,225.41,208.35,
BABA,,,,,,,,,,,,,,,,
