Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
ZBIO,63.66,33.05,48.41,18.36,-33.99,-40.08,97,96,90,14,15,20.51,0.94,17.01,13.39,
KSS,63.66,51.09,13.57,-18.48,-27.09,-39.42,97,86,21,19,16,16.57,0.52,14.08,10.91,
PAPL,62.98,-1.17,-6.72,-79.97,-45.4,-61.55,97,45,2,9,7,6.54,0.1,4.87,3.07,
LITE,61.84,49.24,33.14,7.01,-10.53,48.32,97,94,80,39,94,149.46,1.0,126.75,103.57,
GEOS,61.09,83.75,73.03,-19.64,-23.6,-19.45,97,98,20,22,33,18.03,0.87,17.62,13.4,
SY,60.83,73.59,160.0,3.31,-3.36,-32.58,97,99,74,52,20,3.74,0.59,4.07,3.24,
ABTC,60.01,75.95,51.25,134.17,-64.51,-73.57,96,97,99,4,4,7.4,0.16,6.85,6.01,
HTCR,59.24,58.57,-38.99,-48.96,-1.12,77.15,96,7,6,58,97,1.12,0.38,0.79,0.61,
CPS,58.97,58.66,31.4,30.61,-1.1,-12.81,96,94,94,58,42,38.4,1.0,32.75,26.28,
LTRX,58.31,70.69,7.28,-21.22,-21.83,-30.42,96,80,19,24,22,4.72,0.59,3.81,3.12,
WWW,57.28,63.26,28.89,-0.23,-19.26,57.67,96,93,65,26,96,31.85,1.0,30.13,22.87,
PRPO,56.75,42.41,50.7,56.97,10.56,-16.6,96,97,97,85,37,17.74,1.0,15.22,13.4,
LQDA,56.01,54.09,9.69,22.82,19.21,-21.34,96,83,92,92,31,28.85,1.0,25.95,18.75,
EYPT,55.61,32.32,24.65,26.12,-16.51,-50.19,96,92,93,30,11,14.01,0.39,11.75,10.18,
PHAT,55.13,58.73,25.17,50.35,-51.27,-29.84,96,92,97,8,22,12.34,0.61,11.28,9.63,
EMPG,54.9,81.21,48.11,,,,96,96,,,,9.59,0.88,8.44,6.11,
AMPG,54.85,59.55,33.93,15.49,2.74,-48.47,96,94,88,68,11,3.82,0.62,3.37,2.7,
RDDT,54.8,48.96,32.8,-16.86,12.51,109.2,96,94,23,88,98,240.0,0.97,228.87,171.16,
ONMD,54.03,53.28,-18.34,-51.03,-29.28,-10.37,96,20,5,17,46,0.87,0.05,0.72,0.55,
INBX,53.7,58.62,38.5,0.62,-4.82,-1.23,96,95,67,49,62,28.18,1.0,25.15,20.29,
AMRC,52.66,54.93,3.96,-11.71,-58.9,-12.19,96,75,31,5,43,25.93,0.43,23.45,18.64,
IONS,52.43,8.92,17.78,4.93,-12.16,-24.06,96,89,76,36,28,61.23,1.0,46.4,41.69,
CLYM,52.43,45.33,2.14,-17.67,-67.4,-47.62,96,72,22,4,12,2.39,0.14,2.12,1.59,
U,51.76,40.05,25.12,9.46,16.96,0.31,96,92,83,91,65,43.82,1.0,38.73,31.49,
VHC,51.62,16.29,19.67,35.65,30.73,-29.54,96,90,95,96,22,18.39,0.88,14.97,13.42,
MDXH,50.38,56.49,19.99,8.3,-34.48,-37.7,96,90,81,14,16,3.53,0.75,3.18,2.54,
CVM,50.14,48.71,30.26,-77.45,-56.96,-72.22,95,94,2,6,5,10.49,0.1,9.32,5.73,
PRM,50.1,55.47,22.59,9.11,-16.43,32.43,95,91,82,30,90,22.37,1.0,20.16,16.48,
MP,49.76,75.13,97.16,9.73,38.15,7.96,95,98,83,97,74,63.05,0.81,70.28,51.07,
CCLD,49.68,69.78,-1.42,-15.4,-42.51,75.58,95,64,25,10,96,3.49,0.81,3.09,2.57,
MCRB,49.56,47.75,13.47,-40.46,-11.61,-24.29,95,86,8,37,27,19.36,0.21,17.73,13.0,
IDR,49.46,56.44,10.99,-0.45,-5.04,6.09,95,84,64,48,72,27.84,0.99,26.33,19.15,
VSTM,49.01,30.42,-6.84,0.77,57.72,-28.03,95,45,68,98,24,10.77,0.78,8.81,6.64,
CHGG,48.31,31.12,13.55,35.97,-58.26,-60.27,95,86,95,6,7,1.71,0.11,1.35,1.36,
TPC,48.16,44.19,31.03,48.93,9.27,27.6,95,94,97,83,89,62.63,1.0,58.63,49.52,
CMCL,47.93,38.25,25.69,55.31,-3.58,-22.1,95,92,97,52,30,28.41,1.0,25.21,21.55,
MGRM,47.84,55.32,69.4,-4.75,-2.28,-23.87,95,98,48,55,28,5.71,0.98,5.54,4.26,
STTK,47.35,-5.86,-31.94,-0.29,-53.19,-81.95,95,9,65,7,3,1.55,0.08,1.05,0.95,
APM,46.65,60.57,25.48,2.35,-57.35,-80.59,95,92,71,6,3,1.85,0.14,1.82,1.39,
SNDK,46.57,13.61,-7.45,-9.09,16.04,,95,43,37,90,,68.55,1.0,51.25,45.86,
INSM,46.37,41.08,24.71,-2.89,5.47,32.73,95,92,55,76,91,145.1,1.0,130.09,107.06,
VIOT,45.08,61.57,76.63,-7.35,16.65,31.75,95,98,40,90,90,3.24,0.83,3.57,2.56,
QVCGA,44.24,31.34,-59.15,-75.78,-44.61,-57.61,95,3,3,9,8,9.09,0.09,6.14,4.21,
LIF,44.05,43.64,34.38,37.64,8.54,17.83,95,95,96,82,84,93.44,1.0,86.68,73.42,
IVA,43.99,63.93,-5.02,20.25,21.25,-26.62,95,52,91,92,25,5.57,0.86,4.84,3.81,
STX,43.85,31.91,34.91,31.46,-10.78,-8.29,95,95,95,38,50,188.16,1.0,163.93,147.48,
CECO,43.46,42.43,60.66,-2.41,-12.38,15.89,95,97,56,35,82,47.17,0.98,45.86,36.04,
MTA,42.83,43.54,13.61,19.71,-8.62,-21.29,94,86,90,42,31,5.6,1.0,4.81,4.12,
MFI,42.72,98.57,73.84,186.02,-0.53,-27.1,94,98,99,59,25,29.34,0.68,36.55,30.33,
NG,42.48,47.93,30.43,20.7,-1.03,-13.82,94,94,91,58,41,6.76,0.98,6.27,5.14,
MB,42.23,26.5,93.49,93.57,,,94,98,98,,,11.65,0.73,9.27,9.83,
TREE,42.17,36.76,8.93,-19.19,5.33,-20.41,94,82,20,75,32,71.81,1.0,65.39,47.85,
AVAH,41.75,42.08,-26.31,8.53,-13.01,35.02,94,13,81,34,91,8.22,1.0,7.38,5.52,
SEPN,40.32,21.32,30.13,-16.53,-61.99,6.64,94,93,24,5,72,14.43,0.44,12.39,11.62,
SSL,39.96,35.75,6.36,2.79,-27.06,-41.85,94,78,72,19,15,7.09,0.37,6.15,5.34,
RILYP,38.98,43.58,64.43,-54.28,-49.97,-52.6,94,97,5,8,10,5.89,0.24,6.43,4.54,
ANPA,38.94,46.89,79.76,,,,94,98,,,,40.62,1.0,37.95,28.91,
FGEN,38.93,37.3,-22.98,-25.46,-37.83,-70.3,94,16,15,12,5,12.1,0.11,10.66,8.04,
INO,38.8,19.66,-27.08,3.56,-63.55,-55.43,94,12,74,5,9,2.79,0.12,2.08,1.85,
BLNE,38.58,-17.84,-22.38,-83.35,-5.18,-32.45,94,16,2,48,20,2.35,0.09,1.81,1.48,
FUTU,38.52,40.13,18.43,5.08,34.26,9.65,94,89,77,96,76,187.28,0.98,179.74,146.09,
CIEN,38.45,13.9,11.42,-6.97,0.7,20.4,94,85,41,63,86,116.69,1.0,97.28,85.96,
ALGS,38.23,27.12,-26.26,-59.29,-34.0,55.24,94,13,4,14,95,11.34,0.18,9.5,8.29,
MIRM,38.05,37.12,4.36,-0.16,5.35,18.93,94,75,65,75,85,76.06,1.0,69.87,56.67,
CYRX,37.03,19.73,5.56,1.91,-21.8,-45.77,94,77,70,24,12,10.35,0.39,8.87,7.69,
CATO,36.57,29.48,-9.68,-21.89,-37.97,-44.13,94,37,18,12,13,4.42,0.43,3.58,3.09,
RSI,36.27,47.29,39.99,2.04,-10.27,46.98,94,96,70,39,94,21.19,0.94,20.51,16.63,
XERS,35.69,38.64,9.38,6.38,39.69,27.71,94,83,79,97,89,7.85,1.0,7.59,5.76,
PSTG,35.46,35.26,-2.84,-3.44,-18.11,9.46,93,60,52,28,76,79.23,1.0,66.47,58.89,
DOOO,35.25,32.6,12.31,7.75,-26.77,-29.58,93,85,81,19,22,65.5,0.76,58.95,51.85,
MBI,35.25,46.17,5.59,-22.59,-3.08,9.76,93,77,17,53,77,7.47,0.91,7.04,5.41,
SHFS,34.85,-29.94,-35.13,-57.59,-34.4,-51.89,93,8,4,14,10,4.5,0.09,2.92,2.81,
PHAR,34.67,34.73,8.54,27.28,-6.28,-29.55,93,82,93,46,22,15.26,1.0,13.75,11.7,
FMST,34.37,35.76,24.07,246.37,-61.64,-51.8,93,91,99,5,10,3.24,0.61,2.92,3.12,
ANEB,34.18,45.12,89.68,-19.77,-40.67,-45.43,93,98,20,10,13,2.38,0.61,2.48,1.99,
ODV,33.72,26.4,15.93,24.69,-24.88,-25.84,93,88,92,20,26,2.96,0.76,2.67,2.36,
XGN,33.46,41.06,44.71,52.65,0.19,76.81,93,96,97,61,97,9.67,0.95,9.66,8.05,
TPCS,33.41,41.97,42.48,12.2,-16.72,-17.99,93,96,86,29,35,5.24,0.58,5.41,4.27,
NMRK,33.25,32.53,16.72,-12.5,-0.03,17.26,93,88,30,60,84,18.56,1.0,17.68,14.1,
XTKG,33.19,43.23,61.84,26.0,7.9,49.94,93,97,93,81,94,2.17,0.96,2.14,1.8,
TRIB,32.98,70.83,-5.53,-18.63,-53.69,-60.59,93,49,21,7,7,1.16,0.2,1.35,0.9,
TTMI,32.92,27.6,38.85,32.24,3.75,20.8,93,95,95,71,86,47.7,1.0,44.76,41.4,
ANET,32.55,29.39,19.8,-1.56,-15.27,19.49,93,90,60,31,85,142.85,1.0,137.83,113.72,
USAS,32.53,35.38,30.36,55.01,30.86,21.42,93,94,97,96,86,2.75,1.0,2.62,2.31,
MSGY,32.17,32.89,31.57,,,,93,94,,,,13.9,1.0,12.53,10.39,
IBP,31.97,28.32,11.69,-9.24,-14.0,-14.37,93,85,37,33,40,274.13,1.0,266.82,210.79,
KRMN,31.78,15.78,18.6,24.96,-2.48,,93,89,93,54,,62.52,1.0,52.91,49.88,
EVOK,31.75,39.43,24.59,-24.69,-24.15,-46.7,93,92,15,21,12,5.21,0.21,5.35,4.26,
MBOT,31.43,41.23,6.72,41.45,11.43,-21.14,92,79,96,87,31,3.66,0.94,3.5,2.89,
BWAY,31.37,31.6,4.12,3.78,7.42,28.92,92,75,74,80,89,15.85,1.0,14.27,12.52,
STAA,31.3,30.73,-6.21,-13.81,-39.12,-38.46,92,47,27,11,16,27.94,0.37,27.76,20.96,
ALAR,31.25,41.03,30.24,-9.46,-56.75,-43.68,92,94,36,6,13,14.42,0.28,15.35,12.56,
HITI,31.12,38.99,-12.27,-10.22,-6.31,41.42,92,31,34,46,93,3.44,0.94,3.09,2.56,
ALNY,30.98,32.44,33.96,12.88,-0.38,9.12,92,95,86,60,76,452.0,0.99,448.15,365.64,
ASYS,30.89,30.22,-3.12,-17.92,-11.09,-3.66,92,58,22,37,58,6.42,0.63,5.74,4.84,
LOOP,30.64,6.47,16.17,40.18,-23.87,-53.27,92,88,96,21,9,1.86,0.25,1.6,1.48,
RAPT,30.42,16.42,12.75,2.01,-43.5,-89.09,92,85,70,10,2,12.93,0.03,11.44,9.99,
KAVL,30.36,56.69,-26.12,-29.06,-34.77,-71.2,92,13,12,14,5,0.83,0.03,0.83,0.62,
BWMN,30.35,40.37,24.55,9.09,-27.38,-17.97,92,92,82,18,35,40.79,0.92,40.07,33.16,
HOVR,30.08,47.41,43.65,36.13,-24.88,-69.23,92,96,95,20,5,1.6,0.13,1.69,1.61,
CPSH,30.05,37.3,30.21,50.85,-5.05,-27.76,92,94,97,48,24,3.36,0.96,3.2,2.89,
DRD,29.98,15.33,-5.84,6.89,36.67,-5.24,92,48,80,96,55,21.22,1.0,17.43,15.07,
STRL,29.79,30.32,42.21,28.2,-18.06,45.95,92,96,94,28,94,285.98,0.93,284.43,248.61,
ASM,29.77,41.44,21.51,102.21,23.99,8.93,92,91,98,94,75,4.25,0.95,4.1,3.73,
NESR,29.65,28.18,-12.5,-26.76,-11.12,-8.41,92,30,14,37,50,9.53,0.94,8.23,6.86,
BELFA,29.5,28.03,35.47,-15.91,-10.17,9.01,92,95,24,39,75,117.57,1.0,114.84,96.63,
ELF,29.41,23.65,26.6,30.08,-46.27,-23.68,92,93,94,9,28,133.97,0.49,119.05,119.51,
GCT,29.4,29.24,14.13,3.34,-32.63,-28.43,92,86,74,15,23,27.06,0.54,29.15,23.04,
FIX,29.38,32.47,47.08,18.78,-17.14,37.04,92,96,90,29,92,706.31,1.0,694.16,600.14,
PWM,29.32,16.9,-26.1,-52.04,-47.58,14.67,91,13,5,8,81,0.59,0.05,0.48,0.42,
SYM,29.18,30.37,60.85,14.49,-19.4,-33.7,91,97,87,26,19,48.25,0.78,50.02,44.08,
DMAC,29.1,20.13,-13.63,-19.45,23.98,41.44,91,27,20,93,93,6.14,0.91,5.73,4.58,
RKT,29.09,14.57,15.8,-1.28,7.72,-18.89,91,88,61,80,34,20.26,1.0,18.52,15.6,
NGL,29.06,22.26,-5.17,-14.84,-2.01,-22.44,91,51,26,55,30,5.75,0.9,5.1,4.48,
IINN,29.03,24.34,43.32,-13.42,-30.53,-23.21,91,96,28,16,29,1.21,0.4,1.18,1.07,
AMBA,29.03,30.71,2.9,-16.46,-16.49,15.05,91,74,24,30,82,82.83,1.0,73.76,65.28,
SGN,28.94,38.43,6.15,-45.24,-87.88,-81.95,91,78,6,2,3,1.57,0.01,1.55,1.48,
SNOA,28.86,24.9,-5.47,14.06,-43.14,-34.67,91,50,87,10,18,4.73,0.16,4.54,3.67,
ELAN,28.81,30.75,8.57,18.87,-16.78,-26.25,91,82,90,29,25,18.43,1.0,17.86,15.42,
ABVC,28.79,43.16,77.24,89.76,-0.82,-52.89,91,98,98,59,9,2.65,0.63,2.94,2.67,
BBW,28.76,23.52,8.81,16.69,13.19,28.55,91,82,88,88,89,64.62,1.0,57.41,53.25,
KOPN,28.75,29.34,13.95,7.2,30.66,-20.16,91,86,80,95,32,2.12,0.73,2.0,1.78,
PRPL,28.29,33.87,-2.88,-11.58,-27.92,-28.34,91,59,31,18,23,1.13,0.34,1.07,0.86,
ADNT,28.17,31.81,23.85,0.9,-27.49,-38.77,91,91,68,18,16,24.58,0.51,23.97,21.3,
GDOT,28.11,32.95,2.73,4.55,-24.57,-5.53,91,73,76,21,54,13.72,0.86,12.81,11.05,
CHRS,28.01,16.03,-10.87,-26.51,-22.0,-18.26,91,34,14,23,35,1.29,0.14,1.11,0.93,
TIL,27.89,11.89,-1.79,60.78,-20.56,35.09,91,63,97,25,91,31.5,0.32,28.26,27.87,
DDS,27.75,20.01,10.17,-3.17,-9.17,-4.1,91,84,53,41,57,576.96,1.0,526.06,464.34,
TROO,27.58,26.57,-15.36,-33.67,-54.05,-42.11,91,24,10,7,14,1.02,0.12,0.93,0.8,
GTN,27.4,30.2,3.49,-2.64,-16.11,-40.15,90,74,56,30,15,6.12,0.54,5.67,4.89,
FET,27.31,31.51,-1.99,-4.45,3.84,-30.71,90,62,49,71,21,26.0,0.96,24.54,20.75,
AUPH,27.25,25.05,20.08,-3.0,12.34,18.58,90,90,54,88,85,12.4,1.0,12.06,9.69,
TRS,27.23,29.35,29.65,5.39,-2.77,-11.47,90,93,77,54,44,38.73,1.0,37.6,31.92,
PLYM,27.21,26.4,-13.79,-3.66,-12.53,-24.51,90,27,51,35,27,22.4,0.92,18.97,16.82,
ACRS,27.1,17.32,-8.9,-25.41,-4.81,149.2,90,39,15,49,98,2.1,0.18,1.87,1.64,
NGVT,27.0,25.12,-8.2,-1.85,9.85,-6.55,90,41,59,84,52,59.77,1.0,56.36,47.94,
HYPR,26.32,34.71,15.57,-12.98,-4.13,-14.23,90,87,29,50,41,1.17,0.41,1.25,0.96,
IAG,26.2,21.17,-3.62,16.15,6.88,19.74,90,57,88,79,85,9.91,1.0,8.73,7.68,
RM,26.19,30.0,1.24,-14.81,0.84,7.27,90,70,26,63,73,43.09,0.97,39.91,33.28,
TME,26.17,29.22,22.54,32.2,7.34,-4.7,90,91,95,80,56,24.49,0.95,24.41,21.02,
CELH,25.98,39.36,14.74,25.56,-28.3,-56.1,90,87,93,17,9,58.37,0.49,58.4,48.56,
ARRY,25.78,28.18,-9.0,19.05,-21.37,-55.7,90,39,90,24,9,8.97,0.23,8.03,7.43,
DHX,25.74,17.88,12.92,15.6,1.63,-28.4,90,85,88,65,23,2.97,0.9,2.59,2.63,
SNGX,25.7,37.16,30.14,-21.83,-31.63,-57.54,90,94,18,15,8,2.86,0.14,3.0,2.11,
CNTY,25.68,20.77,-1.57,-21.31,-12.21,11.57,90,64,18,36,78,2.77,0.32,2.51,2.36,
BBNX,25.59,18.1,0.36,16.4,-22.1,,90,68,88,23,,20.2,0.74,17.57,16.48,
NATL,25.34,26.1,3.2,-9.75,-14.32,13.91,90,74,35,33,81,40.05,1.0,39.06,31.84,
SRI,25.07,30.82,30.4,8.54,-44.59,-61.71,90,94,81,10,7,8.06,0.26,8.11,7.12,
ORKA,25.0,15.08,13.58,-4.23,-45.92,-1.07,90,86,49,9,63,16.35,0.39,15.01,13.54,
SOUN,24.45,15.29,-6.09,-15.4,4.81,176.06,90,48,25,74,99,14.26,0.57,13.8,11.67,
JOBY,24.31,33.98,89.57,8.13,0.17,38.14,89,98,81,61,92,13.46,0.66,15.17,12.93,
MOGO,24.17,26.21,17.44,13.11,-22.96,-16.27,89,88,86,23,37,1.83,0.74,1.76,1.64,
CMPO,24.13,30.8,3.34,10.45,3.7,67.54,89,74,84,71,96,18.5,0.92,18.71,15.68,
PGRE,24.05,20.78,10.76,34.13,-10.8,-12.26,89,84,95,38,43,7.55,1.0,6.96,6.51,
NVT,23.98,23.14,32.52,4.66,-22.19,-3.79,89,94,76,23,57,92.8,1.0,89.99,79.21,
TER,23.97,22.16,10.04,-16.94,-14.42,-12.99,89,83,23,33,42,120.2,0.59,114.04,98.08,
DHI,23.96,16.95,10.59,-11.48,-13.78,-12.88,89,84,32,33,42,181.8,0.88,168.73,143.41,
SEB,23.83,26.03,7.91,2.56,3.87,-29.16,89,81,72,71,23,3941.54,0.98,3734.85,3191.86,
IAUX,23.81,17.98,-15.0,-2.89,-25.33,-56.66,89,25,55,20,9,0.85,0.34,0.74,0.66,
ORIC,23.45,17.43,20.33,19.31,-13.23,-13.41,89,90,90,34,42,10.88,0.59,9.95,10.06,
OR,23.39,17.93,12.92,20.66,0.62,1.4,89,85,91,63,66,34.42,1.0,31.68,28.29,
IVZ,23.34,24.48,22.84,-11.48,-6.66,-2.18,89,91,32,45,60,21.99,1.0,21.37,18.37,
RIOT,23.18,29.75,8.81,-3.09,-20.07,3.52,89,82,54,26,68,13.29,0.61,12.54,11.63,
APLS,23.15,21.09,2.77,-24.32,-23.83,-35.99,89,73,16,21,17,28.13,0.21,27.16,21.71,
LXEO,23.11,20.11,21.65,-11.92,-70.47,-48.83,89,91,31,4,11,5.02,0.19,4.79,4.29,
ABCL,22.96,24.43,38.02,-10.15,-21.3,-30.85,89,95,34,24,21,4.22,0.58,4.33,3.86,
TDTH,22.91,19.2,124.75,-67.48,-67.11,-21.15,89,99,3,4,31,0.76,0.15,0.87,0.69,
SMP,22.87,20.96,0.63,1.24,-8.6,-9.96,89,69,69,42,47,39.99,1.0,38.53,33.49,
LGCY,22.87,21.69,16.81,17.52,-4.42,25.63,89,88,89,50,88,12.43,1.0,11.8,11.01,
PRQR,22.67,13.69,5.78,-10.2,-19.58,39.21,89,78,34,26,93,2.45,0.41,2.24,2.11,
BDTX,22.59,16.6,16.03,23.82,-48.16,-52.91,88,88,92,8,9,2.94,0.28,2.75,2.65,
VC,22.57,23.07,18.95,-2.73,-7.07,-24.11,88,89,55,44,28,125.13,0.81,121.76,106.43,
TEM,22.48,18.8,-11.55,13.65,-1.58,-2.51,88,32,87,56,59,79.62,0.84,74.13,66.15,
GOOGL,22.47,12.23,4.44,-3.08,-2.19,-4.2,88,75,54,55,57,235.0,1.0,211.86,190.07,
IRTC,22.43,17.36,23.74,29.14,11.8,-21.03,88,91,94,87,31,181.05,1.0,167.85,152.3,
LYTS,22.39,21.54,-1.35,-12.41,-0.62,15.06,88,64,30,59,82,23.29,0.97,21.47,18.58,
SUPN,22.37,21.66,1.44,-6.55,-4.48,5.96,88,70,43,50,71,46.0,1.0,43.98,36.45,
NET,22.29,21.33,24.15,35.08,21.73,15.47,88,91,95,93,82,214.43,1.0,204.96,192.28,
CTMX,22.04,13.13,51.55,154.67,-40.34,-33.78,88,97,99,11,19,2.28,0.46,2.14,2.36,
GRWG,21.79,38.55,-16.83,-11.83,-39.17,-27.51,88,22,31,11,24,1.51,0.23,1.5,1.2,
MPAA,21.72,26.47,-6.0,28.52,47.31,-1.19,88,48,94,97,62,14.53,0.96,13.78,12.0,
SHOP,21.69,18.78,5.62,3.74,10.93,36.53,88,77,74,86,92,146.82,0.97,144.26,124.27,
TVRD,21.62,19.97,16.34,57.55,7.37,-56.89,88,88,97,80,8,31.11,0.29,27.4,26.4,
LIVN,21.6,19.99,-8.0,2.2,-21.84,-17.26,88,42,71,24,36,57.97,0.8,54.56,47.75,
NPKI,21.55,23.0,12.84,17.77,-22.18,-6.95,88,85,89,23,52,10.5,1.0,10.09,9.08,
ZENA,21.54,26.84,17.57,3.93,-37.98,81.51,88,88,75,12,97,4.81,0.44,4.94,4.57,
TGEN,21.47,36.19,104.4,130.12,67.07,86.38,88,99,99,98,97,7.04,0.73,8.3,7.53,
SIG,21.43,16.74,9.41,18.12,-36.71,-15.1,88,83,89,12,39,93.65,0.77,85.06,80.86,
SPHR,21.36,13.81,2.81,-2.04,-15.78,-15.25,88,73,58,31,39,48.9,0.95,43.37,41.88,
TILE,21.19,16.69,13.54,-9.22,-10.66,40.11,88,86,37,38,93,28.18,1.0,26.71,22.96,
AAMI,21.14,41.9,25.35,10.21,-3.8,15.9,88,92,84,51,82,44.46,0.82,47.22,39.41,
BBIO,21.05,19.63,18.75,13.0,9.04,-14.27,87,89,86,83,41,53.38,1.0,50.42,45.47,
VZLA,21.02,21.91,6.45,54.75,6.88,-3.55,87,78,97,79,58,3.72,1.0,3.53,3.28,
IESC,20.93,23.86,37.76,22.66,-16.6,56.12,87,95,92,30,95,349.64,0.97,343.62,315.69,
