Ticker,Name,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
1540,喬福,44.99,70.85,101.0,3.43,-7.76,-5.57,97,98,78,59,42,39.85,0.76,42.93,29.68,0.19
6788,華景電,43.43,34.13,58.76,22.29,-11.74,-9.54,97,96,90,49,27,271.5,0.92,257.98,194.91,1.0
6425,易發,43.2,33.72,7.28,37.31,132.66,0.33,97,81,94,99,62,89.1,0.95,66.54,72.11,4.77
3018,隆銘綠能,42.43,45.17,69.04,13.89,-29.93,-7.4,97,97,86,5,34,29.85,0.89,28.47,21.25,0.63
3581,博磊,42.32,52.84,51.78,49.87,1.73,-5.55,97,96,96,76,42,56.0,0.9,52.41,40.53,0.26
6877,鏵友益,41.51,50.77,52.19,34.8,-26.29,-17.81,97,96,94,10,8,69.6,0.68,72.65,51.9,0.17
3073,天方能源,41.46,63.98,108.97,62.05,-9.52,-25.21,97,98,97,56,3,71.8,0.61,81.59,58.94,0.27
8064,東捷,41.41,45.26,70.47,97.08,27.79,-6.0,97,97,98,93,40,55.2,0.8,58.5,46.2,0.24
5345,天揚,40.81,48.86,82.02,93.76,-30.28,-27.4,97,98,98,5,2,27.2,0.74,30.06,21.11,0.3
1235,興泰,40.55,50.88,37.2,-4.83,-10.21,-2.0,97,94,68,54,55,147.0,0.95,132.9,101.67,0.99
6134,萬旭,39.98,25.9,17.28,-10.01,-20.48,-14.99,97,88,59,21,12,35.25,1.0,28.15,23.64,3.33
2486,一詮,39.81,26.87,15.19,90.76,33.68,17.02,97,87,98,94,87,119.0,0.81,98.91,97.93,2.12
3653,健策,39.59,32.95,28.82,34.61,19.33,18.26,96,92,94,90,88,1505.0,1.0,1332.0,1126.6,0.79
3379,彬台,39.51,36.91,72.49,87.62,-9.03,12.21,96,97,98,57,83,35.5,0.72,37.6,28.72,0.39
3227,原相,39.4,38.65,19.3,1.24,0.41,17.65,96,89,76,74,88,271.5,1.0,228.5,184.95,0.81
4716,大立,39.3,44.23,32.46,14.88,0.03,-5.87,96,93,87,73,41,27.25,0.84,25.25,20.71,0.61
3583,辛耘,38.48,31.81,20.12,40.71,64.99,23.8,96,89,95,97,91,488.0,1.0,434.9,383.62,1.39
2524,京城,38.41,49.58,110.79,14.87,19.84,-7.3,96,99,87,91,34,87.1,0.6,109.63,75.09,0.35
2365,昆盈,38.11,58.5,105.73,140.44,30.03,17.8,96,98,99,93,88,46.7,0.68,56.71,42.07,0.24
6449,鈺邦,38.02,33.21,51.71,51.77,15.95,12.03,96,96,96,89,83,167.0,0.99,161.2,138.3,0.61
3085,新零售,37.92,40.81,-6.43,-22.15,-46.36,-41.74,96,59,25,1,1,21.3,0.93,16.68,14.68,1.17
5481,新華,37.72,61.69,44.17,-9.87,-12.44,-2.11,96,95,59,47,54,24.4,0.74,23.65,17.16,0.52
3498,陽程,37.65,34.61,23.99,44.39,-7.46,-19.62,96,91,95,60,6,60.4,0.93,53.02,45.14,1.07
2399,映泰,37.43,32.2,-17.58,-25.04,-14.07,8.89,96,25,16,42,79,37.7,1.0,26.77,23.67,2.46
6863,永道-KY,36.97,43.7,26.78,23.31,-21.76,-18.57,96,92,91,18,7,291.5,0.98,251.4,215.77,0.91
6246,臺龍,36.9,62.1,-1.54,-14.02,-11.46,4.4,96,68,50,50,72,24.5,0.78,19.0,16.31,0.61
4956,光鋐,36.87,10.07,42.75,15.76,-4.54,8.38,96,95,87,66,78,34.35,1.0,28.74,24.91,2.91
3149,正達,36.84,22.43,3.98,5.66,-11.63,-8.08,96,77,80,49,32,40.5,1.0,30.51,27.28,2.93
6530,創威,36.3,36.53,-5.71,-11.17,14.13,23.95,96,60,57,88,91,80.3,1.0,57.66,52.5,2.16
1595,川寶,36.27,27.89,-7.25,-13.66,-21.07,-9.6,96,57,51,20,26,60.0,1.0,42.57,38.91,4.81
6438,迅得,35.78,23.64,-5.22,-8.69,5.28,-6.62,96,61,62,81,37,182.5,1.0,132.9,125.53,3.15
4991,環宇-KY,35.74,7.72,4.47,7.39,-20.48,-11.37,96,78,81,21,20,55.3,1.0,41.09,38.47,8.38
6807,峰源-KY,35.3,31.3,44.07,23.74,7.81,20.28,95,95,91,83,89,75.4,0.93,72.38,59.57,0.75
6199,天品,33.96,52.36,89.73,-13.52,9.5,41.31,95,98,51,85,96,49.95,0.74,57.8,38.92,0.41
3047,訊舟,33.68,41.47,78.39,82.04,-18.0,-2.41,95,97,98,29,54,35.25,0.7,39.54,29.7,0.22
3663,鑫科,33.37,50.13,67.72,25.33,4.67,-0.08,95,97,91,80,61,80.9,0.71,93.97,65.9,0.18
1569,濱川,32.99,33.92,-6.09,-14.48,-10.43,-4.21,95,59,49,53,48,38.9,1.0,30.37,27.13,1.89
3665,貿聯-KY,32.67,29.7,33.74,13.45,-18.12,-11.26,95,93,86,28,20,456.0,0.97,429.15,341.58,0.67
3535,晶彩科,32.24,49.27,99.7,109.53,1.25,-14.48,95,98,99,75,13,52.0,0.58,65.71,47.04,0.26
5536,聖暉*,31.8,27.07,32.65,11.35,3.46,11.71,95,93,85,78,82,333.0,1.0,299.45,252.48,0.68
3163,波若威,31.19,28.37,34.19,12.97,5.33,10.63,95,93,86,81,81,172.0,0.99,159.05,133.58,1.27
5432,新門,30.99,39.73,65.76,103.94,88.74,130.78,95,97,98,98,99,261.0,0.85,271.6,229.83,0.46
2349,錸德,30.91,40.21,45.76,67.36,-23.38,-12.73,95,95,97,15,17,15.45,0.76,15.98,12.32,0.27
8096,擎亞,30.64,36.87,75.17,61.54,56.32,50.52,95,97,97,97,97,44.1,0.76,48.06,39.64,0.15
6546,正基,29.94,36.87,27.27,-1.79,10.2,20.95,95,92,72,85,89,207.0,0.94,193.1,162.73,0.66
2236,百達-KY,29.49,25.55,36.65,4.94,-0.89,10.44,95,94,79,71,81,119.5,1.0,109.88,90.06,0.47
8114,振樺電,29.35,34.46,26.58,24.22,-10.62,1.83,95,92,91,53,66,209.0,0.96,195.45,163.0,0.62
4545,銘鈺,29.24,21.63,30.11,58.03,-13.87,-8.45,95,93,97,43,31,57.7,0.78,54.19,46.87,1.62
2724,藝舍-KY,29.18,22.21,61.28,37.99,16.35,-8.68,95,96,94,89,30,35.5,0.87,36.66,32.93,0.69
9906,欣巴巴,28.56,37.57,101.21,29.21,10.56,-0.67,95,98,93,85,59,137.5,0.55,176.0,125.03,0.36
2359,所羅門,28.47,41.91,65.9,122.3,109.1,2.99,95,97,99,99,69,136.0,0.74,154.45,140.98,0.14
4571,鈞興-KY,28.44,43.73,32.34,19.17,7.53,5.1,95,93,89,83,73,157.0,0.81,150.8,128.13,0.57
6207,雷科,27.89,25.89,35.12,63.98,36.27,3.59,95,93,97,95,70,75.0,0.82,70.19,67.03,2.88
3234,光環,27.78,15.18,-5.3,13.73,16.53,-1.0,94,61,86,89,58,54.8,1.0,41.24,43.19,4.82
3550,聯穎,27.49,35.99,36.42,-17.09,-18.37,-8.76,94,93,42,27,29,24.0,0.79,22.13,17.54,1.36
4977,眾達-KY,27.42,19.56,-12.3,-17.52,-24.59,-25.03,94,41,41,13,3,115.5,0.87,89.11,80.45,2.24
3430,奇鈦科,27.36,40.8,6.23,-5.97,-16.33,-1.06,94,80,67,34,58,79.0,0.87,68.68,59.71,1.26
6869,雲豹能源,27.12,31.82,42.25,80.31,22.15,-0.16,94,94,98,91,61,217.5,0.65,224.75,192.73,0.35
8404,百和興業-KY,27.09,24.99,-14.93,-19.42,-25.14,-20.76,94,33,35,12,5,29.05,1.0,20.69,20.08,6.24
3466,德晉,26.89,20.41,36.43,98.23,5.12,-18.32,94,93,98,81,8,67.1,0.58,65.72,65.1,1.72
00665L,富邦恒生國企正2,26.69,54.81,-9.54,-16.26,-26.52,-33.83,94,51,44,9,1,9.12,0.73,7.33,6.83,2.28
2360,致茂,26.52,22.26,13.28,0.18,-7.91,-8.53,94,86,75,59,31,382.0,1.0,343.65,301.52,1.57
6446,藥華藥,26.48,33.17,55.17,26.13,-19.72,-14.1,94,96,92,24,14,627.0,0.76,676.8,520.38,0.48
6629,泰金-KY,26.35,35.83,70.07,44.41,34.93,2.81,94,97,95,94,69,127.5,0.78,134.73,114.28,0.24
6215,和椿,26.06,34.57,66.84,64.16,14.01,-9.76,94,97,97,88,26,60.4,0.81,65.8,55.95,0.18
4534,慶騰,26.03,39.52,72.13,109.87,-8.04,-4.03,94,97,99,59,48,22.05,0.62,25.45,19.64,0.28
3374,精材,25.69,26.47,43.33,22.22,-10.45,-0.1,94,95,90,53,61,224.0,0.76,234.55,180.02,0.54
3312,弘憶股,25.46,32.34,60.65,126.11,46.62,6.76,94,96,99,96,75,68.9,0.63,77.06,68.17,0.35
5310,天剛,25.16,15.24,24.6,2.75,46.26,-22.86,94,91,77,96,4,51.0,0.9,48.64,44.76,0.76
6873,泓德能源,24.88,28.45,28.75,25.51,5.32,-0.3,94,92,91,81,60,245.0,0.83,250.35,209.11,0.87
3597,映興,24.86,11.1,8.44,-17.96,-13.77,-16.9,94,82,39,44,10,35.2,0.94,29.66,26.32,1.21
3455,由田,24.83,21.83,26.23,24.95,-8.26,-14.9,94,92,91,58,13,134.0,0.88,128.6,110.7,0.37
1213,大飲,24.81,30.93,40.11,-16.04,-12.14,-1.87,94,94,45,48,55,11.8,0.89,12.12,9.27,0.66
4542,科嶠,24.73,20.21,8.25,13.19,19.21,34.24,93,82,86,90,94,97.3,0.89,83.81,75.7,1.36
2464,盟立,24.71,33.21,53.4,65.93,3.82,-11.84,93,96,97,79,19,76.9,0.75,81.62,68.88,0.3
8032,光菱,24.66,13.08,-11.05,-22.77,-17.42,-10.58,93,46,23,31,23,43.4,0.97,34.54,30.85,3.83
6405,悅城,24.59,38.5,42.51,-9.91,-16.52,-5.07,93,94,59,33,44,37.25,0.83,33.57,27.47,1.28
8107,大億金茂,24.31,24.47,36.7,10.07,-18.57,-7.9,93,94,84,27,33,27.05,0.89,26.55,21.36,0.3
3289,宜特,23.95,19.51,14.92,8.7,12.23,-8.71,93,87,83,87,30,176.5,1.0,160.05,143.52,0.64
5386,青雲,23.62,23.52,37.62,-3.77,35.57,8.18,93,94,69,95,78,89.5,0.82,87.52,73.85,1.26
3040,遠見,23.57,29.48,5.04,-14.65,-17.45,-8.38,93,78,48,31,31,47.0,0.9,41.16,35.36,0.68
8070,長華*,23.35,21.66,32.8,-3.09,5.17,-2.99,93,93,70,81,52,60.4,0.85,57.5,49.64,0.45
4760,勤凱,23.32,38.32,22.72,35.97,-14.54,-7.71,93,90,94,41,33,135.5,0.89,128.0,119.95,1.74
3564,其陽,23.24,21.5,15.5,40.53,9.65,5.65,93,87,95,85,74,96.0,0.8,88.26,85.76,0.99
4527,方土霖,23.07,23.2,1.56,-6.81,-3.67,2.08,93,74,65,67,67,59.1,1.0,48.84,46.03,1.24
3064,泰偉,23.04,18.17,32.88,53.96,-13.7,-16.81,93,93,96,44,10,80.9,0.64,80.18,75.32,1.47
6855,數泓科,22.51,37.55,16.22,4.38,19.44,8.0,93,87,79,90,78,152.0,0.87,132.6,123.95,1.89
3710,連展投控,22.38,6.46,-3.22,-16.84,-17.06,-13.66,93,65,43,32,15,14.8,1.0,11.68,10.91,3.25
5278,尚凡,22.23,19.2,26.86,-1.77,9.04,5.55,93,92,72,84,74,255.0,1.0,233.95,201.55,0.95
6937,天虹,22.09,11.85,18.56,3.19,-11.91,-0.94,93,89,78,49,58,317.5,1.0,278.95,243.77,1.48
9935,慶豐富,22.01,32.36,11.81,0.75,-9.2,18.43,93,85,75,56,88,33.45,0.91,31.32,27.07,0.73
4807,日成-KY,21.45,21.84,6.22,-21.19,-20.1,-9.47,93,80,28,22,27,25.5,1.0,22.23,19.3,1.98
6664,群翊,21.39,31.69,38.3,44.03,0.45,8.87,93,94,95,74,79,287.5,0.82,297.2,250.15,0.76
6830,汎銓,21.36,5.54,-8.38,-21.77,-17.59,-14.36,93,54,26,30,14,199.5,1.0,155.8,144.48,2.2
4971,IET-KY,21.35,10.7,4.98,-19.98,-14.45,-1.86,92,78,33,41,55,85.5,1.0,64.41,62.27,2.94
4160,訊聯基因,21.21,32.48,51.81,88.67,-9.64,0.75,92,96,98,55,63,84.9,0.61,93.9,81.34,0.23
3491,昇達科,21.21,30.75,47.43,32.25,-11.37,-4.36,92,95,93,50,47,306.5,0.81,326.05,272.18,0.62
2317,鴻海,21.2,21.47,17.42,36.59,25.28,-6.67,92,88,94,92,37,200.0,0.87,183.15,179.8,0.77
00650L,復華香港正2,20.92,45.9,-10.53,-21.36,-29.44,-32.09,92,47,28,6,2,13.55,0.71,11.13,10.33,2.41
5484,慧友,20.58,39.51,78.21,228.4,-8.33,11.66,92,97,99,58,82,56.0,0.41,71.94,55.31,0.44
8932,智通*,20.46,20.87,27.7,22.5,15.24,68.86,92,92,90,89,98,89.0,1.0,85.63,75.09,0.64
4530,宏易,20.42,40.03,17.47,-17.3,-4.84,-12.15,92,88,41,65,18,10.7,0.75,9.79,8.4,0.53
3303,岱稜,20.21,36.57,46.1,17.35,1.18,2.08,92,95,88,75,67,52.8,0.63,59.22,46.54,0.48
2420,新巨,20.07,19.25,15.95,6.08,-4.01,0.0,92,87,80,67,61,78.8,1.0,71.05,64.66,0.57
8467,波力-KY,19.87,30.17,52.38,10.24,61.28,83.61,92,96,84,97,99,243.0,0.87,243.4,207.85,0.19
4561,健椿,19.78,42.24,74.34,30.71,1.07,18.57,92,97,93,75,88,60.6,0.68,69.23,54.12,0.18
6667,信紘科,19.75,22.12,41.28,51.79,67.16,35.1,92,94,96,98,94,208.0,0.88,210.0,190.6,0.48
4729,熒茂,19.67,32.53,51.43,-18.24,-7.24,-11.68,92,96,38,61,19,26.0,0.76,25.54,20.61,0.88
5508,永信建,19.57,24.56,69.7,57.85,39.23,20.98,92,97,97,96,90,219.0,0.68,251.55,218.87,0.33
6870,騰雲,19.35,17.9,10.93,19.05,-25.18,-3.11,92,84,89,12,51,216.5,0.95,210.09,175.62,0.96
6515,穎崴,19.1,26.62,26.47,11.37,-10.99,7.97,92,92,85,52,78,1210.0,0.87,1182.3,1001.4,1.48
3680,家登,18.98,17.8,10.82,3.09,6.92,-4.54,92,84,77,82,46,598.0,1.0,546.8,478.07,0.74
00753L,中信中國50正2,18.97,53.34,-16.37,-22.75,-29.66,-32.97,92,29,23,5,1,10.3,0.59,8.38,7.94,4.34
3580,友威科,18.96,33.26,41.35,33.77,-15.78,-13.73,92,94,94,36,15,90.0,0.61,102.13,77.47,0.33
2312,金寶,18.84,7.18,11.53,6.88,-15.9,2.5,92,85,81,36,68,24.0,0.76,22.47,19.57,0.73
2330,台積電,18.53,14.52,14.61,19.53,12.81,-1.0,91,86,89,87,58,1045.0,1.0,965.6,901.03,0.91
4402,郡都開發,18.51,-0.2,92.03,68.11,50.05,33.3,91,98,97,97,94,34.0,0.6,41.83,35.42,0.29
6854,錼創科技-KY創,18.29,2.21,-25.03,-38.08,-32.96,-9.85,91,11,2,3,25,118.0,0.87,84.05,79.33,2.47
3019,亞光,18.12,32.96,44.35,-9.41,-15.43,-2.3,91,95,60,38,54,103.5,0.71,114.74,85.51,0.44
3605,宏致,18.08,16.52,16.97,11.84,4.37,-4.07,91,88,85,80,48,55.3,0.89,52.17,47.2,0.71
6151,晉倫,18.04,31.64,28.34,-18.65,-17.68,-8.38,91,92,37,29,31,40.05,0.69,39.29,31.86,0.47
6757,台灣虎航-創,17.53,20.11,49.01,44.84,-14.6,-3.54,91,95,95,41,50,56.4,0.74,57.73,50.6,0.4
6021,美好證,17.51,20.48,14.5,28.48,-6.36,-12.35,91,86,92,62,17,25.15,0.78,23.3,21.89,0.78
8099,大世科,17.4,4.66,-0.03,59.42,18.68,-5.57,91,71,97,90,42,91.7,0.66,79.9,81.84,1.91
3413,京鼎,17.23,14.21,22.21,35.26,28.27,0.66,91,90,94,93,63,366.0,0.87,349.4,325.32,0.87
8069,元太,17.13,17.27,18.96,3.13,-3.85,-7.26,91,89,78,67,34,309.0,0.99,297.0,257.43,0.74
4576,大銀微系統,17.13,16.41,18.14,-8.95,8.31,-14.33,91,88,61,84,14,100.5,0.81,95.19,82.86,0.46
6692,進能服,17.1,12.19,12.08,-13.4,-30.1,-7.38,91,85,51,5,34,44.05,0.73,41.05,34.51,0.65
2362,藍天,17.0,18.33,12.8,8.23,-0.53,27.94,91,85,82,72,92,61.9,0.98,58.03,53.44,2.16
6103,合邦,16.92,19.67,2.26,-8.56,-15.99,-11.35,91,75,62,35,20,51.8,0.96,45.47,40.83,0.49
8464,億豐,16.85,19.96,17.45,-10.14,-12.19,-3.37,91,88,59,48,50,503.0,0.98,472.6,401.53,0.67
9105,泰金寶-DR,16.81,9.33,18.91,48.97,2.87,10.31,91,89,96,77,81,5.62,0.69,5.4,5.01,0.79
2615,萬海,16.4,29.38,21.05,21.88,-29.22,-8.14,91,90,90,6,32,83.0,0.62,83.87,73.37,0.75
2426,鼎元,16.32,6.43,7.84,-15.96,-17.87,-6.23,91,82,45,29,38,25.7,1.0,21.91,19.58,2.85
4526,東台,16.24,24.7,49.07,38.65,3.59,-0.52,91,95,95,78,60,31.45,0.7,33.12,27.95,0.3
6241,易通展,16.11,12.64,-0.89,-14.26,-5.72,-10.12,90,70,49,63,24,19.0,1.0,16.21,14.99,2.17
4127,天良,16.01,23.51,42.4,48.44,76.7,-7.92,90,94,96,98,32,34.65,0.67,35.6,36.28,0.24
6104,創惟,15.81,21.04,-9.63,-27.4,-17.11,-2.44,90,50,11,31,53,148.5,0.96,123.4,107.63,0.74
1799,易威,15.69,12.28,136.04,108.64,81.4,54.05,90,99,98,98,98,114.5,0.47,173.2,126.11,1.17
1721,三晃,15.56,45.36,-4.69,-20.35,-15.69,-4.79,90,63,31,37,45,21.25,0.64,19.13,16.28,1.22
4549,桓達,15.31,28.89,40.13,15.32,-10.04,-0.39,90,94,87,55,60,156.5,0.66,163.35,141.51,0.35
6224,聚鼎,15.2,3.69,-6.68,-23.4,-16.94,-11.28,90,58,20,32,20,75.9,1.0,65.19,58.19,0.81
3049,精金,15.14,14.26,-11.42,-20.31,-27.4,-8.84,90,45,32,8,29,12.15,1.0,10.04,9.04,3.64
6228,全譜,14.89,32.44,52.89,28.34,-15.17,-7.24,90,96,92,38,35,43.15,0.43,50.98,39.76,0.26
3537,堡達,14.86,25.84,11.28,31.34,-10.35,-1.83,90,84,93,54,56,60.6,0.82,57.35,53.43,0.69
4995,晶達,14.71,22.75,20.64,15.98,-10.08,-3.88,90,90,88,54,49,75.2,0.79,74.82,65.54,0.46
6143,振曜,14.67,11.91,23.58,8.11,-4.17,-3.58,90,91,82,66,50,142.5,0.91,137.2,125.15,0.66
4974,亞泰,14.39,18.17,23.88,-15.49,-12.29,-7.58,90,91,47,48,33,96.8,0.64,94.39,79.59,0.38
3030,德律,14.35,18.84,29.3,64.29,15.96,1.2,90,92,97,89,65,137.0,0.66,145.25,138.87,0.31
4513,福裕,14.31,37.67,90.44,29.67,28.08,-10.06,90,98,93,93,25,44.35,0.41,64.84,47.66,0.32
00637L,元大滬深300正2,14.25,47.76,-15.48,-23.82,-15.61,-28.04,90,32,19,37,2,17.08,0.59,14.05,13.77,3.31
4303,信立,14.21,17.05,20.81,14.86,105.71,11.99,90,90,87,99,83,49.2,0.69,47.19,47.99,0.47
1442,名軒,13.99,18.13,20.21,16.59,6.38,5.79,90,89,88,82,74,65.0,0.86,65.46,60.35,0.92
3284,太普高,13.92,7.18,79.01,44.54,19.9,8.74,90,98,95,91,79,38.3,0.5,48.16,39.22,1.08
4566,時碩工業,13.9,17.12,29.82,26.15,-20.51,-10.39,90,92,92,21,24,86.2,0.59,91.0,78.21,0.31
1560,中砂,13.53,13.96,15.84,38.28,37.57,25.23,89,87,95,95,91,326.5,0.88,321.2,295.73,0.74
00633L,富邦上証正2,13.53,46.34,-16.05,-24.35,-16.03,-27.97,89,30,18,35,2,42.52,0.59,35.03,34.37,3.6
00910,第一金太空衛星,13.38,15.44,18.03,-11.9,-11.19,-3.17,89,88,55,51,51,23.25,1.0,22.56,19.41,0.52
2882,國泰金,13.29,13.13,13.95,0.78,-9.44,-4.9,89,86,75,56,45,68.0,1.0,64.14,58.43,0.74
8059,凱碩,13.24,9.49,10.1,20.84,40.96,66.55,89,83,89,96,98,35.3,0.86,31.96,30.63,1.76
5274,信驊,13.2,8.34,30.08,16.69,3.34,5.62,89,93,88,78,74,4585.0,0.8,4622.0,4062.67,0.86
4935,茂林-KY,12.96,13.98,12.95,-5.56,-16.94,-10.26,89,86,67,32,24,74.0,1.0,66.38,62.48,0.93
00655L,國泰中國A50正2,12.93,45.06,-17.03,-25.54,-17.26,-28.39,89,27,14,31,2,29.1,0.58,23.87,23.47,3.95
2497,怡利電,12.89,26.73,8.1,-22.62,-29.32,-15.74,89,82,23,6,11,81.2,0.8,74.72,62.78,0.61
2881,富邦金,12.88,15.47,18.78,1.02,-5.97,0.05,89,89,76,63,61,90.7,0.99,87.99,77.44,0.52
1225,福懋油,12.79,42.75,94.45,66.62,-13.08,-8.68,89,98,97,46,30,107.0,0.44,150.85,108.39,1.07
5455,昇益,12.71,13.44,46.22,19.99,30.74,13.63,89,95,89,94,85,66.6,0.63,74.9,65.43,0.12
5438,東友,12.65,12.54,-12.0,-21.27,-15.69,-10.47,89,43,28,37,23,23.9,0.78,20.61,19.04,3.93
6605,帝寶,12.62,18.7,27.55,22.84,42.45,21.48,89,92,90,96,90,251.5,0.9,250.75,236.0,0.9
6152,百一,12.43,22.44,15.36,31.34,-18.3,1.17,89,87,93,27,65,15.75,0.69,16.26,13.87,1.7
00708L,期元大S&P黃金正2,12.4,18.23,12.8,-5.93,3.75,-4.19,89,85,67,79,48,40.91,0.96,38.62,35.62,0.89
3048,益登,12.38,17.66,26.87,60.26,-21.07,-12.82,89,92,97,20,17,39.15,0.55,41.67,35.88,1.86
5434,崇越,12.29,10.37,15.92,4.98,9.55,-4.76,89,87,79,85,46,296.0,1.0,280.5,266.95,0.95
8091,翔名,12.19,10.5,15.61,30.35,11.29,-4.84,89,87,93,86,45,154.0,0.83,151.25,141.3,0.5
5452,佶優,12.12,15.33,12.67,39.31,-10.07,5.64,89,85,95,54,74,34.9,0.73,33.98,30.12,0.62
5292,華懋,12.07,16.19,3.97,8.3,14.97,22.88,89,77,82,88,90,173.5,0.99,158.75,151.88,2.19
