Ticker,Name,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
6241,易通展,37.44,16.11,2.61,-15.11,-8.39,-12.57,96,76,51,60,19,22.75,1.0,17.13,15.23,2.5
3131,弘塑,37.2,55.71,86.84,41.66,46.16,12.48,96,98,96,96,85,1665.0,0.81,1855.5,1442.4,0.62
4977,眾達-KY,36.83,27.42,10.61,-18.74,-25.1,-28.0,96,84,41,12,3,125.0,1.0,94.83,82.16,1.78
6215,和椿,36.32,26.06,53.95,53.38,22.92,-7.88,96,96,97,91,35,66.5,0.93,65.79,57.16,0.52
2359,所羅門,35.75,28.47,59.47,99.34,115.39,5.65,96,97,98,99,77,147.0,0.81,152.45,143.9,0.37
3583,辛耘,35.48,38.48,23.81,25.12,42.35,28.76,95,91,92,95,93,485.0,0.99,443.8,390.22,0.51
6807,峰源-KY,35.48,35.3,38.07,19.69,18.79,10.34,95,94,90,90,83,76.6,0.95,74.15,60.78,0.61
5234,達興材料,35.24,49.91,42.58,-7.18,19.42,-7.01,95,95,68,90,38,218.5,0.88,202.0,168.72,0.86
2236,百達-KY,35.1,29.49,31.29,7.67,-1.84,1.11,95,93,84,71,67,126.0,1.0,111.42,91.6,0.76
5452,佶優,34.71,12.12,9.85,27.01,-7.27,-0.54,95,84,93,62,62,42.45,0.98,35.2,30.67,3.97
6788,華景電,34.63,43.43,49.88,27.3,-9.01,-11.99,95,96,93,58,21,258.0,0.85,263.85,199.01,0.65
3665,貿聯-KY,34.58,32.67,28.79,12.42,-22.0,-14.29,95,93,86,19,15,467.5,1.0,437.55,348.42,0.46
2360,致茂,34.46,26.52,32.96,-1.22,-7.9,-9.71,95,93,76,61,28,410.5,1.0,355.5,306.52,1.08
2524,京城,32.9,38.41,116.15,33.94,22.93,-6.69,95,99,95,91,40,85.1,0.58,107.34,76.6,0.27
6830,汎銓,32.81,21.36,-2.88,-26.36,-19.35,-17.3,95,67,16,26,10,220.0,1.0,164.7,147.02,2.9
6425,易發,32.71,43.2,5.24,23.22,133.71,22.28,95,79,91,99,91,84.4,0.89,69.32,72.91,1.78
6199,天品,32.56,33.96,77.62,-10.29,-6.91,34.19,95,97,62,63,95,50.3,0.75,56.78,39.65,0.46
6449,鈺邦,32.52,38.02,48.07,56.32,19.22,7.82,95,96,97,90,80,163.0,0.96,162.7,141.28,0.96
3653,健策,31.99,39.59,34.25,26.74,14.95,18.33,95,94,92,88,89,1445.0,0.95,1368.5,1145.13,0.69
1569,濱川,31.88,32.99,-2.45,4.66,-11.34,-5.0,95,68,81,53,47,38.95,1.0,31.49,27.6,0.9
3710,連展投控,31.46,22.38,1.17,-5.96,-16.74,-13.8,95,74,70,36,16,16.05,1.0,12.27,11.13,3.94
4542,科嶠,31.12,24.73,11.51,4.73,14.05,22.64,95,85,81,87,91,103.5,0.97,88.18,76.98,0.92
6863,永道-KY,30.85,36.97,33.12,13.18,-19.85,-13.82,95,93,87,25,16,282.0,0.92,260.4,220.33,0.57
6405,悅城,30.53,24.59,26.82,-15.51,-15.43,-6.08,95,92,50,41,42,39.4,0.93,35.21,27.98,0.39
3663,鑫科,30.37,33.37,71.41,22.16,9.37,-1.13,95,97,91,84,61,80.3,0.7,92.42,67.0,0.1
2349,錸德,30.17,30.91,47.36,47.64,-24.01,-12.58,95,96,96,14,19,15.55,0.77,16.01,12.58,0.21
8404,百和興業-KY,30.06,27.09,-14.87,-24.33,-23.97,-20.28,94,35,22,14,6,29.9,1.0,21.89,20.47,0.83
3047,訊舟,30.03,33.68,66.22,88.9,-18.49,-8.06,94,97,98,29,34,34.85,0.69,39.12,30.35,0.14
4561,健椿,29.91,19.78,63.98,18.34,3.95,7.68,94,97,89,79,80,66.7,0.79,70.61,55.24,0.15
4576,大銀微系統,29.85,17.13,16.96,-6.95,-3.64,-15.73,94,88,68,68,13,112.5,1.0,98.91,84.1,0.92
6937,天虹,29.75,22.09,15.19,16.98,-0.63,-4.67,94,87,89,73,48,341.0,1.0,290.45,248.08,1.47
5432,新門,29.47,30.99,66.15,85.23,79.12,115.63,94,97,98,98,99,263.5,0.86,274.15,233.37,0.44
4534,慶騰,29.47,26.03,56.96,87.36,-2.03,-5.89,94,97,98,71,43,23.0,0.67,25.08,20.05,0.2
5536,聖暉*,29.46,31.8,40.9,6.58,13.91,11.01,94,95,83,87,83,330.5,0.99,307.3,256.67,1.16
2724,藝舍-KY,29.31,29.18,52.45,33.74,58.88,-8.47,94,96,95,97,33,36.15,0.89,36.58,33.53,0.16
1213,大飲,28.82,24.81,36.42,-0.14,-13.28,-2.76,94,94,77,47,55,12.3,0.97,12.11,9.43,0.43
3550,聯穎,28.07,27.49,41.91,-19.34,-17.09,-9.18,94,95,39,34,30,24.3,0.81,23.09,17.85,0.28
6667,信紘科,27.94,19.75,43.71,30.78,70.89,26.11,94,95,94,98,93,226.5,0.99,215.15,192.97,0.63
3535,晶彩科,27.91,32.24,83.77,153.56,-4.17,-13.63,94,98,99,68,17,51.2,0.57,63.27,48.07,0.14
8114,振樺電,27.77,29.35,31.15,32.68,-12.72,-0.88,94,93,94,48,61,209.0,0.96,197.85,165.93,0.41
6151,晉倫,27.4,18.04,15.56,-3.74,-19.05,-8.89,94,88,73,27,31,43.6,0.84,40.38,32.37,0.5
3062,建漢,27.14,7.25,28.72,8.94,-15.09,-12.11,94,92,85,42,21,37.2,1.0,33.91,28.78,1.46
6156,松上,27.11,11.43,3.83,-12.15,-14.12,1.64,94,78,58,45,68,37.8,1.0,31.15,26.69,2.94
3227,原相,26.49,39.4,33.25,-5.28,0.16,15.57,94,93,70,74,87,249.0,0.88,237.05,187.93,0.44
3289,宜特,26.15,23.95,27.0,4.79,14.69,-5.62,94,92,81,87,44,182.0,1.0,164.8,145.57,1.05
6869,雲豹能源,25.92,27.12,37.32,75.98,18.18,0.58,94,94,98,89,65,219.0,0.66,225.35,195.62,0.23
5438,東友,25.69,12.65,14.51,-21.18,-14.91,-12.0,94,86,33,43,21,26.85,1.0,21.66,19.3,2.25
3303,岱稜,25.63,20.21,73.71,7.06,4.37,1.28,93,97,83,80,68,55.9,0.7,59.85,47.31,0.23
3564,其陽,25.6,23.24,14.86,29.16,6.55,1.95,93,87,93,82,69,99.4,0.84,90.04,86.89,1.25
2464,盟立,25.39,24.71,41.08,59.31,9.44,-11.04,93,95,97,84,23,78.3,0.77,81.56,69.96,0.3
4571,鈞興-KY,25.13,28.44,60.83,27.05,0.08,5.82,93,97,93,74,77,155.0,0.79,154.5,130.08,0.19
3491,昇達科,24.9,21.21,38.99,25.55,-12.28,-4.98,93,95,92,50,47,319.5,0.86,328.0,277.47,0.78
9105,泰金寶-DR,24.61,16.81,15.43,54.11,1.42,5.86,93,87,97,76,77,6.06,0.79,5.45,5.1,2.95
5278,尚凡,24.57,22.23,22.9,-8.52,6.97,6.09,93,91,65,83,77,263.0,1.0,241.9,203.63,1.25
4760,勤凱,24.48,23.32,22.33,33.38,-12.31,-8.06,93,91,94,50,34,138.5,0.92,130.6,122.24,0.28
5484,慧友,24.29,20.58,68.97,97.9,-13.74,14.58,93,97,98,45,87,58.7,0.44,70.49,56.45,0.38
2033,佳大,24.29,4.94,-2.3,-21.4,-1.31,5.13,93,68,32,72,75,23.95,1.0,19.52,17.22,1.21
8107,大億金茂,24.28,24.31,30.49,15.83,-19.86,-9.49,93,93,88,25,28,27.3,0.91,27.13,21.74,0.56
3163,波若威,24.25,31.19,29.56,24.81,-2.12,11.06,93,93,92,71,84,164.5,0.93,161.85,135.65,0.84
6207,雷科,24.24,27.89,19.79,33.78,59.92,1.95,93,90,95,97,69,74.0,0.8,71.79,68.21,0.51
4160,訊聯基因,24.17,21.21,38.24,90.35,-10.98,-0.93,93,94,98,54,61,88.3,0.64,93.59,82.93,0.19
3374,精材,24.07,25.69,46.62,30.29,-14.08,-0.91,93,95,94,45,61,223.5,0.76,236.1,183.18,0.23
3430,奇鈦科,23.75,27.36,9.22,-9.89,-13.47,-4.2,93,83,63,46,50,77.5,0.84,70.63,60.7,0.46
1560,中砂,23.54,13.53,19.61,29.1,28.3,29.81,93,90,93,93,94,360.0,1.0,328.0,299.57,1.97
3455,由田,23.48,24.83,27.53,23.62,-7.72,-13.68,93,92,91,61,16,134.0,0.88,131.45,112.47,0.29
6446,藥華藥,23.19,26.48,49.78,29.3,-21.03,-16.39,93,96,94,22,12,618.0,0.74,669.8,530.12,0.34
8096,擎亞,23.1,30.64,61.68,44.97,70.14,76.48,93,97,96,98,98,42.4,0.73,47.96,40.21,0.11
6873,泓德能源,22.82,24.88,42.16,35.25,17.34,-0.08,92,95,95,89,63,244.5,0.82,251.6,212.24,0.81
2317,鴻海,22.78,21.2,14.76,34.42,16.05,-9.53,92,87,95,88,28,205.0,0.91,186.8,181.78,0.87
3605,宏致,22.55,18.08,27.65,5.97,0.04,-5.07,92,92,82,74,47,58.1,0.98,53.63,47.95,0.67
3234,光環,22.43,27.78,-2.61,6.12,7.98,-2.11,92,67,82,83,57,53.1,0.95,43.15,43.69,0.76
3066,李洲,22.4,6.55,17.32,-11.02,-9.28,7.17,92,88,60,58,79,31.75,1.0,27.94,23.95,0.79
9906,欣巴巴,22.35,28.56,88.69,44.26,10.29,6.67,92,98,96,85,79,133.0,0.53,169.8,127.1,0.2
4545,銘鈺,22.1,29.24,27.58,21.13,-6.46,-9.9,92,92,90,63,27,55.1,0.72,54.56,47.68,0.5
6855,數泓科,21.9,22.51,9.2,-3.32,10.25,4.5,92,83,73,85,74,153.0,0.88,136.25,125.23,0.27
3580,友威科,21.89,18.96,38.18,19.31,-19.24,-15.02,92,94,90,27,14,93.2,0.66,102.55,78.85,0.17
2312,金寶,21.65,18.84,10.27,33.38,-17.59,-2.87,92,84,94,32,55,24.8,0.81,22.54,19.88,2.54
6768,志強-KY,21.49,7.24,5.3,-8.31,-4.39,-8.97,92,79,66,67,31,112.0,1.0,94.98,91.1,1.61
6664,群翊,21.19,21.39,37.36,30.61,3.21,3.46,92,94,94,79,72,290.0,0.83,301.35,254.38,0.25
9935,慶豐富,21.01,22.01,18.05,2.36,-1.19,8.96,92,89,79,72,81,33.55,0.92,31.99,27.47,0.34
5386,青雲,20.66,23.62,35.9,-9.49,15.13,5.65,92,94,64,88,77,88.5,0.8,89.31,74.2,0.46
5508,永信建,20.27,19.57,53.48,48.0,49.22,17.5,92,96,96,96,88,224.0,0.7,247.8,222.17,0.28
00665L,富邦恒生國企正2,20.19,26.69,-9.91,-12.33,-26.28,-35.61,92,51,58,10,1,8.69,0.66,7.59,6.93,0.86
4995,晶達,20.02,14.71,17.8,32.42,-10.95,-4.95,92,89,94,54,47,79.4,0.88,75.38,66.49,0.52
3040,遠見,19.96,23.57,9.06,-22.14,-18.37,-8.68,92,83,30,30,32,45.95,0.84,42.15,35.9,0.63
8070,長華*,19.93,23.35,36.15,-4.49,3.6,-2.25,92,94,72,79,57,59.4,0.83,59.19,50.3,0.25
5310,天剛,19.93,25.16,25.2,-1.19,35.0,-22.43,92,91,76,95,5,49.4,0.85,48.13,44.63,0.47
3312,弘憶股,19.7,25.46,58.63,131.9,76.35,5.43,92,97,99,98,76,67.0,0.6,76.04,69.12,0.28
6228,全譜,19.69,14.89,52.12,18.63,-14.55,-2.57,91,96,89,44,56,45.55,0.48,49.18,40.52,0.19
4530,宏易,19.31,20.42,17.28,-20.37,-11.65,-11.65,91,88,36,52,22,10.65,0.75,10.03,8.49,0.47
3447,展達,19.12,5.61,1.72,-30.77,-35.92,-30.6,91,75,8,3,2,50.1,0.52,41.47,35.34,3.33
4527,方土霖,19.04,23.07,-3.18,-4.56,-1.44,7.8,91,66,71,72,80,57.6,0.95,50.25,46.61,1.88
6757,台灣虎航-創,18.93,17.53,51.29,42.27,-13.12,-7.94,91,96,96,47,35,57.8,0.77,58.45,51.47,0.2
6416,瑞祺電通,18.46,9.45,25.5,9.88,2.95,10.24,91,92,85,78,83,162.0,0.99,148.0,133.25,0.62
2426,鼎元,18.39,16.32,5.63,-18.91,-19.18,-3.78,91,80,41,27,52,26.3,1.0,22.77,19.85,1.93
8467,波力-KY,18.34,19.87,44.4,13.41,61.88,98.37,91,95,87,97,99,244.0,0.87,247.4,210.02,0.23
6870,騰雲,18.24,19.35,24.29,7.18,-28.19,-2.88,91,91,84,8,55,216.0,0.95,209.69,178.72,0.48
2449,京元電子,18.08,11.78,8.4,13.65,19.03,13.83,91,82,87,90,86,133.5,1.0,118.75,108.49,1.18
4526,東台,17.97,16.24,47.03,25.29,6.79,-3.83,91,96,92,83,51,32.25,0.73,33.66,28.35,0.29
4971,IET-KY,17.86,21.35,-1.92,-22.57,-11.08,-10.8,91,69,29,54,24,83.6,0.94,67.65,63.03,1.11
6629,泰金-KY,17.81,26.35,49.23,33.23,47.68,8.53,91,96,94,96,81,120.5,0.72,134.28,115.91,0.51
6515,穎崴,17.79,19.1,42.54,3.13,5.41,2.93,91,95,80,81,71,1210.0,0.87,1207.5,1017.23,0.54
5263,智崴,17.55,11.92,15.52,4.06,-18.4,-14.53,91,87,81,30,15,186.5,0.84,182.45,156.72,0.37
6224,聚鼎,17.49,15.2,3.26,-20.98,-19.37,-13.65,91,77,34,26,16,77.9,1.0,67.37,58.94,2.33
2330,台積電,17.29,18.53,15.83,21.22,15.57,0.43,91,88,90,88,65,1045.0,1.0,976.7,909.7,0.89
3030,德律,17.28,14.35,32.77,47.54,24.8,-0.33,91,93,96,92,63,142.5,0.71,146.2,140.93,0.61
1442,名軒,17.1,13.99,19.13,16.8,11.71,1.61,91,89,89,86,68,67.5,0.92,65.77,61.15,0.6
3064,泰偉,16.86,23.04,28.31,65.31,-27.99,-21.41,91,92,97,8,6,77.8,0.6,78.79,76.78,1.04
6692,進能服,16.77,17.1,4.89,-15.67,-30.49,-7.25,90,79,49,5,37,44.1,0.73,41.5,35.07,1.84
8099,大世科,16.65,17.4,8.66,28.55,10.08,-5.82,90,82,93,85,44,92.0,0.66,81.58,82.48,1.2
8932,智通*,16.5,20.46,21.29,17.32,12.33,60.48,90,90,89,86,98,87.2,0.98,86.13,76.03,0.47
3019,亞光,15.99,18.12,51.35,5.86,-14.71,-3.98,90,96,82,43,51,102.5,0.7,115.45,86.77,0.23
6103,合邦,15.98,16.92,24.91,-9.44,-21.68,-2.73,90,91,64,20,56,51.7,0.96,46.75,41.41,0.59
2504,國產,15.97,11.58,32.44,5.23,26.73,-2.96,90,93,82,93,54,52.6,0.9,52.22,48.44,0.49
3339,泰谷,15.97,8.1,17.48,34.41,65.17,19.79,90,89,95,97,90,42.8,0.84,41.65,41.83,0.82
1799,易威,15.93,15.69,105.14,150.92,66.88,58.12,90,98,99,98,97,117.0,0.48,164.55,127.86,0.29
3537,堡達,15.93,14.86,7.73,28.1,-10.63,-3.48,90,81,93,55,52,61.7,0.85,58.14,54.19,0.34
3029,零壹,15.9,3.15,9.76,21.1,-1.07,2.48,90,83,90,73,70,105.0,0.88,93.57,88.29,3.68
6021,美好證,15.79,17.51,12.4,27.67,2.21,-11.03,90,85,93,77,23,25.0,0.77,23.68,22.16,0.13
6419,京晨科,15.53,8.84,16.57,78.78,11.05,6.81,90,88,98,85,79,111.5,0.57,110.05,114.28,1.04
3511,矽瑪,15.11,11.97,-1.69,-21.73,-29.37,-20.27,90,69,31,7,6,36.55,0.87,30.46,27.4,0.94
4974,亞泰,14.95,14.39,52.09,-13.92,-14.25,-7.47,90,96,54,44,36,97.9,0.66,96.72,80.58,0.18
1438,三地開發,14.86,8.8,35.69,28.37,27.02,5.5,90,94,93,93,76,68.5,0.64,72.7,65.17,0.26
00650L,復華香港正2,14.78,20.92,-10.16,-17.18,-29.6,-33.51,90,50,45,6,2,12.9,0.64,11.49,10.48,0.88
8097,常珵,14.69,-1.59,-9.9,-9.69,0.75,10.36,90,51,63,75,83,84.2,1.0,68.76,67.59,4.85
3354,律勝,14.58,2.11,4.69,-6.41,33.16,0.11,90,79,69,94,64,28.5,0.86,25.17,23.8,1.51
00910,第一金太空衛星,14.57,13.38,15.03,-10.74,-12.61,-2.31,90,87,61,49,57,23.67,1.0,22.87,19.63,0.8
8069,元太,14.54,17.13,18.06,1.64,1.62,-8.06,90,89,78,76,34,305.0,0.96,299.2,259.72,0.5
4127,天良,14.49,16.01,40.42,35.53,75.26,-8.2,90,95,95,98,34,34.7,0.67,35.83,36.61,0.17
1784,訊聯,14.43,11.22,28.56,66.4,-14.06,-5.14,89,92,97,45,46,94.5,0.6,100.23,89.1,0.46
4549,桓達,14.24,15.31,38.78,16.27,-13.0,0.31,89,94,89,48,65,156.5,0.66,165.65,143.57,0.09
2615,萬海,14.13,16.4,20.27,9.37,-27.41,-15.77,89,90,85,9,13,82.2,0.61,84.37,74.6,0.38
6895,宏碩系統,14.08,10.53,30.21,57.16,-40.9,-24.09,89,93,97,2,4,182.0,0.59,190.55,166.63,0.24
2493,揚博,13.96,1.72,-5.62,-12.27,20.87,17.63,89,61,58,91,88,114.5,1.0,92.22,92.65,4.62
3526,凡甲,13.74,9.29,0.82,-10.44,10.01,6.85,89,73,62,84,79,285.5,1.0,246.5,239.2,1.64
6104,創惟,13.51,15.81,7.74,-27.72,-22.89,-8.55,89,81,12,17,33,146.0,0.92,129.48,108.86,0.64
00708L,期元大S&P黃金正2,13.38,12.4,14.59,-4.28,11.03,-4.95,89,87,72,85,47,41.56,0.99,39.25,36.01,0.43
3413,京鼎,13.15,17.23,27.34,21.17,25.09,0.8,89,92,90,92,66,357.0,0.83,354.3,327.3,0.61
3680,家登,13.08,18.98,19.19,3.18,5.93,-3.33,89,90,80,82,53,572.0,0.93,556.0,483.22,0.5
4566,時碩工業,13.06,13.9,27.92,34.46,-19.9,-12.32,89,92,95,25,20,86.3,0.59,91.24,79.37,0.15
4513,福裕,12.98,14.31,61.37,39.22,72.98,-10.52,89,97,96,98,25,44.45,0.41,61.99,48.31,0.22
3048,益登,12.95,12.38,22.45,48.9,-20.77,-14.82,89,91,97,23,14,39.7,0.57,41.23,36.41,0.33
3533,嘉澤,12.83,12.05,3.24,16.89,32.5,4.9,89,77,89,94,75,1665.0,0.92,1494.0,1521.67,0.83
8935,邦泰,12.56,10.67,29.16,14.15,-13.96,-6.69,89,93,88,45,40,17.45,0.72,17.81,15.53,0.34
8464,億豐,12.53,16.85,21.5,-14.74,-12.78,1.49,89,90,52,48,68,488.5,0.93,482.3,406.07,0.62
3615,安可,12.43,3.81,-2.02,-4.04,5.55,-0.18,89,68,72,82,63,34.5,0.91,30.28,28.03,0.94
3689,湧德,12.42,9.14,16.05,-1.07,2.67,8.92,89,88,76,78,81,90.5,0.91,88.75,78.5,0.46
2882,國泰金,12.23,13.29,11.6,6.23,-9.1,-5.42,89,85,83,58,45,67.8,0.99,64.87,59.08,0.56
4935,茂林-KY,12.21,12.96,15.64,-10.86,-10.88,-13.07,89,88,60,54,18,74.0,1.0,67.76,63.28,0.54
8043,蜜望實,12.19,10.17,30.03,-26.34,-22.61,-9.49,88,93,16,17,28,38.0,0.55,43.06,31.48,0.08
