Ticker,Name,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
6854,錼創科技-KY創,44.7,18.29,-19.72,-38.0,-32.33,-10.48,97,21,3,4,25,148.5,1.0,91.83,81.42,4.18
3379,彬台,44.59,39.51,56.49,114.32,-12.09,11.63,97,96,99,51,84,38.25,0.8,37.6,29.51,1.87
6151,晉倫,44.37,18.04,15.56,-3.74,-19.05,-8.89,96,88,73,27,31,50.6,1.0,41.08,32.61,1.47
6877,鏵友益,43.19,41.51,41.36,23.38,-26.66,-19.22,96,95,91,10,7,72.9,0.73,72.82,53.3,0.28
4729,熒茂,42.57,19.67,25.98,-18.79,-7.89,-11.98,96,92,41,61,21,32.05,1.0,26.94,21.04,2.14
6199,天品,42.5,33.96,77.62,-10.29,-6.91,34.19,96,97,62,63,95,55.3,0.85,57.28,39.82,1.13
8032,光菱,42.09,24.66,17.2,-23.41,-16.97,-10.34,96,88,25,35,26,51.0,1.0,37.01,31.59,4.0
1235,興泰,41.52,40.55,38.25,-4.27,-11.63,6.2,96,94,72,52,78,153.0,1.0,136.34,104.22,1.64
3149,正達,40.91,36.84,11.44,-2.66,-10.64,-7.19,96,85,74,55,37,43.15,1.0,32.64,27.91,2.66
6246,臺龍,39.88,36.9,18.44,-13.98,-18.43,2.18,96,89,54,30,70,25.9,0.87,20.14,16.67,0.31
2365,昆盈,39.74,38.11,87.39,145.26,32.69,18.16,96,98,99,94,89,49.35,0.73,55.35,43.05,0.81
5234,達興材料,39.65,49.91,42.58,-7.18,19.42,-7.01,96,95,68,90,38,230.5,0.95,203.2,169.12,1.22
5364,力麗店,39.61,49.76,85.83,-33.08,-40.24,-18.73,96,98,6,2,8,39.55,0.75,41.73,26.6,0.57
2486,一詮,39.11,39.81,16.12,78.16,34.4,24.48,96,88,98,94,92,123.0,0.84,101.54,100.06,1.74
2359,所羅門,38.36,28.47,59.47,99.34,115.39,5.65,96,97,98,99,77,153.0,0.85,153.05,144.1,0.69
3018,隆銘綠能,37.85,42.43,51.01,16.25,-28.64,-6.94,96,96,89,7,39,29.85,0.89,28.96,21.78,0.53
6425,易發,37.29,43.2,5.24,23.22,133.71,22.28,96,79,91,99,91,89.2,0.95,69.8,73.07,2.32
4716,大立,36.29,39.3,27.63,20.02,2.0,-5.27,96,92,90,77,46,27.6,0.86,26.0,21.2,0.57
6215,和椿,36.17,26.06,53.95,53.38,22.92,-7.88,96,96,97,91,35,67.8,0.96,65.92,57.2,0.9
8404,百和興業-KY,35.59,27.09,-14.87,-24.33,-23.97,-20.28,96,35,22,14,6,31.85,1.0,22.08,20.53,1.55
5345,天揚,35.43,40.81,80.23,54.35,-29.34,-37.22,96,97,97,7,1,27.0,0.73,30.01,21.6,0.23
5484,慧友,34.56,20.58,68.97,97.9,-13.74,14.58,96,97,98,45,87,65.0,0.5,71.12,56.66,0.86
2236,百達-KY,34.48,29.49,31.29,7.67,-1.84,1.11,95,93,84,71,67,128.0,1.0,111.62,91.67,1.11
3085,新零售,33.73,37.92,-4.8,-17.76,-45.63,-42.22,95,63,44,1,1,21.2,0.92,17.38,15.02,0.47
2360,致茂,33.52,26.52,32.96,-1.22,-7.9,-9.71,95,93,76,61,28,416.0,1.0,356.05,306.7,1.55
4807,日成-KY,33.34,21.45,12.2,-7.57,-17.27,-12.29,95,85,67,34,20,28.85,1.0,23.41,19.69,2.69
3665,貿聯-KY,32.88,32.67,28.79,12.42,-22.0,-14.29,95,93,86,19,15,471.0,1.0,437.9,348.53,0.76
3653,健策,32.87,39.59,34.25,26.74,14.95,18.33,95,94,92,88,89,1485.0,0.98,1372.5,1146.47,0.97
3131,弘塑,32.52,55.71,86.84,41.66,46.16,12.48,95,98,96,96,85,1640.0,0.79,1853.0,1441.57,0.98
3663,鑫科,32.45,33.37,71.41,22.16,9.37,-1.13,95,97,91,84,61,83.3,0.74,92.72,67.1,0.25
4571,鈞興-KY,32.3,28.44,60.83,27.05,0.08,5.82,95,97,93,74,77,167.5,0.9,155.75,130.5,0.52
6807,峰源-KY,32.29,35.3,38.07,19.69,18.79,10.34,95,94,90,90,83,76.3,0.94,74.12,60.77,0.79
5452,佶優,32.2,12.12,9.85,27.01,-7.27,-0.54,95,84,93,62,62,42.5,0.98,35.21,30.67,5.03
4542,科嶠,32.16,24.73,11.51,4.73,14.05,22.64,95,85,81,87,91,106.5,1.0,88.48,77.08,2.69
3086,華義,31.72,51.46,80.73,17.37,10.49,77.79,95,98,89,85,98,202.0,0.73,208.24,155.02,0.44
3583,辛耘,31.6,38.48,23.81,25.12,42.35,28.76,95,91,92,95,93,480.5,0.98,443.35,390.07,0.91
3073,天方能源,31.6,41.46,80.65,78.79,-13.68,-25.31,95,98,98,46,3,69.2,0.57,81.35,60.24,0.22
6530,創威,31.19,36.3,17.95,-6.17,7.06,35.44,95,89,69,83,95,79.2,0.98,61.52,53.31,1.64
6405,悅城,30.33,24.59,26.82,-15.51,-15.43,-6.08,95,92,50,41,42,40.15,0.96,35.29,28.0,0.74
5278,尚凡,30.25,22.23,22.9,-8.52,6.97,6.09,95,91,65,83,77,281.0,1.0,243.7,204.23,2.36
5432,新門,29.73,30.99,66.15,85.23,79.12,115.63,95,97,98,98,99,269.5,0.88,274.75,233.57,0.69
5438,東友,29.69,12.65,14.51,-21.18,-14.91,-12.0,95,86,33,43,21,28.3,1.0,21.81,19.35,3.39
3535,晶彩科,29.67,32.24,83.77,153.56,-4.17,-13.63,95,98,99,68,17,53.0,0.6,63.45,48.13,0.24
3312,弘憶股,29.45,25.46,58.63,131.9,76.35,5.43,94,97,99,98,76,74.1,0.69,76.75,69.36,1.09
6788,華景電,29.22,43.43,49.88,27.3,-9.01,-11.99,94,96,93,58,21,252.5,0.82,263.3,198.83,0.89
3047,訊舟,28.88,33.68,66.22,88.9,-18.49,-8.06,94,97,98,29,34,35.25,0.7,39.17,30.36,0.25
1569,濱川,28.63,32.99,-2.45,4.66,-11.34,-5.0,94,68,81,53,47,38.75,0.99,31.47,27.6,1.24
4545,銘鈺,28.37,29.24,27.58,21.13,-6.46,-9.9,94,92,90,63,27,59.2,0.82,54.97,47.82,1.32
1213,大飲,28.27,24.81,36.42,-0.14,-13.28,-2.76,94,94,77,47,55,12.5,1.0,12.12,9.44,0.6
2464,盟立,27.96,24.71,41.08,59.31,9.44,-11.04,94,95,97,84,23,81.6,0.83,81.89,70.07,0.76
6449,鈺邦,27.95,38.02,48.07,56.32,19.22,7.82,94,96,97,90,80,160.5,0.94,162.45,141.19,1.23
6937,天虹,27.91,22.09,15.19,16.98,-0.63,-4.67,94,87,89,73,48,343.0,1.0,290.65,248.15,2.16
4534,慶騰,27.71,26.03,56.96,87.36,-2.03,-5.89,94,97,98,71,43,23.15,0.67,25.1,20.05,0.47
6763,綠界科技*,27.59,-16.37,-1.85,-22.68,-25.51,-14.05,94,69,28,12,16,66.2,1.0,47.89,44.52,6.53
3289,宜特,26.96,23.95,27.0,4.79,14.69,-5.62,94,92,81,87,44,187.0,1.0,165.3,145.73,1.34
2524,京城,26.68,38.41,116.15,33.94,22.93,-6.69,94,99,95,91,40,82.7,0.56,107.1,76.52,0.41
3303,岱稜,26.36,20.21,73.71,7.06,4.37,1.28,94,97,83,80,68,57.4,0.73,60.0,47.36,0.37
6241,易通展,26.06,16.11,2.61,-15.11,-8.39,-12.57,94,76,51,60,19,21.25,1.0,16.98,15.18,3.3
3430,奇鈦科,25.73,27.36,9.22,-9.89,-13.47,-4.2,94,83,63,46,50,80.4,0.9,70.92,60.8,0.9
6667,信紘科,25.68,19.75,43.71,30.78,70.89,26.11,94,95,94,98,93,227.0,0.99,215.2,192.98,1.25
2312,金寶,25.58,18.84,10.27,33.38,-17.59,-2.87,94,84,94,32,55,26.15,0.91,22.68,19.93,4.06
2724,藝舍-KY,25.55,29.18,52.45,33.74,58.88,-8.47,94,96,95,97,33,35.8,0.88,36.54,33.52,0.26
8114,振樺電,25.54,29.35,31.15,32.68,-12.72,-0.88,94,93,94,48,61,209.5,0.97,197.9,165.95,0.58
5536,聖暉*,25.4,31.8,40.9,6.58,13.91,11.01,94,95,83,87,83,326.5,0.97,306.9,256.53,1.46
6830,汎銓,25.28,21.36,-2.88,-26.36,-19.35,-17.3,93,67,16,26,10,211.5,1.0,163.85,146.73,3.32
2349,錸德,25.19,30.91,47.36,47.64,-24.01,-12.58,93,96,96,14,19,15.25,0.74,15.98,12.57,0.31
6863,永道-KY,24.49,36.97,33.12,13.18,-19.85,-13.82,93,93,87,25,16,273.5,0.86,259.55,220.05,0.88
9105,泰金寶-DR,23.91,16.81,15.43,54.11,1.42,5.86,93,87,97,76,77,6.15,0.81,5.46,5.1,4.1
3550,聯穎,23.77,27.49,41.91,-19.34,-17.09,-9.18,93,95,39,34,30,23.95,0.79,23.06,17.84,0.38
8096,擎亞,23.31,30.64,61.68,44.97,70.14,76.48,93,97,96,98,98,43.35,0.75,48.05,40.24,0.19
3374,精材,23.21,25.69,46.62,30.29,-14.08,-0.91,93,95,94,45,61,226.5,0.78,236.4,183.28,0.69
2033,佳大,23.07,4.94,-2.3,-21.4,-1.31,5.13,93,68,32,72,75,24.2,1.0,19.55,17.23,1.56
3227,原相,23.01,39.4,33.25,-5.28,0.16,15.57,93,93,70,75,87,247.0,0.87,236.85,187.87,0.57
8107,大億金茂,22.69,24.31,30.49,15.83,-19.86,-9.49,93,93,88,25,28,27.5,0.93,27.15,21.75,0.72
6869,雲豹能源,22.32,27.12,37.32,75.98,18.18,0.58,93,94,98,89,65,217.0,0.65,225.15,195.55,0.35
1560,中砂,22.25,13.53,19.61,29.1,28.3,29.81,93,90,93,93,94,363.5,1.0,328.35,299.68,3.25
6446,藥華藥,21.9,26.48,49.78,29.3,-21.03,-16.39,93,96,94,22,12,624.0,0.75,670.4,530.32,0.57
2317,鴻海,21.78,21.2,14.76,34.42,16.05,-9.53,93,87,95,88,28,207.5,0.93,187.05,181.87,1.34
6895,宏碩系統,21.71,10.53,30.21,57.16,-40.9,-24.09,93,93,97,2,4,198.5,0.68,192.2,167.18,0.58
4760,勤凱,21.58,23.32,22.33,33.38,-12.31,-8.06,93,91,94,50,34,138.0,0.91,130.55,122.23,0.67
4977,眾達-KY,21.55,27.42,10.61,-18.74,-25.1,-28.0,93,84,41,12,3,113.0,0.83,93.63,81.76,2.28
3710,連展投控,21.41,22.38,1.17,-5.96,-16.74,-13.8,93,74,70,36,16,15.1,1.0,12.18,11.1,4.61
8932,智通*,21.23,20.46,21.29,17.32,12.33,60.48,93,90,89,86,98,92.7,1.0,86.68,76.21,1.27
4526,東台,20.88,16.24,47.03,25.29,6.79,-3.83,93,96,92,83,51,33.75,0.79,33.81,28.4,0.53
3605,宏致,20.72,18.08,27.65,5.97,0.04,-5.07,92,92,82,74,47,58.4,0.99,53.67,47.96,0.96
3455,由田,20.59,24.83,27.53,23.62,-7.72,-13.68,92,92,91,61,16,133.5,0.88,131.4,112.45,0.41
6228,全譜,20.46,14.89,52.12,18.63,-14.55,-2.57,92,96,89,44,56,46.8,0.5,49.3,40.56,0.24
4160,訊聯基因,20.23,21.21,38.24,90.35,-10.98,-0.93,92,94,98,54,61,87.2,0.63,93.48,82.89,0.28
6207,雷科,20.17,27.89,19.79,33.78,59.92,1.95,92,90,95,97,69,73.0,0.79,71.69,68.18,0.63
6768,志強-KY,19.6,7.24,5.3,-8.31,-4.39,-8.97,92,79,66,67,31,112.5,1.0,95.03,91.12,2.6
6156,松上,19.44,11.43,3.83,-12.15,-14.12,1.64,92,78,58,45,68,36.2,1.0,30.99,26.64,3.25
2438,翔耀,19.39,8.77,32.77,149.49,-21.48,-0.85,92,93,99,21,61,47.7,0.49,51.54,44.23,1.15
2330,台積電,19.26,18.53,15.83,21.22,15.57,0.43,92,88,90,88,65,1085.0,1.0,980.7,911.03,1.65
3064,泰偉,19.01,23.04,28.31,65.31,-27.99,-21.41,92,92,97,8,6,80.9,0.64,79.1,76.88,1.14
4566,時碩工業,18.72,13.9,27.92,34.46,-19.9,-12.32,92,92,95,25,20,92.6,0.69,91.87,79.58,1.3
9906,欣巴巴,18.6,28.56,88.69,44.26,10.29,6.67,92,98,96,85,79,131.5,0.52,169.65,127.05,0.43
3354,律勝,18.47,2.11,4.69,-6.41,33.16,0.11,92,79,69,94,64,30.1,0.95,25.33,23.85,2.28
3580,友威科,18.22,18.96,38.18,19.31,-19.24,-15.02,92,94,90,27,14,92.2,0.64,102.45,78.82,0.37
3066,李洲,17.94,6.55,17.32,-11.02,-9.28,7.17,92,88,60,58,79,31.2,0.97,27.89,23.94,1.98
5263,智崴,17.94,11.92,15.52,4.06,-18.4,-14.53,92,87,81,30,15,191.0,0.89,182.9,156.87,0.74
00665L,富邦恒生國企正2,17.8,26.69,-9.91,-12.33,-26.28,-35.61,92,51,58,10,1,8.69,0.66,7.59,6.93,1.3
6664,群翊,17.79,21.39,37.36,30.61,3.21,3.46,92,94,94,79,72,287.5,0.82,301.1,254.3,0.4
5508,永信建,17.63,19.57,53.48,48.0,49.22,17.5,92,96,96,96,88,223.5,0.7,247.75,222.15,0.5
3062,建漢,17.58,7.25,28.72,8.94,-15.09,-12.11,92,92,85,42,21,35.05,0.91,33.69,28.71,1.99
3040,遠見,17.58,23.57,9.06,-22.14,-18.37,-8.68,92,83,30,30,32,45.95,0.84,42.15,35.9,0.83
3234,光環,17.57,27.78,-2.61,6.12,7.98,-2.11,91,67,82,83,57,52.0,0.92,43.04,43.65,0.98
3491,昇達科,17.56,21.21,38.99,25.55,-12.28,-4.98,91,95,92,50,47,306.5,0.81,326.7,277.03,1.15
6873,泓德能源,17.5,24.88,42.16,35.25,17.34,-0.08,91,95,95,89,63,238.5,0.79,251.0,212.04,1.06
8069,元太,17.3,17.13,18.06,1.64,1.62,-8.06,91,89,78,77,34,319.0,1.0,300.6,260.18,1.1
1721,三晃,17.29,15.56,-2.53,-13.44,-19.73,-6.03,91,68,55,25,42,22.15,0.71,19.95,16.54,1.45
3163,波若威,17.09,31.19,29.56,24.81,-2.12,11.06,91,93,92,71,84,158.0,0.88,161.2,135.43,1.03
4995,晶達,17.06,14.71,17.8,32.42,-10.95,-4.95,91,89,94,54,47,79.0,0.87,75.34,66.48,0.65
5386,青雲,16.96,23.62,35.9,-9.49,15.13,5.65,91,94,64,88,77,87.5,0.79,89.21,74.16,0.58
6629,泰金-KY,16.88,26.35,49.23,33.23,47.68,8.53,91,96,94,96,81,122.0,0.73,134.43,115.96,1.36
6855,數泓科,16.81,22.51,9.2,-3.32,10.25,4.5,91,83,73,85,74,149.5,0.85,135.9,125.12,0.52
3564,其陽,16.45,23.24,14.86,29.16,6.55,1.95,91,87,93,82,69,93.9,0.78,89.49,86.71,2.2
3447,展達,16.42,5.61,1.72,-30.77,-35.92,-30.6,91,75,8,3,2,49.95,0.51,41.45,35.34,3.68
8070,長華*,16.2,23.35,36.15,-4.49,3.6,-2.25,91,94,72,79,57,58.7,0.81,59.12,50.28,0.35
9935,慶豐富,16.2,21.61,18.05,2.36,-1.19,8.96,91,89,79,72,81,32.85,0.88,31.91,27.44,0.53
8097,常珵,16.07,-1.59,-9.9,-9.69,0.75,10.36,91,51,63,75,83,87.0,1.0,69.04,67.69,5.56
2615,萬海,15.99,16.4,20.27,9.37,-27.41,-15.77,91,90,85,9,13,85.3,0.65,84.68,74.7,0.81
3615,安可,15.97,3.81,-2.02,-4.04,5.55,-0.18,91,68,72,82,63,36.35,1.0,30.46,28.09,2.51
6515,穎崴,15.92,19.1,42.54,3.13,5.41,2.93,91,95,80,81,71,1215.0,0.88,1208.0,1017.4,1.19
8464,億豐,15.92,16.85,21.5,-14.74,-12.78,1.49,91,90,52,48,68,514.0,1.0,484.85,406.92,0.98
6416,瑞祺電通,15.76,9.45,25.5,9.88,2.95,10.24,91,92,85,78,83,161.5,0.99,147.95,133.23,1.0
6757,台灣虎航-創,15.59,17.53,51.29,42.27,-13.12,-7.94,90,96,96,47,35,57.3,0.76,58.4,51.45,0.32
00910,第一金太空衛星,15.41,13.38,15.03,-10.74,-12.61,-2.31,90,87,61,49,57,24.34,1.0,22.94,19.65,1.24
4530,宏易,15.33,20.42,17.28,-20.37,-11.65,-11.65,90,88,36,52,22,10.5,0.72,10.02,8.48,0.6
1597,直得,15.21,3.71,13.05,13.4,-10.86,-15.43,90,86,87,54,13,101.5,0.71,97.36,84.34,1.66
2504,國產,15.15,11.58,32.44,5.23,26.73,-2.96,90,93,82,93,54,53.3,0.92,52.29,48.46,0.78
4549,桓達,15.13,15.31,38.78,16.27,-13.0,0.31,90,94,89,48,65,161.0,0.69,166.1,143.72,0.18
5310,天剛,14.76,25.16,25.2,-1.19,35.0,-22.43,90,91,76,95,5,48.2,0.81,48.01,44.59,0.62
6103,合邦,14.75,16.92,24.91,-9.44,-21.68,-2.73,90,91,64,20,56,52.2,0.98,46.8,41.43,0.75
00708L,期元大S&P黃金正2,14.61,12.4,14.59,-4.28,11.03,-4.95,90,87,72,85,47,42.89,1.0,39.39,36.05,0.81
8467,波力-KY,14.6,19.87,44.4,13.41,61.88,98.37,90,95,87,97,99,241.0,0.86,247.1,209.92,0.29
3339,泰谷,14.32,8.1,17.48,34.41,65.17,19.79,90,89,95,97,90,43.05,0.85,41.67,41.84,1.39
8099,大世科,14.09,17.4,8.66,28.55,10.08,-5.82,90,82,93,85,44,91.8,0.66,81.56,82.47,1.77
2495,普安,13.84,4.69,18.99,15.42,-11.16,-12.31,90,89,88,53,20,33.5,0.78,32.25,28.71,0.95
00631L,元大台灣50正2,13.77,11.68,8.64,27.1,19.55,6.82,90,82,93,90,79,253.9,0.92,230.79,224.16,1.14
6021,美好證,13.71,17.51,12.4,27.67,2.21,-11.03,90,85,93,77,23,25.05,0.78,23.69,22.16,0.26
3019,亞光,13.69,18.12,51.35,5.86,-14.71,-3.98,90,96,82,43,51,102.5,0.7,115.45,86.77,0.31
3537,堡達,13.45,14.86,7.73,28.1,-10.63,-3.48,90,81,93,55,52,61.6,0.85,58.13,54.18,0.73
00685L,群益臺灣加權正2,13.29,11.07,8.17,26.09,19.01,7.44,90,82,92,90,79,90.5,0.92,82.33,80.02,1.19
2882,國泰金,13.18,13.29,11.6,6.23,-9.1,-5.42,90,85,83,58,45,69.8,1.0,65.07,59.14,1.03
00663L,國泰臺灣加權正2,13.18,10.88,7.89,25.63,18.95,7.16,90,82,92,90,79,232.5,0.92,211.52,205.81,1.12
6870,騰雲,13.01,19.35,24.29,7.18,-28.19,-2.88,90,91,84,8,55,210.5,0.91,209.14,178.54,0.72
00675L,富邦臺灣加權正2,12.97,10.9,7.82,25.88,18.83,7.17,89,81,92,90,79,101.35,0.92,92.27,89.82,1.3
2881,富邦金,12.82,12.88,14.86,7.47,-8.74,1.57,89,87,84,59,68,93.2,1.0,89.12,78.34,1.0
4971,IET-KY,12.69,21.35,-1.92,-22.57,-11.08,-10.8,89,69,29,54,24,81.5,0.88,67.44,62.96,1.41
3290,東浦,12.46,3.67,10.55,-9.11,-22.34,-6.6,89,84,65,18,40,37.0,1.0,33.39,29.73,1.83
00650L,復華香港正2,12.42,20.92,-10.16,-17.18,-29.6,-33.51,89,50,45,6,2,12.89,0.63,11.49,10.48,1.29
6419,京晨科,12.24,8.84,16.57,78.78,11.05,6.81,89,88,98,85,79,110.5,0.56,109.95,114.24,1.26
3030,德律,12.2,14.35,32.77,47.54,24.8,-0.33,89,93,96,92,63,139.0,0.68,145.85,140.81,1.19
1307,三芳,11.81,6.71,18.67,-13.22,-2.83,-0.78,89,89,56,70,62,39.0,0.99,36.04,32.81,0.99
3095,及成,11.8,10.21,26.2,56.44,20.66,2.09,89,92,97,91,69,52.4,0.52,55.83,49.67,0.41
1727,中華化,11.6,9.29,7.04,-9.56,-20.78,-14.48,89,81,64,23,15,40.05,0.91,36.66,32.41,0.56
4127,天良,11.59,16.01,40.42,35.53,75.26,-8.2,89,95,95,98,34,34.5,0.67,35.81,36.61,0.25
8935,邦泰,11.57,10.67,29.16,14.15,-13.96,-6.69,89,93,88,45,40,17.65,0.74,17.83,15.53,0.5
1442,名軒,11.45,13.99,19.13,16.8,11.71,1.61,89,89,89,86,68,65.5,0.87,65.57,61.08,0.72
3029,零壹,10.95,3.15,9.76,21.1,-1.07,2.48,89,83,90,73,70,102.5,0.85,93.32,88.21,4.29
2374,佳能,10.95,9.69,15.6,44.33,38.25,6.33,89,88,96,95,78,48.65,0.69,47.9,48.31,1.82
6152,百一,10.94,12.43,41.77,34.37,-19.14,-1.82,89,95,95,27,58,16.0,0.72,16.39,14.06,0.5
6727,亞泰金屬,10.75,4.59,21.57,-12.51,-11.89,-16.03,89,90,57,51,12,82.7,0.87,77.46,68.68,1.41
2449,京元電子,10.65,11.78,8.4,13.65,19.03,13.83,89,82,87,90,86,127.5,1.0,118.15,108.29,1.99
3017,奇鋐,10.61,5.57,-0.16,21.97,54.84,34.78,89,72,91,96,95,681.0,0.87,600.5,640.53,1.35
1784,訊聯,10.53,11.22,28.56,66.4,-14.06,-5.14,89,92,97,45,46,93.1,0.58,100.09,89.06,0.58
