Ticker,RS,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,9 Months Ago,Rating (RS),Rating (1M),Rating (3M),Rating (6M),Rating (9M),Price,52W pos,MA10,MA30,Volume / VMA10
ACMR,,,,,,,,,,,,,,,,
ACN,,,,,,,,,,,,239.2,0.0,267.96,293.12,
ACNB,,,,,,,,,,,,,,,,
ACNT,,,,,,,,,,,,,,,,
ACOG,,,,,,,,,,,,,,,,
ACON,,,,,,,,,,,,,,,,
ACR,,,,,,,,,,,,,,,,
ACRE,,,,,,,,,,,,,,,,
ACRS,,,,,,,,,,,,,,,,
ACRV,,,,,,,,,,,,,,,,
ACT,,,,,,,,,,,,,,,,
ACTG,,,,,,,,,,,,3.25,0.13,3.62,3.65,
ACTU,,,,,,,,,,,,,,,,
ACU,,,,,,,,,,,,40.91,0.67,41.79,40.15,
ACVA,,,,,,,,,,,,,,,,
ACXP,,,,,,,,,,,,,,,,
ADAG,,,,,,,,,,,,2.17,0.36,1.95,1.87,
ADAP,,,,,,,,,,,,,,,,
ADBE,,,,,,,,,,,,,,,,
ADC,,,,,,,,,,,,,,,,
ADCT,,,,,,,,,,,,,,,,
ADD,,,,,,,,,,,,0.59,0.0,0.82,0.86,
ADEA,,,,,,,,,,,,,,,,
ADGM,,,,,,,,,,,,,,,,
ADI,,,,,,,,,,,,223.95,0.76,232.0,224.68,
ADIL,,,,,,,,,,,,,,,,
ADM,,,,,,,,,,,,,,,,
ADMA,,,,,,,,,,,,,,,,
ADN,,,,,,,,,,,,,,,,
ADNT,,,,,,,,,,,,,,,,
ADP,,,,,,,,,,,,,,,,
ADPT,,,,,,,,,,,,,,,,
ADSE,,,,,,,,,,,,,,,,
ADSK,,,,,,,,,,,,,,,,
ADT,,,,,,,,,,,,,,,,
ADTN,,,,,,,,,,,,,,,,
ADTX,,,,,,,,,,,,,,,,
ADUR,,,,,,,,,,,,,,,,
ADUS,,,,,,,,,,,,,,,,
ADV,,,,,,,,,,,,1.84,0.21,1.55,1.43,
ADVB,,,,,,,,,,,,,,,,
ADVM,,,,,,,,,,,,2.29,0.01,2.52,2.51,
ADXN,,,,,,,,,,,,,,,,
AEBI,,,,,,,,,,,,,,,,
AEE,,,,,,,,,,,,,,,,
AEG,,,,,,,,,,,,,,,,
AEHL,,,,,,,,,,,,2.14,0.0,3.45,2.83,
AEHR,,,,,,,,,,,,18.2,0.25,17.19,12.85,
AEI,,,,,,,,,,,,,,,,
AEIS,,,,,,,,,,,,,,,,
AEM,,,,,,,,,,,,,,,,
AEMD,,,,,,,,,,,,,,,,
AENT,,,,,,,,,,,,,,,,
AEO,,,,,,,,,,,,12.44,0.21,10.93,10.6,
AEON,,,,,,,,,,,,0.7,0.0,0.76,0.7,
AEP,,,,,,,,,,,,,,,,
AER,,,,,,,,,,,,,,,,
AERT,,,,,,,,,,,,,,,,
AES,,,,,,,,,,,,,,,,
AESI,,,,,,,,,,,,,,,,
AEVA,,,,,,,,,,,,,,,,
AEYE,,,,,,,,,,,,10.1,0.22,12.1,12.16,
AFBI,,,,,,,,,,,,,,,,
AFCG,,,,,,,,,,,,,,,,
AFG,,,,,,,,,,,,129.34,0.73,126.03,124.75,
AFJK,,,,,,,,,,,,11.29,0.99,11.21,11.16,
AFJKU,,,,,,,,,,,,,,,,
AFL,,,,,,,,,,,,,,,,
AFRI,,,,,,,,,,,,7.75,0.01,7.76,7.79,
AFRM,,,,,,,,,,,,72.33,0.87,67.89,60.62,
AFYA,,,,,,,,,,,,,,,,
AG,,,,,,,,,,,,,,,,
AGAE,,,,,,,,,,,,,,,,
AGCO,,,,,,,,,,,,,,,,
AGEN,,,,,,,,,,,,4.8,0.12,5.87,4.82,
AGFY,,,,,,,,,,,,,,,,
AGH,,,,,,,,,,,,2.64,0.43,1.84,1.01,
AGI,,,,,,,,,,,,26.18,0.82,25.69,25.99,
AGIO,,,,,,,,,,,,,,,,
AGL,,,,,,,,,,,,,,,,
AGM,,,,,,,,,,,,177.64,0.58,175.04,183.62,
AGMH,,,,,,,,,,,,,,,,
AGNC,,,,,,,,,,,,,,,,
AGNCL,,,,,,,,,,,,,,,,
AGNCM,,,,,,,,,,,,,,,,
AGNCN,,,,,,,,,,,,25.78,1.0,25.58,25.18,
AGNCO,,,,,,,,,,,,,,,,
AGNCP,,,,,,,,,,,,25.3,0.98,25.28,24.69,
AGO,,,,,,,,,,,,81.89,0.68,83.39,85.22,
AGRI,,,,,,,,,,,,,,,,
AGRO,,,,,,,,,,,,,,,,
AGX,,,,,,,,,,,,,,,,
AGYS,,,,,,,,,,,,,,,,
AHCO,,,,,,,,,,,,,,,,
AHG,,,,,,,,,,,,1.71,0.61,1.8,1.54,
AHH,,,,,,,,,,,,,,,,
AHL,,,,,,,,,,,,28.83,0.0,30.47,32.13,
AHR,,,,,,,,,,,,40.51,1.0,38.25,36.06,
AHT,,,,,,,,,,,,,,,,
AI,,,,,,,,,,,,,,,,
AIFF,,,,,,,,,,,,,,,,
AIFU,,,,,,,,,,,,,,,,
AIG,,,,,,,,,,,,,,,,
AIHS,,,,,,,,,,,,,,,,
AII,,,,,,,,,,,,,,,,
AIM,,,,,,,,,,,,,,,,
AIMD,,,,,,,,,,,,,,,,
AIN,,,,,,,,,,,,60.94,0.13,65.71,66.69,
AIOT,,,,,,,,,,,,3.87,0.33,4.18,4.61,
AIP,,,,,,,,,,,,9.3,0.62,9.22,8.37,
AIR,,,,,,,,,,,,74.79,0.74,76.55,68.45,
AIRE,,,,,,,,,,,,0.34,0.01,0.32,0.41,
AIRG,,,,,,,,,,,,4.42,0.35,4.59,4.25,
AIRI,,,,,,,,,,,,,,,,
AIRJ,,,,,,,,,,,,,,,,
AIRO,,,,,,,,,,,,,,,,
AIRS,,,,,,,,,,,,,,,,
AIRT,,,,,,,,,,,,,,,,
AISP,,,,,,,,,,,,,,,,
AIT,,,,,,,,,,,,,,,,
AIV,,,,,,,,,,,,8.04,0.72,8.49,8.35,
AIXI,,,,,,,,,,,,1.62,0.0,1.88,2.65,
AIZ,,,,,,,,,,,,,,,,
AJG,,,,,,,,,,,,289.44,0.56,302.69,320.52,
AKA,,,,,,,,,,,,,,,,
AKAM,,,,,,,,,,,,,,,,
AKAN,,,,,,,,,,,,1.18,0.0,1.23,1.26,
AKBA,,,,,,,,,,,,3.42,0.82,3.7,3.36,
AKR,,,,,,,,,,,,18.42,0.47,18.53,18.91,
AKRO,,,,,,,,,,,,50.46,0.87,50.61,49.65,
AKTX,,,,,,,,,,,,0.99,0.03,1.08,1.19,
AL,,,,,,,,,,,,,,,,
ALAB,,,,,,,,,,,,,,,,
ALAR,,,,,,,,,,,,,,,,
ALB,,,,,,,,,,,,75.48,0.16,75.03,64.91,
ALBT,,,,,,,,,,,,,,,,
ALC,,,,,,,,,,,,,,,,
ALCO,,,,,,,,,,,,32.14,0.84,32.37,31.56,
ALCY,,,,,,,,,,,,,,,,
ALCYU,,,,,,,,,,,,11.41,0.61,11.41,11.44,
ALDF,,,,,,,,,,,,,,,,
ALDFU,,,,,,,,,,,,,,,,
ALDX,,,,,,,,,,,,,,,,
ALE,,,,,,,,,,,,65.61,0.97,65.81,65.02,
ALEC,,,,,,,,,,,,,,,,
ALEX,,,,,,,,,,,,,,,,
ALF,,,,,,,,,,,,10.53,0.84,10.52,10.5,
ALFUU,,,,,,,,,,,,,,,,
ALG,,,,,,,,,,,,,,,,
ALGM,,,,,,,,,,,,,,,,
ALGN,,,,,,,,,,,,,,,,
ALGS,,,,,,,,,,,,,,,,
ALGT,,,,,,,,,,,,48.94,0.16,50.78,53.26,
ALHC,,,,,,,,,,,,14.51,0.65,13.0,14.19,
ALIT,,,,,,,,,,,,,,,,
ALK,,,,,,,,,,,,,,,,
ALKS,,,,,,,,,,,,,,,,
ALKT,,,,,,,,,,,,,,,,
ALL,,,,,,,,,,,,,,,,
ALLE,,,,,,,,,,,,,,,,
ALLO,,,,,,,,,,,,,,,,
ALLR,,,,,,,,,,,,,,,,
ALLT,,,,,,,,,,,,,,,,
ALLY,,,,,,,,,,,,37.48,0.76,38.43,36.72,
ALM,,,,,,,,,,,,,,,,
ALMS,,,,,,,,,,,,4.3,0.14,3.83,3.92,
ALMU,,,,,,,,,,,,,,,,
ALNT,,,,,,,,,,,,42.0,1.0,39.63,34.39,
ALNY,,,,,,,,,,,,,,,,
ALOT,,,,,,,,,,,,,,,,
ALRM,,,,,,,,,,,,,,,,
ALRS,,,,,,,,,,,,,,,,
ALSN,,,,,,,,,,,,,,,,
ALT,,,,,,,,,,,,,,,,
ALTG,,,,,,,,,,,,,,,,
ALTI,,,,,,,,,,,,,,,,
ALTO,,,,,,,,,,,,1.06,0.07,1.14,1.07,
ALTS,,,,,,,,,,,,8.97,0.87,7.51,8.07,
ALUR,,,,,,,,,,,,,,,,
ALV,,,,,,,,,,,,,,,,
ALVO,,,,,,,,,,,,,,,,
ALX,,,,,,,,,,,,,,,,
ALXO,,,,,,,,,,,,,,,,
ALZN,,,,,,,,,,,,2.35,0.0,2.8,3.5,
AM,,,,,,,,,,,,,,,,
AMAL,,,,,,,,,,,,,,,,
AMAT,,,,,,,,,,,,184.87,0.51,187.78,173.91,
AMBA,,,,,,,,,,,,64.55,0.59,66.37,60.32,
AMBC,,,,,,,,,,,,,,,,
AMBI,,,,,,,,,,,,4.8,0.22,4.62,4.62,
AMBO,,,,,,,,,,,,,,,,
AMBP,,,,,,,,,,,,,,,,
AMBQ,,,,,,,,,,,,,,,,
AMBR,,,,,,,,,,,,6.56,0.49,7.28,9.28,
AMC,,,,,,,,,,,,,,,,
AMCR,,,,,,,,,,,,,,,,
AMCX,,,,,,,,,,,,6.53,0.06,6.15,6.24,
AMD,,,,,,,,,,,,172.76,0.72,162.87,133.1,
AME,,,,,,,,,,,,182.08,0.76,180.8,178.64,
AMED,,,,,,,,,,,,100.94,1.0,98.41,96.53,
AMG,,,,,,,,,,,,211.3,0.95,209.81,192.24,
AMGN,,,,,,,,,,,,288.23,0.53,296.34,286.94,
AMH,,,,,,,,,,,,34.42,0.45,35.51,36.58,
AMIX,,,,,,,,,,,,1.2,0.0,1.4,1.57,
AMKR,,,,,,,,,,,,,,,,
AMLX,,,,,,,,,,,,,,,,
AMN,,,,,,,,,,,,,,,,
AMOD,,,,,,,,,,,,,,,,
AMP,,,,,,,,,,,,504.96,0.76,520.34,513.24,
AMPG,,,,,,,,,,,,,,,,
AMPH,,,,,,,,,,,,,,,,
AMPL,,,,,,,,,,,,11.53,0.58,12.09,11.86,
AMPX,,,,,,,,,,,,,,,,
AMPY,,,,,,,,,,,,,,,,
AMR,,,,,,,,,,,,149.91,0.15,129.23,119.43,
AMRC,,,,,,,,,,,,,,,,
AMRK,,,,,,,,,,,,22.05,0.1,22.06,21.58,
AMRN,,,,,,,,,,,,,,,,
AMRX,,,,,,,,,,,,,,,,
AMRZ,,,,,,,,,,,,,,,,
AMS,,,,,,,,,,,,2.54,0.26,2.55,2.51,
AMSC,,,,,,,,,,,,50.99,0.94,45.97,34.51,
AMSF,,,,,,,,,,,,44.79,0.38,44.81,45.22,
AMST,,,,,,,,,,,,,,,,
AMT,,,,,,,,,,,,,,,,
AMTB,,,,,,,,,,,,,,,,
AMTD,,,,,,,,,,,,0.94,0.0,1.01,1.02,
AMTM,,,,,,,,,,,,,,,,
AMTX,,,,,,,,,,,,2.67,0.25,2.86,2.23,
AMWD,,,,,,,,,,,,60.54,0.19,55.63,55.99,
AMWL,,,,,,,,,,,,,,,,
AMX,,,,,,,,,,,,,,,,
AMZE,,,,,,,,,,,,4.2,0.0,6.27,8.2,
AMZN,,,,,,,,,,,,222.69,0.87,224.01,213.12,
AN,,,,,,,,,,,,,,,,
ANAB,,,,,,,,,,,,,,,,
ANDE,,,,,,,,,,,,37.94,0.18,36.65,36.13,
ANEB,,,,,,,,,,,,,,,,
ANET,,,,,,,,,,,,139.18,1.0,118.28,101.4,
ANF,,,,,,,,,,,,,,,,
ANGH,,,,,,,,,,,,,,,,
ANGI,,,,,,,,,,,,,,,,
ANGO,,,,,,,,,,,,,,,,
ANIK,,,,,,,,,,,,,,,,
ANIP,,,,,,,,,,,,,,,,
ANIX,,,,,,,,,,,,,,,,
ANL,,,,,,,,,,,,1.56,0.01,1.51,1.64,
ANNA,,,,,,,,,,,,,,,,
ANNX,,,,,,,,,,,,,,,,
ANPA,,,,,,,,,,,,,,,,
ANRO,,,,,,,,,,,,,,,,
ANSC,,,,,,,,,,,,,,,,
ANSCU,,,,,,,,,,,,,,,,
ANTA,,,,,,,,,,,,,,,,
ANTE,,,,,,,,,,,,2.34,0.97,1.54,1.0,
ANTX,,,,,,,,,,,,,,,,
ANVS,,,,,,,,,,,,2.55,0.08,2.66,2.37,
ANY,,,,,,,,,,,,,,,,
AOMR,,,,,,,,,,,,9.13,0.52,9.39,9.35,
AON,,,,,,,,,,,,366.4,0.69,360.3,358.71,
AORT,,,,,,,,,,,,,,,,
AOS,,,,,,,,,,,,,,,,
AOSL,,,,,,,,,,,,25.83,0.27,26.85,24.35,
AOUT,,,,,,,,,,,,9.21,0.17,9.38,10.73,
AP,,,,,,,,,,,,3.42,0.9,3.29,3.04,
APA,,,,,,,,,,,,20.01,0.2,19.14,18.36,
APADU,,,,,,,,,,,,,,,,
APAM,,,,,,,,,,,,46.1,0.96,46.17,43.38,
APD,,,,,,,,,,,,,,,,
APDN,,,,,,,,,,,,,,,,
APEI,,,,,,,,,,,,29.83,0.93,30.32,29.13,
APG,,,,,,,,,,,,,,,,
APGE,,,,,,,,,,,,,,,,
APH,,,,,,,,,,,,,,,,
API,,,,,,,,,,,,3.83,0.45,3.86,3.69,
APLD,,,,,,,,,,,,,,,,
APLE,,,,,,,,,,,,,,,,
APLM,,,,,,,,,,,,,,,,
APLS,,,,,,,,,,,,,,,,
APLT,,,,,,,,,,,,,,,,
APM,,,,,,,,,,,,,,,,
APO,,,,,,,,,,,,141.97,0.65,146.11,139.32,
APOG,,,,,,,,,,,,,,,,
APP,,,,,,,,,,,,,,,,
APPF,,,,,,,,,,,,283.36,0.77,271.14,236.72,
APPN,,,,,,,,,,,,29.09,0.11,28.74,30.05,
APPS,,,,,,,,,,,,,,,,
APRE,,,,,,,,,,,,1.7,0.03,1.73,1.73,
APT,,,,,,,,,,,,,,,,
APTV,,,,,,,,,,,,66.9,0.34,68.19,67.02,
APUS,,,,,,,,,,,,,,,,
APVO,,,,,,,,,,,,,,,,
APWC,,,,,,,,,,,,,,,,
APYX,,,,,,,,,,,,,,,,
AQB,,,,,,,,,,,,,,,,
AQMS,,,,,,,,,,,,3.7,0.0,4.81,7.09,
AQN,,,,,,,,,,,,5.69,0.58,5.87,5.71,
AQST,,,,,,,,,,,,,,,,
AR,,,,,,,,,,,,,,,,
ARAI,,,,,,,,,,,,7.07,0.24,8.72,8.4,
ARAY,,,,,,,,,,,,1.39,0.09,1.35,1.39,
ARBB,,,,,,,,,,,,,,,,
ARBE,,,,,,,,,,,,,,,,
ARBK,,,,,,,,,,,,,,,,
ARCB,,,,,,,,,,,,,,,,
ARCC,,,,,,,,,,,,,,,,
ARCO,,,,,,,,,,,,,,,,
ARCT,,,,,,,,,,,,,,,,
ARDT,,,,,,,,,,,,,,,,
ARDX,,,,,,,,,,,,,,,,
ARE,,,,,,,,,,,,,,,,
AREB,,,,,,,,,,,,,,,,
AREC,,,,,,,,,,,,,,,,
AREN,,,,,,,,,,,,,,,,
ARES,,,,,,,,,,,,188.43,0.93,183.59,172.29,
ARGX,,,,,,,,,,,,,,,,
ARHS,,,,,,,,,,,,,,,,
ARI,,,,,,,,,,,,,,,,
ARIS,,,,,,,,,,,,23.62,0.67,21.97,23.3,
ARKO,,,,,,,,,,,,4.87,0.26,4.47,4.48,
ARKR,,,,,,,,,,,,,,,,
ARL,,,,,,,,,,,,,,,,
ARLO,,,,,,,,,,,,,,,,
ARLP,,,,,,,,,,,,25.29,0.82,26.34,25.7,
ARM,,,,,,,,,,,,,,,,
ARMK,,,,,,,,,,,,39.62,0.79,42.47,40.47,
ARMN,,,,,,,,,,,,7.46,1.0,7.18,6.62,
ARMP,,,,,,,,,,,,2.41,0.43,2.39,1.99,
AROC,,,,,,,,,,,,,,,,
AROW,,,,,,,,,,,,,,,,
ARQ,,,,,,,,,,,,,,,,
ARQQ,,,,,,,,,,,,32.33,0.73,36.01,29.53,
ARQT,,,,,,,,,,,,,,,,
ARR,,,,,,,,,,,,,,,,
ARRY,,,,,,,,,,,,5.5,0.06,6.61,6.82,
ARTL,,,,,,,,,,,,8.35,0.18,14.22,9.16,
ARTNA,,,,,,,,,,,,33.58,0.28,33.27,33.63,
ARTV,,,,,,,,,,,,,,,,
ARTW,,,,,,,,,,,,,,,,
ARVN,,,,,,,,,,,,6.29,0.0,7.34,7.27,
ARW,,,,,,,,,,,,120.89,0.66,125.2,122.91,
ARWR,,,,,,,,,,,,,,,,
ARX,,,,,,,,,,,,27.53,0.23,28.06,28.06,
AS,,,,,,,,,,,,37.2,0.92,37.6,35.58,
ASAN,,,,,,,,,,,,,,,,
ASB,,,,,,,,,,,,24.0,0.79,25.01,24.02,
ASBP,,,,,,,,,,,,,,,,
ASC,,,,,,,,,,,,,,,,
ASGN,,,,,,,,,,,,,,,,
ASH,,,,,,,,,,,,,,,,
ASIC,,,,,,,,,,,,,,,,
ASIX,,,,,,,,,,,,,,,,
ASLE,,,,,,,,,,,,,,,,
ASM,,,,,,,,,,,,,,,,
ASMB,,,,,,,,,,,,23.97,1.0,19.67,16.79,
ASML,,,,,,,,,,,,,,,,
ASND,,,,,,,,,,,,,,,,
ASNS,,,,,,,,,,,,,,,,
ASO,,,,,,,,,,,,,,,,
ASPC,,,,,,,,,,,,10.27,1.0,10.26,10.23,0.04
ASPCU,,,,,,,,,,,,,,,,
ASPI,,,,,,,,,,,,9.32,0.88,9.35,8.12,
ASPN,,,,,,,,,,,,,,,,
ASPS,,,,,,,,,,,,10.81,0.2,12.26,9.34,
ASR,,,,,,,,,,,,,,,,
ASRT,,,,,,,,,,,,,,,,
ASRV,,,,,,,,,,,,,,,,
ASST,,,,,,,,,,,,,,,,
ASTC,,,,,,,,,,,,,,,,
ASTE,,,,,,,,,,,,,,,,
ASTH,,,,,,,,,,,,,,,,
ASTI,,,,,,,,,,,,,,,,
ASTL,,,,,,,,,,,,4.54,0.0,5.98,6.03,
ASTS,,,,,,,,,,,,,,,,
ASUR,,,,,,,,,,,,,,,,
ASX,,,,,,,,,,,,,,,,
ASYS,,,,,,,,,,,,4.85,0.26,4.68,4.22,
ATAI,,,,,,,,,,,,4.13,0.99,3.54,2.57,
ATAT,,,,,,,,,,,,35.37,0.97,35.18,32.03,
ATCH,,,,,,,,,,,,0.18,0.0,0.18,0.21,
ATEC,,,,,,,,,,,,14.97,0.84,12.21,11.99,
ATEN,,,,,,,,,,,,,,,,
ATER,,,,,,,,,,,,,,,,
ATEX,,,,,,,,,,,,,,,,
ATGE,,,,,,,,,,,,,,,,
ATGL,,,,,,,,,,,,18.36,0.43,21.2,23.55,
ATHA,,,,,,,,,,,,,,,,
ATHE,,,,,,,,,,,,,,,,
ATHM,,,,,,,,,,,,,,,,
ATHR,,,,,,,,,,,,8.5,0.29,10.63,12.31,
ATI,,,,,,,,,,,,,,,,
ATII,,,,,,,,,,,,10.23,1.0,10.21,10.17,
ATIIU,,,,,,,,,,,,10.45,0.63,10.4,10.34,
ATKR,,,,,,,,,,,,,,,,
ATLC,,,,,,,,,,,,,,,,
ATLN,,,,,,,,,,,,,,,,
ATLO,,,,,,,,,,,,,,,,
ATLX,,,,,,,,,,,,5.8,0.07,4.8,4.33,
ATMC,,,,,,,,,,,,,,,,
ATMCU,,,,,,,,,,,,12.78,1.0,12.15,11.86,
ATMU,,,,,,,,,,,,,,,,
ATMV,,,,,,,,,,,,,,,,
ATMVU,,,,,,,,,,,,11.85,0.73,11.85,11.71,
ATNF,,,,,,,,,,,,,,,,
ATNI,,,,,,,,,,,,,,,,
ATNM,,,,,,,,,,,,,,,,
ATO,,,,,,,,,,,,164.29,1.0,157.56,155.86,
ATOM,,,,,,,,,,,,3.52,0.07,4.64,5.44,
ATOS,,,,,,,,,,,,,,,,
ATPC,,,,,,,,,,,,1.37,0.0,1.36,1.58,
ATR,,,,,,,,,,,,140.75,0.4,151.21,153.31,
ATRA,,,,,,,,,,,,,,,,
ATRC,,,,,,,,,,,,35.31,0.47,32.24,32.28,
ATRO,,,,,,,,,,,,30.51,0.74,33.99,32.02,
ATS,,,,,,,,,,,,28.18,0.22,30.22,29.37,
ATUS,,,,,,,,,,,,,,,,
ATXG,,,,,,,,,,,,0.43,0.01,0.55,0.64,
ATXS,,,,,,,,,,,,,,,,
ATYR,,,,,,,,,,,,,,,,
AU,,,,,,,,,,,,57.42,1.0,50.22,46.63,
AUB,,,,,,,,,,,,,,,,
AUBN,,,,,,,,,,,,,,,,
AUDC,,,,,,,,,,,,9.85,0.46,9.91,9.47,
AUGO,,,,,,,,,,,,,,,,
AUID,,,,,,,,,,,,,,,,
AUNA,,,,,,,,,,,,6.22,0.01,6.27,6.46,
AUPH,,,,,,,,,,,,11.37,1.0,9.64,8.59,
AUR,,,,,,,,,,,,,,,,
AURA,,,,,,,,,,,,,,,,
AUST,,,,,,,,,,,,,,,,
AUTL,,,,,,,,,,,,,,,,
AUUD,,,,,,,,,,,,,,,,
AVA,,,,,,,,,,,,37.32,0.68,37.45,38.1,
AVAH,,,,,,,,,,,,,,,,
AVAL,,,,,,,,,,,,,,,,
AVAV,,,,,,,,,,,,,,,,
AVB,,,,,,,,,,,,,,,,
AVBC,,,,,,,,,,,,,,,,
AVBH,,,,,,,,,,,,,,,,
AVBP,,,,,,,,,,,,,,,,
AVD,,,,,,,,,,,,,,,,
AVDL,,,,,,,,,,,,,,,,
AVDX,,,,,,,,,,,,,,,,
AVGO,,,,,,,,,,,,304.97,1.0,288.3,255.9,
AVIR,,,,,,,,,,,,3.38,0.39,3.56,3.26,
AVNS,,,,,,,,,,,,,,,,
AVNT,,,,,,,,,,,,,,,,
AVNW,,,,,,,,,,,,,,,,
AVO,,,,,,,,,,,,,,,,
AVPT,,,,,,,,,,,,14.33,0.61,17.49,18.26,
AVR,,,,,,,,,,,,,,,,
AVT,,,,,,,,,,,,,,,,
AVTR,,,,,,,,,,,,,,,,
AVTX,,,,,,,,,,,,,,,,
AVXL,,,,,,,,,,,,,,,,
AVY,,,,,,,,,,,,,,,,
AWI,,,,,,,,,,,,188.28,1.0,175.51,162.39,
AWK,,,,,,,,,,,,,,,,
AWR,,,,,,,,,,,,,,,,
AWRE,,,,,,,,,,,,,,,,
AWX,,,,,,,,,,,,,,,,
AX,,,,,,,,,,,,,,,,
AXGN,,,,,,,,,,,,,,,,
AXIL,,,,,,,,,,,,,,,,
AXIN,,,,,,,,,,,,,,,,
AXINU,,,,,,,,,,,,,,,,
AXL,,,,,,,,,,,,5.28,0.38,4.7,4.41,
AXON,,,,,,,,,,,,842.5,1.0,761.14,753.15,
AXP,,,,,,,,,,,,,,,,
AXR,,,,,,,,,,,,,,,,
AXS,,,,,,,,,,,,,,,,
AXSM,,,,,,,,,,,,,,,,
AXTA,,,,,,,,,,,,,,,,
AXTI,,,,,,,,,,,,2.14,0.26,2.21,1.87,
AYI,,,,,,,,,,,,,,,,
AYRO,,,,,,,,,,,,,,,,
AYTU,,,,,,,,,,,,,,,,
AZ,,,,,,,,,,,,9.45,0.81,10.56,9.72,
AZI,,,,,,,,,,,,,,,,
AZN,,,,,,,,,,,,,,,,
AZO,,,,,,,,,,,,4035.16,1.0,3826.9,3753.09,
AZTA,,,,,,,,,,,,,,,,
AZTR,,,,,,,,,,,,0.16,0.0,0.2,0.25,
AZZ,,,,,,,,,,,,110.25,0.97,108.82,97.52,
B,,,,,,,,,,,,23.43,1.0,21.7,20.41,
BA,,,,,,,,,,,,229.12,0.72,228.05,211.76,
BABA,,,,,,,,,,,,120.36,0.72,116.88,116.51,
BAC,,,,,,,,,,,,,,,,
BACC,,,,,,,,,,,,,,,,
BACCU,,,,,,,,,,,,,,,,
BACQ,,,,,,,,,,,,,,,,
BACQU,,,,,,,,,,,,10.59,0.82,10.59,10.55,
BAER,,,,,,,,,,,,1.88,0.11,1.83,1.69,
BAFN,,,,,,,,,,,,,,,,
BAH,,,,,,,,,,,,,,,,
BAK,,,,,,,,,,,,,,,,
BALL,,,,,,,,,,,,,,,,
BALY,,,,,,,,,,,,,,,,
BAM,,,,,,,,,,,,61.26,0.95,60.19,57.37,
