Ticker,Name,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6144,得利影,Communication Services,Entertainment,499.96,514.21,578.49,568.43,302.43,123.71,99,99,98,76,120.0,0.97,101.43,44.56,4.98
3230,錦明,Technology,Electronic Components,463.63,463.63,429.16,363.21,151.57,105.51,99,99,88,56,61.7,0.97,44.83,21.07,1.03
6640,均華,Technology,Semiconductors,318.68,344.17,388.17,465.58,388.41,344.43,99,99,99,99,898.0,0.83,891.74,519.67,0.35
2543,皇昌,Industrials,Engineering & Construction,299.31,327.1,339.65,325.97,337.51,302.74,99,99,98,98,91.3,0.93,74.01,47.44,0.99
6442,光聖,Technology,Electronic Components,297.64,325.09,311.98,537.11,494.46,228.44,99,99,99,97,432.0,0.77,394.12,242.15,1.36
8374,羅昇,Industrials,Industrial Distribution,295.37,295.37,339.55,438.98,335.22,90.95,99,99,98,22,141.5,0.88,137.97,71.1,2.12
8937,合騏,Consumer Cyclical,Recreational Vehicles,288.62,298.99,322.55,266.68,133.51,109.53,99,97,81,62,82.3,0.98,60.2,32.5,0.39
4583,台灣精銳,Industrials,Specialty Industrial Machinery,277.56,277.56,272.1,278.16,109.28,103.59,99,97,65,53,777.0,1.0,570.09,330.07,1.46
4562,穎漢,Industrials,Specialty Industrial Machinery,272.55,272.55,290.47,352.39,339.46,101.93,99,99,99,50,71.8,0.87,69.49,39.23,1.41
4909,新復興,Technology,Electronic Components,269.27,270.79,339.57,305.62,337.37,340.16,99,98,98,99,154.5,0.76,140.38,93.83,0.44
3450,聯鈞,Technology,Semiconductor Equipment & Materials,260.82,260.82,233.05,240.92,195.46,149.51,99,97,95,88,247.0,1.0,167.13,103.67,2.6
6609,瀧澤科,Technology,Electronic Components,254.45,254.45,222.5,223.49,126.88,88.73,98,96,78,16,111.0,1.0,74.55,47.0,2.27
6535,順藥,Healthcare,Biotechnology,253.21,254.37,270.66,227.09,278.91,309.03,98,96,98,98,319.5,0.96,264.06,191.8,0.42
4903,聯光通,Technology,Communication Equipment,246.68,250.13,247.06,147.58,131.8,101.75,98,89,80,50,53.7,0.98,33.05,23.36,2.94
8080,印鉐,Technology,Electronic Components,233.91,233.91,281.46,281.33,171.94,186.26,98,98,92,94,32.4,0.79,28.49,18.49,0.15
5443,均豪,Technology,Semiconductor Equipment & Materials,233.6,241.38,306.11,311.43,213.83,188.4,98,98,96,95,133.0,0.83,131.64,76.36,0.21
2424,隴華,Technology,Consumer Electronics,229.96,237.06,232.32,179.31,81.22,105.87,98,94,12,57,80.1,0.93,51.88,35.33,0.77
2467,志聖,Industrials,Specialty Industrial Machinery,218.85,245.31,246.62,274.47,249.12,249.3,98,97,97,97,231.5,0.91,213.91,148.99,0.31
2070,精湛,Industrials,Specialty Industrial Machinery,217.94,218.48,289.79,273.71,133.34,106.56,98,97,81,59,97.0,0.78,87.02,50.19,1.07
3081,聯亞,Technology,Semiconductor Equipment & Materials,217.72,253.72,233.98,160.06,113.64,131.14,98,92,69,81,336.5,0.85,208.34,152.48,0.18
6223,旺矽,Technology,Semiconductor Equipment & Materials,216.68,231.81,241.96,239.77,199.29,184.33,98,97,95,94,839.0,0.98,729.61,476.34,0.77
3167,大量,Industrials,Specialty Industrial Machinery,213.67,249.3,230.35,159.72,117.11,137.97,98,92,72,84,147.0,0.83,104.23,71.17,1.38
6187,萬潤,Industrials,Specialty Industrial Machinery,211.98,225.19,268.68,245.96,197.22,264.15,98,97,95,98,469.0,0.83,398.79,273.52,0.14
6231,系微,Technology,Software—Application,210.52,210.52,244.84,251.31,251.03,200.51,98,97,97,96,565.0,1.0,470.32,315.46,1.79
1799,易威,Healthcare,Drug Manufacturers—Specialty & Generic,210.52,215.06,346.87,452.0,428.67,239.89,98,99,99,97,122.0,0.48,174.66,103.65,0.47
2365,昆盈,Technology,Computer Hardware,205.14,205.14,265.09,373.04,325.81,196.01,98,99,98,95,50.4,0.7,56.91,35.01,0.92
5314,世紀,Technology,Semiconductors,204.5,205.53,230.95,287.56,820.28,1017.36,98,98,99,99,228.0,0.51,183.92,204.37,2.74
3013,晟銘電,Technology,Computer Hardware,202.66,202.66,212.17,194.09,207.28,175.0,98,95,96,93,153.5,1.0,118.2,82.43,2.48
4510,高鋒,Industrials,Specialty Industrial Machinery,199.86,199.86,273.86,290.65,144.04,101.18,98,98,86,48,46.2,0.78,44.94,24.75,0.97
3363,上詮,Technology,Communication Equipment,199.79,220.97,217.77,183.38,220.63,251.7,98,94,96,98,235.0,0.92,178.95,134.2,0.13
6425,易發,Technology,Semiconductor Equipment & Materials,198.88,209.97,199.22,172.15,349.91,333.66,98,94,99,99,84.1,0.83,66.04,63.52,0.78
6739,竹陞科技,Technology,Semiconductors,196.82,209.7,253.74,284.32,169.81,173.13,97,98,92,92,178.5,0.74,169.9,108.97,0.56
6706,惠特,Industrials,Specialty Industrial Machinery,195.2,208.22,220.93,205.33,167.18,83.65,97,96,92,7,170.0,0.88,144.36,91.73,0.78
3293,鈊象,Communication Services,Electronic Gaming & Multimedia,194.88,198.15,189.85,184.51,148.3,163.79,97,95,87,91,1080.0,1.0,851.48,603.22,0.67
4569,六方科-KY,Industrials,Metal Fabrication,193.39,206.59,240.78,222.97,96.84,89.92,97,96,46,19,219.0,0.75,172.6,114.99,1.39
2359,所羅門,Technology,Electronic Components,190.35,190.35,234.85,280.45,387.33,240.42,97,98,99,97,147.5,0.78,153.06,111.08,0.71
1540,喬福,Industrials,Specialty Industrial Machinery,189.16,189.16,228.21,227.07,138.39,97.56,97,96,84,40,45.8,0.88,43.1,26.24,0.74
8064,東捷,Technology,Semiconductor Equipment & Materials,186.65,186.65,205.86,244.83,209.17,152.02,97,97,96,89,62.4,0.89,58.74,39.41,1.16
8096,擎亞,Technology,Semiconductors,185.47,189.59,209.14,278.89,241.81,216.96,97,97,97,96,43.95,0.72,47.76,34.83,0.19
8111,立碁,Technology,Electronic Components,184.36,187.88,189.27,132.68,109.7,114.92,97,84,65,68,46.4,0.95,30.0,24.37,2.78
4956,光鋐,Technology,Electronic Components,183.92,183.92,140.44,150.87,136.22,157.04,97,90,83,90,41.65,1.0,28.62,23.55,1.16
3466,德晉,Technology,Communication Equipment,183.77,183.77,162.63,223.38,308.94,125.05,97,96,98,77,80.3,0.74,67.17,53.98,2.59
3131,弘塑,Technology,Semiconductor Equipment & Materials,183.25,197.68,228.34,254.62,205.31,212.04,97,97,96,96,1710.0,0.76,1815.9,1195.21,0.63
8028,昇陽半導體,Technology,Semiconductors,180.49,181.99,187.84,211.0,174.84,87.04,97,96,93,13,140.0,1.0,125.43,80.46,0.95
6199,天品,Technology,Computer Hardware,180.44,180.79,212.21,235.67,128.4,153.26,97,97,79,89,50.3,0.73,56.63,35.69,0.38
5484,慧友,Industrials,Security & Protection Services,176.18,176.18,201.23,320.36,392.41,141.49,97,98,99,86,64.5,0.45,71.72,46.68,0.81
5481,新華,Consumer Defensive,Education & Training Services,176.04,181.07,189.76,161.02,93.66,98.15,97,92,40,42,28.25,0.94,23.2,16.12,1.57
3086,華義,Communication Services,Electronic Gaming & Multimedia,174.95,183.96,237.53,212.96,153.23,209.0,97,96,89,96,207.5,0.74,197.33,142.71,0.4
3312,弘憶股,Technology,Electronics & Computer Distribution,174.37,175.01,203.34,280.27,302.7,200.93,97,98,98,96,72.1,0.6,77.08,56.9,1.15
3379,彬台,Industrials,Specialty Industrial Machinery,172.2,172.2,185.33,264.06,249.31,112.97,97,97,97,66,39.6,0.77,38.27,24.9,4.69
2524,京城,Real Estate,Real Estate—Development,171.66,185.76,275.46,303.4,167.01,124.75,97,98,92,77,84.9,0.52,107.8,62.62,0.44
4563,百德,Industrials,Specialty Industrial Machinery,171.36,191.02,208.7,171.62,105.56,105.77,97,94,59,57,111.0,0.77,92.58,62.56,0.37
3535,晶彩科,Technology,Computer Hardware,167.4,169.28,237.47,332.69,294.79,113.36,96,99,98,67,54.0,0.57,65.5,39.44,0.23
6134,萬旭,Technology,Communication Equipment,167.0,174.81,144.3,126.72,97.93,97.71,96,82,48,41,41.55,0.9,28.29,22.9,2.6
3498,陽程,Industrials,Specialty Industrial Machinery,165.52,165.52,145.77,145.18,136.87,101.4,96,89,83,49,73.3,0.99,53.48,41.0,3.2
5364,力麗店,Consumer Cyclical,Lodging,165.46,177.95,198.34,217.21,73.97,87.19,96,96,4,13,37.55,0.67,39.78,23.99,0.44
4991,環宇-KY,Technology,Semiconductor Equipment & Materials,162.85,162.85,125.21,102.95,131.14,85.64,96,61,80,10,65.0,1.0,41.9,36.66,1.45
3073,天方能源,Technology,Semiconductors,162.58,166.37,239.3,288.31,201.49,104.37,96,98,95,54,71.7,0.54,81.59,49.72,0.12
4561,健椿,Industrials,Metal Fabrication,161.84,161.84,183.91,197.98,158.58,122.1,96,95,91,75,71.6,0.79,68.02,48.36,0.99
6215,和椿,Industrials,Specialty Industrial Machinery,161.66,161.66,185.09,186.49,188.11,137.61,96,95,94,84,68.0,0.96,65.17,47.32,1.14
5432,新門,Technology,Electronic Components,161.62,174.3,223.36,291.89,316.24,332.39,96,98,98,99,268.0,0.86,269.99,201.51,0.55
6877,鏵友益,Technology,Semiconductor Equipment & Materials,160.87,161.62,163.36,216.15,136.15,82.61,96,96,83,6,74.0,0.74,72.77,46.34,0.23
9906,欣巴巴,Industrials,Engineering & Construction,160.41,172.36,240.19,289.59,182.54,119.63,96,98,94,72,133.5,0.51,176.31,106.4,0.31
3663,鑫科,Industrials,Metal Fabrication,159.74,164.18,211.03,238.81,130.09,129.14,96,97,80,80,84.5,0.67,92.83,58.44,0.37
