Ticker,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
DRUG,3756.26,3756.26,3256.08,93.19,71.31,90.76,99,37,9,26,55.77,1.0,16.24,5.03,0.09
WGS,1270.66,1289.64,1051.39,794.56,663.41,459.03,99,99,99,98,75.95,0.9,49.9,26.64,0.94
FTEL,748.82,815.62,905.65,448.23,1173.25,414.79,99,99,99,98,31.27,0.8,19.65,14.55,0.36
SEZL,709.03,709.03,710.02,521.68,297.61,313.32,99,99,98,97,242.03,1.0,173.39,97.56,1.46
DOGZ,601.9,726.48,685.28,363.37,262.46,138.26,99,98,97,85,43.8,0.76,35.19,16.65,0.31
MNPR,569.14,569.14,1031.62,203.02,146.72,215.4,99,96,88,95,15.78,0.46,6.99,4.25,0.1
WLGS,534.12,556.08,553.96,253.41,84.45,110.16,99,98,17,65,3.49,0.99,1.81,0.9,0.16
LENZ,491.38,491.38,446.24,588.61,614.29,743.7,99,99,99,99,32.23,1.0,24.47,17.23,1.45
NXL,467.07,467.07,361.31,182.48,445.69,467.62,99,95,99,98,2.99,0.94,1.19,1.1,0.6
CHSN,465.89,632.87,636.03,683.75,152.8,116.62,99,99,90,73,10.0,0.64,6.78,3.1,0.6
ASTS,440.59,511.03,615.65,912.53,638.28,68.57,99,99,99,8,22.52,0.56,26.26,12.96,0.76
CAPR,402.7,474.36,485.24,417.93,131.99,137.27,99,99,83,85,18.23,0.8,13.23,7.08,0.36
LUMN,396.37,398.32,445.38,493.55,350.86,90.58,99,99,98,25,9.02,1.0,6.39,3.02,2.81
SMR,389.62,389.62,376.5,227.35,299.29,170.27,99,97,98,92,21.41,0.97,13.27,8.66,1.11
SMMT,385.15,413.54,544.45,818.49,419.71,241.74,99,99,98,96,20.89,0.63,20.39,9.88,0.38
ROOT,371.8,371.8,198.69,366.51,822.53,886.7,99,98,99,99,73.78,0.88,42.84,47.36,2.36
SGMO,356.07,356.07,317.3,176.86,155.39,180.68,99,95,90,93,2.47,1.0,1.08,0.76,1.71
RAIL,350.14,400.33,400.33,355.38,129.77,123.06,99,98,81,77,13.1,0.86,11.17,5.47,1.02
ATER,346.58,384.62,404.64,616.06,645.53,671.05,99,99,99,99,2.98,0.83,2.99,2.28,1.22
LBPH,343.19,353.99,373.8,373.92,328.54,415.4,99,98,98,98,59.8,1.0,43.08,29.03,0.76
CRVS,330.31,405.9,423.47,304.88,160.79,144.16,99,98,91,87,8.78,0.94,6.17,3.2,2.16
COMM,324.1,371.05,360.66,367.05,157.32,76.63,99,98,91,11,6.95,1.0,5.77,2.72,1.02
JANX,321.31,328.18,328.18,294.76,577.08,618.86,99,98,99,99,54.89,0.83,48.64,41.4,1.62
WULF,320.1,320.1,286.68,248.66,307.41,205.48,99,98,98,95,7.67,1.0,4.96,3.51,2.07
INSG,317.63,366.94,481.7,402.63,358.68,109.72,99,99,98,64,16.28,0.8,17.32,9.04,1.06
ASPI,305.91,323.47,291.07,142.56,473.69,449.65,99,90,99,98,7.65,0.98,3.64,3.47,1.21
CLOV,305.13,341.7,359.41,345.46,198.24,84.75,99,98,95,18,4.35,1.0,3.45,1.76,1.72
CVNA,301.3,357.91,301.16,254.7,515.13,526.22,99,98,99,99,238.93,0.96,178.97,119.83,0.78
WLFC,299.77,299.77,319.62,253.27,190.59,104.65,98,98,94,57,217.79,1.0,150.75,85.03,3.05
NOVVU,288.05,297.4,314.02,319.81,105.06,98.49,98,98,55,48,41.0,1.0,34.66,17.46,
