Ticker,Name,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
3580,友威科,Industrials,Specialty Industrial Machinery,143.74,143.74,163.96,182.96,156.7,96.76,94,94,90,40,104.0,0.75,102.47,71.51,1.01
3665,貿聯-KY,Industrials,Electrical Equipment & Parts,143.0,143.0,143.7,154.61,125.07,83.26,94,91,77,8,488.5,1.0,434.85,318.07,0.61
3227,原相,Technology,Semiconductors,142.97,142.97,157.12,152.11,106.56,129.02,94,90,61,79,254.5,0.86,228.54,177.47,0.28
6197,佳必琪,Technology,Computer Hardware,142.92,142.92,137.02,157.46,189.17,212.22,94,91,94,96,188.0,0.93,164.86,141.69,7.39
4534,慶騰,Industrials,Metal Fabrication,142.77,150.01,178.97,233.64,223.56,127.82,94,96,96,78,22.85,0.63,25.53,17.26,0.21
6241,易通展,Technology,Communication Equipment,141.79,141.79,141.61,105.51,90.79,105.5,94,64,34,57,23.1,1.0,16.86,14.85,4.3
8467,波力-KY,Consumer Cyclical,Leisure,141.65,150.82,187.57,187.83,176.16,245.61,94,95,93,97,277.5,0.99,244.03,196.22,0.65
3354,律勝,Technology,Electronic Components,141.23,145.71,140.85,150.33,129.93,193.68,94,90,80,95,31.85,0.94,24.63,23.22,1.9
4160,訊聯基因,Healthcare,Diagnostics & Research,141.05,146.8,160.67,244.83,287.53,123.39,94,97,98,75,89.1,0.52,94.62,70.34,0.38
2464,盟立,Industrials,Specialty Industrial Machinery,141.0,141.0,156.82,171.63,172.6,121.19,94,93,92,73,84.0,0.83,82.07,60.4,0.88
3550,聯穎,Industrials,Electrical Equipment & Parts,140.92,143.27,169.51,160.78,85.05,93.32,93,92,20,33,25.65,0.77,22.73,17.03,0.6
2033,佳大,Basic Materials,Steel,140.74,140.74,133.31,131.82,95.2,100.32,93,84,43,47,26.75,1.0,19.25,17.06,1.29
8043,蜜望實,Technology,Electronic Components,140.46,140.46,140.29,164.29,81.84,93.07,93,93,13,32,42.65,0.69,42.67,30.09,0.42
8114,振樺電,Industrials,Business Equipment & Supplies,140.2,140.2,149.32,149.32,136.02,103.81,93,90,83,54,222.5,1.0,197.32,151.9,1.0
5536,聖暉*,Industrials,Engineering & Construction,140.11,140.11,148.92,152.29,123.0,120.27,93,90,76,73,344.5,1.0,303.67,235.65,0.99
5345,天揚,Technology,Electronic Components,139.73,151.07,195.39,259.17,197.77,78.45,93,97,95,4,25.8,0.55,29.9,18.36,0.11
3605,宏致,Technology,Electronic Components,137.94,139.31,149.32,149.32,132.58,126.82,93,90,81,78,61.7,1.0,53.78,44.22,0.85
3018,隆銘綠能,Industrials,Engineering & Construction,137.57,145.71,171.43,183.02,142.56,89.6,93,94,86,22,30.0,0.9,28.57,19.7,0.43
6207,雷科,Technology,Electronic Components,137.52,140.5,152.24,159.51,198.7,167.3,93,92,95,91,74.9,0.81,71.6,58.74,0.29
4542,科嶠,Industrials,Specialty Industrial Machinery,137.24,142.29,140.17,140.17,167.72,179.88,93,87,92,93,111.0,0.96,86.36,71.75,1.54
4549,桓達,Technology,Scientific & Technical Instruments,136.78,136.78,145.5,139.54,180.1,101.98,93,87,93,50,170.5,0.71,162.57,128.67,0.18
2360,致茂,Technology,Scientific & Technical Instruments,136.3,136.3,131.19,130.84,106.33,110.34,93,83,61,63,423.0,1.0,352.6,283.96,1.33
5438,東友,Industrials,Business Equipment & Supplies,136.21,146.68,132.25,141.73,90.95,99.46,93,88,35,45,28.75,0.85,21.43,18.93,1.33
9906,欣巴巴,Industrials,Engineering & Construction,136.04,160.41,206.18,289.59,199.84,127.88,93,98,96,78,126.5,0.46,172.44,107.82,0.51
6515,穎崴,Technology,Semiconductors,135.91,135.91,138.12,164.1,118.17,121.35,93,92,73,73,1345.0,0.9,1192.88,941.33,2.42
2724,藝舍-KY,Consumer Cyclical,Lodging,135.82,158.07,163.12,192.73,238.88,181.06,93,95,97,94,33.7,0.78,36.54,27.9,0.7
5508,永信建,Real Estate,Real Estate—Development,135.63,157.97,168.7,246.28,244.97,194.18,93,97,97,95,210.5,0.58,247.59,185.99,0.56
4526,東台,Industrials,Specialty Industrial Machinery,135.23,136.0,145.16,167.08,141.06,119.09,93,93,85,71,35.7,0.81,33.32,25.55,1.33
6449,鈺邦,Technology,Electronic Components,135.2,147.73,159.97,179.24,198.89,138.2,93,94,95,84,158.0,0.74,161.31,120.14,0.61
8070,長華*,Technology,Electronics & Computer Distribution,135.04,135.04,154.8,149.86,128.45,105.75,93,90,79,57,61.3,0.8,58.01,46.13,0.76
4127,天良,Healthcare,Drug Manufacturers—Specialty & Generic,134.35,138.4,151.65,180.81,250.92,219.66,92,94,97,96,34.6,0.66,35.57,30.42,0.15
6869,雲豹能源,Utilities,Utilities—Renewable,134.07,143.3,185.06,216.26,241.74,144.64,92,96,97,86,218.5,0.55,226.2,170.67,0.68
3030,德律,Technology,Scientific & Technical Instruments,133.71,141.95,153.58,168.86,233.87,131.41,92,93,97,81,143.5,0.65,146.52,120.75,0.5
4303,信立,Consumer Cyclical,Footwear & Accessories,133.52,140.08,145.15,161.22,276.31,276.43,92,92,98,98,48.95,0.66,47.03,42.85,0.85
3085,新零售,Communication Services,Internet Content & Information,133.5,138.46,152.57,146.42,95.09,86.56,92,89,43,14,21.45,0.9,16.9,13.79,
2615,萬海,Industrials,Marine Shipping,133.29,133.29,158.39,147.47,159.36,83.28,92,89,91,8,87.7,0.69,83.1,67.22,0.56
2236,百達-KY,Industrials,Specialty Industrial Machinery,133.22,135.05,134.23,143.1,112.76,126.43,92,88,69,77,123.0,0.93,110.72,84.23,0.62
1569,濱川,Industrials,Metal Fabrication,133.18,133.18,145.67,120.85,101.95,96.49,92,78,55,39,41.05,1.0,31.19,26.52,1.94
6446,藥華藥,Healthcare,Drug Manufacturers - Specialty & Generic,133.13,136.01,158.72,189.54,166.42,81.49,92,95,92,6,629.0,0.77,672.12,469.9,0.34
3491,昇達科,Technology,Communication Equipment,132.83,142.02,158.8,163.74,153.81,96.58,92,92,89,39,319.0,0.83,326.55,242.7,1.31
1560,中砂,Industrials,Tools & Accessories,132.82,139.22,138.46,151.05,154.92,176.41,92,90,90,93,357.0,0.92,327.46,276.38,0.55
3374,精材,Technology,Semiconductors,132.82,138.84,143.83,190.08,142.68,103.62,92,95,86,53,224.0,0.67,234.6,166.44,0.19
3551,世禾,Technology,Semiconductor Equipment & Materials,132.41,132.41,101.18,106.07,122.1,168.66,92,65,75,92,146.5,1.0,105.66,104.26,6.38
1213,大飲,Consumer Defensive,Beverages—Non-Alcoholic,132.28,144.18,155.22,164.16,118.84,92.75,92,93,74,31,12.75,0.91,12.2,8.77,0.54
3564,其陽,Technology,Computer Hardware,132.01,139.29,140.52,164.6,234.43,131.71,92,93,97,81,96.3,0.64,89.64,76.54,0.48
1721,三晃,Basic Materials,Chemicals,131.92,131.92,158.3,156.58,88.23,95.89,92,91,29,38,23.8,0.81,19.33,15.97,2.22
2317,鴻海,Technology,Electronic Components,131.75,131.75,125.18,135.47,144.98,124.08,92,85,87,76,216.0,0.92,186.22,160.57,0.74
2349,錸德,Technology,Computer Hardware,131.25,135.69,173.38,185.26,184.96,84.59,92,95,94,10,15.3,0.63,16.01,11.19,0.26
6104,創惟,Technology,Semiconductors,131.22,131.22,125.77,112.13,77.04,100.01,92,72,6,46,160.0,1.0,125.92,109.65,1.8
8906,花王,Industrials,Specialty Business Services,130.71,136.77,154.2,294.49,279.47,100.98,92,98,98,48,36.9,0.46,44.05,34.52,0.19
6664,群翊,Industrials,Specialty Industrial Machinery,130.11,130.11,160.81,160.81,154.14,108.51,92,92,89,61,304.0,0.8,298.61,224.63,1.11
4772,台特化,Basic Materials,Specialty Chemicals,129.79,129.79,143.03,146.27,187.64,228.72,91,89,94,97,178.0,0.82,168.59,159.68,2.12
2438,翔耀,Industrials,Electrical Equipment & Parts,129.79,133.75,145.32,273.8,282.71,105.49,91,98,98,57,46.35,0.43,52.22,37.8,0.77
6156,松上,Technology,Electronic Components,129.62,135.41,135.41,121.02,91.74,101.95,91,78,36,50,37.55,0.98,31.19,26.05,2.83
3455,由田,Technology,Electronic Components,129.53,129.53,144.99,149.55,131.69,95.73,91,90,80,38,137.0,0.91,130.19,101.71,0.3
8932,智通*,Consumer Cyclical,Apparel Manufacturing,129.5,131.67,132.57,148.95,157.36,168.49,91,89,90,92,92.8,1.0,85.57,70.18,0.44
4513,福裕,Industrials,Specialty Industrial Machinery,129.5,145.54,208.11,320.35,188.75,182.87,91,98,94,94,41.4,0.35,62.56,39.35,0.25
3234,光環,Technology,Semiconductors,129.47,133.35,138.19,108.88,156.59,144.56,91,69,90,86,55.4,1.0,42.47,40.24,0.73
6757,台灣虎航-創,Industrials,Airlines,129.46,129.46,139.0,158.92,151.98,95.48,91,92,89,37,59.7,0.7,57.87,46.09,0.36
5202,力新,Technology,Software—Application,129.42,129.42,112.26,126.27,119.15,150.56,91,81,74,88,29.8,1.0,23.82,21.56,5.88
3064,泰偉,Communication Services,Electronic Gaming & Multimedia,129.17,136.62,140.89,190.56,235.89,87.69,91,95,97,16,76.0,0.51,79.17,64.55,0.19
3523,迎輝,Technology,Electronic Components,129.14,129.14,141.34,143.11,106.91,106.91,91,88,62,59,26.85,0.83,23.56,19.54,1.79
4527,方土霖,Technology,Electronic Components,128.7,128.7,133.97,107.17,112.3,105.56,91,67,68,57,62.2,1.0,48.92,43.77,15.56
6768,志強-KY,Consumer Cyclical,Leisure,128.63,130.98,130.98,120.51,118.08,104.95,91,78,73,56,115.5,1.0,94.7,84.49,1.08
6584,南俊國際,Consumer Cyclical,"Furnishings, Fixtures & Appliances",128.4,131.25,130.75,163.42,193.87,260.04,91,92,95,98,188.0,0.74,173.97,174.21,1.44
4530,宏易,Industrials,Metal Fabrication,127.77,133.13,149.89,139.24,100.31,101.19,91,87,52,49,10.85,0.73,9.79,8.01,0.29
6830,汎銓,Technology,Semiconductor Equipment & Materials,127.69,134.46,134.46,114.32,83.46,99.51,91,74,16,45,212.0,0.92,162.26,145.53,0.89
8059,凱碩,Technology,Communication Equipment,127.55,127.55,139.98,140.47,145.0,270.71,91,87,87,98,36.8,0.88,32.24,30.79,2.43
3284,太普高,Industrials,Specialty Industrial Machinery,127.37,139.59,150.4,263.26,187.6,167.1,91,97,94,91,37.8,0.44,48.28,34.11,0.14
2504,國產,Basic Materials,Building Materials,126.95,133.83,137.19,149.1,156.93,153.36,91,89,90,89,54.4,0.93,52.63,43.42,0.38
6228,全譜,Technology,Computer Hardware,126.94,148.17,156.71,259.43,180.44,100.71,91,97,93,48,45.3,0.45,50.6,36.01,0.15
00665L,富邦恒生國企正2,,,126.69,126.69,155.3,97.14,105.09,79.62,91,51,59,5,9.06,0.68,7.33,6.39,1.03
3066,李洲,Technology,Electronic Components,126.22,142.35,140.26,142.42,98.28,133.99,90,88,50,82,31.85,0.86,27.82,23.8,0.67
9935,慶豐富,Consumer Cyclical,"Furnishings, Fixtures & Appliances",126.11,129.09,144.45,144.45,115.46,111.3,90,88,71,64,35.15,1.0,31.59,25.8,1.16
3021,鴻名,Technology,Computer Hardware,125.79,125.79,115.38,110.44,102.79,101.18,90,71,56,49,35.5,1.0,26.35,24.03,2.6
6855,數泓科,Industrials,Tools & Accessories,125.72,136.9,144.33,117.87,128.23,127.96,90,76,79,78,148.5,0.76,134.4,116.82,0.75
8107,大億金茂,Consumer Cyclical,Auto Parts,125.62,129.67,143.76,147.9,119.82,89.5,90,89,74,21,27.15,0.86,26.73,20.07,0.35
8054,安國,Technology,Computer Hardware,125.4,139.31,151.92,222.6,279.78,465.3,90,96,98,99,143.5,0.64,150.13,153.33,0.28
1307,三芳,Consumer Cyclical,Textile Manufacturing,125.35,127.66,122.24,121.44,116.78,107.62,90,79,72,60,42.05,0.97,35.73,30.8,1.97
