Ticker,Name,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6144,得利影,286.3,314.94,334.85,335.79,196.65,112.51,99,99,98,81,85.1,0.66,104.29,47.32,0.25
3230,錦明,284.6,288.67,287.13,237.68,138.77,105.71,99,99,93,71,48.9,0.74,48.43,22.35,0.61
8937,合騏,236.9,236.9,236.51,205.24,108.28,92.42,99,98,73,12,83.9,1.0,65.57,34.32,0.96
4510,高鋒,213.59,223.8,238.85,227.27,108.1,96.92,99,99,73,37,45.5,0.76,45.86,25.66,0.54
4583,台灣精銳,211.83,211.83,200.16,166.94,107.82,99.09,99,97,73,48,802.0,0.95,626.31,348.01,1.14
2070,精湛,208.6,211.26,211.65,194.78,111.51,103.08,99,98,77,63,92.9,0.73,91.56,52.11,0.14
5364,力麗店,203.61,204.02,200.88,183.06,91.72,89.42,99,97,31,5,40.1,0.75,41.37,24.52,0.07
8374,羅昇,203.31,219.38,272.73,313.45,214.41,93.73,99,99,98,19,130.5,0.8,140.77,74.44,0.24
6199,天品,188.95,188.95,181.71,168.05,105.6,134.77,99,97,69,94,68.7,0.95,57.8,36.81,6.03
2424,隴華,182.99,182.99,170.2,134.07,88.57,90.61,99,92,17,7,80.1,0.93,58.13,36.85,0.19
8080,印鉐,181.75,181.75,175.48,154.75,175.87,168.71,99,96,97,98,35.2,0.88,30.86,19.29,0.45
1540,喬福,181.12,188.63,190.74,183.37,109.51,98.69,98,97,75,46,43.95,0.82,43.52,27.06,0.18
3167,大量,179.95,179.95,171.36,142.23,106.99,111.94,98,94,71,81,147.0,0.83,113.72,74.15,1.35
6609,瀧澤科,179.82,179.82,170.31,151.88,115.11,95.96,98,95,81,32,116.5,0.97,82.51,49.48,1.11
5443,均豪,178.49,186.14,201.28,201.28,152.47,152.47,98,98,96,97,121.5,0.74,136.31,79.32,0.16
4569,六方科-KY,178.07,178.07,168.32,134.04,97.52,90.11,98,92,50,6,272.5,1.0,189.62,119.32,8.39
2524,京城,174.81,187.04,195.25,194.75,134.49,114.29,98,98,92,83,79.6,0.47,105.26,64.12,0.17
3450,聯鈞,173.66,173.66,175.12,175.41,139.92,105.96,98,97,93,71,224.0,0.86,181.41,108.98,1.29
3073,天方能源,170.77,192.62,223.7,223.7,142.2,108.16,98,98,94,75,73.4,0.56,81.42,51.08,0.3
3663,鑫科,168.78,171.37,181.05,181.0,110.81,110.46,98,97,76,78,97.8,0.83,93.77,60.07,2.07
6640,均華,168.41,178.81,197.21,200.69,217.0,207.83,98,98,99,99,730.0,0.65,906.58,539.97,0.85
4563,百德,167.53,167.53,164.2,146.93,102.11,95.72,98,95,63,31,111.5,0.78,98.3,64.47,0.23
4562,穎漢,165.59,175.26,219.57,267.83,239.36,98.01,98,99,99,43,67.2,0.8,69.91,40.85,0.25
6706,惠特,165.51,169.01,174.47,176.75,144.8,104.02,98,97,94,66,172.0,0.9,152.21,94.89,0.35
2543,皇昌,163.93,163.93,161.55,152.53,158.92,144.45,98,95,96,96,89.5,1.0,62.52,39.29,0.97
5481,新華,163.26,163.26,157.91,142.35,91.84,96.08,98,94,31,33,28.2,0.94,24.56,16.57,0.37
5345,天揚,163.03,175.97,224.85,226.11,135.21,87.19,98,98,92,3,31.15,0.74,29.94,18.56,3.14
6739,竹陞科技,162.8,163.64,168.98,168.98,134.9,132.76,98,97,92,94,183.5,0.77,175.54,112.95,0.21
4903,聯光通,160.79,160.79,157.01,133.07,123.23,105.97,98,91,87,71,49.4,0.87,36.08,24.35,0.84
6187,萬潤,160.63,160.63,156.91,145.63,153.81,155.67,98,94,96,97,452.0,0.79,421.22,282.94,0.1
3081,聯亞,160.08,160.08,149.19,119.2,116.62,116.36,98,86,83,86,360.0,0.93,237.43,159.8,2.15
9906,欣巴巴,158.44,174.6,191.58,192.05,125.47,116.27,97,98,88,86,120.0,0.42,168.46,108.61,0.42
3535,晶彩科,158.18,173.82,224.95,236.25,169.19,104.56,97,99,97,67,61.5,0.69,64.68,40.71,0.48
4304,勝昱,156.41,167.95,196.46,196.54,98.38,95.43,97,98,53,29,11.15,0.75,11.91,8.62,0.8
6877,鏵友益,155.91,158.44,170.37,175.47,123.23,89.12,97,97,87,5,65.7,0.6,72.75,47.42,0.2
6231,系微,155.72,162.22,169.28,169.28,141.8,142.22,97,97,93,96,547.0,0.9,495.99,326.74,0.64
8043,蜜望實,155.16,155.16,151.31,143.69,85.76,98.93,97,94,9,47,45.6,0.8,42.98,30.33,2.38
8028,昇陽半導體,154.88,161.23,178.47,182.78,140.23,95.49,97,97,93,29,128.5,0.87,128.59,82.87,0.19
6442,光聖,153.91,165.35,202.49,244.39,219.64,155.69,97,99,99,97,485.0,0.88,406.01,254.76,1.19
3581,博磊,153.17,153.17,161.36,161.17,111.04,108.85,97,96,77,76,70.0,0.96,55.92,38.47,2.06
4950,牧東,151.22,151.22,145.01,117.75,85.96,81.59,97,85,10,1,12.55,0.74,10.51,7.62,0.33
3086,華義,150.3,152.63,152.63,143.54,113.74,179.79,97,94,80,98,180.0,0.6,201.89,144.95,0.38
6223,旺矽,149.93,150.53,150.97,150.95,147.34,133.2,97,95,95,94,813.0,0.93,766.66,495.08,1.15
4729,熒茂,149.81,149.81,145.69,128.24,108.9,109.46,97,90,74,77,32.1,0.84,27.04,20.37,0.83
3018,隆銘綠能,149.7,157.57,168.93,166.48,114.89,96.98,97,97,81,38,29.95,0.9,28.8,19.9,0.42
4909,新復興,148.94,153.84,155.1,149.33,218.35,221.2,97,95,99,99,141.5,0.69,144.13,97.18,0.29
4513,福裕,148.11,160.79,173.23,173.44,160.05,128.53,97,97,97,93,40.15,0.34,60.97,39.59,0.22
1213,大飲,146.88,152.33,153.22,148.29,96.6,94.13,97,95,48,21,12.3,0.85,12.19,8.84,0.07
1235,興泰,146.82,146.82,144.62,133.96,98.34,95.88,97,92,53,32,154.5,0.97,136.52,97.06,0.13
3379,彬台,146.73,160.81,194.45,220.63,160.43,102.55,97,98,97,62,35.5,0.65,38.08,25.54,0.33
8249,菱光,146.55,146.55,138.39,117.56,89.29,93.95,97,85,21,20,67.6,0.97,49.4,36.81,7.44
2365,昆盈,146.46,162.97,201.43,233.34,179.03,139.65,97,99,98,95,47.5,0.65,55.67,36.07,0.28
3019,亞光,146.31,151.36,156.03,150.87,98.53,101.63,96,95,53,59,108.5,0.68,115.2,81.35,0.8
3293,鈊象,146.29,146.36,145.25,139.52,124.21,125.25,96,93,87,91,1040.0,0.9,893.58,624.45,0.8
6151,晉倫,146.23,146.23,141.3,129.85,93.71,95.27,96,91,38,28,62.0,1.0,42.31,31.4,0.37
3013,晟銘電,145.89,147.36,147.36,144.2,149.22,116.47,96,94,95,86,162.5,1.0,126.53,85.83,1.14
3131,弘塑,145.85,149.99,156.29,156.29,152.01,148.67,96,96,95,97,1630.0,0.71,1820.6,1227.23,0.35
6228,全譜,145.4,155.39,172.5,193.61,137.14,99.96,96,98,92,52,45.05,0.43,49.7,36.27,0.1
3550,聯穎,144.23,144.23,140.63,125.26,90.21,92.52,96,89,25,13,24.3,0.68,23.19,17.17,0.25
3580,友威科,143.43,148.13,162.38,163.58,118.88,99.85,96,96,84,52,102.0,0.72,102.81,72.13,0.69
6788,華景電,143.04,145.88,153.76,153.79,112.63,95.27,96,95,79,28,275.0,0.87,263.27,181.09,0.65
1736,喬山,142.84,144.66,144.66,132.21,114.25,94.0,96,91,80,20,152.5,0.9,132.53,94.93,0.82
8064,東捷,142.29,145.71,167.62,171.81,148.36,131.89,96,97,95,94,68.1,0.94,60.58,40.91,0.83
6405,悅城,141.98,141.98,134.65,120.83,91.46,96.91,96,87,30,37,47.5,0.93,35.7,27.25,2.13
2349,錸德,141.87,152.07,178.82,178.51,129.75,94.72,96,97,90,25,15.05,0.61,15.99,11.28,0.19
3047,訊舟,140.42,152.01,186.29,199.15,159.64,110.82,96,98,96,79,33.8,0.62,39.08,26.45,0.18
6535,順藥,140.18,140.18,135.94,129.15,215.44,216.56,96,90,99,99,382.5,1.0,279.36,199.89,1.92
2924,宏太-KY,139.65,141.69,141.69,134.65,93.64,95.2,96,92,37,28,35.0,0.5,37.79,29.44,0.33
2467,志聖,139.58,146.41,156.97,156.97,177.27,178.66,96,96,98,98,204.0,0.78,219.52,153.58,0.43
3303,岱稜,138.83,138.92,138.74,138.74,115.58,101.62,96,93,82,59,59.7,0.77,60.67,42.88,0.16
8111,立碁,138.71,138.71,131.12,107.7,106.3,107.35,96,74,70,74,43.5,0.86,32.8,25.13,0.46
4561,健椿,138.64,138.64,141.25,141.25,134.58,105.58,96,93,92,70,71.6,0.79,71.38,49.58,0.26
3374,精材,138.39,144.52,159.85,165.96,116.75,100.33,96,96,83,54,216.0,0.62,234.8,167.64,0.16
3522,御嵿,138.29,138.92,137.67,127.71,87.22,110.17,95,90,13,78,23.85,0.55,24.82,20.13,0.16
4534,慶騰,138.06,149.22,182.32,195.64,150.79,103.56,95,98,95,65,22.2,0.6,25.32,17.41,0.2
6134,萬旭,137.11,137.11,130.11,116.52,97.24,99.19,95,84,50,49,37.3,0.74,30.72,23.52,0.49
5484,慧友,137.05,148.17,209.75,261.59,187.41,115.48,95,99,98,85,59.8,0.4,70.66,47.82,0.3
3498,陽程,136.26,136.26,137.61,137.61,116.14,101.9,95,93,82,60,67.2,0.85,56.9,42.22,0.47
2364,倫飛,136.01,136.01,134.82,122.58,80.9,77.67,95,88,3,1,91.9,0.63,95.38,76.27,0.14
1799,易威,135.93,155.68,205.93,215.29,174.69,139.9,95,98,97,96,100.0,0.36,164.85,105.6,0.53
1225,福懋油,135.79,148.01,181.44,184.34,148.73,92.87,95,97,95,14,97.6,0.35,142.79,93.9,0.18
3665,貿聯-KY,135.28,137.14,142.7,144.19,114.85,92.91,95,94,81,14,469.5,0.91,439.58,321.09,0.96
2399,映泰,135.21,135.21,128.07,106.24,85.82,93.38,95,72,9,17,40.5,0.89,29.56,24.41,0.54
4576,大銀微系統,134.71,134.71,127.02,116.9,102.94,100.88,95,84,64,56,145.0,1.0,102.97,80.24,0.28
5234,達興材料,134.64,134.64,129.64,110.27,129.61,127.75,95,78,90,92,241.5,0.9,201.89,155.39,1.71
8032,光菱,134.63,134.63,123.64,104.03,89.62,95.32,95,68,23,29,70.2,1.0,38.87,31.55,2.75
3363,上詮,134.61,134.61,132.0,138.87,146.39,130.83,95,93,94,93,233.5,0.91,190.75,139.29,0.14
3227,原相,134.4,134.4,132.52,120.85,95.59,111.19,95,87,44,79,250.0,0.83,232.22,178.84,0.17
4716,大立,134.28,134.28,131.44,125.9,126.26,100.44,95,89,89,55,32.15,0.9,26.38,19.13,1.0
2236,百達-KY,134.06,134.11,134.84,133.13,103.02,92.77,95,91,65,14,125.5,0.96,111.47,84.95,1.13
5386,青雲,133.86,133.86,130.27,122.28,119.1,115.48,95,87,84,85,107.5,0.94,89.71,69.14,3.21
6446,藥華藥,133.78,140.19,156.31,159.98,132.6,95.61,95,96,91,30,646.0,0.8,669.28,473.85,0.6
8467,波力-KY,133.78,135.73,135.89,129.52,137.51,172.25,95,91,93,98,272.5,0.96,247.13,198.03,0.42
