Ticker,Name,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6144,得利影,Communication Services,Entertainment,322.54,328.85,335.85,328.67,178.93,104.92,99,99,98,65,123.0,1.0,99.84,43.49,7.05
3230,錦明,Technology,Electronic Components,276.26,276.26,264.58,212.13,130.13,108.57,99,98,91,74,63.1,1.0,43.29,20.54,3.11
8937,合騏,Consumer Cyclical,Recreational Vehicles,234.89,234.89,227.06,186.55,100.67,100.45,99,98,58,47,83.5,1.0,58.46,31.88,1.42
4510,高鋒,Industrials,Specialty Industrial Machinery,230.39,238.86,238.86,206.62,100.57,99.83,99,98,58,44,39.65,0.62,44.64,24.47,0.39
8374,羅昇,Industrials,Industrial Distribution,227.88,247.89,290.85,313.48,192.09,94.71,99,99,98,13,128.0,0.78,136.99,69.97,0.18
2070,精湛,Industrials,Specialty Industrial Machinery,210.95,211.66,211.01,175.54,104.91,103.43,99,97,68,61,91.5,0.72,85.85,49.54,0.51
3073,天方能源,Technology,Semiconductors,203.76,216.99,223.68,216.32,125.57,103.86,99,98,88,62,70.8,0.53,82.23,49.28,0.21
5364,力麗店,Consumer Cyclical,Lodging,198.19,198.19,194.29,168.78,88.28,90.0,99,97,14,3,40.3,0.76,39.33,23.85,0.29
4583,台灣精銳,Industrials,Specialty Industrial Machinery,192.57,192.57,183.29,146.87,107.94,101.9,99,95,73,55,705.0,0.9,553.31,324.65,1.12
2524,京城,Real Estate,Real Estate—Development,192.35,194.47,195.28,187.57,134.73,109.35,99,98,92,75,84.0,0.51,108.98,62.09,0.4
1540,喬福,Industrials,Specialty Industrial Machinery,190.46,190.75,190.75,169.48,103.28,99.62,99,97,64,43,40.6,0.72,42.77,25.98,0.18
5443,均豪,Technology,Semiconductor Equipment & Materials,189.87,196.89,201.28,192.09,152.65,147.88,98,98,96,97,130.0,0.8,130.36,75.34,0.36
3535,晶彩科,Technology,Computer Hardware,187.94,205.13,235.19,236.37,150.58,106.96,98,99,95,71,52.4,0.55,66.44,39.1,0.19
5345,天揚,Technology,Electronic Components,184.55,200.45,226.08,218.69,122.96,89.0,98,98,86,3,27.15,0.6,29.75,17.98,0.49
4562,穎漢,Industrials,Specialty Industrial Machinery,182.28,199.17,236.43,267.91,222.95,98.33,98,99,99,34,59.4,0.68,69.29,38.7,0.23
6640,均華,Technology,Semiconductors,181.78,188.2,200.46,200.75,218.14,196.3,98,98,99,98,912.0,0.84,887.98,512.08,0.34
9906,欣巴巴,Industrials,Engineering & Construction,181.52,188.71,192.08,188.88,120.34,114.92,98,98,85,83,136.5,0.52,179.24,105.6,0.17
6199,天品,Technology,Computer Hardware,179.55,179.55,176.98,157.32,113.84,137.0,98,96,80,95,50.8,0.73,56.46,35.45,0.27
3663,鑫科,Industrials,Metal Fabrication,174.41,178.47,181.12,172.54,111.87,111.37,98,97,78,78,80.8,0.62,92.77,57.98,0.13
4304,勝昱,Consumer Cyclical,Packaging & Containers,173.91,181.34,196.53,190.26,84.34,95.06,98,98,6,14,10.25,0.64,12.09,8.52,0.3
6442,光聖,Technology,Electronic Components,173.1,182.11,219.84,244.57,198.6,151.42,98,99,98,97,457.0,0.82,395.59,238.35,2.75
2365,昆盈,Technology,Computer Hardware,172.76,187.19,212.64,233.43,160.51,141.19,98,99,96,95,47.15,0.64,57.46,34.66,0.24
3450,聯鈞,Technology,Semiconductor Equipment & Materials,172.01,172.01,175.44,173.64,130.12,106.45,98,97,91,69,234.0,1.0,162.59,101.88,2.27
8080,印鉐,Technology,Electronic Components,171.65,171.65,167.13,138.37,176.44,164.36,98,93,97,97,31.8,0.77,27.86,18.25,0.18
6706,惠特,Industrials,Specialty Industrial Machinery,171.06,173.81,176.72,176.65,133.6,101.45,98,97,92,53,172.5,0.9,142.36,90.67,2.38
3379,彬台,Industrials,Specialty Industrial Machinery,168.58,178.67,208.75,220.68,142.1,105.07,98,98,94,66,34.8,0.63,38.52,24.67,0.31
1799,易威,Healthcare,Drug Manufacturers—Specialty & Generic,165.99,178.84,213.49,215.74,163.96,145.79,98,98,97,96,117.0,0.45,176.94,102.84,0.4
4513,福裕,Industrials,Specialty Industrial Machinery,165.9,170.24,173.46,172.78,160.25,117.09,98,97,96,86,45.15,0.41,64.53,38.61,0.3
8028,昇陽半導體,Technology,Semiconductors,165.64,172.14,181.52,182.79,131.26,96.94,98,97,91,25,136.0,0.96,124.45,79.59,1.24
