Ticker,Name,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6706,惠特,164.02,167.27,173.86,176.75,148.65,103.56,98,97,95,65,161.0,0.82,153.79,95.8,0.48
3073,天方能源,162.69,184.45,222.1,223.58,146.99,107.36,98,98,94,74,70.0,0.52,81.47,51.53,0.13
6640,均華,161.84,175.54,193.8,200.69,217.02,210.99,98,98,99,99,668.0,0.58,904.48,545.35,0.99
4903,聯光通,161.65,161.65,159.35,133.08,125.02,106.23,98,91,88,72,43.65,0.73,36.88,24.61,0.42
4562,穎漢,161.62,171.63,212.81,267.84,242.37,98.74,98,99,99,47,65.3,0.77,69.38,41.35,0.36
6739,竹陞科技,161.56,163.51,167.53,168.99,135.03,133.4,98,97,92,94,176.5,0.73,176.69,114.18,0.28
6187,萬潤,161.27,161.27,158.34,148.22,152.01,155.35,98,95,96,97,450.0,0.78,426.5,286.01,0.21
5345,天揚,158.29,170.5,217.24,226.08,139.34,85.25,98,98,93,2,27.2,0.6,29.94,18.72,1.22
8043,蜜望實,155.38,155.56,152.78,145.4,86.64,99.14,97,94,11,49,40.7,0.62,42.99,30.47,0.38
3581,博磊,154.85,154.85,160.63,161.34,112.18,108.5,97,96,78,76,72.6,1.0,57.0,38.92,2.04
6877,鏵友益,153.59,157.59,167.49,175.47,125.24,88.74,97,97,88,5,64.3,0.58,72.47,47.73,0.21
6231,系微,153.31,159.78,169.16,169.31,145.47,143.98,97,97,94,96,538.0,0.88,501.02,329.78,0.46
4950,牧東,153.23,153.23,147.91,122.2,86.09,82.12,97,87,10,1,12.3,0.71,10.73,7.68,0.27
3535,晶彩科,152.52,166.28,218.97,236.24,175.03,104.68,97,99,97,68,57.9,0.63,64.35,41.1,0.34
4304,勝昱,152.05,162.73,193.37,196.57,104.36,97.76,97,98,67,42,12.0,0.84,11.9,8.66,3.47
8028,昇陽半導體,151.48,158.85,176.3,182.78,143.77,95.39,97,97,94,30,122.5,0.81,128.85,83.58,0.4
9906,欣巴巴,151.19,168.37,191.08,192.06,128.92,116.8,97,98,90,86,122.0,0.43,164.94,109.31,0.29
4729,熒茂,151.01,151.01,147.64,131.24,108.59,109.69,97,91,74,78,30.45,0.76,27.55,20.53,0.3
6442,光聖,151.0,160.34,193.74,244.49,224.76,157.4,97,99,99,97,479.0,0.87,409.59,258.77,1.39
8249,菱光,150.97,150.97,141.41,121.9,89.04,93.77,97,87,20,21,69.2,0.91,50.94,37.2,4.01
6223,旺矽,149.52,149.96,150.96,150.94,147.26,133.29,97,95,94,94,798.0,0.91,773.96,501.0,0.9
3086,華義,149.04,152.18,152.64,146.24,115.22,181.51,97,94,81,98,193.0,0.66,203.09,145.46,0.6
6151,晉倫,148.75,148.75,143.09,131.64,94.63,95.67,97,91,41,31,61.7,0.99,43.44,31.75,0.25
1235,興泰,147.65,147.65,145.79,135.71,99.15,95.79,97,92,56,32,155.5,0.92,138.18,97.89,0.88
4909,新復興,147.03,152.04,155.11,150.96,216.24,221.4,97,95,98,99,129.0,0.62,144.71,98.17,0.45
3018,隆銘綠能,146.79,154.85,168.92,168.46,117.8,96.77,97,97,83,37,29.25,0.86,28.98,20.05,0.54
3293,鈊象,145.9,146.35,146.02,140.38,123.51,124.97,97,93,87,91,1060.0,0.93,904.36,631.47,0.7
3013,晟銘電,145.44,146.65,147.36,143.88,149.23,118.68,97,94,95,87,152.5,0.91,128.34,86.9,0.76
3550,聯穎,145.14,145.14,142.41,128.44,90.34,90.87,97,90,26,8,24.05,0.66,23.56,17.27,0.24
3019,亞光,144.78,149.04,156.02,152.43,99.91,100.89,96,95,58,56,103.0,0.6,114.97,81.68,0.19
1213,大飲,144.73,150.1,153.22,149.34,98.69,94.15,96,95,54,23,12.0,0.81,12.16,8.89,0.79
6405,悅城,144.34,144.34,137.49,123.3,91.07,96.5,96,88,29,36,45.0,0.83,36.57,27.46,0.7
4513,福裕,143.25,155.82,172.48,173.43,160.0,131.46,96,97,97,93,38.45,0.31,59.63,39.8,0.27
6535,順藥,142.67,142.67,137.14,129.16,212.2,216.7,96,90,98,99,387.0,1.0,285.15,203.08,1.28
3131,弘塑,142.66,148.38,155.66,156.27,151.5,149.51,96,96,95,97,1560.0,0.67,1813.4,1236.94,0.68
1736,喬山,142.18,144.31,144.66,134.79,115.36,93.98,96,92,81,22,153.5,0.91,134.45,95.75,0.51
6788,華景電,141.76,144.26,153.27,153.78,114.08,95.0,96,95,80,28,257.0,0.77,265.03,182.4,0.35
3580,友威科,141.48,146.33,161.05,163.59,121.34,100.0,96,96,86,53,96.3,0.64,103.05,72.59,0.54
8111,立碁,141.13,141.13,134.18,109.85,106.15,107.48,96,77,70,74,40.3,0.75,33.56,25.35,0.31
3379,彬台,141.07,154.66,187.73,220.64,166.79,102.87,96,98,97,64,33.4,0.58,37.86,25.72,0.24
8032,光菱,140.62,140.62,127.56,106.38,89.03,94.31,96,72,20,24,72.6,0.91,40.78,32.0,7.23
8064,東捷,140.28,144.31,164.1,171.8,150.44,132.86,96,97,95,94,65.1,0.88,60.91,41.38,0.87
2365,昆盈,140.24,156.41,196.95,233.36,185.59,140.08,96,99,98,96,45.55,0.61,54.93,36.38,0.24
2924,宏太-KY,139.55,140.78,141.68,135.9,93.46,93.74,96,92,37,21,35.0,0.5,37.45,29.49,
6228,全譜,139.46,151.98,168.96,193.59,143.14,99.54,96,98,94,51,41.15,0.36,48.89,36.43,0.4
6134,萬旭,139.36,139.36,133.34,117.59,97.21,98.75,96,84,49,47,37.2,0.73,31.32,23.69,1.11
4561,健椿,138.88,138.88,140.24,141.25,134.83,106.07,96,93,92,72,68.4,0.73,71.83,49.92,0.16
2349,錸德,138.67,147.94,177.84,178.82,133.28,94.31,96,97,91,24,14.6,0.58,15.96,11.34,0.31
3303,岱稜,138.62,138.92,138.61,138.74,115.57,101.58,96,93,82,59,57.5,0.72,60.62,43.17,0.2
4576,大銀微系統,138.16,138.16,130.06,118.48,102.94,101.13,96,85,64,57,144.5,0.93,105.17,81.05,0.26
3498,陽程,136.96,136.96,136.98,137.62,116.77,102.05,95,93,83,61,64.8,0.8,57.61,42.58,0.37
2467,志聖,136.62,144.15,156.33,156.97,176.88,178.65,95,96,97,98,205.5,0.78,220.47,155.05,0.29
3522,御嵿,136.52,138.9,138.67,129.2,85.9,105.47,95,90,9,70,22.95,0.49,24.68,20.16,0.27
2399,映泰,136.52,136.52,131.13,108.27,86.43,94.79,95,74,11,26,35.6,0.68,30.19,24.53,1.04
2364,倫飛,136.35,136.35,135.25,124.76,81.7,74.1,95,89,3,1,90.6,0.61,95.91,76.3,0.19
5234,達興材料,136.19,136.19,131.49,113.14,129.56,128.41,95,80,90,92,226.5,0.81,205.51,156.7,0.69
3374,精材,136.0,142.05,156.47,165.96,119.41,100.22,95,97,85,54,208.5,0.58,234.7,168.46,0.26
3047,訊舟,135.97,147.01,181.94,199.15,164.85,110.66,95,98,97,79,33.9,0.62,38.84,26.63,0.24
5386,青雲,135.37,135.37,131.41,123.07,119.3,116.16,95,88,84,85,100.5,0.83,90.77,69.63,3.01
4716,大立,135.35,135.35,131.91,127.73,126.27,101.84,95,90,88,60,29.6,0.78,26.69,19.3,1.37
3447,展達,135.26,135.26,124.04,112.36,86.16,86.48,95,79,10,3,80.6,0.98,45.5,36.67,0.95
6246,臺龍,135.17,135.17,128.13,107.57,94.51,111.13,95,74,41,79,28.3,0.91,20.63,16.52,1.77
4534,慶騰,135.09,144.6,178.94,195.54,153.18,101.03,95,98,96,57,21.6,0.57,25.04,17.53,0.2
3227,原相,134.81,134.81,133.32,123.16,95.75,108.46,95,88,45,76,233.0,0.71,234.45,179.66,0.47
3363,上詮,134.25,134.62,133.25,138.46,146.53,132.49,95,93,94,94,207.5,0.77,193.29,140.69,1.22
3665,貿聯-KY,134.21,136.51,141.73,144.19,116.76,92.13,95,94,83,12,452.0,0.84,442.43,323.06,0.62
2236,百達-KY,134.04,134.21,134.84,133.89,103.79,93.32,95,91,66,18,117.5,0.84,112.02,85.48,2.52
8467,波力-KY,133.17,135.5,135.9,131.47,135.2,173.93,95,91,92,98,260.5,0.9,249.02,199.37,0.12
5484,慧友,132.97,143.6,197.07,261.53,192.51,113.89,95,99,98,83,56.7,0.37,70.23,48.16,0.27
4807,日成-KY,132.71,132.71,131.24,117.96,92.14,96.88,95,85,32,38,29.05,0.88,23.9,19.17,2.77
3085,新零售,132.18,132.18,130.1,116.53,120.39,92.33,94,84,85,13,20.1,0.79,17.62,14.05,0.38
1721,三晃,131.31,131.31,128.88,114.63,88.83,84.16,94,82,19,2,21.25,0.62,20.0,16.14,0.42
6446,藥華藥,131.24,137.75,152.58,159.99,136.03,95.93,94,96,92,33,642.0,0.79,667.28,476.94,0.4
3523,迎輝,130.74,130.74,126.99,114.92,95.66,94.38,94,82,44,24,24.65,0.67,24.16,19.73,0.23
4530,宏易,130.63,130.63,126.61,113.01,101.5,100.2,94,80,62,54,11.95,0.91,10.09,8.13,0.55
1225,福懋油,130.58,143.23,177.75,184.35,151.78,93.36,94,97,95,18,90.6,0.3,140.28,94.28,1.09
5278,尚凡,130.05,130.05,124.65,116.09,104.5,108.9,94,83,67,76,294.0,0.95,248.34,196.52,1.82
4956,光鋐,130.03,130.03,126.22,123.99,114.08,124.02,94,88,80,90,39.1,0.8,31.5,24.58,0.22
1799,易威,129.97,147.46,194.6,215.34,176.65,140.9,94,98,97,96,96.4,0.34,161.07,106.15,0.3
8107,大億金茂,129.93,130.26,134.74,134.56,112.62,96.91,94,92,78,38,29.6,0.91,27.25,20.35,14.83
4571,鈞興-KY,129.9,129.9,129.77,126.04,121.48,112.83,94,89,86,81,168.0,0.83,156.64,119.48,0.24
5438,東友,129.86,129.86,120.23,103.58,96.18,96.51,94,67,46,36,42.0,1.0,23.22,19.38,0.19
6807,峰源-KY,129.8,129.82,129.11,128.68,124.23,99.8,94,90,87,52,74.2,0.88,74.38,54.7,0.65
6854,錼創科技-KY創,129.28,129.28,118.29,94.75,78.94,102.41,94,38,2,62,154.0,0.87,98.35,86.03,0.65
2062,橋椿,129.1,129.6,129.29,121.07,102.77,105.48,94,87,64,70,34.7,0.63,38.15,30.95,0.13
6530,創威,128.87,128.87,123.21,104.47,97.25,97.59,94,68,49,41,75.5,0.79,63.56,52.73,0.49
5905,南仁湖,128.82,133.97,142.51,143.11,101.56,90.57,94,94,62,8,15.85,0.32,19.61,14.68,0.14
2243,宏旭-KY,127.87,138.52,147.88,142.03,115.62,107.92,94,94,82,75,20.7,0.4,24.9,20.17,0.36
6104,創惟,127.82,127.82,123.8,108.78,83.05,99.02,94,75,4,48,142.0,0.79,130.65,110.34,0.48
3149,正達,127.61,127.61,122.61,110.25,102.67,139.32,94,77,64,95,39.3,0.77,33.68,27.89,0.52
6431,光麗-KY,127.5,131.05,133.68,134.18,95.55,89.78,94,92,44,6,17.75,0.58,19.33,15.92,0.17
3653,健策,127.39,127.39,126.63,127.19,118.61,123.17,93,90,84,90,1460.0,0.93,1367.9,1056.8,0.7
1597,直得,127.31,131.43,137.4,137.14,101.73,95.57,93,92,62,31,96.7,0.63,98.12,79.12,0.46
6133,金橋,127.3,129.37,139.52,138.63,107.13,101.3,93,93,71,58,25.35,0.91,22.17,17.37,9.38
4974,亞泰,127.21,127.33,127.0,120.72,93.87,95.2,93,86,39,29,96.1,0.56,96.79,77.17,0.72
1595,川寶,127.17,127.17,119.1,101.32,92.1,90.92,93,62,32,9,71.1,0.83,47.91,39.6,1.81
6651,全宇昕,127.09,127.09,125.86,114.82,86.35,99.49,93,82,11,50,92.1,0.56,98.43,81.88,0.24
6937,天虹,127.08,128.14,131.18,129.92,99.32,106.88,93,90,56,73,342.5,0.96,294.17,237.53,0.89
3066,李洲,127.04,127.04,125.31,121.07,112.31,124.89,93,87,78,91,28.75,0.69,28.43,24.1,0.16
2033,佳大,126.8,126.8,120.74,104.53,92.3,103.66,93,69,33,66,25.5,0.9,20.21,17.25,0.27
1569,濱川,126.76,126.76,124.54,113.96,94.14,98.04,93,81,40,43,39.7,0.89,32.44,26.93,0.46
6156,松上,126.64,126.64,123.16,114.08,92.94,97.37,93,81,35,40,36.15,0.78,32.2,26.34,3.05
5536,聖暉*,126.58,126.58,124.33,121.79,106.9,98.57,93,87,71,46,355.0,0.96,311.51,239.68,1.26
6438,迅得,126.46,126.46,119.38,102.38,103.08,102.06,93,65,65,61,204.5,0.83,150.81,124.96,1.09
6114,久威,126.22,126.22,125.46,124.53,100.68,89.19,93,89,60,6,41.3,0.74,38.9,31.89,2.49
4526,東台,126.13,126.76,133.94,136.91,116.5,105.04,93,92,83,69,32.3,0.66,33.9,25.9,0.26
8464,億豐,126.03,126.26,125.77,119.56,94.82,106.84,93,86,42,73,479.0,0.85,485.69,394.72,0.84
4542,科嶠,125.92,125.92,122.13,113.69,109.3,101.54,93,81,75,59,102.0,0.82,90.3,72.94,0.28
6692,進能服,125.74,135.33,140.51,142.37,104.28,92.64,93,94,67,14,38.85,0.46,41.14,33.64,0.62
2497,怡利電,125.55,125.62,125.1,117.41,91.74,92.2,93,84,31,12,72.5,0.58,75.23,62.12,0.22
6515,穎崴,125.44,125.72,124.6,124.18,110.9,108.84,93,88,76,76,1290.0,0.82,1218.8,952.85,0.7
5205,中茂,125.35,131.08,136.63,138.0,108.88,98.67,93,93,74,46,37.85,0.52,38.27,32.75,
2477,美隆電,125.1,125.1,126.55,122.06,98.95,100.62,92,87,55,55,38.2,1.0,29.01,23.73,2.2
3040,遠見,124.99,124.99,123.88,111.19,97.01,95.15,92,78,49,29,41.6,0.62,42.15,34.5,1.05
8114,振樺電,124.89,127.11,132.44,133.43,119.38,105.88,92,91,84,71,214.5,0.94,199.88,154.16,0.51
1735,日勝化,124.87,124.87,123.0,116.74,90.94,96.18,92,84,28,34,23.15,0.57,22.84,18.85,0.27
3430,奇鈦科,124.84,124.89,122.9,110.32,103.5,99.21,92,78,65,49,74.5,0.62,71.42,57.6,0.53
3163,波若威,124.51,130.67,137.05,139.32,118.68,99.79,92,93,84,52,145.0,0.65,160.63,124.77,0.43
4977,眾達-KY,124.31,124.31,121.99,108.77,92.23,89.61,92,75,33,6,107.5,0.71,96.34,80.45,0.47
2360,致茂,124.15,124.15,121.73,116.85,107.94,101.83,92,84,73,60,404.0,0.9,362.98,288.75,1.18
4540,全球傳動,123.78,123.78,122.59,120.07,93.91,97.16,92,86,39,39,44.95,0.74,43.38,36.49,0.33
6830,汎銓,123.52,123.52,119.25,105.42,95.32,100.53,92,70,43,55,207.0,0.87,169.43,147.23,0.44
6541,泰福-KY,123.47,127.01,139.22,138.26,86.77,85.87,92,93,11,2,62.9,0.68,66.29,56.34,0.57
3583,辛耘,123.41,124.91,125.69,124.91,133.1,128.24,92,89,91,92,447.0,0.82,442.97,348.97,0.33
6873,泓德能源,123.39,132.12,142.32,142.4,119.27,119.37,92,94,84,88,218.5,0.62,250.07,193.69,0.56
9935,慶豐富,123.3,123.3,122.65,117.35,104.13,110.48,92,84,67,79,33.4,0.89,32.19,26.1,0.58
6561,是方,123.24,125.34,126.75,124.26,97.87,97.98,92,88,52,43,464.0,0.66,484.46,396.17,0.26
6215,和椿,123.14,125.97,133.63,151.96,157.82,119.43,92,95,96,88,62.2,0.83,65.83,48.96,0.15
4545,銘鈺,123.13,123.35,129.31,147.76,138.78,94.83,92,95,93,27,64.3,0.79,56.65,43.62,1.93
6241,易通展,123.12,123.12,117.64,106.66,102.49,108.25,92,73,63,75,20.35,0.73,17.6,15.06,1.09
1711,永光,122.81,122.81,121.7,115.33,91.62,92.87,92,83,31,15,24.6,0.63,25.02,21.05,0.25
8070,長華*,122.81,122.85,121.96,113.77,114.11,104.32,92,81,80,67,55.6,0.65,59.17,46.66,0.43
6863,永道-KY,122.74,123.11,122.95,132.4,129.42,97.76,91,91,90,42,259.0,0.74,261.85,202.8,0.41
3597,映興,122.49,122.49,121.35,114.39,100.0,100.07,91,82,58,53,34.25,0.85,30.44,25.6,6.43
2008,高興昌,122.36,122.9,122.83,119.9,99.62,99.05,91,86,57,48,31.8,0.6,32.37,26.07,0.34
3095,及成,122.32,134.11,155.0,167.54,139.45,102.77,91,97,93,63,49.15,0.41,56.0,44.28,0.44
6224,聚鼎,122.11,122.11,120.07,110.07,88.12,99.17,91,77,16,49,75.9,0.85,68.03,58.39,0.61
2464,盟立,122.03,127.16,142.52,152.36,144.88,106.43,91,95,94,72,77.7,0.72,81.92,61.4,0.19
00910,第一金太空衛星,121.76,122.22,122.24,117.77,96.32,102.45,91,84,47,62,23.68,0.93,22.99,18.85,1.29
8096,擎亞,121.69,126.52,131.71,140.18,157.25,178.14,91,93,96,98,39.1,0.61,47.59,35.93,0.21
6629,泰金-KY,121.54,123.06,128.17,134.4,144.36,126.03,91,92,94,91,134.0,0.84,134.68,102.27,3.44
3289,宜特,121.48,121.48,119.03,115.29,122.06,120.29,91,83,86,88,189.0,0.93,167.98,137.13,0.65
5452,佶優,121.38,123.05,132.07,134.59,110.8,101.68,91,92,76,60,38.05,0.77,35.78,29.16,0.75
3492,長盛,121.35,125.62,137.61,136.25,110.17,101.46,91,92,75,58,27.5,0.58,28.71,23.34,0.24
4927,泰鼎-KY,121.29,127.99,132.99,126.71,89.71,96.27,91,89,23,34,44.15,0.29,54.56,46.79,0.98
6870,騰雲,121.22,125.14,135.11,139.23,120.55,96.77,91,93,85,37,230.0,1.0,210.97,167.08,5.64
3062,建漢,121.19,122.74,126.23,130.65,112.98,89.11,91,91,79,6,33.8,0.77,34.11,26.88,0.26
6664,群翊,121.17,124.33,132.14,133.21,132.52,94.65,91,91,91,26,283.5,0.7,301.49,227.73,0.26
5263,智崴,120.89,123.93,126.91,131.87,113.93,94.52,91,91,80,25,181.0,0.77,183.32,146.04,0.64
3284,太普高,120.67,128.04,144.45,159.23,141.62,129.53,91,96,93,93,35.0,0.38,46.56,34.51,0.24
6869,雲豹能源,120.59,130.94,155.76,161.64,137.07,126.83,91,96,92,92,201.5,0.48,225.59,173.29,0.39
6763,綠界科技*,120.49,120.49,109.21,100.21,91.96,105.94,91,59,31,72,85.0,0.86,52.33,45.38,0.79
5460,同協,120.39,120.39,119.85,116.57,89.42,91.77,91,84,22,11,17.3,0.43,17.87,15.19,0.34
3455,由田,120.33,120.88,126.16,125.95,119.69,99.12,90,89,85,49,132.5,0.85,132.28,103.12,0.39
3680,家登,119.95,120.8,122.16,120.22,104.93,105.16,90,86,68,70,537.0,0.76,556.54,462.97,0.66
6449,鈺邦,119.74,124.28,134.67,154.56,156.72,112.24,90,96,96,81,142.0,0.61,161.68,121.99,1.14
8069,元太,119.74,120.34,121.21,121.1,109.2,112.94,90,87,74,82,302.0,0.89,299.03,247.74,0.96
4549,桓達,119.56,119.56,118.74,134.89,133.85,97.9,90,92,91,43,159.0,0.64,161.71,127.86,0.33
3605,宏致,119.55,119.6,118.78,115.13,113.03,111.36,90,82,79,80,56.1,0.83,54.87,44.81,0.35
2429,銘旺科,119.51,126.25,158.59,162.26,127.39,98.47,90,96,89,45,28.1,0.37,29.82,24.84,0.92
3491,昇達科,119.47,122.82,129.52,142.29,141.45,91.87,90,94,93,11,302.5,0.75,325.85,245.86,0.33
8935,邦泰,119.46,123.24,130.03,129.09,113.94,97.03,90,90,80,39,20.4,1.0,17.97,14.46,1.91
4991,環宇-KY,119.12,119.12,112.09,116.96,117.39,87.9,90,84,83,4,62.8,0.94,46.09,37.88,0.75
2939,永邑-KY,119.08,119.08,116.25,102.9,84.59,91.79,90,66,6,11,34.0,0.84,30.25,27.75,0.27
5432,新門,118.9,124.14,139.9,154.42,148.26,174.12,90,95,95,98,231.5,0.7,272.58,206.68,0.85
6152,百一,118.86,123.31,138.2,141.31,120.64,103.03,90,94,86,64,15.6,0.6,16.57,13.26,0.31
6103,合邦,118.7,119.03,118.74,114.35,108.31,98.8,90,81,73,47,49.0,0.85,46.88,39.62,
3049,精金,118.68,118.68,117.23,108.35,90.93,95.47,90,75,28,30,11.25,0.68,10.5,9.16,0.36
6895,宏碩系統,118.56,124.51,156.59,184.42,148.96,91.78,90,97,95,11,186.5,0.48,193.06,152.89,0.54
4551,智伸科,118.4,118.4,114.79,105.91,87.18,95.88,90,71,12,33,131.0,0.79,129.2,112.89,0.32
2426,鼎元,118.3,118.35,117.49,109.22,90.69,95.21,90,76,27,29,22.55,0.61,22.65,19.54,0.31
6667,信紘科,118.07,118.07,118.85,118.61,149.77,152.25,90,85,95,97,231.5,0.96,218.6,176.94,0.56
1727,中華化,117.98,118.04,118.09,112.32,93.54,93.01,90,79,37,16,37.15,0.68,36.37,31.22,0.34
1776,展宇,117.94,117.98,117.15,111.04,92.53,96.17,90,78,34,34,20.85,0.45,21.51,18.51,0.17
8404,百和興業-KY,117.83,117.83,111.02,92.01,94.43,90.83,89,25,40,8,32.3,0.85,22.98,20.29,1.78
2312,金寶,117.78,120.75,127.84,130.33,113.56,101.84,89,91,79,60,25.05,0.82,22.79,18.7,1.03
1307,三芳,117.77,117.77,114.68,106.55,103.78,99.54,89,72,66,51,41.05,0.77,36.63,31.2,2.33
1539,巨庭,117.76,117.76,116.4,110.29,92.07,99.14,89,78,32,49,28.3,0.54,29.02,25.29,0.14
6727,亞泰金屬,117.73,117.73,115.26,109.96,99.12,90.81,89,77,55,8,83.1,0.85,78.18,65.72,0.33
6409,旭隼,117.72,117.74,116.87,114.64,99.2,107.34,89,82,56,74,2200.0,0.84,2087.9,1760.02,0.75
3511,矽瑪,117.6,117.6,115.55,105.63,88.31,90.39,89,71,17,7,33.5,0.76,30.81,27.38,0.32
2888,新光金,117.5,120.08,124.59,124.33,104.06,93.38,89,88,66,19,11.35,0.61,12.19,9.87,0.26
6546,正基,116.93,124.9,132.82,126.59,114.6,138.37,89,89,81,95,120.0,0.26,184.82,152.94,0.47
5455,昇益,116.79,123.35,128.36,128.58,132.12,127.19,89,90,91,92,57.7,0.47,71.49,58.88,0.1
2438,翔耀,116.76,130.16,179.25,232.98,178.97,93.77,89,99,98,21,42.45,0.37,50.68,38.23,0.4
4566,時碩工業,116.74,122.58,135.1,157.28,137.31,95.59,89,96,92,31,85.7,0.58,92.12,71.97,0.22
8071,能率網通,116.71,118.93,128.95,129.43,119.92,94.61,89,90,85,26,19.9,0.48,22.3,18.35,0.41
3689,湧德,116.6,117.22,117.94,117.17,109.65,111.34,89,84,75,80,89.6,0.8,89.05,74.89,0.79
4971,IET-KY,116.36,116.36,112.27,96.27,94.19,99.62,89,45,40,51,75.8,0.65,69.42,62.61,0.3
4767,誠泰科技,116.05,116.23,115.9,110.13,95.38,96.96,89,77,43,38,35.65,0.58,36.41,31.97,0.17
5310,天剛,116.04,118.96,120.17,117.55,159.34,152.61,89,84,97,97,47.8,0.8,47.5,40.01,0.77
00665L,富邦恒生國企正2,115.92,115.92,112.14,106.48,111.52,91.07,89,72,77,9,8.75,0.63,7.54,6.46,0.93
3290,東浦,115.8,116.01,115.82,112.2,102.13,91.51,89,79,63,10,35.2,0.69,33.83,28.6,1.08
2615,萬海,115.73,115.73,115.12,146.0,142.42,101.4,89,94,94,58,85.7,0.66,83.8,67.92,0.53
6218,豪勉,115.67,115.8,119.33,115.61,102.97,103.37,88,83,64,65,32.85,0.72,31.29,27.53,0.4
8921,沈氏,115.45,115.45,117.02,115.36,113.66,96.54,88,83,79,36,24.5,0.75,21.93,18.12,
1438,三地開發,115.34,120.89,129.05,136.19,130.03,130.49,88,92,90,93,61.8,0.5,71.11,58.45,0.12
2888A,新光金甲特,115.3,115.96,116.08,114.0,97.21,92.62,88,81,49,14,35.45,0.77,36.18,30.27,0.09
00650L,復華香港正2,115.21,115.21,111.9,102.21,104.88,86.97,88,64,68,3,13.01,0.62,11.4,9.92,0.93
4995,晶達,115.2,118.37,127.3,126.79,113.02,95.89,88,89,79,33,71.5,0.65,75.43,61.82,1.67
2881,富邦金,115.18,116.06,117.76,117.26,103.1,98.36,88,84,65,44,91.6,0.95,89.15,74.27,0.68
8932,智通*,115.18,115.36,116.19,118.33,116.02,122.98,88,85,82,90,92.3,0.92,85.54,70.16,1.95
2495,普安,115.09,115.09,122.0,124.55,119.05,99.85,88,89,84,52,37.4,0.92,32.87,27.06,4.02
5202,力新,115.01,115.01,113.8,112.37,125.01,126.46,88,79,88,92,31.3,0.92,24.54,21.88,7.3
2888B,新光金乙特,114.8,115.48,115.65,113.81,97.28,92.31,88,81,50,13,35.55,0.76,36.26,30.43,0.13
3615,安可,114.72,114.72,111.1,108.45,103.89,108.31,88,75,66,76,34.4,0.69,31.33,27.85,0.58
6754,匯僑設計,114.61,115.2,115.48,114.57,96.81,108.0,88,82,48,75,69.2,0.52,76.96,65.5,0.28
