Ticker,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
DRUG,88039.11,88039.11,24719.24,108.95,90.28,138.21,99,67,13,86,39.68,0.71,19.73,5.89,0.08
TECX,2119.91,2998.74,15421.69,229500.82,37216.54,95.37,99,99,99,21,47.75,1.0,31.16,19.83,1.39
STEC,2089.44,2089.44,1174.59,137.67,55.65,54.67,99,92,1,1,1.2,0.14,0.78,0.78,0.03
MIRA,1058.63,1606.85,7416.6,7029.22,722.37,113.49,99,99,99,67,1.6,0.24,1.35,1.22,0.35
CHSN,1048.46,1048.46,826.39,205.56,162.24,332.87,99,97,92,98,5.95,0.35,7.18,3.21,0.43
MNPR,1010.57,1010.57,532.9,127.28,319.74,312.24,99,88,98,98,17.25,0.51,8.14,4.55,0.09
QH,862.22,862.22,736.82,374.04,72.97,104.79,99,98,3,47,1.33,0.72,1.3,0.84,0.0
GNLN,813.04,1110.27,1091.7,761.44,127.7,117.55,99,99,84,73,2.12,0.01,4.18,5.1,0.14
CNEY,800.72,800.72,688.68,308.57,59.01,70.21,99,98,2,2,0.39,0.03,0.55,0.72,0.01
CING,712.59,712.59,638.4,467.67,62.49,119.24,99,98,2,75,4.17,0.02,4.78,8.84,1.76
TWG,670.07,670.07,544.05,154.8,101.87,103.13,99,94,47,43,0.34,0.0,2.46,1.51,0.56
LASE,584.94,612.75,615.21,452.96,253.45,225.21,99,98,97,96,5.46,0.26,7.79,3.44,0.08
SRRK,562.02,562.02,444.48,135.82,100.15,143.45,99,91,41,88,26.66,0.72,19.49,14.02,0.48
DUO,538.1,538.1,481.56,546.39,530.97,75.81,99,99,98,3,0.86,0.13,1.18,0.7,0.1
IMG,491.22,491.22,418.66,266.74,233.66,82.17,99,98,96,4,0.68,0.06,0.81,1.53,0.01
