Ticker,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
RGC,8810.83,12426.3,35913.74,15795.47,1235.56,120.46,99,99,99,74,16.57,0.21,17.22,4.52,0.32
SRM,1224.87,1391.59,1860.95,135.65,109.6,74.69,99,87,37,7,6.81,0.61,3.14,1.21,0.37
QUBT,1186.05,1615.31,1615.31,1037.38,1417.8,2998.66,99,99,99,99,19.18,0.74,13.84,8.53,0.33
WBX,1121.67,1121.67,1047.87,57.24,54.87,63.56,99,5,4,4,6.1,0.95,0.9,0.69,0.02
BSGM,1074.84,2240.54,1963.17,810.39,280.3,310.24,99,99,97,97,5.86,0.5,5.31,2.08,1.86
ASST,959.12,959.12,804.62,1547.0,82.1,53.55,99,99,12,3,6.86,0.51,5.6,1.93,0.32
KNW,950.12,951.54,839.34,589.95,1074.02,57.04,99,98,99,3,3.36,0.76,1.58,0.84,0.09
DRUG,855.03,972.83,987.45,1930.08,3061.85,3756.26,99,99,99,99,25.93,0.46,28.77,32.53,0.91
GITS,711.68,957.97,954.81,805.44,968.1,104.63,99,99,99,58,2.84,0.7,1.68,1.1,0.04
QBTS,615.4,715.41,816.3,1045.0,628.44,843.99,99,99,98,99,16.01,0.83,14.22,7.22,0.38
DBVT,608.09,678.85,678.85,883.43,658.95,489.68,99,99,98,98,10.83,0.93,9.5,5.0,0.04
JL,605.13,611.96,909.92,942.9,1047.59,862.76,99,99,99,99,6.59,1.0,5.09,3.32,0.86
TGEN,585.16,635.76,692.34,447.4,373.7,319.26,99,98,98,97,8.16,0.89,5.37,2.64,0.94
RGTI,572.81,662.3,673.17,828.66,1227.28,1991.6,99,99,99,99,13.03,0.64,11.64,8.28,0.47
LICN,558.21,558.21,596.34,5200.34,1269.88,130.96,99,99,99,81,4.43,0.67,4.53,2.5,0.04
ABTS,555.49,593.65,632.62,1558.7,705.58,106.67,99,99,99,61,4.47,0.52,3.91,1.74,0.07
VBIX,537.15,537.15,730.7,1158.25,1003.1,1351.91,99,99,99,99,4.93,0.56,4.94,5.15,4.87
YI,506.42,547.9,618.14,1418.12,1262.02,91.93,99,99,99,18,7.52,0.67,7.87,4.85,0.04
HYPD,503.99,503.99,562.73,132.21,15.56,46.96,99,85,1,2,12.59,0.1,4.41,11.21,0.14
GRYP,502.54,502.54,383.43,317.59,44.46,69.47,99,98,2,5,1.47,1.0,0.96,0.56,0.55
SEZL,496.28,615.08,616.31,500.53,432.76,1183.31,99,98,98,99,148.63,0.8,118.49,62.17,1.42
NXTT,495.24,495.24,473.88,237.92,126.41,125.96,99,96,78,78,2.9,0.48,1.79,1.45,0.13
