Ticker,Name,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6144,得利影,Communication Services,Entertainment,327.15,330.47,335.85,325.77,174.93,103.41,99,99,97,60,119.0,0.97,98.36,42.42,0.66
3230,錦明,Technology,Electronic Components,269.41,269.41,256.94,207.97,129.03,109.13,99,98,90,75,53.6,0.92,41.77,20.04,1.39
8374,羅昇,Industrials,Industrial Distribution,236.5,257.89,296.98,313.44,185.58,93.4,99,99,98,9,123.0,0.74,136.01,68.98,0.18
4510,高鋒,Industrials,Specialty Industrial Machinery,235.9,238.85,237.74,199.68,97.84,99.05,99,98,50,38,37.8,0.57,44.28,24.24,0.3
8937,合騏,Consumer Cyclical,Recreational Vehicles,232.44,232.44,220.05,182.86,97.85,100.03,99,98,50,44,81.0,1.0,56.78,31.27,1.65
2070,精湛,Industrials,Specialty Industrial Machinery,211.14,211.66,206.99,170.88,103.16,103.41,99,97,64,60,96.9,0.78,84.53,48.92,0.63
3073,天方能源,Technology,Semiconductors,209.84,221.07,223.7,213.12,121.3,103.7,99,98,85,61,71.8,0.54,82.62,48.84,0.36
5364,力麗店,Consumer Cyclical,Lodging,196.44,196.44,191.8,162.98,87.77,95.76,99,96,12,17,41.15,0.78,38.75,23.68,0.13
3535,晶彩科,Technology,Computer Hardware,196.17,212.34,236.36,236.36,143.75,106.9,99,99,94,70,52.0,0.54,67.46,38.76,0.52
2524,京城,Real Estate,Real Estate—Development,193.79,194.86,195.28,184.96,134.74,108.16,99,98,92,73,87.1,0.54,109.68,61.55,0.3
5443,均豪,Technology,Semiconductor Equipment & Materials,193.18,198.81,201.27,187.42,152.29,145.03,99,98,96,96,138.5,0.87,129.28,74.33,0.48
5345,天揚,Technology,Electronic Components,191.37,209.8,226.19,214.23,119.12,99.2,98,98,84,39,27.2,0.6,29.75,17.84,0.35
1540,喬福,Industrials,Specialty Industrial Machinery,190.43,190.74,189.04,164.83,101.52,97.85,98,96,60,30,39.85,0.7,42.38,25.75,0.18
4562,穎漢,Industrials,Specialty Industrial Machinery,189.96,206.82,244.75,267.92,216.09,98.7,98,99,99,36,58.6,0.67,69.11,38.26,0.13
4583,台灣精銳,Industrials,Specialty Industrial Machinery,188.03,188.03,178.67,141.17,107.95,102.26,98,94,73,56,727.0,0.94,536.44,319.52,0.86
9906,欣巴巴,Industrials,Engineering & Construction,185.69,190.19,192.07,186.7,120.21,114.28,98,98,85,82,137.5,0.53,181.33,104.75,0.22
6640,均華,Technology,Semiconductors,184.44,190.83,200.75,199.09,218.01,191.06,98,98,99,98,932.0,0.86,885.08,504.3,0.57
2365,昆盈,Technology,Computer Hardware,179.52,192.83,215.54,233.35,155.5,139.81,98,99,96,95,46.7,0.64,57.86,34.33,0.27
6199,天品,Technology,Computer Hardware,178.4,178.4,174.67,153.94,116.89,136.73,98,95,83,94,49.95,0.72,55.97,35.19,0.54
