Ticker,Name,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
3230,錦明,274.45,279.4,288.72,256.93,146.61,108.47,99,99,94,75,57.8,0.9,50.89,24.01,1.62
8937,合騏,237.42,237.42,237.0,220.01,121.52,93.78,99,98,85,16,103.0,1.0,72.44,37.16,0.72
4583,台灣精銳,221.01,221.01,217.31,178.65,107.74,100.5,99,97,72,53,800.0,0.94,688.59,370.76,0.86
6144,得利影,209.0,256.69,329.69,335.97,230.48,118.55,99,99,99,86,40.9,0.26,100.07,49.1,0.04
2424,隴華,198.69,198.69,189.22,144.0,90.31,88.48,99,94,24,4,80.4,0.94,65.75,38.75,0.14
4569,六方科-KY,194.6,194.6,186.2,148.58,97.72,92.69,99,95,50,12,239.0,0.72,215.1,126.02,1.43
4510,高鋒,192.92,207.34,238.9,237.79,121.98,99.83,99,99,86,50,43.3,0.7,46.22,26.7,0.82
2070,精湛,192.83,204.63,211.64,206.97,124.34,102.87,99,98,87,63,82.6,0.62,93.27,54.16,0.1
5364,力麗店,191.85,200.85,204.02,191.77,100.99,84.93,99,98,60,2,37.4,0.67,42.06,25.18,0.41
6609,瀧澤科,188.85,188.85,183.61,158.82,118.4,97.32,99,96,83,38,108.5,0.88,90.61,52.48,0.53
8080,印鉐,187.81,187.81,184.69,164.54,176.64,176.47,99,97,97,98,32.05,0.77,33.43,20.28,0.26
3167,大量,187.74,187.74,183.58,152.87,104.96,108.08,98,95,68,75,152.5,0.87,123.67,78.03,0.73
6199,天品,186.3,191.44,191.32,174.63,104.15,134.43,98,97,67,94,68.2,0.94,58.85,38.39,0.32
3081,聯亞,181.82,181.82,166.95,128.61,116.1,116.1,98,90,81,84,367.0,0.95,272.99,169.27,0.07
8374,羅昇,179.71,192.51,253.07,313.57,243.9,94.66,98,99,99,20,136.0,0.84,138.35,78.52,1.2
3450,聯鈞,176.58,176.58,174.02,175.4,149.82,105.73,98,97,95,70,254.0,1.0,196.06,115.68,1.45
2543,皇昌,169.97,169.97,166.64,158.28,157.8,149.69,98,96,96,96,91.1,0.94,69.11,42.37,0.35
4563,百德,166.62,168.18,168.18,154.75,107.49,102.39,98,96,72,61,109.0,0.75,103.36,66.66,0.22
5481,新華,166.48,166.68,165.32,149.14,94.44,96.97,98,95,40,36,25.65,0.78,25.55,17.06,0.18
1540,喬福,165.8,175.95,190.76,189.07,120.42,99.55,98,97,85,49,41.7,0.75,44.12,28.03,0.2
5443,均豪,164.37,172.81,197.89,201.31,152.56,153.18,98,98,95,97,127.0,0.78,137.9,83.02,0.21
4903,聯光通,163.62,163.62,161.67,136.9,131.36,109.19,98,93,90,76,50.2,0.89,39.29,25.53,0.78
8249,菱光,162.14,162.14,152.69,127.52,89.22,94.79,98,90,19,21,72.0,0.97,55.14,38.25,4.04
6187,萬潤,161.87,161.87,161.58,151.99,148.62,153.83,98,95,94,97,447.0,0.77,440.62,295.35,1.54
6706,惠特,160.32,163.26,173.88,176.77,158.84,104.46,98,97,96,67,172.0,0.9,159.13,98.94,0.32
4950,牧東,159.56,159.56,154.13,127.89,87.49,82.7,98,90,12,1,15.0,1.0,11.5,7.87,1.88
3581,博磊,159.48,159.48,159.68,161.38,115.6,109.43,98,96,81,76,68.3,0.91,59.55,40.26,0.44
8032,光菱,158.82,158.82,143.28,109.71,89.3,97.37,98,77,19,38,87.5,1.0,46.64,33.43,6.93
6739,竹陞科技,157.51,160.85,165.29,169.0,135.17,134.09,98,97,91,94,190.0,0.81,181.87,118.02,0.44
3663,鑫科,156.87,165.65,179.2,181.07,118.27,111.02,98,97,83,79,90.6,0.74,91.95,62.31,0.25
6151,晉倫,156.48,156.48,150.19,135.08,97.58,97.88,98,92,50,41,60.4,0.92,46.72,32.79,0.21
8043,蜜望實,155.37,156.59,155.91,147.64,90.26,98.58,97,95,24,44,41.6,0.65,42.37,30.9,0.22
4562,穎漢,151.74,160.3,203.2,267.85,257.48,100.04,97,99,99,51,66.8,0.8,68.0,42.84,1.73
4729,熒茂,151.55,151.66,151.57,135.39,107.24,109.8,97,92,71,77,30.75,0.78,28.59,20.97,1.05
6405,悅城,151.45,151.45,145.52,126.77,92.31,98.18,97,89,32,43,47.15,0.91,39.16,28.09,2.12
