Ticker,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
DRUG,3144.16,3256.08,3229.99,93.19,71.31,90.76,99,36,9,26,46.8,0.94,12.16,4.03,0.1
WGS,1289.64,1289.64,806.19,794.56,663.41,342.59,99,99,99,98,81.69,0.97,46.64,25.19,1.41
FTEL,815.62,905.65,631.27,579.66,1173.25,414.79,99,99,99,98,32.12,0.82,18.49,13.97,0.39
DOGZ,686.82,686.82,685.28,363.37,262.46,138.26,99,98,97,85,53.02,0.93,33.03,15.75,0.54
SEZL,664.73,710.02,634.31,521.68,297.61,313.32,99,99,98,97,214.66,0.93,166.35,93.95,1.09
WLGS,524.54,553.96,458.88,206.21,84.45,110.16,99,96,17,65,3.31,0.95,1.59,0.85,0.21
CHSN,521.54,636.03,683.75,125.1,152.8,116.62,99,83,90,73,10.67,0.69,6.1,2.92,0.33
ASTS,489.75,560.35,615.65,912.53,638.28,68.57,99,99,99,8,23.81,0.6,27.01,12.56,0.48
MNPR,474.46,1031.62,1031.62,203.02,146.72,215.4,99,96,88,95,14.57,0.42,5.94,3.97,0.22
CAPR,453.58,485.24,461.18,245.5,131.99,137.27,99,98,83,85,20.1,0.9,12.11,6.79,0.24
LENZ,428.97,439.07,446.24,588.61,614.29,743.7,99,99,99,99,26.96,0.94,23.9,16.7,0.9
RAIL,399.19,400.33,395.42,317.62,129.77,123.06,99,98,81,77,14.36,0.96,10.65,5.26,1.02
CRVS,397.91,423.47,377.78,304.88,158.74,161.77,99,98,91,91,8.84,0.99,5.78,3.06,0.88
SMMT,386.89,469.49,544.45,818.49,419.71,241.74,99,99,98,96,18.59,0.56,19.85,9.55,0.38
ATER,372.01,384.07,404.64,616.06,645.53,671.05,99,99,99,99,2.69,0.74,3.0,2.23,0.52
NXL,364.47,364.47,328.05,182.48,445.69,467.62,99,95,99,98,2.49,0.82,1.03,1.05,1.08
CVNA,357.91,357.91,287.98,260.28,526.22,415.86,99,98,99,98,247.31,1.0,172.96,116.09,4.35
LBPH,347.61,347.61,373.8,373.92,328.54,415.4,99,98,98,98,59.72,1.0,41.16,28.33,0.37
CLOV,341.7,341.7,359.41,300.4,198.24,86.04,99,98,95,19,4.12,0.96,3.37,1.69,0.8
COMM,340.55,360.66,354.74,367.05,145.02,80.85,99,98,88,14,6.73,0.96,5.57,2.64,1.12
ROOT,337.7,337.7,186.78,366.51,866.07,886.7,99,98,99,99,68.39,0.81,40.75,46.11,27.29
SMR,337.25,376.5,343.34,227.35,299.29,170.27,99,97,98,92,19.14,0.86,12.39,8.31,1.13
NEON,336.67,369.51,430.33,631.28,166.4,104.87,99,99,92,58,7.28,0.56,8.22,3.62,0.23
INSG,332.92,428.22,481.7,402.63,358.68,108.2,99,99,98,62,16.84,0.83,17.03,8.74,1.74
WAVE,324.56,387.21,366.39,282.48,196.91,182.18,99,98,95,93,8.95,0.84,5.57,3.25,1.62
LUMN,319.58,367.16,468.77,493.55,202.17,90.58,99,99,95,25,6.39,0.86,6.24,2.89,0.68
JANX,318.44,328.18,293.54,294.76,618.86,533.02,99,98,99,99,53.99,0.82,47.86,40.48,1.02
LASE,308.49,367.52,925.9,1036.99,181.62,148.59,99,99,93,88,5.35,0.26,7.48,3.27,0.17
ASPI,299.06,299.06,208.5,133.72,473.69,449.65,98,87,99,98,6.99,1.0,3.26,3.37,3.77
STEC,298.9,298.9,349.61,66.42,31.14,39.56,98,9,1,2,1.74,0.22,0.66,0.78,13.76
LTBR,292.06,334.46,236.59,83.98,101.28,68.79,98,20,49,8,9.72,0.74,3.96,3.16,2.2
GEVO,291.66,351.67,376.9,193.85,69.49,65.04,98,96,8,7,2.33,0.66,1.66,0.95,1.41
NOVVU,291.46,297.37,314.02,319.81,94.18,98.49,98,98,36,48,41.0,1.0,32.55,16.99,0.0
MSTR,279.6,288.55,262.22,235.45,340.12,443.12,98,97,98,98,244.5,0.94,170.35,139.56,1.47
APP,277.5,277.5,245.68,204.5,236.0,238.26,98,96,96,96,169.39,0.98,126.19,84.88,0.66
ALTS,276.78,311.07,295.9,272.85,658.73,806.19,98,98,99,99,2.48,0.45,2.16,2.28,0.74
WULF,276.52,286.68,262.42,248.66,307.41,205.48,98,98,98,95,6.52,0.94,4.82,3.4,1.05
HROW,275.3,322.82,338.93,308.91,183.79,83.9,98,98,94,16,45.06,0.75,46.41,24.06,0.86
AENT,273.38,273.38,177.82,164.68,230.8,132.89,98,94,96,83,4.88,1.0,2.47,2.24,1.49
CURI,272.69,282.55,281.84,245.86,175.34,181.95,98,98,93,93,2.41,0.9,1.95,1.19,0.51
RZLT,271.39,271.39,262.48,284.17,357.75,261.99,98,98,98,97,5.48,0.94,4.93,3.51,0.85
EVGO,268.85,292.82,292.82,159.06,150.09,67.99,98,93,89,8,7.84,0.85,5.71,3.35,0.39
NOVV,267.72,268.48,278.89,285.36,94.36,95.6,98,98,37,42,37.0,1.0,29.57,16.31,0.0
RNA,266.02,285.95,311.13,374.45,399.02,251.57,98,99,98,96,42.26,0.82,44.4,32.44,0.67
TIL,262.5,285.6,636.8,794.16,120.49,124.87,98,99,75,79,31.77,0.33,39.91,18.42,0.29
WLFC,262.31,279.5,319.62,241.25,167.82,102.25,98,97,92,54,181.33,0.86,144.16,82.14,1.09
PSNL,261.5,265.99,340.54,403.31,238.93,87.62,98,99,96,21,5.05,0.76,5.22,2.68,0.68
EBS,248.32,293.27,275.1,496.15,565.26,79.46,98,99,99,13,9.06,0.57,8.36,5.88,0.59
KINS,247.54,248.19,287.8,396.59,288.79,252.06,98,99,98,96,10.62,0.87,9.35,5.87,1.36
VKTX,244.04,249.37,232.45,257.49,439.92,607.2,98,98,98,99,72.54,0.74,64.28,59.56,1.05
BVS,243.7,243.7,240.06,220.59,201.72,187.69,98,97,95,93,13.57,1.0,11.51,7.15,0.57
AZ,235.02,245.99,223.72,140.15,112.25,75.19,98,89,66,11,5.12,0.93,2.58,1.95,0.66
RCAT,229.82,235.81,299.15,341.2,196.19,169.36,98,98,95,91,3.06,0.81,2.99,1.64,0.65
SGMO,229.52,317.3,245.6,176.86,145.72,180.68,98,95,88,93,1.7,0.8,0.98,0.73,1.69
ADMA,226.7,232.97,304.82,303.96,258.89,147.39,98,98,97,88,16.31,0.74,17.84,11.03,0.54
CNVS,225.08,226.41,203.64,90.92,107.11,141.67,98,28,59,86,2.47,0.97,1.25,1.15,0.68
MBRX,225.01,227.14,220.01,325.03,816.07,813.47,98,98,99,99,2.6,0.4,2.5,2.92,0.56
WVE,223.43,234.7,242.15,161.93,131.43,134.57,98,93,82,84,13.71,0.86,8.71,6.3,0.8
ESGL,223.09,225.6,290.19,276.67,171.23,67.65,98,98,92,8,1.72,0.73,1.79,1.05,0.3
EWTX,222.46,229.53,243.14,243.09,197.36,236.18,98,97,95,96,33.57,0.93,26.01,19.83,0.38
CRMD,222.0,290.57,268.74,176.5,144.6,143.38,98,95,88,87,10.06,0.67,8.44,5.41,1.87
GDS,220.42,220.42,230.1,208.8,132.07,89.65,98,97,83,24,21.91,0.94,19.61,11.21,0.49
SRRK,220.18,241.05,314.66,86.26,141.19,177.72,98,23,86,92,28.44,0.79,16.42,13.48,0.43
GGAL,220.04,221.41,221.41,185.98,214.52,188.5,98,95,96,94,52.72,0.97,44.82,32.3,0.89
TKNO,219.1,234.13,290.53,240.76,158.59,125.06,98,97,91,79,6.8,0.92,5.28,3.22,1.11
DAVE,218.29,227.06,311.25,289.14,581.62,559.02,98,98,99,99,38.56,0.7,39.77,35.72,1.3
CADL,215.15,233.42,328.91,376.8,908.97,556.54,98,99,99,99,5.28,0.35,6.35,5.42,0.79
