Ticker,Name,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6144,得利影,Communication Services,Entertainment,295.1,317.99,335.97,335.97,197.06,113.19,99,99,98,81,94.5,0.74,104.34,46.97,1.81
3230,錦明,Technology,Electronic Components,286.23,288.71,284.23,233.77,138.88,107.87,99,99,93,74,51.4,0.78,47.96,22.16,0.48
8937,合騏,Consumer Cyclical,Recreational Vehicles,236.89,236.89,236.51,202.35,108.33,94.13,99,98,73,16,80.4,0.95,64.76,34.01,0.35
4510,高鋒,Industrials,Specialty Industrial Machinery,215.49,226.06,238.86,224.75,108.14,98.52,99,98,73,41,45.9,0.77,45.7,25.52,0.76
4583,台灣精銳,Industrials,Specialty Industrial Machinery,209.68,209.68,197.58,164.14,107.94,100.87,99,96,73,54,797.0,0.94,617.89,345.07,1.25
2070,精湛,Industrials,Specialty Industrial Machinery,209.51,211.29,211.69,192.48,111.6,104.87,99,98,77,67,93.3,0.74,90.85,51.81,0.26
8374,羅昇,Industrials,Industrial Distribution,207.5,222.42,275.62,313.48,214.45,93.8,99,99,98,14,135.0,0.83,140.61,73.93,0.66
5364,力麗店,Consumer Cyclical,Lodging,204.02,204.02,200.13,181.27,91.73,90.15,99,97,30,5,40.15,0.75,41.16,24.43,0.14
6199,天品,Technology,Computer Hardware,187.7,187.7,180.69,167.06,105.98,135.94,99,97,69,95,71.5,1.0,57.68,36.6,5.48
1540,喬福,Industrials,Specialty Industrial Machinery,182.58,189.79,190.75,181.28,109.53,99.34,99,97,75,45,44.2,0.83,43.44,26.93,0.57
2424,隴華,Technology,Consumer Electronics,180.63,180.63,167.67,132.17,89.9,107.07,99,91,23,72,79.9,0.93,57.1,36.6,0.48
8080,印鉐,Technology,Electronic Components,180.62,180.62,174.23,152.74,176.08,168.2,98,95,97,98,34.7,0.86,30.5,19.16,0.49
5443,均豪,Technology,Semiconductor Equipment & Materials,180.49,187.35,201.26,200.65,152.18,152.07,98,98,95,97,124.0,0.76,135.77,78.87,0.27
3167,大量,Industrials,Specialty Industrial Machinery,178.37,178.37,169.56,140.35,107.26,111.49,98,93,71,79,145.5,0.82,112.38,73.66,2.12
6609,瀧澤科,Technology,Electronic Components,177.95,177.95,168.64,150.15,115.13,96.37,98,95,81,31,119.0,1.0,81.15,49.05,3.36
2524,京城,Real Estate,Real Estate—Development,177.29,189.38,195.28,194.59,134.68,113.87,98,98,92,82,81.1,0.48,105.79,63.88,0.37
3073,天方能源,Technology,Semiconductors,175.87,197.03,223.68,223.64,142.14,107.47,98,98,94,73,75.1,0.58,81.32,50.85,1.66
4569,六方科-KY,Industrials,Metal Fabrication,175.72,175.72,166.82,131.42,97.57,91.29,98,91,50,7,260.5,0.98,186.12,118.42,6.83
3450,聯鈞,Technology,Semiconductor Equipment & Materials,173.54,173.54,175.15,175.43,139.97,106.28,98,97,93,70,229.0,0.89,179.47,108.15,1.62
6640,均華,Technology,Semiconductors,171.14,179.89,198.13,200.7,217.22,206.89,98,98,99,99,759.0,0.68,905.72,537.02,1.26
3663,鑫科,Industrials,Metal Fabrication,169.57,172.27,181.11,180.54,111.61,111.44,98,97,77,79,95.4,0.8,93.59,59.76,2.34
4562,穎漢,Industrials,Specialty Industrial Machinery,167.83,177.41,222.24,267.88,239.43,97.66,98,99,99,37,68.9,0.83,69.97,40.59,0.88
4563,百德,Industrials,Specialty Industrial Machinery,167.0,167.0,163.85,145.01,102.13,96.17,98,94,62,29,114.0,0.81,97.45,64.15,0.77
6706,惠特,Industrials,Specialty Industrial Machinery,165.83,169.85,174.7,176.75,144.81,104.18,98,97,94,65,166.0,0.85,151.08,94.36,0.67
5345,天揚,Technology,Electronic Components,165.41,178.8,225.94,226.17,135.34,91.23,98,99,92,7,28.35,0.64,29.84,18.47,1.79
