Ticker,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
PPCB,179808.64,243843.16,909588.76,661585.88,1224404.74,1824074.1,99,99,99,99,3.37,0.13,5.69,4.18,0.65
RGC,4854.67,5558.67,8772.69,37955.19,9002.26,110.77,99,99,99,79,12.8,0.16,18.79,6.62,0.12
DFDV,1998.54,1998.54,2000.15,6084.2,6084.2,110.61,99,99,99,79,20.21,0.47,20.88,9.0,1.48
ZEPP,1481.01,1481.01,1241.67,529.8,117.12,96.5,99,99,88,6,40.02,0.92,14.89,5.85,0.79
QUBT,742.83,858.57,1118.08,1781.43,1015.03,3293.15,99,99,99,99,15.83,0.61,17.32,10.94,0.82
JL,717.92,717.92,716.04,985.65,1104.35,1136.27,99,99,99,99,5.82,0.86,6.13,4.2,0.78
CGTX,647.97,647.97,377.5,150.48,76.08,108.05,99,93,4,78,2.81,1.0,0.76,0.55,1.75
MFI,631.13,685.12,891.33,886.5,105.59,131.15,99,99,81,87,37.3,0.75,33.78,13.16,0.25
QBTS,618.85,689.54,982.89,1061.44,1061.44,924.85,99,99,99,99,15.54,0.76,16.62,9.75,0.71
ONDS,517.14,517.14,462.07,253.94,139.94,326.23,99,98,93,98,4.49,1.0,2.45,1.54,2.23
IMAB,484.48,523.9,532.8,272.11,93.56,79.85,99,98,9,3,5.09,0.98,2.82,1.46,1.62
OPEN,480.54,480.54,286.4,233.85,75.18,95.65,99,97,4,6,5.01,1.0,1.73,1.42,2.54
BSGM,455.36,470.84,1215.39,2505.05,473.52,355.68,99,99,99,98,5.18,0.44,5.9,2.74,0.44
NAKA,447.94,636.1,883.44,1383.34,1294.18,233.41,99,99,99,97,10.13,0.38,11.88,5.91,0.86
CELC,420.44,420.44,411.69,121.26,80.51,91.57,99,86,5,5,52.42,1.0,26.21,15.26,0.71
NEON,381.54,431.88,457.05,530.26,335.57,364.41,99,99,98,98,25.0,0.82,23.53,12.46,0.63
MP,375.36,407.01,424.76,307.79,182.6,161.87,99,98,97,94,67.88,0.86,53.25,29.9,0.59
ASST,365.1,372.68,645.22,1571.34,1571.34,92.81,99,99,99,5,4.42,0.32,4.64,2.41,0.33
BNC,356.9,356.9,780.5,137.65,171.65,171.01,99,91,96,94,27.32,0.42,15.78,9.89,0.7
PGEN,343.86,343.86,232.21,164.66,191.45,186.91,99,95,97,96,4.18,1.0,1.87,1.46,3.14
OUST,334.77,334.77,348.26,355.04,146.53,200.51,99,98,94,96,30.65,0.85,25.49,13.75,0.83
MVST,324.8,517.79,611.26,888.77,807.11,737.51,99,99,99,99,2.71,0.57,3.31,2.22,0.62
MCVT,311.65,380.56,391.57,109.3,90.04,137.43,99,79,8,89,6.43,0.83,3.64,2.39,0.16
ATGL,299.49,358.37,251.82,657.08,1013.95,885.63,99,99,99,99,25.75,0.54,22.0,21.92,1.26
AGH,298.26,323.54,378.66,103.84,100.0,100.0,99,76,44,41,3.6,0.62,1.69,1.37,0.16
TAOX,293.29,312.45,341.25,369.22,86.56,101.15,99,98,6,75,7.65,0.67,7.13,3.87,0.97
RKLB,285.93,337.43,415.77,430.82,305.93,543.35,99,99,98,99,44.38,0.85,40.51,27.43,0.83
HOOD,282.61,304.7,358.33,337.36,231.71,331.86,99,98,98,98,109.32,0.94,98.37,59.66,0.87
VSAT,281.35,281.35,267.55,163.86,103.96,81.29,99,95,80,3,27.93,1.0,18.03,11.52,1.32
UCL,279.56,312.8,318.06,202.91,107.91,178.31,98,97,82,95,3.64,0.89,2.51,1.63,1.15
