Ticker,Name,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6144,得利影,Communication Services,Entertainment,364.87,499.96,578.49,578.49,418.14,144.67,99,99,99,86,94.5,0.74,104.34,46.97,1.81
6442,光聖,Technology,Electronic Components,353.64,353.64,325.09,439.3,537.11,228.44,99,99,99,97,504.0,0.92,403.84,252.66,1.63
3230,錦明,Technology,Electronic Components,351.92,463.63,468.84,403.5,186.62,105.51,99,99,94,57,51.4,0.78,47.96,22.16,0.48
2543,皇昌,Industrials,Engineering & Construction,332.92,332.92,339.65,325.97,337.51,322.93,99,99,98,98,85.3,1.0,61.71,38.93,1.02
4583,台灣精銳,Industrials,Specialty Industrial Machinery,284.88,293.28,277.56,278.16,109.28,103.59,99,98,65,53,797.0,0.94,617.89,345.07,1.25
6535,順藥,Healthcare,Biotechnology,277.9,277.9,270.66,227.09,249.87,309.03,99,96,97,98,355.0,1.0,276.13,198.32,1.71
8937,合騏,Consumer Cyclical,Recreational Vehicles,274.02,288.62,322.55,277.79,134.16,99.14,99,98,82,45,80.4,0.95,64.76,34.01,0.35
6609,瀧澤科,Technology,Electronic Components,273.09,273.09,254.45,223.49,126.88,90.32,99,96,78,25,119.0,1.0,81.15,49.05,3.36
8374,羅昇,Industrials,Industrial Distribution,272.28,296.57,315.26,438.98,348.68,90.95,99,99,98,26,135.0,0.83,140.61,73.93,0.66
6640,均華,Technology,Semiconductors,255.71,318.68,360.77,465.58,388.41,344.43,99,99,99,99,759.0,0.68,905.72,537.02,1.26
4562,穎漢,Industrials,Specialty Industrial Machinery,252.91,272.55,276.89,352.39,339.46,108.42,99,99,98,61,68.9,0.83,69.97,40.59,0.88
3450,聯鈞,Technology,Semiconductor Equipment & Materials,250.86,268.13,260.82,240.92,204.39,149.51,98,97,96,88,229.0,0.89,179.47,108.15,1.62
6199,天品,Technology,Computer Hardware,248.11,248.11,200.22,235.67,128.4,153.26,98,97,79,89,71.5,1.0,57.68,36.6,5.48
8080,印鉐,Technology,Electronic Components,247.49,262.27,242.93,281.46,171.94,186.26,98,98,92,94,34.7,0.86,30.5,19.16,0.49
3081,聯亞,Technology,Semiconductor Equipment & Materials,233.95,238.41,253.72,175.28,113.64,131.14,98,94,70,81,345.0,0.88,232.51,158.52,0.26
4909,新復興,Technology,Electronic Components,229.12,269.27,339.57,305.62,285.96,340.16,98,98,98,99,141.0,0.68,143.67,96.64,0.37
2424,隴華,Technology,Consumer Electronics,227.47,234.11,237.06,204.57,81.12,100.27,98,96,12,47,79.9,0.93,57.1,36.6,0.48
4569,六方科-KY,Industrials,Metal Fabrication,224.64,224.64,240.78,233.35,96.84,89.23,98,96,47,21,260.5,0.98,186.12,118.42,6.83
5443,均豪,Technology,Semiconductor Equipment & Materials,218.27,233.71,277.82,311.43,213.83,188.4,98,98,96,94,124.0,0.76,135.77,78.87,0.27
6223,旺矽,Technology,Semiconductor Equipment & Materials,216.0,219.45,231.81,241.96,199.29,184.33,98,97,95,94,860.0,1.0,761.6,492.05,0.87
4903,聯光通,Technology,Communication Equipment,210.74,246.68,250.26,185.51,147.58,101.75,98,95,88,50,49.45,0.88,35.56,24.19,0.6
8064,東捷,Technology,Semiconductor Equipment & Materials,210.29,215.17,194.05,244.83,222.05,152.02,98,97,96,88,70.1,0.97,60.32,40.66,2.18
3167,大量,Industrials,Specialty Industrial Machinery,205.6,230.9,249.3,213.67,117.11,137.97,98,96,73,84,145.5,0.82,112.38,73.66,2.12
6187,萬潤,Industrials,Specialty Industrial Machinery,204.54,211.98,268.68,249.98,197.22,264.15,98,97,95,98,458.0,0.8,418.09,281.38,0.14
2070,精湛,Industrials,Specialty Industrial Machinery,204.17,217.94,276.49,289.79,135.2,106.56,98,98,83,58,93.3,0.74,90.85,51.81,0.26
6231,系微,Technology,Software—Application,202.38,211.96,239.54,244.84,251.31,200.51,98,97,97,95,567.0,0.94,493.23,325.12,0.89
3535,晶彩科,Technology,Computer Hardware,199.83,200.5,227.4,332.69,294.79,113.36,98,99,98,66,63.4,0.72,64.81,40.49,1.21
6739,竹陞科技,Technology,Semiconductors,199.43,207.58,222.32,284.32,169.81,173.13,98,98,92,92,184.0,0.77,174.9,112.3,0.53
3363,上詮,Technology,Communication Equipment,198.85,212.74,220.97,172.84,220.63,251.7,98,93,96,98,234.0,0.91,188.86,138.47,0.25
4510,高鋒,Industrials,Specialty Industrial Machinery,195.23,200.35,257.79,290.65,144.04,101.77,98,98,86,50,45.9,0.77,45.7,25.52,0.76
3013,晟銘電,Technology,Computer Hardware,193.98,203.99,212.17,197.79,207.28,175.0,98,95,96,93,157.5,0.96,125.35,85.25,1.6
6425,易發,Technology,Semiconductor Equipment & Materials,193.04,202.29,209.97,171.34,349.91,333.66,97,93,99,99,84.0,0.83,68.98,65.08,1.46
2365,昆盈,Technology,Computer Hardware,191.52,205.14,253.38,373.04,354.6,196.01,97,99,99,95,48.6,0.67,55.97,35.9,0.64
3293,鈊象,Communication Services,Electronic Gaming & Multimedia,188.94,200.3,198.15,184.51,149.31,163.79,97,94,88,91,1055.0,0.92,888.88,621.03,0.96
2359,所羅門,Technology,Electronic Components,188.34,195.03,221.08,276.49,387.33,240.42,97,98,99,97,145.0,0.76,152.9,113.8,0.5
5314,世紀,Technology,Semiconductors,187.98,204.5,224.66,263.84,613.63,1017.36,97,97,99,99,211.0,0.47,189.9,207.9,1.01
6706,惠特,Industrials,Specialty Industrial Machinery,187.32,195.2,220.93,205.33,167.18,83.31,97,96,92,8,166.0,0.85,151.08,94.36,0.67
8032,光菱,Technology,Computer Hardware,187.04,187.04,163.64,144.46,81.64,90.33,97,88,14,25,63.9,1.0,37.99,31.34,2.33
2467,志聖,Industrials,Specialty Industrial Machinery,186.08,218.85,245.31,274.47,271.2,249.3,97,98,97,97,203.5,0.77,218.84,152.85,0.64
6763,綠界科技*,Industrials,Conglomerates,185.67,185.67,123.75,98.9,86.88,102.39,97,54,26,51,92.6,1.0,49.85,44.77,4.33
3581,博磊,Technology,Semiconductors,184.65,186.32,176.26,195.25,156.01,116.52,97,95,90,70,71.1,0.99,55.35,38.24,5.4
3663,鑫科,Industrials,Metal Fabrication,182.98,182.98,193.34,238.81,148.91,129.14,97,97,88,79,95.4,0.81,93.59,59.76,2.34
3466,德晉,Technology,Communication Equipment,181.13,193.5,183.77,221.1,308.94,141.95,97,96,98,85,80.0,0.74,68.31,55.4,1.13
8249,菱光,Industrials,Electrical Equipment & Parts,175.79,175.79,184.07,184.95,82.16,98.3,97,94,15,43,67.1,0.96,48.72,36.63,1.47
4563,百德,Industrials,Specialty Industrial Machinery,175.68,175.68,208.7,207.67,105.56,105.77,97,96,60,57,114.0,0.81,97.45,64.15,0.77
6246,臺龍,Technology,Electronic Components,174.91,174.91,169.47,124.91,93.3,119.26,97,80,40,72,29.8,1.0,19.88,16.34,1.57
3447,展達,Technology,Communication Equipment,174.06,174.06,124.81,104.33,74.18,77.66,97,63,4,3,70.6,1.0,42.58,36.03,13.71
6151,晉倫,Basic Materials,Specialty Chemicals,172.77,180.36,150.44,150.83,106.46,92.14,97,90,62,30,60.2,0.95,41.71,31.23,0.59
