Ticker,Name,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
2543,皇昌,338.91,362.5,339.65,325.97,337.51,322.93,99,99,98,98,90.5,0.97,64.12,40.05,0.76
6442,光聖,325.46,353.64,325.78,439.3,537.11,228.44,99,99,99,97,479.0,0.87,409.59,258.77,1.39
3230,錦明,305.0,377.16,468.84,403.5,186.62,105.51,99,99,94,56,45.45,0.68,49.15,22.73,0.55
6535,順藥,288.07,299.43,270.66,256.83,236.24,309.03,99,97,97,98,387.0,1.0,285.15,203.08,1.28
8937,合騏,280.49,280.49,322.55,283.35,156.48,98.88,99,98,90,44,85.6,1.0,67.13,34.96,1.56
4583,台灣精銳,275.04,293.28,293.28,278.16,109.28,103.59,99,98,65,53,782.0,0.91,642.02,353.66,1.04
6144,得利影,258.54,461.3,542.23,578.49,460.24,144.67,99,99,99,86,69.0,0.51,103.84,47.92,0.15
8374,羅昇,257.51,291.52,315.26,438.98,348.68,90.95,99,99,99,26,127.5,0.78,140.24,75.43,0.14
4569,六方科-KY,254.42,258.41,240.78,236.33,96.84,89.23,99,97,47,21,290.0,0.96,197.48,121.36,7.86
3450,聯鈞,247.28,268.13,260.82,240.92,204.39,149.51,99,97,96,87,220.0,0.84,184.79,110.54,1.43
8080,印鉐,243.88,262.27,249.93,281.46,171.94,186.26,99,98,92,94,33.5,0.82,31.57,19.55,0.13
6609,瀧澤科,242.77,273.09,254.45,223.49,126.88,90.32,98,96,78,25,105.5,0.85,84.76,50.21,0.8
4562,穎漢,238.13,260.45,272.55,352.39,339.46,108.42,98,99,98,61,65.3,0.77,69.38,41.35,0.36
3081,聯亞,230.78,245.01,253.72,176.68,113.64,131.14,98,94,70,80,330.5,0.83,245.9,162.02,1.87
6640,均華,225.45,281.56,360.77,465.58,421.42,344.43,98,99,99,99,668.0,0.58,904.48,545.35,0.99
4909,新復興,216.2,239.5,339.57,316.38,284.72,340.16,98,98,98,99,129.0,0.62,144.71,98.17,0.45
8032,光菱,214.47,227.96,163.64,144.46,80.59,90.33,98,88,12,25,72.6,0.91,40.78,32.0,7.23
3167,大量,213.17,230.9,249.3,216.16,117.11,137.97,98,96,73,84,149.0,0.85,116.35,75.13,1.97
2424,隴華,206.99,234.11,237.06,204.57,81.12,97.26,98,96,13,41,73.1,0.81,60.04,37.31,0.61
5443,均豪,205.57,228.24,277.82,311.43,222.26,188.4,98,98,96,94,119.5,0.72,137.12,80.23,0.12
3581,博磊,202.07,202.07,181.91,195.25,156.01,116.52,98,95,90,70,72.6,1.0,57.0,38.92,2.04
6223,旺矽,199.93,219.45,231.81,241.96,199.29,184.33,98,97,95,94,798.0,0.91,773.96,501.0,0.9
5438,東友,199.66,199.66,146.68,141.73,85.3,99.46,98,88,23,45,42.0,1.0,23.22,19.38,0.19
6199,天品,198.49,248.11,214.7,235.67,120.83,153.26,98,97,75,88,62.1,0.82,57.97,37.19,2.43
3447,展達,197.48,198.18,139.85,104.33,75.78,77.66,98,63,5,3,80.6,0.98,45.5,36.67,0.95
6187,萬潤,197.41,204.54,268.68,249.98,197.22,264.15,98,97,95,98,450.0,0.78,426.5,286.01,0.21
8064,東捷,195.48,215.17,202.17,244.83,223.26,152.02,98,97,96,88,65.1,0.88,60.91,41.38,0.87
3013,晟銘電,195.34,204.05,203.99,212.17,207.28,175.0,98,96,96,92,152.5,0.91,128.34,86.9,0.76
2070,精湛,191.86,213.88,274.61,289.79,142.69,106.56,98,98,86,58,86.0,0.66,92.66,52.66,0.29
6231,系微,190.82,211.87,220.31,244.84,251.31,200.51,98,97,97,95,538.0,0.88,501.02,329.78,0.46
2467,志聖,190.41,195.74,245.31,274.47,271.2,249.3,98,98,98,97,205.5,0.78,220.47,155.05,0.29
6739,竹陞科技,188.89,207.58,213.76,284.32,176.26,173.13,97,98,93,92,176.5,0.73,176.69,114.18,0.28
4903,聯光通,188.88,219.54,250.26,185.51,147.58,101.75,97,95,87,50,43.65,0.73,36.88,24.61,0.42
6425,易發,186.79,193.04,209.97,171.34,317.0,349.91,97,93,98,99,84.2,0.83,70.26,65.98,1.25
6151,晉倫,185.9,185.9,175.38,150.83,106.46,92.14,97,90,61,29,61.7,0.99,43.44,31.75,0.25
8249,菱光,185.67,195.29,184.07,184.95,82.16,98.3,97,94,15,43,69.2,0.91,50.94,37.2,4.01
6706,惠特,185.59,194.64,220.93,205.33,167.18,82.67,97,96,91,8,161.0,0.82,153.79,95.8,0.48
5314,世紀,185.24,200.12,205.53,263.84,613.63,1017.36,97,97,99,99,206.0,0.46,192.12,209.88,0.24
