Ticker,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
LICN,1.865043334248073e+16,1.0652467315656726e+18,1.8127752143299877e+24,6.392809739948037e+30,2.5867413437504506e+21,104.39,99,99,99,80,4.59,0.69,4.64,2.58,0.02
DFSC,7172719875.65,7172719875.65,3315635838.91,158049583.1,84.41,83.3,99,99,2,2,8.21,0.1,7.23,12.34,0.04
DFDV,117520.28,265815.77,432993.87,199625.27,760.42,128.3,99,99,99,93,24.41,0.57,22.37,6.9,1.66
GITS,11413.58,17774.4,150293.64,74489495435.77,38839374758.28,201.06,99,99,99,98,2.76,0.68,1.84,1.18,0.02
KLTO,8808.75,8808.75,4659.5,423.55,98.12,76.23,99,99,7,2,1.29,0.62,0.86,0.5,0.04
NAKA,2710.61,2710.61,2496.67,1588.2,251.41,126.32,99,99,98,92,11.02,0.42,14.65,4.77,0.07
GRYP,889.6,889.6,728.51,378.21,98.47,105.43,99,99,7,80,1.26,0.84,1.09,0.58,0.31
RETO,731.53,1059.47,5049.97,18058.39,3349.09,116.78,99,99,99,89,2.5,0.42,3.06,2.07,0.39
DEVS,692.82,692.82,583.32,312.02,74.16,100.0,99,98,2,41,0.43,0.21,0.44,0.49,0.12
OST,675.2,790.84,852.96,710.22,113.17,113.49,99,99,88,87,0.12,0.0,4.0,2.87,0.34
AREB,671.36,1112.41,1961.9,1148.93,91.37,84.66,99,99,4,2,1.38,0.0,1.79,29.12,0.32
VIGL,660.72,660.72,559.44,298.11,94.66,103.16,99,98,5,79,8.07,1.0,6.73,3.55,2.21
BULL,634.36,825.07,810.61,660.53,150.97,102.39,99,99,96,78,16.89,0.12,12.44,12.76,4.35
VVPR,536.39,592.74,1091.61,1074.6,235.41,121.96,99,99,98,91,6.87,1.0,5.07,2.37,4.8
PTHL,418.93,418.93,364.63,246.58,105.59,131.63,99,98,83,94,22.22,1.0,13.2,6.16,1.7
YI,418.64,525.19,1462.67,406381.7,320981.98,108.03,99,99,99,83,7.59,0.68,7.78,5.06,0.53
MSGM,396.65,396.65,362.12,280.89,108.69,99.87,99,98,85,6,3.41,0.97,2.9,1.74,0.41
EPSM,355.77,355.77,322.49,253.67,103.0,100.0,99,98,81,41,18.31,0.62,17.52,13.42,0.67
QNTM,353.16,353.16,342.1,332.37,277.11,122.75,99,98,98,91,23.37,0.64,16.82,8.34,0.37
