Ticker,Name,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6446,藥華藥,130.15,136.36,152.58,159.99,137.96,95.6,94,96,92,32,631.0,0.77,665.8,478.37,0.36
4571,鈞興-KY,130.12,130.12,129.77,126.74,121.61,112.83,94,89,86,81,163.5,0.79,157.31,119.87,0.32
6530,創威,129.95,129.95,124.45,105.34,97.25,97.59,94,70,50,42,73.4,0.75,64.2,52.88,0.36
6807,峰源-KY,129.59,129.82,129.33,128.68,124.23,100.04,94,90,88,53,74.4,0.88,74.38,54.88,0.54
1595,川寶,129.22,129.22,121.02,102.01,92.34,90.79,94,64,33,9,78.2,0.98,48.73,39.8,0.51
6104,創惟,128.82,128.82,124.88,110.06,83.19,98.78,94,77,5,47,147.5,0.86,131.64,110.48,0.5
3149,正達,128.62,128.62,123.56,110.62,101.65,139.32,94,78,62,95,38.95,0.76,34.02,27.96,0.53
2062,橋椿,128.1,129.6,129.53,122.07,102.77,105.48,94,87,64,70,33.4,0.57,38.11,30.99,0.32
1225,福懋油,127.96,140.83,177.75,184.35,153.65,93.21,94,97,96,18,89.9,0.29,138.96,94.46,0.56
6438,迅得,127.82,127.82,120.91,103.24,103.08,102.27,94,66,65,62,201.0,0.8,152.67,125.44,0.68
2033,佳大,127.8,127.8,122.14,105.89,92.21,103.66,94,71,33,66,24.8,0.85,20.37,17.28,0.15
5905,南仁湖,127.79,133.02,142.51,143.11,102.25,90.34,94,94,63,8,15.95,0.33,19.57,14.7,0.13
3653,健策,127.78,127.78,126.66,127.19,118.61,123.17,93,89,84,90,1475.0,0.94,1373.1,1060.26,0.6
1799,易威,127.43,143.2,194.6,215.34,177.72,141.36,93,98,98,96,93.8,0.33,159.12,106.41,0.34
3066,李洲,127.4,127.4,125.84,121.26,111.12,124.89,93,87,77,91,28.65,0.69,28.53,24.16,0.22
6651,全宇昕,127.23,127.23,126.2,115.98,86.03,99.49,93,83,9,51,91.0,0.54,98.62,81.93,0.26
4974,亞泰,127.07,127.33,127.0,121.79,93.93,95.05,93,87,39,29,97.1,0.58,97.15,77.32,0.54
1569,濱川,127.06,127.06,124.91,115.06,94.68,98.04,93,82,41,44,37.0,0.76,32.65,27.0,1.13
5536,聖暉*,127.06,127.06,124.73,121.79,106.9,98.67,93,87,71,46,356.0,0.96,313.15,240.57,0.98
6937,天虹,126.98,127.89,131.18,130.37,99.95,106.76,93,91,58,73,335.5,0.92,296.03,238.06,0.59
6133,金橋,126.94,128.59,139.52,139.17,107.93,101.3,93,93,73,58,23.3,0.75,22.23,17.4,3.25
6156,松上,126.89,126.89,123.85,114.5,93.28,97.11,93,81,36,39,32.55,0.59,32.33,26.38,1.95
1597,直得,126.7,130.67,137.4,137.3,102.43,95.57,93,93,63,32,94.8,0.59,97.88,79.28,0.32
6431,光麗-KY,126.69,130.88,133.68,134.18,96.59,89.71,93,92,48,7,17.4,0.55,19.37,15.92,0.06
4542,科嶠,126.53,126.53,123.09,114.23,109.3,102.03,93,81,75,61,98.5,0.76,91.02,73.16,0.28
6114,久威,126.38,126.38,125.49,124.53,101.36,89.03,93,89,61,6,41.75,0.76,39.09,31.93,0.55
4526,東台,126.02,126.76,133.94,136.91,116.5,105.61,93,92,83,70,31.95,0.64,34.01,25.97,0.14
2243,宏旭-KY,126.01,136.47,147.88,142.97,117.53,107.92,93,94,83,75,20.15,0.37,24.79,20.18,0.48
2497,怡利電,125.86,125.86,125.2,118.5,92.11,91.98,93,85,32,12,76.0,0.67,75.46,62.18,0.44
8464,億豐,125.71,126.26,126.05,120.1,94.82,106.84,93,86,42,73,481.0,0.86,486.18,395.36,0.85
6515,穎崴,125.55,125.72,125.05,124.18,110.9,108.84,93,88,76,76,1305.0,0.84,1224.0,955.32,0.83
2477,美隆電,125.48,125.48,126.55,122.81,99.58,100.4,93,88,57,55,37.6,0.97,29.25,23.81,8.85
3040,遠見,125.1,125.1,124.33,112.21,97.01,95.15,93,79,49,29,42.5,0.67,42.27,34.57,0.64
4977,眾達-KY,125.01,125.01,122.56,109.49,92.33,89.61,92,76,33,6,107.5,0.71,97.15,80.6,0.4
1735,日勝化,124.99,124.99,123.64,117.54,91.07,96.18,92,84,29,35,22.8,0.54,22.94,18.88,0.31
3430,奇鈦科,124.85,124.89,123.76,111.74,103.5,99.21,92,79,65,49,74.6,0.62,71.78,57.74,0.17
2360,致茂,124.75,124.75,122.36,117.11,107.95,101.99,92,84,73,60,415.5,0.95,365.16,289.77,0.98
8114,振樺電,124.44,126.86,132.44,133.43,120.25,105.88,92,91,85,71,209.5,0.89,200.34,154.59,1.15
6830,汎銓,124.32,124.32,120.44,106.11,95.21,100.53,92,72,43,55,203.0,0.83,170.9,147.55,0.34
6692,進能服,124.25,133.57,140.51,142.37,105.85,92.55,92,94,70,14,38.75,0.45,41.03,33.67,0.28
6241,易通展,124.12,124.12,118.85,107.43,102.03,108.25,92,74,63,75,21.4,0.82,17.72,15.1,0.95
4540,全球傳動,124.05,124.05,122.89,120.93,93.7,97.16,92,87,38,40,43.2,0.65,43.25,36.54,0.43
5205,中茂,123.56,130.81,136.63,138.0,110.43,98.67,92,93,76,46,37.85,0.52,38.28,32.81,
3163,波若威,123.34,129.57,137.05,139.32,119.82,99.79,92,93,85,52,143.5,0.63,160.72,125.04,0.21
9935,慶豐富,123.32,123.32,122.86,117.73,104.13,110.48,92,84,67,79,33.65,0.9,32.26,26.16,0.33
3583,辛耘,123.26,124.91,125.69,125.1,133.1,128.7,92,89,91,92,452.0,0.83,443.19,350.16,0.36
3597,映興,123.17,123.17,121.63,115.1,99.95,100.07,92,82,58,53,34.0,0.83,30.59,25.66,2.25
6541,泰福-KY,123.07,126.03,139.22,139.0,87.36,85.87,92,93,13,2,61.3,0.64,66.48,56.32,0.75
4545,銘鈺,122.99,123.35,129.31,147.76,139.6,94.83,92,95,93,27,60.6,0.71,56.79,43.78,1.08
1711,永光,122.88,122.88,122.07,116.22,91.62,92.87,92,83,31,16,24.25,0.59,25.1,21.08,0.14
6561,是方,122.81,125.09,126.75,124.69,97.83,97.98,92,89,52,43,470.0,0.69,484.04,396.88,0.23
8070,長華*,122.78,122.85,122.38,114.55,114.11,104.49,92,81,80,68,54.6,0.63,59.32,46.76,0.48
6863,永道-KY,122.77,123.11,123.11,132.4,129.69,97.76,92,91,90,42,258.0,0.73,263.16,203.36,0.28
6215,和椿,122.76,125.66,133.63,150.71,157.82,120.36,91,95,96,88,61.7,0.82,65.74,49.15,0.16
6763,綠界科技*,122.51,122.51,111.56,100.37,92.09,105.94,91,59,32,71,82.0,0.81,53.07,45.56,0.56
6224,聚鼎,122.22,122.22,120.48,110.94,88.12,98.95,91,78,16,48,70.0,0.67,68.17,58.45,1.1
2008,高興昌,122.12,122.9,122.88,120.22,99.94,98.93,91,86,58,48,31.85,0.6,32.4,26.11,0.24
3289,宜特,122.11,122.11,119.69,115.29,122.06,120.77,91,82,86,88,188.5,0.93,168.79,137.61,0.38
6873,泓德能源,122.03,130.53,142.32,142.4,119.27,119.37,91,94,84,87,223.0,0.64,249.7,194.16,0.5
00910,第一金太空衛星,121.39,122.21,122.24,118.29,96.82,102.29,91,85,48,62,23.71,0.94,23.06,18.88,0.71
6629,泰金-KY,121.35,122.86,128.17,134.03,144.36,126.4,91,92,94,91,133.5,0.83,134.56,102.67,1.29
3062,建漢,121.29,122.44,126.23,130.65,113.46,89.11,91,91,79,6,36.05,0.89,34.23,26.95,1.24
2464,盟立,121.28,126.21,142.52,152.36,144.88,106.8,91,95,94,73,77.4,0.72,81.82,61.6,0.15
3492,長盛,121.15,124.57,137.61,137.13,110.75,101.46,91,92,76,58,27.05,0.55,28.69,23.38,0.1
5452,佶優,121.14,122.72,132.07,134.59,111.71,101.68,91,92,77,59,36.75,0.71,35.89,29.22,0.44
6870,騰雲,121.01,124.43,135.11,139.23,121.48,96.63,91,93,86,37,230.0,1.0,211.19,167.5,8.6
8096,擎亞,120.94,125.81,131.71,140.18,155.41,178.14,91,93,96,98,39.45,0.62,47.33,36.04,0.16
4991,環宇-KY,120.92,120.92,113.48,116.96,117.39,87.56,91,84,83,4,67.0,1.0,46.67,38.05,2.0
6664,群翊,120.72,123.84,132.14,133.21,132.83,95.0,91,91,91,28,279.5,0.68,301.7,228.37,0.42
5460,同協,120.68,120.68,119.85,117.44,89.56,91.77,91,84,23,11,17.85,0.49,17.93,15.21,0.3
5263,智崴,120.41,123.18,126.91,131.87,114.43,94.27,91,91,80,24,179.5,0.76,182.99,146.36,0.55
3455,由田,120.38,120.8,126.16,126.16,119.69,99.27,91,89,85,50,134.5,0.88,132.61,103.42,0.3
3095,及成,120.04,131.93,155.0,167.54,141.28,102.77,91,97,93,63,49.3,0.41,55.69,44.38,0.37
3680,家登,119.92,120.71,122.16,120.64,104.84,105.16,91,86,68,69,542.0,0.77,556.98,463.84,0.39
4549,桓達,119.83,119.83,118.74,134.89,133.85,97.9,90,92,91,43,158.5,0.64,161.91,128.2,0.13
4927,泰鼎-KY,119.83,126.86,132.99,127.59,90.69,96.19,90,90,27,35,43.5,0.26,54.37,46.76,0.63
3605,宏致,119.54,119.6,119.12,115.22,113.03,111.36,90,82,78,80,55.2,0.81,54.97,44.92,0.28
8069,元太,119.51,120.34,121.21,121.1,108.83,112.94,90,87,74,81,306.0,0.91,299.43,248.27,0.6
2939,永邑-KY,119.43,119.43,117.14,103.96,84.36,91.66,90,67,6,11,34.15,0.85,30.41,27.78,0.58
6869,雲豹能源,119.39,129.21,155.76,161.64,137.59,126.83,90,96,92,92,206.0,0.5,225.37,173.86,0.2
6449,鈺邦,119.24,123.42,134.67,153.27,156.72,113.61,90,95,96,82,148.5,0.66,161.52,122.39,0.92
4551,智伸科,119.24,119.24,115.4,106.47,87.18,95.27,90,72,12,30,130.5,0.78,129.44,112.9,0.36
3284,太普高,119.03,126.76,144.45,159.23,141.62,130.47,90,96,93,93,34.5,0.37,45.92,34.6,0.27
8935,邦泰,118.96,122.62,130.03,129.54,114.92,96.83,90,90,81,38,20.2,0.98,18.03,14.5,1.27
8404,百和興業-KY,118.94,118.94,112.62,91.91,94.43,90.51,90,23,40,8,30.15,0.74,23.22,20.34,1.9
3049,精金,118.86,118.86,117.55,108.99,91.31,95.33,90,75,30,30,11.0,0.63,10.54,9.17,0.35
3491,昇達科,118.81,122.21,129.52,142.29,141.65,92.38,90,94,93,13,306.5,0.77,325.67,246.58,0.33
2429,銘旺科,118.52,124.27,158.59,162.26,128.9,98.47,90,96,89,45,27.1,0.33,29.77,24.89,0.5
1307,三芳,118.5,118.5,115.29,107.21,103.78,99.54,90,73,66,51,45.15,0.95,36.87,31.3,4.16
6103,合邦,118.33,119.03,118.91,114.57,108.31,98.78,90,82,73,47,46.0,0.73,47.05,39.7,0.58
2426,鼎元,118.33,118.35,117.9,109.65,90.89,95.21,90,76,28,30,21.9,0.54,22.7,19.56,0.38
6667,信紘科,118.31,118.31,118.85,118.78,149.08,152.25,90,85,95,97,227.5,0.93,219.23,177.52,0.7
6727,亞泰金屬,118.23,118.23,115.86,110.57,99.12,90.6,90,78,55,8,82.8,0.84,78.48,65.85,0.32
1727,中華化,118.19,118.19,118.09,113.35,93.54,93.01,90,80,37,17,37.1,0.67,36.53,31.26,0.19
6152,百一,118.17,122.45,138.2,141.31,121.48,103.03,90,94,86,64,15.25,0.56,16.56,13.28,0.36
3511,矽瑪,118.0,118.0,116.11,106.63,88.44,90.25,89,72,18,7,33.95,0.79,31.0,27.41,0.23
1539,巨庭,117.89,117.89,116.87,111.04,92.07,99.14,89,78,32,49,27.95,0.51,29.09,25.3,0.09
1776,展宇,117.86,117.98,117.54,111.89,92.53,96.03,89,79,34,34,20.35,0.4,21.57,18.52,0.18
6895,宏碩系統,117.78,122.83,156.59,184.42,150.63,91.65,89,97,95,11,183.0,0.46,192.51,153.25,0.26
5432,新門,117.77,123.18,139.9,154.42,149.13,174.12,89,96,95,98,222.5,0.67,272.04,207.2,0.72
6409,旭隼,117.71,117.74,116.87,114.64,99.6,106.97,89,82,57,73,2130.0,0.78,2092.2,1762.18,1.58
2312,金寶,117.47,119.95,127.84,130.33,114.46,101.78,89,91,80,60,24.75,0.79,22.81,18.74,0.93
2888,新光金,117.05,119.48,124.59,124.46,104.47,93.16,89,89,67,18,11.35,0.61,12.21,9.89,0.17
4971,IET-KY,117.01,117.01,113.17,97.25,94.19,99.45,89,48,40,50,74.7,0.63,69.88,62.66,0.16
3689,湧德,116.95,116.95,117.94,117.41,109.65,111.34,89,84,75,80,91.1,0.83,89.34,75.06,0.57
00665L,富邦恒生國企正2,116.5,116.5,112.96,105.73,111.52,92.02,89,71,77,12,8.41,0.58,7.59,6.47,1.22
8071,能率網通,116.33,118.44,128.95,129.43,120.3,94.61,89,90,85,26,19.55,0.45,22.24,18.37,0.23
4566,時碩工業,116.04,121.52,135.1,157.28,138.34,95.48,89,96,92,31,86.4,0.59,91.94,72.14,0.2
6218,豪勉,115.85,115.85,119.33,116.08,102.91,103.37,89,83,64,65,32.0,0.66,31.45,27.58,0.3
2615,萬海,115.79,115.79,115.16,146.0,142.67,101.26,89,94,94,58,85.7,0.66,83.91,68.07,0.43
4767,誠泰科技,115.76,116.23,116.11,110.77,95.38,96.96,89,78,43,38,35.45,0.57,36.5,32.01,0.09
5202,力新,115.73,115.73,113.8,112.79,124.72,126.46,89,80,88,92,30.55,0.89,24.65,21.95,3.78
00650L,復華香港正2,115.72,115.72,112.61,101.67,104.88,87.71,89,63,68,4,12.59,0.58,11.47,9.93,0.82
1528,恩德,115.72,115.72,110.2,106.36,98.32,109.43,89,72,53,77,21.15,0.93,15.14,13.67,8.4
3290,東浦,115.67,116.01,115.84,112.47,102.33,91.21,89,79,63,10,34.65,0.65,33.91,28.64,0.6
8921,沈氏,115.53,115.53,117.02,115.36,113.82,96.54,88,83,79,36,23.3,0.67,22.06,18.2,0.46
5310,天剛,115.47,118.28,120.17,117.55,159.34,153.58,88,84,97,97,48.25,0.82,47.38,40.14,0.65
2495,普安,115.43,115.43,122.0,124.55,119.46,99.85,88,89,85,52,36.75,0.89,32.99,27.13,0.94
6546,正基,115.43,123.57,132.82,127.49,113.97,138.37,88,90,80,95,118.0,0.25,183.75,152.93,0.24
8932,智通*,115.38,115.38,116.19,118.33,116.28,122.72,88,85,82,89,96.2,0.99,85.8,70.35,0.99
3615,安可,115.25,115.25,111.88,108.54,103.44,108.31,88,75,65,75,33.6,0.65,31.53,27.9,0.41
2888A,新光金甲特,115.22,115.87,116.08,114.28,97.46,92.39,88,81,51,14,35.6,0.78,36.27,30.31,0.02
5455,昇益,114.93,122.28,128.36,128.58,132.12,127.76,88,90,91,92,58.7,0.49,70.85,58.99,0.29
2881,富邦金,114.89,115.8,117.76,117.48,103.49,98.26,88,84,65,44,90.8,0.93,89.27,74.42,0.61
2233,宇隆,114.81,114.81,112.94,109.46,89.64,91.44,88,76,23,10,161.0,0.75,158.99,140.04,0.36
00708L,期元大S&P黃金正2,114.79,114.79,113.62,108.56,108.5,102.22,88,75,73,61,44.98,1.0,39.84,33.9,1.89
2888B,新光金乙特,114.68,115.39,115.65,114.08,97.55,92.08,88,81,51,12,35.55,0.76,36.34,30.46,0.01
