Ticker,Name,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6144,得利影,Communication Services,Entertainment,320.23,328.61,335.85,328.67,180.86,105.83,99,99,98,68,120.0,0.97,100.67,44.03,4.77
3230,錦明,Technology,Electronic Components,280.37,280.37,267.63,214.7,131.03,108.57,99,98,91,74,62.9,1.0,44.06,20.81,4.33
8937,合騏,Consumer Cyclical,Recreational Vehicles,235.89,235.89,230.12,188.95,102.08,100.45,99,98,62,47,83.5,1.0,59.34,32.19,0.68
4510,高鋒,Industrials,Specialty Industrial Machinery,227.91,237.93,238.86,209.94,101.92,99.73,99,98,61,44,42.0,0.67,44.78,24.6,0.84
8374,羅昇,Industrials,Industrial Distribution,225.04,241.93,290.85,313.48,195.14,94.59,99,99,98,13,140.5,0.88,137.58,70.54,0.46
2070,精湛,Industrials,Specialty Industrial Machinery,211.36,211.66,211.66,178.43,105.94,103.43,99,97,69,61,94.0,0.75,86.46,49.86,0.83
3073,天方能源,Technology,Semiconductors,200.71,213.81,223.68,217.16,127.38,104.38,99,98,89,64,72.0,0.54,81.92,49.5,0.33
5364,力麗店,Consumer Cyclical,Lodging,199.4,199.4,195.36,171.16,88.63,89.99,99,97,16,4,39.4,0.73,39.56,23.92,1.01
4583,台灣精銳,Industrials,Specialty Industrial Machinery,195.08,195.08,185.66,150.03,107.94,101.8,99,95,73,54,741.0,0.96,561.41,327.27,1.66
2524,京城,Real Estate,Real Estate—Development,190.92,194.17,195.28,189.12,134.73,109.68,99,98,92,76,85.1,0.52,108.41,62.36,0.25
1540,喬福,Industrials,Specialty Industrial Machinery,190.18,190.7,190.75,171.61,104.31,99.62,99,97,66,43,41.65,0.75,42.93,26.1,0.51
5443,均豪,Technology,Semiconductor Equipment & Materials,188.55,194.79,201.28,194.2,152.65,148.92,98,98,96,97,133.0,0.83,130.94,75.85,0.32
3535,晶彩科,Technology,Computer Hardware,183.3,200.64,235.19,236.37,154.16,106.96,98,99,96,71,51.2,0.53,65.88,39.26,0.16
5345,天揚,Technology,Electronic Components,181.74,195.37,226.08,220.72,124.68,88.6,98,98,88,3,27.6,0.61,29.76,18.06,0.15
6640,均華,Technology,Semiconductors,180.99,186.05,200.46,200.75,218.14,198.66,98,98,99,98,906.0,0.84,889.68,515.88,0.35
6199,天品,Technology,Computer Hardware,180.19,180.19,177.89,158.95,112.25,137.0,98,96,78,95,50.3,0.72,56.59,35.57,0.57
4562,穎漢,Industrials,Specialty Industrial Machinery,179.5,194.48,236.43,267.91,225.86,98.16,98,99,99,33,65.3,0.77,69.38,38.95,0.38
9906,欣巴巴,Industrials,Engineering & Construction,179.27,187.23,192.08,189.84,120.34,115.1,98,98,85,84,133.0,0.5,177.72,106.0,0.23
3663,鑫科,Industrials,Metal Fabrication,173.2,177.29,181.12,173.87,111.87,111.56,98,97,77,78,80.3,0.61,92.74,58.2,0.11
8080,印鉐,Technology,Electronic Components,173.05,173.05,168.49,140.87,176.44,164.99,98,94,97,97,31.8,0.77,28.17,18.36,0.09
3450,聯鈞,Technology,Semiconductor Equipment & Materials,172.21,172.21,175.44,174.57,131.65,106.45,98,97,91,69,229.5,0.97,164.56,102.73,2.75
