Ticker,Name,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
3230,錦明,274.81,281.12,288.72,256.93,145.97,108.47,99,99,94,75,55.4,0.86,50.53,23.77,1.74
8937,合騏,236.63,236.63,237.0,220.01,120.27,94.11,99,98,85,17,98.6,1.0,71.48,36.75,1.24
4583,台灣精銳,220.59,220.59,215.48,178.65,107.74,100.1,99,97,72,51,774.0,0.9,680.17,367.8,0.54
6144,得利影,219.1,266.39,329.69,335.97,226.44,117.77,99,99,99,86,45.4,0.3,101.17,48.96,0.04
2424,隴華,197.04,197.04,187.34,144.0,89.97,88.6,99,94,23,4,79.8,0.93,64.78,38.49,0.37
4510,高鋒,196.18,209.01,238.9,237.79,119.39,100.12,99,99,84,51,44.1,0.72,46.16,26.56,0.17
2070,精湛,195.6,206.11,211.64,206.97,122.88,102.87,99,98,86,63,82.5,0.61,93.29,53.92,0.25
5364,力麗店,193.83,201.57,204.02,191.77,99.85,85.69,99,98,57,2,38.6,0.7,42.1,25.11,0.33
4569,六方科-KY,193.31,193.31,183.9,148.58,97.72,92.88,99,95,50,12,243.0,0.73,212.31,125.28,0.84
6199,天品,187.99,191.44,190.61,174.63,104.15,134.43,99,97,67,94,67.0,0.91,58.74,38.19,0.95
6609,瀧澤科,187.94,187.94,182.36,158.82,117.98,97.42,99,96,83,38,109.5,0.89,89.68,52.1,1.01
8080,印鉐,187.43,187.43,183.82,164.54,176.64,175.58,98,97,97,98,32.75,0.8,33.2,20.16,0.31
3167,大量,186.8,186.8,182.24,152.87,104.96,108.08,98,95,68,75,152.5,0.87,122.43,77.54,1.34
8374,羅昇,182.45,195.38,253.07,313.57,240.52,94.64,98,99,99,19,138.0,0.86,138.37,77.98,0.39
3081,聯亞,178.52,178.52,164.51,128.61,116.1,116.01,98,90,82,84,364.0,0.94,268.06,167.94,0.1
3450,聯鈞,175.5,175.5,173.95,175.4,149.08,105.73,98,97,95,70,250.0,0.99,193.72,114.69,2.15
2543,皇昌,169.52,169.52,165.5,158.28,157.8,148.1,98,96,96,96,92.2,0.95,68.3,42.0,0.64
1540,喬福,169.03,177.35,190.76,189.07,118.3,99.71,98,97,83,49,41.7,0.75,44.03,27.91,0.45
4563,百德,166.76,168.18,167.98,154.75,107.11,102.39,98,96,71,61,107.5,0.73,102.68,66.37,0.27
5481,新華,166.66,166.68,164.74,149.14,93.76,96.97,98,95,38,35,25.85,0.8,25.45,17.0,0.11
5443,均豪,165.7,174.54,197.89,201.31,152.56,153.18,98,98,95,97,127.5,0.78,137.73,82.54,0.58
4903,聯光通,162.89,162.89,161.67,136.9,130.38,109.39,98,92,90,76,51.7,0.93,38.86,25.36,3.55
6187,萬潤,161.76,161.76,161.24,151.99,148.62,153.83,98,95,94,97,443.0,0.76,438.33,293.83,0.77
6706,惠特,160.79,164.03,173.88,176.77,157.76,104.68,98,97,96,68,172.5,0.9,158.17,98.4,0.5
8249,菱光,160.16,160.16,150.98,127.52,89.22,94.79,98,90,19,20,71.7,0.96,54.36,38.06,2.5
3581,博磊,158.92,158.92,159.68,161.38,115.33,109.43,98,96,81,77,67.8,0.9,59.11,40.04,0.46
3663,鑫科,158.57,166.8,179.2,181.07,116.9,111.02,98,97,82,79,91.7,0.75,92.29,62.03,0.57
4950,牧東,158.35,158.35,153.23,127.89,87.13,82.57,98,90,11,1,13.95,0.92,11.33,7.83,1.76
6739,竹陞科技,158.31,161.56,165.29,169.0,135.17,134.06,98,97,92,94,189.5,0.81,181.03,117.34,1.68
8043,蜜望實,156.29,156.59,155.57,147.64,89.26,98.97,98,95,20,46,41.9,0.67,42.56,30.84,0.43
6151,晉倫,155.55,155.55,148.77,135.08,97.04,97.97,98,92,48,41,62.5,0.97,46.24,32.62,0.21
8032,光菱,155.3,155.3,140.65,109.71,89.3,97.53,97,76,20,38,84.8,1.0,45.46,33.14,1.77
4562,穎漢,153.75,161.62,203.2,267.85,255.34,99.53,97,99,99,48,69.0,0.83,68.11,42.58,0.33
4729,熒茂,151.43,151.66,151.01,135.39,107.24,109.8,97,92,72,77,32.0,0.84,28.51,20.89,1.16
6405,悅城,150.16,150.16,144.36,126.77,92.15,98.18,97,89,32,42,47.85,0.94,38.72,27.98,0.79
2524,京城,150.11,168.91,194.75,195.28,140.57,119.55,97,98,93,87,77.6,0.44,99.46,65.74,0.35
6231,系微,150.02,153.31,168.19,169.31,152.03,144.07,97,97,95,96,525.0,0.85,509.29,337.24,0.34
6223,旺矽,149.38,149.62,150.92,150.89,147.03,133.48,97,95,94,93,821.0,0.94,786.18,515.5,0.69
3073,天方能源,148.3,162.79,219.48,223.87,159.56,111.29,97,98,96,80,69.8,0.52,80.82,52.63,0.15
5345,天揚,148.13,158.25,205.07,225.98,149.37,85.43,97,98,95,2,26.6,0.58,29.18,19.07,0.43
6640,均華,147.95,161.86,189.53,200.75,218.14,215.55,97,98,98,99,740.0,0.66,888.88,559.34,2.62
1235,興泰,147.56,147.95,147.66,138.78,102.76,97.49,97,93,64,38,158.0,0.95,141.94,100.02,1.51
8111,立碁,147.43,147.43,141.15,114.86,106.09,110.09,97,82,70,78,43.6,0.86,35.6,25.93,1.0
3447,展達,147.08,147.08,135.29,113.55,88.84,90.84,97,81,18,8,80.6,0.93,49.9,37.77,0.43
6877,鏵友益,147.05,153.61,164.74,175.55,132.94,92.04,97,97,91,10,66.8,0.62,70.44,48.52,0.23
3013,晟銘電,146.86,146.86,147.37,143.14,149.34,122.25,97,94,95,89,160.5,0.98,132.3,89.77,1.13
3086,華義,146.6,149.03,152.63,150.31,117.88,179.65,97,95,83,98,200.5,0.69,205.86,146.86,0.74
6134,萬旭,146.31,146.31,139.37,119.31,97.23,99.01,97,86,49,46,39.95,0.84,32.79,24.19,0.79
3550,聯穎,146.17,146.17,145.17,132.28,91.11,93.46,97,91,28,15,22.3,0.55,24.29,17.46,0.17
6535,順藥,145.98,145.98,142.69,129.96,204.51,217.89,97,91,98,99,356.0,0.91,296.4,210.55,0.92
4576,大銀微系統,144.77,144.77,138.19,120.55,103.26,102.24,97,87,65,61,141.5,0.9,109.55,82.85,0.27
8028,昇陽半導體,144.56,151.48,173.34,182.78,151.51,94.42,97,97,95,19,135.5,0.95,128.85,85.51,0.89
6442,光聖,144.45,151.01,185.03,244.58,237.41,161.84,96,99,99,97,525.0,0.96,417.3,269.44,1.41
3293,鈊象,144.11,145.9,146.35,141.44,121.98,124.72,96,94,86,90,1025.0,0.88,925.5,648.19,0.42
1736,喬山,142.0,142.18,144.66,138.55,116.9,95.68,96,93,82,26,170.0,0.97,138.86,98.05,2.35
4909,新復興,141.84,147.03,155.11,153.45,212.44,221.39,96,95,98,99,127.0,0.6,144.96,100.55,0.46
4304,勝昱,141.75,152.04,184.72,196.54,118.13,95.21,96,98,83,23,10.6,0.68,11.76,8.75,0.04
3018,隆銘綠能,141.2,146.81,167.01,168.97,123.69,98.59,96,97,87,44,29.65,0.88,29.32,20.39,0.44
5438,東友,140.99,140.99,129.86,106.99,95.66,96.15,96,73,43,30,40.45,0.94,25.42,19.91,0.93
3019,亞光,140.35,144.78,156.02,154.58,103.85,100.57,96,96,66,53,106.0,0.63,113.19,82.55,0.42
5234,達興材料,140.23,140.23,136.19,117.68,129.38,129.51,96,84,90,92,225.5,0.8,213.75,159.84,0.3
6854,錼創科技-KY創,139.94,139.94,129.26,98.16,78.67,97.52,96,52,2,38,165.0,0.97,106.78,87.42,2.84
6246,臺龍,139.89,139.89,135.2,112.92,93.99,115.71,96,80,39,84,23.8,0.65,21.61,16.76,0.29
4561,健椿,139.83,139.83,139.21,141.27,135.68,106.99,96,94,92,73,73.0,0.81,72.29,50.75,0.56
6788,華景電,139.02,141.77,151.95,153.8,117.88,95.58,96,95,83,25,262.5,0.8,265.04,185.65,0.54
4807,日成-KY,138.68,138.68,132.72,120.6,92.98,98.69,96,87,35,45,36.3,1.0,24.88,19.5,4.23
2399,映泰,138.5,138.5,136.52,112.16,89.19,94.11,96,79,19,17,35.85,0.69,31.57,24.78,0.56
5386,青雲,138.41,138.41,135.37,124.29,119.39,116.64,96,88,84,85,91.3,0.69,92.82,70.82,0.85
3535,晶彩科,138.03,152.52,208.94,236.26,192.12,105.31,96,99,98,69,58.1,0.63,62.77,42.06,0.58
3498,陽程,137.89,138.23,136.98,137.64,120.21,102.56,96,93,85,62,63.7,0.77,59.0,43.45,0.41
3131,弘塑,137.89,142.67,154.21,156.28,151.8,151.51,96,96,95,97,1690.0,0.74,1783.6,1264.31,1.21
3303,岱稜,137.49,138.63,138.93,138.75,116.57,101.9,96,93,82,59,61.8,0.82,60.47,43.9,0.96
4716,大立,137.29,137.29,135.36,129.72,126.41,104.54,96,91,88,68,29.1,0.76,27.35,19.71,0.27
1213,大飲,136.83,144.74,153.23,151.08,106.17,94.58,95,95,70,19,12.25,0.84,12.13,9.02,0.04
3227,原相,136.39,136.39,134.84,126.62,96.23,113.84,95,89,45,82,237.0,0.74,238.91,181.92,0.26
3580,友威科,135.64,141.49,158.37,163.6,128.64,100.79,95,96,89,54,99.5,0.69,101.96,73.72,0.57
1595,川寶,135.33,135.33,127.18,104.25,93.11,93.43,95,68,35,14,65.6,0.71,51.26,40.44,1.76
2364,倫飛,134.92,136.44,136.44,128.14,84.52,86.25,95,90,6,2,86.9,0.55,96.02,76.36,0.25
6530,創威,134.79,134.79,128.86,108.11,96.89,97.05,95,75,48,36,82.3,0.93,66.89,53.58,3.03
3085,新零售,134.74,134.74,132.19,118.18,120.47,95.1,95,85,85,22,20.7,0.84,18.3,14.28,0.39
4530,宏易,134.72,134.72,130.62,116.78,101.11,100.06,95,84,61,51,12.35,0.97,10.5,8.28,0.44
8064,東捷,134.66,140.3,159.13,171.85,154.66,135.65,95,97,96,94,65.3,0.89,61.19,42.51,0.97
5278,尚凡,134.46,134.46,130.06,116.95,104.39,110.72,95,84,67,79,312.0,1.0,256.13,200.02,5.37
3363,上詮,134.08,134.35,134.63,136.48,146.79,135.31,95,92,94,94,210.0,0.78,198.49,144.22,0.1
2924,宏太-KY,133.78,139.55,141.67,137.14,93.26,93.2,95,93,36,13,34.5,0.48,36.58,29.76,2.1
2467,志聖,133.62,136.61,153.43,156.95,175.76,177.8,95,96,97,98,231.0,0.91,221.87,158.87,1.89
4956,光鋐,133.18,133.18,130.05,124.02,115.93,126.07,95,88,81,91,39.2,0.8,32.7,25.16,1.9
9906,欣巴巴,133.16,151.19,189.57,192.05,138.33,118.26,95,98,92,86,117.5,0.4,156.32,111.03,0.5
3523,迎輝,132.69,132.69,130.74,117.7,95.66,95.24,95,84,43,23,24.3,0.65,24.8,19.93,0.44
1721,三晃,132.67,132.67,131.3,120.03,90.23,83.55,95,87,24,1,21.35,0.63,20.6,16.29,0.28
8107,大億金茂,132.63,132.63,134.02,134.73,115.16,94.64,95,92,80,19,31.0,0.91,27.84,20.74,2.54
6104,創惟,132.59,132.59,127.82,112.8,83.65,98.82,95,80,4,45,149.0,0.87,135.03,111.03,0.2
6438,迅得,132.42,132.42,126.47,105.32,103.26,102.86,95,70,65,63,202.0,0.8,159.57,127.34,0.86
3665,貿聯-KY,132.3,134.22,140.53,144.23,122.49,93.43,94,94,86,14,483.0,0.96,448.93,328.35,0.37
3149,正達,131.78,131.78,127.61,111.52,99.36,141.04,94,78,56,95,39.25,0.77,35.32,28.26,0.74
2033,佳大,131.38,131.38,126.83,108.51,92.93,107.75,94,75,34,74,25.2,0.88,21.01,17.42,0.27
2236,百達-KY,131.0,134.06,134.87,134.29,108.28,94.46,94,92,73,19,115.5,0.82,113.55,86.71,0.71
3522,御嵿,130.97,136.54,138.92,131.68,88.97,108.31,94,91,18,75,22.55,0.47,24.15,20.2,0.14
4571,鈞興-KY,130.63,130.73,129.91,128.54,122.36,114.07,94,90,86,82,163.0,0.79,159.76,121.44,0.31
6763,綠界科技*,130.07,130.07,120.47,100.54,92.67,100.75,94,59,34,54,81.5,0.8,56.06,46.29,0.27
4991,環宇-KY,128.97,128.97,119.13,116.85,117.51,89.27,94,84,83,5,83.5,1.0,49.67,38.94,11.0
5536,聖暉*,128.91,128.91,126.61,121.84,107.11,99.8,94,88,71,50,355.0,0.96,319.3,244.08,1.47
8467,波力-KY,128.88,133.14,135.87,133.92,129.64,167.55,94,92,90,98,256.0,0.88,252.3,202.59,0.17
6807,峰源-KY,128.87,129.78,129.8,128.64,124.05,100.18,94,90,87,52,83.8,1.0,74.41,55.69,2.51
3379,彬台,128.7,141.08,181.3,220.66,182.9,103.59,94,98,98,65,33.3,0.58,36.88,26.15,0.55
2349,錸德,128.66,138.67,172.71,178.82,143.71,93.72,94,97,93,16,14.35,0.56,15.77,11.5,0.15
3374,精材,128.6,135.97,153.88,165.87,127.71,94.56,94,97,89,19,215.5,0.62,230.64,170.64,0.58
4513,福裕,128.55,143.25,170.91,173.45,160.11,136.43,94,97,96,94,39.3,0.32,55.85,40.33,0.3
4542,科嶠,128.37,128.37,125.93,115.39,109.67,103.45,94,83,75,65,102.5,0.83,93.37,74.11,0.31
3653,健策,128.13,128.13,127.4,127.2,118.21,124.02,94,89,83,90,1485.0,0.95,1381.6,1074.9,0.75
3066,李洲,128.04,128.04,127.05,121.35,107.9,127.18,94,87,73,91,29.55,0.74,28.97,24.41,0.12
2365,昆盈,127.9,140.25,190.32,233.47,201.51,142.01,94,99,98,96,45.8,0.62,53.01,37.14,0.99
4534,慶騰,127.9,135.12,171.91,195.64,161.26,103.54,94,98,97,65,21.7,0.58,24.36,17.8,0.4
4977,眾達-KY,127.34,127.34,124.32,111.09,92.75,91.08,94,78,34,8,107.5,0.71,100.26,81.22,0.46
1569,濱川,127.32,127.32,126.78,117.48,97.3,100.58,93,84,49,53,41.1,0.96,33.58,27.29,1.11
6651,全宇昕,127.28,127.51,127.1,118.36,85.8,101.13,93,85,8,56,92.0,0.56,99.22,82.14,0.2
3047,訊舟,127.14,135.98,175.03,199.24,178.49,113.21,93,98,97,81,35.05,0.66,38.0,27.11,0.37
4974,亞泰,126.99,127.21,127.34,123.21,94.18,95.42,93,88,40,24,93.8,0.51,98.36,77.9,0.46
6241,易通展,126.98,126.98,123.13,108.6,101.47,109.53,93,75,61,77,19.05,0.62,18.2,15.25,1.18
6114,久威,126.89,126.92,126.25,124.59,104.41,94.21,93,88,67,18,41.7,0.76,39.76,32.11,0.24
6156,松上,126.85,126.97,126.6,115.25,94.71,88.19,93,82,41,4,32.45,0.58,32.52,26.52,0.68
2477,美隆電,126.84,126.84,126.57,124.11,101.87,102.18,93,88,62,60,35.7,0.87,30.14,24.09,0.92
6133,金橋,126.64,127.25,139.43,139.12,111.05,90.67,93,93,76,7,24.1,0.81,22.42,17.58,0.95
6937,天虹,126.58,127.09,131.2,131.08,101.99,108.83,93,91,62,75,332.0,0.9,301.34,240.23,0.48
6830,汎銓,126.55,126.55,123.5,107.14,94.07,98.42,93,73,39,43,192.5,0.72,176.22,148.69,0.33
2360,致茂,126.36,126.36,124.17,117.54,108.44,102.94,93,84,73,63,444.5,1.0,374.15,294.1,0.97
2497,怡利電,125.93,126.23,125.62,120.58,92.99,91.04,93,87,35,8,73.4,0.61,76.3,62.39,0.15
6515,穎崴,125.81,125.81,125.73,124.18,110.93,109.55,93,88,76,77,1325.0,0.87,1244.9,965.3,0.77
1735,日勝化,125.71,125.71,124.88,118.78,91.79,97.79,93,86,30,40,23.5,0.6,23.37,19.0,0.19
6446,藥華藥,125.47,131.21,148.68,159.88,144.86,88.96,93,96,94,4,657.0,0.83,662.16,484.4,0.42
3040,遠見,125.38,125.44,125.0,114.16,97.97,97.11,93,81,51,36,43.2,0.7,42.87,34.83,0.37
3597,映興,124.89,124.89,122.52,116.44,100.46,101.51,93,83,59,57,33.5,0.8,31.19,25.91,0.18
4526,東台,124.83,126.14,132.34,136.93,116.56,106.73,93,93,82,73,34.7,0.76,34.4,26.25,0.56
3430,奇鈦科,124.78,125.01,124.9,114.26,103.84,101.41,93,82,66,57,71.1,0.55,73.04,58.26,0.34
8464,億豐,124.7,126.04,126.27,121.13,94.59,107.58,93,87,41,74,494.0,0.91,488.09,398.1,0.52
2062,橋椿,124.6,129.11,129.6,124.01,102.85,105.9,92,88,64,71,34.5,0.61,37.72,31.15,0.34
4540,全球傳動,124.05,124.3,123.79,122.18,93.74,98.32,92,88,38,43,44.8,0.74,42.97,36.76,1.36
5905,南仁湖,123.7,128.83,141.79,143.14,105.08,92.41,92,94,68,11,16.05,0.34,19.1,14.77,0.25
3289,宜特,123.67,123.67,121.47,115.28,121.92,121.49,92,82,86,89,171.5,0.77,171.36,139.49,1.89
6431,光麗-KY,123.41,127.53,133.57,134.26,100.02,95.33,92,92,58,24,17.5,0.56,19.47,15.92,0.25
