Ticker,Name,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6144,得利影,Communication Services,Entertainment,514.21,542.23,578.49,568.43,264.06,115.25,99,99,98,69,119.0,0.97,98.36,42.42,0.66
3230,錦明,Technology,Electronic Components,380.26,429.16,423.17,363.21,135.79,105.51,99,99,83,56,53.6,0.92,41.77,20.04,1.39
6640,均華,Technology,Semiconductors,337.8,360.77,406.4,465.58,388.41,327.31,99,99,99,99,932.0,0.86,885.08,504.3,0.57
2543,皇昌,Industrials,Engineering & Construction,327.1,339.65,337.34,325.97,337.51,302.74,99,99,98,98,97.7,1.0,71.6,46.07,1.42
6442,光聖,Technology,Electronic Components,306.32,306.32,311.98,537.11,445.17,228.44,99,99,99,97,422.5,0.75,395.35,234.41,1.86
8937,合騏,Consumer Cyclical,Recreational Vehicles,298.99,322.55,287.76,266.68,124.34,110.88,99,97,76,64,81.0,1.0,56.78,31.27,1.65
4909,新復興,Technology,Electronic Components,257.31,300.64,339.57,305.62,338.51,340.16,99,98,98,99,149.5,0.73,137.37,91.45,1.0
4583,台灣精銳,Industrials,Specialty Industrial Machinery,256.8,262.1,278.16,237.78,109.28,103.59,99,97,65,52,727.0,0.94,536.44,319.52,0.86
8374,羅昇,Industrials,Industrial Distribution,254.59,292.97,351.74,438.98,335.22,90.95,99,99,98,21,123.0,0.74,136.01,68.98,0.18
4903,聯光通,Technology,Communication Equipment,250.13,250.13,217.73,147.58,123.7,101.75,99,90,76,49,53.4,1.0,31.16,22.65,5.03
2467,志聖,Industrials,Specialty Industrial Machinery,245.31,245.31,254.8,274.47,249.12,249.3,99,97,97,97,247.0,0.99,210.37,145.6,1.75
6535,順藥,Healthcare,Biotechnology,242.4,250.96,270.66,227.09,278.91,309.03,98,96,98,98,305.0,0.9,256.34,186.76,0.54
5443,均豪,Technology,Semiconductor Equipment & Materials,241.38,277.82,311.43,309.59,213.83,188.4,98,98,96,95,138.5,0.87,129.28,74.33,0.48
3167,大量,Industrials,Specialty Industrial Machinery,232.63,232.63,230.35,159.72,117.11,137.97,98,92,72,84,158.5,1.0,97.76,69.09,0.21
3081,聯亞,Technology,Semiconductor Equipment & Materials,231.66,233.98,233.98,160.06,113.64,131.14,98,92,69,81,352.0,1.0,190.16,147.66,0.19
3450,聯鈞,Technology,Semiconductor Equipment & Materials,228.49,228.49,240.92,238.24,194.43,149.51,98,97,95,88,207.5,0.98,158.45,100.17,1.43
8080,印鉐,Technology,Electronic Components,227.78,241.57,281.46,281.33,171.94,186.26,98,98,92,95,32.0,0.77,27.24,18.01,0.61
2424,隴華,Technology,Consumer Electronics,227.68,232.32,204.57,157.51,81.22,112.72,98,92,12,66,79.4,1.0,47.72,34.3,0.64
6187,萬潤,Industrials,Specialty Industrial Machinery,225.19,268.68,255.95,204.18,212.92,264.15,98,96,96,98,490.0,0.88,383.57,266.75,1.4
6223,旺矽,Technology,Semiconductor Equipment & Materials,222.82,227.73,241.96,234.77,199.29,174.29,98,97,95,93,785.0,0.95,706.83,463.99,0.64
3363,上詮,Technology,Communication Equipment,217.76,217.77,179.06,209.85,220.63,251.7,98,96,96,98,246.0,0.99,172.74,130.83,2.46
4562,穎漢,Industrials,Specialty Industrial Machinery,217.32,247.15,298.31,352.39,339.46,101.93,98,99,98,49,58.6,0.67,69.11,38.26,0.13
2070,精湛,Industrials,Specialty Industrial Machinery,215.18,266.48,289.79,234.33,133.34,106.56,98,97,81,58,96.9,0.78,84.53,48.92,0.63
6425,易發,Technology,Semiconductor Equipment & Materials,209.97,209.97,191.35,173.37,349.91,333.66,98,94,99,99,89.1,0.9,64.25,62.25,6.42
6739,竹陞科技,Technology,Semiconductors,209.7,213.76,284.32,265.46,169.81,173.13,98,97,92,93,190.0,0.81,165.86,106.41,2.6
4569,六方科-KY,Industrials,Metal Fabrication,206.59,240.78,240.78,222.13,96.84,89.92,98,96,46,18,231.5,0.82,163.08,112.43,2.93
1799,易威,Healthcare,Drug Manufacturers—Specialty & Generic,202.57,228.04,367.77,452.0,345.56,239.89,98,99,99,97,114.5,0.45,178.36,102.04,0.49
6706,惠特,Industrials,Specialty Industrial Machinery,199.42,220.93,210.24,190.07,167.18,85.41,98,95,92,9,174.0,0.91,140.12,89.56,0.23
3131,弘塑,Technology,Semiconductor Equipment & Materials,197.68,208.54,231.69,254.62,205.31,212.04,98,97,95,96,1850.0,0.84,1797.1,1171.22,0.42
6609,瀧澤科,Technology,Electronic Components,197.06,213.14,223.49,187.91,126.88,88.73,98,95,78,16,85.9,0.91,70.08,45.54,1.49
3293,鈊象,Communication Services,Electronic Gaming & Multimedia,196.75,196.75,189.85,184.51,143.72,163.79,98,94,86,91,1050.0,1.0,825.04,589.43,1.94
2365,昆盈,Technology,Computer Hardware,194.79,235.44,289.27,373.04,286.59,196.01,97,99,98,95,46.7,0.64,57.86,34.33,0.27
6231,系微,Technology,Software—Application,193.08,212.4,244.84,251.31,233.41,217.14,97,97,97,96,499.5,0.91,459.65,308.26,0.75
4563,百德,Industrials,Specialty Industrial Machinery,191.02,208.7,207.67,155.67,105.56,105.77,97,91,59,57,120.0,0.87,89.18,61.31,0.66
8096,擎亞,Technology,Semiconductors,189.59,200.67,238.72,278.89,241.81,216.96,97,98,97,96,44.1,0.72,47.7,34.26,0.16
2524,京城,Real Estate,Real Estate—Development,185.76,198.7,275.46,303.4,167.01,124.75,97,98,92,77,87.1,0.54,109.68,61.55,0.3
5314,世紀,Technology,Semiconductors,184.68,200.25,230.95,287.56,997.63,1017.36,97,98,99,99,210.0,0.47,180.34,201.12,0.93
3013,晟銘電,Technology,Computer Hardware,184.14,188.34,212.17,194.09,207.28,175.0,97,95,96,93,131.0,0.9,115.06,80.46,0.88
3086,華義,Communication Services,Electronic Gaming & Multimedia,183.96,224.94,237.53,199.61,153.23,209.0,97,96,89,96,223.0,0.81,192.43,140.44,0.71
5364,力麗店,Consumer Cyclical,Lodging,177.95,183.07,217.21,217.06,73.97,87.19,97,96,4,12,41.15,0.78,38.75,23.68,0.13
8111,立碁,Technology,Electronic Components,177.16,189.27,181.86,125.87,114.5,114.92,97,82,69,68,44.8,0.95,28.15,23.82,4.76
2359,所羅門,Technology,Electronic Components,176.96,200.44,237.8,280.45,387.33,240.42,97,98,99,97,136.0,0.7,153.76,108.99,0.21
6199,天品,Technology,Computer Hardware,175.28,194.66,222.62,235.67,128.4,153.26,97,97,79,89,49.95,0.72,55.97,35.19,0.54
4510,高鋒,Industrials,Specialty Industrial Machinery,175.19,233.12,282.09,290.65,132.68,105.76,97,98,81,57,37.8,0.57,44.28,24.24,0.3
