Ticker,Name,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6739,竹陞科技,Technology,Semiconductors,164.68,165.52,169.0,151.54,135.18,129.02,97,95,93,93,190.0,0.81,165.86,106.41,2.6
5484,慧友,Industrials,Security & Protection Services,164.21,187.17,250.47,261.58,164.33,115.14,97,99,97,84,56.0,0.37,73.13,45.95,0.7
2349,錸德,Technology,Computer Hardware,163.55,174.86,178.84,172.5,114.23,97.38,97,97,80,25,15.45,0.65,16.15,10.92,0.23
3018,隆銘綠能,Industrials,Engineering & Construction,163.53,168.03,168.92,154.97,103.16,96.61,97,96,63,20,29.85,0.89,27.7,19.14,0.98
1225,福懋油,Consumer Defensive,Packaged Foods,163.43,174.48,184.38,181.72,137.87,97.08,97,97,93,23,107.0,0.43,150.98,91.6,0.91
6609,瀧澤科,Technology,Electronic Components,162.87,162.87,158.82,136.4,113.1,99.5,97,93,79,40,85.9,0.91,70.08,45.54,1.49
4534,慶騰,Industrials,Metal Fabrication,161.97,174.77,193.42,195.66,134.54,103.94,97,98,92,62,22.05,0.6,25.6,16.77,0.35
6877,鏵友益,Technology,Semiconductor Equipment & Materials,161.26,165.6,175.51,175.41,117.45,93.54,97,97,83,9,69.6,0.67,71.58,45.53,0.08
4563,百德,Industrials,Specialty Industrial Machinery,160.68,160.68,154.63,129.25,99.74,94.66,97,90,56,12,120.0,0.87,89.18,61.31,0.66
3167,大量,Industrials,Specialty Industrial Machinery,160.54,160.54,152.88,126.39,108.23,109.27,97,89,73,75,158.5,1.0,97.76,69.09,0.21
2543,皇昌,Industrials,Engineering & Construction,160.47,160.47,158.49,149.73,161.67,165.36,97,95,97,98,97.7,1.0,71.6,46.07,1.42
6228,全譜,Technology,Computer Hardware,160.32,166.26,188.78,193.89,124.93,114.57,97,98,88,83,43.15,0.41,53.96,35.23,0.18
4569,六方科-KY,Industrials,Metal Fabrication,159.12,159.12,148.55,109.13,97.54,91.67,97,76,49,5,231.5,0.82,163.08,112.43,2.93
2424,隴華,Technology,Consumer Electronics,155.92,155.92,144.09,113.68,90.37,101.37,97,82,22,51,79.4,1.0,47.72,34.3,0.64
3581,博磊,Technology,Semiconductors,155.74,160.28,161.34,147.07,108.43,108.5,97,95,73,74,56.0,0.78,50.69,36.53,0.22
3019,亞光,Technology,Electronic Components,155.61,156.03,154.59,140.94,92.31,103.23,97,94,31,60,103.5,0.61,112.48,79.63,0.89
6187,萬潤,Industrials,Specialty Industrial Machinery,155.26,155.26,151.99,131.45,153.72,151.51,97,91,96,97,490.0,0.88,383.57,266.75,1.4
4909,新復興,Technology,Electronic Components,154.78,155.11,153.46,144.55,221.68,211.3,97,94,99,99,149.5,0.73,137.37,91.45,1.0
2438,翔耀,Industrials,Electrical Equipment & Parts,153.92,170.94,223.56,233.11,142.8,100.14,97,99,94,43,42.1,0.36,54.66,36.96,0.46
3580,友威科,Industrials,Specialty Industrial Machinery,153.74,159.31,163.59,161.85,110.15,100.18,97,96,76,44,90.0,0.56,101.31,69.93,0.36
8064,東捷,Technology,Semiconductor Equipment & Materials,153.41,160.65,171.42,171.81,139.76,128.43,97,97,94,93,55.2,0.75,58.93,38.6,0.3
1213,大飲,Consumer Defensive,Beverages—Non-Alcoholic,153.11,153.11,151.1,140.58,92.93,97.36,96,94,33,24,11.8,0.78,12.18,8.57,0.81
3131,弘塑,Technology,Semiconductor Equipment & Materials,152.73,154.36,156.27,153.99,151.55,138.96,96,95,95,95,1850.0,0.84,1797.1,1171.22,0.42
3086,華義,Communication Services,Electronic Gaming & Multimedia,152.0,152.0,150.36,132.9,131.69,189.28,96,92,91,98,223.0,0.81,192.43,140.44,0.71
5481,新華,Consumer Defensive,Education & Training Services,151.81,151.81,149.14,128.69,92.86,98.57,96,90,32,33,24.4,0.72,22.22,15.84,0.78
2467,志聖,Industrials,Specialty Industrial Machinery,150.93,154.6,157.01,150.6,179.84,179.48,96,95,98,98,247.0,0.99,210.37,145.6,1.75
6223,旺矽,Technology,Semiconductor Equipment & Materials,150.86,150.94,150.91,148.24,147.13,127.09,96,95,95,92,785.0,0.95,706.83,463.99,0.64
3374,精材,Technology,Semiconductors,150.78,154.64,165.83,165.99,106.22,104.2,96,97,70,64,224.0,0.67,233.06,162.76,0.37
6788,華景電,Industrials,Electrical Equipment & Parts,150.4,152.35,153.8,151.29,106.96,95.71,96,95,71,16,271.5,0.85,250.23,174.35,1.43
8043,蜜望實,Technology,Electronic Components,149.48,149.48,147.64,133.83,85.54,100.83,96,92,7,47,37.1,0.49,41.14,29.68,0.19
3095,及成,Technology,Electronic Components,147.98,153.26,166.82,167.59,126.32,107.59,96,97,89,73,50.1,0.43,59.57,43.0,0.2
2243,宏旭-KY,Consumer Cyclical,Auto Parts,147.9,147.9,144.75,140.97,97.48,110.65,96,94,48,78,25.2,0.66,25.87,19.96,0.49
4903,聯光通,Technology,Communication Equipment,146.66,146.66,136.89,133.13,116.48,107.94,96,92,82,73,53.4,1.0,31.16,22.65,5.03
6446,藥華藥,Healthcare,Drug Manufacturers—Specialty & Generic,145.71,150.11,158.8,160.1,120.79,105.36,96,96,85,67,627.0,0.76,675.18,459.0,0.23
3013,晟銘電,Technology,Computer Hardware,144.35,144.35,142.44,144.16,149.14,105.27,96,94,95,67,131.0,0.9,115.06,80.46,0.88
3293,鈊象,Communication Services,Electronic Gaming & Multimedia,143.64,143.64,141.47,137.24,125.73,125.49,96,93,88,91,1050.0,1.0,825.04,589.43,1.94
1736,喬山,Consumer Cyclical,Leisure,143.51,143.51,138.53,125.46,109.95,92.93,96,89,75,7,150.0,0.88,124.47,90.91,0.79
6869,雲豹能源,Utilities,Utilities—Renewable,143.29,151.05,161.68,158.92,127.6,125.06,96,96,89,91,217.5,0.55,224.61,165.77,0.28
1235,興泰,Consumer Defensive,Farm Products,141.91,141.91,138.78,125.9,96.17,98.53,96,89,44,33,147.0,0.88,128.08,93.47,0.39
2429,銘旺科,Technology,Electronic Components,141.54,153.37,162.3,162.08,112.59,99.63,96,96,78,41,26.7,0.33,30.92,24.32,0.51
5905,南仁湖,Consumer Cyclical,Resorts & Casinos,140.44,142.15,143.18,140.37,95.69,100.79,96,94,43,47,16.45,0.37,19.56,14.47,0.48
6873,泓德能源,Utilities,Utilities—Renewable,139.9,141.73,142.43,135.59,120.12,120.69,96,93,85,88,245.0,0.76,249.78,187.01,0.9
4729,熒茂,Technology,Electronic Components,139.52,139.52,135.41,115.8,110.75,111.52,95,84,77,79,26.0,0.74,24.58,19.58,0.63
2924,宏太-KY,Consumer Cyclical,Apparel Manufacturing,139.38,139.38,137.19,127.19,94.25,101.56,95,89,38,52,35.6,0.54,37.97,28.98,0.57
3665,貿聯-KY,Industrials,Electrical Equipment & Parts,139.11,141.1,144.22,144.11,106.6,99.44,95,94,70,40,456.0,0.91,420.3,310.64,0.54
6895,宏碩系統,Industrials,Electrical Equipment & Parts,138.72,150.06,177.3,184.41,128.74,92.57,95,98,90,7,175.0,0.42,198.24,148.11,0.23
6692,進能服,Technology,Solar,138.47,139.52,142.39,137.86,90.97,97.12,95,93,25,23,44.05,0.65,41.43,33.08,1.46
3303,岱稜,Industrials,Metal Fabrication,138.04,138.48,138.77,130.31,115.73,102.48,95,90,82,56,52.8,0.61,58.24,41.37,1.07
6151,晉倫,Basic Materials,Specialty Chemicals,138.01,138.01,135.07,121.89,91.79,97.5,95,87,29,25,40.05,0.65,38.1,30.12,0.34
3081,聯亞,Technology,Semiconductor Equipment & Materials,137.86,137.86,128.56,107.25,114.89,113.4,95,74,81,82,352.0,1.0,190.16,147.66,0.19
6133,金橋,Industrials,Electrical Equipment & Parts,137.48,139.58,139.28,131.01,96.88,111.67,95,91,47,79,20.7,0.68,21.29,16.95,0.57
3284,太普高,Industrials,Specialty Industrial Machinery,137.39,141.47,157.27,159.32,142.11,121.76,95,96,94,89,38.3,0.45,49.53,33.3,2.08
4561,健椿,Industrials,Metal Fabrication,136.9,139.65,141.29,137.5,132.78,113.26,95,93,92,82,60.6,0.59,66.68,47.82,0.09
3163,波若威,Technology,Communication Equipment,136.51,136.91,139.28,137.82,106.62,98.82,95,93,70,35,172.0,0.94,157.55,120.67,2.27
3550,聯穎,Industrials,Electrical Equipment & Parts,136.38,136.38,132.27,110.55,90.33,95.16,95,79,22,14,24.0,0.66,21.16,16.67,1.0
4950,牧東,Consumer Cyclical,"Furnishings, Fixtures & Appliances",136.01,136.01,127.94,97.01,86.28,81.39,95,51,9,1,12.75,0.77,9.28,7.32,0.75
2464,盟立,Industrials,Specialty Industrial Machinery,136.0,141.28,145.3,152.35,137.07,101.27,95,95,93,50,76.9,0.71,81.33,58.74,0.33
8467,波力-KY,Consumer Cyclical,Leisure,135.68,135.68,133.91,120.15,144.8,165.46,95,86,94,98,243.0,0.82,240.34,191.48,0.35
1597,直得,Industrials,Electrical Equipment & Parts,135.17,137.4,137.3,132.23,95.65,96.3,95,91,42,18,88.9,0.49,98.17,76.87,0.16
2236,百達-KY,Industrials,Specialty Industrial Machinery,134.58,134.81,134.23,127.79,99.39,89.89,95,90,54,3,119.5,1.0,107.88,82.39,0.47
6541,泰福-KY,Healthcare,Biotechnology,134.54,139.05,139.37,124.84,76.93,105.05,95,88,1,66,63.7,0.7,62.76,56.55,1.21
3522,御嵿,Consumer Cyclical,Restaurants,134.31,134.31,131.76,119.65,94.77,125.59,95,86,40,91,23.85,0.61,24.5,19.9,0.36
5205,中茂,Technology,Software—Application,133.83,135.83,138.06,134.14,100.33,102.42,94,92,57,56,39.0,0.57,38.99,32.02,0.09
4160,訊聯基因,Healthcare,Diagnostics & Research,133.82,142.43,169.46,197.41,175.36,101.73,94,98,97,53,84.9,0.47,95.62,68.42,0.41
2348,海悅,Real Estate,Real Estate Services,133.68,139.63,159.57,171.91,169.08,118.01,94,97,97,87,169.5,0.43,231.99,154.55,0.27
3498,陽程,Industrials,Specialty Industrial Machinery,133.05,136.78,137.59,131.15,111.15,100.96,94,91,77,48,60.4,0.92,51.62,40.19,2.97
8107,大億金茂,Consumer Cyclical,Auto Parts,132.91,134.35,134.75,133.29,106.01,99.37,94,92,69,39,27.05,0.85,25.67,19.66,0.44
3492,長盛,Technology,Electronic Components,132.89,137.38,137.62,126.26,101.23,102.12,94,89,59,55,28.15,0.62,27.77,22.79,0.29
6546,正基,Technology,Communication Equipment,132.82,132.82,129.58,117.4,122.23,138.37,94,84,86,95,207.0,0.81,188.79,150.84,0.99
6431,光麗-KY,Technology,Electronic Components,132.67,133.67,134.18,125.77,89.19,90.8,94,89,16,4,19.2,0.69,18.91,15.79,0.37
6152,百一,Technology,Communication Equipment,132.18,135.53,141.32,139.34,109.52,104.09,94,93,75,63,15.75,0.62,16.43,12.92,1.38
4927,泰鼎-KY,Technology,Electronic Components,132.1,132.1,129.35,115.98,80.64,92.4,94,84,2,6,55.5,0.81,54.99,46.79,1.42
6535,順藥,Healthcare,Biotechnology,131.87,131.87,129.96,128.79,217.91,209.66,94,90,99,99,305.0,0.9,256.34,186.76,0.54
2364,倫飛,Technology,Computer Hardware,131.86,131.86,128.09,111.06,78.91,95.75,94,80,1,16,94.0,0.62,89.76,76.07,0.37
5432,新門,Technology,Electronic Components,131.82,137.71,146.7,154.3,147.17,169.31,94,95,95,98,261.0,0.83,269.48,198.66,0.57
4402,郡都開發,Consumer Cyclical,Textile Manufacturing,131.6,136.62,147.99,170.62,177.65,146.56,94,97,97,96,34.0,0.54,43.11,29.47,0.37
1784,訊聯,Healthcare,Diagnostics & Research,131.29,140.17,159.11,164.06,132.06,95.63,94,96,92,15,90.9,0.4,102.47,77.48,0.61
4716,大立,Basic Materials,Specialty Chemicals,131.13,131.13,129.73,125.94,126.47,99.55,94,89,89,40,27.25,0.82,24.28,18.28,0.38
6937,天虹,Technology,Semiconductors,130.92,131.19,131.07,121.72,93.81,109.11,94,87,36,75,317.5,1.0,270.64,231.1,3.17
6405,悅城,Technology,Electronic Components,130.7,130.7,126.78,109.27,93.04,98.3,94,77,33,31,37.25,0.69,31.71,26.3,0.91
8114,振樺電,Industrials,Business Equipment & Supplies,130.46,131.82,133.42,133.22,109.75,105.07,94,92,75,66,209.0,0.92,192.7,148.43,0.58
6449,鈺邦,Technology,Electronic Components,130.28,132.83,142.91,156.81,154.22,103.35,94,96,96,60,167.0,0.81,158.24,116.53,0.51
3188,鑫龍騰,Real Estate,Real Estate—Development,130.16,133.46,139.46,141.36,139.53,121.34,94,94,94,89,32.0,0.41,41.89,30.14,0.23
6870,騰雲,Technology,Software—Infrastructure,130.08,133.87,139.2,137.48,109.35,94.59,93,93,75,11,216.5,0.89,207.92,162.69,3.21
4571,鈞興-KY,Industrials,Tools & Accessories,129.71,129.78,128.53,122.62,117.56,113.47,93,87,83,82,157.0,0.74,145.67,114.45,0.3
3227,原相,Technology,Semiconductors,129.7,129.7,126.61,111.08,97.58,112.02,93,80,49,80,271.5,0.97,213.93,173.9,1.0
6664,群翊,Industrials,Specialty Industrial Machinery,129.67,131.87,132.29,133.35,128.54,97.18,93,92,90,23,287.5,0.72,291.3,219.35,1.98
4526,東台,Industrials,Specialty Industrial Machinery,129.46,132.8,136.92,132.15,116.02,100.42,93,91,82,45,31.45,0.62,32.27,25.01,0.31
3363,上詮,Technology,Communication Equipment,129.36,129.36,125.55,138.82,146.2,124.97,93,93,95,91,246.0,0.99,172.74,130.83,2.46
4566,時碩工業,Industrials,Specialty Industrial Machinery,129.11,132.65,150.77,157.29,124.44,97.59,93,96,87,26,86.2,0.59,91.48,69.81,0.28
8096,擎亞,Technology,Semiconductors,129.01,130.76,140.23,141.43,177.77,181.46,93,94,98,98,44.1,0.72,47.7,34.26,0.16
6215,和椿,Industrials,Specialty Industrial Machinery,128.85,132.38,135.56,155.38,157.87,110.94,93,96,96,78,60.4,0.79,64.77,46.52,0.25
8935,邦泰,Basic Materials,Specialty Chemicals,128.7,130.01,129.96,125.06,104.05,94.35,93,88,66,11,17.05,0.67,17.61,14.03,2.32
3312,弘憶股,Technology,Electronics & Computer Distribution,128.29,135.91,158.87,177.97,174.43,149.3,93,97,97,97,68.9,0.56,78.18,55.98,0.32
5455,昇益,Real Estate,Real Estate—Development,127.59,128.09,128.61,128.08,132.51,119.93,93,90,92,88,66.6,0.61,77.18,57.27,0.03
3048,益登,Technology,Electronics & Computer Distribution,127.59,133.91,153.87,161.91,124.36,101.22,93,96,87,49,39.15,0.56,42.03,32.2,1.22
5386,青雲,Technology,Computer Hardware,127.08,127.08,124.3,114.87,119.44,114.66,93,83,84,83,89.5,0.69,84.21,66.98,0.79
6807,峰源-KY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",126.94,126.94,128.14,128.71,124.34,100.07,93,90,87,43,75.4,0.91,71.13,52.4,1.53
3686,達能,Technology,Solar,126.77,134.51,143.23,144.04,136.22,103.44,93,94,93,61,21.55,0.44,25.98,19.87,0.29
6561,是方,Communication Services,Telecom Services,126.73,126.73,125.31,118.56,97.71,97.34,93,85,49,24,467.5,0.68,480.87,387.07,0.22
5508,永信建,Real Estate,Real Estate—Development,126.39,129.93,140.35,158.15,161.96,114.6,93,96,97,83,219.0,0.61,256.19,180.96,0.61
2062,橋椿,Industrials,Building Products & Equipment,126.37,126.37,124.04,110.22,103.25,107.85,93,78,64,73,34.65,0.64,37.12,30.28,0.7
3491,昇達科,Technology,Communication Equipment,126.26,128.27,133.46,142.39,139.46,96.32,93,94,94,18,306.5,0.77,323.51,237.1,1.1
3653,健策,Technology,Electronic Components,126.25,126.62,127.17,122.03,119.03,121.93,92,87,84,89,1505.0,1.0,1276.6,1009.41,1.28
2477,美隆電,Technology,Consumer Electronics,126.07,126.07,124.11,111.12,93.74,105.28,92,80,36,67,27.9,0.55,27.35,23.13,0.42
2312,金寶,Technology,Computer Hardware,126.07,127.78,129.68,130.33,101.73,102.75,92,91,61,57,24.0,0.74,22.31,18.17,1.32
6629,泰金-KY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",125.55,126.98,130.44,141.79,144.64,118.61,92,94,94,88,127.5,0.77,133.64,97.86,0.5
4974,亞泰,Technology,Electronic Components,125.41,125.41,123.22,106.69,93.96,98.64,92,73,37,34,96.8,0.57,91.14,75.26,0.31
1721,三晃,Basic Materials,Chemicals,125.4,125.4,120.2,99.05,88.48,114.36,92,58,14,83,21.25,0.62,18.2,15.75,3.23
3583,辛耘,Technology,Semiconductors,125.32,125.68,125.09,121.47,132.97,120.15,92,87,92,88,488.0,0.94,423.67,333.23,1.04
5452,佶優,Basic Materials,Specialty Chemicals,125.3,130.38,134.56,131.56,101.46,100.06,92,91,60,43,34.9,0.63,33.63,28.18,1.29
1438,三地開發,Real Estate,Real Estate—Diversified,125.25,127.51,133.98,136.23,131.01,127.62,92,93,91,92,64.0,0.53,75.85,56.45,0.47
5263,智崴,Consumer Cyclical,Leisure,125.22,126.46,131.01,131.93,107.37,101.33,92,91,72,50,176.0,0.72,180.66,141.86,0.54
4807,日成-KY,Consumer Cyclical,Luxury Goods,124.98,124.98,120.59,109.19,91.37,100.15,92,77,26,43,25.5,0.96,21.31,18.5,0.79
8440,綠電,Industrials,Waste Management,124.86,132.12,139.28,136.44,110.3,99.26,92,93,76,38,43.25,0.45,49.04,39.77,0.22
3593,力銘,Technology,Electronic Components,124.66,127.08,130.74,131.03,100.22,94.1,92,91,57,10,13.95,0.33,15.44,13.08,0.22
2888,新光金,Financial Services,Insurance—Life,124.58,124.58,124.53,120.58,99.16,94.44,92,87,53,11,11.9,0.71,11.98,9.71,0.38
4995,晶達,Technology,Electronic Components,124.43,127.22,127.32,120.25,108.45,98.09,92,86,73,29,75.2,0.74,74.54,60.03,0.77
4545,銘鈺,Industrials,Metal Fabrication,124.21,127.57,142.21,147.79,132.91,96.84,92,95,92,21,57.7,0.77,53.92,41.67,2.84
5234,達興材料,Basic Materials,Specialty Chemicals,123.89,123.89,117.66,104.69,128.65,123.55,92,70,90,90,238.5,0.88,181.79,148.48,0.25
4109,加捷生醫,Consumer Defensive,Packaged Foods,123.89,128.5,130.87,127.62,137.0,137.07,92,90,93,95,26.2,0.55,29.26,24.48,0.26
6515,穎崴,Technology,Semiconductors,123.86,124.22,124.22,119.79,111.09,114.4,92,86,77,83,1210.0,0.73,1145.18,925.9,1.1
3085,新零售,Communication Services,Internet Content & Information,123.75,123.75,118.16,120.4,119.43,85.08,92,86,84,2,21.3,0.89,15.73,13.48,1.41
8071,能率網通,Technology,Computer Hardware,123.73,128.18,129.05,129.44,114.58,94.78,92,90,80,12,20.35,0.51,22.36,17.94,0.11
6114,久威,Technology,Electronic Components,123.58,124.0,124.59,119.66,94.51,101.08,91,86,39,48,36.65,0.54,36.72,31.57,0.17
2497,怡利電,Consumer Cyclical,Auto Parts,123.39,123.39,120.58,106.37,88.73,95.01,91,73,15,13,81.2,0.8,71.2,61.48,0.5
3062,建漢,Technology,Communication Equipment,123.35,125.45,130.68,128.13,107.39,93.87,91,90,72,9,31.1,0.61,32.31,26.07,0.44
3455,由田,Technology,Electronic Components,123.28,125.44,126.17,123.31,118.01,100.14,91,88,83,43,134.0,0.87,125.85,99.41,0.66
6134,萬旭,Technology,Communication Equipment,123.18,123.18,119.3,109.47,96.13,98.22,91,77,44,30,35.25,1.0,26.64,22.47,2.57
8111,立碁,Technology,Electronic Components,122.74,122.74,114.85,99.04,107.88,108.79,91,58,73,75,44.8,0.95,28.15,23.82,4.76
8103,瀚荃,Technology,Electronic Components,122.74,126.12,134.97,135.03,104.67,107.92,91,93,67,73,56.8,0.48,65.35,52.96,0.48
8464,億豐,Consumer Cyclical,"Furnishings, Fixtures & Appliances",122.39,122.39,121.13,111.1,96.27,107.94,91,80,45,73,503.0,0.96,461.67,386.0,0.46
4576,大銀微系統,Industrials,Electrical Equipment & Parts,122.28,122.28,120.53,108.95,103.05,100.8,91,76,63,47,100.5,0.81,91.78,77.03,0.59
5536,聖暉*,Industrials,Engineering & Construction,122.22,122.22,121.84,116.07,107.15,97.97,91,84,71,28,333.0,0.99,288.33,229.9,1.54
1569,濱川,Industrials,Metal Fabrication,122.18,122.18,117.47,105.88,96.25,99.28,91,72,45,38,38.9,0.93,29.69,25.93,1.72
3229,晟鈦,Technology,Electronic Components,122.14,129.89,151.86,157.36,122.53,105.18,91,96,86,66,21.25,0.33,24.88,20.03,0.48
3680,家登,Technology,Semiconductors,122.12,122.12,121.36,112.34,104.64,102.56,91,81,67,57,598.0,0.98,534.85,451.46,0.39
6757,台灣虎航-創,Industrials,Airlines,121.97,126.88,132.71,142.75,133.2,112.44,91,94,92,80,56.4,0.63,57.48,45.1,0.18
6863,永道-KY,Technology,Electronic Components,121.93,121.93,121.33,132.45,124.48,98.93,91,92,88,36,291.5,0.93,244.87,195.05,1.7
6651,全宇昕,Technology,Electronic Components,121.87,121.87,118.39,102.43,91.04,107.72,91,66,25,73,98.2,0.69,92.52,80.84,0.92
3523,迎輝,Technology,Electronic Components,121.85,121.85,117.79,99.9,97.27,96.45,91,60,48,19,24.9,0.69,22.51,19.26,1.23
4540,全球傳動,Industrials,Tools & Accessories,121.49,122.49,122.18,111.9,96.14,98.9,91,80,44,36,37.5,0.36,42.19,35.75,0.17
2008,高興昌,Basic Materials,Steel,121.32,121.32,120.67,115.42,99.03,103.58,91,83,53,61,31.05,0.56,31.38,25.53,0.23
6690,安碁資訊,Technology,Software—Infrastructure,121.29,122.48,122.48,115.54,91.83,103.56,91,83,29,61,214.0,0.51,223.36,196.16,0.57
3066,李洲,Technology,Electronic Components,121.13,121.26,121.33,110.99,122.79,125.73,90,79,86,92,27.35,0.71,26.43,23.26,0.47
1735,日勝化,Basic Materials,Chemicals,120.79,120.79,118.77,105.05,90.83,98.17,90,70,24,30,22.15,0.48,21.57,18.5,0.36
8069,元太,Technology,Electronic Components,120.73,121.13,121.19,117.27,110.55,111.94,90,84,76,80,309.0,0.95,289.58,240.44,0.79
9935,慶豐富,Consumer Cyclical,"Furnishings, Fixtures & Appliances",120.72,120.72,118.73,110.58,104.18,111.91,90,79,66,80,33.45,0.9,30.62,25.27,1.0
4530,宏易,Industrials,Metal Fabrication,120.66,120.66,116.79,102.32,101.33,99.23,90,66,60,38,10.7,0.71,9.32,7.87,0.59
3652,精聯,Technology,Computer Hardware,120.6,126.13,139.07,139.29,110.27,99.66,90,93,76,41,37.3,0.39,43.45,35.54,0.14
00910,第一金太空衛星,,,120.59,120.59,119.14,112.41,94.68,101.84,90,81,39,54,23.25,0.92,22.13,18.41,0.45
5460,同協,Industrials,Metal Fabrication,119.82,119.82,118.6,103.43,90.6,98.71,90,68,23,34,16.4,0.34,17.03,14.99,0.18
8089,康全電訊,Technology,Communication Equipment,119.79,124.4,134.82,144.75,176.0,271.31,90,94,97,99,94.1,0.59,116.14,91.14,1.18
