Ticker,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
NCL,256.78,256.78,250.93,230.58,183.56,162.18,98,98,97,97,0.18,0.02,0.45,0.29,0.06
PNBK,248.38,250.22,262.86,263.35,130.02,127.5,98,98,94,94,1.51,0.1,2.67,1.99,0.33
DGNX,245.67,282.63,666.7,5111.58,3880.89,100.0,98,99,99,42,66.5,0.46,60.89,66.2,1.35
IMNN,243.23,243.23,234.78,180.76,114.28,209.25,98,98,89,98,0.61,0.07,1.06,0.94,0.07
SPWH,239.23,239.23,236.33,149.3,103.6,121.16,98,97,82,92,3.43,0.77,2.73,2.23,0.42
CTOR,235.37,235.37,191.7,99.79,123.59,159.91,98,13,92,97,2.82,0.06,1.87,1.26,0.4
PRCH,230.36,230.36,229.59,239.99,395.83,349.47,98,98,98,99,12.28,0.92,10.4,5.86,0.69
TSSI,227.34,227.34,197.8,125.67,229.0,227.31,98,95,98,98,20.51,0.63,17.59,11.6,0.86
GRPN,222.86,223.26,225.97,221.61,138.03,101.3,98,98,95,79,33.63,0.87,29.96,16.79,0.5
ATHR,222.67,222.67,214.59,180.5,100.0,100.0,98,98,43,42,13.29,0.67,13.13,11.58,0.93
KWM,221.54,221.54,188.14,114.5,100.0,100.0,98,93,43,42,4.84,0.57,3.53,3.53,0.37
ZONE,218.88,218.88,208.71,163.61,106.43,104.43,98,98,84,81,2.6,0.49,2.45,1.59,0.09
SGBX,216.45,216.45,198.33,156.59,164.17,67.4,98,97,96,1,0.64,0.15,0.69,0.67,0.03
LIVE,216.17,216.17,201.32,172.58,79.92,81.47,98,98,2,2,15.0,0.48,16.9,11.63,0.1
SYTA,214.06,214.06,170.59,105.95,78.54,69.08,98,89,2,1,4.3,0.02,2.91,5.46,0.11
ZEO,211.47,211.47,194.06,141.56,258.03,152.86,98,97,98,97,2.52,0.49,2.41,2.02,0.03
HTZ,210.8,210.8,204.06,181.21,131.18,116.87,98,98,94,90,7.54,0.82,6.62,4.69,0.72
NVNI,209.14,209.14,192.83,869.58,4736.29,416.69,98,99,99,99,0.34,0.02,0.37,1.19,0.04
NEON,202.0,202.0,177.23,126.12,160.8,349.2,98,96,96,99,25.49,0.92,15.33,10.08,0.44
PSTV,201.58,229.94,550.85,758.51,385.79,94.76,98,99,98,4,0.36,0.11,0.39,0.97,0.21
NEPH,199.26,199.26,194.43,154.01,108.96,85.62,98,97,86,2,3.6,0.62,3.14,1.99,0.56
NEGG,199.11,199.11,150.34,84.98,73.38,78.4,98,4,2,2,49.24,1.0,10.3,9.71,4.16
FULC,196.29,196.29,180.26,145.24,110.85,92.84,98,97,87,3,7.83,0.74,6.59,4.34,0.98
TNGX,195.63,195.63,161.02,88.64,61.19,90.91,98,6,1,3,5.93,0.45,3.44,3.44,0.41
OPRX,193.58,195.44,215.97,215.65,139.37,81.54,98,98,95,2,12.7,0.76,12.39,7.78,0.56
PAYS,193.08,193.08,167.8,118.26,81.82,105.21,98,94,2,82,7.85,0.9,4.86,3.47,1.43
VEEE,191.32,191.43,181.45,153.3,118.12,113.23,98,97,91,88,2.27,0.03,2.5,3.8,0.01
OUST,189.64,189.64,169.41,126.21,150.0,139.76,98,96,96,95,23.34,0.88,15.79,10.65,0.8
IMCC,188.53,188.53,163.43,116.07,127.22,118.77,98,94,93,91,2.91,0.33,2.51,2.24,0.31
FNGR,188.25,189.02,200.45,200.33,95.94,107.7,98,98,5,83,1.96,0.25,2.77,1.91,0.46
LXRX,187.98,187.98,179.94,143.78,79.68,93.27,98,97,2,3,1.08,0.38,0.74,0.87,0.72
STRM,183.36,183.36,160.37,113.54,144.62,94.76,98,93,95,4,5.25,0.48,4.12,3.35,0.66
MBOT,181.65,181.88,183.26,202.62,233.03,126.03,98,98,98,93,2.62,0.89,2.55,1.71,0.84
BDMD,180.62,201.22,310.31,4605.1,10908.13,95.85,98,99,99,4,3.38,0.21,4.85,4.83,0.31
YSG,179.58,179.58,167.26,145.94,121.04,127.16,98,97,91,94,9.62,0.84,7.05,4.76,0.68
DOMH,179.57,183.16,220.68,621.07,550.69,103.06,98,99,99,80,4.99,0.35,5.23,3.67,1.03
CAR,178.43,178.43,165.0,126.1,108.59,110.63,98,96,86,86,191.39,1.0,131.33,96.52,0.77
FRGE,177.88,177.88,167.49,129.96,84.68,97.62,98,96,3,5,16.75,0.56,15.71,14.3,0.35
IDN,177.69,177.69,169.35,143.0,122.9,118.77,98,97,92,91,5.14,0.77,4.58,3.06,0.51
RSLS,177.21,209.61,248.24,177.43,76.18,72.23,98,98,2,1,2.38,0.0,4.64,67.07,0.04
HOOD,175.41,175.41,162.24,138.51,185.52,165.62,98,97,97,97,98.34,1.0,71.69,47.44,1.34
ATPC,175.32,182.07,193.82,192.24,127.94,104.06,98,98,93,81,1.49,0.17,1.67,1.49,0.37
PRE,175.27,175.27,163.2,128.69,119.7,112.97,98,96,91,87,7.89,0.58,7.63,5.51,0.46
ESGL,175.23,175.72,177.51,182.15,125.72,155.69,98,98,93,97,3.19,0.82,2.59,1.86,1.16
CTGO,174.59,174.59,168.37,143.89,79.43,100.09,98,97,2,78,20.37,0.77,18.25,14.86,0.81
LASR,174.5,174.5,159.15,121.6,108.13,105.9,98,95,85,82,18.28,0.89,15.52,11.51,0.55
HRTG,172.84,175.07,177.91,176.64,114.14,177.6,98,98,89,97,21.08,0.74,23.24,15.27,0.82
SLSN,171.66,171.66,162.81,141.01,177.48,159.06,98,97,97,97,3.39,0.53,3.94,2.73,0.45
GMM,170.26,181.06,308.67,9708.34,6473615.97,131111.4,98,99,99,99,2.74,0.56,2.72,2.66,0.36
ADUR,170.09,170.09,156.02,130.02,230.31,742.85,98,96,98,99,11.62,1.0,8.35,5.98,1.51
CFSB,168.9,168.9,162.01,139.85,113.04,101.94,97,97,88,79,13.8,1.0,11.96,8.39,0.04
PONY,167.6,167.6,149.51,125.96,131.11,110.65,97,96,94,86,12.77,0.44,14.48,13.16,0.28
JBDI,166.4,167.75,175.58,168.23,104.12,100.78,97,98,83,78,1.04,0.02,1.05,0.84,0.04
TSHA,165.88,165.88,156.01,144.12,110.85,109.33,97,97,87,85,2.64,0.72,2.52,2.0,0.8
NKTR,165.3,165.3,129.81,88.5,90.23,102.73,97,6,3,80,25.01,0.79,14.06,14.56,0.59
FORD,165.25,165.25,163.87,146.08,149.52,128.02,97,97,96,94,8.08,0.86,7.06,5.23,0.73
RAYA,164.23,164.23,153.41,129.78,186.29,184.14,97,96,97,97,2.53,0.81,1.85,1.38,10.07
FLYE,163.77,163.77,150.42,116.22,111.19,80.73,97,94,87,2,4.46,0.08,3.25,2.78,1.61
BLIV,163.46,168.42,168.1,165.76,105.66,100.0,97,98,83,42,3.36,0.1,4.06,4.03,0.6
EVLV,163.19,163.19,156.24,132.46,133.88,134.51,97,96,94,95,5.62,0.85,5.35,3.97,0.39
RAIN,162.9,162.9,154.24,126.77,94.72,100.0,97,96,5,42,3.8,0.33,4.21,3.47,0.61
VERV,161.5,161.5,134.96,104.53,139.1,115.37,97,88,95,89,11.03,0.96,7.09,6.18,0.49
APYX,159.67,159.67,143.47,114.0,134.05,130.69,97,93,94,94,2.1,0.72,1.72,1.42,0.14
SNES,159.66,159.66,136.67,98.22,128.74,104.05,97,11,93,81,4.95,0.78,3.37,2.82,0.86
OP,159.15,159.15,137.42,72.96,85.05,94.32,97,2,3,4,1.36,0.31,1.13,1.2,3.48
SWIN,157.45,157.45,141.86,121.15,88.78,104.93,97,95,3,82,3.29,0.69,2.24,2.06,1.76
CRDO,156.91,156.91,141.98,110.28,209.92,199.12,97,92,98,98,98.52,1.0,71.64,57.29,0.6
CPSH,154.69,154.69,149.78,130.46,119.52,107.63,97,96,91,83,2.51,0.69,2.47,1.8,0.38
AGX,154.45,154.45,152.03,136.77,162.54,175.47,97,96,96,97,212.25,0.82,200.66,152.51,1.07
DOMO,153.97,153.97,145.3,128.62,107.19,109.82,97,96,84,85,13.73,0.83,11.81,8.91,0.93
KRKR,152.56,153.06,157.02,202.1,194.07,90.52,97,98,97,3,6.15,0.49,5.72,4.51,3.66
MTNB,152.48,152.48,144.51,124.39,89.0,56.6,97,95,3,1,1.03,0.06,0.83,1.04,0.24
YOSH,151.23,170.12,286.61,494.11,400.6,146.53,97,99,98,96,8.0,0.29,12.98,9.01,3.7
ASTS,151.0,151.0,140.74,125.5,123.31,222.95,97,95,92,98,45.58,0.81,34.09,27.02,0.94
RBLX,150.45,150.45,143.39,125.92,142.63,128.87,97,96,95,94,105.69,0.97,90.27,64.86,0.52
JUNS,150.44,150.44,117.86,64.02,150.35,149.32,97,2,96,96,2.29,0.12,0.95,2.61,3.24
LCTX,147.59,147.59,132.39,98.6,94.24,96.23,97,12,5,4,1.03,0.88,0.72,0.66,0.42
USAU,146.49,146.49,147.36,146.38,138.01,121.67,97,97,95,92,12.25,0.8,11.84,8.69,0.68
NEUP,145.63,145.63,150.5,229.97,283.85,152.94,97,98,98,97,7.69,0.69,6.31,4.84,1.2
AERT,145.46,145.46,137.87,111.02,82.87,99.18,97,92,2,6,1.08,0.28,0.84,0.98,0.11
NGNE,145.17,145.17,126.82,106.18,96.25,123.22,97,89,5,92,21.43,0.22,18.19,24.02,0.51
QMMM,145.12,145.12,132.67,142.78,106.43,211.99,97,97,84,98,1.73,0.1,1.19,2.5,0.21
OCGN,144.26,144.26,138.69,120.11,80.55,78.34,97,95,2,2,1.14,0.44,0.92,0.83,0.67
SKYE,143.74,143.74,119.59,85.27,87.73,105.76,97,4,3,82,3.98,0.48,2.62,3.08,0.39
PPTA,143.59,143.59,147.2,146.78,141.32,157.66,97,97,95,97,14.73,0.78,13.89,11.48,1.45
AMSC,143.44,143.44,130.45,105.47,131.3,132.81,97,89,94,94,39.17,0.96,29.44,26.19,0.65
SKE,143.11,143.11,137.36,127.6,119.26,137.92,97,96,91,95,16.32,1.0,13.74,10.73,0.76
RDW,143.09,143.09,132.52,124.31,242.63,189.02,97,95,98,98,16.64,0.56,14.85,13.28,1.8
PCT,143.08,143.08,128.46,98.18,165.18,212.93,97,11,97,98,15.25,0.98,10.73,10.02,0.65
MNPR,142.68,143.37,176.06,472.92,18131.19,13766.85,97,99,99,99,36.87,0.7,36.07,29.09,1.08
ACHR,142.46,142.46,137.59,137.76,277.12,210.58,97,97,98,98,10.51,0.73,10.29,7.84,0.96
SHLS,142.1,142.1,133.3,114.15,98.76,96.65,97,93,7,5,5.85,0.72,4.96,4.63,0.48
ELF,141.82,141.82,130.69,97.87,102.14,97.36,97,11,81,5,109.98,0.37,102.61,99.14,0.78
GUTS,141.48,141.48,134.45,108.06,87.69,87.03,97,91,3,2,1.52,0.15,1.79,1.86,0.29
QSI,141.23,141.23,135.21,190.12,548.93,275.65,97,98,99,98,1.73,0.3,1.66,1.51,0.67
DEFT,141.22,141.22,142.1,139.36,170.44,145.8,97,97,97,96,3.03,0.55,3.25,2.7,1.31
CUPR,141.11,141.11,133.63,119.38,100.25,100.0,97,95,79,42,7.3,0.98,5.47,5.3,4.04
KRMN,140.77,140.77,136.62,133.15,107.43,100.0,97,96,85,42,48.76,0.93,44.25,38.2,0.69
SONN,140.66,140.66,96.34,79.48,67.63,94.25,97,3,1,4,5.17,0.56,1.7,2.33,0.18
AVAV,140.2,140.2,130.24,104.21,97.83,120.58,97,88,6,91,263.8,0.88,194.08,176.95,3.39
SLSR,139.91,139.91,131.09,126.42,147.97,124.68,97,96,96,93,5.45,0.9,4.5,3.46,1.18
NET,138.94,138.94,131.71,122.38,149.55,129.1,97,95,96,94,181.39,0.88,166.14,126.06,0.8
OPFI,138.89,138.89,133.83,156.88,216.06,164.37,97,97,98,97,12.27,0.69,12.62,9.35,1.56
QXO,138.66,138.66,133.95,115.85,109.4,110.19,97,94,86,86,21.17,0.09,18.43,15.54,0.53
COMM,138.65,138.65,126.59,112.87,142.51,315.73,97,93,95,98,7.53,0.84,6.27,5.52,0.44
TEM,138.28,138.28,135.49,138.63,137.03,142.1,97,97,95,96,56.88,0.43,62.37,53.74,0.59
ALNT,137.76,137.76,129.78,113.93,126.32,113.87,97,93,93,88,38.59,0.97,32.15,25.19,0.87
LUCY,137.7,137.7,123.69,98.39,119.19,173.72,96,12,91,97,2.12,0.04,2.46,4.68,0.03
NIU,137.28,139.04,173.51,175.12,153.65,113.73,96,98,96,88,3.37,0.53,3.52,2.7,0.43
RUN,137.1,137.1,125.08,103.75,75.4,109.21,96,88,2,85,10.11,0.28,8.69,9.84,0.59
DHX,136.9,136.9,126.04,110.0,137.75,103.73,96,92,95,81,2.91,0.82,2.29,2.02,0.36
ODV,136.62,136.62,132.64,122.32,91.28,103.02,96,95,4,80,2.41,0.82,2.02,1.77,3.29
XTNT,136.61,136.61,131.74,123.8,119.02,97.3,96,95,91,5,0.66,0.69,0.64,0.54,0.17
LMFA,136.54,136.54,123.08,98.48,99.36,100.19,96,12,7,78,2.66,0.38,1.94,2.1,44.86
ITOS,136.36,136.36,127.33,109.18,84.19,84.19,96,91,3,2,10.29,0.41,9.15,8.16,0.54
KTOS,136.11,136.11,131.87,125.64,129.56,119.35,96,95,93,91,51.71,1.0,39.45,31.05,2.76
PRZO,136.02,136.02,118.77,107.98,375.47,263.37,96,91,98,98,1.61,0.51,1.07,1.08,1.77
MHUA,135.66,135.66,129.17,116.26,81.71,107.98,96,94,2,84,0.47,0.24,0.4,0.46,1.97
DHC,135.6,135.6,129.93,116.69,98.56,109.15,96,94,7,84,3.72,0.8,3.27,2.82,1.2
AISP,135.23,135.23,130.19,144.71,218.44,148.0,96,97,98,96,5.19,0.66,4.94,4.01,1.26
CPIX,134.78,141.41,184.31,365.63,458.85,149.98,96,99,98,96,3.0,0.34,4.6,3.35,0.97
IRTC,134.55,134.55,133.99,127.25,138.17,118.97,96,96,95,91,135.94,0.81,141.36,104.68,1.01
TCI,134.35,134.35,130.33,116.83,101.14,100.22,96,94,80,78,43.27,0.85,37.94,30.64,0.29
APH,133.91,133.91,129.65,119.5,110.16,109.96,96,95,87,85,98.76,0.98,90.27,73.85,0.83
RCON,133.83,133.83,130.43,103.34,104.7,196.73,96,87,83,98,2.55,0.55,2.22,2.24,0.05
CORZ,133.82,133.82,123.36,95.16,140.71,152.72,96,9,95,96,12.51,0.52,11.91,12.22,1.14
NVNO,133.79,133.79,125.45,108.78,99.2,78.27,96,91,7,2,4.18,0.51,3.86,3.31,0.8
EOSE,133.43,133.43,129.87,135.26,190.97,163.39,96,96,97,97,4.63,0.56,5.08,4.29,0.55
FIX,133.31,133.31,127.48,112.98,126.51,135.81,96,93,93,95,539.5,0.96,486.64,428.93,0.75
ORN,133.16,133.16,127.24,108.75,126.95,114.79,96,91,93,89,8.58,0.52,8.44,7.26,0.61
COE,133.13,133.13,127.87,125.18,138.02,117.82,96,95,95,90,28.72,0.79,24.61,19.34,0.84
AKRO,132.96,132.96,130.54,189.95,180.5,118.54,96,98,97,91,51.57,0.83,49.2,39.41,0.36
GDEV,132.91,132.91,124.63,111.59,95.21,130.12,96,92,5,94,15.49,0.24,16.36,17.34,0.16
JMIA,132.68,132.68,118.19,94.86,87.56,80.7,96,9,3,2,4.33,0.2,3.36,3.61,0.61
MDAI,132.2,132.2,117.53,98.01,172.32,159.14,96,11,97,97,2.86,0.87,1.87,1.68,1.95
RELI,132.07,132.07,121.37,119.75,180.03,96.04,96,95,97,4,1.5,0.15,1.48,1.7,0.79
LPTH,131.96,131.96,124.9,113.28,196.62,172.47,96,93,97,97,3.24,0.69,2.77,2.35,1.63
IPX,131.75,131.75,119.52,96.89,155.64,157.42,96,10,96,97,32.9,0.8,25.66,24.61,3.09
OLO,131.75,131.75,125.31,115.18,145.33,139.9,96,94,96,95,10.12,1.0,8.75,7.04,1.36
PRA,131.63,136.12,155.41,154.63,123.05,126.75,96,97,92,93,23.82,1.0,23.11,18.48,0.69
ZVIA,130.68,130.68,126.83,120.25,343.83,278.28,96,95,98,98,2.64,0.46,2.83,2.6,0.78
WF,130.38,130.38,124.48,114.21,100.72,109.23,96,93,79,85,56.0,1.0,43.74,36.49,2.04
DC,130.34,130.34,125.34,126.86,127.13,102.58,96,96,93,80,4.14,1.0,3.42,2.74,1.04
BGM,130.32,134.4,142.35,138.71,152.23,135.68,96,97,96,95,9.31,0.38,12.25,9.95,0.21
PGRE,130.21,130.21,125.34,111.68,99.53,101.52,96,92,7,79,6.6,0.99,5.78,4.95,0.61
SXT,130.19,130.19,126.72,120.86,99.15,103.5,96,95,7,80,108.63,0.99,97.06,80.37,0.84
TPCS,130.16,130.16,123.48,108.22,108.49,108.97,96,91,85,84,3.66,0.68,3.54,3.22,0.34
INTR,130.13,130.13,129.36,128.02,110.64,102.49,96,96,87,80,6.85,0.78,7.06,5.85,0.91
SPRY,130.09,130.09,128.12,122.07,103.84,136.17,96,95,82,95,17.69,0.94,15.09,13.67,0.76
UMAC,130.03,130.03,119.38,182.77,1122.76,687.19,96,98,99,99,12.12,0.6,6.99,7.3,6.34
TRSG,129.9,132.14,143.14,132.31,94.03,94.47,96,96,4,4,1.7,0.28,1.78,2.03,0.11
MEG,129.89,129.89,119.87,101.45,95.83,82.83,96,85,5,2,22.99,0.43,20.41,19.74,0.53
PEGA,129.69,129.69,123.88,109.47,135.82,132.24,96,91,94,94,49.8,0.76,49.9,44.14,0.61
TYGO,129.4,129.4,121.15,105.21,98.23,93.57,96,89,6,4,1.33,0.62,1.1,1.03,0.87
NBTX,129.37,129.37,123.0,113.25,102.58,94.61,96,93,81,4,5.17,0.74,4.28,3.87,0.1
VRT,129.22,129.22,119.79,101.45,137.03,146.49,96,85,95,96,123.3,0.68,111.23,107.96,1.02
SEI,129.14,129.14,120.18,124.81,207.42,184.84,96,95,98,97,31.2,0.82,26.63,23.45,0.37
TRUP,129.05,129.05,125.01,109.65,124.76,143.77,96,91,92,96,49.76,0.73,49.02,45.99,0.69
TRVI,129.04,130.92,161.44,173.09,170.54,122.54,96,98,97,92,6.55,0.89,6.28,4.72,0.8
SMCI,128.78,128.78,123.5,128.18,129.09,84.33,96,96,93,2,49.24,0.43,42.22,38.23,0.52
NFLX,128.57,128.57,126.07,120.39,127.09,124.87,96,95,93,93,1245.11,0.87,1216.22,971.7,1.23
SNOW,128.4,128.4,123.11,111.58,147.02,131.12,96,92,96,94,210.84,0.87,200.8,164.17,0.8
VOXR,128.38,129.5,134.58,133.31,105.58,107.51,96,96,83,83,3.17,0.67,3.35,2.84,1.02
ESEA,128.33,128.33,121.71,107.45,90.78,115.8,96,90,4,89,49.11,0.99,40.56,36.5,1.34
CJET,128.01,128.01,126.68,123.34,90.38,88.09,96,95,3,2,2.45,0.31,1.86,1.88,2.01
FENC,127.9,127.9,121.26,113.27,133.96,108.56,95,93,94,84,8.78,0.95,7.71,6.19,1.2
TTNP,127.89,127.89,128.58,127.65,107.39,162.39,95,96,85,97,4.37,0.18,4.47,4.03,0.21
XLO,127.87,127.87,129.1,151.53,149.17,140.86,95,97,96,96,0.73,0.11,0.75,0.87,0.17
HDSN,127.82,127.82,123.28,116.73,97.04,94.85,95,94,6,4,8.3,0.78,7.55,6.57,0.38
EU,127.56,127.56,113.72,82.43,97.03,107.46,95,4,6,83,2.68,0.47,2.13,2.77,0.55
ULS,127.53,127.53,126.61,122.73,106.36,115.52,95,95,84,89,71.41,0.94,70.09,56.96,0.57
APP,127.52,127.52,123.92,129.73,277.5,280.11,95,96,98,98,335.1,0.6,354.84,302.39,0.57
SCPH,127.47,127.47,117.61,99.99,88.74,106.78,95,13,3,83,4.38,0.68,3.53,3.47,0.97
MCHPP,127.25,127.25,120.59,110.05,100.23,100.0,95,92,79,42,68.13,0.96,59.82,54.62,0.05
AAOI,127.19,127.19,110.98,91.1,285.49,290.81,95,7,98,98,28.4,0.58,19.61,22.7,0.66
BTDR,127.11,127.11,119.44,108.3,251.15,224.35,95,91,98,98,13.24,0.38,12.94,12.88,0.88
BBW,126.96,126.96,123.61,109.67,137.9,139.0,95,92,95,95,49.79,0.86,46.13,40.18,0.66
SPOT,126.83,126.83,124.93,128.42,139.18,131.21,95,96,95,94,709.15,0.86,685.32,543.69,0.66
ORIC,126.73,126.73,111.67,87.85,108.21,103.99,95,6,85,81,11.1,0.83,8.04,8.38,0.43
UUUU,126.65,126.65,118.4,101.52,115.81,125.41,95,86,90,93,6.6,0.82,5.28,5.31,1.42
SPAI,126.56,126.56,120.52,137.18,188.23,138.09,95,96,97,95,3.57,0.61,2.85,3.0,5.12
YQ,126.51,126.51,123.12,119.71,108.66,118.18,95,95,86,91,2.23,0.46,2.07,1.98,0.98
MLYS,126.07,126.7,151.29,154.8,110.14,109.27,95,97,87,85,14.49,0.71,14.93,13.05,0.53
NEOV,125.91,125.91,113.68,97.14,164.39,164.15,95,10,97,97,4.54,0.68,3.28,3.49,2.26
SE,125.72,125.72,124.46,123.6,129.45,138.24,95,95,93,95,148.26,0.8,155.33,124.52,0.68
RDVT,125.49,125.49,123.16,119.35,128.5,128.09,95,94,93,94,47.52,0.88,47.16,38.2,0.73
UPB,125.28,125.28,115.98,95.82,94.92,108.89,95,9,5,84,11.48,0.25,10.16,13.37,0.39
BTG,125.2,125.26,125.09,124.62,105.59,110.21,95,95,83,86,3.49,0.81,3.41,2.98,0.76
INOD,125.03,125.03,117.98,148.55,261.29,253.48,95,97,98,98,49.72,0.71,43.0,37.98,0.65
ENLT,124.97,124.97,118.42,107.71,106.51,104.06,95,90,84,81,25.0,0.91,20.24,17.28,0.28
CLSK,124.84,124.84,116.92,102.03,125.89,125.29,95,86,93,93,12.65,0.45,9.84,10.25,1.21
UTI,124.76,125.08,124.94,122.68,153.08,139.16,95,95,96,95,31.26,0.78,33.2,26.24,0.38
LRE,124.73,124.73,120.55,102.01,137.23,138.9,95,86,95,95,1.76,0.51,1.57,1.62,0.06
XHLD,124.64,133.57,177.9,149.66,100.0,100.0,95,97,43,42,0.37,0.0,0.56,0.87,0.09
ELAN,124.52,124.52,117.81,105.57,92.59,104.57,95,89,4,81,14.9,0.92,13.2,12.22,0.64
IAG,124.46,124.86,125.33,123.73,117.37,129.82,95,95,90,94,7.05,0.77,7.07,6.11,0.61
SOFI,124.36,124.36,113.72,101.18,181.52,182.31,95,85,97,97,21.2,1.0,14.97,13.58,1.35
CJMB,124.22,124.22,131.89,139.53,131.4,100.0,95,97,94,42,5.1,0.53,4.98,4.76,0.63
BLRX,124.18,124.18,113.59,89.74,54.41,92.65,95,6,1,3,4.7,0.07,4.18,8.0,0.05
BYON,124.14,124.14,112.5,103.46,108.75,82.0,95,88,86,2,7.78,0.37,6.2,6.51,0.6
TIGR,124.12,124.12,128.81,135.37,159.46,194.17,95,96,96,98,10.04,0.74,8.97,7.56,0.94
TITN,123.83,123.83,121.23,117.9,116.83,102.36,95,94,90,80,19.93,0.81,19.62,16.52,0.6
MU,123.5,123.5,115.46,103.25,100.66,103.09,95,87,79,80,124.53,0.88,105.91,98.02,0.74
GTBP,123.31,125.64,126.39,116.32,136.25,133.36,95,94,95,95,2.23,0.24,2.69,2.54,0.7
HWKN,123.12,123.12,119.51,111.27,107.35,124.02,95,92,85,93,155.3,0.99,133.76,121.86,1.93
ITUB,122.97,123.24,123.96,123.81,110.86,105.03,95,95,87,82,6.3,0.77,6.58,5.5,1.34
