Ticker,Name,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6144,得利影,Communication Services,Entertainment,507.62,542.23,578.49,568.43,269.7,116.82,99,99,98,70,123.0,1.0,99.84,43.49,7.05
3230,錦明,Technology,Electronic Components,458.85,458.85,429.16,363.21,135.79,105.51,99,99,82,56,63.1,1.0,43.29,20.54,3.11
6640,均華,Technology,Semiconductors,324.82,360.77,388.17,465.58,388.41,342.27,99,99,99,99,912.0,0.84,887.98,512.08,0.34
6442,光聖,Technology,Electronic Components,315.16,325.09,311.98,537.11,449.05,228.44,99,99,99,97,457.0,0.82,395.59,238.35,2.75
2543,皇昌,Industrials,Engineering & Construction,301.88,339.65,339.65,325.97,337.51,302.74,99,99,98,98,90.8,0.92,72.78,46.75,1.14
8937,合騏,Consumer Cyclical,Recreational Vehicles,289.02,322.55,322.55,266.68,133.51,110.25,99,97,81,63,83.5,1.0,58.46,31.88,1.42
8374,羅昇,Industrials,Industrial Distribution,263.18,285.11,339.55,438.98,335.22,90.95,99,99,98,21,128.0,0.78,136.99,69.97,0.18
4909,新復興,Technology,Electronic Components,259.6,295.43,339.57,305.62,338.51,340.16,99,98,98,99,149.5,0.73,138.92,92.62,0.53
4583,台灣精銳,Industrials,Specialty Industrial Machinery,248.18,267.48,278.16,260.21,109.28,103.59,99,97,65,53,705.0,0.9,553.31,324.65,1.12
6535,順藥,Healthcare,Biotechnology,247.47,254.37,270.66,227.09,278.91,309.03,99,96,98,98,319.0,0.96,260.35,189.27,0.7
3450,聯鈞,Technology,Semiconductor Equipment & Materials,240.07,247.79,238.5,240.92,194.43,149.51,99,97,95,88,234.0,1.0,162.59,101.88,2.27
2424,隴華,Technology,Consumer Electronics,237.06,237.06,231.06,179.31,81.22,112.72,98,94,12,66,84.0,1.0,49.87,34.83,1.56
6609,瀧澤科,Technology,Electronic Components,234.43,234.43,223.49,203.18,126.88,88.73,98,96,78,16,103.5,1.0,72.1,46.21,0.76
6223,旺矽,Technology,Semiconductor Equipment & Materials,231.81,231.81,241.96,236.86,199.29,174.29,98,97,95,93,850.0,1.0,717.81,470.11,2.05
8080,印鉐,Technology,Electronic Components,226.56,227.78,281.46,281.33,171.94,186.26,98,98,92,94,31.8,0.77,27.86,18.25,0.18
4903,聯光通,Technology,Communication Equipment,224.13,250.13,235.2,147.58,123.7,101.75,98,89,76,49,49.5,0.9,32.02,22.99,2.58
5443,均豪,Technology,Semiconductor Equipment & Materials,223.84,271.16,311.43,309.78,213.83,188.4,98,98,96,95,130.0,0.8,130.36,75.34,0.36
3081,聯亞,Technology,Semiconductor Equipment & Materials,221.88,253.72,233.98,160.06,113.64,131.14,98,92,69,81,342.0,0.87,199.63,150.19,0.25
2467,志聖,Industrials,Specialty Industrial Machinery,221.69,245.31,246.62,274.47,249.12,249.3,98,97,97,97,230.0,0.9,212.06,147.29,0.74
4562,穎漢,Industrials,Specialty Industrial Machinery,218.24,238.59,290.47,352.39,339.46,101.93,98,99,99,50,59.4,0.68,69.29,38.7,0.23
3167,大量,Industrials,Specialty Industrial Machinery,217.54,249.3,230.35,159.72,117.11,137.97,98,92,72,84,153.5,0.88,101.23,70.19,0.42
6187,萬潤,Industrials,Specialty Industrial Machinery,210.24,259.0,268.68,228.0,204.21,264.15,98,96,95,98,465.5,0.82,390.78,270.1,1.02
2070,精湛,Industrials,Specialty Industrial Machinery,208.1,266.48,289.79,252.54,133.34,106.56,98,97,81,59,91.5,0.72,85.85,49.54,0.51
1799,易威,Healthcare,Drug Manufacturers—Specialty & Generic,201.97,228.04,346.87,452.0,370.36,239.89,98,99,99,97,117.0,0.46,176.94,102.84,0.4
