Ticker,Name,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
3114,好德,3.8838668802884995e+22,3.8838668802884995e+22,3.5422485988266486e+21,8.328205191364765e+16,98.86,100.78,99,99,31,26,22.8,0.0,21.6,34.02,1.32
1752,南光,34919406.17,240181277.2,1198318757521.88,2.1333932078064145e+24,1.3372346382644001e+23,383.42,99,99,99,99,35.55,0.0,35.1,58.67,0.46
00676R,富邦臺灣加權反1,386.86,520.92,1753.61,6869.97,2519.99,115.01,99,99,99,81,11.76,0.69,12.5,7.35,0.57
4946,辣椒,250.16,268.84,332.32,338.99,195.81,94.01,99,99,99,8,173.0,0.62,193.58,94.05,0.64
6499,益安,231.98,231.98,220.74,179.93,103.99,100.86,99,98,59,26,129.5,0.86,106.91,59.32,0.56
6925,意藍,213.99,213.99,200.05,150.81,120.15,98.16,99,97,90,16,168.0,0.89,117.72,70.23,0.44
5251,天鉞電,204.18,211.64,212.42,193.28,103.26,84.18,99,99,54,2,57.0,0.9,52.97,34.02,0.15
3297,杭特,202.95,202.95,196.54,163.53,103.81,98.48,99,98,57,17,71.3,1.0,44.08,29.01,1.4
8072,陞泰,173.82,182.23,185.16,182.62,109.31,100.38,99,98,77,24,43.25,0.7,46.93,32.14,0.07
2468,華經,168.07,178.95,218.4,239.54,172.44,102.83,99,99,98,35,62.3,0.69,66.93,41.96,0.09
3434,哲固,163.69,180.38,209.55,209.58,127.87,100.68,99,99,93,25,47.2,0.48,55.98,38.82,0.07
5475,德宏,161.51,161.51,149.31,115.8,99.91,99.68,98,85,37,21,30.55,0.94,20.63,14.98,1.38
6228,全譜,161.46,173.53,185.81,180.33,93.59,154.26,98,98,12,97,42.45,0.39,46.33,37.99,0.1
6276,安鈦克,158.46,158.54,158.65,144.71,105.82,86.86,98,97,67,2,58.1,0.77,54.5,40.84,0.13
6596,寬宏藝術,157.28,157.28,155.18,145.48,124.42,107.97,98,97,92,63,157.0,0.9,135.18,91.8,0.82
