Ticker,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
DRUG,18693.22,18693.22,4175.09,107.01,86.41,128.93,99,62,9,84,50.59,1.0,14.09,4.5,0.21
TECX,3239.44,5008.17,36474.64,229311.61,19522.96,88.22,99,99,99,7,41.87,1.0,28.02,18.96,1.13
MIRA,1755.91,2828.99,7418.17,6171.59,354.1,119.64,99,99,98,77,1.85,0.29,1.37,1.2,1.07
GNLN,1091.45,1091.45,971.21,642.51,126.91,110.0,99,99,84,64,2.84,0.06,4.57,5.19,0.08
STEC,1041.07,1041.07,541.75,129.61,55.62,52.38,99,89,1,1,1.35,0.16,0.7,0.78,0.2
CHSN,776.7,776.7,541.15,125.15,166.43,301.02,99,87,93,98,10.8,0.7,6.46,3.02,0.42
QH,713.39,713.39,598.84,288.25,74.35,96.65,99,98,4,28,1.44,0.8,1.17,0.83,0.0
CNEY,662.39,662.39,536.1,226.91,58.77,72.37,99,97,2,3,0.46,0.06,0.54,0.76,0.03
CING,629.34,629.34,585.68,422.01,61.2,110.29,99,98,2,65,3.83,0.02,5.32,10.11,0.12
LASE,612.15,615.03,598.88,382.97,251.04,206.97,99,98,97,95,4.76,0.22,7.57,3.31,0.14
TWG,519.98,519.98,396.19,124.67,102.77,102.97,99,87,51,46,0.43,0.0,2.5,1.56,0.36
RGC,512.82,646.93,1047.59,883.23,176.81,67.39,99,99,94,2,8.12,0.42,6.05,5.98,0.59
LUMN,493.34,546.21,556.24,480.93,97.78,111.88,99,99,35,68,7.48,1.0,6.29,2.95,1.24
DUO,468.49,468.49,405.78,546.42,496.42,75.92,99,99,98,3,1.2,0.21,1.11,0.69,0.21
MNPR,466.26,466.26,229.77,132.04,311.81,284.72,99,90,98,97,16.96,0.5,6.46,4.11,0.41
VRAX,466.09,466.09,448.38,432.37,170.22,58.5,99,98,93,2,2.04,0.25,2.55,1.5,0.06
NOVVU,436.27,436.27,395.75,241.96,94.23,95.31,99,98,19,24,41.0,1.0,33.52,17.16,
SRRK,420.66,420.66,312.43,83.08,98.87,123.49,99,9,39,80,27.67,0.76,17.17,13.61,0.44
GDC,418.57,454.41,487.47,479.64,106.89,77.16,99,99,61,3,1.39,0.11,3.69,1.99,0.24
IMG,407.16,407.16,359.62,266.72,195.89,84.5,99,98,95,5,0.76,0.07,0.89,1.57,0.04
GLMD,403.69,403.69,369.31,228.05,99.79,97.49,99,97,41,30,3.24,0.03,4.76,4.33,0.02
DSY,395.65,395.65,339.68,176.89,90.08,93.17,99,96,13,17,3.41,0.26,4.38,6.23,0.2
ASNS,383.99,488.53,1479.4,17030.42,5572.24,94.57,99,99,99,22,1.35,0.28,1.48,1.24,0.13
NOVV,377.25,377.25,342.63,214.29,97.92,94.61,99,97,35,22,37.0,1.0,30.42,16.46,
TIL,370.84,370.84,359.78,287.34,121.61,141.91,99,98,81,89,27.63,0.27,40.52,18.61,0.41
SERV,369.25,482.83,737.91,642.99,126.37,92.82,99,99,84,14,9.45,0.35,8.72,6.47,0.91
WHLR,352.81,352.81,264.91,104.67,75.5,123.5,99,56,4,80,7.64,0.0,11.97,178.34,0.22
NEON,350.28,350.7,349.58,314.0,164.62,126.8,99,98,93,82,6.84,0.52,8.31,3.67,0.5
SMMT,348.91,376.38,485.69,870.56,640.21,177.81,98,99,98,94,19.96,0.6,20.1,9.71,0.32
COMM,338.0,344.99,349.88,324.94,125.93,135.07,98,98,83,86,6.42,0.91,5.67,2.68,1.22
PRTG,332.39,332.39,302.19,195.16,76.22,66.13,98,97,4,2,5.01,0.08,5.81,7.08,0.02
KZIA,309.48,330.96,630.95,616.95,216.84,84.04,98,99,96,5,6.58,0.45,4.23,3.49,3.4
WLGS,302.53,302.53,253.66,159.72,128.18,174.38,98,95,85,93,2.75,0.77,1.69,0.87,0.32
RGS,302.02,367.44,815.97,1431.11,475.36,121.32,98,99,98,78,21.8,0.58,24.2,15.22,0.84
ASTS,300.25,338.98,445.15,695.23,470.91,102.41,98,99,98,44,23.94,0.6,26.63,12.76,0.37
NUTX,296.97,296.97,290.5,246.12,64.09,69.8,98,98,2,2,23.04,0.54,22.11,13.73,0.87
BOF,291.35,291.35,270.91,190.47,191.56,180.66,98,96,95,94,1.58,0.35,1.88,1.59,0.0
ATNF,289.84,289.84,220.81,140.53,98.16,75.34,98,92,36,3,3.42,0.29,2.48,2.45,0.1
PSNL,289.14,319.09,392.07,385.44,139.39,149.53,98,98,89,90,5.0,0.75,5.19,2.71,0.93
RAIL,285.47,285.47,265.2,193.91,124.91,123.42,98,97,83,80,12.34,0.8,10.93,5.37,1.13
DOGZ,284.27,284.27,268.22,276.44,285.14,235.99,98,98,97,97,45.5,0.79,34.26,16.22,1.09
GEVO,270.9,270.9,241.39,154.03,84.94,84.3,98,94,7,5,2.37,0.67,1.72,0.96,1.01
ADD,268.4,305.39,378.29,378.97,95.59,125.63,98,98,26,81,0.17,0.01,0.66,0.38,0.45
NCNA,263.57,266.04,266.03,231.13,70.73,80.87,98,97,3,4,1.55,0.0,2.86,4.63,0.06
CRVS,261.91,261.91,253.9,211.41,120.99,133.38,98,97,80,86,9.02,0.99,5.97,3.13,2.15
CAPR,261.37,261.37,222.56,119.97,138.08,136.16,98,84,88,87,18.59,0.82,12.69,6.94,0.29
TKNO,257.06,269.88,286.95,248.5,87.22,147.81,98,98,9,90,6.92,0.94,5.36,3.26,1.25
CLOV,254.25,256.18,258.78,249.23,167.59,86.64,98,98,93,7,4.33,1.0,3.4,1.72,0.78
LUCY,252.55,252.55,349.27,2028.41,1545.51,94.68,98,99,99,23,8.08,0.29,6.94,6.89,0.05
ELWS,233.98,233.98,220.39,203.94,366.48,355.75,98,97,98,98,4.37,0.56,2.35,2.61,32.15
WAVE,233.81,233.81,218.31,228.17,529.91,207.11,98,97,98,95,8.64,0.8,5.77,3.32,0.7
GSIW,231.43,231.64,225.56,154.37,93.84,126.74,98,94,19,82,0.83,0.0,3.47,7.33,0.16
SGMO,228.43,229.3,221.81,193.52,169.37,196.65,98,97,93,95,1.74,0.83,1.02,0.74,1.1
HROW,227.98,232.54,233.53,230.06,175.67,104.1,98,97,94,49,45.83,0.76,46.55,24.42,0.71
PSNYW,226.89,226.89,221.03,191.2,98.3,94.82,98,96,37,23,0.22,0.41,0.25,0.18,0.01
NISN,225.31,257.88,331.54,325.81,151.77,162.09,98,98,91,92,9.07,0.36,13.06,7.82,2.3
LCFY,223.94,248.32,385.27,369.93,121.02,114.98,98,98,80,72,6.0,0.49,5.87,4.89,0.18
SEZL,223.66,223.66,214.51,200.46,310.44,422.42,98,97,98,98,199.82,0.86,169.51,95.67,1.15
SQNS,222.93,222.93,215.9,185.55,89.47,91.82,98,96,12,11,2.55,0.26,2.52,2.33,0.86
INM,221.58,221.58,197.49,169.73,86.02,91.59,98,96,9,10,0.24,0.36,0.27,0.29,0.31
SOND,217.4,217.83,216.7,202.57,154.33,142.14,98,97,91,89,2.67,0.17,4.74,3.98,0.21
EOSE,217.21,222.93,250.98,266.97,152.55,88.57,98,98,91,8,2.92,0.81,2.84,1.59,0.91
UXIN,214.66,214.66,193.32,108.16,94.36,43.88,98,65,19,1,3.93,0.21,3.66,2.5,0.25
GOVX,212.56,219.36,292.32,363.5,146.81,61.73,98,98,90,2,1.79,0.09,2.8,2.51,0.47
RCAT,211.76,220.04,254.29,252.58,164.07,126.34,98,98,93,82,3.27,0.88,2.99,1.67,0.8
AGMH,211.15,212.76,210.59,149.84,88.63,110.07,98,94,11,64,1.84,0.84,1.6,1.32,1.01
EVGO,210.3,210.3,205.46,181.13,128.75,117.66,98,96,85,75,7.48,0.8,5.86,3.4,0.69
XCUR,208.72,215.01,221.07,191.54,104.91,120.1,98,97,57,77,2.96,0.53,2.58,2.53,0.01
INSG,204.52,206.07,217.41,314.93,328.41,142.22,98,98,98,89,16.64,0.82,17.2,8.9,0.64
AZ,202.44,202.44,187.84,173.46,99.25,84.89,98,96,40,6,4.91,0.88,2.72,1.97,1.53
KXIN,201.24,201.24,185.49,90.79,86.86,31.03,98,17,9,1,3.84,0.0,7.53,10.25,0.22
VOXX,198.86,198.86,178.83,119.02,77.82,97.03,98,83,4,29,7.85,0.61,6.5,5.84,0.03
MBIO,198.53,224.85,460.65,1568.14,437.0,77.45,98,99,98,3,0.26,0.07,0.26,0.56,0.43
JG,197.64,198.01,191.79,148.76,113.59,149.13,98,94,74,90,5.74,0.51,5.88,3.79,1.34
CSLR,197.27,201.2,230.75,402.51,432.96,112.09,98,98,98,68,2.15,0.67,2.3,1.43,0.68
WGS,196.04,196.04,187.62,334.06,448.11,385.89,98,98,98,98,75.16,0.89,48.3,25.92,1.17
KAVL,195.49,195.49,242.93,436.01,521.2,138.19,98,98,98,87,1.01,0.07,0.87,1.91,0.04
APDN,194.11,197.37,195.38,167.67,57.5,80.22,98,95,2,4,0.18,0.0,0.87,4.1,0.48
