Ticker,Name,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6144,得利影,Communication Services,Entertainment,508.55,508.55,468.0,485.09,205.73,111.96,99,99,98,83,119.0,0.97,98.36,42.42,0.66
3230,錦明,Technology,Electronic Components,395.84,395.84,367.83,317.84,134.18,114.36,99,99,91,86,53.6,0.92,41.77,20.04,1.39
6640,均華,Technology,Semiconductors,337.72,337.72,275.67,352.78,204.33,172.68,99,99,98,99,932.0,0.86,885.08,504.3,0.57
2543,皇昌,Industrials,Engineering & Construction,329.93,329.93,213.12,205.18,181.35,131.21,99,97,97,95,97.7,1.0,71.6,46.07,1.42
6442,光聖,Technology,Electronic Components,315.09,315.09,229.35,422.44,277.84,141.75,99,99,99,97,422.5,0.75,395.35,234.41,1.86
8937,合騏,Consumer Cyclical,Recreational Vehicles,302.94,302.94,262.23,241.68,123.34,100.44,99,98,84,37,81.0,1.0,56.78,31.27,1.65
4909,新復興,Technology,Electronic Components,263.32,263.32,234.69,224.2,211.9,170.7,99,97,98,98,149.5,0.73,137.37,91.45,1.0
4583,台灣精銳,Industrials,Specialty Industrial Machinery,260.37,260.37,248.34,214.66,110.41,102.41,99,97,72,52,727.0,0.94,536.44,319.52,0.86
8374,羅昇,Industrials,Industrial Distribution,254.79,254.79,295.44,390.33,269.68,98.96,99,99,99,23,123.0,0.74,136.01,68.98,0.18
4903,聯光通,Technology,Communication Equipment,251.56,251.56,192.71,143.11,120.14,106.26,99,91,82,69,53.4,1.0,31.16,22.65,5.03
2467,志聖,Industrials,Specialty Industrial Machinery,247.64,247.64,192.3,221.54,162.22,161.68,99,97,96,98,247.0,0.99,210.37,145.6,1.75
6535,順藥,Healthcare,Biotechnology,244.99,244.99,202.33,182.98,190.27,176.18,98,96,98,99,305.0,0.9,256.34,186.76,0.54
5443,均豪,Technology,Semiconductor Equipment & Materials,243.46,243.46,261.74,258.79,157.62,142.7,98,98,95,97,138.5,0.87,129.28,74.33,0.48
8080,印鉐,Technology,Electronic Components,236.94,236.94,241.41,237.9,160.7,152.57,98,98,96,98,32.0,0.77,27.24,18.01,0.61
3081,聯亞,Technology,Semiconductor Equipment & Materials,234.26,234.26,210.92,144.99,109.5,117.36,98,92,71,89,352.0,1.0,190.16,147.66,0.19
3167,大量,Industrials,Specialty Industrial Machinery,233.92,233.92,207.77,141.88,108.96,112.34,98,91,70,83,158.5,1.0,97.76,69.09,0.21
2424,隴華,Technology,Consumer Electronics,231.45,231.45,196.92,155.14,94.39,105.5,98,94,21,67,79.4,1.0,47.72,34.3,0.64
6223,旺矽,Technology,Semiconductor Equipment & Materials,227.82,227.82,201.51,192.94,148.62,120.63,98,96,94,91,785.0,0.95,706.83,463.99,0.64
3450,聯鈞,Technology,Semiconductor Equipment & Materials,226.94,226.94,194.21,195.0,145.82,111.09,98,96,93,81,207.5,0.98,158.45,100.17,1.43
3363,上詮,Technology,Communication Equipment,219.59,219.59,155.45,154.06,147.83,124.07,98,94,93,93,246.0,0.99,172.74,130.83,2.46
4562,穎漢,Industrials,Specialty Industrial Machinery,218.68,218.68,249.82,301.78,262.99,103.62,98,99,99,59,58.6,0.67,69.11,38.26,0.13
2070,精湛,Industrials,Specialty Industrial Machinery,215.97,232.86,254.32,209.33,123.99,106.19,98,97,85,69,96.9,0.78,84.53,48.92,0.63
6425,易發,Technology,Semiconductor Equipment & Materials,211.01,211.01,150.15,142.85,241.7,204.35,98,91,99,99,89.1,0.9,64.25,62.25,6.42
6739,竹陞科技,Technology,Semiconductors,210.93,210.93,231.61,216.67,134.87,125.74,98,97,91,94,190.0,0.81,165.86,106.41,2.6
4569,六方科-KY,Industrials,Metal Fabrication,209.28,224.63,224.63,204.8,104.3,97.31,98,97,60,9,231.5,0.82,163.08,112.43,2.93
6187,萬潤,Industrials,Specialty Industrial Machinery,208.69,208.69,198.65,163.78,128.9,143.22,98,95,88,97,490.0,0.88,383.57,266.75,1.4
6706,惠特,Industrials,Specialty Industrial Machinery,201.4,201.56,193.22,176.97,162.17,103.3,98,96,96,57,174.0,0.91,140.12,89.56,0.23
3131,弘塑,Technology,Semiconductor Equipment & Materials,201.18,201.18,193.96,221.98,153.72,133.13,98,97,94,96,1850.0,0.84,1797.1,1171.22,0.42
3293,鈊象,Communication Services,Electronic Gaming & Multimedia,199.03,199.03,158.7,161.12,119.58,122.31,98,94,81,92,1050.0,1.0,825.04,589.43,1.94
6609,瀧澤科,Technology,Electronic Components,198.65,198.65,201.87,170.79,121.49,99.82,98,95,83,32,85.9,0.91,70.08,45.54,1.49
1799,易威,Healthcare,Drug Manufacturers—Specialty & Generic,195.66,195.66,242.42,323.12,181.83,125.33,98,99,97,93,114.5,0.45,178.36,102.04,0.49
4563,百德,Industrials,Specialty Industrial Machinery,190.5,197.31,203.69,152.33,107.44,103.89,97,93,68,60,120.0,0.87,89.18,61.31,0.66
8096,擎亞,Technology,Semiconductors,189.19,189.19,180.03,214.86,164.46,156.94,97,97,96,98,44.1,0.72,47.7,34.26,0.16
5314,世紀,Technology,Semiconductors,189.18,189.18,154.52,171.61,307.33,271.92,97,95,99,99,210.0,0.47,180.34,201.12,0.93
3086,華義,Communication Services,Electronic Gaming & Multimedia,188.84,188.84,187.25,160.91,119.22,158.91,97,94,81,98,223.0,0.81,192.43,140.44,0.71
6231,系微,Technology,Software—Application,187.02,187.02,192.9,198.2,149.29,127.66,97,96,94,94,499.5,0.91,459.65,308.26,0.75
2524,京城,Real Estate,Real Estate—Development,186.03,186.03,237.26,260.48,145.14,113.52,97,98,93,84,87.1,0.54,109.68,61.55,0.3
2365,昆盈,Technology,Computer Hardware,185.97,185.97,226.19,311.17,197.75,138.91,97,99,98,97,46.7,0.64,57.86,34.33,0.27
3013,晟銘電,Technology,Computer Hardware,181.1,181.1,180.76,170.21,146.43,115.75,97,95,93,87,131.0,0.9,115.06,80.46,0.88
8111,立碁,Technology,Electronic Components,178.11,178.11,167.49,121.22,111.26,111.26,97,83,74,82,44.8,0.95,28.15,23.82,4.76
2359,所羅門,Technology,Electronic Components,177.62,177.62,198.96,234.25,289.3,157.98,97,98,99,98,136.0,0.7,153.76,108.99,0.21
5364,力麗店,Consumer Cyclical,Lodging,177.54,183.24,213.53,210.46,93.69,96.41,97,97,17,5,41.15,0.78,38.75,23.68,0.13
3312,弘憶股,Technology,Electronics & Computer Distribution,176.61,176.61,167.82,243.26,206.1,140.13,97,98,98,97,68.9,0.56,78.18,55.98,0.32
4510,高鋒,Industrials,Specialty Industrial Machinery,175.62,215.14,257.93,263.03,127.46,98.86,97,98,87,22,37.8,0.57,44.28,24.24,0.3
6199,天品,Technology,Computer Hardware,175.57,175.57,188.67,197.88,110.83,122.33,97,96,73,92,49.95,0.72,55.97,35.19,0.54
8028,昇陽半導體,Technology,Semiconductors,173.93,173.93,172.99,197.64,159.79,98.34,97,96,96,17,133.5,0.93,123.83,78.72,0.58
1540,喬福,Industrials,Specialty Industrial Machinery,173.48,188.59,211.01,209.06,107.98,100.78,97,97,69,40,39.85,0.7,42.38,25.75,0.18
4402,郡都開發,Consumer Cyclical,Textile Manufacturing,172.62,172.62,208.29,247.28,212.09,134.48,97,98,98,96,34.0,0.54,43.11,29.47,0.37
9906,欣巴巴,Industrials,Engineering & Construction,171.48,171.48,211.35,251.1,133.47,109.76,97,98,90,79,137.5,0.53,181.33,104.75,0.22
8064,東捷,Technology,Semiconductor Equipment & Materials,171.46,171.46,179.48,212.53,168.93,125.56,97,97,97,93,55.2,0.75,58.93,38.6,0.3
8089,康全電訊,Technology,Communication Equipment,168.01,168.01,141.32,225.43,169.18,202.85,97,98,97,99,94.1,0.59,116.14,91.14,1.18
3535,晶彩科,Technology,Computer Hardware,167.87,170.77,219.84,296.01,203.71,109.78,97,99,98,79,52.0,0.54,67.46,38.76,0.52
5234,達興材料,Basic Materials,Specialty Chemicals,166.31,166.31,161.79,117.89,122.62,120.44,96,80,84,91,238.5,0.88,181.79,148.48,0.25
1736,喬山,Consumer Cyclical,Leisure,165.87,173.46,171.62,140.59,113.26,100.49,96,90,76,37,150.0,0.88,124.47,90.91,0.79
3379,彬台,Industrials,Specialty Industrial Machinery,164.67,164.67,188.21,233.35,176.64,103.6,96,98,97,59,35.5,0.65,38.84,24.47,1.26
3073,天方能源,Technology,Semiconductors,164.04,185.46,228.57,272.85,158.44,109.26,96,98,95,78,71.8,0.54,82.62,48.84,0.36
2724,藝舍-KY,Consumer Cyclical,Lodging,160.84,160.84,164.85,172.9,196.14,124.76,96,96,98,93,35.5,0.85,36.54,27.05,0.84
3663,鑫科,Industrials,Metal Fabrication,160.72,160.72,190.93,215.87,116.98,109.96,96,97,79,80,80.9,0.62,92.71,57.51,0.19
4950,牧東,Consumer Cyclical,"Furnishings, Fixtures & Appliances",160.56,175.41,185.88,137.57,94.91,96.56,96,90,24,6,12.75,0.77,9.28,7.32,0.75
5432,新門,Technology,Electronic Components,157.71,157.71,161.72,193.86,155.98,144.54,96,96,95,97,261.0,0.83,269.48,198.66,0.57
3466,德晉,Technology,Communication Equipment,156.6,156.6,145.75,200.7,253.44,114.77,96,97,99,86,67.1,0.57,67.38,52.94,1.5
6449,鈺邦,Technology,Electronic Components,155.44,155.44,154.48,161.94,157.81,107.06,96,95,95,72,167.0,0.81,158.24,116.53,0.51
4513,福裕,Industrials,Specialty Industrial Machinery,155.2,161.76,222.22,273.19,158.82,134.08,96,99,95,96,44.35,0.4,65.05,38.32,0.46
4956,光鋐,Technology,Electronic Components,154.9,154.9,127.51,136.57,122.64,130.05,96,89,84,95,34.35,1.0,27.57,23.08,8.19
5508,永信建,Real Estate,Real Estate—Development,154.22,154.22,164.15,202.65,179.25,114.03,96,97,97,85,219.0,0.61,256.19,180.96,0.61
3018,隆銘綠能,Industrials,Engineering & Construction,153.49,153.49,177.47,181.8,134.0,103.28,96,96,90,57,29.85,0.89,27.7,19.14,0.98
1235,興泰,Consumer Defensive,Farm Products,153.24,158.38,155.33,142.18,102.28,99.3,96,91,55,27,147.0,0.88,128.08,93.47,0.39
3227,原相,Technology,Semiconductors,153.09,153.09,146.52,125.64,99.95,105.98,96,85,47,68,271.5,0.97,213.93,173.9,1.0
3047,訊舟,Technology,Communication Equipment,152.62,152.62,173.04,218.38,192.37,115.73,96,97,98,87,35.25,0.66,39.78,25.5,0.35
5481,新華,Consumer Defensive,Education & Training Services,152.08,167.68,178.74,155.7,98.82,99.98,96,94,43,34,24.4,0.72,22.22,15.84,0.78
