Ticker,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
PPCB,104669.75,104669.75,468321.27,812441.76,1317454.87,1627484.18,99,99,99,99,2.22,0.09,5.04,4.36,0.51
QMMM,5206.95,14962.25,517.15,202.67,156.2,122.03,99,93,88,72,74.22,0.36,12.32,3.8,0.34
RGC,3983.31,5258.21,5240.1,35913.74,15795.47,100.94,99,99,99,42,14.7,0.19,14.22,7.56,0.43
ZEPP,1619.87,1703.05,1825.56,1115.14,116.39,94.04,99,99,63,25,50.61,0.94,27.27,8.91,0.2
DFDV,1450.61,1576.36,1803.06,4282.79,5989.97,91.38,99,99,99,22,17.59,0.41,18.64,10.08,1.11
SOGP,1133.87,1725.23,2018.72,312.36,113.09,110.96,99,97,50,60,22.79,0.62,8.94,3.78,0.13
ORBS,1047.77,2884.29,96.74,144.63,86.25,88.74,99,84,17,19,15.62,0.33,4.11,2.1,1.14
ABVX,974.99,974.99,986.25,837.67,85.62,74.0,99,99,16,9,84.01,0.93,58.26,19.74,0.55
SUPX,871.74,1032.07,1057.9,420.86,276.31,112.69,99,98,96,62,59.2,0.86,29.26,12.63,0.38
ANTE,862.44,1169.03,1169.03,550.56,323.72,111.21,99,98,97,60,4.84,0.87,2.53,1.07,0.43
OPEN,833.38,945.53,582.0,209.22,61.11,70.13,99,93,5,8,9.07,0.86,3.22,1.71,1.31
DRUG,804.2,838.13,914.29,986.51,2031.44,3115.25,99,99,99,99,48.75,0.87,36.24,34.74,1.43
WBX,782.37,789.61,936.06,1161.85,58.28,54.87,99,99,4,4,4.03,0.61,4.96,1.56,0.67
FORD,695.93,695.93,309.58,231.1,181.89,136.68,99,95,92,81,36.1,1.0,13.33,7.49,8.73
QUBT,633.07,633.07,870.32,1615.31,1326.37,2998.66,99,99,99,99,17.01,0.65,16.49,11.86,1.71
RGTI,629.62,629.62,700.92,782.03,828.66,1991.6,99,99,99,99,19.09,0.95,15.38,11.54,2.6
JL,627.91,698.04,789.22,909.92,942.9,1048.03,99,99,99,99,5.73,0.85,6.06,4.58,1.35
ASST,616.77,735.06,557.45,959.12,1547.0,82.1,99,99,99,13,8.49,0.64,5.07,2.81,1.21
NVFY,591.16,598.89,512.02,333.2,188.08,67.56,99,97,93,7,5.05,1.0,2.49,1.21,1.4
ONDS,573.08,585.73,531.98,414.99,214.08,295.5,99,98,94,96,6.56,1.0,3.53,1.87,1.27
TOI,551.41,683.31,782.41,647.44,859.22,320.43,99,98,99,96,3.05,0.7,3.49,1.93,0.69
ATGL,547.04,547.04,402.31,618.86,1018.62,797.78,99,98,99,99,33.92,0.71,24.17,23.36,0.6
MFI,510.91,510.91,802.23,810.63,518.7,117.72,99,99,98,68,44.01,0.9,33.08,15.17,4.71
VSA,501.23,501.23,281.7,294.23,171.82,71.03,99,96,91,8,4.01,1.0,1.73,0.9,1.36
CGTX,488.39,624.48,766.17,227.12,64.79,97.17,99,95,6,29,2.17,0.66,1.39,0.7,0.4
QBTS,487.93,505.93,828.88,862.18,1045.0,843.99,99,99,99,99,17.76,0.87,16.81,10.74,1.51
MNPR,475.16,475.16,439.47,489.06,806.16,1363.0,99,98,99,99,49.22,0.95,39.37,35.32,0.64
GITS,455.63,472.42,478.14,957.97,805.44,968.1,99,99,99,99,2.5,0.62,2.48,1.59,0.05
TDUP,454.02,513.31,655.53,738.17,607.94,275.15,99,99,98,96,10.4,0.86,9.42,5.15,0.55
IMRX,446.34,446.34,352.24,260.3,137.03,99.99,98,96,82,34,8.49,1.0,4.52,2.51,1.01
TRON,429.56,477.35,1395.76,2177.6,185.35,109.6,98,99,92,58,3.59,0.31,6.68,2.53,0.43
IDAI,426.28,432.85,488.15,563.22,550.06,1979.33,98,98,98,99,3.19,0.37,2.96,2.41,0.52
PRCH,424.68,465.81,491.23,491.23,435.49,281.47,98,98,98,96,17.44,0.91,14.86,8.76,1.27
OKLO,419.27,419.27,382.84,485.71,530.81,430.16,98,98,98,98,82.71,0.98,70.19,42.91,0.77
MVST,408.07,408.07,538.2,837.07,780.19,662.7,98,99,99,98,3.28,0.7,2.96,2.39,1.78
HYPD,401.27,401.27,317.48,614.37,132.21,20.68,98,98,79,1,14.98,0.31,8.83,5.06,3.02
BMNR,400.23,400.23,249.26,95.42,114.01,100.28,98,32,55,38,55.09,0.39,49.68,39.26,1.46
AMPX,399.06,424.01,370.42,408.07,260.81,214.6,98,98,96,93,8.13,0.93,7.32,3.9,0.68
VOR,392.34,446.87,570.16,580.86,80.93,157.52,98,98,13,87,1.74,0.63,2.11,1.16,0.45
NBY,391.76,593.1,670.1,95.09,86.83,79.26,98,29,17,11,2.59,0.57,1.13,0.74,0.17
CELC,388.0,441.31,415.95,354.38,98.86,83.91,98,97,30,14,54.91,0.86,38.07,18.08,0.66
SY,385.22,444.33,531.58,586.61,118.29,101.52,98,98,66,44,3.77,0.59,4.38,1.8,0.42
AGH,381.91,431.53,413.31,340.07,114.01,100.28,98,97,55,38,4.32,0.77,2.61,1.61,0.19
CTEV,380.68,457.1,511.25,407.72,302.21,294.43,98,98,97,96,61.48,0.84,56.07,30.44,0.69
NKTR,369.51,376.92,279.71,193.33,85.49,107.43,98,92,16,54,48.68,1.0,27.91,16.6,0.88
MOB,367.43,367.43,396.72,233.14,181.37,337.03,98,95,92,97,7.39,1.0,4.27,2.87,1.82
NEGG,365.52,373.84,1265.37,1047.79,122.27,58.03,98,99,71,4,43.98,0.32,53.32,19.35,1.99
LIXT,360.01,360.01,282.78,285.53,86.25,122.0,98,96,17,72,6.01,1.0,4.05,2.2,0.2
ABTS,357.42,521.92,529.89,796.16,1558.7,584.17,98,99,99,98,4.21,0.49,4.23,2.57,2.14
HYFT,356.08,393.9,597.0,376.76,133.25,72.46,98,97,80,8,2.21,0.66,2.04,0.88,0.86
SLGL,352.82,395.51,395.51,252.24,139.4,167.76,98,96,83,89,24.81,0.87,15.77,9.19,0.59
DBVT,349.05,350.38,636.57,678.85,883.43,548.33,98,98,99,98,9.87,0.84,9.76,7.0,0.6
LICN,340.56,340.56,2274.48,1414.46,5200.34,603.52,98,99,99,98,5.01,0.75,4.45,3.08,0.29
WLDS,338.86,338.86,42.66,57.47,33.93,31.94,98,4,2,2,9.42,0.33,1.74,3.1,5.22
XTKG,336.31,336.31,634.78,595.97,534.32,370.54,98,98,98,97,2.1,0.87,1.98,1.33,0.04
RYM,331.92,331.92,349.03,348.94,490.29,734.72,98,97,98,98,42.79,0.67,29.66,25.91,0.95
IREN,328.1,334.26,319.55,215.69,122.06,183.98,98,94,71,91,33.96,1.0,20.5,12.33,0.73
OCC,327.67,327.67,215.11,179.87,146.3,213.22,98,91,86,93,9.79,1.0,5.64,3.94,1.15
LAES,326.78,326.78,354.88,493.46,509.59,1209.23,98,98,98,99,3.37,0.35,3.07,3.21,2.8
SONN,324.18,324.18,190.54,446.28,49.02,40.56,98,98,3,2,5.9,0.55,4.15,2.17,2.83
NNNN,320.93,364.05,431.64,339.76,114.01,100.28,98,97,55,38,43.18,0.81,46.81,22.37,0.26
RKLB,319.0,319.0,322.2,382.54,305.21,480.73,98,97,97,98,53.34,1.0,44.99,29.59,1.31
