Ticker,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
DRRX,195.14,195.14,62.91,71.14,90.73,123.97,98,4,9,89,1.91,1.0,0.64,0.83,2.07
ABVE,194.59,288.73,571.64,326.61,259.4,88.62,98,98,98,7,1.71,0.42,1.44,0.8,0.07
ATGL,193.11,220.89,361.46,618.86,1018.62,641.47,98,99,99,99,20.53,0.42,23.81,20.78,0.0
LASR,193.01,193.01,193.44,193.14,82.14,109.66,98,97,6,83,20.65,1.0,17.93,12.08,1.39
RCAT,191.25,241.33,287.11,338.21,708.04,1059.83,98,98,99,99,8.19,0.51,7.94,7.2,0.41
TLN,191.12,191.12,167.39,159.31,187.79,213.03,98,95,96,97,373.36,1.0,281.3,226.62,0.95
QMMM,188.16,188.16,183.81,156.2,124.14,152.51,98,95,89,94,2.35,0.15,1.51,2.21,1.22
ASPI,187.59,196.28,216.09,245.8,179.88,369.14,98,98,96,98,9.41,0.87,8.2,6.07,0.95
MGRM,187.01,201.5,218.02,120.3,145.59,101.81,98,90,94,79,5.61,0.92,3.55,2.79,0.46
DOMO,186.28,193.92,198.62,182.37,120.37,103.94,98,97,87,80,16.41,1.0,13.7,9.44,0.86
STIM,185.89,199.11,199.11,290.96,452.96,190.69,98,98,99,96,4.44,0.8,3.81,3.03,1.34
FLYE,183.98,187.65,164.48,179.73,101.48,94.36,98,96,13,75,5.55,0.92,4.04,2.94,4.75
UCL,181.13,203.68,179.19,146.58,97.06,162.36,98,94,11,95,2.67,0.89,1.93,1.46,0.75
USAS,180.28,203.63,252.14,222.03,200.74,174.07,98,97,97,95,0.9,0.83,0.83,0.57,0.83
KTOS,180.2,185.43,186.33,166.96,151.0,148.43,98,96,94,93,58.01,0.96,45.24,33.18,0.82
NAGE,177.95,191.13,294.72,298.14,251.19,309.26,98,98,98,98,9.53,0.59,11.82,7.72,0.97
SBSW,177.03,194.4,195.25,171.73,135.02,92.14,98,96,92,8,8.55,0.83,7.38,4.92,1.44
AGH,176.18,195.3,164.33,101.74,114.01,92.57,98,48,51,41,1.99,0.29,0.77,1.09,0.65
UUU,175.79,180.67,201.65,179.24,140.97,157.24,98,96,93,94,3.5,0.93,3.03,2.27,1.55
FTK,175.74,182.49,212.79,264.53,206.5,209.59,98,98,97,97,11.97,0.64,14.23,9.56,0.58
ADUR,175.55,188.31,210.79,180.19,102.5,108.19,98,97,13,83,11.14,0.87,9.79,6.42,1.01
PMEC,175.35,188.96,199.78,186.61,173.53,93.04,98,97,96,74,1.47,0.9,1.33,0.93,0.25
SWIN,174.04,174.04,181.87,157.16,83.72,75.56,98,95,6,4,3.93,0.9,2.73,2.12,0.61
OKYO,173.57,198.07,235.28,223.22,137.69,95.56,97,97,92,76,2.51,0.76,2.39,1.48,0.11
AMSC,173.14,173.14,179.3,155.45,172.11,230.37,97,95,96,97,43.94,1.0,34.77,27.45,0.99
ANEB,171.07,213.92,213.92,87.98,114.28,72.21,97,9,84,3,2.88,0.81,1.61,1.48,0.74
LIF,169.7,170.55,174.25,163.63,111.65,112.52,97,96,18,84,76.4,0.99,65.67,48.91,0.69
AKBA,169.15,200.44,248.58,240.07,187.08,155.04,97,98,96,94,3.66,0.88,3.57,2.37,0.64
UPST,169.04,174.93,189.79,148.63,204.4,246.64,97,95,97,97,83.32,0.92,63.83,60.56,1.62
ESGL,168.36,175.67,183.4,222.63,222.14,239.17,97,97,97,97,2.88,0.7,2.84,1.92,0.46
IDN,168.26,181.66,194.41,220.76,113.04,126.38,97,97,18,89,5.03,0.75,5.19,3.26,0.23
ELTX,168.23,170.93,170.85,128.44,166.06,165.25,97,92,95,95,9.93,0.97,8.07,6.6,1.61
XYF,167.56,211.43,232.96,310.8,293.82,176.8,97,98,98,96,14.21,0.63,17.7,11.6,0.96
CAR,166.8,207.17,215.38,219.28,105.7,92.12,97,97,15,8,172.46,0.77,156.34,103.7,2.23
PROK,166.12,237.71,492.77,59.44,90.64,103.24,97,3,9,80,2.69,0.47,1.7,1.49,0.08
DOMH,165.06,209.58,263.76,283.75,633.29,160.23,97,98,99,95,4.41,0.3,5.14,3.89,0.91
FIX,164.64,164.64,143.2,142.12,130.54,158.65,97,94,91,94,702.97,1.0,525.85,441.71,1.18
RBRK,164.4,164.4,185.55,220.13,169.39,161.07,97,97,96,95,95.42,0.94,89.87,68.79,1.44
JFIN,164.18,197.76,216.15,242.28,234.18,125.96,97,98,97,89,13.51,0.67,15.56,10.22,0.33
VST,164.02,164.02,157.52,159.52,213.44,244.58,97,95,97,97,207.05,1.0,180.79,150.51,1.08
WKEY,163.96,172.52,185.18,267.86,329.06,566.59,97,98,98,99,5.81,0.37,6.42,5.2,0.38
FUBO,163.42,163.42,211.94,211.94,250.83,314.01,97,97,98,98,4.16,0.7,3.46,2.87,4.15
SPCB,163.15,163.15,205.9,268.06,278.82,336.05,97,98,98,98,9.12,0.53,9.97,7.39,0.39
SATL,162.07,175.99,188.88,331.59,376.38,312.19,97,98,98,98,3.38,0.64,3.56,3.09,0.43
FUTU,162.0,184.91,184.91,142.65,169.48,157.14,97,94,96,94,150.94,0.84,127.29,103.28,0.87
INOD,160.7,167.54,199.16,257.22,376.52,383.26,97,98,98,98,48.49,0.69,45.9,40.12,0.88
GROY,160.53,171.39,159.03,166.63,129.8,90.24,97,96,91,8,2.53,0.88,2.21,1.59,0.94
SRAD,160.38,160.38,167.96,178.11,198.58,171.16,97,96,97,95,29.33,0.95,26.52,21.07,0.89
OLO,159.99,160.69,164.92,162.41,131.72,152.96,97,96,91,94,10.48,1.0,9.28,7.39,1.8
ATRO,159.58,159.58,161.81,166.16,145.88,96.89,97,96,94,77,36.18,1.0,33.16,23.26,1.15
ZENA,159.16,182.32,194.35,116.39,171.77,177.42,97,88,96,96,4.83,0.38,4.2,4.02,0.09
LITE,158.9,158.9,150.55,140.28,155.97,167.12,97,94,95,95,109.85,1.0,89.47,78.04,0.93
DOYU,158.58,174.13,174.42,238.13,377.8,248.14,97,98,98,97,8.6,0.88,7.17,6.05,1.92
PHOE,158.44,158.44,91.83,101.74,114.01,92.57,97,48,51,41,8.54,0.65,6.54,5.69,0.33
MIND,158.22,158.22,152.37,155.85,222.25,188.71,97,95,97,96,9.63,0.86,7.38,6.54,0.8
NRSN,158.09,186.29,184.87,223.96,106.56,149.96,97,97,15,93,1.74,0.6,1.95,1.31,1.09
OWLT,157.77,188.33,217.13,195.65,109.48,111.06,97,97,16,84,7.72,0.74,7.15,5.17,1.29
ALTS,157.68,184.68,250.15,300.66,420.85,462.28,97,98,98,99,6.23,0.55,8.28,5.41,0.88
CMPX,157.55,174.41,178.04,159.72,242.38,195.62,97,95,97,96,3.05,0.72,2.59,2.21,1.15
ACHR,157.47,180.28,220.89,241.78,246.35,272.56,97,98,98,98,10.15,0.69,10.72,8.39,0.54
QS,156.4,230.16,264.91,144.05,88.49,97.6,97,94,8,77,8.78,0.48,6.93,5.36,1.33
BNR,155.98,192.5,192.5,65.94,134.69,137.47,97,3,92,92,6.47,0.69,4.0,4.72,0.24
TVRD,155.84,180.7,218.29,228.51,180.17,120.73,97,98,96,88,25.69,0.68,26.18,17.59,0.29
AP,155.63,168.37,187.53,198.56,147.5,136.07,97,97,94,92,3.43,0.87,3.18,2.35,0.57
IHS,155.34,159.26,156.68,181.39,177.14,102.1,97,97,96,79,6.37,0.97,5.85,4.32,0.63
TIL,155.31,161.98,145.73,220.49,156.42,286.84,97,97,95,98,27.01,0.23,27.39,23.59,0.36
MSGM,154.94,185.85,267.23,247.09,182.44,77.22,97,98,96,4,3.11,0.76,3.08,1.82,0.52
ESLT,154.63,154.63,163.03,179.64,194.78,135.78,97,96,96,91,461.64,1.0,430.73,336.7,0.77
PTHS,154.52,163.75,250.94,122.19,231.12,230.21,97,90,97,97,21.79,0.73,15.15,12.89,0.1
SRRK,153.32,163.36,241.49,215.46,240.44,439.23,97,97,97,98,37.83,0.78,34.84,35.09,0.96
CTOR,153.2,169.65,402.95,395.89,68.58,54.2,97,99,3,2,2.16,0.04,2.1,1.29,0.58
SEDG,153.2,171.69,183.04,118.32,89.56,51.76,97,89,8,2,25.81,0.72,22.06,16.81,1.23
HWM,152.97,152.97,160.38,161.01,150.07,148.37,97,96,94,93,192.14,1.0,177.17,136.51,0.94
MGIC,152.22,158.94,167.13,154.08,130.74,108.2,97,95,91,83,20.79,0.93,18.36,13.73,0.64
FIVE,152.13,156.34,158.54,136.09,84.55,85.6,97,93,6,6,138.9,0.96,127.12,98.19,0.63
EAF,152.05,152.05,143.83,114.28,108.7,194.26,97,87,16,96,1.47,0.54,1.14,1.33,0.68
APYX,151.97,198.63,181.05,159.79,97.83,112.88,97,95,12,85,1.9,0.6,1.96,1.49,0.72
IBKR,151.19,151.19,150.51,135.79,169.19,162.19,97,93,95,95,66.22,1.0,55.75,47.83,0.7
AAOI,150.83,171.58,198.11,162.66,212.76,290.25,97,96,97,98,23.06,0.44,22.46,23.5,1.06
CEP,150.47,207.27,273.87,403.31,291.23,93.75,97,99,98,75,28.86,0.47,34.95,18.53,0.54
CPS,150.43,156.15,171.41,176.17,130.53,105.01,97,96,91,81,24.36,0.9,22.69,17.06,0.61
MASS,150.14,160.18,196.34,212.66,167.45,62.2,96,97,95,2,6.81,0.81,6.62,4.13,0.45
KEN,150.03,150.96,151.91,131.86,138.55,129.13,96,93,93,90,48.25,0.95,40.39,33.14,0.5
TNXP,149.96,198.67,210.47,268.15,107.97,179.94,96,98,16,96,38.62,0.58,38.14,24.8,1.94
FULC,149.9,169.08,197.25,186.65,83.23,89.71,96,97,6,7,6.9,0.61,7.15,4.61,2.49
SCPH,149.25,156.9,144.52,111.54,77.19,78.5,96,86,5,4,5.25,0.85,4.21,3.52,0.55
VFF,149.16,170.63,175.78,143.56,83.78,85.25,96,94,6,6,1.37,0.86,1.22,0.87,0.66
NNE,149.04,163.34,161.95,329.19,320.81,272.21,96,98,98,98,36.07,0.78,33.73,28.1,1.11
STRM,148.05,152.57,163.3,142.91,118.42,117.71,96,94,87,87,5.31,0.49,4.8,3.5,0.01
TME,147.36,153.73,158.4,145.77,131.81,112.71,96,94,91,85,21.1,0.9,19.2,14.14,0.81
CELU,147.08,156.88,159.66,132.94,103.7,109.51,96,93,14,83,3.25,0.79,2.27,2.08,0.3
CRBU,146.95,174.1,174.1,98.57,48.79,81.75,96,14,2,5,2.05,0.64,1.46,1.47,0.96
LCTX,146.94,161.74,169.86,161.0,75.87,87.04,96,96,5,6,1.03,0.82,0.87,0.67,0.58
SANA,146.55,172.89,175.08,113.81,80.47,77.36,96,87,6,4,4.36,0.63,3.2,2.73,0.62
DB,146.54,148.03,146.75,159.55,154.56,114.76,96,95,95,86,33.26,0.98,29.23,22.59,0.99
GRNQ,146.16,200.93,231.19,182.72,103.91,174.84,96,97,14,95,1.6,0.48,1.63,1.15,1.22
OPRT,146.16,164.07,192.16,185.81,236.93,132.88,96,97,97,91,6.18,0.6,6.72,5.14,0.66
AYTU,145.17,155.12,152.04,137.28,66.78,63.36,96,93,3,2,2.46,0.79,2.13,1.67,0.22
REVG,144.86,144.86,156.86,149.52,132.34,141.15,96,95,91,92,49.18,0.96,44.6,34.79,0.88
OPXS,144.42,168.73,188.74,159.49,89.16,127.25,96,95,8,90,11.81,0.75,10.71,7.97,0.47
WAVE,144.07,155.79,146.6,145.65,267.4,705.51,96,94,98,99,8.62,0.46,6.52,8.08,0.93
TPB,143.68,143.68,149.96,181.07,176.19,185.94,96,97,96,96,82.56,1.0,75.16,63.18,1.52
AEHR,143.25,169.96,169.96,118.57,87.18,118.71,96,89,7,87,17.84,0.72,13.29,11.84,0.77
ILPT,142.1,147.56,165.36,118.81,97.26,87.78,96,89,11,6,5.39,0.84,4.36,3.73,1.55
SLI,142.09,153.52,185.61,139.75,111.95,148.28,96,94,18,93,2.45,0.77,2.09,1.72,0.59
TRVG,142.0,142.0,140.73,229.93,246.31,127.94,96,98,98,90,4.01,0.63,3.94,3.33,0.67
UI,140.87,153.57,158.6,212.95,228.7,238.07,96,97,97,97,428.44,0.89,410.54,351.62,1.35
VRT,140.84,140.84,137.64,133.43,129.91,187.33,96,93,91,96,144.17,0.9,120.1,109.94,2.58
NKTR,140.84,162.29,190.1,193.33,85.49,141.77,96,97,7,92,22.07,0.66,17.69,14.92,0.24
CISO,140.59,154.44,182.78,207.39,152.87,394.49,96,97,95,98,1.01,0.22,1.13,1.07,0.27
COEP,140.47,158.56,156.87,173.98,256.27,209.57,96,96,98,97,10.92,0.78,9.28,8.08,1.48
OPFI,140.2,165.06,226.98,243.39,412.52,330.51,96,98,98,98,10.69,0.57,12.73,9.8,0.89
BOF,139.8,149.0,181.84,155.25,185.06,168.05,96,95,96,95,2.34,0.62,2.29,2.02,1.39
AVAV,139.47,143.48,172.25,172.25,97.01,129.96,96,96,11,90,267.8,0.9,222.12,181.3,0.45
AENT,138.93,173.35,177.23,121.27,280.69,489.84,96,90,98,99,4.97,0.41,4.15,4.46,1.84
FSI,138.77,152.64,174.82,142.29,250.31,242.04,96,94,98,97,5.4,0.69,4.89,4.56,0.68
HNRG,138.71,139.33,146.32,224.66,195.54,169.97,96,97,96,95,16.71,0.81,16.45,13.07,0.66
AMD,138.66,138.66,123.47,104.61,78.24,96.86,96,82,5,77,179.51,1.0,135.36,123.43,1.28
EME,138.5,139.17,128.15,123.03,116.92,150.22,96,90,86,94,639.33,1.0,518.97,462.02,1.33
SE,138.13,141.51,149.33,178.15,181.61,175.57,96,96,96,95,159.25,0.9,158.52,128.72,0.92
SMCI,137.42,137.42,119.08,109.03,160.54,82.85,96,85,95,5,60.71,0.82,46.87,38.89,1.33
MYRG,137.42,137.42,140.7,139.44,101.15,122.04,96,94,13,88,200.37,1.0,175.81,146.34,1.01
ADCT,137.15,157.38,175.15,158.94,70.47,165.96,96,95,4,95,2.94,0.72,3.01,2.21,1.36
WBD,137.13,141.45,140.22,114.78,124.32,125.93,96,87,89,89,13.26,0.94,11.04,10.02,0.83
VTYX,137.11,166.65,185.87,131.62,74.15,94.22,96,93,4,75,2.69,0.76,2.39,1.96,0.46
RETO,136.99,169.79,161.01,580.9,401.98,59.57,96,99,98,2,2.25,0.37,2.91,2.12,0.69
PRE,136.82,151.32,169.92,204.34,105.69,123.54,96,97,15,89,8.05,0.6,8.33,5.76,0.4
ORLA,136.76,168.89,180.57,248.28,270.5,142.49,96,98,98,93,9.3,0.64,10.71,7.89,0.9
BIRD,136.57,152.68,162.63,153.11,73.38,70.46,96,95,4,3,10.34,0.47,9.85,7.77,0.24
AISP,136.13,150.6,151.31,150.61,216.78,222.41,96,95,97,97,5.17,0.66,5.32,4.23,0.39
ATAT,136.02,142.25,142.86,143.21,147.41,140.69,96,94,94,92,34.43,0.9,33.03,28.42,0.65
CMP,135.94,148.23,197.62,179.14,108.48,105.43,96,96,16,81,19.77,0.82,20.33,14.43,0.68
KOPN,135.91,182.89,217.23,161.11,184.05,180.16,96,96,96,96,1.77,0.74,1.64,1.32,0.56
AAMI,135.39,136.0,144.34,128.35,116.91,123.9,96,92,86,89,39.64,0.98,34.48,28.77,1.25
DY,135.38,135.53,137.19,141.83,115.17,134.41,96,94,85,91,268.49,1.0,241.41,192.06,0.89
IZEA,135.03,168.85,166.98,117.78,101.03,112.56,96,89,13,84,3.55,0.77,3.01,2.58,0.87
GHRS,134.86,144.34,193.41,129.13,172.56,112.49,96,92,96,84,13.98,0.58,13.67,10.74,0.65
CMCM,134.84,134.84,142.85,100.62,167.56,177.09,96,15,95,96,5.75,0.81,4.7,4.65,0.85
LQDA,134.83,136.86,124.31,140.97,134.55,109.76,95,94,92,83,19.11,0.93,15.18,13.7,0.98
IDCC,134.76,134.76,126.58,152.03,159.05,155.3,95,95,95,94,245.18,1.0,223.34,199.76,3.75
NVDA,134.73,134.73,130.98,121.1,117.05,167.82,95,90,86,95,179.27,1.0,152.88,134.34,0.92
JUNS,134.46,143.34,241.85,167.29,97.27,92.57,95,96,11,41,1.42,0.06,1.27,2.55,0.21
GHLD,134.07,134.07,133.68,135.02,121.08,98.54,95,93,88,78,19.85,1.0,17.42,14.19,4.05
SIMO,133.83,135.8,135.96,123.63,89.8,83.84,95,91,8,5,76.64,0.98,70.07,56.76,1.6
APH,133.79,134.97,139.59,137.11,120.69,115.89,95,93,88,86,105.49,0.98,95.74,76.39,0.83
AMTX,133.69,148.94,145.6,99.78,70.23,117.59,95,14,4,86,2.86,0.48,2.41,2.4,0.58
BBW,133.41,144.96,144.96,152.67,132.99,156.23,95,95,91,94,51.13,0.88,49.76,41.43,0.57
MIMI,133.3,143.43,131.54,104.8,114.01,92.57,95,82,51,41,8.47,0.95,6.65,5.54,0.28
TIGR,133.15,161.07,161.07,183.89,198.46,170.17,95,97,97,95,9.48,0.68,9.27,7.77,0.77
SONN,132.99,201.28,446.28,57.52,48.87,44.85,95,2,2,1,3.22,0.24,2.87,2.33,0.09
WWD,132.93,132.93,133.08,128.97,114.33,109.28,95,92,84,83,266.1,1.0,239.54,194.04,0.93
NTRP,132.76,132.76,121.53,110.56,259.16,241.96,95,86,98,97,3.92,0.39,3.31,3.88,0.1
SHAK,132.74,132.74,133.82,130.93,111.21,135.45,95,92,17,91,140.91,0.98,131.99,116.3,1.24
MKTW,132.65,143.4,163.24,160.07,112.12,64.61,95,95,18,2,19.68,0.88,18.44,13.04,0.44
SKE,132.48,154.41,191.69,191.69,186.85,174.54,95,97,96,95,13.98,0.75,14.79,11.21,1.55
RIOT,132.42,138.67,148.3,124.15,112.46,131.48,95,91,18,91,13.52,0.83,11.0,10.33,0.51
DUOT,132.28,162.47,180.72,235.45,196.55,258.47,95,98,97,97,7.53,0.78,7.75,6.15,1.03
DAO,132.22,135.93,150.87,186.81,245.43,192.94,95,97,98,96,8.65,0.7,8.83,7.71,0.81
EMX,131.94,139.98,139.98,131.68,131.39,95.65,95,93,91,76,2.91,0.86,2.6,2.05,1.03
MESO,131.9,141.44,135.1,129.79,393.24,412.43,95,92,98,98,15.61,0.64,12.01,13.01,0.66
LLYVA,131.67,131.67,137.49,148.33,161.36,167.77,95,94,95,95,84.21,1.0,77.49,69.93,0.99
NXT,131.25,143.68,148.87,140.85,115.14,114.97,95,94,84,86,58.88,0.78,59.76,45.91,3.18
DC,131.19,147.51,152.28,148.47,137.48,98.29,95,94,92,77,3.66,0.72,3.75,2.86,0.83
XCUR,131.16,155.5,225.51,324.81,434.37,1283.4,95,98,99,99,6.58,0.17,8.2,10.35,0.17
ENVX,131.1,143.95,159.01,107.52,113.8,114.21,95,84,19,85,13.5,0.77,10.73,9.64,1.01
REZI,131.09,131.09,117.65,104.93,102.37,122.71,95,82,13,88,28.52,1.0,22.39,21.43,4.96
SLNO,131.09,138.25,151.78,170.21,174.14,129.41,95,96,96,90,84.86,0.92,81.24,61.61,1.31
MOGO,130.81,161.52,211.45,121.04,93.98,98.3,95,90,10,78,1.62,0.48,1.57,1.26,0.08
LUNR,130.41,157.77,157.77,172.54,403.58,464.67,95,96,98,99,11.55,0.42,11.29,12.25,0.85
GE,130.32,130.32,134.71,136.05,128.83,121.22,95,93,90,88,273.55,1.0,250.18,204.35,0.67
AAPG,130.04,132.78,129.3,138.18,123.91,92.57,95,93,89,41,37.5,0.79,34.35,25.86,0.64
FSS,129.83,129.83,122.59,117.2,103.77,106.1,95,88,14,82,123.95,1.0,103.31,91.91,4.42
BOSC,129.74,133.3,140.25,145.35,133.49,128.63,95,94,91,90,4.91,0.88,4.74,3.85,0.09
ZDGE,129.55,160.44,160.44,154.94,97.54,101.96,95,95,11,79,4.1,0.78,3.52,2.82,0.18
IMCC,129.33,142.09,170.71,237.2,94.94,139.83,95,98,10,92,2.68,0.28,2.87,2.29,0.35
COHR,129.29,129.3,123.07,107.0,135.38,177.92,95,84,92,96,107.23,0.92,87.46,85.99,0.83
APEI,129.19,136.01,149.52,165.18,154.94,157.34,95,96,95,94,28.88,0.85,29.35,23.13,0.43
OMAB,129.19,129.19,145.39,146.95,129.54,104.0,95,94,90,80,105.63,0.86,104.82,81.51,1.64
PRA,128.84,130.02,133.53,169.6,191.89,114.75,95,96,96,85,23.79,0.99,23.32,19.08,2.08
METCB,128.67,151.19,157.55,96.81,96.81,88.4,95,13,11,7,13.39,0.77,9.46,8.99,0.69
