Ticker,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
CDXC,246.44,267.82,242.88,165.13,222.74,247.13,98,94,96,96,6.44,0.9,3.83,3.09,0.64
RCAT,245.67,267.93,299.15,341.2,199.58,169.36,98,98,95,91,3.58,0.98,3.02,1.72,0.53
IONQ,245.38,245.38,169.46,89.8,81.53,118.03,98,28,15,74,24.8,1.0,11.13,9.26,3.95
KINS,243.83,254.46,287.8,396.59,313.12,252.06,98,99,98,96,11.72,0.98,9.58,6.12,0.9
RKLB,243.0,248.61,228.38,188.76,107.66,89.77,98,96,59,24,13.48,1.0,9.3,5.79,1.02
UPST,236.05,236.05,170.92,152.8,105.95,147.56,98,92,57,88,80.76,1.0,44.58,31.56,4.62
EWTX,233.98,233.98,243.14,243.09,197.36,236.18,98,97,95,96,36.19,0.99,27.94,20.47,0.34
CNVS,232.82,249.49,240.16,106.28,107.11,141.67,98,62,58,86,2.67,0.97,1.47,1.18,0.82
BFLY,232.7,232.7,187.33,168.9,101.98,88.7,98,94,49,22,2.62,1.0,1.82,1.21,0.8
TISI,232.15,232.15,282.57,270.33,124.42,118.52,98,98,78,74,21.97,0.84,18.4,10.52,1.58
AGX,231.22,234.6,208.61,175.99,153.28,136.69,98,94,90,85,156.33,0.99,110.41,74.55,0.62
APLT,226.08,226.08,216.36,217.31,217.31,454.2,98,97,96,98,9.88,1.0,7.84,5.78,0.29
AAOI,226.05,226.05,162.05,134.29,185.25,457.49,98,87,94,98,26.72,1.0,15.57,12.85,5.68
PRCH,223.36,223.36,144.67,94.42,249.96,285.39,98,40,97,97,3.66,0.77,1.6,2.32,9.2
AMSC,222.59,222.59,204.8,180.0,310.64,188.1,98,95,98,94,34.29,1.0,23.31,19.04,3.08
ESGL,222.56,234.12,279.84,290.19,173.43,76.29,98,98,93,11,1.8,0.77,1.84,1.09,0.21
TKNO,222.34,228.74,290.53,246.58,158.59,124.23,98,97,91,78,7.17,0.98,5.53,3.34,3.0
TECX,221.82,235.97,215.6,571.02,112.62,101.74,98,99,66,53,42.91,0.94,30.03,19.52,0.9
ZETA,220.62,220.62,247.97,244.67,209.53,157.16,98,97,96,90,35.6,1.0,28.79,18.72,1.33
VHI,219.74,238.89,212.61,204.85,135.32,101.91,98,96,84,53,40.92,1.0,32.91,21.15,1.38
NUTX,218.54,226.28,210.18,226.16,62.78,34.31,98,97,6,2,32.28,0.84,22.56,13.85,2.38
NGNE,217.59,228.89,172.83,166.96,194.55,295.74,98,94,95,97,66.79,0.95,46.06,38.75,0.95
TVTX,215.81,215.81,202.89,162.9,123.64,81.51,98,93,78,14,19.39,1.0,15.41,9.73,1.26
GDS,214.9,227.53,230.1,210.76,132.07,97.5,98,97,83,46,23.14,0.95,20.25,11.69,0.66
POWL,214.03,226.08,230.62,204.93,190.99,241.0,98,96,94,96,344.45,0.99,231.52,172.62,0.6
IESC,213.01,213.01,194.81,183.11,235.31,234.26,98,95,97,96,282.82,1.0,201.31,150.93,0.83
CAVA,212.28,212.28,220.85,220.85,187.19,139.3,98,97,94,85,147.15,1.0,128.74,88.84,0.75
NRIX,211.88,211.88,241.81,224.31,233.14,168.78,98,97,97,91,27.42,1.0,24.35,18.21,0.42
MESO,211.81,212.37,250.37,251.34,270.39,279.38,98,98,97,97,9.12,0.81,8.14,6.15,0.82
SRRK,211.7,229.52,261.09,314.66,124.85,177.72,98,98,78,92,29.03,0.81,18.76,13.89,0.14
COMM,211.21,371.05,371.05,367.05,166.09,76.63,98,98,92,11,4.61,0.61,5.79,2.75,1.75
CURI,210.39,278.78,282.55,245.86,175.34,181.95,98,97,93,93,1.98,0.7,2.06,1.24,0.93
TPC,210.02,226.44,215.17,193.59,238.86,213.88,97,96,97,95,31.19,0.92,26.09,19.47,1.12
PSNL,209.69,292.65,301.49,403.31,238.93,100.11,97,99,97,50,4.48,0.66,5.13,2.78,1.34
VST,209.61,209.61,225.02,223.37,263.5,238.22,97,97,97,96,141.4,1.0,113.03,83.78,0.9
PCT,208.87,220.03,238.94,176.51,135.53,124.31,97,95,84,78,11.9,0.8,9.74,6.63,0.63
TLN,208.72,208.72,197.33,208.48,168.25,140.92,97,97,92,86,208.38,1.0,172.79,120.49,0.74
BSGM,208.67,208.67,141.07,80.85,192.91,67.11,97,18,95,7,1.99,0.38,0.61,0.82,1.43
JVA,207.53,211.89,229.94,262.41,203.68,143.18,97,98,95,87,3.28,0.91,2.95,1.99,0.94
ELDN,207.23,225.06,225.06,152.99,181.97,133.82,97,92,94,83,4.8,0.88,3.08,2.5,0.52
PLTR,206.9,206.9,188.22,170.83,132.97,174.67,97,94,83,92,58.23,1.0,40.13,28.36,1.03
RMTI,206.63,212.02,207.77,221.25,112.27,79.77,97,97,66,13,4.48,1.0,3.69,2.24,2.03
PCTTU,206.08,218.41,227.48,179.75,117.53,131.04,97,95,72,82,16.53,0.91,12.2,8.46,2.97
USLM,204.68,204.68,167.81,154.89,154.94,154.94,97,92,90,89,143.14,1.0,97.82,73.93,1.82
PTON,203.38,203.38,204.57,110.04,74.89,64.94,97,68,11,6,8.91,1.0,5.44,4.26,1.21
GGAL,203.38,207.99,221.41,190.78,214.52,212.1,97,96,96,95,53.87,0.98,47.02,33.35,0.57
PDYN,203.25,220.34,211.05,209.33,222.31,231.76,97,97,96,96,2.1,0.72,1.97,1.68,0.25
SPRY,203.17,203.17,219.24,231.78,163.51,161.85,97,97,92,91,16.83,1.0,14.3,10.56,0.96
VKTX,202.96,248.1,249.37,257.49,411.15,607.2,97,98,98,99,67.32,0.68,64.74,60.92,0.68
NN,202.24,202.24,175.65,135.03,217.2,258.89,97,88,96,96,14.34,1.0,8.84,7.39,1.03
QH,202.2,211.91,215.25,227.48,47.05,98.31,97,97,3,47,1.38,0.76,1.26,0.84,0.01
CANG,200.71,200.71,174.36,124.16,139.47,125.72,97,82,86,79,3.36,1.0,1.92,1.67,7.72
PRM,199.93,208.93,213.63,199.03,183.99,142.79,97,96,94,86,14.03,1.0,12.8,8.88,0.52
FTAI,199.71,199.71,218.63,218.63,211.98,178.26,97,97,96,92,157.46,1.0,134.92,94.64,0.64
ILLR,199.65,220.17,384.22,406.44,611.72,637.85,97,99,99,99,4.24,0.47,4.31,3.85,0.88
UI,199.48,199.48,172.09,150.71,128.36,74.46,97,92,81,10,318.17,1.0,231.19,161.45,2.34
MBRX,199.48,213.19,227.14,305.14,811.75,816.07,97,98,99,99,2.46,0.37,2.49,2.98,0.81
HYLN,199.44,199.44,189.38,173.13,196.94,164.08,97,94,95,91,2.78,1.0,2.29,1.79,1.19
RDW,199.17,199.17,200.17,174.69,211.54,133.96,97,94,96,83,9.01,0.97,7.36,5.52,1.07
PDEX,196.61,196.61,170.6,158.79,102.59,106.69,97,93,51,60,43.14,1.0,29.25,21.45,0.38
LUNR,196.57,207.9,195.57,221.61,118.5,196.07,97,97,73,94,9.5,0.83,7.41,5.55,0.65
SUPV,194.91,196.52,202.57,179.37,240.26,230.25,97,95,97,96,9.72,0.99,8.06,6.48,1.04
CVKD,194.69,201.97,201.97,156.33,67.92,124.52,97,93,8,78,17.67,0.55,12.87,9.69,1.26
EAF,192.69,192.69,168.33,115.23,86.67,75.59,97,74,19,11,2.12,0.74,1.36,1.33,0.46
AMLX,192.57,192.57,157.56,92.94,44.83,90.43,97,37,3,25,6.76,0.29,3.76,4.65,1.06
DUO,192.35,247.36,271.99,661.25,139.06,49.5,97,99,86,3,1.07,0.18,1.17,0.7,0.42
CRDO,191.76,192.28,176.14,171.32,157.94,149.07,97,94,91,88,47.72,1.0,34.18,26.74,0.7
PLSE,191.33,191.33,193.76,234.49,255.5,180.65,97,97,97,93,19.73,0.88,17.33,12.92,1.03
HOOD,191.13,191.13,173.49,146.55,175.42,160.3,97,91,93,90,30.32,1.0,24.16,20.0,1.18
SFM,190.94,190.94,175.68,170.86,174.26,157.03,97,94,93,90,145.04,1.0,113.85,83.73,0.67
DDL,190.2,224.42,213.91,200.32,122.57,77.9,97,96,77,12,4.16,0.92,3.23,2.03,0.69
EAT,189.43,193.54,185.48,162.68,166.22,129.17,97,93,92,81,114.67,0.99,85.31,64.53,0.46
ETON,188.93,191.38,198.92,173.7,92.21,105.82,97,94,26,59,8.82,1.0,6.86,4.57,0.92
SOUN,188.43,196.96,186.98,195.03,225.43,345.94,97,96,96,98,7.05,0.75,5.06,4.82,2.39
PRAX,187.65,187.65,175.38,196.16,218.57,304.79,97,96,96,97,75.68,1.0,64.64,52.89,0.79
BBAR,187.21,195.66,185.68,153.25,204.96,204.51,97,92,95,95,15.23,0.95,11.93,9.52,0.84
LNSR,187.17,187.17,142.84,133.97,157.02,160.13,97,87,91,90,7.73,1.0,5.02,4.4,3.65
GLUE,186.95,193.62,192.95,137.18,98.57,139.54,97,88,43,86,9.4,0.98,6.25,5.48,0.21
POET,185.78,202.34,216.23,278.43,214.77,130.15,97,98,96,81,4.02,0.82,3.76,2.44,0.71
IKT,185.37,185.37,174.26,83.66,93.1,133.16,97,21,32,83,3.08,0.94,1.72,1.8,2.44
BVS,185.1,248.89,248.89,220.59,201.72,181.64,97,97,95,93,11.74,0.81,11.79,7.37,0.65
BGM,185.08,197.26,178.06,231.92,173.98,111.66,97,97,93,67,7.31,0.84,7.45,4.82,0.55
OCUL,185.03,185.03,218.26,185.0,196.85,258.06,97,95,95,96,10.93,0.94,9.7,7.89,0.39
AVAH,185.01,185.01,211.24,240.61,208.51,160.82,97,97,95,90,5.81,1.0,5.13,3.48,1.43
PPTA,184.86,205.87,203.28,214.01,177.43,162.14,97,97,93,91,9.48,0.85,9.33,6.39,1.19
EOSE,184.63,231.8,242.77,244.48,156.29,67.9,97,97,91,8,2.62,0.7,2.87,1.62,0.78
TPL,184.53,184.53,163.62,138.95,134.55,102.23,97,89,84,54,1397.32,1.0,993.5,734.22,1.08
DCTH,183.9,183.9,185.07,216.64,174.13,117.69,96,97,93,74,11.27,0.99,9.78,7.18,2.99
CLS,183.52,186.07,165.81,147.92,224.62,219.83,96,91,96,95,85.96,1.0,56.99,50.78,0.75
HTCO,183.24,190.5,232.02,80.76,176.58,179.81,96,18,93,93,1.18,0.77,0.66,0.68,1.21
SMTC,182.95,182.95,170.97,162.26,186.89,186.89,96,93,94,93,52.38,1.0,44.1,34.02,0.44
BMA,182.7,191.91,198.25,176.71,246.4,241.83,96,95,97,96,79.01,0.95,70.59,55.63,0.91
OMIC,182.32,200.41,134.99,134.77,74.63,90.22,96,87,11,25,22.69,0.97,14.01,12.36,0.1
SG,181.36,216.04,208.73,217.25,265.75,217.59,96,97,97,95,38.88,0.9,35.57,27.32,3.19
GEO,181.24,181.24,112.75,117.58,143.86,155.01,96,77,88,89,25.34,1.0,14.45,13.87,2.26
DOCS,181.02,181.02,151.2,151.2,99.03,102.1,96,92,44,53,59.12,1.0,41.57,31.46,4.67
VRNA,180.56,193.0,176.09,178.29,124.91,91.83,96,95,78,32,38.69,1.0,31.75,21.12,0.87
EVGO,180.5,270.61,292.82,227.3,156.03,67.99,96,97,90,8,5.63,0.54,6.03,3.48,0.89
CADL,179.85,245.99,257.58,376.8,908.97,800.83,96,99,99,99,4.95,0.32,6.27,5.53,1.19
HIPO,179.13,179.13,162.61,144.43,149.13,205.68,96,90,89,95,27.81,1.0,18.89,17.57,2.66
CORT,178.83,178.83,151.81,148.21,136.89,94.8,96,91,85,40,59.9,1.0,44.32,32.12,1.15
FOA,178.55,178.55,153.95,148.01,90.93,74.82,96,91,24,10,15.92,1.0,11.2,7.99,2.57
IREN,177.93,186.62,181.32,152.29,283.86,226.87,96,92,98,95,10.98,0.67,8.51,7.82,0.8
ECOR,177.88,177.88,159.67,115.48,107.16,128.12,96,75,58,80,13.49,1.0,8.21,6.87,1.58
FLXS,177.58,180.57,171.79,161.74,145.73,181.96,96,93,88,93,59.27,0.98,46.67,38.1,0.7
LMB,177.54,177.54,170.8,162.4,163.27,179.42,96,93,92,93,96.03,1.0,76.38,57.45,0.75
EMKR,175.43,175.43,101.5,104.99,38.81,77.33,96,59,2,12,3.05,0.38,1.79,2.27,4.74
INSM,175.32,175.78,183.01,286.68,266.08,117.73,96,98,97,74,73.05,0.9,72.5,52.37,0.41
STRL,174.7,174.7,152.9,140.21,173.98,170.63,96,89,93,92,193.15,1.0,145.39,117.87,1.03
HIMS,174.67,187.47,180.34,162.11,226.75,172.59,96,93,96,92,23.11,0.91,18.74,16.68,1.35
ESOA,174.52,174.52,154.14,177.47,179.26,236.3,96,95,94,96,13.24,1.0,10.33,8.3,1.82
PRQR,174.47,184.26,222.68,114.54,113.27,114.89,96,73,67,71,3.85,0.8,2.52,2.12,0.5
COHR,174.22,177.92,175.01,170.69,150.05,151.23,96,94,89,89,111.03,1.0,90.42,70.02,1.27
RYAM,173.94,178.59,176.03,178.55,176.84,107.3,96,95,93,61,10.0,1.0,8.18,5.9,0.68
ATGL,173.67,198.37,198.37,165.94,101.84,114.82,96,94,49,71,9.59,0.29,5.29,4.51,0.06
GEVO,173.58,309.07,376.9,211.89,69.49,65.04,96,97,8,6,1.63,0.41,1.8,0.98,1.31
RIGL,173.41,173.41,132.07,145.56,93.75,113.48,96,91,33,69,21.73,1.0,14.77,12.23,6.26
QTTB,172.92,184.73,225.3,292.32,186.55,176.05,96,98,94,92,45.63,0.88,46.23,29.36,0.55
GATO,172.76,198.89,213.94,186.67,206.03,163.43,96,96,95,91,16.32,0.76,16.05,11.47,0.21
UAL,172.74,175.92,172.49,118.86,110.87,115.94,96,78,64,72,86.96,0.99,62.39,50.53,0.37
AQST,172.22,181.83,190.92,201.35,147.15,358.82,96,96,89,98,5.47,0.86,4.94,3.84,0.97
EDN,172.09,181.09,179.11,136.9,138.81,157.31,96,88,86,90,31.89,0.97,24.41,19.12,1.39
ELWS,172.02,258.45,105.85,123.08,95.55,148.47,96,81,37,88,4.34,0.54,2.56,2.67,1.91
BW,171.77,171.77,173.31,130.27,111.33,57.05,96,86,64,5,2.59,0.84,1.97,1.45,0.67
NISN,171.6,193.1,380.88,455.58,264.01,200.57,96,99,97,94,10.0,0.41,13.08,7.92,0.19
LX,171.2,186.98,172.33,180.69,84.11,87.92,96,95,17,21,3.6,0.87,2.68,2.0,0.75
REAX,171.12,171.12,170.9,235.15,249.67,251.55,96,97,97,96,6.56,0.98,5.53,4.58,2.1
EXK,170.52,175.79,182.61,143.08,178.6,115.27,96,90,93,71,4.58,0.76,4.2,3.28,0.77
WWW,170.39,171.75,150.64,159.47,132.0,115.2,96,93,83,71,21.74,1.0,15.98,12.75,1.45
UXIN,169.65,169.65,217.56,233.95,62.16,44.73,96,97,6,2,4.9,0.31,3.87,2.54,0.13
BYRN,169.65,173.9,241.69,267.41,228.09,292.07,96,98,96,97,17.41,0.89,15.7,12.39,0.58
AXON,169.55,169.55,142.74,142.74,136.81,129.35,96,90,85,81,602.22,1.0,414.14,331.58,5.24
BNTC,169.37,187.06,197.46,215.06,290.2,268.55,96,97,98,97,10.5,0.89,9.74,7.6,0.52
QTWO,168.82,168.82,153.72,155.32,167.45,167.45,96,92,92,91,102.9,1.0,80.37,63.02,0.95
CENX,168.65,173.0,140.5,128.65,197.98,187.55,96,85,95,93,22.18,1.0,16.13,15.26,0.66
NEOV,167.69,167.69,138.51,185.81,226.43,130.43,96,96,96,82,4.41,1.0,3.2,2.4,2.56
CLMB,167.46,172.51,163.38,167.17,151.77,136.32,96,94,90,84,120.75,0.98,100.43,73.89,0.7
CMPO,166.82,199.83,200.59,200.54,137.23,113.15,96,96,85,69,13.97,0.85,13.88,8.71,3.17
HUT,166.7,166.7,153.04,121.67,192.18,102.63,96,80,94,54,19.5,0.9,12.98,11.22,0.8
COMP,166.54,179.51,172.13,178.5,128.36,122.2,96,95,81,77,6.67,0.95,5.98,4.38,0.4
QUBT,166.33,166.33,152.56,88.34,76.44,98.71,96,26,12,48,1.35,1.0,0.83,0.78,3.51
CDNA,166.19,188.94,274.39,283.47,276.22,109.19,96,98,97,63,23.94,0.62,27.28,17.67,0.48
ARQT,165.03,165.03,144.48,187.04,169.6,269.72,95,96,92,97,10.4,0.8,9.66,9.3,1.29
ARIS,164.68,164.68,125.55,138.95,170.07,170.07,95,89,93,92,23.13,1.0,16.9,14.79,1.18
VRT,164.5,164.5,164.19,152.43,267.55,297.62,95,92,97,97,124.71,1.0,100.61,86.16,0.5
AIRG,164.36,168.46,177.61,200.1,155.36,127.41,95,96,90,80,9.6,0.99,8.43,6.32,0.46
BZFD,164.23,166.86,168.05,186.77,192.7,140.92,95,96,95,86,2.77,0.83,2.6,2.15,1.18
CRS,163.41,164.57,173.64,176.54,181.74,155.02,95,95,94,89,177.58,1.0,154.38,111.17,0.45
GCI,163.25,163.25,167.45,188.01,182.35,126.19,95,96,94,79,5.59,0.95,5.27,3.88,0.42
SYRE,163.09,163.09,134.68,139.04,369.66,482.5,95,89,98,98,38.23,0.8,30.73,31.05,0.57
TARS,162.84,181.58,181.58,132.96,166.58,201.41,95,87,92,95,49.53,1.0,35.95,32.33,0.8
IPX,162.27,162.27,177.45,179.15,154.05,181.61,95,95,90,93,24.7,1.0,21.2,16.11,0.71
FTK,161.96,161.96,116.7,116.63,142.8,87.82,95,76,87,21,6.99,1.0,4.95,4.13,1.96
CMMB,161.83,163.73,174.58,259.71,171.28,93.7,95,98,93,37,1.48,0.51,1.61,1.08,0.12
PRCT,161.62,171.24,180.97,162.82,159.96,159.65,95,93,91,90,98.27,1.0,79.41,63.68,0.56
AKA,161.3,179.26,223.47,276.22,409.51,298.82,95,98,98,97,25.0,0.77,23.89,17.15,0.77
JG,161.26,167.53,239.94,287.24,95.8,99.53,95,98,38,49,5.82,0.52,6.04,3.84,0.07
CIFR,160.25,162.9,125.56,114.14,179.69,164.09,95,73,94,91,7.04,1.0,4.22,4.15,0.91
NVDA,160.15,166.62,171.63,178.0,209.54,208.52,95,95,96,95,147.25,0.98,127.26,106.8,0.51
PRIM,160.09,160.09,136.2,135.91,149.15,139.19,95,88,89,85,81.31,1.0,59.98,50.39,0.68
ALHC,159.93,170.27,152.96,160.02,148.9,94.45,95,93,89,39,13.67,0.95,11.27,8.06,0.45
SOC,159.89,170.8,155.09,206.62,136.36,102.8,95,96,85,54,22.95,0.7,22.22,15.46,0.42
ZIM,159.54,164.33,164.7,169.59,192.85,106.34,95,94,95,59,24.74,0.95,21.19,17.11,0.49
TZOO,159.36,177.28,176.33,164.43,117.22,126.94,95,93,72,80,17.24,0.94,13.8,10.29,0.84
LFVN,159.33,178.07,173.33,179.46,123.39,129.42,95,95,77,81,13.69,0.93,11.57,8.05,0.52
REE,159.32,175.76,192.98,161.52,80.88,115.25,95,93,15,71,7.22,0.79,6.31,5.17,0.03
AGIO,159.32,159.32,133.74,148.36,166.28,133.68,95,91,92,83,59.62,1.0,45.17,38.65,2.28
BWAY,159.11,163.46,167.99,156.46,178.14,250.21,95,93,93,96,10.7,1.0,9.05,6.91,0.5
PRTH,159.09,159.09,144.8,163.82,163.64,87.36,95,93,92,20,7.09,0.98,6.13,4.57,0.94
APGE,158.97,158.97,147.23,163.66,173.48,200.44,95,93,93,94,61.75,0.85,54.26,49.28,0.59
ACLX,158.78,158.78,163.06,149.32,128.1,164.13,95,91,80,91,103.68,1.0,83.02,65.69,1.2
AUR,158.46,168.99,207.14,203.07,148.86,154.75,95,96,89,89,5.59,0.74,5.47,3.65,0.61
OPFI,157.97,164.96,151.38,151.23,142.63,139.04,95,92,87,85,6.36,0.94,4.81,3.71,1.63
ATYR,157.83,167.56,175.36,106.18,125.55,110.82,95,62,79,65,3.11,0.89,2.34,1.93,0.73
ACRS,157.02,157.02,120.78,86.78,69.89,71.87,95,25,9,9,2.6,0.46,1.37,1.25,1.48
SATS,156.77,156.77,149.09,151.31,125.95,103.2,95,92,79,55,25.79,0.88,24.48,18.37,0.44
AIRS,156.62,156.62,96.1,98.81,75.67,100.43,95,49,11,51,8.5,1.0,5.24,5.15,4.19
QNCX,156.47,156.47,159.42,83.22,67.21,111.22,95,20,7,66,1.62,1.0,0.91,0.93,0.62
HTCR,156.14,160.25,162.1,107.04,127.26,122.41,95,63,80,77,1.14,0.75,0.87,0.79,0.18
RVMD,156.03,156.03,147.54,132.52,148.47,139.4,95,87,89,85,60.59,1.0,47.57,39.71,0.92
WOOF,155.94,163.29,178.55,178.55,132.93,50.51,95,95,83,3,4.35,0.67,4.46,3.12,0.4
SKE,155.68,174.54,177.12,180.37,129.63,96.3,95,95,81,43,9.13,0.84,8.88,6.07,0.28
KRNT,155.67,155.67,137.89,138.05,89.09,82.12,95,89,22,15,30.57,1.0,23.86,18.3,0.32
NGVC,155.31,158.14,135.91,153.94,162.07,122.49,95,92,92,77,33.63,1.0,27.73,21.69,0.75
EUDA,155.26,207.58,272.93,342.89,334.07,187.14,95,98,98,93,4.09,0.78,3.99,2.9,1.42
LEE,155.19,166.64,159.68,81.64,110.23,127.78,95,19,63,80,17.8,0.9,12.16,11.44,1.08
CNTA,154.83,155.22,171.8,181.4,132.76,196.81,95,95,83,94,16.59,0.95,15.61,11.45,0.68
PHAT,154.77,181.09,165.68,176.64,112.91,109.45,95,95,67,63,16.84,0.8,17.28,12.06,0.74
LITE,154.71,154.71,127.83,120.39,109.33,94.56,95,80,62,40,83.36,1.0,63.24,52.4,3.78
COIN,154.58,154.58,133.14,142.67,214.67,273.69,95,90,96,97,272.72,0.96,184.96,208.37,1.37
BLND,154.38,154.38,155.52,192.52,197.45,223.11,95,96,95,95,4.64,1.0,3.67,3.04,1.11
