Ticker,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
SNYR,275604.61,514384.79,15175183.98,20094109.22,37249.78,91.49,99,99,99,14,8.4,0.93,2.89,1.01,
TECX,5004.82,8453.99,84696.27,229214.48,10287.79,86.32,99,99,99,7,38.74,1.0,25.32,18.23,
DRUG,4176.91,4176.91,520.03,105.44,82.95,122.29,99,60,6,78,48.94,0.99,8.66,3.14,
MIRA,2807.47,5437.65,7408.27,5184.2,178.05,102.61,99,99,94,44,1.29,0.17,1.36,1.17,
GNLN,943.85,943.85,872.36,526.5,126.37,101.8,99,99,83,42,1.98,0.0,5.05,5.25,
RGC,640.54,956.97,1047.13,803.98,123.54,61.3,99,99,82,2,4.65,0.11,6.14,6.03,
LASE,600.66,600.66,527.57,310.35,250.32,193.91,99,98,97,95,5.86,0.29,7.38,3.2,
QH,598.44,598.44,474.24,205.05,75.79,94.49,99,97,4,24,1.39,0.76,1.05,0.82,
CING,585.74,585.74,524.6,341.32,60.93,107.96,99,98,2,57,4.37,0.02,6.11,11.77,
LUMN,546.4,556.31,550.42,423.38,96.88,114.4,99,98,33,69,6.44,0.87,6.21,2.79,
STEC,541.7,541.7,233.76,118.68,55.27,48.76,99,82,1,1,0.95,0.11,0.61,0.78,
CHSN,537.86,537.86,333.7,131.48,172.21,301.63,99,90,93,98,10.56,0.68,5.34,2.71,
CNEY,534.64,534.64,404.6,151.69,58.06,67.64,99,94,2,2,0.52,0.08,0.52,0.79,
ASNS,488.11,649.5,2353.32,17030.74,4047.26,94.96,99,99,99,25,1.3,0.26,1.49,1.24,
SERV,479.67,638.74,737.78,578.96,80.6,89.34,99,99,5,9,9.74,0.36,8.68,6.32,
GDC,454.73,471.66,487.53,447.31,96.44,81.84,99,98,31,5,1.73,0.16,3.99,2.0,
VRAX,448.81,448.81,438.27,424.24,158.67,58.56,99,98,92,2,2.28,0.29,2.87,1.47,
DUO,404.85,404.85,338.82,547.45,472.12,86.2,99,99,98,6,1.08,0.18,1.04,0.67,
NOVVU,395.73,395.73,341.03,193.58,93.76,92.46,99,97,19,18,41.0,1.0,30.69,16.42,
TWG,392.22,392.22,238.06,109.37,102.31,101.37,99,69,51,40,0.54,0.0,2.57,1.61,
SMMT,376.0,410.39,520.51,871.61,575.7,186.32,99,99,98,94,21.26,0.65,19.37,9.24,
GLMD,369.48,369.48,312.74,175.99,100.02,100.71,99,96,43,39,3.93,0.09,4.84,4.36,
RGS,366.85,473.5,1090.13,1430.36,357.07,117.95,99,99,98,74,23.79,0.65,24.08,14.82,
NUZE,359.96,359.96,248.96,266.65,146.12,85.68,99,98,90,6,0.95,0.11,0.99,1.61,
TIL,358.26,358.26,344.85,234.1,126.6,140.09,99,97,84,87,31.06,0.32,38.66,17.95,
NEON,349.34,349.34,346.71,288.64,164.81,139.26,99,98,93,87,8.05,0.63,7.98,3.51,
COMM,343.95,349.61,347.92,292.35,109.04,111.53,99,98,66,65,6.22,0.93,5.38,2.55,
NOVV,342.61,342.61,296.14,174.69,97.74,93.03,99,96,36,20,37.0,1.0,27.93,15.82,
DSY,339.06,339.06,272.47,145.38,91.9,92.35,98,93,16,18,3.97,0.32,4.3,6.42,
ASTS,338.69,375.9,485.67,696.31,399.46,124.99,98,99,98,80,25.62,0.65,27.7,12.17,
KZIA,332.08,372.59,631.06,551.87,182.83,79.72,98,99,94,4,0.52,0.31,0.4,0.34,
PSNL,318.19,354.07,392.14,364.46,123.39,159.13,98,98,82,92,4.71,0.7,5.27,2.61,
SRRK,312.38,312.38,205.97,81.01,100.03,133.09,98,8,43,85,29.91,0.84,14.88,13.19,
ADD,306.18,328.53,379.46,349.56,91.62,150.78,98,98,15,90,0.18,0.01,0.73,0.39,
PRTG,302.95,302.95,268.77,160.81,71.1,64.11,98,95,3,2,6.36,0.11,5.58,7.47,
NUTX,290.84,290.84,281.84,220.28,56.96,96.95,98,97,2,29,24.29,0.53,21.83,13.84,
BOF,271.27,271.27,245.02,163.28,192.87,161.99,98,95,95,92,1.75,0.41,1.79,1.58,
TKNO,269.95,286.92,286.77,222.43,87.58,145.45,98,97,10,89,6.79,0.92,5.13,3.14,
DOGZ,269.48,269.48,243.0,275.25,282.35,223.15,98,98,97,96,56.84,1.0,30.81,14.88,
NCNA,266.14,266.14,263.87,207.67,72.44,79.47,98,97,3,4,1.79,0.0,3.58,4.79,
RAIL,265.34,265.34,239.14,172.75,124.37,122.28,98,96,82,78,14.57,1.0,10.05,5.04,
WHLR,264.16,264.16,192.6,79.81,69.42,74.7,98,8,3,3,9.91,0.0,11.9,191.11,
NISN,258.11,296.87,331.53,291.86,151.69,161.46,98,98,91,92,9.54,0.39,13.38,7.71,
CLOV,256.11,258.91,258.45,241.71,153.47,98.41,98,98,91,33,3.92,0.91,3.3,1.63,
ZAPP,254.57,366.59,1323.22,1950.09,322.36,130.87,98,99,98,84,2.66,0.11,3.21,4.52,
CRVS,253.76,253.76,240.02,197.38,113.56,150.0,98,97,73,90,8.31,1.0,5.43,2.93,
WLGS,251.59,251.59,213.36,141.77,133.63,176.97,98,93,86,94,2.38,0.7,1.39,0.8,
LUCY,250.51,269.71,414.8,2026.36,1362.77,88.06,98,99,99,8,5.84,0.15,6.54,6.91,
LCFY,247.41,286.32,385.15,335.1,99.95,108.97,98,98,43,59,4.83,0.34,5.82,4.95,
GEVO,241.57,241.57,201.14,134.94,84.98,96.08,98,91,8,27,2.96,0.88,1.52,0.91,
HROW,233.0,233.48,232.19,228.31,166.92,102.14,98,97,93,43,50.6,0.86,46.04,23.41,
MNPR,229.39,229.39,135.83,136.26,308.47,267.15,98,91,97,97,16.93,0.5,4.92,3.71,
GSIW,225.37,225.37,207.93,128.29,100.26,124.64,98,89,44,80,1.15,0.0,4.15,7.6,
MBIO,224.69,261.4,670.33,1569.96,318.16,92.44,98,99,98,18,0.29,0.09,0.27,0.59,
EOSE,222.78,228.63,261.27,267.11,137.62,90.01,98,98,88,10,3.34,0.96,2.72,1.52,
CAPR,222.66,222.66,179.47,95.83,137.75,134.92,98,31,88,85,21.78,1.0,10.88,6.46,
CMAX,222.0,300.2,333.05,324.36,97.24,45.85,98,98,34,1,1.62,0.0,2.14,4.24,
PSNYW,221.22,221.22,212.38,173.28,98.22,90.14,98,96,38,10,0.22,0.43,0.24,0.18,
ATNF,220.82,220.82,152.27,139.89,91.63,73.03,98,92,15,3,4.26,0.4,2.25,2.44,
ELWS,220.39,220.39,217.8,194.79,364.43,335.51,98,97,98,98,2.01,0.09,2.37,2.6,
GOVX,219.65,232.88,332.6,363.53,133.87,68.07,98,98,87,2,2.07,0.13,3.33,2.58,
SGMO,219.37,219.37,213.64,175.67,171.1,191.92,98,96,93,95,1.5,0.97,0.9,0.7,
RCAT,219.12,238.67,254.29,246.17,163.94,113.07,98,98,93,67,2.69,0.69,2.98,1.6,
WAVE,217.62,217.62,193.2,256.42,529.18,172.67,98,98,98,93,9.2,0.86,5.13,3.1,
SOND,216.55,216.77,212.91,195.51,156.21,134.09,98,97,91,85,2.83,0.19,5.15,3.99,
SQNS,215.96,215.96,208.44,169.61,86.42,90.42,98,96,9,11,2.36,0.23,2.44,2.45,
XCUR,214.91,220.34,221.06,167.83,106.23,119.48,98,95,61,75,2.37,0.32,2.49,2.55,
SEZL,214.31,214.31,206.27,200.63,353.51,426.88,98,97,98,98,212.96,0.94,159.68,90.31,
IMNN,213.2,225.1,226.87,223.27,220.18,151.22,98,97,96,90,0.93,0.16,1.07,1.11,
AGMH,210.5,210.5,196.16,125.95,92.05,107.83,98,88,16,57,1.78,0.8,1.53,1.32,
BBLG,206.63,206.63,201.78,136.95,71.12,103.69,98,92,3,46,1.73,0.17,1.67,2.0,
INSG,206.08,206.08,232.16,326.48,329.19,135.16,98,98,98,85,19.64,0.99,16.71,8.45,
EVGO,205.69,205.69,196.3,176.87,118.48,122.79,98,96,79,78,8.81,0.98,5.38,3.24,
SAVA,203.52,206.19,200.73,153.26,94.6,111.92,98,94,24,65,26.55,0.67,28.41,22.78,
CSLR,201.48,207.13,237.57,433.62,426.59,118.32,98,98,98,74,2.26,0.71,2.27,1.4,
TKLF,201.43,232.36,292.88,283.5,125.09,66.96,98,98,83,2,0.51,0.29,0.57,0.39,
INM,196.95,196.95,180.02,162.03,83.99,84.77,98,95,7,6,0.33,0.47,0.27,0.29,
ICLK,195.64,208.87,210.21,184.48,96.95,172.66,98,96,33,93,3.2,0.73,3.11,2.8,
APDN,195.45,195.45,184.84,153.79,63.08,90.65,98,94,2,11,0.31,0.0,1.06,4.42,
ATER,194.35,220.74,361.27,6036.76,487502.54,21760.14,98,99,99,99,2.68,0.73,3.01,2.19,
KAVL,193.37,201.54,265.6,477.15,518.99,110.31,98,98,98,62,1.01,0.07,0.84,1.99,
WLFC,192.98,192.98,189.01,165.5,128.08,98.91,98,95,84,34,184.91,0.89,138.7,79.55,
UXIN,192.95,192.95,163.69,94.36,94.2,49.93,98,25,20,1,4.18,0.23,3.4,2.48,
TISI,192.57,192.57,189.5,160.01,123.25,98.38,98,95,82,33,19.4,0.71,17.02,9.92,
ILAG,192.0,206.11,219.69,205.47,114.64,97.55,97,97,75,30,1.04,0.76,1.04,0.66,
JG,191.94,191.94,176.71,131.61,119.24,147.28,97,90,79,89,7.46,0.74,5.55,3.7,
MGOL,190.71,205.04,347.73,2077.17,1212.1,100.18,97,99,99,37,2.47,0.04,2.89,3.82,
SWIM,190.64,191.1,188.13,157.81,133.18,127.8,97,95,86,82,6.52,0.87,6.44,4.09,
AZ,188.3,188.3,173.49,167.1,87.64,89.99,97,95,10,10,5.36,1.0,2.33,1.89,
RVNC,187.57,192.08,198.24,185.33,71.56,85.67,97,96,3,6,4.7,0.34,5.83,4.68,
KXIN,187.01,187.01,155.44,92.35,85.09,122.61,97,20,8,78,5.37,0.01,7.69,11.11,
SNGX,186.98,209.57,331.06,280.91,101.0,215.37,97,98,47,96,3.88,0.14,3.86,6.44,
RCON,186.26,186.26,176.85,147.29,65.47,82.44,97,94,2,5,3.47,0.52,2.96,2.4,
BGM,185.82,197.7,222.6,220.93,164.73,140.65,97,97,93,87,7.98,0.95,7.16,4.59,
GDS,184.36,184.36,180.84,173.23,137.43,86.62,97,96,88,7,21.49,0.92,19.06,10.93,
WGS,184.05,185.24,191.03,365.7,428.91,336.15,97,98,98,98,58.82,0.97,43.5,23.84,
PIRS,183.03,203.57,201.89,166.32,89.15,89.33,97,95,12,9,16.94,0.66,16.95,13.55,
QTTB,181.35,191.63,196.45,186.18,178.56,150.7,97,96,94,90,50.59,1.0,44.71,27.63,
