Ticker,Name,Sector,Industry,RS,1wk:end max,1mo:1wk max,3mo:1mo max,6mo:3mo max,9mo:6mo max,Rating (RS),Rating (3M:1M),Rating (6M:3M),Rating (9M:6M),Price,52W pos,MA50,MA200,Volume / VMA50
6144,得利影,Communication Services,Entertainment,315.01,327.14,335.83,329.42,186.12,107.42,99,99,98,72,119.5,0.97,101.87,44.72,4.41
3230,錦明,Technology,Electronic Components,288.19,288.19,269.39,218.07,134.09,108.39,99,98,92,74,57.0,0.89,45.23,21.1,1.31
8937,合騏,Consumer Cyclical,Recreational Vehicles,236.77,236.77,232.43,191.61,104.76,99.46,99,98,67,43,82.3,0.98,60.71,32.56,0.29
4510,高鋒,Industrials,Specialty Industrial Machinery,222.24,235.92,238.88,213.2,104.65,100.73,99,98,67,50,47.7,0.81,45.18,24.8,2.5
8374,羅昇,Industrials,Industrial Distribution,219.24,236.5,287.19,313.47,202.03,93.95,99,99,98,11,142.5,0.89,138.56,71.32,0.93
2070,精湛,Industrials,Specialty Industrial Machinery,210.82,211.35,211.66,180.54,107.89,103.18,99,97,72,60,97.5,0.79,87.53,50.28,0.85
5364,力麗店,Consumer Cyclical,Lodging,201.14,201.14,196.42,173.5,89.6,93.0,99,97,21,8,39.55,0.73,40.14,24.0,0.47
4583,台灣精銳,Industrials,Specialty Industrial Machinery,199.23,199.23,188.03,152.84,107.95,101.76,99,95,72,55,822.0,1.0,576.34,330.87,1.86
3073,天方能源,Technology,Semiconductors,192.86,209.82,223.68,218.95,132.29,105.39,99,98,91,66,69.2,0.51,81.58,49.82,0.18
1540,喬福,Industrials,Specialty Industrial Machinery,187.57,190.47,190.75,173.76,106.55,99.54,99,97,70,43,45.2,0.86,43.13,26.28,2.82
2524,京城,Real Estate,Real Estate—Development,187.25,193.79,195.28,190.51,134.73,110.57,99,98,92,77,82.7,0.5,107.83,62.77,0.24
5443,均豪,Technology,Semiconductor Equipment & Materials,186.23,193.21,201.32,195.84,153.33,151.85,98,98,96,97,131.5,0.81,132.5,76.59,0.31
6199,天品,Technology,Computer Hardware,181.16,181.16,178.4,160.72,108.8,136.27,98,96,74,94,55.3,0.83,57.0,35.76,2.18
6640,均華,Technology,Semiconductors,179.03,184.44,200.34,200.74,217.98,203.14,98,98,99,99,881.0,0.81,894.98,521.52,0.65
5345,天揚,Technology,Electronic Components,176.28,191.35,226.16,222.41,128.81,93.27,98,99,89,9,27.0,0.59,29.85,18.15,0.24
8080,印鉐,Technology,Electronic Components,175.08,175.08,169.82,143.38,176.23,165.0,98,94,97,98,33.65,0.83,28.8,18.54,0.64
9906,欣巴巴,Industrials,Engineering & Construction,174.65,185.7,192.07,190.76,121.92,115.11,98,98,86,84,131.5,0.49,176.09,106.66,0.58
4562,穎漢,Industrials,Specialty Industrial Machinery,174.35,189.95,233.3,267.87,231.68,96.7,98,99,99,26,69.8,0.84,69.64,39.34,4.59
