Ticker,Name,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
4416,三圓,Real Estate,Real Estate Services,92.6,-1.14,15000000.0,15000000.0,-2.14,3.2,1768.07,0.18,-24.3,1.811,497.78,97,38
3296,勝德,Technology,Consumer Electronics,27.25,-3.0,0.0,0.0,44.0,12.5,1746.35,0.02,-16.62,16.451,1340.0,97,58
2316,楠梓電,Technology,Electronic Components,52.2,-0.02,0.19,0.23,47.5,5.95,1734.03,6.74,-46.84,18.348,8.06,97,10
4912,聯德控股-KY,Industrials,Metal Fabrication,98.7,1.4,-0.72,-0.42,11.75,41.5,1707.65,6.88,3.37,86.945,14.29,97,85
8928,鉅明,Consumer Cyclical,Leisure,32.6,-1.59,5.17,5.17,55.0,0.31,1697.91,0.18,21.12,57.038,180.28,97,91
3229,晟鈦,Technology,Electronic Components,20.8,5.5,7.14,47.78,25.0,,1653.15,-0.54,-21.5,13.976,,97,45
1569,濱川,Industrials,Metal Fabrication,38.85,-33.0,-11.5,-0.92,-4.05,56.5,1640.32,-0.67,-43.64,26.301,,96,12
1436,華友聯,Real Estate,Real Estate - Development,135.0,16.94,-6.2,-6.2,48.83,0.11,1600.54,10.83,1649.88,32.856,12.47,96,98
3086,華義,Communication Services,Electronic Gaming & Multimedia,207.5,-4.33,0.17,0.2,-1.93,12.43,1594.22,1.82,-20.11,5.979,110.99,96,49
3221,台嘉碩,Technology,Communication Equipment,26.8,-0.54,0.65,1.89,13.0,42.0,1582.08,0.55,-22.89,21.156,48.45,96,41
6229,研通,Technology,Semiconductors,36.7,42.0,-12.5,-0.93,15.33,45.0,1485.82,0.95,28.7,38.887,37.95,96,92
3531,先益,Technology,Semiconductors,30.0,-1.57,-0.31,-0.24,-0.84,46.5,1481.33,3.02,-42.94,31.609,9.88,96,12
9962,有益,Basic Materials,Steel,15.6,3.43,-1.71,-0.63,-0.06,-5.86,1451.43,0.83,-25.3,34.22,18.86,96,35
1416,廣豐,Technology,Information Technology Services,13.5,0.87,-1.63,-0.62,27.0,16.0,1434.53,0.94,108.83,1.596,14.26,96,96
8011,台通,Technology,Communication Equipment,27.25,5.44,-1.04,-25.28,39.0,0.11,1385.74,0.64,37.66,16.821,41.72,96,93
7402,邑錡,Industrials,Security & Protection Services,76.5,0.47,-0.2,-0.17,-0.14,42.0,1342.64,1.62,-39.52,15.406,45.19,96,15
3150,鈺寶-創,Technology,Semiconductor Equipment & Materials,37.1,15.33,7.1,-25.3,20.5,,1335.81,-0.18,25.86,7.145,,96,92
3548,兆利,Technology,Electronic Components,165.5,-0.01,-0.25,-0.2,0.22,40.67,1313.18,10.95,-10.14,148.476,14.7,96,70
3260,威剛,Technology,Semiconductors,88.5,-0.4,0.39,0.65,1.53,39.22,1292.56,10.19,6.02,141.933,8.68,96,87
8450,霹靂,Communication Services,Entertainment,25.45,4.0,3.17,0.76,27.0,12.83,1266.98,-2.41,-43.16,5.57,,96,12
1310,台苯,Basic Materials,Chemicals,12.5,7.0,-1.4,-3.5,58.0,-16.42,1254.89,-0.36,8.49,20.015,,96,88
2719,燦星旅,Consumer Cyclical,Travel Services,47.55,2.51,0.28,0.39,17.0,19.5,1221.11,3.42,161.79,26.368,13.89,96,97
3492,長盛,Technology,Electronic Components,27.4,0.32,-0.3,-0.23,1.72,36.0,1207.78,1.3,-22.35,21.143,21.04,96,42
5314,世紀,Technology,Semiconductors,228.0,-0.63,0.46,0.85,12.82,17.3,1202.15,11.39,2936.07,24.538,19.53,96,99
6442,光聖,Technology,Electronic Components,432.0,0.9,0.26,0.36,2.06,33.4,1178.24,6.43,46.11,51.284,68.51,96,94
2243,宏旭-KY,Consumer Cyclical,Auto Parts,23.45,-2.5,-1.14,-0.53,28.0,6.29,1105.7,-0.2,123.04,29.312,,95,96
5310,天剛,Technology,Computer Hardware,48.8,-12.91,7.19,7.19,-2.73,0.27,1102.48,-0.01,-1582.1,0.225,,95,1
8033,雷虎,Consumer Cyclical,Leisure,58.2,0.94,2.4,2.4,32.0,2.7,1097.28,0.41,1.75,7.855,139.51,95,84
2455,全新,Technology,Semiconductor Equipment & Materials,165.5,0.05,0.33,0.37,17.17,,1086.83,1.61,55.81,18.487,101.24,95,95
2524,京城,Real Estate,Real Estate - Development,84.9,0.76,-0.02,-0.02,32.67,2.18,1081.66,2.56,69.81,10.482,32.3,95,95
5340,建榮,Consumer Cyclical,Textile Manufacturing,45.25,0.19,0.45,0.83,20.0,15.0,1080.16,0.49,27.5,8.158,90.1,95,92
6103,合邦,Technology,Semiconductors,51.3,0.96,0.33,0.5,28.5,2.08,1075.09,0.58,2.28,3.296,90.0,95,84
6271,同欣電,Technology,Semiconductor Equipment & Materials,139.0,0.21,0.13,0.15,34.17,-0.02,1072.95,7.49,-18.7,56.829,18.42,95,52
4720,德淵,Basic Materials,Specialty Chemicals,20.2,-0.59,-0.29,3.71,17.0,,1059.69,0.34,-11.14,33.561,59.41,95,69
3064,泰偉,Communication Services,Electronic Gaming & Multimedia,81.2,-2.29,0.54,1.18,-0.62,24.25,1057.39,-0.23,-44.69,7.889,,95,11
6425,易發,Technology,Semiconductor Equipment & Materials,84.1,-34.0,1.92,2.09,30.5,2.59,1036.8,0.84,10.31,34.38,106.19,95,89
2017,官田鋼,Basic Materials,Steel,12.6,-32.0,1.48,3.08,11.5,6.17,1029.48,0.29,-21.68,7.675,43.1,95,45
2514,龍邦,Industrials,Engineering & Construction,22.6,-1.98,0.44,0.78,-0.74,33.0,1013.96,3.44,18.23,67.673,6.51,95,90
4907,富宇,Real Estate,Real Estate—Development,68.7,6.93,-0.2,-0.17,27.75,2.04,994.04,5.01,3581.34,54.532,13.23,95,99
4109,加捷生醫,Consumer Defensive,Packaged Foods,26.05,14.5,-0.25,-0.2,16.5,2.86,972.03,4.36,26.03,5.144,5.89,95,92
8067,志旭,Technology,Electronics & Computer Distribution,18.5,0.0,16.0,-2.17,15.0,,947.49,-1.55,-30.67,4.724,,95,24
4401,東隆興,Consumer Cyclical,Textile Manufacturing,23.15,0.67,0.12,0.14,31.0,2.38,947.15,0.49,2.39,27.467,47.45,95,84
2348,海悅,Real Estate,Real Estate Services,164.0,-1.43,0.43,0.75,0.54,29.5,943.93,16.08,-2.12,64.112,9.98,95,81
8354,冠好,Basic Materials,Specialty Chemicals,17.3,-0.98,0.05,0.05,0.2,28.67,938.09,1.71,-26.59,7.931,10.29,94,32
8068,全達,Technology,Electronics & Computer Distribution,29.5,-5.47,0.98,61.0,20.0,9.79,927.21,1.0,-41.94,9.664,28.9,94,13
2915,潤泰全,Consumer Cyclical,Textile Manufacturing,75.7,-0.18,-0.23,-0.19,-0.19,29.57,915.23,10.64,-29.93,2.487,7.1,94,26
5455,昇益,Real Estate,Real Estate—Development,64.3,-28.8,1.1,11.19,0.2,24.17,912.0,5.46,430.2,43.871,11.45,94,98
4722,國精化,Basic Materials,Specialty Chemicals,43.2,0.15,-0.17,-0.14,0.7,28.5,906.58,2.51,-8.03,38.675,17.17,94,74
2611,志信,Industrials,Marine Shipping,23.25,-2.08,0.08,0.09,0.06,21.8,877.13,3.58,-22.87,3.496,6.47,94,41
2250,IKKA-KY,Industrials,Specialty Industrial Machinery,96.6,0.16,-0.2,-0.17,1.64,26.5,875.75,6.41,-22.05,125.96,14.62,94,44
4924,欣厚-KY,Technology,Computer Hardware,19.8,-8.5,8.5,8.5,26.5,2.19,871.43,-0.27,22.45,15.32,,94,91
4588,玖鼎電力,Industrials,Electrical Equipment & Parts,86.3,1.08,-0.22,-0.18,-0.34,0.13,863.49,3.65,-19.62,25.9,23.32,94,51
5381,合正,Technology,Electronic Components,27.3,-1.25,0.59,1.43,-0.42,26.0,854.7,0.25,-3.54,8.244,107.6,94,80
3287,廣寰科,Technology,Electronics & Computer Distribution,35.6,-0.19,0.75,3.07,29.0,2.15,852.36,2.52,-6.61,16.246,15.28,94,76
5450,南良,Consumer Cyclical,Textile Manufacturing,18.55,-0.48,0.82,4.67,1.33,30.0,852.23,0.38,-21.81,20.258,48.82,94,44
6547,高端疫苗,Healthcare,Biotechnology,43.4,6.5,-0.16,-0.19,25.0,1.95,852.12,-2.11,1.168160000000003e+18,1.897,,94,99
4510,高鋒,Industrials,Specialty Industrial Machinery,46.2,71.0,-67.0,1.34,13.0,,827.8,0.83,-7.12,18.591,57.47,94,75
4706,大恭,Basic Materials,Specialty Chemicals,30.05,-0.52,0.38,0.62,26.0,3.37,820.9,0.87,-16.49,14.998,34.25,94,58
4767,誠泰科技,Basic Materials,Specialty Chemicals,35.95,0.07,-0.13,-0.12,-0.12,26.0,805.32,3.23,-28.88,38.927,11.11,94,28
4716,大立,Basic Materials,Specialty Chemicals,28.4,0.34,1.61,2.64,5.5,22.5,801.18,1.04,-21.03,6.692,26.54,94,46
6111,大宇資,Communication Services,Electronic Gaming & Multimedia,61.9,-7.45,6.71,1.18,18.5,3.88,786.02,-2.35,28.92,42.934,,94,92
2409,友達,Technology,Electronic Components,17.05,14.33,-0.56,-1.27,20.0,2.09,784.78,-0.81,-15.63,34.855,,94,61
1532,勤美,Industrials,Metal Fabrication,37.35,0.71,0.14,0.16,1.66,23.33,784.61,4.85,7.73,57.127,7.73,93,88
2002,中鋼,Basic Materials,Steel,22.45,1.25,9.0,9.0,0.5,2.25,782.71,0.22,-24.02,23.827,104.32,93,38
2002A,中鋼特,Basic Materials,Steel,42.2,1.25,9.0,9.0,0.5,2.25,782.71,0.22,-24.02,23.827,191.59,93,38
8111,立碁,Technology,Electronic Components,46.4,-0.5,0.17,0.21,-1.28,26.0,751.09,0.61,-26.99,7.092,72.87,93,31
5014,建錩,Basic Materials,Steel,18.4,0.2,0.14,0.17,8.57,19.67,747.89,1.32,-21.55,82.334,14.02,93,45
2230,泰茂,Consumer Cyclical,Auto Parts,163.0,0.01,0.34,0.51,3.5,5.45,745.98,5.2,60.46,19.708,31.54,93,95
3051,力特,Technology,Electronic Components,30.35,-0.74,0.12,0.14,0.7,8.37,735.66,1.83,-41.21,10.863,16.78,93,14
9945,潤泰新,Industrials,Engineering & Construction,48.2,-0.6,0.08,0.09,0.01,23.6,726.42,5.04,-17.24,9.762,9.58,93,57
1742,台蠟,Basic Materials,Specialty Chemicals,17.8,-2.5,0.17,0.2,0.7,3.41,725.56,1.47,-66.7,3.201,12.59,93,6
8466,美吉吉-KY,Industrials,Building Products & Equipment,56.0,31.0,4.0,4.0,1.91,23.33,725.4,0.1,-15.76,46.119,547.0,93,61
6441,廣錠,Technology,Semiconductors,46.0,-0.21,-1.32,-4.08,0.54,0.07,719.01,-1.09,-75.41,12.042,,93,5
6163,華電網,Communication Services,Telecom Services,24.6,2.02,-4.55,-4.55,2.09,-2.44,692.52,1.18,24.44,37.919,20.51,93,91
4545,銘鈺,Industrials,Metal Fabrication,60.6,0.75,-0.14,-0.12,0.84,21.0,690.12,2.17,-8.69,27.426,27.28,93,73
2312,金寶,Technology,Computer Hardware,25.7,0.0,0.11,0.12,2.33,0.76,685.4,0.85,-21.84,104.035,30.76,93,44
6180,橘子,Communication Services,Electronic Gaming & Multimedia,76.8,2.81,0.37,0.59,22.16,0.2,678.02,11.89,-15.71,59.428,6.47,93,61
4950,牧東,Consumer Cyclical,"Furnishings, Fixtures & Appliances",13.0,2.58,-0.28,-0.4,19.42,0.07,633.15,-1.7,-130.14,0.858,,93,3
1472,三洋實業,Consumer Cyclical,Textile Manufacturing,60.1,-3.16,-0.19,-0.16,-2.27,2.14,627.16,4.25,140.66,53.919,14.12,93,96
1735,日勝化,Basic Materials,Chemicals,21.15,-0.36,0.0,0.0,21.0,0.43,625.57,1.06,-10.48,25.59,21.93,93,70
6456,GIS-KY,Technology,Electronic Components,57.3,-2.33,8.47,1.13,-2.8,23.87,617.67,-5.09,-52.45,200.238,,93,9
3231,緯創,Technology,Computer Hardware,110.5,0.25,-0.17,-0.15,0.34,19.67,611.67,5.53,-14.97,327.458,19.71,92,63
5490,同亨,Industrials,Business Equipment & Supplies,25.55,-0.6,3.81,1.36,11.8,9.0,603.2,-0.54,43.9,12.274,,92,94
8162,微矽電子-創,Technology,Semiconductors,34.1,-18.0,0.55,1.2,17.0,5.29,603.16,0.66,-15.63,15.15,52.27,92,61
5438,東友,Industrials,Business Equipment & Supplies,29.5,-1.2,-6.9,-1.17,-3.36,9.0,602.69,0.16,-35.99,14.514,176.88,92,17
1815,富喬,Technology,Electronic Components,21.9,12.0,0.42,0.3,33.0,-0.86,592.86,-1.16,-0.05,7.281,,92,83
2637,慧洋-KY,Industrials,Marine Shipping,72.2,0.17,0.5,1.0,0.0,7.0,583.51,6.75,-14.11,0.796,10.65,92,64
2024,志聯,Basic Materials,Steel,20.75,4.0,5.5,1.22,4.2,15.0,581.84,-0.2,10.98,10.572,,92,89
2610,華航,Industrials,Airlines,21.55,0.12,0.15,0.17,0.04,1.32,581.66,1.42,-15.7,32.027,15.28,92,61
6237,驊訊,Technology,Semiconductors,52.2,-2.0,-2.5,-0.71,7.67,12.33,575.44,-0.74,-55.51,4.817,,92,8
3434,哲固,Technology,Computer Hardware,27.85,0.0,0.32,0.47,0.6,17.67,574.71,1.25,-25.64,24.031,22.4,92,34
5546,永固-KY,Basic Materials,Building Materials,29.2,-2.75,-0.6,-0.37,-0.25,23.8,571.96,-1.02,-61.1,42.468,,92,7
4502,健信,Industrials,Metal Fabrication,25.6,-0.8,-2.44,-0.71,9.56,5.56,554.07,0.69,-21.79,26.988,37.1,92,44
6117,迎廣,Technology,Computer Hardware,110.5,-0.12,0.24,0.31,13.87,3.35,549.96,3.76,3.68,32.107,29.52,92,86
6187,萬潤,Industrials,Specialty Industrial Machinery,469.0,0.56,0.71,2.46,7.5,11.18,547.58,6.21,211.51,32.492,72.46,92,97
3297,杭特,Industrials,Security & Protection Services,26.55,2.5,-5.17,-1.24,3.0,13.33,530.52,0.06,-18.82,4.903,426.67,92,52
5211,蒙恬,Technology,Software—Application,25.1,-0.48,-0.62,-1.6,-0.55,18.43,530.32,-0.79,-9.94,5.325,,92,71
2545,皇翔,Real Estate,Real Estate - Diversified,60.7,0.34,0.58,1.41,6.7,11.17,521.72,7.21,265.21,28.334,8.32,92,97
2726,雅茗-KY,Consumer Cyclical,Restaurants,29.3,-16.57,1.06,18.91,6.43,12.18,521.65,1.13,-79.27,23.339,25.31,92,5
4167,松瑞藥,Healthcare,Biotechnology,21.5,-2.14,1.59,2.7,2.5,23.0,518.77,0.37,4.71,3.822,57.16,91,86
3686,達能,Technology,Solar,21.8,-4.0,2.5,1.67,3.33,12.0,518.06,-0.16,167.3,0.987,,91,97
4933,友輝,Technology,Electronic Components,69.3,0.03,0.04,0.04,0.27,16.73,514.74,6.38,-20.52,33.04,10.72,91,48
4945,陞達科技,Technology,Semiconductors,84.8,-0.52,0.27,0.37,-0.6,17.5,506.54,2.73,-29.37,14.881,30.48,91,27
1540,喬福,Industrials,Specialty Industrial Machinery,45.8,0.24,0.26,0.35,0.52,3.71,502.41,2.09,9.0,7.516,21.63,91,88
2401,凌陽,Technology,Semiconductors,30.5,-38.0,1.6,2.67,15.0,3.44,500.1,-0.14,-10.17,10.295,,91,70
6624,萬年清,Industrials,Waste Management,38.1,1.72,-5.84,-5.84,-2.0,0.2,496.93,0.93,24.55,29.879,41.08,91,92
2630,亞航,Industrials,Aerospace & Defense,33.0,0.11,-0.5,2.5,9.0,,491.85,0.17,-16.03,24.236,192.94,91,60
1423,利華,Consumer Cyclical,Textile Manufacturing,39.85,12.0,-15.12,-0.94,27.0,-9.5,490.05,0.65,-60.21,1.031,61.46,91,7
2543,皇昌,Industrials,Engineering & Construction,91.3,9.4,-0.38,-0.28,8.97,3.88,480.63,4.98,12.38,46.896,18.67,91,89
6558,興能高,Industrials,Electrical Equipment & Parts,22.3,1.0,-10.75,-0.91,3.25,24.0,473.32,0.13,-31.82,12.344,168.46,91,22
1808,潤隆,Real Estate,Real Estate Services,49.3,4.09,-5.63,-0.85,0.27,-1.52,471.4,7.61,80.65,30.003,6.48,91,96
1465,偉全,Consumer Cyclical,Textile Manufacturing,15.1,-0.8,-0.08,-0.08,-0.75,17.0,466.21,0.76,-50.48,4.942,20.2,91,9
6186,新潤,Real Estate,Real Estate—Development,66.6,0.6,0.24,0.32,12.9,2.78,463.16,4.25,649.78,28.762,15.36,91,98
1442,名軒,Real Estate,Real Estate Services,65.4,0.66,0.87,6.65,10.9,2.49,460.8,7.91,755.33,25.932,8.28,91,98
1468,昶和,Consumer Cyclical,Textile Manufacturing,14.3,0.88,-0.06,-0.06,2.36,13.5,460.7,0.76,-12.21,6.74,19.01,91,68
6743,安普新,Technology,Consumer Electronics,52.8,3.77,-1.17,-7.0,23.0,-0.73,457.9,0.53,20.34,33.228,98.68,91,91
3481,群創,Technology,Electronic Components,16.1,4.75,-0.36,-0.57,6.0,0.82,454.6,-1.04,-27.24,26.657,,91,31
6174,安碁,Technology,Electronic Components,22.05,-4.71,0.68,2.1,-2.29,1.0,452.35,0.25,-27.9,8.876,87.0,91,30
9946,三發地產,Real Estate,Real Estate—Diversified,25.2,2.67,3.0,3.0,4.5,11.0,448.37,0.74,119.98,5.081,33.38,90,96
1539,巨庭,Industrials,Specialty Industrial Machinery,29.6,-0.56,0.05,0.05,0.0,13.8,446.23,1.65,-58.47,23.462,17.58,90,7
3294,英濟,Technology,Electronic Components,31.4,0.43,-0.21,-0.18,5.7,12.57,438.68,0.44,-16.04,34.196,70.45,90,60
4956,光鋐,Technology,Electronic Components,41.65,7.5,0.08,0.07,12.5,0.92,434.41,-1.01,-17.8,11.416,,90,55
2440,太空梭,Industrials,Electrical Equipment & Parts,14.1,1.0,1.0,0.5,15.5,3.0,432.25,-0.56,13.78,25.364,,90,89
8932,智通*,Consumer Cyclical,Apparel Manufacturing,88.0,0.3,0.39,0.63,0.84,12.17,431.6,1.19,16.47,7.376,77.9,90,90
4157,太景*-KY,Healthcare,Biotechnology,14.35,10.0,0.0,0.0,8.0,6.0,423.75,0.33,232.72,0.208,43.03,90,97
4534,慶騰,Industrials,Metal Fabrication,24.3,0.25,3.67,3.67,5.8,9.0,417.6,-0.23,-16.2,8.73,,90,59
2380,虹光,Technology,Computer Hardware,6.3,-10.0,21.33,1.05,-0.29,16.0,413.83,-1.47,-10.08,11.501,,90,71
8289,泰藝,Technology,Scientific & Technical Instruments,26.8,-0.68,-0.12,-0.11,-0.42,-1.66,412.51,0.67,-29.0,21.046,39.78,90,27
6875,國邑*,Healthcare,Biotechnology,63.4,0.0,-2.76,-1.57,0.36,0.27,405.97,0.35,1.1119466666666665e+18,2.709,177.14,90,99
3691,碩禾,Technology,Solar,103.5,-3.94,3.55,3.55,10.12,4.86,403.72,-4.67,163.35,58.928,,90,97
3679,新至陞,Technology,Electronic Components,133.0,-0.52,0.21,0.27,-0.53,14.46,403.52,11.89,18.9,61.305,11.23,90,91
6584,南俊國際,Consumer Cyclical,"Furnishings, Fixtures & Appliances",187.0,0.07,0.45,0.83,3.14,13.0,400.91,2.04,19.81,25.206,89.95,90,91
9958,世紀鋼,Industrials,Metal Fabrication,230.5,-0.21,0.34,0.51,1.21,12.3,390.86,7.69,-16.18,60.869,30.3,90,59
5202,力新,Technology,Software—Application,26.2,26.87,-0.19,-0.16,9.62,3.25,387.84,4.06,-22.88,1.682,6.38,90,41
1455,集盛,Consumer Cyclical,Textile Manufacturing,10.55,-0.17,15.0,15.0,3.33,2.75,384.69,0.17,11.81,17.199,61.47,90,89
1459,聯發,Consumer Cyclical,Textile Manufacturing,9.99,35.0,-7.0,-0.87,1.57,4.0,383.21,0.33,-6.71,4.393,30.61,90,76
3490,單井,Technology,Semiconductor Equipment & Materials,32.65,-10.29,0.74,2.81,1.43,11.8,381.53,2.81,-30.34,5.494,11.55,89,25
1515,力山,Industrials,Specialty Industrial Machinery,35.4,-1.53,0.07,0.08,9.6,4.19,376.89,3.92,-18.55,48.214,8.9,89,53
8210,勤誠,Technology,Computer Hardware,294.5,0.24,0.19,0.23,0.82,12.17,376.04,13.29,8.05,111.9,21.93,89,88
3530,晶相光,Technology,Semiconductors,98.8,1.0,-3.5,-3.5,4.67,10.61,376.0,-1.37,-28.87,21.136,,89,28
6785,昱展新藥,Healthcare,Drug Manufacturers—Specialty & Generic,173.5,-4.8,0.73,2.67,2.4,2.53,371.72,7.3,,7.654,23.15,89,
5706,鳳凰,Consumer Cyclical,Travel Services,60.4,-0.37,0.13,0.15,-0.09,9.67,371.68,3.11,106.22,34.627,19.61,89,96
2035,唐榮,Basic Materials,Steel,33.0,12.0,0.03,0.03,34.0,-18.33,366.88,-2.41,-20.92,29.602,,89,47
2101,南港,Consumer Cyclical,Auto Parts,48.85,64.0,1000000.0,1000000.0,4.42,8.0,364.67,0.76,-17.25,10.139,63.22,89,57
1616,億泰,Industrials,Electrical Equipment & Parts,22.35,-3.33,-0.18,-0.15,-6.5,0.56,364.57,0.85,-13.97,22.351,25.94,89,64
5230,雷笛克光學,Technology,Electronic Components,38.35,-0.5,0.05,0.05,2.71,2.31,363.66,0.82,-0.79,30.005,45.49,89,82
3372,典範,Technology,Semiconductors,17.65,-0.06,-0.1,-0.12,0.18,1.19,363.45,-0.8,-20.83,5.448,,89,47
5464,霖宏,Technology,Electronic Components,27.1,-2.51,-0.12,-0.11,-1.21,14.1,358.22,1.68,-15.25,15.238,15.98,89,62
