Ticker,Name,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
3592,瑞鼎,Technology,Semiconductors,350.5,0.07,0.11,0.13,0.41,2.29,57.07,25.97,2.48,295.609,13.5,74,84
1103,嘉泥,Basic Materials,Building Materials,17.85,2.83,-4.0,60.33,2.67,,56.31,0.27,-14.81,4.511,65.93,74,63
2906,高林,Consumer Cyclical,Specialty Retail,18.2,0.86,-0.57,-0.36,0.08,2.5,55.68,0.6,-11.25,40.967,30.08,74,69
5543,桓鼎-KY,Industrials,Building Products & Equipment,29.2,-2.73,1.83,2.21,-0.39,3.88,55.62,-1.15,-9.74,85.093,,74,71
2329,華泰,Technology,Semiconductors,38.7,-0.4,-0.09,-0.08,-0.44,1.8,55.5,2.76,-22.54,31.829,13.86,74,42
6937,天虹,Technology,Semiconductors,290.5,0.11,-0.09,-0.08,1.73,0.95,55.46,6.49,1.64,34.068,48.07,74,84
6526,達發,Technology,Semiconductors,633.0,0.94,-0.09,-0.09,1.54,2.0,55.14,10.96,5.92,98.182,57.48,74,87
2731,雄獅,Consumer Cyclical,Travel Services,128.5,-0.11,0.1,0.12,0.33,2.23,54.78,18.18,38.3,279.663,7.07,74,93
2606,裕民,Industrials,Marine Shipping,55.6,0.23,0.12,0.14,1.03,0.98,54.69,4.55,-8.88,18.791,11.82,74,73
6118,建達,Technology,Electronics & Computer Distribution,25.35,-5.2,0.11,0.12,1.29,2.25,54.64,0.59,-19.76,95.248,41.53,74,50
2641,正德,Industrials,Marine Shipping,19.3,-0.33,-0.14,-0.13,2.0,0.62,53.02,1.96,-5.84,5.439,9.64,74,77
1235,興泰,Consumer Defensive,Farm Products,148.5,0.46,-1.48,-0.6,2.82,0.0,52.8,1.88,72.11,1.057,80.05,74,95
5432,新門,Technology,Electronic Components,269.0,0.57,-0.68,-0.4,0.29,0.65,51.61,1.62,-37.17,12.26,163.89,74,16
1903,士紙,Consumer Defensive,Household & Personal Products,56.9,-0.2,-6.8,-1.17,0.5,1.8,51.58,0.44,-37.01,0.623,129.55,74,16
3379,彬台,Industrials,Specialty Industrial Machinery,34.6,2.06,-0.08,-0.09,3.5,-0.27,50.39,0.48,15.08,18.121,72.19,74,90
3356,奇偶,Industrials,Security & Protection Services,62.2,-0.14,0.77,3.31,1.17,1.59,49.61,6.0,-33.92,14.076,10.22,73,19
5225,東科-KY,Technology,Consumer Electronics,123.5,0.41,-0.15,-0.13,0.74,1.33,49.23,10.12,-9.23,166.459,12.1,73,72
6952,大武山,Consumer Defensive,Farm Products,49.75,-2.13,0.02,0.02,0.35,2.57,49.01,2.45,-6.14,21.6,20.41,73,77
2734,易飛網,Consumer Cyclical,Travel Services,26.8,14.6,-0.4,-0.29,1.94,-0.2,48.93,1.63,1.95,54.558,16.56,73,84
4973,廣穎,Technology,Computer Hardware,31.6,-19.14,-0.06,-0.06,-1.29,2.71,48.51,3.99,-28.03,71.31,7.82,73,29
6261,久元,Technology,Semiconductor Equipment & Materials,70.0,0.64,-0.28,-0.22,2.84,0.2,48.06,5.22,-3.53,31.73,13.12,73,80
5272,笙科,Technology,Semiconductor Equipment & Materials,33.15,2.78,-5.75,-5.75,3.09,0.04,48.04,0.16,-25.84,6.267,204.06,73,33
1307,三芳,Consumer Cyclical,Textile Manufacturing,38.7,-0.39,0.14,0.16,0.56,1.6,47.99,2.82,-17.45,25.859,13.46,73,56
8043,蜜望實,Technology,Electronic Components,39.5,-0.43,-0.3,21.33,2.39,,47.31,0.62,-39.69,59.355,62.02,73,15
3483,力致,Technology,Electronics & Computer Distribution,167.5,0.71,-0.57,-0.36,-0.22,3.02,46.47,8.4,-16.14,106.425,19.05,73,59
8478,東哥遊艇,Consumer Cyclical,Recreational Vehicles,292.0,-0.03,0.11,0.13,0.04,-0.15,46.39,22.77,-9.12,77.476,12.52,73,72
4994,傳奇,Communication Services,Electronic Gaming & Multimedia,116.0,-3.36,0.56,1.27,-0.11,4.12,46.31,3.27,-43.28,25.306,34.86,73,12
3622,洋華,Technology,Electronic Components,70.1,-0.14,-0.36,-0.27,0.84,1.74,46.03,4.85,-4.27,11.608,13.4,73,79
3303,岱稜,Industrials,Metal Fabrication,60.0,-0.33,0.08,0.09,0.68,2.17,46.03,3.1,-5.73,27.067,18.77,73,77
5519,隆大,Industrials,Engineering & Construction,37.75,-1.54,0.69,2.27,-0.73,3.52,45.79,4.24,-36.05,28.274,8.68,73,17
1464,得力,Consumer Cyclical,Textile Manufacturing,14.8,0.92,0.24,0.31,3.78,0.18,45.65,0.49,-2.25,25.716,29.9,73,81
1568,倉佑,Consumer Cyclical,Auto Parts,28.5,-1.85,-0.94,-0.48,-0.93,1.57,45.52,1.7,-53.12,11.312,16.44,73,8
1418,東華,Consumer Cyclical,Textile Manufacturing,33.9,0.44,-0.24,-0.31,0.22,-0.55,44.66,0.61,-72.33,0.252,53.03,73,6
1441,大東,Consumer Cyclical,Textile Manufacturing,15.65,6.71,0.73,0.42,2.68,0.33,43.59,0.28,12.81,18.186,56.79,72,89
2368,金像電,Technology,Electronic Components,190.0,0.25,0.02,0.02,0.86,1.84,42.5,10.18,2.76,72.783,18.17,72,84
8047,星雲,Industrials,Specialty Industrial Machinery,15.75,-0.12,0.15,0.13,1.63,2.29,42.24,-0.68,-38.68,10.968,,72,15
8923,時報,Communication Services,Publishing,18.9,-1.62,0.19,0.24,-0.92,3.86,41.69,1.03,-29.01,14.339,18.3,72,27
1789,神隆,Healthcare,Drug Manufacturers - Specialty & Generic,24.85,-1.0,0.64,1.75,0.29,2.6,41.53,0.5,-24.66,4.336,49.7,72,37
4542,科嶠,Industrials,Specialty Industrial Machinery,101.5,-3.36,-0.72,-0.42,-4.0,1.9,40.68,1.52,-16.38,24.454,65.13,72,59
2501,國建,Real Estate,Real Estate - Development,25.3,-0.57,0.38,0.62,-0.2,2.92,40.67,2.16,-17.32,17.307,11.53,72,56
4503,金雨,Industrials,Business Equipment & Supplies,50.6,4.0,-0.2,-0.25,3.67,-0.03,40.04,-1.06,-3.07,5.412,,72,80
1618,合機,Technology,Electronics & Computer Distribution,43.85,0.47,0.14,0.16,1.33,1.21,39.13,2.85,-18.03,24.322,15.11,72,54
1531,高林股,Industrials,Specialty Industrial Machinery,14.7,0.71,-2.79,-0.74,2.33,3.0,38.99,0.14,-21.31,8.178,102.86,72,46
3339,泰谷,Technology,Semiconductors,37.1,-0.07,-0.25,-0.2,-0.2,3.0,38.84,0.34,-0.54,10.222,106.32,72,82
4563,百德,Industrials,Specialty Industrial Machinery,126.5,0.24,0.36,0.56,0.29,1.29,38.64,2.74,-6.5,55.641,46.35,72,76
3213,茂訊,Technology,Computer Hardware,97.5,0.09,0.13,0.15,0.34,2.41,38.63,10.32,-21.75,53.729,9.22,72,45
8358,金居,Technology,Electronic Components,60.1,0.37,0.39,0.64,2.48,0.18,38.58,3.06,5.01,25.677,19.48,72,86
2461,光群雷,Consumer Cyclical,Packaging & Containers,22.1,13.7,-0.8,-0.44,5.39,-2.4,38.31,1.47,-26.42,34.513,14.86,72,32
2031,新光鋼,Basic Materials,Steel,60.1,0.96,0.27,0.37,2.33,0.67,38.2,9.22,-22.93,48.915,6.42,72,41
3652,精聯,Technology,Computer Hardware,38.85,1.69,-0.31,-0.24,0.87,1.67,38.17,0.84,-21.97,30.586,45.18,72,44
8097,常珵,Technology,Communication Equipment,73.0,2.31,-0.33,-0.5,2.0,-2.78,37.69,-0.8,-24.87,1.323,,72,36
3441,聯一光,Technology,Electronic Components,39.05,-0.76,0.1,0.11,1.42,0.82,37.65,0.91,-23.5,7.26,42.09,72,40
1713,國化,Basic Materials,Specialty Chemicals,53.2,4.49,-0.43,-0.3,2.63,-0.44,37.34,3.75,5.09,3.432,14.0,71,86
1413,宏洲,Consumer Cyclical,Textile Manufacturing,9.85,0.0,0.86,0.46,1.36,1.36,37.18,-0.7,-15.78,16.572,,71,60
1809,中釉,Industrials,Building Products & Equipment,22.25,-1.75,0.83,5.0,1.0,2.37,36.95,0.11,-19.75,14.691,198.18,71,50
6538,倉和,Technology,Electronic Components,132.5,0.26,-0.09,-0.08,1.04,1.95,36.85,12.56,4.29,66.665,10.27,71,86
3083,網龍,Communication Services,Electronic Gaming & Multimedia,45.25,-0.39,0.96,24.5,1.0,8.14,35.98,0.76,10.47,4.812,58.95,71,89
2497,怡利電,Consumer Cyclical,Auto Parts,85.8,0.31,-0.22,-0.18,0.95,0.37,35.72,2.36,7.0,33.738,35.08,71,87
2027,大成鋼,Basic Materials,Steel,34.65,-0.17,-0.09,-0.08,-0.75,-0.83,35.66,1.6,-24.32,40.348,21.31,71,38
3632,研勤,Technology,Software - Application,14.5,-6.5,0.0,0.0,-3.2,0.0,35.52,-0.05,-28.31,9.442,,71,29
6224,聚鼎,Technology,Electronic Components,67.8,0.45,-0.6,-0.37,0.0,4.17,35.44,1.45,-22.8,31.669,47.59,71,41
4413,飛寶企業,Consumer Cyclical,Apparel Manufacturing,18.7,-9.0,-0.69,-0.41,-14.0,13.0,34.72,0.42,-72.04,12.248,44.29,71,6
5215,科嘉-KY,Technology,Computer Hardware,49.1,1.94,-0.26,-0.2,-0.08,3.45,34.24,2.98,-25.11,41.895,16.48,71,35
3665,貿聯-KY,Industrials,Electrical Equipment & Parts,444.5,26.86,-9.82,-0.91,1.23,1.44,34.15,16.34,-13.7,310.66,27.17,71,65
6257,矽格,Technology,Semiconductor Equipment & Materials,75.4,0.0,0.0,0.0,0.43,2.31,33.91,5.16,-8.0,36.675,14.73,71,74
8438,昶昕,Basic Materials,Chemicals,40.3,1.14,-0.03,-0.03,1.75,0.71,33.7,1.9,-13.56,44.848,21.05,71,65
5475,德宏,Consumer Cyclical,Textile Manufacturing,14.5,0.6,-0.11,-0.12,1.28,-0.14,33.63,-1.4,-11.68,3.965,,71,68
5356,協益,Technology,Electronic Components,37.35,-1.0,0.98,56.5,2.39,0.46,33.5,6.8,-6.91,35.067,5.4,71,75
6753,龍德造船,Industrials,Aerospace & Defense,115.5,-0.18,0.45,0.8,1.61,0.54,33.49,7.13,7.33,43.316,16.06,71,88
2945,三商家購,Consumer Defensive,Grocery Stores,41.15,-0.22,-0.18,1.23,1.67,,33.46,1.92,-21.5,209.432,21.56,71,45
6516,勤崴國際,Technology,Scientific & Technical Instruments,70.3,0.18,0.0,0.0,0.05,-0.03,33.27,1.09,-43.02,7.762,64.68,70,12
8423,保綠-KY,Consumer Cyclical,Auto Parts,22.85,-0.18,-0.03,-0.03,-0.77,3.33,33.27,0.88,-23.12,10.949,25.8,70,41
8083,瑞穎,Consumer Cyclical,Auto Parts,156.5,0.1,0.12,0.14,0.94,1.9,32.95,10.44,15.27,41.936,15.09,70,90
5227,立凱-KY,Industrials,Electrical Equipment & Parts,33.8,0.25,0.63,0.39,2.05,0.37,32.71,-5.99,-37.92,8.31,,70,16
3491,昇達科,Technology,Communication Equipment,322.5,1.27,0.26,0.34,2.03,0.38,32.7,5.31,23.07,29.518,59.51,70,91
2228,劍麟,Consumer Cyclical,Auto Parts,112.0,-1.36,0.31,0.44,0.0,1.81,32.63,8.94,-19.74,66.45,12.42,70,50
1414,東和,Consumer Cyclical,Textile Manufacturing,22.75,0.0,0.07,0.07,0.0,3.0,32.57,0.27,-25.83,2.604,84.07,70,33
5016,松和,Basic Materials,Steel,27.7,0.18,-0.03,-0.03,1.29,2.0,32.3,1.36,-23.17,40.141,20.33,70,40
2313,華通,Technology,Electronic Components,64.3,0.17,-0.35,-0.26,0.94,1.77,32.25,4.48,-9.98,60.546,13.95,70,71
4961,天鈺,Technology,Semiconductors,275.0,0.55,-0.13,-0.11,0.57,0.4,31.88,15.92,-7.17,103.582,16.9,70,75
3715,定穎投控,Technology,Electronic Components,73.4,0.21,-0.24,-0.19,0.45,2.0,31.73,4.65,-12.58,60.412,15.57,70,67
8103,瀚荃,Technology,Electronic Components,58.0,0.33,-0.17,-0.14,0.67,1.92,31.51,3.76,-22.42,37.756,15.16,70,42
3311,閎暉,Technology,Electronic Components,37.85,0.18,-0.26,-0.21,-0.37,0.21,31.13,1.65,-12.21,32.906,22.91,70,68
8410,森田,Basic Materials,Specialty Chemicals,79.1,0.13,-0.15,-0.13,0.07,1.21,30.66,6.51,-28.4,31.258,11.95,70,28
1225,福懋油,Consumer Defensive,Packaged Foods,115.5,0.9,-0.4,-0.29,2.47,0.11,30.52,2.05,-31.04,59.438,55.12,70,23
6951,青新-創,Industrials,Waste Management,58.8,0.37,0.07,0.08,1.5,0.2,30.44,3.32,6.91,12.738,17.74,70,87
6666,羅麗芬-KY,Consumer Defensive,Household & Personal Products,65.0,2.23,-0.23,-2.14,2.03,,29.92,1.38,24.81,22.444,46.45,70,92
1319,東陽,Consumer Cyclical,Auto Parts,102.5,-0.12,0.09,0.1,0.37,1.39,29.59,6.73,-14.38,42.384,15.82,70,63
8936,國統,Industrials,Engineering & Construction,63.7,0.21,-0.2,-0.16,1.46,0.03,29.49,3.38,14.6,20.39,18.37,70,90
8432,東生華,Healthcare,Drug Manufacturers—Specialty & Generic,63.2,-1.89,0.42,0.72,-0.3,2.82,29.12,2.3,8.72,24.268,27.04,69,88
2612,中航,Industrials,Integrated Freight & Logistics,45.2,0.43,0.33,0.48,2.72,-0.35,28.88,2.11,-12.74,21.509,21.0,69,67
8074,鉅橡,Technology,Electronic Components,27.7,-0.31,-0.09,-0.08,0.53,2.4,28.85,1.02,-16.89,14.9,26.03,69,57
4721,美琪瑪,Basic Materials,Specialty Chemicals,71.4,0.84,0.1,0.12,5.26,2.06,28.79,3.09,-35.68,28.831,22.85,69,18
6757,台灣虎航-創,Industrials,Airlines,57.1,-0.28,0.19,0.24,0.87,0.79,28.65,5.81,67.7,33.972,9.74,69,95
6189,豐藝,Technology,Electronics & Computer Distribution,81.5,-0.28,0.09,0.1,0.55,1.84,28.62,5.93,3.45,172.263,13.58,69,85
2855,統一證,Financial Services,Capital Markets,26.35,-0.29,0.35,0.54,0.15,2.84,28.62,2.96,-15.92,7.236,8.78,69,60
8016,矽創,Technology,Semiconductors,234.5,0.22,-0.25,-0.09,0.79,,28.42,14.89,-7.2,143.829,15.55,69,75
6122,擎邦,Industrials,Engineering & Construction,49.95,0.49,-0.33,-0.25,0.37,0.22,28.38,5.44,-25.54,64.487,9.15,69,34
5015,華祺,Industrials,Tools & Accessories,41.6,-0.27,-0.21,0.01,0.87,,27.61,2.68,-25.03,24.817,15.47,69,36
1513,中興電,Industrials,Specialty Industrial Machinery,164.5,-0.06,0.12,0.14,2.28,0.24,26.72,6.88,-5.12,47.855,23.69,69,78
2617,台航,Industrials,Marine Shipping,32.15,-0.4,-1.14,-0.53,0.45,1.38,26.68,4.63,-13.72,10.012,6.85,69,65
3661,世芯-KY,Technology,Semiconductors,1855.0,0.27,0.14,0.16,0.97,0.96,26.36,60.29,44.09,536.528,30.77,69,94
6415,矽力*-KY,Technology,Semiconductors,547.0,6.3,-2.72,-0.73,6.41,-1.85,25.94,3.25,-5.6,43.997,169.23,69,77
6205,詮欣,Technology,Electronic Components,71.4,0.62,0.15,0.18,3.3,-0.9,25.89,2.17,4.28,16.027,32.49,69,86
2483,百容,Industrials,Electrical Equipment & Parts,23.25,0.75,-0.29,-0.23,-0.62,4.0,25.7,0.34,-23.33,16.403,67.35,69,40
5493,三聯,Technology,Electronic Components,92.7,2.32,-0.9,-0.47,2.84,-0.78,25.52,7.37,-4.34,95.255,12.35,69,79
5206,坤悅,Real Estate,Real Estate—Development,39.2,3.05,-0.46,-0.87,7.0,-3.73,25.31,1.76,589.13,17.478,21.96,69,98
2402,毅嘉,Technology,Electronic Components,43.85,1.0,-0.45,-0.31,0.5,1.31,24.87,1.93,-10.5,29.844,22.98,69,70
8941,關中,Consumer Defensive,Household & Personal Products,69.1,5.72,-1.15,-0.54,-0.64,2.65,24.16,4.88,-19.5,87.492,14.06,68,51
4304,勝昱,Consumer Cyclical,Packaging & Containers,9.95,-3.5,-1.12,-9.6,-0.87,3.3,24.05,-3.24,-73.48,11.045,,68,6
1476,儒鴻,Consumer Cyclical,Apparel Manufacturing,539.0,0.22,-0.09,0.12,1.1,,23.97,16.68,10.24,122.82,32.79,68,89
5301,寶得利,Consumer Cyclical,Luxury Goods,8.61,-1.67,0.08,0.08,0.06,1.33,23.96,-0.52,76.54,2.643,,68,96
6829,千附精密,Industrials,Specialty Industrial Machinery,128.0,0.61,-0.18,-0.15,0.85,0.56,23.9,4.68,23.92,32.608,25.85,68,91
6615,慧智,Healthcare,Diagnostics & Research,51.4,-0.29,0.36,0.57,1.25,1.9,23.23,1.17,-24.35,22.383,42.99,68,37
6197,佳必琪,Technology,Computer Hardware,154.0,0.37,0.14,0.16,0.69,1.31,23.23,7.32,21.13,49.478,20.63,68,91
1541,錩泰,Industrials,Tools & Accessories,33.1,-0.95,-0.12,-0.11,2.08,0.9,22.25,2.56,-43.41,42.801,12.77,68,12
4979,華星光,Technology,Semiconductors,151.5,0.34,-0.34,-0.25,0.6,1.47,21.93,4.14,15.74,24.477,37.2,68,90
2536,宏普,Real Estate,Real Estate - Development,31.15,3.33,2.25,0.69,2.86,4.33,21.38,1.35,-21.29,10.903,22.67,68,46
6805,富世達,Technology,Computer Hardware,888.0,0.14,0.0,0.0,0.27,1.6,20.95,12.94,3.89,101.57,64.91,68,86
8342,益張,Industrials,Business Equipment & Supplies,89.9,0.06,0.1,0.11,0.4,1.91,20.34,6.58,-10.45,47.253,13.5,68,70
3528,安馳,Technology,Electronics & Computer Distribution,51.6,0.85,6.73,-4.75,0.99,,19.86,2.72,-44.86,79.347,19.04,68,11
6855,數泓科,Industrials,Tools & Accessories,165.5,-0.24,0.05,0.05,0.36,1.7,19.7,7.98,3.61,24.616,19.3,68,85
3484,崧騰,Industrials,Electrical Equipment & Parts,56.9,0.22,0.18,0.22,0.68,2.33,19.66,3.19,-15.22,48.574,17.4,68,62
2926,誠品生活,Consumer Cyclical,Department Stores,54.1,-0.47,4.74,0.83,2.36,1.37,19.23,-1.81,-12.16,148.025,,68,68
1316,上曜,Real Estate,Real Estate Services,16.4,6.4,-0.29,-0.4,3.6,-0.29,19.2,-0.55,52.63,3.964,,68,95
3376,新日興,Industrials,Metal Fabrication,187.0,0.3,0.02,0.03,1.08,1.51,19.02,6.4,1.47,65.051,28.98,68,84
2029,盛餘,Basic Materials,Steel,26.4,-0.02,-0.19,-0.16,1.29,-0.02,18.73,2.21,-13.22,41.065,11.74,67,66
2491,吉祥全,Consumer Cyclical,"Furnishings, Fixtures & Appliances",15.05,-6.0,3.17,3.17,2.4,-0.72,18.71,0.4,-23.48,2.521,36.25,67,40
1717,長興,Basic Materials,Specialty Chemicals,32.55,0.0,-0.17,-0.15,0.27,2.17,18.4,1.6,-19.9,37.018,19.91,67,50
3693,營邦,Technology,Computer Hardware,336.0,0.27,-0.56,-0.36,0.29,0.47,18.33,26.79,-3.69,233.642,11.83,67,80
6228,全譜,Technology,Computer Hardware,47.0,-0.67,0.17,0.14,0.12,1.6,18.19,-1.24,9.38,1.692,,67,88
2020,美亞,Basic Materials,Steel,29.9,-1.49,0.09,0.09,0.21,1.29,17.99,4.77,-53.1,22.891,6.11,67,8
2362,藍天,Technology,Computer Hardware,64.5,-1.09,0.54,1.19,0.62,1.29,17.88,2.86,-15.15,42.941,21.61,67,62
6761,穩得,Technology,Electronics & Computer Distribution,104.0,0.46,0.17,0.2,1.65,0.51,17.24,4.93,-8.52,70.776,20.79,67,73
6679,鈺太,Technology,Semiconductors,332.0,-0.18,-0.02,-0.02,0.32,1.83,17.14,9.37,-5.03,39.58,34.36,67,78
2106,建大,Consumer Cyclical,Auto Parts,30.65,-0.05,0.01,0.01,0.07,2.15,17.01,1.81,-21.04,36.555,16.77,67,46
3272,東碩,Technology,Computer Hardware,29.2,0.33,-0.08,-0.09,1.96,0.67,16.85,-3.79,-46.69,44.68,,67,11
4133,亞諾法,Healthcare,Biotechnology,30.35,-0.47,0.44,0.79,0.5,1.44,16.82,1.08,-32.9,6.022,27.82,67,21
6432,今展科,Technology,Electronic Components,32.6,0.24,-0.37,-0.27,0.37,2.19,16.79,1.47,-25.73,34.775,21.97,67,34
4968,立積,Technology,Semiconductors,194.5,1.71,4.26,4.26,2.4,4.19,16.67,0.26,-8.86,38.5,721.15,67,73
5274,信驊,Technology,Semiconductors,4360.0,0.3,0.18,0.22,1.11,1.1,16.54,39.12,40.0,109.85,113.62,67,94
6642,富致,Technology,Semiconductors,68.2,0.46,0.23,0.3,1.19,1.17,16.5,2.85,-4.95,12.428,23.65,67,78
6494,九齊,Technology,Semiconductors,62.3,1.51,-0.44,-0.31,0.36,2.35,15.98,3.68,-13.49,45.145,16.71,67,65
6188,廣明,Technology,Computer Hardware,99.8,-0.59,-0.29,-0.22,-0.59,0.1,15.4,3.76,-41.98,34.388,25.8,67,13
2929,淘帝-KY,Consumer Cyclical,Apparel Manufacturing,13.95,-1.22,0.28,0.22,0.4,-0.12,15.32,-0.56,-36.48,20.677,,67,17
4743,合一,Healthcare,Biotechnology,142.5,-0.8,1.5,0.42,0.64,,14.86,-3.14,200.51,0.214,,66,97
4129,聯合,Healthcare,Medical Devices,96.2,0.08,-0.16,-0.14,0.09,0.15,14.84,4.51,-4.62,46.482,21.55,66,79
3533,嘉澤,Technology,Electronic Components,1530.0,0.08,0.11,0.45,0.82,,14.79,52.15,0.63,239.969,31.54,66,83
1734,杏輝,Healthcare,Biotechnology,32.65,-0.69,0.19,0.23,-0.67,0.37,14.56,1.98,-19.4,16.623,16.41,66,51
1326,台化,Basic Materials,Chemicals,42.1,0.23,-1.96,-0.66,0.1,3.0,14.08,1.88,-3.1,60.666,21.94,66,80
3305,昇貿,Technology,Electronic Components,71.4,0.04,0.17,0.2,0.22,1.61,13.89,2.29,-2.42,50.065,30.35,66,81
3324,雙鴻,Technology,Computer Hardware,728.0,0.61,-0.13,-0.12,1.6,0.4,12.94,19.26,18.07,163.372,36.5,66,90
5269,祥碩,Technology,Semiconductors,1575.0,0.03,0.14,0.16,0.86,1.27,12.17,45.28,-3.27,107.616,34.01,66,80
6788,華景電,Industrials,Electrical Equipment & Parts,261.0,0.79,-0.11,-0.1,1.95,-0.1,11.96,9.73,52.23,40.092,27.7,66,94
6655,科定,Basic Materials,Lumber & Wood Production,133.0,0.48,-0.15,-0.13,1.38,0.66,11.91,4.54,-19.84,32.896,29.41,66,50
2442,新美齊,Real Estate,Real Estate - Development,25.6,-1.68,0.49,0.96,-2.04,3.39,11.68,2.05,-645.53,6.561,12.02,66,2
6212,理銘,Real Estate,Real Estate—Development,71.7,-12.7,1.05,20.0,-0.18,1.69,11.29,7.7,-53.5,74.27,9.21,66,8
4442,竣邦-KY,Consumer Cyclical,Textile Manufacturing,33.4,0.22,0.95,17.5,0.66,1.77,10.98,2.1,-9.59,46.234,15.95,66,71
3036,文曄,Technology,Electronic Components,107.0,0.08,0.05,0.05,1.15,0.91,10.89,5.81,52.34,816.488,18.24,66,95
2467,志聖,Industrials,Specialty Industrial Machinery,238.5,0.09,0.03,0.03,1.55,0.39,10.84,4.2,29.39,28.65,54.4,66,92
6283,淳安,Technology,Consumer Electronics,28.6,1.0,0.58,0.37,1.17,1.5,10.77,-0.95,-27.97,9.671,,66,29
8112,至上,Technology,Semiconductors,68.8,0.65,-0.34,-0.25,0.29,1.6,10.67,5.39,33.71,436.252,12.58,66,93
4543,萬在,Consumer Cyclical,Auto Parts,50.7,-0.16,0.05,0.06,-0.26,0.41,10.6,2.35,-32.34,14.51,20.55,66,21
2618,長榮航,Industrials,Airlines,36.4,0.66,-0.13,-0.12,0.3,0.04,10.6,4.36,-5.98,39.749,8.25,66,77
1781,合世,Healthcare,Medical Devices,16.5,-2.3,-0.33,-0.25,0.65,2.2,10.36,,-43.37,14.192,,65,12
1615,大山,Industrials,Electrical Equipment & Parts,61.4,0.13,-0.04,-0.03,1.15,0.62,10.14,3.65,8.84,29.938,16.88,65,88
8147,正淩,Technology,Electronic Components,123.5,-0.5,-0.31,-0.24,-0.12,0.89,9.74,2.36,-3.75,33.0,50.85,65,79
1709,和益,Basic Materials,Chemicals,24.0,0.49,0.08,0.09,1.23,0.95,9.55,1.38,-8.7,19.943,17.14,65,73
6199,天品,Technology,Computer Hardware,52.0,2.78,-2.6,-2.6,7.0,-2.8,8.73,0.48,-8.81,1.595,104.58,65,73
2462,良得電,Technology,Consumer Electronics,31.1,0.3,-0.84,-0.46,1.19,0.37,8.55,2.13,-12.45,27.136,14.44,65,67
4198,欣大健康,Healthcare,Medical Devices,32.25,0.55,-0.32,-0.46,1.08,-0.3,8.28,4.86,35.13,13.873,6.58,65,93
3515,華擎,Technology,Computer Hardware,208.5,-0.17,0.0,0.0,0.67,1.46,8.24,9.89,-6.57,169.982,20.93,65,76
2454,聯發科,Technology,Semiconductors,1225.0,-0.23,0.26,0.35,0.61,0.87,7.7,63.62,-1.79,315.052,19.57,65,81
5443,均豪,Technology,Semiconductor Equipment & Materials,152.0,1.31,0.49,0.95,1.58,0.21,7.66,1.7,-3.22,22.11,81.18,65,80
2432,倚天酷碁-創,Technology,Computer Hardware,35.7,1.17,-0.39,-0.28,0.16,0.15,7.62,2.07,-4.47,37.77,17.39,65,79
4116,明基醫,Healthcare,Medical Instruments & Supplies,52.6,0.29,-0.63,1.07,0.29,,7.4,2.24,-6.1,103.145,23.48,65,77
3030,德律,Technology,Scientific & Technical Instruments,139.5,0.02,0.3,0.43,1.26,0.68,7.27,6.11,28.51,23.579,22.5,65,92
3321,同泰,Technology,Electronic Components,18.4,0.22,0.04,0.04,-0.43,2.12,7.2,-3.09,-7.2,21.611,,65,75
4771,望隼,Healthcare,Medical Instruments & Supplies,228.5,-0.14,0.02,0.02,0.34,0.97,6.88,12.92,10.56,55.775,17.18,65,89
5515,建國,Industrials,Engineering & Construction,22.05,-0.95,0.47,0.89,0.16,1.77,6.84,1.94,-6.27,18.609,11.29,65,76
3713,新晶投控,Technology,Solar,23.4,-0.4,-3.0,-3.0,0.21,1.0,6.82,-0.17,-69.33,8.292,,65,6
6138,茂達,Technology,Semiconductors,201.0,0.06,0.03,0.03,0.47,1.34,6.76,8.97,-18.4,81.811,22.63,65,53
1702,南僑,Consumer Defensive,Packaged Foods,58.6,-0.34,0.13,0.15,0.11,1.69,5.65,5.22,-21.03,93.311,10.92,64,46
6278,台表科,Technology,Semiconductors,108.5,0.26,-0.17,-0.15,0.36,1.4,5.54,10.63,-28.0,161.865,10.21,64,29
9949,琉園,Consumer Defensive,Household & Personal Products,25.25,-0.3,0.5,0.33,0.54,1.3,5.48,-0.5,-28.91,4.028,,64,28
6605,帝寶,Consumer Cyclical,Auto Parts,251.0,-0.09,0.17,0.21,0.22,0.98,5.27,17.61,-12.72,117.507,14.08,64,67
1817,凱撒衛,Consumer Defensive,Household & Personal Products,42.2,0.2,0.06,0.07,0.75,1.02,4.96,4.2,-17.58,36.671,9.89,64,56
8114,振樺電,Industrials,Business Equipment & Supplies,216.0,1.09,-0.25,-0.2,0.69,0.22,3.58,6.42,-6.42,136.846,32.79,64,76
3338,泰碩,Technology,Electronic Components,69.7,0.1,-0.14,-0.12,0.15,1.57,3.44,3.36,-17.22,45.732,20.09,64,57
2504,國產,Basic Materials,Building Materials,50.1,1.37,0.04,0.05,1.59,-0.03,3.22,3.99,-20.38,18.248,12.68,64,48
1760,寶齡富錦,Healthcare,Biotechnology,89.9,-1.22,0.7,2.33,0.15,0.96,3.21,1.18,-18.41,23.434,75.17,64,53
