Ticker,Name,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
2547,日勝生,Industrials,Conglomerates,12.25,1.05,21.23,0.29,27.27,,1785.71,2.91,-44.43,7.247,4.23,97,25
6969,成信實業*-創,Industrials,Conglomerates,41.3,13.75,0.93,0.04,29.5,,1739.7,-1.56,42.57,6.494,,97,95
4416,三圓,Real Estate,Real Estate Services,61.9,-0.61,-1.55,-6.22,-9.47,,1580.21,-1.36,-13.43,6.494,,97,84
3541,西柏,Technology,Consumer Electronics,25.85,2.0,2.0,1.33,0.5,,1533.06,-0.02,-33.95,18.1,,97,52
8466,美吉吉-KY,Industrials,Building Products & Equipment,27.7,0.2,0.25,-1.18,21.0,,1398.62,2.56,-20.33,59.351,10.78,97,77
6241,易通展,Technology,Communication Equipment,12.65,6.3,1.19,-3.57,18.0,,1328.6,0.27,1.67,14.107,48.15,97,90
3064,泰偉,Communication Services,Electronic Gaming & Multimedia,63.3,-1.77,-2.3,4.9,-2.4,,1314.88,-1.68,-92.72,8.05,,97,5
3313,斐成,Industrials,Engineering & Construction,13.65,0.1,0.09,1.4,-20.87,,1313.42,-0.7,-1552.18,0.147,,97,2
6658,聯策,Technology,Semiconductor Equipment & Materials,73.3,4.55,4.55,-2.81,19.0,,1270.3,1.45,10.06,54.085,50.69,97,92
4175,杏一,Healthcare,Pharmaceutical Retailers,63.1,0.36,0.57,3.53,18.17,,1188.38,2.73,-35.49,184.408,22.93,97,48
1432,大魯閣,Consumer Cyclical,Leisure,16.95,6.0,6.0,0.57,16.62,,1182.93,-0.42,-29.94,12.495,,97,62
5278,尚凡,Communication Services,Internet Content & Information,36.3,0.31,0.44,-0.14,17.5,,1151.65,0.98,-23.51,7.706,37.4,97,74
5276,達輝-KY,Consumer Cyclical,Auto Parts,14.9,-0.18,-0.15,2.75,15.5,,1024.65,1.08,-18.22,23.99,13.8,97,80
2331,精英,Technology,Computer Hardware,18.2,1.1,10.7,-2.2,13.57,,1017.86,0.8,-46.03,31.559,23.0,97,23
1457,宜進,Consumer Cyclical,Textile Manufacturing,17.35,-0.21,-0.18,1.81,14.67,,983.83,1.35,-44.11,14.431,12.81,97,26
3083,網龍,Communication Services,Electronic Gaming & Multimedia,34.55,0.2,0.25,-3.5,-3.17,,974.58,0.43,-65.47,4.558,81.4,97,8
3362,先進光,Technology,Electronic Components,117.5,-0.2,-0.17,-0.58,-2.63,,930.6,1.98,-32.65,30.662,59.85,97,55
2614,東森,Industrials,Conglomerates,15.6,0.17,0.2,-1.1,13.0,,894.85,1.38,-46.84,18.656,11.41,97,22
6510,精測,Technology,Semiconductor Equipment & Materials,888.0,0.35,0.54,0.59,14.7,,877.12,21.84,4.71,124.475,40.66,97,91
6994,富威電力,Utilities,Utilities - Renewable,97.1,0.63,1.7,-4.9,10.0,,859.58,1.76,29.66,32.176,55.51,96,94
8089,康全電訊,Technology,Communication Equipment,44.8,-22.04,-1.05,0.11,18.33,,859.42,10.4,10.8,68.974,4.36,96,92
3056,富華新,Real Estate,Real Estate - Development,33.65,1.21,5.79,-1.43,12.38,,832.0,7.77,6137.7,45.084,4.4,96,99
2528,皇普,Real Estate,Real Estate Services,31.55,1.67,2.5,0.56,11.8,,805.65,4.3,1819885.5,19.709,7.51,96,99
6209,今國光,Technology,Electronic Components,24.15,18.5,1.06,-5.0,12.0,,783.78,-0.63,-24.54,14.948,,96,72
3018,隆銘綠能,Industrials,Engineering & Construction,14.25,-25.0,-25.0,-1.08,11.23,,768.39,0.0,16.82,13.711,,96,93
2312,金寶,Technology,Computer Hardware,18.2,0.0,0.0,0.17,0.17,,764.07,1.19,-19.26,116.521,15.46,96,79
2440,太空梭,Industrials,Electrical Equipment & Parts,12.35,8.08,1.14,-1.5,13.12,,763.99,-0.39,-30.73,29.458,,96,60
3234,光環,Technology,Semiconductors,36.2,4.07,1.33,-0.06,12.86,,758.15,-1.28,-24.71,5.664,,96,72
6624,萬年清,Industrials,Waste Management,35.0,-1.8,-2.25,10.0,6.0,,746.08,1.13,4.25,32.363,30.75,96,91
3219,倚強科,Industrials,Specialty Industrial Machinery,49.05,-4.12,-1.32,-1.86,12.25,,731.85,0.81,21.04,18.073,60.68,96,93
6441,廣錠,Technology,Semiconductors,27.2,-0.24,-0.31,0.3,-0.51,,718.86,-2.87,-77.22,9.734,,96,6
3432,台端,Industrials,Electrical Equipment & Parts,14.75,0.18,0.15,-0.35,-0.31,,640.04,-0.57,60.72,1.316,,96,96
2221,大甲,Basic Materials,Steel,29.5,-0.12,-0.11,0.72,9.83,,625.78,2.58,-35.14,33.897,10.97,96,49
5210,寶碩,Technology,Software - Application,27.5,3.4,1.42,1.48,10.4,,625.25,-0.31,-46.73,3.394,,96,22
3563,牧德,Technology,Semiconductor Equipment & Materials,525.0,0.8,3.92,-1.58,9.44,,600.92,10.34,83.72,35.363,49.32,96,96
5490,同亨,Industrials,Business Equipment & Supplies,28.4,1.01,83.87,-12.12,8.37,,590.84,1.02,-24.46,15.65,27.99,96,72
2534,宏盛,Real Estate,Real Estate - Development,24.85,0.96,24.75,7.0,9.1,,570.62,1.52,217.96,7.567,16.55,96,98
5521,工信,Industrials,Engineering & Construction,11.25,-5.5,-1.22,19.0,9.0,,560.47,0.2,-2.25,15.745,57.75,96,89
8011,台通,Technology,Communication Equipment,20.0,0.57,1.31,-2.08,0.88,,544.66,2.65,-70.53,13.442,7.66,95,7
6593,台灣銘板,Industrials,Business Equipment & Supplies,70.7,0.61,1.58,-0.33,7.33,,543.81,0.6,-44.51,24.858,124.0,95,25
1451,年興,Consumer Cyclical,Textile Manufacturing,18.8,0.51,1.02,0.33,7.93,,529.06,2.4,-59.24,30.738,7.83,95,11
2646,星宇航空,Industrials,Airlines,25.85,0.09,0.1,1.27,0.0,,521.4,0.53,92.43,14.106,49.53,95,97
6158,禾昌,Technology,Electronic Components,23.6,-31.5,-0.97,-0.12,8.0,,504.72,1.34,-41.63,35.18,17.61,95,32
6574,霈方,Consumer Defensive,Household & Personal Products,74.1,-0.06,-0.05,0.48,6.82,,491.83,5.25,-26.76,27.746,14.1,95,68
8040,九暘,Technology,Semiconductors,58.4,0.11,0.1,1.64,7.56,,486.04,-0.7,-36.21,7.429,,95,47
3450,聯鈞,Technology,Semiconductor Equipment & Materials,203.5,0.38,0.62,1.21,6.55,,467.88,5.8,37.61,62.055,35.26,95,95
6955,邦睿生技,Healthcare,Medical Devices,189.5,0.22,0.29,-0.02,0.53,,460.51,3.83,11.78,10.774,48.83,95,92
3465,進泰電子,Technology,Consumer Electronics,50.0,0.01,0.01,2.09,8.78,,456.72,1.5,-26.07,48.309,34.87,95,69
3349,寶德,Technology,Computer Hardware,18.15,4.67,0.82,-4960.6,7.33,,456.32,-0.55,-42.77,11.736,,95,29
5314,世紀,Technology,Semiconductors,58.5,0.89,8.47,-2.8,1.89,,455.34,1.41,197.45,3.147,45.18,95,98
4562,穎漢,Industrials,Specialty Industrial Machinery,53.0,2.75,1.57,-2.0,5.5,,453.03,-0.23,-35.07,9.036,,95,49
3054,立萬利,Healthcare,Drug Manufacturers - Specialty & Generic,22.7,6.75,0.87,-8.25,4.5,,450.54,-0.31,-86.61,1.021,,95,5
1472,三洋實業,Consumer Cyclical,Textile Manufacturing,96.0,0.55,1.23,0.96,0.56,,433.45,3.93,19.66,54.295,24.17,95,93
6259,百徽,Technology,Electronics & Computer Distribution,16.45,0.87,7.0,-7.2,0.36,,432.73,0.58,-12.76,16.971,29.05,95,84
3150,鈺寶-創,Technology,Semiconductor Equipment & Materials,22.2,-0.47,-0.32,-0.23,7.0,,432.24,0.94,-25.0,8.377,23.83,95,71
5251,天鉞電,Technology,Electronic Components,56.9,2.0,2.0,-3.6,1.17,,427.24,0.13,16.61,9.463,435.38,95,93
5228,鈺鎧,Technology,Electronic Components,16.9,1.55,0.61,0.51,7.0,,424.44,-1.48,-27.94,12.007,,94,66
6796,晉弘,Healthcare,Medical Devices,80.1,8.62,1.13,-10.29,8.5,,412.84,0.5,-13.42,16.582,161.0,94,84
1526,日馳,Consumer Cyclical,Leisure,18.35,8.27,8.27,-6.67,7.67,,397.13,-0.48,-44.24,12.495,,94,26
1599,宏佳騰,Consumer Cyclical,Auto Manufacturers,30.1,-16.12,-0.94,12.3,13.25,,396.53,1.69,-38.81,32.038,18.22,94,39
6762,達亞,Healthcare,Medical Devices,240.0,0.47,0.9,-3.24,6.25,,391.77,2.06,3.43,18.327,116.5,94,90
8097,常珵,Technology,Communication Equipment,64.7,-0.83,-0.45,-0.31,3.67,,381.23,0.6,2955.08,5.448,109.5,94,99
3308,聯德,Industrials,Electrical Equipment & Parts,17.75,0.04,0.04,9.8,3.46,,380.36,1.44,-1314.03,0.634,12.47,94,2
4167,松瑞藥,Healthcare,Biotechnology,18.55,0.81,4.19,0.86,4.55,,377.7,1.56,-43.2,3.85,12.18,94,28
1471,首利,Technology,Computer Hardware,10.0,0.06,0.07,10.0,5.25,,372.93,0.25,-56.73,1.788,40.2,94,12
6834,天二科技,Technology,Electronic Components,30.6,0.26,0.35,-0.6,5.8,,372.27,0.93,-14.92,15.398,33.39,94,83
3379,彬台,Industrials,Specialty Industrial Machinery,66.0,-0.19,-0.16,-1.27,3.94,,368.86,1.77,132.78,33.66,38.87,94,97
5426,振發,Industrials,Metal Fabrication,23.8,-0.21,-0.18,13.25,5.67,,366.28,1.37,-2.6,11.657,17.66,94,89
6743,安普新,Technology,Consumer Electronics,29.65,-3.48,-1.4,1.49,-0.15,,361.5,2.06,-34.81,46.77,14.39,94,50
2498,宏達電,Technology,Consumer Electronics,37.3,1.56,2.79,-0.08,5.5,,353.85,1.8,-33.92,3.835,21.03,94,52
5321,美而快,Technology,Electronic Components,38.7,-1.17,-0.54,286.35,13.83,,341.5,0.86,-34.99,64.046,45.47,94,50
1463,強盛新,Consumer Cyclical,Textile Manufacturing,18.95,0.39,0.64,5.4,4.56,,341.15,3.68,439.67,7.313,5.16,94,98
1540,喬福,Industrials,Specialty Industrial Machinery,29.2,0.59,1.42,-5.31,-0.32,,338.08,1.96,-33.95,5.863,15.15,94,52
5468,凱鈺,Technology,Semiconductors,16.9,2.2,2.2,-2.14,6.0,,337.9,0.05,-37.68,3.417,338.0,94,42
3704,合勤控,Technology,Communication Equipment,27.05,2.33,2.33,-2.14,5.36,,334.85,1.99,-21.83,67.935,14.07,94,76
1456,怡華,Real Estate,Real Estate Services,12.5,-0.5,-1.0,1.75,-0.04,,334.38,1.08,-106.22,9.877,11.62,93,4
1736,喬山,Consumer Cyclical,Leisure,174.5,-0.36,-0.27,0.64,2.98,,331.23,9.39,-12.91,166.122,19.38,93,84
8234,新漢,Technology,Computer Hardware,75.6,0.52,1.08,1.25,5.07,,329.03,1.31,-14.93,41.82,59.85,93,83
8176,智捷,Technology,Communication Equipment,10.35,0.26,0.35,3.5,2.21,,328.17,0.76,6.66,8.779,13.68,93,91
5345,天揚,Technology,Electronic Components,22.0,-0.18,-0.21,14.43,5.3,,323.59,-2.05,1.34,0.222,,93,90
3043,科風,Industrials,Electrical Equipment & Parts,21.7,0.11,0.12,3.5,-0.19,,320.72,0.89,-9.97,24.761,24.38,93,86
2929,淘帝-KY,Consumer Cyclical,Apparel Manufacturing,9.1,-0.33,-0.5,19.0,3.5,,319.74,0.21,-44.81,19.385,43.33,93,25
6165,浪凡,Technology,Electronic Components,54.0,0.64,1.8,0.15,5.24,,319.74,1.83,-31.94,37.737,29.51,93,57
3481,群創,Technology,Electronic Components,11.4,0.41,0.7,-1.73,4.75,,317.1,1.35,-39.17,25.949,8.48,93,38
3057,喬鼎,Technology,Computer Hardware,9.99,2.74,2.74,-0.14,13.29,,310.36,-0.69,-49.03,6.128,,93,18
6104,創惟,Technology,Semiconductors,140.5,0.41,0.7,0.98,5.08,,309.57,5.17,3.62,39.708,27.66,93,91
3686,達能,Technology,Solar,15.0,-0.1,-0.09,3.0,4.0,,309.41,-0.02,-89.64,1.041,,93,5
3073,天方能源,Technology,Semiconductors,49.3,-0.53,-0.35,5.51,3.92,,301.94,1.82,-3.57,1.766,28.02,93,88
3540,曜越,Technology,Electronics & Computer Distribution,30.65,3.35,3.35,-56.5,5.67,,300.76,-0.84,-26.01,58.218,,93,69
6547,高端疫苗,Healthcare,Biotechnology,40.7,-1.17,-7.04,-7.72,2.67,,299.01,-0.08,-56.89,2.015,,93,12
6114,久威,Technology,Electronic Components,37.85,1.24,5.22,-3.79,3.46,,294.47,5.29,-36.27,21.85,7.3,93,46
8429,金麗-KY,Consumer Cyclical,Apparel Manufacturing,7.85,-0.33,-0.25,0.25,3.67,,293.81,0.09,36.44,0.812,87.89,93,94
1616,億泰,Industrials,Electrical Equipment & Parts,32.2,0.18,0.21,8.0,3.29,,291.9,2.5,-22.99,25.236,12.92,93,74
2596,綠意,Real Estate,Real Estate Services,35.9,1.24,5.1,2.0,5.18,,288.5,1.24,116.88,10.69,29.8,93,97
2465,麗臺,Technology,Computer Hardware,57.9,2.83,1.55,0.42,5.17,,288.37,-3.9,-59.39,49.75,,92,11
8084,巨虹,Technology,Semiconductors,35.5,-2.44,-0.71,3.21,4.11,,288.32,1.38,-31.41,9.548,25.83,92,58
6236,中湛,Healthcare,Biotechnology,27.7,8.0,8.0,-0.12,4.86,,286.86,-0.07,-15.91,1.159,,92,82
6120,達運,Technology,Electronic Components,10.4,-5.0,-5.0,6.2,3.33,,284.78,0.38,-43.09,30.996,27.89,92,28
2254,巨鎧精密-創,Consumer Cyclical,Auto Parts,64.5,1.89,2.12,1.25,5.31,,283.69,-0.36,-2.3,11.071,,92,89
1455,集盛,Consumer Cyclical,Textile Manufacturing,8.84,-0.29,-0.42,-2.0,-2.57,,282.53,-0.35,-55.56,17.008,,92,13
4931,新盛力,Industrials,Electrical Equipment & Parts,102.5,0.24,0.31,0.56,3.48,,280.73,3.43,-18.64,32.872,30.03,92,79
5438,東友,Industrials,Business Equipment & Supplies,18.85,-2.62,-0.72,8.36,3.6,,270.59,1.27,-28.57,17.555,15.12,92,65
4109,加捷生醫,Consumer Defensive,Packaged Foods,15.4,0.61,1.56,-71.33,-0.17,,269.73,2.09,-42.52,5.035,7.27,92,29
6446,藥華藥,Healthcare,Drug Manufacturers - Specialty & Generic,536.0,0.26,0.36,0.06,2.8,,268.05,11.68,81.29,34.197,45.89,92,96
2926,誠品生活,Consumer Cyclical,Department Stores,46.0,-0.22,-0.18,2.22,2.19,,264.97,0.62,-33.92,145.067,74.19,92,52
6163,華電網,Communication Services,Telecom Services,22.0,16.0,16.0,-4.73,4.24,,263.29,1.64,-15.82,41.574,13.45,92,82
8249,菱光,Industrials,Electrical Equipment & Parts,50.9,-0.57,-0.36,3.02,3.95,,262.92,4.08,-0.02,41.586,12.77,92,90
2025,千興,Basic Materials,Steel,12.25,2.82,1.55,-6.29,4.31,,260.49,-1.85,-88.83,5.538,,92,5
2342,茂矽,Technology,Semiconductors,21.1,-0.06,-0.05,0.11,4.0,,255.07,0.8,-2.71,13.397,26.69,92,89
6751,智聯服務,Technology,Information Technology Services,42.9,6.33,6.33,-2.75,4.33,,251.1,1.09,-18.08,85.898,40.18,92,80
3577,泓格,Technology,Communication Equipment,93.7,-0.05,-0.05,1.02,4.13,,250.44,2.22,-16.47,18.004,40.9,92,82
3709,鑫聯大投控,Technology,Electronics & Computer Distribution,37.85,0.13,0.14,0.22,4.07,,247.96,2.7,4.02,314.254,14.22,92,91
3167,大量,Industrials,Specialty Industrial Machinery,140.5,0.32,0.48,0.68,6.37,,247.82,2.42,26.94,35.569,60.54,92,94
6708,天擎,Technology,Communication Equipment,46.8,2.29,2.29,-2.05,3.78,,240.84,0.03,17.89,7.894,1560.0,91,93
2536,宏普,Real Estate,Real Estate - Development,29.05,0.2,0.25,-6.0,3.0,,239.16,0.7,112.26,8.928,41.86,91,97
4164,承業醫,Healthcare,Medical Distribution,44.75,-5.1,-0.84,2.29,4.0,,238.58,1.02,0.73,23.531,44.12,91,90
2506,太設,Real Estate,Real Estate - Development,10.0,-5.6,-0.85,43.67,2.24,,238.49,2.37,-86.69,3.366,4.22,91,5
2426,鼎元,Technology,Semiconductors,15.4,-2.0,-2.0,-13.67,4.0,,237.61,0.25,-37.21,8.131,62.8,91,44
5206,坤悅,Real Estate,Real Estate - Development,37.25,-0.46,-0.31,1.21,3.37,,235.7,3.44,4238.61,22.969,10.78,91,99
8114,振樺電,Industrials,Business Equipment & Supplies,266.0,0.31,0.44,0.15,3.52,,234.58,15.35,77.19,231.443,17.23,91,96
2424,隴華,Technology,Consumer Electronics,65.6,1.04,0.51,0.3,3.48,,233.76,-2.46,161.55,3.228,,91,97
6276,安鈦克,Technology,Electronic Components,57.7,5.09,5.09,-1.11,3.97,,233.67,-0.94,2.79,61.709,,91,90
6220,岳豐,Technology,Communication Equipment,18.55,-2.37,-1.73,1.38,2.33,,233.19,1.63,-40.68,69.308,11.41,91,34
6194,育富,Technology,Electronic Components,34.2,0.26,0.34,-0.95,0.0,,232.27,4.15,-31.23,30.567,8.36,91,59
4729,熒茂,Technology,Electronic Components,21.6,-0.23,-0.19,0.6,3.2,,222.89,0.57,-28.41,13.318,39.82,91,65
3580,友威科,Industrials,Specialty Industrial Machinery,64.5,-3.46,-0.78,0.64,3.4,,221.79,5.43,-49.79,16.59,12.12,91,18
6229,研通,Technology,Semiconductors,24.55,-0.1,-0.09,-2.58,9.0,,219.11,0.69,12.37,53.998,36.09,91,92
6228,全譜,Technology,Computer Hardware,43.0,3.83,0.79,-0.04,4.0,,217.74,-0.74,18.64,2.002,,91,93
3191,雲嘉南,Technology,Electronic Components,13.6,1.25,0.56,0.07,3.25,,217.49,-0.44,-42.47,4.209,,91,30
5355,佳總,Technology,Electronic Components,7.78,3.12,0.76,-0.61,3.5,,216.61,-0.78,-45.98,2.877,,91,23
4402,郡都開發,Consumer Cyclical,Textile Manufacturing,19.1,0.33,0.25,2.0,2.33,,213.89,-0.02,-112.96,0.232,,91,4
1529,樂事綠能,Industrials,Electrical Equipment & Parts,26.8,3.0,3.0,-5.21,4.67,,212.5,0.01,31.22,5.267,2625.0,91,94
8941,關中,Consumer Defensive,Household & Personal Products,56.2,0.05,0.06,-0.76,3.18,,208.79,6.24,-34.27,91.683,9.01,90,51
5701,劍湖山,Consumer Cyclical,Leisure,4.84,0.67,0.4,2.14,3.0,,208.3,-0.44,-21.42,3.688,,90,76
4949,有成精密,Technology,Solar,52.8,2.81,2.81,4.53,2.75,,207.4,-0.31,-46.95,35.933,,90,22
2236,百達-KY,Industrials,Specialty Industrial Machinery,98.0,29.57,29.57,-4.75,2.85,,205.47,7.92,278.95,69.984,12.58,90,98
2539,櫻花建,Real Estate,Real Estate - Development,63.0,1.2,6.11,-3.03,2.92,,202.3,4.03,186.34,13.303,15.88,90,98
2034,允強,Basic Materials,Steel,21.1,0.98,42.04,-9.06,4.0,,202.17,0.1,-30.55,30.681,214.0,90,61
3689,湧德,Technology,Electronic Components,90.9,-0.02,-0.02,0.59,3.05,,200.31,7.3,-17.27,68.479,12.59,90,81
7631,聚賢研發,Industrials,Engineering & Construction,117.5,-0.27,-0.21,1.83,3.23,,198.75,6.72,-14.55,,17.49,90,83
1436,華友聯,Real Estate,Real Estate - Development,119.5,-9.87,-0.91,1.37,2.82,,198.56,16.57,952.84,59.438,7.36,90,98
3310,佳穎,Technology,Electronic Components,77.4,0.45,0.83,0.65,3.0,,198.06,3.58,183.29,41.164,20.92,90,98
6706,惠特,Industrials,Specialty Industrial Machinery,61.0,2.7,0.73,0.23,3.67,,195.49,-3.52,15.54,15.53,,90,93
5381,合正,Technology,Electronic Components,18.65,0.29,0.4,0.58,0.26,,194.9,0.99,-9.47,10.166,19.09,90,86
1466,聚隆,Consumer Cyclical,Textile Manufacturing,15.3,1.14,8.0,-7.0,2.13,,194.71,0.46,-32.3,27.261,32.93,90,56
2390,云辰,Industrials,Security & Protection Services,10.2,97.0,97.0,-3.4,2.39,,193.95,-0.08,-23.16,3.82,,90,74
4911,德英,Healthcare,Biotechnology,52.4,0.14,0.16,0.19,0.88,,193.56,1.98,32.4,4.64,26.46,90,94
9907,統一實,Consumer Cyclical,Packaging & Containers,19.75,0.18,0.22,-0.14,3.2,,192.33,1.29,-24.0,29.728,14.61,90,73
6909,創控,Industrials,Specialty Industrial Machinery,43.7,-0.63,-0.39,2.11,2.24,,190.11,1.99,57.76,,21.91,90,95
5457,宣德,Technology,Electronic Components,40.05,-0.18,-0.16,148.0,3.36,,186.45,3.01,-17.48,138.416,13.29,90,81
6712,長聖,Healthcare,Biotechnology,151.0,0.65,1.87,-5.22,2.89,,185.63,4.88,-24.08,10.679,30.84,90,73
1528,恩德,Industrials,Specialty Industrial Machinery,12.2,3.9,1.34,-7.8,6.4,,185.39,-0.49,-63.92,18.114,,89,9
1517,利奇,Industrials,Metal Fabrication,10.05,2.0,2.0,-0.5,3.5,,184.48,-0.35,-25.49,9.903,,89,70
3672,康聯訊,Technology,Communication Equipment,16.3,1.66,0.62,-0.68,3.87,,184.35,-1.42,3.58,10.892,,89,91
1103,嘉泥,Basic Materials,Building Materials,14.35,-2.35,-0.7,5.73,3.17,,184.3,0.67,-30.92,4.606,21.49,89,60
4529,淳紳,Technology,Electronic Components,4.12,0.71,0.41,0.02,0.41,,183.16,-1.23,-47.55,0.076,,89,21
2033,佳大,Basic Materials,Steel,15.55,0.29,0.42,0.2,1.75,,178.53,0.26,-22.87,7.706,60.58,89,75
8028,昇陽半導體,Technology,Semiconductor Equipment & Materials,131.5,0.29,0.42,0.22,2.72,,177.84,3.73,-4.78,22.584,35.39,89,88
3543,州巧,Technology,Electronic Components,28.1,3.28,1.44,-5.25,3.56,,177.36,-0.75,-29.33,38.06,,89,63
6171,大城地產,Real Estate,Real Estate - Development,35.45,-41.17,-0.98,84.33,2.67,,173.89,5.81,-14.02,18.235,6.3,89,84
6804,明係,Consumer Cyclical,Leisure,23.3,-0.24,-0.2,4.83,2.92,,171.16,-1.8,-58.29,52.367,,89,12
4744,皇將,Industrials,Specialty Industrial Machinery,21.75,15.5,15.5,-3.2,3.07,,168.64,1.16,-30.36,24.124,18.84,89,61
6875,國邑*,Healthcare,Biotechnology,40.6,-0.01,-0.01,-0.56,-0.6,,168.34,-1.59,5.2366666666666675e+17,1.298,,89,99
1808,潤隆,Real Estate,Real Estate - Development,31.9,-2.0,-2.0,-2.86,-3.27,,167.96,1.78,-2818.02,7.529,18.09,89,1
6739,竹陞科技,Technology,Semiconductors,409.5,0.21,0.26,0.34,2.07,,167.38,7.74,37.2,22.111,51.87,89,95
3617,碩天,Industrials,Electrical Equipment & Parts,282.5,-0.11,-0.1,-0.27,-0.25,,166.74,21.32,-27.59,137.479,13.04,89,66
3002,歐格,Industrials,Electrical Equipment & Parts,13.65,-0.5,-0.33,-3.0,2.0,,161.96,0.07,-45.1,5.744,195.0,89,24
4430,耀億,Consumer Cyclical,Textile Manufacturing,19.7,6.75,6.75,-0.28,5.43,,158.81,-0.2,-30.02,38.458,,89,62
4556,旭然,Industrials,Pollution & Treatment Controls,25.65,-4.25,-0.81,3.8,3.0,,158.0,0.4,-47.17,16.053,64.12,89,21
6854,錼創科技-KY創,Technology,Electronic Components,174.0,-16.38,-16.38,2.9,0.67,,157.86,0.87,26.09,17.339,198.28,89,94
