Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
EBC,Financial Services,Banks - Regional,17.35,3.18,-4.63,11.0,2.12,,27.95,-0.33,35.91,2.758,,78,89
NWSA,Communication Services,Entertainment,29.3,0.0,-1.11,0.81,1.0,2.6,26.25,0.84,-27.36,14.888,35.05,78,10
NWS,Communication Services,Entertainment,33.17,0.0,-1.11,0.81,1.0,2.6,26.25,0.84,-27.36,14.888,39.76,78,10
GPMT,Real Estate,REIT - Mortgage,2.97,-0.59,2.91,-0.25,2.74,,25.58,-2.12,8.07,-0.987,,77,75
LIND,Consumer Cyclical,Travel Services,14.48,-18000000.0,48000000.0,-2.23,1.67,,25.14,-0.27,32.49,12.92,,77,88
ESP,Industrials,Electrical Equipment & Parts,49.22,-0.12,0.17,0.21,0.61,0.01,24.68,2.68,11.51,17.982,18.7,77,79
ICUI,Healthcare,Medical Instruments & Supplies,125.63,3.27,0.54,0.39,2.62,,24.39,-1.52,-6.11,96.691,,77,41
NXDR,Communication Services,Internet Content & Information,2.05,0.5,-1.0,0.33,1.75,,24.32,-0.17,-4.12,0.655,,77,48
ISOU,Energy,Uranium,8.125,0.0,0.16,0.19,2.09,2.0,24.21,-0.46,-8.97,,,77,31
GDRX,Healthcare,Health Information Services,4.28,0.33,0.5,1.0,1.0,,23.03,0.09,-7.16,2.124,44.44,77,39
LUCD,Healthcare,Medical Devices,1.38,5.5,-1.6,0.25,1.87,,22.89,-0.95,69.41,0.063,,77,92
MPAA,Consumer Cyclical,Auto Parts,14.87,0.14,0.17,2.25,6.75,1.0,22.83,0.08,0.02,39.565,181.62,77,60
KGC,Basic Materials,Gold,21.49,0.43,0.02,0.02,1.53,2.33,22.56,1.24,27.42,4.944,17.83,77,87
KAVL,Consumer Defensive,Tobacco,0.88,1.53,-0.05,-0.05,2.29,0.77,22.51,-0.88,-3171.61,0.209,,77,4
IMNN,Healthcare,Biotechnology,5.65,0.95,0.11,0.1,2.55,0.86,22.08,-12.93,-555555555555564.56,,,77,3
FGEN,Healthcare,Biotechnology,11.43,-2.5,-2.6,2.06,1.07,,22.0,-21.61,-21.8,1.821,,77,13
HNVR,Financial Services,Banks - Regional,22.59,0.65,-1.65,0.1,2.0,,21.91,1.53,2.79,9.451,14.97,77,67
FLX,Industrials,Integrated Freight & Logistics,3.04,6.2,28.8,-22.65,1.48,,21.31,-1.06,-14.04,72.748,,77,19
GKOS,Healthcare,Medical Devices,90.14,-0.06,0.87,-0.54,2.12,,20.36,-1.61,14.08,7.713,,77,81
MLNK,Technology,Software - Application,19.96,0.5,0.67,-0.11,2.25,,19.61,-0.3,-2.08,4.285,,77,54
MARA,Financial Services,Capital Markets,15.11,2.48,-2.14,4.24,4.18,,19.51,1.86,63.17,2.421,8.17,77,91
NFG,Energy,Oil & Gas Integrated,86.82,0.0,3.78,4.68,5.05,0.32,18.78,2.7,10.76,24.065,32.06,77,78
MAPS,Technology,Software - Application,1.12,-1.0,0.0,-0.5,0.0,,18.69,0.09,-11.09,1.815,13.0,77,23
GEO,Industrials,Security & Protection Services,21.14,0.5,0.27,-0.73,2.19,,18.28,0.65,-4.97,17.845,31.74,77,45
KBR,Industrials,Engineering & Construction,48.94,0.0,0.57,-0.32,0.12,0.29,16.6,3.18,-4.87,60.962,15.62,77,45
FTI,Energy,Oil & Gas Equipment & Services,39.65,0.91,-0.56,-0.21,0.51,,15.54,2.1,0.93,22.506,18.52,77,62
IMNM,Healthcare,Biotechnology,9.8,0.04,0.25,0.2,0.2,3.83,15.31,-3.05,1.557555555555559e+16,0.174,,76,98
LDI,Financial Services,Mortgage Finance,2.28,0.83,0.55,-18.0,2.0,,15.12,-0.33,-22.05,5.709,,76,13
CURB,Real Estate,REIT - Retail,22.81,0.0,-0.1,2.34,3.82,0.31,14.53,0.16,33.13,1.38,143.44,76,88
MTSI,Technology,Semiconductors,131.89,0.14,6.35,-6.61,0.75,,14.13,-0.96,14.77,12.351,,76,81
DOCN,Technology,Software - Infrastructure,32.12,-0.02,1.1,-0.8,0.95,,13.89,1.31,7.6,9.064,25.01,76,74
OGI,Healthcare,Drug Manufacturers - Specialty & Generic,1.61,-8.0,2.63,-1.31,-2.74,2.11,13.11,0.01,57.93,2.004,165.0,76,91
LIDR,Technology,Software - Infrastructure,2.8,-0.04,1.02,0.09,1.42,,13.08,-3.04,-122.89,0.018,,76,5
IBEX,Technology,Information Technology Services,29.41,0.3,0.36,-0.16,0.34,0.79,12.82,2.25,-0.03,34.281,13.05,76,60
PDS,Energy,Oil & Gas Drilling,58.28,-1.08,1.38,-1.61,-0.19,,12.78,5.16,-3.58,133.928,11.0,76,49
IRON,Healthcare,Biotechnology,60.19,-0.55,-0.07,-0.07,-0.53,0.07,11.35,-4.46,-8.97,,,76,31
PDYN,Technology,Software - Infrastructure,7.0,-4.2,2.46,2.46,0.0,3.29,9.61,-1.84,-111.97,0.136,,76,5
DKNG,Consumer Cyclical,Gambling,47.4,5.57,3.0,1.14,1.46,,9.4,-0.65,34.0,11.017,,76,88
ENVX,Industrials,Electrical Equipment & Parts,9.02,-0.83,0.67,-0.54,1.86,,9.19,-0.7,6891111111111194.0,0.143,,76,97
INVA,Healthcare,Biotechnology,20.92,2.36,-3.31,15.0,2.84,,9.11,0.57,-9.76,5.906,35.93,76,25
LWAY,Consumer Defensive,Packaged Foods,30.9,0.22,0.07,0.07,0.08,0.35,8.52,0.7,2.88,12.868,44.46,76,67
KINS,Financial Services,Insurance - Property & Casualty,14.44,1.79,-0.52,-0.39,0.98,,8.42,2.05,19.27,14.325,6.69,76,83
CRK,Energy,Oil & Gas E&P,15.99,2.12,-1.11,-1.11,2.05,,7.51,-0.24,44.64,5.7,,76,90
IEP,Energy,Oil & Gas Refining & Marketing,8.44,1.63,-3.16,-4.8,1.4,,7.42,-1.2,-17.33,18.583,,76,16
GCMG,Financial Services,Asset Management,12.72,29.0,-16.0,0.89,1.73,,6.49,0.18,-6.43,11.397,70.94,76,40
LMNR,Consumer Defensive,Farm Products,15.96,-0.11,-3.0,-3.0,-2.8,0.17,5.62,-0.13,-26.52,9.932,,76,11
ERAS,Healthcare,Biotechnology,1.48,-0.09,0.0,0.0,1.42,,4.79,-0.39,-8.97,,,76,31
GSHD,Financial Services,Insurance Brokers,84.19,1.22,-5.67,0.94,-0.25,,3.6,1.14,13.92,13.788,72.97,76,81
IMMX,Healthcare,Biotechnology,2.19,-0.47,0.3,0.23,-0.47,0.47,3.59,-0.77,-8.97,,,75,31
CWEN,Utilities,Utilities - Renewable,28.69,8.33,-4.67,-0.82,-0.54,2.5,3.46,0.65,-1.41,12.084,44.12,75,56
DHT,Energy,Oil & Gas Midstream,12.27,0.3,-0.26,0.55,0.3,,3.07,1.17,-11.84,3.464,10.65,75,22
EMBC,Healthcare,Medical Instruments & Supplies,14.49,0.95,40000000.0,-25000000.0,2.12,,2.09,1.42,-3.76,18.966,10.54,75,49
MSGM,Communication Services,Electronic Gaming & Multimedia,2.94,1.48,3.7,-274.93,0.06,,2.02,0.16,8.45,0.004,18.56,75,76
OLB,Technology,Software - Infrastructure,1.065,-0.4,0.48,0.32,1.26,1.98,1.56,-6.9,-51.52,6.851,,75,7
MC,Financial Services,Capital Markets,71.73,-0.24,-0.81,4.35,2.06,,1.11,2.56,12.89,18.663,27.61,75,80
IDR,Basic Materials,Gold,28.21,0.67,-0.12,-0.11,0.18,-0.42,1.05,0.64,44.93,2.241,43.5,75,90
GFL,Industrials,Waste Management,48.24,-11.04,17.67,-3.17,2.82,,1.05,0.03,0.24,21.123,1596.67,75,60
OPTT,Industrials,Specialty Industrial Machinery,0.5134,0.0,0.0,0.25,1.0,1.75,0.87,-0.17,-3.75,0.046,,75,49
IAG,Basic Materials,Gold,9.46,1.0,-6.93,-0.87,-0.14,-0.57,0.7,1.43,33.53,3.435,6.93,75,88
IPSC,Healthcare,Biotechnology,0.4788,-3.34,2.42,2.42,0.0,2.98,0.65,-0.28,636666666666665.0,1.333,,75,96
INO,Healthcare,Biotechnology,2.75,-0.2,0.37,0.27,0.95,1.57,0.61,-2.59,-671746666666779.8,0.005,,75,3
NVDA,Technology,Semiconductors,171.66,0.4,-0.17,0.14,0.59,,0.48,3.51,54.8,6.755,47.58,75,91
MTNB,Healthcare,Biotechnology,1.69,-2.12,0.79,0.44,0.12,3.06,0.46,-3.87,-1217777777776745.8,,,75,2
NMTC,Healthcare,Medical Devices,0.7309,1.33,-2.17,4.0,2.33,0.57,-0.25,-0.16,185.01,0.189,,75,94
LE,Consumer Cyclical,Apparel Retail,14.49,-0.86,-6.25,7.5,-0.35,0.86,-0.32,0.13,-17.26,43.086,110.77,75,16
CWBC,Financial Services,Banks - Regional,21.17,-0.07,0.19,1.06,2.24,,-0.33,1.47,7.0,7.022,14.44,75,73
GFR,Energy,Oil & Gas E&P,5.25,2.0,-1.35,-0.57,0.53,3.96,-0.33,2.07,-16.51,10.062,2.46,75,17
OII,Energy,Oil & Gas Equipment & Services,24.68,0.08,-0.11,0.37,0.57,,-0.43,1.98,-1.86,27.416,12.15,75,55
DAL,Industrials,Airlines,60.55,7.86,-2.54,-0.51,0.61,,-1.08,6.88,2.3,96.082,8.89,75,66
IRIX,Healthcare,Medical Devices,1.32,0.67,-1.0,1.4,1.67,,-1.54,-0.32,-5.71,2.982,,75,42
MRVL,Technology,Semiconductors,64.1,0.1,-0.1,4.39,2.05,,-1.74,-0.12,32.76,8.367,,75,88
EAT,Consumer Cyclical,Restaurants,159.88,0.0,0.0,2.1,1.09,1.44,-1.84,8.32,9.19,120.722,19.02,74,76
NTR,Basic Materials,Agricultural Inputs,56.98,124.5,-10.5,4.75,2.22,,-2.17,2.78,-7.73,50.95,20.3,74,37
MAIA,Healthcare,Biotechnology,1.49,-0.12,-0.19,-0.23,1.22,1.87,-2.19,-0.54,-8.97,,,74,31
FLYW,Technology,Software - Infrastructure,13.05,-2.33,3.33,-3.38,0.1,,-2.67,0.05,20.87,4.366,259.8,74,85
KEQU,Consumer Cyclical,"Furnishings, Fixtures & Appliances",54.11,0.0,-1.23,0.36,-7.21,-0.85,-3.17,3.83,19.55,84.022,14.03,74,84
IGC,Healthcare,Biotechnology,0.438,0.0,0.0,0.0,0.5,2.0,-3.18,-0.08,23.28,0.017,,74,86
OKLO,Utilities,Utilities - Regulated Electric,69.61,-1.57,0.07,0.07,0.5,3.86,-3.26,-0.38,-8.97,,,74,31
NN,Technology,Software - Infrastructure,15.869,-0.07,-0.61,-1.55,-1.29,-0.61,-4.11,-1.3,49.74,0.049,,74,90
FWRG,Consumer Cyclical,Restaurants,18.66,4.0,-2.0,-2.0,0.5,,-4.42,0.18,-63.69,18.202,103.28,74,6
KALA,Healthcare,Biotechnology,14.53,-0.21,0.23,0.11,0.85,,-4.7,-5.96,-4324444444444473.5,,,74,2
MGNX,Healthcare,Biotechnology,1.94,0.14,-6.2,-6.2,0.56,0.29,-4.86,-0.57,72.29,2.631,,74,92
CVM,Healthcare,Biotechnology,11.24,0.76,0.37,0.13,2.07,0.75,-5.17,-9.13,-8.97,,,74,31
MKL,Financial Services,Insurance - Property & Casualty,1958.18,3.11,-2.21,-0.71,1.67,,-5.35,166.74,6.98,1281.026,11.47,74,73
NUS,Consumer Defensive,Household & Personal Products,12.3,-4.02,3.96,-5.29,6.53,,-5.4,2.03,-23.42,32.752,5.66,74,12
LCID,Consumer Cyclical,Auto Manufacturers,16.16,0.0,-0.09,0.86,0.42,,-5.91,-11.3,252.46,3.3,,74,94
CXW,Industrials,Security & Protection Services,19.87,0.52,0.35,-0.12,1.06,,-6.01,0.94,-1.84,18.218,20.93,74,55
FKWL,Technology,Communication Equipment,4.12,-3.5,-1.0,2.33,1.0,4.0,-6.14,-0.14,-58.62,3.842,,74,7
CVE,Energy,Oil & Gas Integrated,16.48,0.0,4.87,-4.5,-0.13,-0.32,-6.21,1.04,-25.09,28.608,15.34,74,12
GLTO,Healthcare,Biotechnology,3.0,-0.35,0.38,0.28,0.89,1.63,-6.45,-13.07,-8.97,,,74,31
NAMS,Healthcare,Biotechnology,25.66,1.2,-0.31,-0.44,1.66,2.12,-6.57,-1.59,1.141044444444449e+17,0.597,,74,99
ESS,Real Estate,REIT - Residential,264.5,0.09,-0.27,1.18,1.37,,-8.02,12.44,-2.41,29.362,21.55,74,53
EVER,Communication Services,Internet Content & Information,23.79,0.82,-0.59,0.06,1.22,,-8.18,1.25,19.48,17.217,18.83,74,84
FBRT,Real Estate,REIT - Mortgage,11.66,-0.05,-0.25,-0.2,2.73,-0.75,-8.53,0.98,-6.07,2.535,11.91,74,41
ENIC,Utilities,Utilities - Regulated Electric,3.61,-12500000.0,2.58,-2.47,0.0,,-9.48,0.09,-14.98,2.9,41.11,73,18
LIEN,Financial Services,Asset Management,10.865,0.15,-0.06,12.67,0.81,,-9.71,1.35,16812.08,2.19,7.98,73,96
ESTC,Technology,Software - Application,84.71,-0.44,0.0,0.56,1.09,,-9.87,-0.79,10.67,14.832,,73,78
MPW,Real Estate,REIT - Healthcare Facilities,4.45,0.25,2.45,0.94,2.37,,-10.31,-2.39,-23.22,1.64,,73,12
LODE,Basic Materials,Other Precious Metals & Mining,2.52,0.37,0.58,0.37,1.22,0.59,-10.8,-2.65,13.23,0.14,,73,80
KMDA,Healthcare,Drug Manufacturers - Specialty & Generic,7.06,0.86,0.0,0.0,0.62,,-10.81,0.32,-0.06,2.946,22.31,73,60
HQY,Healthcare,Health Information Services,97.7,0.11,1.07,3.29,0.68,,-10.91,1.65,2.34,14.624,55.44,73,66
JFIN,Communication Services,Internet Content & Information,12.23,-0.03,0.95,0.02,1.2,,-11.28,4.23,29.09,122.629,2.74,73,87
MSAI,Technology,Software - Infrastructure,0.6499,0.4,0.71,0.42,3.7,1.36,-11.6,-0.5,-74.76,0.185,,73,6
INVZ,Consumer Cyclical,Auto Parts,1.57,0.0,0.57,0.36,0.86,1.57,-11.97,-0.42,52.2,0.209,,73,90
IDT,Communication Services,Telecom Services,65.0,0.06,0.19,0.51,2.91,0.42,-12.06,3.79,-10.55,48.563,17.12,73,24
DJCO,Technology,Software - Application,490.03,-2.1,3.1,-0.57,-0.62,1.9,-12.13,70.21,14.5,57.476,6.99,73,81
NESR,Energy,Oil & Gas Equipment & Services,9.71,0.45,-1.55,0.27,-0.25,,-12.44,0.76,-3.66,13.651,12.54,73,49
GTM,Technology,Software - Application,10.12,-0.14,1.0,-0.75,2.0,,-12.85,0.25,0.76,3.589,40.92,73,62
MTX,Basic Materials,Specialty Chemicals,63.27,4.13,-3.67,0.17,1.36,,-13.0,0.01,-8.96,64.89,6411.0,73,35
MATW,Industrials,Conglomerates,24.89,2.72,-1.64,19.25,7.33,,-13.08,-2.11,-23.11,52.361,,73,12
MSA,Industrials,Security & Protection Services,172.31,0.06,-0.48,0.32,-0.14,,-13.22,7.01,-4.26,46.472,24.32,73,47
HOTH,Healthcare,Biotechnology,1.34,0.59,0.07,0.07,0.47,0.81,-13.34,-1.04,-8.97,,,73,31
OSW,Consumer Cyclical,Leisure,22.13,0.27,0.07,-0.5,0.27,,-14.75,0.68,33.21,8.811,32.29,73,88
INTG,Consumer Cyclical,Lodging,18.0,3.67,-5.88,3.43,4.33,-0.83,-15.43,-3.41,9.47,28.397,,73,77
CUE,Healthcare,Biotechnology,0.785,0.89,-0.31,0.31,1.22,,-15.92,-0.51,-78.21,0.112,,73,6
IHS,Real Estate,Real Estate Services,7.2,0.1,-6.4,2.21,4.27,,-16.2,0.33,-8.37,5.184,22.03,73,36
MRCY,Industrials,Aerospace & Defense,67.89,2.18,-0.1,0.0,2.91,1.33,-16.22,-0.65,-3.37,15.525,,73,50
CVGW,Consumer Defensive,Food Distribution,27.27,0.52,26.0,3.0,0.12,,-16.48,0.79,-12.89,38.969,34.41,72,21
NTST,Real Estate,REIT - Retail,17.86,1.0,2.25,1.8,2.33,1.0,-16.7,-0.08,18.86,2.227,,72,83
IPDN,Industrials,Staffing & Employment Services,8.04,0.7,13.1,-17.33,1.17,,-17.01,-1.48,-9.41,3.857,,72,26
GTLS,Industrials,Specialty Industrial Machinery,199.36,0.62,-0.8,0.16,0.25,,-17.69,5.44,10.88,97.548,36.66,72,79
ITRM,Healthcare,Biotechnology,0.632,-0.14,0.79,0.2,0.87,,-18.2,-0.81,-8.97,,,72,31
HLMN,Industrials,Tools & Accessories,9.92,8000000.0,1000000.0,-5.0,0.33,,-18.82,0.11,-4.49,7.641,92.18,72,47
IRDM,Communication Services,Telecom Services,24.62,-0.4,-0.18,0.54,-0.35,,-19.09,1.0,-0.15,7.655,25.12,72,59
NBR,Energy,Oil & Gas Drilling,37.78,-2.15,3.84,0.03,0.58,,-21.11,-14.55,4.61,282.126,,72,69
DRRX,Healthcare,Drug Manufacturers - Specialty & Generic,1.91,0.86,-2.92,2.79,0.71,,-21.23,-0.43,-109.1,0.053,,72,5
PAVM,Healthcare,Medical Devices,0.4442,-2.73,10.68,-57.69,0.61,,-22.4,4.41,-10760.09,0.077,0.1,72,3
DIS,Communication Services,Entertainment,118.81,0.61,0.28,4.64,1.03,,-23.19,6.38,-3.88,52.294,18.48,72,48
HYMC,Basic Materials,Gold,5.51,0.0,0.13,0.11,0.21,1.13,-23.36,-1.97,-3.6921111111111144e+16,,,72,2
ORI,Financial Services,Insurance - Property & Casualty,40.8,-0.22,1.35,-2.14,1.37,,-23.47,3.52,1.52,35.082,11.49,72,64
EZPW,Financial Services,Credit Services,16.9,-0.02,-0.24,0.27,0.36,0.18,-23.7,1.29,3.67,22.04,12.97,72,68
KTCC,Technology,Computer Hardware,2.88,6.67,-5.6,28.09,2.5,,-24.37,-0.77,-26.06,43.474,,72,11
DCBO,Technology,Software - Application,31.14,1.0,-6.8,1.44,-0.5,,-24.41,0.69,9.97,7.668,45.19,72,77
IONS,Healthcare,Biotechnology,59.35,2.19,-0.41,0.44,2.73,,-24.76,-1.76,56.43,6.047,,72,91
KMX,Consumer Cyclical,Auto & Truck Dealerships,60.95,0.26,0.35,-0.05,0.42,2.42,-25.87,3.62,-7.18,186.101,16.77,72,39
OMF,Financial Services,Credit Services,62.61,-0.27,0.69,-0.25,1.38,,-25.94,5.55,-0.96,23.118,11.08,72,57
NOW,Technology,Software - Application,898.56,-0.19,0.19,-0.12,0.46,,-26.41,7.95,13.64,58.347,114.94,72,81
DRH,Real Estate,REIT - Hotel & Motel,8.6,2.8,2.4,-2.57,0.9,,-27.3,0.28,-0.17,5.397,30.64,72,59
DAN,Consumer Cyclical,Auto Parts,20.67,0.12,4.24,-19.33,0.73,,-27.48,0.2,-11.18,68.491,103.05,72,23
FEIM,Technology,Communication Equipment,33.04,-3.71,4.71,0.12,0.21,,-28.47,2.46,14.73,7.263,12.85,72,81
FCNCA,Financial Services,Banks - Regional,2010.11,0.23,-0.43,0.13,-0.12,,-28.7,169.42,16.48,652.074,11.36,71,82
MASI,Healthcare,Medical Devices,143.01,4.34,1.06,-37.22,2.17,,-28.9,-5.09,3.73,40.033,,71,68
DNN,Energy,Uranium,2.28,6.0,-0.25,-0.33,3.0,-1.5,-29.93,-0.07,-54.88,0.005,,71,7
CTRA,Energy,Oil & Gas E&P,24.39,-0.01,0.7,0.18,1.23,,-30.85,2.09,23.62,8.326,11.47,71,86
DWSN,Energy,Oil & Gas Equipment & Services,1.6,-3.67,2.0,5.0,0.5,,-31.01,-0.24,-8.53,1.808,,71,35
OGE,Utilities,Utilities - Regulated Electric,44.3,0.71,-1.26,-0.56,0.04,2.44,-31.01,2.43,-3.75,15.984,18.17,71,49
MCW,Consumer Cyclical,Auto & Truck Dealerships,5.64,0.12,1.67,-1.33,0.29,,-31.77,0.26,-3.08,3.175,21.77,71,51
DSGR,Industrials,Industrial Distribution,31.9,0.0,8.86,-2.17,0.75,2.57,-31.85,0.08,19.75,41.343,399.75,71,84
OFIX,Healthcare,Medical Devices,14.7,2.75,-0.8,-0.06,1.44,,-32.14,-3.17,0.14,20.798,,71,60
FTAI,Industrials,Rental & Leasing Services,155.55,0.8,0.07,0.08,2.43,1.84,-32.41,4.08,51.96,20.903,37.75,71,90
IBRX,Healthcare,Biotechnology,2.39,0.5,-0.87,0.5,1.0,,-32.43,-0.48,1.4684444444446146e+16,0.071,,71,98
DSX,Industrials,Marine Shipping,1.64,2.0,-6.0,2.5,2.33,,-32.62,0.12,-9.47,1.956,13.92,71,26
MELI,Consumer Cyclical,Internet Retail,2417.8,0.06,-0.29,0.61,-0.02,,-33.23,40.37,28.06,475.291,59.88,71,87
JBL,Technology,Electronic Components,207.97,0.92,0.2,-0.35,0.9,,-33.37,5.25,1.27,256.018,40.02,71,63
GOCO,Financial Services,Insurance Brokers,4.89,-8.81,-5.65,3.17,-0.89,,-33.93,-2.62,-26.94,79.39,,71,10
NPB,Financial Services,Banks - Regional,18.44,0.04,0.13,0.14,0.57,0.74,-34.04,1.72,4.73,7.053,10.84,71,70
LLY,Healthcare,Drug Manufacturers - General,742.91,1.05,-0.6,3.55,0.92,,-34.11,15.27,21.95,59.218,47.62,71,85
MYFW,Financial Services,Banks - Regional,22.91,-0.65,0.54,0.27,1.36,,-34.35,1.18,-5.6,9.662,19.31,71,43
MBOT,Healthcare,Medical Instruments & Supplies,3.37,-0.25,0.75,0.43,0.7,1.12,-34.39,-0.58,-8.97,,,71,31
NGD,Basic Materials,Gold,6.14,5.5,-2.33,-2.33,0.29,2.0,-35.22,0.2,21.3,1.305,31.5,71,85
FSLR,Technology,Solar,201.87,0.0,-0.87,0.26,-0.66,-0.13,-35.5,11.69,1.4,40.554,17.55,71,64
NAOV,Healthcare,Medical Devices,5.21,2.86,-0.0,-0.0,1.64,-0.67,-35.87,-172.7,-42.53,15.683,,71,8
MITQ,Technology,Communication Equipment,0.7646,1.5,-18.79,11.38,2.0,0.4,-36.02,-0.12,3.19,1.868,,70,67
GBX,Industrials,Railroads,47.02,0.16,-0.07,0.24,0.76,0.54,-36.1,7.09,3.03,113.131,6.65,70,67
FUTU,Financial Services,Capital Markets,189.12,0.0,0.14,0.41,0.75,1.05,-36.58,7.21,41.92,116.094,25.98,70,89
NYC,Real Estate,Real Estate Services,10.35,-3.83,-0.3,4.2,1.23,,-36.73,-35.22,-29.75,21.546,,70,10
GLDD,Industrials,Engineering & Construction,11.67,-2.33,0.72,1.23,0.36,,-37.01,1.06,1.13,12.37,11.07,70,63
MEI,Technology,Electronic Components,7.02,0.0,-7.2,9.4,2.98,-0.24,-37.05,-1.77,-15.4,29.666,,70,18
DSS,Consumer Cyclical,Packaging & Containers,1.21,1.29,0.18,0.15,1.75,0.05,-37.42,-6.17,7.45,2.662,,70,74
MRK,Healthcare,Drug Manufacturers - General,84.05,-0.14,0.36,0.18,-0.22,,-38.0,6.49,-6.94,25.214,13.05,70,39
FIX,Industrials,Engineering & Construction,723.95,0.37,0.16,0.0,0.74,,-38.41,19.42,15.01,216.317,36.37,70,81
INVH,Real Estate,REIT - Residential,30.35,-0.17,0.17,0.44,0.92,,-38.81,0.89,-2.95,4.32,33.99,70,51
NIXX,Industrials,Staffing & Employment Services,1.64,0.36,3.93,0.8,0.59,0.33,-39.42,-3.59,6558.5,1.132,,70,96
LNT,Utilities,Utilities - Regulated Electric,64.72,-0.22,0.43,-0.98,1.0,,-39.68,3.24,-2.59,16.14,19.94,70,53
NE,Energy,Oil & Gas Drilling,28.82,-1.52,0.13,0.46,-4.07,,-39.78,1.9,22.96,20.959,15.05,70,85
INDV,Healthcare,Drug Manufacturers - Specialty & Generic,24.73,0.0,4.43,1.33,3.08,-0.18,-39.93,0.81,-3.42,9.214,30.84,70,50
CRVO,Healthcare,Biotechnology,10.21,-0.25,-0.01,-0.01,-1.59,-0.37,-40.18,-2.63,-8.97,0.887,,70,31
LX,Financial Services,Credit Services,6.0,0.18,0.17,0.17,1.21,,-40.48,1.28,-7.45,83.461,4.76,70,38
MPWR,Technology,Semiconductors,848.11,-0.0,-9.71,9.14,0.35,,-40.48,38.18,19.6,52.774,22.68,70,84
IH,Consumer Defensive,Education & Training Services,2.73,0.0,0.06,0.02,0.21,,-40.53,0.26,-17.06,17.199,10.54,70,16
PDFS,Technology,Software - Application,19.69,3.67,-9.0,-5.0,-0.33,,-40.55,0.02,13.1,5.034,997.5,70,80
NDAQ,Financial Services,Financial Data & Stock Exchanges,94.3,0.14,0.11,0.17,1.03,,-40.59,2.6,5.03,14.112,35.95,70,70
NINE,Energy,Oil & Gas Equipment & Services,0.6579,-0.39,0.22,0.18,0.6,,-40.78,-0.9,5.46,14.395,,70,71
IRBT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3.14,3.18,-0.13,-11.0,2.54,,-41.13,-6.17,-39.88,56.524,,70,8
GRC,Industrials,Specialty Industrial Machinery,43.2,0.3,0.1,-0.17,0.87,,-41.52,1.97,1.93,25.669,21.94,70,65
CTGO,Basic Materials,Gold,21.39,2.49,-0.4,-0.66,2.51,0.14,-41.66,-0.01,-8.97,,,69,31
NBIX,Healthcare,Drug Manufacturers - Specialty & Generic,140.4,12.62,-11.87,-0.24,0.7,,-41.8,3.39,11.24,25.124,42.51,69,79
OUST,Technology,Electronic Components,28.34,0.11,0.14,0.12,0.39,,-41.99,-1.8,28.56,2.454,,69,87
IVDA,Industrials,Security & Protection Services,1.47,0.4,-0.04,-0.04,0.5,1.29,-42.01,-1.36,9.78,2.745,,69,77
MSBI,Financial Services,Banks - Regional,18.67,15.95,-1.61,-4.41,1.2,,-42.24,-6.18,-13.18,12.283,,69,20
NU,Financial Services,Banks - Regional,14.87,0.14,0.0,0.0,0.3,0.46,-42.57,0.47,37.49,1.215,31.36,69,89
NBBK,Financial Services,Banks - Regional,19.13,0.18,-0.21,0.9,0.62,,-42.88,1.33,14.94,4.655,14.17,69,81
INGR,Consumer Defensive,Packaged Foods,127.93,-0.0,1.09,-0.97,0.35,,-43.24,10.23,-9.7,112.727,12.55,69,26
PEG,Utilities,Utilities - Regulated Electric,81.73,-0.01,1.07,-0.82,0.34,,-43.34,3.96,2.24,22.335,20.48,69,66
GDDY,Technology,Software - Infrastructure,144.92,-0.08,0.11,0.03,0.38,,-43.68,5.61,-1.37,33.847,25.89,69,56
NXTT,Technology,Software - Application,0.143,-6.33,0.82,4.43,4.67,-2.76,-44.52,2.12,-1.3201438888888904e+16,0.013,0.07,69,2
MGRC,Industrials,Rental & Leasing Services,125.62,0.27,-0.38,-2.82,0.74,,-45.06,10.27,4.93,38.318,12.24,69,70
PBBK,Financial Services,Banks - Regional,19.85,0.4,0.05,0.06,0.75,0.54,-46.08,0.95,8.31,5.825,20.68,69,75
GANX,Healthcare,Biotechnology,1.74,-0.19,0.03,0.03,1.21,0.37,-46.13,-0.59,-61311111111135.79,,,69,3
MDXH,Healthcare,Diagnostics & Research,3.53,0.0,-0.36,1.86,0.87,0.63,-46.14,-0.76,21.21,2.236,,69,85
GCT,Technology,Software - Infrastructure,26.133,0.34,-0.12,-0.29,0.4,,-46.32,3.31,7.25,29.781,8.18,69,74
PATH,Technology,Software - Infrastructure,10.85,-3.25,5.5,6.5,0.25,,-46.44,0.03,1.04,2.738,383.0,69,63
NMR,Financial Services,Capital Markets,7.16,0.01,0.01,0.19,0.51,0.84,-46.58,0.83,6.59,662.74,8.67,69,73
OMCC,Financial Services,Credit Services,5.99,-0.47,-0.87,0.75,3.45,1.53,-46.81,-0.55,-2109.1,1.782,,69,4
EVGN,Healthcare,Biotechnology,1.2,-0.63,-7.33,22.83,0.71,,-46.94,-1.97,62.64,1.418,,69,91
