Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
ESP,Industrials,Electrical Equipment & Parts,45.67,-0.12,0.17,0.21,0.61,0.01,43.34,2.68,13.34,17.982,17.54,77,79
SBS,Utilities,Utilities - Regulated Water,21.33,-0.93,-0.48,4.05,1.6,,43.2,2.98,22.78,58.853,7.37,77,84
ICUI,Healthcare,Medical Instruments & Supplies,121.75,3.27,0.54,0.39,2.62,,43.05,-1.53,-4.28,96.691,,77,41
NXDR,Communication Services,Internet Content & Information,1.91,0.5,-1.0,0.33,1.75,,42.97,-0.17,-2.29,0.655,,77,47
ISOU,Energy,Uranium,7.03,0.0,0.16,0.19,2.09,2.0,42.87,-0.46,-7.14,,,77,31
GDRX,Healthcare,Health Information Services,4.49,0.33,0.5,1.0,1.0,,41.69,0.09,-5.33,2.124,50.67,77,39
LUCD,Healthcare,Medical Devices,1.05,5.5,-1.6,0.25,1.87,,41.55,-0.95,71.23,0.063,,77,92
MPAA,Consumer Cyclical,Auto Parts,13.96,0.14,0.17,2.25,6.75,1.0,41.49,0.08,1.85,39.565,180.62,77,59
KGC,Basic Materials,Gold,19.51,0.43,0.02,0.02,1.53,2.33,41.22,1.24,29.25,4.944,15.81,77,87
KAVL,Consumer Defensive,Tobacco,0.96,1.53,-0.05,-0.05,2.29,0.77,41.17,-0.88,-3169.78,0.209,,77,3
IMNN,Healthcare,Biotechnology,6.57,0.95,0.11,0.1,2.55,0.86,40.73,-12.93,-555555555555562.75,,,77,3
FGEN,Healthcare,Biotechnology,11.09,-2.5,-2.6,2.06,1.07,,40.66,-21.61,-19.97,1.821,,77,13
HNVR,Financial Services,Banks - Regional,21.36,0.65,-1.65,0.1,2.0,,40.57,1.53,4.62,9.451,14.54,77,66
FLX,Industrials,Integrated Freight & Logistics,3.26,6.2,28.8,-22.65,1.48,,39.97,-1.06,-12.21,72.748,,77,19
GKOS,Healthcare,Medical Devices,89.79,-0.06,0.87,-0.54,2.12,,39.02,-1.61,15.91,7.713,,77,81
MLNK,Technology,Software - Application,19.85,0.5,0.67,-0.11,2.25,,38.27,-0.3,-0.25,4.285,,77,54
MARA,Financial Services,Capital Markets,15.51,2.48,-2.14,4.24,4.18,,38.17,1.86,64.99,2.421,8.76,77,91
PRO,Technology,Software - Application,14.94,0.0,-1.0,-9.04,1.0,2.0,38.0,-0.19,1.48,7.209,,77,58
NFG,Energy,Oil & Gas Integrated,87.38,0.0,3.78,4.68,5.05,0.32,37.44,2.7,12.58,24.065,32.3,76,78
MAPS,Technology,Software - Application,1.03,-1.0,0.0,-0.5,0.0,,37.35,0.09,-9.26,1.815,12.44,76,23
GEO,Industrials,Security & Protection Services,21.16,0.5,0.27,-0.73,2.19,,36.94,0.65,-3.15,17.845,32.97,76,44
PL,Industrials,Aerospace & Defense,6.48,2.0,-0.71,0.86,1.5,,36.84,-0.36,7.27,0.848,,76,70
REAX,Real Estate,Real Estate Services,4.46,3.0,0.5,-2.0,2.0,,35.47,-0.07,73.95,7.901,,76,92
NPWR,Industrials,Specialty Industrial Machinery,2.31,-1.01,-78.0,7.0,-8.69,,35.38,-2.06,-51.14,0.0,,76,7
KBR,Industrials,Engineering & Construction,49.6,0.0,0.57,-0.32,0.12,0.29,35.26,3.18,-3.05,60.962,16.06,76,45
OPRA,Communication Services,Internet Content & Information,16.04,-0.11,-0.6,0.6,-0.22,,34.98,0.9,21.15,6.234,17.82,76,83
FTI,Energy,Oil & Gas Equipment & Services,35.31,0.91,-0.56,-0.21,0.51,,34.2,2.1,2.76,22.506,17.2,76,62
IMNM,Healthcare,Biotechnology,9.95,0.04,0.25,0.2,0.2,3.83,33.97,-3.05,1.557555555555559e+16,0.174,,76,98
RAIL,Industrials,Railroads,8.29,-3.28,0.79,5.15,2.0,,33.84,-0.92,-8.43,14.802,,76,25
LDI,Financial Services,Mortgage Finance,1.88,0.83,0.55,-18.0,2.0,,33.78,-0.33,-20.22,5.709,,76,13
MTSI,Technology,Semiconductors,123.58,0.14,6.35,-6.61,0.75,,32.79,-0.96,16.6,12.351,,76,81
DOCN,Technology,Software - Infrastructure,29.99,-0.02,1.1,-0.8,0.95,,32.55,1.31,9.43,9.064,24.07,76,74
LIDR,Technology,Software - Infrastructure,2.72,-0.04,1.02,0.09,1.42,,31.74,-3.04,-121.06,0.018,,76,5
IBEX,Technology,Information Technology Services,29.13,0.3,0.36,-0.16,0.34,0.79,31.47,2.25,1.79,34.281,13.43,76,59
PDS,Energy,Oil & Gas Drilling,54.44,-1.08,1.38,-1.61,-0.19,,31.44,5.13,-1.75,133.928,11.15,76,49
IRON,Healthcare,Biotechnology,59.75,-0.55,-0.07,-0.07,-0.53,0.07,30.01,-4.46,-7.14,,,76,31
PDYN,Technology,Software - Infrastructure,7.44,-4.2,2.46,2.46,0.0,3.29,28.27,-1.84,-110.14,0.136,,76,5
SCS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",16.1,-0.23,-0.19,-2.31,0.22,-0.33,27.99,1.04,-0.79,28.244,15.87,76,52
ENVX,Industrials,Electrical Equipment & Parts,10.27,-0.83,0.67,-0.54,1.86,,27.85,-0.7,6891111111111195.0,0.143,,76,97
LUCK,Consumer Cyclical,Leisure,10.1,-1.43,0.31,-0.04,-1.0,3.59,27.85,-0.07,10.61,8.202,,76,76
INVA,Healthcare,Biotechnology,19.97,2.36,-3.31,15.0,2.84,,27.77,0.57,-7.93,5.906,35.36,76,26
SDHC,Real Estate,Real Estate - Development,19.23,-0.15,-0.53,-0.3,2.66,,27.65,1.62,2.03,113.74,12.73,76,60
LWAY,Consumer Defensive,Packaged Foods,30.92,0.22,0.07,0.07,0.08,0.35,27.18,0.7,4.7,12.868,45.33,76,66
KINS,Financial Services,Insurance - Property & Casualty,14.03,1.79,-0.52,-0.39,0.98,,27.08,2.05,21.09,14.325,6.76,76,83
PERF,Technology,Software - Application,1.9,-10.5,1.3,-1.5,-3.0,,26.75,0.06,9.2,0.631,32.0,76,73
MRVL,Technology,Semiconductors,71.21,-0.1,4.39,-2.55,2.19,,26.58,-0.57,38.35,7.513,,75,89
IEP,Energy,Oil & Gas Refining & Marketing,8.305,1.63,-3.16,-4.8,1.4,,26.08,-1.2,-15.5,18.583,,75,16
GCMG,Financial Services,Asset Management,12.92,29.0,-16.0,0.89,1.73,,25.15,0.18,-4.6,11.397,72.5,75,41
LMNR,Consumer Defensive,Farm Products,15.97,-0.11,-3.0,-3.0,-2.8,0.17,24.28,-0.13,-24.69,9.932,,75,11
ERAS,Healthcare,Biotechnology,1.5,-0.09,0.0,0.0,1.42,,23.45,-0.39,-7.14,,,75,31
RYAN,Financial Services,Insurance - Specialty,59.83,2.86,-3.0,-0.36,0.08,,23.31,0.4,15.05,22.088,147.6,75,80
NESR,Energy,Oil & Gas Equipment & Services,8.53,-0.5,-0.33,0.1,0.0,,22.89,0.76,-0.92,13.651,11.38,75,52
GSHD,Financial Services,Insurance Brokers,86.58,1.22,-5.67,0.94,-0.25,,22.26,1.14,15.75,13.788,78.5,75,81
IMMX,Healthcare,Biotechnology,2.28,-0.47,0.3,0.23,-0.47,0.47,22.25,-0.77,-7.14,,,75,31
RNTX,Healthcare,Biotechnology,1.13,-0.12,0.04,0.04,0.61,2.44,21.54,-2.91,-7.14,,,75,31
PYPD,Healthcare,Biotechnology,3.47,-0.11,0.37,0.27,0.6,0.96,21.36,-3.77,-7.14,,,75,31
HQY,Healthcare,Health Information Services,91.06,1.07,3.29,-4.86,0.88,,20.8,1.37,8.43,14.301,65.56,75,72
EMBC,Healthcare,Medical Instruments & Supplies,13.83,0.95,40000000.0,-25000000.0,2.12,,20.75,1.42,-1.93,18.966,10.13,75,48
INTA,Technology,Software - Application,41.9,2.25,-1.17,-5.0,1.25,,20.7,-0.23,12.68,6.405,,75,78
MSGM,Communication Services,Electronic Gaming & Multimedia,2.85,1.48,3.7,-274.93,0.06,,20.68,0.16,10.28,0.004,18.32,75,75
MDB,Technology,Software - Infrastructure,211.96,-3.3,2.54,4.69,1.39,,20.4,-1.1,18.23,27.489,,75,82
OLB,Technology,Software - Infrastructure,1.07,-0.4,0.48,0.32,1.26,1.98,20.22,-6.9,-49.69,6.851,,75,7
MC,Financial Services,Capital Markets,69.38,-0.24,-0.81,4.35,2.06,,19.77,2.56,14.71,18.663,28.34,75,80
IDR,Basic Materials,Gold,24.38,0.67,-0.12,-0.11,0.18,-0.42,19.71,0.64,46.75,2.241,39.78,75,90
GFL,Industrials,Waste Management,50.84,-11.04,17.67,-3.17,2.82,,19.71,0.03,2.07,21.123,1701.0,75,60
OPTT,Industrials,Specialty Industrial Machinery,0.4789,0.0,0.0,0.25,1.0,1.75,19.53,-0.17,-1.93,0.046,,75,48
IAG,Basic Materials,Gold,8.46,1.0,-6.93,-0.87,-0.14,-0.57,19.36,1.43,35.36,3.435,6.13,75,88
IPSC,Healthcare,Biotechnology,0.5411,-3.34,2.42,2.42,0.0,2.98,19.31,-0.28,636666666666666.8,1.333,,75,96
INO,Healthcare,Biotechnology,1.91,-0.2,0.37,0.27,0.95,1.57,19.27,-2.59,-671746666666777.9,0.005,,75,3
MTNB,Healthcare,Biotechnology,1.74,-2.12,0.79,0.44,0.12,3.06,19.12,-3.87,-1217777777776744.0,,,75,2
NMTC,Healthcare,Medical Devices,0.7693,1.33,-2.17,4.0,2.33,0.57,18.41,-0.16,186.83,0.189,,75,94
LE,Consumer Cyclical,Apparel Retail,13.14,-0.86,-6.25,7.5,-0.35,0.86,18.34,0.13,-15.43,43.086,105.31,74,16
GFR,Energy,Oil & Gas E&P,4.48,2.0,-1.35,-0.57,0.53,3.96,18.33,2.05,-14.69,10.062,2.37,74,17
PTON,Consumer Cyclical,Leisure,7.69,0.0,1.0,-100.01,-0.5,2.75,18.3,-0.3,-15.61,6.386,,74,16
OII,Energy,Oil & Gas Equipment & Services,22.97,0.08,-0.11,0.37,0.57,,18.23,1.98,-0.03,27.416,12.12,74,54
SGLY,Industrials,Integrated Freight & Logistics,1.0443,-4.11,2.0,0.09,-0.44,-0.5,18.15,-0.87,-29.15,0.615,,74,10
IRIX,Healthcare,Medical Devices,1.21,0.67,-1.0,1.4,1.67,,17.12,-0.32,-3.88,2.982,,74,43
EAT,Consumer Cyclical,Restaurants,152.18,0.0,0.0,2.1,1.09,1.44,16.82,8.32,11.02,120.722,18.08,74,76
NTR,Basic Materials,Agricultural Inputs,57.61,124.5,-10.5,4.75,2.22,,16.49,2.78,-5.91,50.95,20.83,74,37
MAIA,Healthcare,Biotechnology,1.53,-0.12,-0.19,-0.23,1.22,1.87,16.47,-0.54,-7.14,,,74,31
FLYW,Technology,Software - Infrastructure,12.28,-2.33,3.33,-3.38,0.1,,15.99,0.05,22.7,4.366,256.4,74,84
SGMO,Healthcare,Biotechnology,0.5732,0.75,-0.27,-3.2,1.25,,15.62,-0.26,3338.06,0.365,,74,95
KEQU,Consumer Cyclical,"Furnishings, Fixtures & Appliances",56.43,0.0,-1.23,0.36,-7.21,-0.85,15.49,3.83,21.37,84.022,15.06,74,84
IGC,Healthcare,Biotechnology,0.3516,0.0,0.0,0.0,0.5,2.0,15.48,-0.08,25.11,0.017,,74,85
OKLO,Utilities,Utilities - Regulated Electric,67.19,-1.57,0.07,0.07,0.5,3.86,15.4,-0.38,-7.14,,,74,31
NN,Technology,Software - Infrastructure,14.49,-0.07,-0.61,-1.55,-1.29,-0.61,14.55,-1.3,51.56,0.049,,74,90
RGCO,Utilities,Utilities - Regulated Gas,21.95,-13.8,0.45,50.0,1.5,,14.48,1.32,7.24,9.159,17.49,74,70
FWRG,Consumer Cyclical,Restaurants,17.6,4.0,-2.0,-2.0,0.5,,14.24,0.18,-61.86,18.202,103.5,74,7
KALA,Healthcare,Biotechnology,8.5,-0.21,0.23,0.11,0.85,,13.96,-5.96,-4324444444444472.5,,,74,2
MGNX,Healthcare,Biotechnology,1.44,0.14,-6.2,-6.2,0.56,0.29,13.79,-0.57,74.12,2.631,,74,92
MKL,Financial Services,Insurance - Property & Casualty,1969.39,3.11,-2.21,-0.71,1.67,,13.31,166.76,8.8,1281.026,11.95,74,72
NUS,Consumer Defensive,Household & Personal Products,11.38,-4.02,3.96,-5.29,6.53,,13.26,2.03,-21.6,32.752,5.98,74,12
LCID,Consumer Cyclical,Auto Manufacturers,2.09,0.0,-0.09,0.86,0.42,,12.75,-1.13,254.29,0.33,,74,94
FKWL,Technology,Communication Equipment,4.21,-3.5,-1.0,2.33,1.0,4.0,12.52,-0.14,-56.79,3.842,,74,7
GLTO,Healthcare,Biotechnology,3.38,-0.35,0.38,0.28,0.89,1.63,12.21,-13.07,-7.14,,,74,31
NAMS,Healthcare,Biotechnology,24.44,1.2,-0.31,-0.44,1.66,2.12,12.09,-1.59,1.141044444444449e+17,0.597,,74,99
RPD,Technology,Software - Infrastructure,20.12,3.33,0.0,-7.67,0.3,,10.83,0.44,0.4,13.454,47.16,74,55
ESS,Real Estate,REIT - Residential,262.76,0.09,-0.27,1.18,1.37,,10.64,12.43,-0.59,29.362,21.46,73,53
EVER,Communication Services,Internet Content & Information,22.61,0.82,-0.59,0.06,1.22,,10.48,1.25,21.3,17.217,18.7,73,84
FBRT,Real Estate,REIT - Mortgage,11.04,-0.05,-0.25,-0.2,2.73,-0.75,10.13,0.98,-4.25,2.535,11.55,73,41
MAG,Basic Materials,Silver,23.34,0.14,0.12,0.14,0.52,1.0,9.6,0.99,-7.14,,23.93,73,31
SFBC,Financial Services,Banks - Regional,47.25,0.78,-0.67,0.67,1.58,,9.37,2.43,5.8,14.916,20.02,73,68
ENIC,Utilities,Utilities - Regulated Electric,3.38,-12500000.0,2.58,-2.47,0.0,,9.18,0.09,-13.15,2.9,38.67,73,18
LIEN,Financial Services,Asset Management,10.75,0.15,-0.06,12.67,0.81,,8.95,1.35,16813.91,2.19,8.05,73,96
SATS,Communication Services,Telecom Services,27.5,0.0,-0.15,-0.18,0.07,-0.77,8.87,-1.06,-13.82,54.834,,73,18
MPW,Real Estate,REIT - Healthcare Facilities,4.33,0.25,2.45,0.94,2.37,,8.35,-2.39,-21.4,1.64,,73,13
LODE,Basic Materials,Other Precious Metals & Mining,2.46,0.37,0.58,0.37,1.22,0.59,7.86,-2.65,15.05,0.14,,73,80
KMDA,Healthcare,Drug Manufacturers - Specialty & Generic,7.045,0.86,0.0,0.0,0.62,,7.85,0.32,1.77,2.946,22.44,73,59
MSAI,Technology,Software - Infrastructure,0.6891,0.4,0.71,0.42,3.7,1.36,7.06,-0.5,-72.93,0.185,,73,6
PNRG,Energy,Oil & Gas E&P,144.5,-1.78,-0.67,-0.4,-4.71,-0.16,6.9,14.86,-24.82,128.094,10.1,73,11
INVZ,Consumer Cyclical,Auto Parts,1.65,0.0,0.57,0.36,0.86,1.57,6.69,-0.42,54.03,0.209,,73,90
IDT,Communication Services,Telecom Services,62.28,0.06,0.19,0.51,2.91,0.42,6.6,3.79,-8.72,48.563,16.71,73,24
GTM,Technology,Software - Application,10.1,-0.14,1.0,-0.75,2.0,,5.81,0.25,2.59,3.589,43.0,73,62
MTX,Basic Materials,Specialty Chemicals,61.13,4.13,-3.67,0.17,1.36,,5.66,0.01,-7.13,64.89,6380.0,73,35
MATW,Industrials,Conglomerates,23.73,2.72,-1.64,19.25,7.33,,5.58,-2.11,-21.28,52.361,,73,13
MSA,Industrials,Security & Protection Services,170.71,0.06,-0.48,0.32,-0.14,,5.44,7.0,-2.43,46.472,25.14,73,47
HOTH,Healthcare,Biotechnology,1.29,0.59,0.07,0.07,0.47,0.81,5.32,-1.04,-7.14,,,73,31
OSW,Consumer Cyclical,Leisure,21.95,0.27,0.07,-0.5,0.27,,3.91,0.68,35.04,8.811,33.77,73,88
INTG,Consumer Cyclical,Lodging,13.28,3.67,-5.88,3.43,4.33,-0.83,3.23,-3.41,11.3,28.397,,73,76
IHS,Real Estate,Real Estate Services,6.98,0.1,-6.4,2.21,4.27,,2.46,0.33,-6.54,5.184,21.48,73,36
MRCY,Industrials,Aerospace & Defense,65.64,2.18,-0.1,0.0,2.91,1.33,2.44,-0.65,-1.54,15.525,,73,50
NTST,Real Estate,REIT - Retail,18.88,1.0,2.25,1.8,2.33,1.0,1.96,-0.08,20.69,2.227,,73,83
IPDN,Industrials,Staffing & Employment Services,2.08,0.7,13.1,-17.33,1.17,,1.65,-1.48,-7.58,3.857,,73,26
GTLS,Industrials,Specialty Industrial Machinery,197.6,0.62,-0.8,0.16,0.25,,0.97,5.43,12.7,97.548,36.36,72,78
ITRM,Healthcare,Biotechnology,0.75,-0.14,0.79,0.2,0.87,,0.46,-0.81,-7.14,,,72,31
PRE,Healthcare,Diagnostics & Research,7.29,0.02,0.02,0.05,-0.14,0.91,0.45,-3.81,118.5,3.272,,72,93
HLMN,Industrials,Tools & Accessories,9.69,8000000.0,1000000.0,-5.0,0.33,,-0.16,0.11,-2.67,7.641,91.55,72,46
IRDM,Communication Services,Telecom Services,24.14,-0.4,-0.18,0.54,-0.35,,-0.43,1.0,1.67,7.655,24.98,72,59
NVDA,Technology,Semiconductors,174.98,-0.17,0.14,0.16,0.28,,-1.18,3.1,65.68,6.059,57.42,72,91
NBR,Energy,Oil & Gas Drilling,33.5,-2.15,3.84,0.03,0.58,,-2.45,-14.55,6.44,282.126,,72,69
DRRX,Healthcare,Drug Manufacturers - Specialty & Generic,1.9,0.86,-2.92,2.79,0.71,,-2.57,-0.43,-107.27,0.053,,72,5
PAVM,Healthcare,Medical Devices,0.4209,-2.73,10.68,-57.69,0.61,,-3.74,4.41,-10758.26,0.077,0.11,72,3
PMN,Healthcare,Biotechnology,0.549,-0.38,-5.2,-5.2,-1.23,-0.11,-4.1,-0.07,-7.14,,,72,31
PPL,Utilities,Utilities - Regulated Electric,36.72,0.0,1.33,-0.21,1.15,0.33,-4.23,1.33,2.81,11.925,27.74,72,62
HYMC,Basic Materials,Gold,4.02,0.0,0.13,0.11,0.21,1.13,-4.7,-1.97,-3.6921111111111144e+16,,,72,1
PANW,Technology,Software - Infrastructure,183.32,-0.05,-0.3,-0.03,-0.1,,-4.79,1.6,10.97,13.919,116.17,72,76
ORI,Financial Services,Insurance - Property & Casualty,39.4,-0.22,1.35,-2.14,1.37,,-4.81,3.52,3.35,35.082,11.34,72,63
EZPW,Financial Services,Credit Services,15.85,-0.02,-0.24,0.27,0.36,0.18,-5.04,1.29,5.49,22.04,12.4,72,67
KTCC,Technology,Computer Hardware,2.78,6.67,-5.6,28.09,2.5,,-5.71,-0.6,-24.23,44.968,,72,12
JFIN,Communication Services,Internet Content & Information,13.28,0.95,0.02,0.13,0.96,,-5.86,4.21,25.97,122.629,3.35,72,86
IONS,Healthcare,Biotechnology,43.235,2.19,-0.41,0.44,2.73,,-6.1,-1.76,58.25,6.047,,72,91
REVG,Industrials,Farm & Heavy Construction Machinery,50.5,0.09,-1.31,1.31,0.31,,-6.13,1.95,-5.8,45.532,26.83,72,38
RWAY,Financial Services,Credit Services,10.56,8.0,-14.0,0.15,1.14,,-6.97,1.88,56.64,3.752,5.68,72,91
KMX,Consumer Cyclical,Auto & Truck Dealerships,57.89,0.26,0.35,-0.05,0.42,2.42,-7.21,3.62,-5.36,186.101,16.59,72,39
OMF,Financial Services,Credit Services,57.34,-0.27,0.69,-0.25,1.38,,-7.28,5.55,0.87,23.118,10.84,72,57
NOW,Technology,Software - Application,876.97,-0.19,0.19,-0.12,0.46,,-7.75,7.98,15.46,58.347,111.12,72,80
DRH,Real Estate,REIT - Hotel & Motel,8.04,2.8,2.4,-2.57,0.9,,-8.64,0.28,1.66,5.397,30.21,72,59
OGI,Healthcare,Drug Manufacturers - Specialty & Generic,1.57,-8.0,2.63,-1.31,-2.74,2.11,-9.09,0.01,54.41,2.004,160.0,72,90
RVSB,Financial Services,Banks - Regional,4.91,0.0,0.0,-0.17,0.2,3.33,-9.67,0.24,-3.64,2.44,21.38,72,43
FCNCA,Financial Services,Banks - Regional,1937.63,0.23,-0.43,0.13,-0.12,,-10.05,169.38,18.3,652.074,11.74,71,82
MASI,Healthcare,Medical Devices,144.24,4.34,1.06,-37.22,2.17,,-10.24,-5.08,5.55,40.033,,71,68
DNN,Energy,Uranium,1.95,6.0,-0.25,-0.33,3.0,-1.5,-11.27,-0.06,-53.06,0.005,,71,7
PLAG,Industrials,Conglomerates,1.72,0.0,0.23,0.19,1.18,0.36,-11.3,-1.01,-39.97,0.833,,71,8
RDCM,Communication Services,Telecom Services,12.9,0.0,0.07,0.0,0.36,,-12.2,0.56,10.68,4.158,24.25,71,76
DWSN,Energy,Oil & Gas Equipment & Services,1.45,-3.67,2.0,5.0,0.5,,-12.35,-0.24,-6.7,1.808,,71,36
OGE,Utilities,Utilities - Regulated Electric,44.96,0.71,-1.26,-0.56,0.04,2.44,-12.35,2.43,-1.92,15.984,18.74,71,48
MCW,Consumer Cyclical,Auto & Truck Dealerships,5.74,0.12,1.67,-1.33,0.29,,-13.11,0.26,-1.26,3.175,23.15,71,50
DSGR,Industrials,Industrial Distribution,31.72,0.0,8.86,-2.17,0.75,2.57,-13.19,0.08,21.57,41.343,415.75,71,84
OFIX,Healthcare,Medical Devices,14.55,2.75,-0.8,-0.06,1.44,,-13.48,-3.17,1.96,20.798,,71,60
FTAI,Industrials,Rental & Leasing Services,146.09,0.8,0.07,0.08,2.43,1.84,-13.75,4.08,53.79,20.903,36.2,71,90
IBRX,Healthcare,Biotechnology,2.24,0.5,-0.87,0.5,1.0,,-13.77,-0.48,1.468444444444615e+16,0.071,,71,98
DSX,Industrials,Marine Shipping,1.62,2.0,-6.0,2.5,2.33,,-13.96,0.12,-7.64,1.956,13.42,71,26
MELI,Consumer Cyclical,Internet Retail,2337.44,0.06,-0.29,0.61,-0.02,,-14.57,40.59,29.89,475.291,59.88,71,87
JBL,Technology,Electronic Components,205.06,0.92,0.2,-0.35,0.9,,-14.71,5.25,3.09,256.018,39.97,71,63
GOCO,Financial Services,Insurance Brokers,5.39,-8.81,-5.65,3.17,-0.89,,-15.27,-2.62,-25.11,79.39,,71,11
NPB,Financial Services,Banks - Regional,16.56,0.04,0.13,0.14,0.57,0.74,-15.38,1.72,6.56,7.053,9.98,71,69
LLY,Healthcare,Drug Manufacturers - General,709.82,1.05,-0.6,3.55,0.92,,-15.45,15.3,23.77,59.218,46.52,71,85
MYFW,Financial Services,Banks - Regional,21.61,-0.65,0.54,0.27,1.36,,-15.69,1.18,-3.77,9.662,19.48,71,43
MBOT,Healthcare,Medical Instruments & Supplies,3.56,-0.25,0.75,0.43,0.7,1.12,-15.73,-0.58,-7.14,,,71,31
RVYL,Technology,Software - Infrastructure,0.311,-1.42,0.65,0.39,1.35,0.36,-15.84,-2.02,0.29,5.895,,71,55
RBKB,Financial Services,Banks - Regional,12.96,0.19,2.19,2.0,1.78,,-15.9,-0.52,1.55,2.879,,71,59
RCL,Consumer Cyclical,Travel Services,325.03,0.64,0.32,-1.05,0.34,,-16.29,13.44,61.23,64.239,25.65,71,91
NGD,Basic Materials,Gold,5.44,5.5,-2.33,-2.33,0.29,2.0,-16.56,0.2,23.12,1.305,27.7,71,85
FSLR,Technology,Solar,192.0,0.0,-0.87,0.26,-0.66,-0.13,-16.84,11.69,3.23,40.554,17.3,71,63
MITQ,Technology,Communication Equipment,0.7005,1.5,-18.79,11.38,2.0,0.4,-17.36,-0.12,5.01,1.868,,71,66
GBX,Industrials,Railroads,45.81,0.16,-0.07,0.24,0.76,0.54,-17.44,7.09,4.86,113.131,6.7,71,66
FUTU,Financial Services,Capital Markets,180.45,0.0,0.14,0.41,0.75,1.05,-17.92,7.21,43.75,116.094,26.44,70,89
NYC,Real Estate,Real Estate Services,11.53,-3.83,-0.3,4.2,1.23,,-18.07,-35.22,-27.92,21.546,,70,10
GLDD,Industrials,Engineering & Construction,11.49,-2.33,0.72,1.23,0.36,,-18.35,1.06,2.96,12.37,11.25,70,63
MEI,Technology,Electronic Components,6.66,0.0,-7.2,9.4,2.98,-0.24,-18.39,-1.77,-13.58,29.666,,70,18
DSS,Consumer Cyclical,Packaging & Containers,0.84,1.29,0.18,0.15,1.75,0.05,-18.76,-6.17,9.28,2.662,,70,73
RGLD,Basic Materials,Gold,174.75,0.17,0.08,0.09,0.63,1.39,-19.19,6.81,8.37,9.842,26.06,70,72
MRK,Healthcare,Drug Manufacturers - General,86.08,-0.14,0.36,0.18,-0.22,,-19.34,6.49,-5.11,25.214,13.46,70,40
FIX,Industrials,Engineering & Construction,694.0,0.37,0.16,0.0,0.74,,-19.75,19.44,16.83,216.317,35.47,70,81
REKR,Technology,Software - Infrastructure,1.1,0.43,0.2,0.17,0.71,1.4,-20.08,-0.53,12.41,0.445,,70,78
INVH,Real Estate,REIT - Residential,30.58,-0.17,0.17,0.44,0.92,,-20.15,0.89,-1.13,4.32,35.12,70,51
NIXX,Industrials,Staffing & Employment Services,1.52,0.36,3.93,0.8,0.59,0.33,-20.76,-3.59,6560.32,1.132,,70,96
LNT,Utilities,Utilities - Regulated Electric,66.11,-0.22,0.43,-0.98,1.0,,-21.02,3.24,-0.76,16.14,20.67,70,52
NE,Energy,Oil & Gas Drilling,26.72,-1.52,0.13,0.46,-4.07,,-21.12,1.9,24.78,20.959,15.1,70,85
INDV,Healthcare,Drug Manufacturers - Specialty & Generic,24.05,0.0,4.43,1.33,3.08,-0.18,-21.27,0.81,-1.59,9.214,30.02,70,49
PTIX,Healthcare,Biotechnology,4.26,-0.17,-0.2,1.57,0.98,,-21.31,-13.13,-7.14,,,70,31
MPWR,Technology,Semiconductors,820.74,-0.0,-9.71,9.14,0.35,,-21.82,38.23,21.42,52.774,22.08,70,84
LX,Financial Services,Credit Services,6.56,0.18,0.17,0.17,1.21,,-21.82,1.27,-5.62,83.461,5.31,70,38
IH,Consumer Defensive,Education & Training Services,2.75,0.0,0.06,0.02,0.21,,-21.87,0.26,-15.23,17.199,10.77,70,17
PDFS,Technology,Software - Application,19.22,3.67,-9.0,-5.0,-0.33,,-21.89,0.02,14.93,5.034,1014.0,70,80
NDAQ,Financial Services,Financial Data & Stock Exchanges,93.96,0.14,0.11,0.17,1.03,,-21.94,2.6,6.85,14.112,36.44,70,70
NINE,Energy,Oil & Gas Equipment & Services,0.5576,-0.39,0.22,0.18,0.6,,-22.12,-0.9,7.29,14.395,,70,70
PTC,Technology,Software - Application,211.95,-0.14,0.99,-0.54,1.03,,-22.32,4.26,11.75,20.581,50.48,70,77
IRBT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3.25,3.18,-0.13,-11.0,2.54,,-22.47,-6.17,-38.06,56.524,,70,9
GRC,Industrials,Specialty Industrial Machinery,41.23,0.3,0.1,-0.17,0.87,,-22.86,1.97,3.76,25.669,21.65,70,64
NBIX,Healthcare,Drug Manufacturers - Specialty & Generic,135.28,12.62,-11.87,-0.24,0.7,,-23.14,3.39,13.06,25.124,39.95,70,78
SCLX,Healthcare,Drug Manufacturers - General,17.14,-2.28,-0.37,-0.58,0.03,2.69,-23.22,-15.54,-43.49,5.869,,70,8
PGR,Financial Services,Insurance - Property & Casualty,248.95,0.24,0.05,0.05,1.18,0.11,-23.32,17.74,12.7,140.609,14.05,69,78
OUST,Technology,Electronic Components,29.72,0.11,0.14,0.12,0.39,,-23.33,-1.8,30.38,2.454,,69,87
IVDA,Industrials,Security & Protection Services,1.49,0.4,-0.04,-0.04,0.5,1.29,-23.35,-1.36,11.61,2.745,,69,77
KEYS,Technology,Scientific & Technical Instruments,160.59,0.54,3.31,-6.31,1.04,,-23.48,3.15,-2.12,30.394,52.97,69,48
