Ticker,Sector,Industry,Price,EPS QoQ (%),QoQ 2Q Algo (%),QoQ 3Q Algo (%),EPS YoY (%),YoY 2Q Algo (%),EPS RS,TTM EPS,Rev RS,TTM RPS,TTM PE,Rating (EPS RS),Rating (Rev RS)
RVP,Healthcare,Medical Instruments & Supplies,0.811,35000000.0,-0.67,-2.0,48000000.0,-36.0,1599878555.78,-0.3,12.54,1.275,,99,79
PBYI,Healthcare,Biotechnology,4.5,1.0,-5.5,-0.05,2.33,,1310991173.71,0.99,-2.25,4.824,4.52,99,53
RSI,Consumer Cyclical,Gambling,21.56,2.0,2.0,1.0,18000000.0,,1199880020.03,0.21,14.02,11.311,100.76,99,80
TWFG,Financial Services,Insurance Brokers,24.945,0.46,-0.22,0.37,13130600.0,,1191919903.18,0.4,4.6,9.992,61.42,99,69
SRAD,Technology,Software - Application,30.0,1.12,8000000.0,-12000000.0,17000000.0,,1133213259.03,0.4,9.19,4.282,75.83,99,76
SKIN,Consumer Defensive,Household & Personal Products,2.47,3.0,0.0,0.87,16000000.0,,1066546703.23,-0.18,-15.93,2.482,,99,17
KAR,Consumer Cyclical,Auto & Truck Dealerships,29.62,-0.12,-0.61,1.42,16000000.0,,1066546677.42,0.73,-0.61,17.287,39.56,99,58
BN,Financial Services,Asset Management,68.77,6.5,-12.0,25.0,15000000.0,,999879869.93,0.44,-26.01,52.034,154.09,98,12
LITB,Consumer Cyclical,Apparel Manufacturing,1.87,12000000.0,0.0,-12000000.0,12000000.0,,799879937.44,0.12,-32.67,12.01,17.33,98,10
CALX,Technology,Software - Infrastructure,63.28,7000000.0,2.86,-3.5,12000000.0,,799879821.37,-0.41,8.49,13.213,,98,75
CMRC,Technology,Software - Application,4.66,0.0,3000000.0,2.0,15000000.0,8000000.0,766546591.07,-0.23,-1.56,4.282,,98,55
FENC,Healthcare,Biotechnology,9.03,-1.75,0.5,2.5,0.82,,666546626.14,-0.45,1705555555555713.5,1.212,,98,97
EHAB,Healthcare,Medical Care Facilities,8.11,-2.5,3.63,1.39,10000000.0,,666546525.66,-2.66,-8.07,20.55,,98,36
JOB,Industrials,Staffing & Employment Services,0.19,30000000.0,-29.0,8.5,18000000.0,-29.0,599897949.0,-0.34,-18.73,0.995,,98,15
EE,Energy,Oil & Gas Midstream,23.88,-2.2,0.07,0.25,-0.8,,566546531.92,1.34,2.19,37.377,17.95,98,65
SGRP,Industrials,Specialty Business Services,1.13,-2000000.0,3.0,3.0,17000000.0,-13.0,566546103.18,-0.26,-69.47,6.119,,98,7
ALCY,Financial Services,Shell Companies,11.56,0.4,-5.67,-5.67,-2.8,-2.29,516546400.86,0.02,-8.73,,579.5,98,31
MIR,Industrials,Specialty Industrial Machinery,22.05,4000000.0,3500000.0,1.0,2.5,13000000.0,433213352.16,0.05,7.975555555555556e+17,4.08,454.6,98,99
AEYE,Technology,Software - Application,13.49,12000000.0,0.0,-0.2,6000000.0,,399879921.25,-0.35,6.54,3.123,,98,73
QUAD,Industrials,Specialty Business Services,6.65,-12000000.0,0.2,6.2,6000000.0,,399879787.86,-0.31,-17.19,54.069,,98,16
JVA,Consumer Defensive,Packaged Foods,4.22,-0.82,0.29,0.41,11000000.0,2.33,366546680.96,0.64,8.87,14.829,6.67,98,75
CDE,Basic Materials,Gold,15.37,0.83,-0.5,-0.33,11000000.0,2.33,366546667.35,0.4,71.92,3.009,38.82,98,91
TLYS,Consumer Cyclical,Apparel Retail,1.96,7.73,-0.26,-0.36,11000000.0,-0.14,366546455.06,-1.51,-17.48,18.278,,98,15
NAGE,Healthcare,Biotechnology,9.62,-0.4,-0.29,3.5,5000000.0,,333213299.48,0.22,20.5,1.501,43.68,98,84
MITK,Technology,Software - Application,10.46,-3.0,3.0,-2.9,5000000.0,,333213217.47,0.33,-3.19,3.897,31.03,98,50
THTX,Healthcare,Biotechnology,3.28,-9000000.0,-3000000.0,-1.0,-5.5,10000000.0,333213109.67,-0.19,-22.43,1.709,,98,13
GRAF,Financial Services,Shell Companies,10.49,0.0,-0.12,-0.11,8000000.0,44.29,266591257.16,0.46,-8.73,,22.8,98,31
CTMX,Healthcare,Biotechnology,2.09,-27000000.0,0.59,1.43,8000000.0,0.59,266548687.66,0.5,-12.98,1.457,4.0,98,20
AKBA,Healthcare,Drug Manufacturers - Specialty & Generic,2.99,-3000000.0,4.33,0.0,4000000.0,,266546602.92,-0.18,16.29,0.879,,98,81
LINK,Technology,Electronic Components,9.48,9000000.0,-0.8,0.2,4000000.0,,266546547.63,-0.2,10.58,1.19,,98,77
AHH,Real Estate,REIT - Diversified,7.43,2.75,-5.69,3.98,4000000.0,,266546474.97,0.14,-52.18,7.048,53.07,98,8
TDAC,Financial Services,Shell Companies,10.34,0.0,0.5,1.02,183.29,7000000.0,233219496.98,0.14,-8.73,,73.86,98,31
TPG,Financial Services,Asset Management,62.09,-1.67,1.0,0.0,6.0,,233213633.89,-0.18,-22.78,33.73,,98,13
BB,Technology,Software - Infrastructure,3.87,1000000.0,1.0,0.5,7000000.0,9.0,233212880.57,0.02,-13.45,0.899,195.0,98,20
CTLP,Technology,Software - Infrastructure,10.8,0.0,8.57,0.75,12.4,10.17,210991815.82,0.86,4.99,4.135,12.56,98,70
LFST,Healthcare,Medical Care Facilities,5.34,-1000000.0,1000000.0,1.0,5.0,6000000.0,199880106.71,-0.04,6.1,3.44,,98,72
ASPC,Financial Services,Shell Companies,10.3,-0.09,3.82,3.82,45.88,5129800.0,170869733.52,-0.4,-8.73,,,98,31
CEPO,Financial Services,Shell Companies,10.4,1.0,1.03,36.8,48.11,4000000.0,133214464.97,0.11,-8.73,,94.73,98,31
DSP,Technology,Software - Application,9.985,4.5,-2.57,0.22,2000000.0,,133213290.43,0.13,6.64,19.632,74.85,98,73
VRAR,Technology,Software - Infrastructure,1.47,-7000000.0,6000000.0,0.25,0.29,4000000.0,133213264.1,-0.36,-14.83,0.463,,98,18
MCHX,Communication Services,Advertising Agencies,1.98,5000000.0,-0.25,-1.0,2000000.0,,133213236.3,-0.1,-12.32,1.092,,98,21
HFFG,Consumer Defensive,Food Distribution,3.32,2.5,26.67,-10.86,2000000.0,,133212469.85,-0.92,-0.46,23.051,,98,58
CTM,Technology,Information Technology Services,1.11,1000000.0,0.5,0.33,3000000.0,7.0,99880150.04,-0.09,14.02,0.806,,98,80
PLX,Healthcare,Biotechnology,1.74,5000000.0,-9.0,-9.0,3000000.0,0.2,99879938.55,0.09,6.42,0.829,20.11,98,72
XTNT,Healthcare,Medical Devices,0.6211,3000000.0,2000000.0,1.0,2.0,3000000.0,99879930.96,-0.04,13.57,0.925,,98,80
WRN,Basic Materials,Other Industrial Metals & Mining,1.6,0.0,171700.0,1.0,2000000.0,1000000.0,99879897.63,-0.01,-8.73,,,98,31
PCYO,Utilities,Utilities - Regulated Water,11.28,2.0,-4.33,0.14,-0.33,3000000.0,99879884.29,0.56,-32.49,1.14,19.68,98,10
SSII,Healthcare,Medical Devices,6.2,3000000.0,-0.2,-0.25,2000000.0,1.0,66546739.55,-0.06,1595718888889023.2,0.155,,98,97
DEFT,Financial Services,Capital Markets,2.36,-9083900.0,0.21,0.27,2000000.0,3.05,66546697.72,0.06,-162.09,0.241,40.92,98,5
MNKD,Healthcare,Biotechnology,5.42,-4000000.0,0.33,-0.33,1000000.0,,66546691.38,0.11,16.36,1.038,50.64,98,81
KRMD,Healthcare,Medical Instruments & Supplies,4.02,3000000.0,0.0,0.0,2000000.0,0.33,66546579.06,-0.1,9.56,0.802,,98,76
KFFB,Financial Services,Banks - Regional,3.4,0.0,185500.0,69.08,1000000.0,,66546527.69,-0.13,-0.01,1.026,,98,59
CFSB,Financial Services,Banks - Regional,14.1,3000000.0,-30.48,-32.48,1000000.0,,66546327.7,0.0,-3.81,1.192,,98,48
GROY,Basic Materials,Gold,3.72,1000000.0,-3.0,-3.0,1000000.0,0.0,33213352.0,-0.01,426.31,0.073,,98,94
PLG,Basic Materials,Other Precious Metals & Mining,1.76,-1000000.0,2000000.0,0.0,1.0,1000000.0,33213288.74,-0.04,-8.73,,,98,31
AMBP,Consumer Cyclical,Packaging & Containers,3.58,2000000.0,-2000000.0,-2000000.0,1000000.0,0.5,33213244.96,-0.03,3.9,8.751,,98,68
NEWP,Basic Materials,Other Precious Metals & Mining,2.05,-1000000.0,1000000.0,0.0,0.0,1000000.0,33213236.52,-0.02,-8.73,,,97,31
RSSS,Technology,Software - Application,3.31,8.0,-4.5,1.0,1000000.0,-35.67,33211953.13,-0.14,-1.66,1.597,,97,54
PVL,Energy,Oil & Gas E&P,2.01,854800.0,-2300000.0,-1.0,854800.0,0.0,28373229.49,0.09,2797259999999999.0,0.139,22.44,97,97
NXT,Technology,Solar,67.5,0.14,0.16,0.0,0.23,-0.59,22104306.57,3.67,13.56,21.415,18.17,97,80
CTKB,Healthcare,Medical Devices,4.13,1.25,-1.25,-5.0,1.0,-0.8,22102080.96,-0.05,-4.68,1.522,,97,45
ADTX,Healthcare,Biotechnology,1.07,1.35,371.78,1.0,302.53,10926.75,263308.41,2942.24,-2841.73,0.017,0.0,97,4
BINI,Consumer Cyclical,Auto Manufacturers,0.0834,103.84,96.59,-0.09,8545.4,7.65,165002.5,-4749.94,406666666667097.44,93.806,,97,96
TRNR,Consumer Cyclical,Personal Services,3.55,7.17,3.17,20.07,4260.0,,164872.63,17152.49,123.4,18.709,0.0,97,93
YYAI,Consumer Cyclical,Leisure,2.09,0.0,25.0,158.17,1601.0,-619.0,158291.89,0.36,143.1,,6.33,97,93
SUNE,Technology,Solar,1.46,12.68,26.9,0.96,3509.48,550.7,15363.68,-6.89,7989.75,71.457,,97,95
AACT,Financial Services,Shell Companies,11.43,-4.0,-0.6,-0.37,-10.0,-1.0,-13320.32,0.26,-8.73,,43.88,97,31
ALLR,Healthcare,Biotechnology,1.86,0.67,14.92,0.94,21.27,2655.64,-26531.64,5.75,-8.73,,0.29,97,31
WHLR,Real Estate,REIT - Retail,2.34,15.6,-155.71,2.59,1221.74,,-37934.86,-14.19,-2.67,93.907,,97,51
SYTA,Technology,Communication Equipment,2.69,2.79,0.35,0.26,1912.79,374.58,-42956.96,2079.45,2.11,5.665,0.0,97,65
DTSQ,Financial Services,Shell Companies,10.47,-2.32,-0.45,-0.31,18.52,230.93,-69133.78,0.28,-8.73,,37.39,97,31
EMPD,Consumer Cyclical,Auto Manufacturers,7.14,-7.32,12.65,0.93,-1.56,1220.59,-76730.93,-255.73,68.42,13.978,,97,91
DGLY,Communication Services,Internet Content & Information,1.9,-879.5,4.64,4.64,1083.02,2.02,-83946.9,-4926.18,-8.75,70.888,,97,27
CETX,Technology,Software - Infrastructure,0.8141,-3.28,4.97,18.05,335.01,715.03,-84696.0,1708.22,7.05,47.814,0.0,97,73
TNXP,Healthcare,Biotechnology,31.21,-0.36,2.44,1.35,496.63,,-86025.77,2537.0,8631111111111098.0,2.437,0.01,97,97
ATMC,Financial Services,Shell Companies,11.9081,-2.51,-0.04,-0.04,-2.53,-2.75,-86811.23,0.1,-8.73,,119.08,97,31
BEAG,Financial Services,Shell Companies,10.37,0.0,1.04,25.12,380.13,492.8,-90733.58,0.37,-8.73,,28.0,97,31
ACON,Healthcare,Health Information Services,7.45,2.39,72.29,0.99,495.37,324.84,-92662.98,-12.12,37.57,0.108,,97,88
RIME,Technology,Consumer Electronics,2.098,18.42,-3.29,-1.44,790.67,14.88,-93510.36,-94.27,-10.57,20.089,,97,24
CNSP,Healthcare,Biotechnology,7.635,-3.06,3.46,0.78,12.66,525.65,-94111.1,2131.86,-8.73,,0.0,97,31
ATCH,Technology,Software - Infrastructure,0.2543,-0.16,-39.83,6.11,376.28,,-95806.82,-429.92,-1.4739005555555494e+16,18.573,,97,2
TBI,Industrials,Staffing & Employment Services,5.88,47.0,-0.2,-0.54,344.0,,-97312.38,-1.2,-12.73,51.674,,97,21
EONR,Energy,Oil & Gas E&P,0.36,0.83,2.55,0.72,1.0,7.18,-97719.18,-0.55,6.656962999999995e+16,1.376,,97,98
MBIO,Healthcare,Biotechnology,1.57,-2.8,19.5,0.95,95.63,495.2,-100318.12,1.99,-8.73,,0.79,97,31
XNET,Technology,Software - Infrastructure,7.51,897.38,11.0,-3.15,270.0,,-102032.26,-0.05,15.8,5.696,,97,81
INOD,Technology,Information Technology Services,60.97,0.0,-0.36,-0.76,516.45,7.33,-102181.71,1.29,57.48,7.466,48.5,97,90
RYN,Real Estate,REIT - Specialty,26.77,132.5,-111.0,10.58,262.0,,-102617.02,2.48,-2.59,8.17,10.6,97,52
ONCO,Healthcare,Biotechnology,3.13,8.46,2.26,0.69,459.42,36.89,-103551.97,2044.06,64961111111196.39,5.895,0.0,97,96
WEX,Technology,Software - Infrastructure,176.16,0.08,0.14,-0.58,0.07,,-103633.15,7.89,-7.78,68.016,21.51,97,37
CARG,Consumer Cyclical,Auto & Truck Dealerships,36.29,-0.65,-0.16,1.0,3.87,,-106030.91,1.25,-5.08,8.986,28.82,97,44
VRCA,Healthcare,Biotechnology,4.975,51.0,1.4,1.04,186.0,,-107699.6,-7.74,81.35,1.935,,97,92
PRI,Financial Services,Insurance - Life,274.4,0.07,0.02,0.03,179.33,,-108136.35,21.17,-6.99,96.534,12.95,97,39
GNLN,Consumer Defensive,Tobacco,3.5,74.47,5.54,0.85,273.32,34.71,-109685.55,-14.15,-224.57,31.117,,97,5
BJDX,Healthcare,Medical Devices,1.47,1.39,0.69,0.41,180.67,116.14,-109862.01,499.26,-8.73,,0.0,97,31
AGRI,Consumer Defensive,Farm Products,2.27,-305.67,32.83,0.97,2.01,291.44,-109910.47,2119.77,18090000000689.11,3.833,0.0,97,96
TV,Communication Services,Telecom Services,2.77,0.5,31.17,-15.48,19.0,,-110133.03,-97.13,-15.18,112.46,,97,18
CYN,Technology,Software - Application,5.46,1.44,30.64,0.97,225.24,63.07,-110469.8,-699.22,291111111111313.4,0.542,,97,96
ELAB,Healthcare,Biotechnology,4.78,5.53,15.62,0.94,238.09,37.21,-110899.74,116.66,-851418888878613.5,-1.162,0.04,97,3
ERIC,Technology,Communication Equipment,8.05,0.1,-0.15,0.26,3.44,,-111063.48,0.56,-12.3,73.778,14.14,97,21
WRD,Technology,Software - Application,9.9,0.02,0.88,0.47,117.72,130.43,-111512.46,-1.2,58.35,1.785,,97,90
SOBR,Technology,Scientific & Technical Instruments,3.43,0.11,19.47,0.95,85.18,158.05,-111546.48,315.42,39246666666761.78,0.396,0.01,97,96
IRWD,Healthcare,Drug Manufacturers - Specialty & Generic,1.24,2.53,-12.5,0.0,16.0,,-111947.86,-0.05,-17.99,1.921,,97,15
CRNC,Technology,Software - Application,9.83,-9.33,2.14,-0.16,124.0,,-111962.61,-0.58,-19.49,5.745,,97,14
VEON,Communication Services,Telecom Services,53.63,141.67,0.31,0.07,213.0,34.83,-111979.91,201.0,-1.96,58.691,0.27,97,54
APVO,Healthcare,Biotechnology,1.5,9.45,1.52,0.6,146.26,84.53,-112192.92,2680.54,-3460000000000041.5,,0.0,96,2
NDRA,Healthcare,Diagnostics & Research,4.61,0.09,89.26,0.99,-20.37,240.71,-112200.06,-60.23,-8.73,,,96,31
HI,Industrials,Specialty Industrial Machinery,25.68,20.33,-7.44,-1.33,118.67,,-112208.64,-0.29,-25.4,40.486,,96,12
BENF,Financial Services,Asset Management,0.466,-3.26,-3.06,7.04,118.97,,-112314.05,-4.88,172.09,-4.365,,96,93
FFAI,Consumer Cyclical,Auto Manufacturers,1.88,-7.57,18.5,0.95,9.32,186.36,-112486.45,8.3,871111111110802.4,0.01,0.21,96,96
TGL,Technology,Software - Application,1.27,110.0,34.0,2.82,3.13,221.0,-112571.28,356.1,-75.16,3.504,0.0,96,6
GPAT,Financial Services,Shell Companies,10.58,0.0,-0.12,-0.11,0.0,42.84,-112951.43,0.38,-8.73,,27.84,96,31
CORZ,Technology,Software - Infrastructure,15.55,-37.0,3.4,0.95,111.75,,-113094.71,-1.73,-62.61,1.122,,96,7
YPF,Energy,Oil & Gas Integrated,28.2,4.25,17.5,-6.07,-9.15,,-113387.14,3.1,-8.3,51462.508,8.74,96,36
IBAC,Financial Services,Shell Companies,10.58,0.0,-0.15,-0.11,-0.4,2.2,-113507.76,0.24,-8.73,,44.08,96,31
KITT,Industrials,Aerospace & Defense,3.55,0.08,-12.46,-1.09,-9.96,208.82,-113510.81,33.39,166.46,14.725,0.1,96,93
ANNA,Energy,Oil & Gas E&P,4.3902,6.0,8.25,0.89,129.79,67.2,-113572.57,-0.3,2.9236116666666664e+16,0.104,,96,98
STSS,Healthcare,Medical Instruments & Supplies,9.3,-9.68,5.48,1.22,180.79,10.0,-113726.52,-1196.84,1484813333333324.5,0.84,,96,97
TRAW,Healthcare,Biotechnology,1.81,-20.73,2.53,1.65,185.55,3.73,-113793.22,4.19,3121.1,0.609,0.46,96,95
UAVS,Technology,Computer Hardware,1.86,-2.59,16.22,1.07,36.69,139.24,-114123.21,24.42,13.1,1.752,0.07,96,79
XXII,Consumer Defensive,Tobacco,1.8,-4.44,14.35,0.93,0.9,157.03,-114367.87,1500.24,-74.81,245.286,0.0,96,6
DBGI,Consumer Cyclical,Apparel Retail,11.716,0.14,43.79,0.98,127.62,24.02,-114426.06,45.15,-36.9,4.713,0.23,96,9
ASTI,Technology,Solar,1.9,-0.04,0.11,0.1,4.78,45.9,-114716.96,8.75,-168.83,0.026,0.23,96,5
REVB,Healthcare,Biotechnology,2.0,-2.32,1.36,1.7,34.13,,-114732.59,866.22,-8.73,,0.0,96,31
XPON,Industrials,Electrical Equipment & Parts,1.47,-0.11,3317.07,1.0,72.66,83.59,-114848.33,39.67,84.17,3.796,0.03,96,92
RNAZ,Healthcare,Biotechnology,11.2,12.7,0.55,0.36,131.6,7.51,-114849.39,-61.43,-8.73,,,96,31
HE,Utilities,Utilities - Regulated Electric,12.14,0.0,3.67,1.27,79.27,,-114894.62,1.03,-11.7,19.76,11.75,96,22
INTU,Technology,Software - Application,660.52,0.0,5.01,1.4,145.14,0.18,-115244.82,13.7,9.48,67.254,47.16,96,76
TAC,Utilities,Utilities - Independent Power Producers,12.65,0.0,9.0,9.0,-0.2,-3.8,-115307.37,-0.39,-32.54,8.427,,96,10
XTIA,Industrials,Aerospace & Defense,2.03,0.3,3.78,0.79,88.42,31.64,-115362.31,420.62,3557777777777721.0,1.069,0.0,96,97
LTH,Consumer Cyclical,Leisure,29.38,-0.09,0.29,0.4,0.22,1.77,-115441.84,1.02,9.28,13.425,28.01,96,76
HHS,Industrials,Conglomerates,3.72,0.0,5.6,-17.5,75.8,,-115507.76,-0.39,-20.34,23.785,,96,14
UAA,Consumer Cyclical,Apparel Manufacturing,5.03,15.0,-16000000.0,-39000000.0,69.0,,-115526.08,0.22,-12.76,11.892,22.05,96,21
SND,Energy,Oil & Gas Equipment & Services,1.9,2.13,-7.2,40.71,56.0,,-115630.16,0.03,15.74,7.821,63.0,96,81
NAAS,Consumer Cyclical,Specialty Retail,3.216,0.0,3.17,3.0,69.0,,-115635.69,-157.26,-2.14,244.464,,96,53
QXO,Industrials,Industrial Distribution,21.26,-4.0,-2.5,3.0,65.2,,-115638.19,9.42,8693.38,4.254,2.2,96,95
CING,Healthcare,Biotechnology,3.93,-0.05,0.73,0.02,59.22,,-115809.08,135.02,-8.73,,0.03,96,31
MSTR,Technology,Software - Application,326.02,3.2,-4.44,-0.76,64.12,,-115813.63,14.25,-5.98,1.944,23.26,96,41
EIX,Utilities,Utilities - Regulated Electric,56.22,0.0,0.47,0.9,2.27,125.33,-115834.83,6.81,-3.56,45.438,8.25,96,49
EQT,Energy,Oil & Gas E&P,50.96,2.27,-0.75,2.3,64.5,,-115872.88,1.9,55.53,12.07,26.81,96,90
NTCT,Technology,Software - Infrastructure,25.8,-7.3,-1.16,4.23,123.0,2.46,-115962.67,1.03,-4.54,11.645,24.37,96,45
IVT,Real Estate,REIT - Retail,29.95,12.78,-0.44,14.0,61.0,,-115992.65,1.44,0.53,3.815,20.87,96,61
HCTI,Healthcare,Health Information Services,2.69,71.99,0.15,0.13,120.95,1.47,-116007.49,-112.08,-17.23,19.443,,96,16
MLAB,Technology,Scientific & Technical Instruments,63.09,2.11,2.11,-3.03,0.38,169.57,-116094.56,-0.13,-3.93,44.566,,96,47
GCTK,Healthcare,Medical Instruments & Supplies,4.87,3.18,13.08,0.93,101.29,16.51,-116184.74,-2441.21,-8.73,,,96,31
AVTX,Healthcare,Biotechnology,10.88,-0.54,-8.26,-8.26,-3.19,111.91,-116218.24,6.54,-113.18,0.047,1.63,96,6
PW,Real Estate,REIT - Specialty,1.02,10.4,-0.54,-1.18,115.0,0.4,-116303.57,-1.54,-38.45,0.882,,96,9
RIGL,Healthcare,Biotechnology,37.82,4.2,-0.27,0.14,56.5,,-116310.99,5.43,85.78,15.106,6.99,96,92
FWRD,Industrials,Integrated Freight & Logistics,29.89,3.1,-0.35,1.15,56.24,,-116403.17,-4.96,-1.73,85.62,,96,54
LMFA,Financial Services,Credit Services,1.21,53.5,0.65,0.39,114.0,-2.31,-116405.59,-4.56,2097.19,1.629,,96,95
NWTG,Consumer Cyclical,Leisure,1.86,0.62,19.41,0.95,68.71,43.58,-116483.57,-130.77,196.48,3.886,,96,93
PSKY,Communication Services,Entertainment,17.46,-1.87,1.0,11500000.0,102.5,4.78,-116677.35,0.03,-8.12,42.887,626.33,96,36
GEG,Financial Services,Asset Management,2.84,4.0,-5.25,-1.25,103.0,-0.7,-116763.53,0.38,-196.48,0.59,7.5,96,5
GE,Industrials,Aerospace & Defense,281.56,0.03,0.05,0.03,0.65,,-116813.69,7.01,-1.58,38.744,40.18,96,55
WW,Consumer Cyclical,Personal Services,33.76,17.27,-3.94,2.87,50.07,,-116817.22,13.55,-23.38,9.545,2.31,95,12
JTAI,Technology,Software - Application,3.26,1.01,11.34,0.92,60.59,33.64,-116852.65,69.47,165.75,9.071,0.05,95,93
BRBS,Financial Services,Banks - Regional,4.08,2.0,2.0,-4.0,48.0,,-116852.94,0.36,-8.12,1.184,11.44,95,36
PFE,Healthcare,Drug Manufacturers - General,24.86,-0.02,6.43,-10.29,50.0,,-116880.68,1.89,-6.14,11.252,12.63,95,41
ALTI,Financial Services,Asset Management,3.88,-9.25,11.5,1.1,-0.83,-8.5,-116978.4,-1.82,18.44,2.322,,95,82
XYZ,Technology,Software - Infrastructure,74.23,1.84,-0.24,-0.19,1.75,-1.48,-116999.99,4.68,-6.02,38.659,15.57,95,41
GRI,Healthcare,Biotechnology,2.05,3.43,0.48,0.33,46.21,16.42,-117043.97,90.8,-8.73,,0.02,95,31
COIN,Financial Services,Financial Data & Stock Exchanges,323.95,20.54,-18.73,16.1,36.33,,-117084.64,10.37,-9.69,26.572,31.15,95,25
MH,Consumer Defensive,Education & Training Services,15.03,53.22,1.02,-4.6,86.05,1.9,-117131.92,-0.4,11.63,13.52,,95,78
TUSK,Industrials,Conglomerates,2.38,19.0,31.0,0.56,19.06,,-117155.02,-1.69,-9.72,3.916,,95,25
AFRM,Technology,Software - Infrastructure,81.41,0.0,-24.0,2.24,38.0,44.0,-117228.97,0.15,24.66,9.987,553.87,95,85
OCSL,Financial Services,Asset Management,13.85,2.05,-5.67,-4.0,43.0,,-117307.86,0.57,2641.03,3.948,24.19,95,95
CHGG,Consumer Defensive,Education & Training Services,1.6,-0.94,-1.83,33.17,17.21,,-117323.65,-2.57,-48.22,4.821,,95,8
BCAL,Financial Services,Banks - Regional,17.29,-0.21,0.0,2.13,42.0,,-117348.6,0.9,65.59,5.055,19.11,95,91
LRHC,Real Estate,Real Estate Services,8.775,20.64,-0.93,-13.45,720.44,-15.74,-117361.37,-55.12,20.28,178.107,,95,83
CCOI,Communication Services,Telecom Services,35.96,-0.11,-0.2,0.46,-0.78,,-117619.57,-4.52,-4.93,19.276,,95,44
LUCY,Healthcare,Medical Instruments & Supplies,1.93,0.09,0.19,0.16,1.83,70.94,-117663.94,-2.19,62.15,0.802,,95,91
CPS,Consumer Cyclical,Auto Parts,39.07,0.0,-24.33,4.62,49.22,21.11,-117728.08,1.69,-6.81,153.568,22.4,95,39
ETR,Utilities,Utilities - Regulated Electric,89.86,3.98,0.25,-1.25,35.35,,-117742.78,4.03,0.65,28.507,22.4,95,61
NUTX,Healthcare,Medical Care Facilities,92.0,-3.46,7.88,-23.57,34.12,,-117751.34,53.66,140.1,118.737,1.81,95,93
HIPO,Financial Services,Insurance - Property & Casualty,37.04,39.2,-2.07,6.24,33.8,,-117758.44,-0.38,32.32,17.005,,95,87
LPA,Real Estate,Real Estate - Development,6.62,-1.0,-4.5,-1.29,-8.75,82.5,-117764.98,0.26,1.74,1.449,24.15,95,64
NOEM,Financial Services,Shell Companies,10.14,0.0,1.17,6.81,17.69,17.41,-117768.2,0.1,-8.73,,101.44,95,31
BURU,Industrials,Specialty Industrial Machinery,0.1525,0.56,1.5,0.6,41.06,21.07,-117795.11,7.81,1271955555555410.8,0.0,0.02,95,96
